tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,trigger,direction,total_n
18,-0.0228077272846148,0.2241680520450499,-0.46217710929291256,0.416561654723683,8,0.16324833702882502,0.3505207274778254,-0.5237722888277128,0.8502689628853628,USD_CAD,20,25,di_cross_with_adx,long,26
18,0.3329021368880374,0.21708336504833442,-0.09258125860669808,0.7583855323827728,8,-0.23253353283902575,0.2557388131773726,-0.7337816066666761,0.2687145409886246,USD_CAD,20,25,di_cross_with_adx,short,26
21,-0.17096694434981857,0.21367302788070272,-0.589766078995996,0.24783219029635878,10,0.021681206167245736,0.29064471945826514,-0.5479824439709539,0.5913448563054454,USD_CAD,20,30,adx_cross,long,31
18,0.1339137357924541,0.23587398635536055,-0.3283992774640526,0.5962267490489608,9,-0.05715153250950059,0.3344393789217169,-0.7126527151960657,0.5983496501770645,USD_CAD,20,30,adx_cross,short,27
7,0.7103046406923746,0.18730182308103233,0.34319306745355127,1.077416213931198,4,-0.67350332594235,0.32649667405765,-1.313436807095344,-0.033569844789355985,USD_CAD,20,30,di_cross_with_adx,long,11
5,0.38355755950336473,0.4044240867564795,-0.40911365053933507,1.1762287695460645,3,0.30982000393915266,0.3451653767753336,-0.3667041345405012,0.9863441424188065,USD_CAD,20,30,di_cross_with_adx,short,8
60,-0.07643417407605715,0.12671450390395225,-0.32479460172780356,0.17192625357568925,27,0.037037037037037035,0.19598157859737708,-0.347086857013822,0.4211609310878961,USD_CHF,14,20,adx_cross,long,87
61,-0.008764889238232322,0.12439783336556565,-0.252584642634741,0.23505486415827634,27,0.18518518518518517,0.1927240401742195,-0.19255393355628508,0.5629243039266554,USD_CHF,14,20,adx_cross,short,88
111,-0.09030817995225256,0.09335634744093023,-0.2732866209364758,0.0926702610319707,48,0.11250888488108042,0.14097899961822807,-0.1638099543706466,0.3888277241328074,USD_CHF,14,20,di_cross_with_adx,long,159
109,0.034380683444817345,0.09300142799861136,-0.1479021154324609,0.2166634823220956,47,0.16092356875424782,0.14262516841538636,-0.11862176133990945,0.4404688988484051,USD_CHF,14,20,di_cross_with_adx,short,156
