tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,trigger,direction,total_n
49.0,0.16661302449358842,0.138926149791298,-0.10568222909735567,0.4389082780845325,22.0,-0.0769790226284351,0.20916269178778812,-0.4869378985324998,0.3329798532756296,EUR_AUD,14,20,di_cross_with_adx,long,71
43.0,-0.18667340194119975,0.14903940859166115,-0.4787906427808556,0.1054438388984561,19.0,0.3684210526315789,0.21912273678590868,-0.061059511468802063,0.7979016167319599,EUR_AUD,14,20,di_cross_with_adx,short,62
37.0,-0.1042325003376789,0.16352576345293648,-0.4247429967054344,0.21627799603007664,16.0,0.051405873369537475,0.24991021194477014,-0.43841814204221197,0.541229888781287,EUR_AUD,14,25,adx_cross,long,53
45.0,-0.08585217394971999,0.14595893987953207,-0.3719316961136028,0.20022734821416283,20.0,-0.3557954740969471,0.2082611380748365,-0.7639873047236267,0.05239635652973246,EUR_AUD,14,25,adx_cross,short,65
20.0,0.3,0.21884866196096622,-0.12894337744349382,0.7289433774434938,9.0,-0.025680666938984804,0.33432111474679876,-0.6809500518427104,0.6295887179647407,EUR_AUD,14,25,di_cross_with_adx,long,29
21.0,-0.3002157703129725,0.20816671177246684,-0.7082225253870075,0.10779098476106252,9.0,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,EUR_AUD,14,25,di_cross_with_adx,short,30
31.0,-0.22580645161290322,0.17785869357535775,-0.5744094910206043,0.12279658779479793,14.0,0.2792143958670342,0.2645214868978546,-0.23924771845276083,0.7976765101868293,EUR_AUD,14,30,adx_cross,long,45
33.0,-0.011295265848510695,0.17253367343885626,-0.349461265788669,0.3268707340916476,15.0,-0.40142708846208125,0.2299645695188911,-0.8521576447191078,0.04930346779494532,EUR_AUD,14,30,adx_cross,short,48
11.0,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,5.0,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,EUR_AUD,14,30,di_cross_with_adx,long,16
12.0,-0.4420442647143685,0.2574334520347573,-0.9466138307024927,0.06252530127375583,6.0,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,EUR_AUD,14,30,di_cross_with_adx,short,18
27.0,-0.13316430342411426,0.18403086612831224,-0.49386480103560626,0.22753619418737772,12.0,0.0584067152119672,0.2893113072887587,-0.5086434470739999,0.6254568774979342,EUR_AUD,20,20,adx_cross,long,39
27.0,0.010393132498309475,0.1927305223366669,-0.3673586912815576,0.3881449562781766,12.0,-0.2517852807175404,0.2785202923580812,-0.7976850537393796,0.2941144923042987,EUR_AUD,20,20,adx_cross,short,39
23.0,-0.13043478260869565,0.21137931948017294,-0.5447382487898346,0.2838686835724433,11.0,-0.09329512209281834,0.2627717964381967,-0.6083278431116839,0.42173759892604723,EUR_AUD,20,20,di_cross_with_adx,long,34
17.0,0.21482773213477943,0.23745346333610767,-0.2505810560039916,0.6802365202735504,8.0,0.5,0.32732683535398854,-0.14156059729381754,1.1415605972938176,EUR_AUD,20,20,di_cross_with_adx,short,25
30.0,-0.27054584432420925,0.17250977631092004,-0.6086650058936125,0.06757331724519405,13.0,-0.3955589203914564,0.2619164882211615,-0.908915237304933,0.11779739652202009,EUR_AUD,20,25,adx_cross,long,43
23.0,-0.30434782608695654,0.2030866810856147,-0.7023977210147614,0.09370206884084825,10.0,-0.11655761100295611,0.2960168208024585,-0.6967505797757748,0.46363535776986253,EUR_AUD,20,25,adx_cross,short,33
7.0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,EUR_AUD,20,25,di_cross_with_adx,long,10
4.0,0.5,0.5,-0.48,1.48,3.0,0.5506904820970834,0.4493095179029167,-0.32995617299263325,1.4313371371868,EUR_AUD,20,25,di_cross_with_adx,short,7
18.0,0.19241310687875818,0.21862099248887412,-0.2360840383994351,0.6209102521569514,8.0,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175,EUR_AUD,20,30,adx_cross,long,26
14.0,-0.009857253875414283,0.2747794420636735,-0.5484249603202143,0.5287104525693858,6.0,-0.440995169981486,0.3632481281932272,-1.1529615012402115,0.2709711612772393,EUR_AUD,20,30,adx_cross,short,20
1.0,-1.0,,,,1.0,1.0,,,,EUR_AUD,20,30,di_cross_with_adx,long,2
2.0,0.0,1.0,-1.96,1.96,2.0,0.326035723145625,0.673964276854375,-0.9949342594889499,1.6470057057802,EUR_AUD,20,30,di_cross_with_adx,short,4
54.0,0.0793803522340794,0.13050566848066208,-0.17641075798801825,0.33517146245617707,24.0,0.1383325107822652,0.19215576541550453,-0.23829278943212365,0.514957810996654,EUR_CAD,14,20,adx_cross,long,78
39.0,0.018810532666406334,0.1526600159942373,-0.28040309868229885,0.31802416401511147,18.0,-0.20239094336965488,0.23344660322998614,-0.6599462857004277,0.255164398961118,EUR_CAD,14,20,adx_cross,short,57
38.0,-0.05081133198609029,0.15593842775649125,-0.35645065038881313,0.25482798641663257,17.0,0.22616752677212007,0.2182663184324723,-0.20163445735552563,0.6539695108997657,EUR_CAD,14,20,di_cross_with_adx,long,55
42.0,-0.07003131641328422,0.1532499202157992,-0.3704011600362507,0.2303385272096822,19.0,-0.12332080053914826,0.19993462195826023,-0.5151926595773383,0.2685510584990418,EUR_CAD,14,20,di_cross_with_adx,short,61
49.0,-0.18878377919108577,0.13795906241797407,-0.45918354153031493,0.08161598314814342,21.0,0.02690874712797327,0.19430010515166052,-0.35391945896928134,0.40773695322522785,EUR_CAD,14,25,adx_cross,long,70
53.0,-0.13323189864716486,0.12989014188720702,-0.3878165767460906,0.1213527794517609,23.0,-0.1852786530507993,0.18844470471618072,-0.5546302742945135,0.18407296819291488,EUR_CAD,14,25,adx_cross,short,76
20.0,0.10712955822394551,0.216652058087797,-0.31750847562813656,0.5317675920760276,9.0,0.20330379750135125,0.3261091872279306,-0.43587020946539273,0.8424778044680952,EUR_CAD,14,25,di_cross_with_adx,long,29
21.0,-0.14285714285714285,0.2213133340689953,-0.5766312776323737,0.29091699191808795,9.0,-0.4059533941809863,0.2935307592401375,-0.9812736822916558,0.16936689392968318,EUR_CAD,14,25,di_cross_with_adx,short,30
37.0,-0.14934901882277515,0.15704427048560335,-0.45715578897455766,0.15845775132900738,16.0,0.16946701298600778,0.21317909435146282,-0.24836401194285931,0.5872980379148749,EUR_CAD,14,30,adx_cross,long,53
35.0,0.19247516244525523,0.16419836391223208,-0.12935363082271964,0.5143039557132301,15.0,0.028822481574932786,0.2178112771529268,-0.39808762164480377,0.4557325847946693,EUR_CAD,14,30,adx_cross,short,50
9.0,-0.01064615356736678,0.3335033008785537,-0.6643126232893319,0.6430203161545984,5.0,0.36594683550243223,0.40984173886002867,-0.43734297266322397,1.1692366436680883,EUR_CAD,14,30,di_cross_with_adx,long,14
8.0,-0.5,0.32732683535398854,-1.1415605972938176,0.14156059729381754,4.0,0.2898988098269968,0.4734012886066584,-0.6379677158420537,1.2177653354960474,EUR_CAD,14,30,di_cross_with_adx,short,12
37.0,0.05129192980832455,0.1642004530488758,-0.27054095816747203,0.3731248177841211,17.0,0.2843333882687537,0.2241637548314388,-0.15502757120086635,0.7236943477383737,EUR_CAD,20,20,adx_cross,long,54
28.0,-0.034480804471811885,0.1888698738536183,-0.4046657572249038,0.33570414828128,13.0,-0.3562296884644697,0.2207959122886631,-0.7889896765502493,0.07653029962131003,EUR_CAD,20,20,adx_cross,short,41
21.0,0.23809523809523808,0.21717627144745486,-0.1875702539417734,0.6637607301322496,10.0,-0.027421006294308038,0.28378046137915725,-0.5836307105974562,0.5287886980088402,EUR_CAD,20,20,di_cross_with_adx,long,31
26.0,-0.23076923076923078,0.19460170216420797,-0.6121885670110784,0.1506501054726168,12.0,0.20670385712894387,0.19409686880885216,-0.17372600573640637,0.5871337199942941,EUR_CAD,20,20,di_cross_with_adx,short,38
25.0,0.011895846206019663,0.1970834736647126,-0.374387762176817,0.3981794545888564,12.0,-0.019136804924310764,0.2755837283665472,-0.5592809125227434,0.5210073026741218,EUR_CAD,20,25,adx_cross,long,37
18.0,0.10306862865355379,0.2253681347861962,-0.33865291552739074,0.5447901728344983,9.0,-0.7063179701768342,0.19903748492587792,-1.096431440631555,-0.31620449972211345,EUR_CAD,20,25,adx_cross,short,27
8.0,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,4.0,0.31420365330708105,0.47179250405250084,-0.6105096546358206,1.2389169612499826,EUR_CAD,20,25,di_cross_with_adx,long,12
10.0,-0.4,0.3055050463303893,-0.998789890807563,0.19878989080756293,5.0,0.04073276255276108,0.32783102502831896,-0.6018160465027441,0.6832815716082662,EUR_CAD,20,25,di_cross_with_adx,short,15
15.0,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,7.0,0.64458521225727,0.22204991034562457,0.20936738797984578,1.079803036534694,EUR_CAD,20,30,adx_cross,long,22
12.0,0.3068258922513228,0.2798172655133011,-0.24161594815474735,0.855267732657393,6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,EUR_CAD,20,30,adx_cross,short,18
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,0.6284073066141621,0.3715926933858378,-0.0999143724220799,1.3567289856504041,EUR_CAD,20,30,di_cross_with_adx,long,5
3.0,-1.0,0.0,-1.0,-1.0,2.0,0.5797976196539937,0.4202023803460063,-0.24379904582417866,1.403394285132166,EUR_CAD,20,30,di_cross_with_adx,short,5
42.0,-0.10335458981736378,0.11933268078155478,-0.33724664414921113,0.13053746451448356,18.0,-0.5246888996759088,0.18191757775298475,-0.881247352071759,-0.16813044728005871,EUR_CHF,14,20,adx_cross,long,60
49.0,-0.09757566726445775,0.11856361202093472,-0.3299603468254898,0.13480901229657433,21.0,0.31464777929773174,0.17880987597210685,-0.035819577607597686,0.6651151362030612,EUR_CHF,14,20,adx_cross,short,70
44.0,0.12417271577884836,0.12338755273493611,-0.11766688758162641,0.36601231913932314,20.0,0.18293209446499495,0.18463107922809427,-0.17894482082206983,0.5448090097520597,EUR_CHF,14,20,di_cross_with_adx,long,64
47.0,0.05223643505634432,0.12815640957449712,-0.19895012770967005,0.3034229978223587,21.0,0.17699206425589134,0.17996796772646778,-0.17574515248798553,0.5297292809997682,EUR_CHF,14,20,di_cross_with_adx,short,68
29.0,-0.09928848393398668,0.17321127065193923,-0.4387825744117876,0.2402056065438142,13.0,0.25233329720820435,0.23842455424959713,-0.21497882912100602,0.7196454235374148,EUR_CHF,14,25,adx_cross,long,42
52.0,-0.027637021498437626,0.12099305169582661,-0.26478340282225776,0.20950935982538252,23.0,0.26427850470123637,0.18431184372208598,-0.09697270899405214,0.6255297183965249,EUR_CHF,14,25,adx_cross,short,75
20.0,-0.07924306182375,0.19007388010818002,-0.45178786683578287,0.29330174318828284,9.0,0.18060219756319595,0.27186772753596883,-0.352258548407303,0.7134629435336949,EUR_CHF,14,25,di_cross_with_adx,long,29
20.0,0.022573416779716738,0.19359964157236628,-0.3568818807021212,0.4020287142615547,9.0,0.024469121847834292,0.32397497415551474,-0.6105218274969746,0.6594600711926433,EUR_CHF,14,25,di_cross_with_adx,short,29
32.0,-0.01883642535467686,0.14910245855497797,-0.31107724412243365,0.27340439341308,15.0,-0.4041110591824755,0.22855301865178668,-0.8520749757399774,0.04385285737502642,EUR_CHF,14,30,adx_cross,long,47
37.0,0.11713636239743344,0.14097370530178657,-0.15917209999406826,0.39344482478893517,17.0,-0.246817822667719,0.20089878727640412,-0.6405794457294711,0.14694380039403304,EUR_CHF,14,30,adx_cross,short,54
4.0,-0.08728707093671473,0.39224335082361467,-0.8560840385509995,0.68150989667757,3.0,-1.0,0.0,-1.0,-1.0,EUR_CHF,14,30,di_cross_with_adx,long,7
9.0,0.015734839419699515,0.32591957869557375,-0.623067534823625,0.6545372136630241,4.0,0.06265523232883252,0.5435888672384902,-1.0027789474586082,1.1280894121162732,EUR_CHF,14,30,di_cross_with_adx,short,13
23.0,-0.10800091161749699,0.1908842739276198,-0.4821340885156318,0.2661322652806378,11.0,0.38114471647865855,0.2769822342322817,-0.16174046261661357,0.9240298955739307,EUR_CHF,20,20,adx_cross,long,34
38.0,-0.08565583688510635,0.13762980912545134,-0.35541026277099097,0.18409858900077825,17.0,0.0743319279845304,0.21907988864154698,-0.35506465375290164,0.5037285097219625,EUR_CHF,20,20,adx_cross,short,55
26.0,-0.07483684827803017,0.1720311675595254,-0.41201793669469994,0.2623442401386396,12.0,0.17267006538632448,0.2604225610716587,-0.3377581543141266,0.6830982850867755,EUR_CHF,20,20,di_cross_with_adx,long,38
27.0,0.20123664296747512,0.1693193343522606,-0.13062925236295564,0.5331025382979059,12.0,0.4006867435239269,0.2184732787629641,-0.027520882851482742,0.8288943698993365,EUR_CHF,20,20,di_cross_with_adx,short,39
22.0,0.15145110623292693,0.1734817268244777,-0.1885730783430494,0.4914752908089033,10.0,0.04284067477112516,0.27789707759079735,-0.5018375973068376,0.587518946849088,EUR_CHF,20,25,adx_cross,long,32
21.0,-0.030079151594302047,0.1820303538556926,-0.3868586451514595,0.32670034196285547,10.0,0.08125947066036236,0.315684260830923,-0.5374816805682467,0.7000006218889714,EUR_CHF,20,25,adx_cross,short,31
6.0,-0.17013444927307556,0.3892822554985869,-0.9331276700503058,0.5928587715041548,3.0,0.08903660502674286,0.4561017981437425,-0.8049229193349925,0.9829961293884781,EUR_CHF,20,25,di_cross_with_adx,long,9
9.0,-0.022573702271918104,0.3340968170237069,-0.6774034636383837,0.6322560590945474,4.0,0.24699750053732,0.4325550305435771,-0.6008103593280911,1.094805360402731,EUR_CHF,20,25,di_cross_with_adx,short,13
18.0,-0.050763140258560435,0.2263081380843705,-0.4943270909039266,0.39280081038680575,8.0,-0.24156025285703583,0.24050312427494128,-0.7129463764359207,0.22982587072184904,EUR_CHF,20,30,adx_cross,long,26
18.0,0.2666142598158625,0.18222474483660173,-0.09054624006387685,0.6237747596956018,8.0,0.33177765854186325,0.2805436196093504,-0.2180878358924636,0.8816431529761901,EUR_CHF,20,30,adx_cross,short,26
2.0,0.0,1.0,-1.96,1.96,2.0,-0.5755012077861649,0.25023645740795414,-1.065964664305755,-0.08503775126657476,EUR_CHF,20,30,di_cross_with_adx,long,4
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,0.7346727678022613,0.2653272321977386,0.21463139269469367,1.254714142909829,EUR_CHF,20,30,di_cross_with_adx,short,5
44.0,-0.034094724555064286,0.1511041463821495,-0.3302588514640773,0.2620694023539487,20.0,0.1,0.22826577307580465,-0.3474009152285771,0.5474009152285771,EUR_NZD,14,20,adx_cross,long,64
39.0,0.1822813831879869,0.1552345303945763,-0.12197829638538263,0.48654106276135645,18.0,-0.3652189680644701,0.2197785412828887,-0.7959849089789319,0.06554697284999178,EUR_NZD,14,20,adx_cross,short,57
54.0,0.045462090077142345,0.13393530331320797,-0.21705110441674524,0.30797528457102996,24.0,4.440892098500626e-16,0.20851441405707485,-0.4086882515518663,0.40868825155186717,EUR_NZD,14,20,di_cross_with_adx,long,78
44.0,-0.04689434120588784,0.14696630143387854,-0.33494829201628973,0.24115960960451407,20.0,0.28032540477822937,0.2164073000684237,-0.14383290335588111,0.7044837129123398,EUR_NZD,14,20,di_cross_with_adx,short,64
37.0,-0.05475509408319828,0.16414704083690432,-0.37648329412353077,0.2669731059571342,17.0,0.24965175529427341,0.23382662966443218,-0.20864843884801365,0.7079519494365605,EUR_NZD,14,25,adx_cross,long,54
39.0,0.02316908534814388,0.15812583270081051,-0.28675754674544474,0.3330957174417325,18.0,-0.3420429121722827,0.2258256628852728,-0.7846612114274174,0.10057538708285196,EUR_NZD,14,25,adx_cross,short,57
30.0,0.06666666666666667,0.1852822223412403,-0.29648648912216435,0.42981982245549766,13.0,-0.2120559017199536,0.2685422568653113,-0.7383987251759637,0.31428692173605655,EUR_NZD,14,25,di_cross_with_adx,long,43
25.0,-0.2825340405223626,0.1824217082002638,-0.6400805885948796,0.07501250755015443,12.0,0.4672090079637156,0.25744138762933205,-0.037376111789775235,0.9717941277172064,EUR_NZD,14,25,di_cross_with_adx,short,37
34.0,0.0003940919876494769,0.16935451822428807,-0.3315407637319551,0.33232894770725413,15.0,-0.003658739704099216,0.23634847635427844,-0.46690175335848494,0.45958427395028656,EUR_NZD,14,30,adx_cross,long,49
24.0,-0.08333333333333333,0.20778914433245896,-0.49060005622495284,0.3239333895582862,11.0,-0.2806467093171341,0.27424479491725084,-0.8181665073549458,0.2568730887206776,EUR_NZD,14,30,adx_cross,short,35
12.0,0.5,0.2611164839335468,-0.011788308509751766,1.0117883085097517,6.0,-0.0406609721496883,0.4305681430346216,-0.8845745324975467,0.80325258819817,EUR_NZD,14,30,di_cross_with_adx,long,18
12.0,-0.4416890769348442,0.24598044307207134,-0.923810745356104,0.04043259148641559,6.0,-0.29929637292235184,0.4121404732315607,-1.1070917004562109,0.5084989546115071,EUR_NZD,14,30,di_cross_with_adx,short,18
33.0,0.05171956764666384,0.17407147041555646,-0.28946051436782677,0.3928996496611545,15.0,0.5028638532871387,0.2227085084981882,0.0663551766306898,0.9393725299435876,EUR_NZD,20,20,adx_cross,long,48
25.0,-0.09387709704306041,0.1976506092090287,-0.48127229109275665,0.29351809700663584,12.0,0.16666666666666574,0.29729419500528137,-0.4160299555436857,0.7493632888770172,EUR_NZD,20,20,adx_cross,short,37
27.0,0.22010864232038296,0.1875587870384684,-0.14750658027501512,0.587723864915781,12.0,-0.6666666666666666,0.22473328748774735,-1.1071439101426515,-0.22618942319068186,EUR_NZD,20,20,di_cross_with_adx,long,39
29.0,-0.05710412154569534,0.17923542194921946,-0.40840554856616545,0.2941973054747748,13.0,0.46479818689001146,0.24275805926588387,-0.011007609271120933,0.9406039830511439,EUR_NZD,20,20,di_cross_with_adx,short,42
22.0,-0.18181818181818182,0.2145806706734845,-0.6023962963382115,0.23875993270184775,10.0,0.3342050729354692,0.2767505559802354,-0.20822601678579222,0.8766361626567306,EUR_NZD,20,25,adx_cross,long,32
28.0,-0.07142857142857142,0.19195851781663212,-0.4476672663491704,0.3048101234920275,12.0,-0.3926093884278444,0.2523169487143702,-0.88715060790801,0.10193183105232123,EUR_NZD,20,25,adx_cross,short,40
11.0,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,5.0,-1.0,0.0,-1.0,-1.0,EUR_NZD,20,25,di_cross_with_adx,long,16
9.0,-0.17838492595825262,0.3305985261562302,-0.8263580372244638,0.46958818530795854,5.0,0.6000000000000022,0.40000000000000063,-0.18399999999999905,1.3840000000000034,EUR_NZD,20,25,di_cross_with_adx,short,14
16.0,0.025071936737591283,0.2528880063982769,-0.47058855580303144,0.5207324292782141,8.0,0.11200585381677783,0.35128447393428713,-0.5765117150944249,0.8005234227279806,EUR_NZD,20,30,adx_cross,long,24
12.0,-0.5,0.2611164839335468,-1.0117883085097517,0.011788308509751766,6.0,0.6666666666666666,0.33333333333333337,0.013333333333333197,1.32,EUR_NZD,20,30,adx_cross,short,18
2.0,0.0,1.0,-1.96,1.96,2.0,-1.0,0.0,-1.0,-1.0,EUR_NZD,20,30,di_cross_with_adx,long,4
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,0.33333333333333703,0.6666666666666686,-0.9733333333333334,1.6400000000000075,EUR_NZD,20,30,di_cross_with_adx,short,7
44.0,0.12435289349911782,0.0931376828897229,-0.058196964964739056,0.3069027519629747,20.0,0.11132115358875053,0.13201895991384469,-0.14743600784238506,0.3700783150198861,EUR_CZK,14,20,adx_cross,long,64
35.0,0.3083609480778214,0.11956116117505329,0.07402107217471693,0.5427008239809259,15.0,0.024243481260166164,0.1417844212062334,-0.2536539843040513,0.30214094682438364,EUR_CZK,14,20,adx_cross,short,50
41.0,0.11265337288489889,0.11167036714441674,-0.10622054671815791,0.3315272924879557,18.0,-0.1156487293283265,0.1862100268451716,-0.48062038194486284,0.24932292328820987,EUR_CZK,14,20,di_cross_with_adx,long,59
51.0,0.016550207387027248,0.1058092414935753,-0.19083590594038033,0.22393632071443484,22.0,-0.11298780670375881,0.173400142391989,-0.4528520857920572,0.22687647238453962,EUR_CZK,14,20,di_cross_with_adx,short,73
46.0,-0.062230695676991,0.10056777861831905,-0.25934354176889635,0.13488215041491433,20.0,0.2806550515914191,0.1391476148422893,0.007925726500532082,0.5533843766823061,EUR_CZK,14,25,adx_cross,long,66
35.0,0.07771617763040069,0.11953428962863456,-0.15657103004172307,0.3120033853025244,15.0,-0.11485987448309282,0.17572172458158786,-0.459274454663005,0.22955470569681935,EUR_CZK,14,25,adx_cross,short,50
17.0,0.17837249031464383,0.18439758479202806,-0.18304677587773113,0.5397917565070188,8.0,-0.27765983884640344,0.2636934905609263,-0.794499080345819,0.23917940265301207,EUR_CZK,14,25,di_cross_with_adx,long,25
22.0,0.0118830467297841,0.17940472659954548,-0.3397502174053251,0.3635163108648932,10.0,0.1032649111601123,0.28220411731817896,-0.44985515878351845,0.656384981103743,EUR_CZK,14,25,di_cross_with_adx,short,32
36.0,-0.038168358142987385,0.12404617143509698,-0.2812988541557775,0.2049621378698027,16.0,-0.046117853912432824,0.19406476581961085,-0.4264847949188701,0.3342490870940044,EUR_CZK,14,30,adx_cross,long,52
23.0,0.3379772703597929,0.1388983999101119,0.06573640653597357,0.6102181341836123,11.0,0.04359873544449909,0.17914755799764098,-0.3075304782308772,0.3947279491198754,EUR_CZK,14,30,adx_cross,short,34
10.0,0.342964500173967,0.2540357014184656,-0.15494547460622554,0.8408744749541596,5.0,-0.1505354542477928,0.3887907052296848,-0.9125652364979749,0.6114943280023893,EUR_CZK,14,30,di_cross_with_adx,long,15
9.0,-0.0980468946950776,0.3144775635244035,-0.7144229192029083,0.5183291298127533,5.0,0.33068109002245516,0.4226924334264619,-0.4977960794934102,1.1591582595383205,EUR_CZK,14,30,di_cross_with_adx,short,14
24.0,-0.02552903660353979,0.12158039405952022,-0.26382660896019944,0.21276853575311985,11.0,0.2426278018499632,0.26248648850626777,-0.2718457156223217,0.757101319322248,EUR_CZK,20,20,adx_cross,long,35
31.0,-0.05937694477436523,0.12605394841963477,-0.3064426836768494,0.18768879412811892,14.0,-0.16835265427492757,0.20213732957923125,-0.5645418202502208,0.22783651170036567,EUR_CZK,20,20,adx_cross,short,45
20.0,-0.04357851813421605,0.13457391672447572,-0.30734339491418844,0.22018635864575636,9.0,0.006684504732303079,0.19479338171449065,-0.3751105234280986,0.38847953289270476,EUR_CZK,20,20,di_cross_with_adx,long,29
18.0,0.16705883897086748,0.12656210288301883,-0.08100288267984943,0.4151205606215844,9.0,0.2830553282936358,0.24916632110443146,-0.2053106610710499,0.7714213176583214,EUR_CZK,20,20,di_cross_with_adx,short,27
28.0,0.06369702751286592,0.1286204781304526,-0.18839910962282114,0.315793164648553,12.0,-0.24542805742019821,0.20511878010418508,-0.6474608664244009,0.15660475158400453,EUR_CZK,20,25,adx_cross,long,40
18.0,0.28290997557029945,0.16095122759709346,-0.03255443052000373,0.5983743816606026,8.0,0.13155555244414086,0.20596732332681084,-0.2721404012764084,0.5352515061646901,EUR_CZK,20,25,adx_cross,short,26
7.0,-0.27891654809319455,0.09806029988412791,-0.47111473586608527,-0.08671836032030383,4.0,0.041441679222661065,0.4092569119241733,-0.7607018681487185,0.8435852265940407,EUR_CZK,20,25,di_cross_with_adx,long,11
5.0,0.25266843297847724,0.15653199058825862,-0.05413426857450965,0.5594711345314641,3.0,0.5056785756246059,0.2926849435513884,-0.06798391373611534,1.0793410649853272,EUR_CZK,20,25,di_cross_with_adx,short,8
21.0,-0.22379984601715092,0.1500344511988691,-0.5178673703669343,0.07026767833263253,10.0,-0.23037008057589822,0.2493380849782537,-0.7190727271332754,0.258332565981479,EUR_CZK,20,30,adx_cross,long,31
15.0,0.2353507235885909,0.21039259117212739,-0.17701875510877876,0.6477202022859606,7.0,0.13717900675650238,0.2804181563263971,-0.4124405796432359,0.6867985931562407,EUR_CZK,20,30,adx_cross,short,22
3.0,-0.20750268350177714,0.02557234886396633,-0.25762448727515114,-0.15738087972840314,2.0,-0.6342669800420486,0.36573301995795127,-1.351103699159633,0.08256973907553589,EUR_CZK,20,30,di_cross_with_adx,long,5
2.0,0.4285895267207026,0.05347130327312712,0.3237857723053734,0.5333932811360318,2.0,0.22615072498799613,0.239162188876239,-0.2426071652094323,0.6949086151854246,EUR_CZK,20,30,di_cross_with_adx,short,4
44.0,-0.13636363636363635,0.15107405843505764,-0.4324687908963493,0.1597415181690766,19.0,0.022081769925170348,0.23047599334940846,-0.4296511770396702,0.4738147168900109,CAD_JPY,14,20,adx_cross,long,63
46.0,-0.07278999324633088,0.1472413230234499,-0.36138298637229266,0.21580299987963086,20.0,-0.3842470570034181,0.20847963644747042,-0.7928671444404601,0.024373030433623932,CAD_JPY,14,20,adx_cross,short,66
51.0,-0.03335463967894913,0.14007366419863473,-0.3078990215082732,0.24118974215037492,22.0,0.1517257555331093,0.21120026979280854,-0.2622267732607954,0.5656782843270141,CAD_JPY,14,20,di_cross_with_adx,long,73
34.0,0.08106125333016145,0.1710721256525373,-0.25424011294881166,0.41636261960913457,15.0,-0.48846781158728686,0.2180116543936618,-0.9157706541988639,-0.06116496897570972,CAD_JPY,14,20,di_cross_with_adx,short,49
44.0,-0.1548979877255302,0.1489539406422423,-0.4468477113843251,0.1370517359332647,20.0,-0.1,0.22826577307580465,-0.5474009152285771,0.3474009152285771,CAD_JPY,14,25,adx_cross,long,64
49.0,0.1836734693877551,0.14188199737832796,-0.0944152454737677,0.46176218424927795,21.0,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,CAD_JPY,14,25,adx_cross,short,70
17.0,-0.1000639190368474,0.24192192934603257,-0.5742309005550712,0.3741030624813764,8.0,-0.5,0.32732683535398854,-1.1415605972938176,0.14156059729381754,CAD_JPY,14,25,di_cross_with_adx,long,25
16.0,0.047255163326593075,0.2501979789769372,-0.4431328754682038,0.5376432021213899,8.0,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175,CAD_JPY,14,25,di_cross_with_adx,short,24
26.0,-0.054542387307593504,0.19649804332003934,-0.4396785522148706,0.33059377759968356,12.0,-0.5,0.2611164839335468,-1.0117883085097517,0.011788308509751766,CAD_JPY,14,30,adx_cross,long,38
35.0,-0.023629048372361287,0.1706744283670286,-0.3581509279717373,0.3108928312270147,15.0,-0.1138330400489232,0.25719354772777975,-0.6179323935953716,0.3902663134975251,CAD_JPY,14,30,adx_cross,short,50
6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,CAD_JPY,14,30,di_cross_with_adx,long,9
4.0,0.18902065330637235,0.4929993629192499,-0.7772580980153574,1.1552994046281022,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,CAD_JPY,14,30,di_cross_with_adx,short,7
28.0,-0.08304409111942333,0.1898976730186964,-0.4552435302360683,0.2891553479972216,13.0,-0.23076923076923078,0.2808833628231621,-0.7813006219026286,0.319762160364167,CAD_JPY,20,20,adx_cross,long,41
35.0,-0.13230294740327092,0.1684956122364137,-0.4625543473866418,0.19794845258009997,15.0,-0.2,0.26186146828319085,-0.7132484778350541,0.313248477835054,CAD_JPY,20,20,adx_cross,short,50
29.0,0.034482758620689655,0.18886984741557453,-0.3357021423138364,0.4046676595552157,13.0,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,CAD_JPY,20,20,di_cross_with_adx,long,42
