tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tf,period,std,depth,direction,variant,total_n
114.0,-0.13643681272787883,0.10999948402514835,-0.3520358014171696,0.07916217596141192,50.0,-0.1159023706956083,0.15955442885934948,-0.4286290512599332,0.19682430986871666,GBP_CHF,H4,30,1.5,0.1,short,D,164
177.0,-0.12305415750211086,0.07405228957825813,-0.2681966450754968,0.022088330071275072,76.0,-0.03936452965663815,0.10622456712842188,-0.24756468122834502,0.16883562191506873,GBP_CHF,H4,30,1.5,0.25,short,A,253
77.0,-0.8937012382737609,0.10629876172623899,-1.1020468112571893,-0.6853556652903325,34.0,-0.6429438944991261,0.2878796506730357,-1.2071880098182761,-0.07869977917997617,GBP_CHF,H4,30,1.5,0.25,short,B,111
27.0,-0.13436729586291782,0.18155266918027768,-0.49021052745626204,0.22147593573042643,12.0,0.15526200788237096,0.27497520122002045,-0.3836893865088691,0.6942134022736111,GBP_CHF,H4,30,1.5,0.25,short,C,39
27.0,-0.22001652991055473,0.23764737890770204,-0.6858053925696508,0.2457723327485413,12.0,-0.12563749786823578,0.31940509801495093,-0.7516714899775395,0.500396494241068,GBP_CHF,H4,30,1.5,0.25,short,D,39
44.0,0.21305270902662415,0.14746428019336,-0.07597728015236144,0.5020826982056097,19.0,0.35308223338652533,0.207168616557219,-0.05296825506562386,0.7591327218386745,GBP_CHF,H4,30,1.5,0.5,short,A,63
2.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,,,,GBP_CHF,H4,30,1.5,0.5,short,B,3
2.0,0.0,1.0,-1.96,1.96,1.0,1.0,,,,GBP_CHF,H4,30,1.5,0.5,short,C,3
2.0,-0.002967172673868701,0.9970328273261312,-1.9571515142330858,1.9512171688853484,1.0,1.2619053482969038,,,,GBP_CHF,H4,30,1.5,0.5,short,D,3
6.0,0.2290531995285773,0.40105372258943983,-0.5570120967467248,1.0151184958038795,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_CHF,H4,30,1.5,0.75,short,A,9
,,,,,,,,,,GBP_CHF,H4,30,1.5,0.75,short,B,0
,,,,,,,,,,GBP_CHF,H4,30,1.5,0.75,short,C,0
,,,,,,,,,,GBP_CHF,H4,30,1.5,0.75,short,D,0
292.0,-0.03394853220914142,0.05761419492455313,-0.14687235426126555,0.07897528984298272,126.0,-0.1370495100496029,0.08348484900096864,-0.30067981409150146,0.026580793992295654,GBP_CHF,H4,30,2.0,0.0,long,A,418
275.0,-0.20264164647490127,0.10884658648775128,-0.4159809559908938,0.010697663041091238,118.0,0.16232777180213884,0.18909315659513534,-0.20829481512432643,0.5329503587286041,GBP_CHF,H4,30,2.0,0.0,long,B,393
176.0,-0.08979195669387895,0.07400116564530601,-0.23483424135867875,0.055250327970920846,76.0,-0.002923145811405837,0.10821800387671457,-0.2150304334097664,0.2091841417869547,GBP_CHF,H4,30,2.0,0.0,long,C,252
176.0,-0.11031598475186906,0.10770322936309182,-0.321414314303529,0.10078234479979091,76.0,0.3326266453776445,0.1704540048636331,-0.0014632041550763364,0.6667164949103654,GBP_CHF,H4,30,2.0,0.0,long,D,252
167.0,-0.024528098786461144,0.07633268982634853,-0.17414017084610425,0.12508397327318196,72.0,-0.13055043859632018,0.10956987922566719,-0.34530740187862785,0.0842065246859875,GBP_CHF,H4,30,2.0,0.1,long,A,239
133.0,-0.2029433838872959,0.27585471813125945,-0.7436186314245644,0.33773186364997254,58.0,1.2535842480948267,1.2041861668006903,-1.1066206388345263,3.61378913502418,GBP_CHF,H4,30,2.0,0.1,long,B,191
55.0,-0.3384904344268108,0.12644787376785488,-0.5863282670118064,-0.09065260184181526,24.0,-0.08191953748871043,0.20137307762105677,-0.4766107696259817,0.3127716946485608,GBP_CHF,H4,30,2.0,0.1,long,C,79
55.0,-0.2452221404423397,0.18304650868743527,-0.6039932974697129,0.11354901658503341,24.0,0.571032638505181,0.28553856716907805,0.011377046853788042,1.130688230156574,GBP_CHF,H4,30,2.0,0.1,long,D,79
46.0,-0.16586257158771872,0.14355872793066232,-0.4472376783318169,0.11551253515637944,21.0,-0.2935882104638014,0.19234767644318648,-0.6705896562924469,0.08341323536484407,GBP_CHF,H4,30,2.0,0.25,long,A,67
11.0,0.06114524869898668,1.0611452486989867,-2.0186994387510273,2.1409899361490003,6.0,12.539982610952364,11.142026987182627,-9.298390283925585,34.378355505830314,GBP_CHF,H4,30,2.0,0.25,long,B,17
6.0,-0.5529359357834881,0.3299722606632907,-1.1996815666835379,0.09380969511656168,3.0,-0.16830203402343324,0.6013808344050866,-1.347008469457403,1.0104044014105367,GBP_CHF,H4,30,2.0,0.25,long,C,9
6.0,-0.1469506640769979,0.5396454512103162,-1.2046557484492175,0.9107544202952217,3.0,-0.07862507740582281,0.9213749225941773,-1.8845199256904104,1.7272697708787648,GBP_CHF,H4,30,2.0,0.25,long,D,9
3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2.0,-0.6154643015108139,0.38453569848918606,-1.3691542705496187,0.13822566752799081,GBP_CHF,H4,30,2.0,0.5,long,A,5
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.5,long,B,0
0.0,,,,,1.0,-1.0,,,,GBP_CHF,H4,30,2.0,0.5,long,C,1
0.0,,,,,1.0,-1.0,,,,GBP_CHF,H4,30,2.0,0.5,long,D,1
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.75,long,A,0
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.75,long,B,0
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.75,long,C,0
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.75,long,D,0
261.0,-0.05580255616065897,0.06125685985527952,-0.17586600147700682,0.0642608891556889,112.0,-0.002627942531781385,0.08620790280272735,-0.17159543202512698,0.1663395469615642,GBP_CHF,H4,30,2.0,0.0,short,A,373
244.0,-0.2305922741185519,0.10377808267312984,-0.4339973161578864,-0.027187232079217416,106.0,-0.0018205275551693271,0.18652613507052937,-0.3674117522934069,0.36377069718306826,GBP_CHF,H4,30,2.0,0.0,short,B,350
161.0,0.037392349958662426,0.07809137960059022,-0.11566675405849441,0.19045145397581925,69.0,-0.04856294231699235,0.10745923941918675,-0.2591830515785984,0.1620571669446137,GBP_CHF,H4,30,2.0,0.0,short,C,230
161.0,0.08643089558521869,0.1267694181158879,-0.1620371639219216,0.334898955092359,69.0,-0.08838810543534344,0.1689780496853778,-0.4195850828186839,0.24280887194799705,GBP_CHF,H4,30,2.0,0.0,short,D,230
130.0,-0.12827344176864186,0.08633619774953494,-0.29749238935773037,0.04094550582044662,56.0,-0.053475390936332634,0.12480084217110271,-0.2980850415916939,0.19113425971902867,GBP_CHF,H4,30,2.0,0.1,short,A,186
98.0,-0.3004321918176516,0.22941335889321604,-0.750082375248355,0.14921799161305188,42.0,0.42007603503686075,0.38883162506993646,-0.34203395010021465,1.182186020173936,GBP_CHF,H4,30,2.0,0.1,short,B,140
33.0,0.13224043021097537,0.17286401963446718,-0.20657304827258027,0.471053908694531,15.0,-0.3265789825541921,0.2256329006933345,-0.7688194679131277,0.11566150280474352,GBP_CHF,H4,30,2.0,0.1,short,C,48
33.0,0.214636201937283,0.2751067777359094,-0.32457308242509947,0.7538454862996655,15.0,0.28324287424661404,0.3754622837822482,-0.45266320196659243,1.0191489504598206,GBP_CHF,H4,30,2.0,0.1,short,D,48
44.0,0.21305270902662415,0.14746428019336,-0.07597728015236144,0.5020826982056097,19.0,0.35308223338652533,0.207168616557219,-0.05296825506562386,0.7591327218386745,GBP_CHF,H4,30,2.0,0.25,short,A,63
10.0,-1.0,0.0,-1.0,-1.0,5.0,-1.0,0.0,-1.0,-1.0,GBP_CHF,H4,30,2.0,0.25,short,B,15
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_CHF,H4,30,2.0,0.25,short,C,7
4.0,-1.0,0.0,-1.0,-1.0,3.0,0.6693204457551808,0.8410027078087903,-0.9790448615500481,2.3176857530604096,GBP_CHF,H4,30,2.0,0.25,short,D,7
2.0,0.0,1.0,-1.96,1.96,2.0,1.0,0.0,1.0,1.0,GBP_CHF,H4,30,2.0,0.5,short,A,4
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.5,short,B,0
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.5,short,C,0
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.5,short,D,0
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.75,short,A,0
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.75,short,B,0
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.75,short,C,0
,,,,,,,,,,GBP_CHF,H4,30,2.0,0.75,short,D,0
142.0,-0.05771615786536634,0.08291060982625673,-0.22022095312482953,0.10478863739409684,61.0,-0.19230099954281032,0.11506255431024866,-0.4178236059908977,0.033221606905277035,GBP_CHF,H4,30,2.5,0.0,long,A,203
131.0,-0.0766657399802707,0.17541060261643224,-0.4204705211084779,0.26713904114793646,57.0,0.81612606166809,0.3589688179213762,0.11254717854219265,1.5197049447939874,GBP_CHF,H4,30,2.5,0.0,long,B,188
94.0,-0.09560889516299566,0.10161786971154901,-0.29477991979763174,0.10356212947164041,41.0,-0.1812200032511051,0.14345520547630647,-0.4623922059846658,0.0999521994824556,GBP_CHF,H4,30,2.5,0.0,long,C,135
94.0,-0.0945246678060443,0.15585448205928643,-0.3999994526422457,0.2109501170301571,41.0,0.638820264399929,0.24786630560500847,0.15300230541411242,1.1246382233857455,GBP_CHF,H4,30,2.5,0.0,long,D,135
46.0,-0.16586257158771872,0.14355872793066232,-0.4472376783318169,0.11551253515637944,21.0,-0.2935882104638014,0.19234767644318648,-0.6705896562924469,0.08341323536484407,GBP_CHF,H4,30,2.5,0.1,long,A,67
31.0,-0.32340110187186333,0.39120456929239644,-1.0901620576849602,0.4433598539412337,14.0,1.8592641430897234,0.9938220100023606,-0.08862699651490336,3.8071552826943504,GBP_CHF,H4,30,2.5,0.1,long,B,45
14.0,-0.37298437304189497,0.24697670970881283,-0.8570587240711681,0.11108997798737819,6.0,-0.16716657423478395,0.38038377813845153,-0.912718779386149,0.578385630916581,GBP_CHF,H4,30,2.5,0.1,long,C,20
14.0,-0.19693257241950027,0.3542177263684024,-0.8911993161015689,0.4973341712625684,6.0,1.4255016979016812,0.5020830959643643,0.44141882981152725,2.4095845659918353,GBP_CHF,H4,30,2.5,0.1,long,D,20
8.0,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,4.0,-0.30773215075540694,0.4720991874295173,-1.2330465581172607,0.6175822566064469,GBP_CHF,H4,30,2.5,0.25,long,A,12
0.0,,,,,1.0,8.302855768578535,,,,GBP_CHF,H4,30,2.5,0.25,long,B,1
1.0,1.0,,,,1.0,1.0,,,,GBP_CHF,H4,30,2.5,0.25,long,C,2
1.0,-1.0,,,,1.0,1.3721081958402983,,,,GBP_CHF,H4,30,2.5,0.25,long,D,2
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.5,long,A,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.5,long,B,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.5,long,C,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.5,long,D,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.75,long,A,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.75,long,B,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.75,long,C,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.75,long,D,0
112.0,-0.14888881633860215,0.09262491351614087,-0.33043364683023824,0.03265601415303396,49.0,0.059857928761661315,0.13034748271465493,-0.19562313735906237,0.315338994882385,GBP_CHF,H4,30,2.5,0.0,short,A,161
100.0,-0.3614577542080568,0.16500518600707545,-0.6848679187819247,-0.038047589634188916,44.0,0.10791161305492404,0.32183481682181353,-0.5228846279158305,0.7387078540256785,GBP_CHF,H4,30,2.5,0.0,short,B,144
72.0,-0.1867162365444418,0.11411664361238102,-0.4103848580247086,0.036952384935825006,32.0,-0.1299121237549185,0.15354976014658495,-0.430869653642225,0.171045406132388,GBP_CHF,H4,30,2.5,0.0,short,C,104
72.0,-0.178656648866269,0.1873335517310823,-0.5458304102591903,0.1885171125266523,32.0,-0.009942941190543314,0.26726334395600576,-0.5337790953443146,0.513893212963228,GBP_CHF,H4,30,2.5,0.0,short,D,104
44.0,0.21305270902662415,0.14746428019336,-0.07597728015236144,0.5020826982056097,19.0,0.35308223338652533,0.207168616557219,-0.05296825506562386,0.7591327218386745,GBP_CHF,H4,30,2.5,0.1,short,A,63
29.0,-0.10330948790117811,0.5479564521728397,-1.177304134159944,0.9706851583575878,13.0,0.07084622358061494,0.7717163402892899,-1.4417178033863933,1.583410250547623,GBP_CHF,H4,30,2.5,0.1,short,B,42
13.0,0.4423684308302854,0.24700952503349202,-0.04177023823535897,0.9265070998959297,6.0,0.20396176002126465,0.378960399003795,-0.5388006220261736,0.9467241420687029,GBP_CHF,H4,30,2.5,0.1,short,C,19
13.0,0.16612846298099912,0.5196432725890933,-0.8523723512936237,1.184629277255622,6.0,0.5011261676023384,0.6760084844706197,-0.8238504619600762,1.826102797164753,GBP_CHF,H4,30,2.5,0.1,short,D,19
6.0,0.2290531995285773,0.40105372258943983,-0.5570120967467248,1.0151184958038795,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_CHF,H4,30,2.5,0.25,short,A,9
0.0,,,,,1.0,-1.0,,,,GBP_CHF,H4,30,2.5,0.25,short,B,1
1.0,1.0,,,,1.0,-0.24921039920628965,,,,GBP_CHF,H4,30,2.5,0.25,short,C,2
1.0,-1.0,,,,1.0,-1.0,,,,GBP_CHF,H4,30,2.5,0.25,short,D,2
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.5,short,A,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.5,short,B,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.5,short,C,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.5,short,D,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.75,short,A,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.75,short,B,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.75,short,C,0
,,,,,,,,,,GBP_CHF,H4,30,2.5,0.75,short,D,0
46.0,-0.16586257158771872,0.14355872793066232,-0.4472376783318169,0.11551253515637944,21.0,-0.2935882104638014,0.19234767644318648,-0.6705896562924469,0.08341323536484407,GBP_CHF,H4,30,3.0,0.0,long,A,67
45.0,-0.4895061207990876,0.2308417725865119,-0.9419559950686509,-0.03705624652952433,20.0,0.7364839438478483,0.5081109911841596,-0.25941359887310445,1.732381486568801,GBP_CHF,H4,30,3.0,0.0,long,B,65
30.0,-0.10419207944202945,0.1815961684190255,-0.4601205695433195,0.25173641065926056,14.0,-0.4895289306485819,0.22251507122400047,-0.9256584702476227,-0.053399391049541,GBP_CHF,H4,30,3.0,0.0,long,C,44
30.0,-0.445000829426223,0.2333657429123473,-0.9023976855344237,0.012396026681977701,14.0,0.6775954381030507,0.4701792471595257,-0.24395588632961962,1.599146762535721,GBP_CHF,H4,30,3.0,0.0,long,D,44
11.0,0.25169981616034776,0.29990931673381044,-0.33612244463792074,0.8395220769586162,6.0,-0.5384881005036046,0.3323407595320221,-1.189875989186368,0.11289978817915869,GBP_CHF,H4,30,3.0,0.1,long,A,17
9.0,-0.4445522903311111,0.555447709668889,-1.5332298012821335,0.6441252206199114,5.0,-1.0,0.0,-1.0,-1.0,GBP_CHF,H4,30,3.0,0.1,long,B,14
2.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,GBP_CHF,H4,30,3.0,0.1,long,C,3
2.0,0.3232649175041791,1.3232649175041789,-2.270334320804011,2.9168641558123696,1.0,-1.0,,,,GBP_CHF,H4,30,3.0,0.1,long,D,3
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.25,long,A,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.25,long,B,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.25,long,C,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.25,long,D,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.5,long,A,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.5,long,B,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.5,long,C,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.5,long,D,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.75,long,A,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.75,long,B,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.75,long,C,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.75,long,D,0
44.0,0.21305270902662415,0.14746428019336,-0.07597728015236144,0.5020826982056097,19.0,0.35308223338652533,0.207168616557219,-0.05296825506562386,0.7591327218386745,GBP_CHF,H4,30,3.0,0.0,short,A,63
42.0,-0.10073074290249293,0.30509654710692413,-0.6987199752320642,0.4972584894270783,18.0,-0.23250269442183663,0.4288019001538024,-1.0729544187232893,0.607949029879616,GBP_CHF,H4,30,3.0,0.0,short,B,60
33.0,0.17706885183435805,0.1713081966690239,-0.15869521363692873,0.5128329173056448,15.0,-0.1183227102275344,0.25040837726119275,-0.6091231296594722,0.3724777092044034,GBP_CHF,H4,30,3.0,0.0,short,C,48
33.0,-0.07010047584300651,0.3000392706880163,-0.6581774463915184,0.5179764947055054,15.0,-0.061525640005266106,0.4209824457156547,-0.8866512336079492,0.7635999535974171,GBP_CHF,H4,30,3.0,0.0,short,D,48
9.0,0.26381324413016266,0.32304407188503886,-0.3693531367645135,0.8969796250248387,4.0,1.0,0.0,1.0,1.0,GBP_CHF,H4,30,3.0,0.1,short,A,13
7.0,-1.0,0.0,-1.0,-1.0,3.0,-1.0,0.0,-1.0,-1.0,GBP_CHF,H4,30,3.0,0.1,short,B,10
4.0,0.3146775615279459,0.4051942264474727,-0.47950312230910064,1.1088582453649924,2.0,1.0,0.0,1.0,1.0,GBP_CHF,H4,30,3.0,0.1,short,C,6
4.0,-1.0,0.0,-1.0,-1.0,2.0,0.6498334155515004,1.6498334155515004,-2.5838400789294402,3.883506910032441,GBP_CHF,H4,30,3.0,0.1,short,D,6
0.0,,,,,1.0,1.0,,,,GBP_CHF,H4,30,3.0,0.25,short,A,1
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.25,short,B,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.25,short,C,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.25,short,D,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.5,short,A,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.5,short,B,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.5,short,C,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.5,short,D,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.75,short,A,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.75,short,B,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.75,short,C,0
,,,,,,,,,,GBP_CHF,H4,30,3.0,0.75,short,D,0
369.0,-0.07542244064448982,0.05091108756175327,-0.1752081722655262,0.02436329097654659,159.0,-0.1617885172677241,0.07324460799514781,-0.3053479489382138,-0.018229085597234407,GBP_CHF,H4,50,1.5,0.0,long,A,528
334.0,-0.12249535323709125,0.10493905466385976,-0.3281759003782564,0.08318519390407388,144.0,-0.14355416578183144,0.1347053104938036,-0.4075765743496865,0.12046824278602364,GBP_CHF,H4,50,1.5,0.0,long,B,478
212.0,-0.12134608969024643,0.06679738007863469,-0.2522689546443704,0.00957677526387754,92.0,-0.19818731675560117,0.09397027701105252,-0.3823690596972641,-0.014005573813938216,GBP_CHF,H4,50,1.5,0.0,long,C,304
212.0,-0.06255697591466988,0.10189534751461182,-0.262271857043309,0.13715790521396928,92.0,-0.05426705329449276,0.13759293246364426,-0.32394920092323554,0.21541509433425,GBP_CHF,H4,50,1.5,0.0,long,D,304
294.0,-0.017716791391489725,0.057605588749632904,-0.1306237453407702,0.09519016255779077,126.0,-0.10169393333698881,0.083089649055277,-0.2645496454853318,0.06116177881135412,GBP_CHF,H4,50,1.5,0.1,long,A,420
205.0,-0.2836312095515414,0.13761680570539328,-0.5533601487341122,-0.01390227036897057,88.0,-0.43329701259797315,0.16963440428061483,-0.7657804449879781,-0.1008135802079681,GBP_CHF,H4,50,1.5,0.1,long,B,293
77.0,-0.24084462097839285,0.1096185606088594,-0.45569699977175726,-0.025992242185028436,34.0,-0.2422323194296319,0.15057289176826533,-0.537355187295432,0.05289054843616817,GBP_CHF,H4,50,1.5,0.1,long,C,111
77.0,-0.058496543748645664,0.15005346804258732,-0.3526013411121168,0.23560825361482546,34.0,-0.152316844730577,0.20538975892999048,-0.5548807722333583,0.2502470827722043,GBP_CHF,H4,50,1.5,0.1,long,D,111
171.0,-0.01136857783356045,0.07539751508907433,-0.15914770740814616,0.13641055174102523,74.0,-0.14578354326836757,0.10766446129620726,-0.3568058874089338,0.06523880087219866,GBP_CHF,H4,50,1.5,0.25,long,A,245
39.0,-0.35598471954532435,0.37476653316440556,-1.0905271245475592,0.37855768545691054,18.0,-0.609806932034493,0.390193067965507,-1.3745853452468868,0.15497148117790072,GBP_CHF,H4,50,1.5,0.25,long,B,57
21.0,7.43189226787738e-05,0.20819770879476562,-0.4079931903150618,0.4081418281604194,10.0,-0.07258317895971003,0.31662254129266976,-0.6931633598933428,0.5479970019739228,GBP_CHF,H4,50,1.5,0.25,long,C,31
21.0,0.1731897866133828,0.31208860775992686,-0.4385038845960738,0.7848834578228394,10.0,0.08343841253557457,0.4669141599536062,-0.8317133409734935,0.9985901660446427,GBP_CHF,H4,50,1.5,0.25,long,D,31
40.0,-0.15578255055590437,0.15734204219712816,-0.4641729532622756,0.15260785215046682,18.0,0.046533681070418456,0.2163638404326573,-0.37753944617758983,0.4706068083184267,GBP_CHF,H4,50,1.5,0.5,long,A,58
0.0,,,,,1.0,-1.0,,,,GBP_CHF,H4,50,1.5,0.5,long,B,1
1.0,-1.0,,,,1.0,1.0,,,,GBP_CHF,H4,50,1.5,0.5,long,C,2
1.0,-1.0,,,,1.0,1.267816123641068,,,,GBP_CHF,H4,50,1.5,0.5,long,D,2
10.0,-0.4231302022236175,0.29440155684748753,-1.000157253644693,0.15389684919745805,5.0,-0.06882888580916338,0.4524791879431924,-0.9556880941778205,0.8180303225594938,GBP_CHF,H4,50,1.5,0.75,long,A,15
,,,,,,,,,,GBP_CHF,H4,50,1.5,0.75,long,B,0
,,,,,,,,,,GBP_CHF,H4,50,1.5,0.75,long,C,0
,,,,,,,,,,GBP_CHF,H4,50,1.5,0.75,long,D,0
329.0,-0.09555189201452295,0.054229815738386096,-0.20184233086175968,0.010738546832713788,142.0,-0.020328346880737046,0.074337636301728,-0.16603011403212392,0.12537342027064985,GBP_CHF,H4,50,1.5,0.0,short,A,471
294.0,-0.18561641996902942,0.12194483037028882,-0.42462828749479553,0.05339544755673667,127.0,0.11735540628428888,0.16949284747509027,-0.21485057476688807,0.4495613873354658,GBP_CHF,H4,50,1.5,0.0,short,B,421
189.0,-0.11820058245526806,0.0714097556416345,-0.25816370351287166,0.021762538602335554,81.0,-0.1371528883953242,0.09954158567420855,-0.33225439631677295,0.05794861952612457,GBP_CHF,H4,50,1.5,0.0,short,C,270
189.0,-0.10640958387743554,0.10925943690618214,-0.32055808021355253,0.10773891245868145,81.0,0.14554318488291462,0.16901235682180613,-0.1857210344878254,0.47680740425365464,GBP_CHF,H4,50,1.5,0.0,short,D,270
270.0,0.07494770488657676,0.06028905407101145,-0.04321884109260568,0.1931142508657592,117.0,-0.024889195146528778,0.08411888946271814,-0.1897622184934563,0.13998382820039879,GBP_CHF,H4,50,1.5,0.1,short,A,387
192.0,0.029536044756331453,0.2223323235140629,-0.40623530933123186,0.4653073988438947,83.0,0.45387485911137015,0.43455388166063585,-0.39785074894347605,1.3056004671662165,GBP_CHF,H4,50,1.5,0.1,short,B,275
77.0,-0.11688311688311688,0.11392162223650033,-0.3401694964666575,0.10640326270042376,34.0,-0.056125810433838595,0.16169522809901468,-0.3730484575079073,0.2607968366402302,GBP_CHF,H4,50,1.5,0.1,short,C,111
77.0,-0.04790456590787317,0.15605725870487178,-0.3537767929694218,0.2579676611536755,34.0,0.256058037620184,0.24770209414645522,-0.22943806690686824,0.7415541421472363,GBP_CHF,H4,50,1.5,0.1,short,D,111
147.0,-0.06586414131337807,0.08122604780856062,-0.22506719501815686,0.09333891239140073,63.0,0.10002864505575054,0.1167570521879315,-0.1288151772325952,0.32887246734409625,GBP_CHF,H4,50,1.5,0.25,short,A,210
30.0,-0.5793990695315562,0.42060093046844393,-1.4037768932497063,0.24497875418659387,14.0,2.249497595449092,2.073091950242869,-1.813762627026931,6.312757817925116,GBP_CHF,H4,50,1.5,0.25,short,B,44
11.0,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,6.0,0.573946194002069,0.3276361815698085,-0.06822072187475559,1.2161131098788935,GBP_CHF,H4,50,1.5,0.25,short,C,17
11.0,-0.05417697613559955,0.3976250411996639,-0.8335220568869408,0.7251681046157417,6.0,0.6607173457175781,0.5566442706116476,-0.430305424681251,1.7517401161164072,GBP_CHF,H4,50,1.5,0.25,short,D,17
34.0,0.07607381768785765,0.16884945155223902,-0.25487110735453083,0.40701874273024613,15.0,0.25380809765434303,0.24948445769713748,-0.2351814394320464,0.7427976347407325,GBP_CHF,H4,50,1.5,0.5,short,A,49
0.0,,,,,1.0,-1.0,,,,GBP_CHF,H4,50,1.5,0.5,short,B,1
0.0,,,,,1.0,-1.0,,,,GBP_CHF,H4,50,1.5,0.5,short,C,1
0.0,,,,,1.0,-1.0,,,,GBP_CHF,H4,50,1.5,0.5,short,D,1
7.0,0.25816020925930655,0.36419105640745214,-0.4556542612992996,0.9719746798179127,3.0,1.0,0.0,1.0,1.0,GBP_CHF,H4,50,1.5,0.75,short,A,10
,,,,,,,,,,GBP_CHF,H4,50,1.5,0.75,short,B,0
,,,,,,,,,,GBP_CHF,H4,50,1.5,0.75,short,C,0
,,,,,,,,,,GBP_CHF,H4,50,1.5,0.75,short,D,0
251.0,0.02647074244461885,0.06220907146446675,-0.09545903762573597,0.14840052251497368,109.0,-0.019229589330557136,0.09067168574202511,-0.19694609338492633,0.15848691472381207,GBP_CHF,H4,50,2.0,0.0,long,A,360
230.0,-0.3011217642375572,0.12923434571512749,-0.554421081839207,-0.047822446635907345,100.0,0.5760378224370807,0.2837325332007722,0.019922057363567225,1.1321535875105941,GBP_CHF,H4,50,2.0,0.0,long,B,330
154.0,0.02002691833793198,0.07982979601794228,-0.13643948185723487,0.17649331853309885,66.0,-0.08885095162220416,0.11593834767348182,-0.31609011306222856,0.1383882098178202,GBP_CHF,H4,50,2.0,0.0,long,C,220
154.0,-0.02023800221616288,0.137442661708952,-0.28962561916570884,0.24914961473338307,66.0,0.34202018041268095,0.2130758024012938,-0.07560839229385491,0.7596487531192169,GBP_CHF,H4,50,2.0,0.0,long,D,220
136.0,-0.0004920996065543156,0.084317680220035,-0.1657547528378229,0.1647705536247143,59.0,-0.19652569152575158,0.12148454676780152,-0.43463540319064253,0.041584020139139394,GBP_CHF,H4,50,2.0,0.1,long,A,195
