tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,level,reject,direction,total_n
508,-0.06323107085055624,0.04390957356817299,-0.1492938350441753,0.022831693343062814,218,-0.11468615118011935,0.06656981309016638,-0.24516298483684545,0.015790682476606754,CAD_JPY,r1,False,short,726
187,-0.11387621248875125,0.0720791979640348,-0.25515144049825944,0.02739901552075695,81,-0.2416396049348405,0.10590880901709886,-0.44922087060835425,-0.03405833926132673,CAD_JPY,r1,True,short,268
205,-0.14197818536249227,0.06896644941623233,-0.2771524262183076,-0.006803944506676901,89,-0.06377821502383464,0.10584476139522186,-0.2712339473584695,0.1436775173108002,CAD_JPY,r2,False,short,294
68,-0.23529411764705882,0.11873944120854618,-0.4680234224158093,-0.0025648128783083146,30,-0.2,0.18194353045893683,-0.5566093196995161,0.15660931969951614,CAD_JPY,r2,True,short,98
70,-0.15079272069013094,0.11830925683268975,-0.38267886408220286,0.08109342270194098,30,0.13333333333333333,0.1840373108931074,-0.22737979601715716,0.4940464626838238,CAD_JPY,r3,False,short,100
30,-0.5333333333333333,0.15708064649063452,-0.841211400454977,-0.22545526621168965,14,0.2857142857142857,0.26578871697687523,-0.23523159956038975,0.8066601709889611,CAD_JPY,r3,True,short,44
464,0.013606851324860109,0.04528872802525897,-0.07515905560464746,0.10237275825436769,199,-0.05477200886596881,0.06721103077342452,-0.18650562918188088,0.07696161144994326,CAD_CHF,s1,False,long,663
170,0.08590180557369831,0.07454224753769767,-0.060200999600189126,0.23200461074758574,74,0.008050498564826935,0.11310965850050349,-0.2136444320961599,0.22974542922581376,CAD_CHF,s1,True,long,244
179,-0.11786836804923251,0.07316171084351376,-0.26126532130251945,0.02552858520405446,78,0.03222897729752139,0.10955577964895112,-0.1825003508144228,0.2469583054094656,CAD_CHF,s2,False,long,257
77,0.09338802850068072,0.11233608698477192,-0.12679070198947223,0.3135667589908337,33,-0.11048498486779741,0.16207538229424376,-0.42815273416451516,0.20718276442892036,CAD_CHF,s2,True,long,110
65,0.04579407327144462,0.123698863802453,-0.19665569978136327,0.2882438463242525,28,-0.17286197393414346,0.18612194257135628,-0.5376609813740018,0.19193703350571487,CAD_CHF,s3,False,long,93
25,0.10467029722459226,0.200443229494835,-0.2881984325852843,0.49753902703446884,12,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,CAD_CHF,s3,True,long,37
463,0.0628285502786916,0.045399334974695664,-0.026154146271711906,0.15181124682909508,199,0.2947127933912813,0.06486585161911153,0.1675757242178227,0.4218498625647399,CAD_CHF,r1,False,short,662
187,0.031222019662266287,0.07149360389379705,-0.10890544396957594,0.1713494832941085,81,0.3499286653964203,0.09839730165870948,0.15706995414534974,0.5427873766474909,CAD_CHF,r1,True,short,268
167,-0.06430737716421482,0.07691047975736853,-0.21505191748865715,0.0864371631602275,72,0.35016092135096116,0.1067313409023792,0.14096749318229795,0.5593543495196244,CAD_CHF,r2,False,short,239
71,0.008784540452930631,0.1180829324904273,-0.22265800722830686,0.24022708813416815,31,0.29682111005037565,0.17322522210842334,-0.04270032528213408,0.6363425453828854,CAD_CHF,r2,True,short,102
51,0.1826777463378763,0.13637678796465466,-0.0846207580728468,0.4499762507485994,22,0.18181818181818182,0.2145806706734845,-0.23875993270184775,0.6023962963382115,CAD_CHF,r3,False,short,73
20,0.0,0.22941573387056172,-0.44965483838630094,0.44965483838630094,9,0.7777777777777778,0.2222222222222222,0.34222222222222226,1.2133333333333334,CAD_CHF,r3,True,short,29
418,0.060125491159624816,0.047391626041630136,-0.03276209588197025,0.1530130782012199,180,0.10926456435401051,0.07371340166084595,-0.03521370290124755,0.2537428316092686,USD_JPY,s1,False,long,598
149,0.012731967089935674,0.07969610491228789,-0.14347239853814858,0.16893633271801994,65,0.13846153846153847,0.12379597645716217,-0.10417857539449937,0.3811016523175763,USD_JPY,s1,True,long,214
207,-0.03088187794367485,0.06725205266476163,-0.16269590116660765,0.10093214527925794,90,0.0364431454056512,0.10390443494478833,-0.16720954708613395,0.24009583789743633,USD_JPY,s2,False,long,297
75,0.0813262123976983,0.11119753144241554,-0.13662094922943616,0.2992733740248328,33,-0.09090909090909091,0.17604469755488258,-0.4359566981166608,0.25413851629847894,USD_JPY,s2,True,long,108
87,-0.09864449089644865,0.10502239393250395,-0.3044883830041564,0.10719940121125911,38,0.15398297971463706,0.1563158751034928,-0.15239613548820882,0.4603620949174829,USD_JPY,s3,False,long,125
32,-0.3125,0.17061026611322602,-0.646896121581923,0.021896121581923,14,0.32230971208825865,0.2423196989850543,-0.15263689792244772,0.797256322098965,USD_JPY,s3,True,long,46
490,-0.07557532214758433,0.04288888368512732,-0.15963753417043386,0.008486889875265205,211,-0.24983568614691948,0.06602685511211001,-0.3792483221666551,-0.12042305012718385,USD_JPY,r1,False,short,701
163,-0.07396533143443784,0.07561015359305424,-0.22216123247682415,0.07423056960794847,71,-0.21312133527668653,0.11529875800667125,-0.4391069009697622,0.012864230416389122,USD_JPY,r1,True,short,234
234,0.02664237740640329,0.06206334145866006,-0.09500177185257043,0.148286526665377,101,-0.14990662978206593,0.0967853100294446,-0.33960583743977735,0.039792577875645496,USD_JPY,r2,False,short,335
75,0.04004860501813586,0.11014926823122508,-0.17584396071506528,0.255941170751337,33,-0.2727272727272727,0.1700753357624519,-0.6060749308216784,0.06062038536713299,USD_JPY,r2,True,short,108
91,0.04228876012969166,0.10142091978446224,-0.15649624264785433,0.24107376290723764,40,-0.12567282006299602,0.1568295211753016,-0.43305868156658717,0.18171304144059514,USD_JPY,r3,False,short,131
36,-0.08291357810006146,0.16134506493094383,-0.39914990536471134,0.23332274916458845,16,-0.18918205015749007,0.24518774039253075,-0.6697500213268504,0.29138592101187016,USD_JPY,r3,True,short,52
450,0.0926449093144198,0.04500953814030061,0.004426214559430597,0.180863604069409,194,0.08646030076763613,0.058511855266766784,-0.028222935555226772,0.20114353709049904,EUR_GBP,s1,False,long,644
182,0.07141470315742007,0.07113515059253567,-0.06801019200394984,0.21083959831878998,79,0.0725991169165971,0.09199152375383914,-0.10770426964092761,0.2529025034741218,EUR_GBP,s1,True,long,261
158,0.10980321768326554,0.07648450145927148,-0.04010640517690656,0.25971284054343763,68,0.0804760706576958,0.09812969917565906,-0.11185813972659595,0.27281028104198757,EUR_GBP,s2,False,long,226
60,0.1318830545524165,0.12357450900405419,-0.11032298309552971,0.3740890922003627,27,0.14266036839707713,0.16483583973067514,-0.18041787747504612,0.4657386142692004,EUR_GBP,s2,True,long,87
52,-0.03181719812973972,0.13573557815053547,-0.29785893130478924,0.23422453504530982,23,0.311323538224967,0.14987059337832512,0.017577175203449757,0.6050699012464842,EUR_GBP,s3,False,long,75
17,-0.15877234519511532,0.24299173456042475,-0.6350361449335479,0.3174914545433172,8,-0.18047730104005782,0.2808154310581349,-0.7308755459140022,0.3699209438338866,EUR_GBP,s3,True,long,25
413,-0.0550348182137966,0.04746906176241321,-0.1480741792681265,0.03800454284053329,178,0.05784841961033521,0.06058076475834271,-0.0608898793160165,0.17658671853668692,EUR_GBP,r1,False,short,591
163,-0.12517846300640417,0.0743776198595957,-0.27095859793121174,0.020601671918403397,70,0.20869454346874006,0.09123587539653902,0.02987222769152359,0.3875168592459565,EUR_GBP,r1,True,short,233
187,-0.0034449345788091063,0.07101022249497489,-0.14262497066895988,0.1357351015113417,81,0.07196643956528172,0.09318454711113994,-0.11067527277255255,0.254608151903116,EUR_GBP,r2,False,short,268
71,0.01236751990665334,0.11489901924710923,-0.21283455781768076,0.23756959763098742,31,0.22957511491861501,0.14834637033915293,-0.06118377094612473,0.5203340007833548,EUR_GBP,r2,True,short,102
69,0.028797164701121706,0.11754353170736581,-0.20158815744531527,0.2591824868475587,30,-0.055688723523948776,0.15492538456022587,-0.3593424772619915,0.24796503021409394,EUR_GBP,r3,False,short,99
28,0.03525015587062134,0.1776141143606677,-0.31287350827628735,0.38337382001753006,13,-0.18169521345816517,0.19552631777942592,-0.56492679630584,0.2015363693895096,EUR_GBP,r3,True,short,41
416,0.004995124145609224,0.048359635611864654,-0.0897897616536455,0.09978000994486394,179,0.22004646942307163,0.07185983001112772,0.07920120260126129,0.36089173624488197,EUR_JPY,s1,False,long,595
152,0.09925033415333218,0.08013354014747376,-0.0578114045357164,0.2563120728423808,66,0.28962202677125604,0.11608983229991694,0.06208595546341883,0.5171580980790933,EUR_JPY,s1,True,long,218
206,0.014575478749552263,0.06783175531366283,-0.11837476166522687,0.14752571916433138,89,0.08296946716054267,0.10491523442980989,-0.12266439232188471,0.28860332664297006,EUR_JPY,s2,False,long,295
79,-0.01290805591224732,0.11060639219298751,-0.22969658461050282,0.2038804727860082,34,0.16349070887303116,0.16994110000218796,-0.16959384713125722,0.4965752648773195,EUR_JPY,s2,True,long,113
68,-0.2227828423607899,0.11675258611529839,-0.45161791114677474,0.006052226425194929,30,0.26666666666666666,0.17897109079679924,-0.08411667129505984,0.6174500046283932,EUR_JPY,s3,False,long,98
24,0.03837760753146075,0.20399489789158642,-0.36145239233604864,0.43820760739897013,11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,EUR_JPY,s3,True,long,35
473,-0.04079487134306767,0.04490404415862831,-0.12880679789397914,0.04721705520784382,204,-0.22033070294452303,0.06647911412153684,-0.35062976662273526,-0.09003163926631083,EUR_JPY,r1,False,short,677
163,-0.04679497820187103,0.07588754777174643,-0.19553457183449405,0.10194461543075198,70,-0.18520651909679545,0.11641785176392686,-0.41338550855409206,0.0429724703605012,EUR_JPY,r1,True,short,233
219,-0.11102297491093095,0.06559644341910591,-0.2395920040123785,0.017546054190516622,94,-0.11339004309450353,0.09969913661213063,-0.30880035085427954,0.0820202646652725,EUR_JPY,r2,False,short,313
83,-0.06861980809419162,0.10685699360955704,-0.2780595155689234,0.14081989938054018,36,-0.04956853616545155,0.16414724421890245,-0.37129713483450033,0.27216006250359726,EUR_JPY,r2,True,short,119
68,-0.07970845616997103,0.11896050101885577,-0.31287103816692835,0.15345412582698625,30,0.13107414363355463,0.1762435171119764,-0.2143631499059191,0.47651143717302835,EUR_JPY,r3,False,short,98
23,-0.13081895465625018,0.20200894834104743,-0.5267564934047031,0.2651185840922028,11,-0.054236806890151174,0.306350652244663,-0.6546840852896907,0.5462104715093883,EUR_JPY,r3,True,short,34
407,-0.08159457258312258,0.04944078056491952,-0.17849850249036484,0.015309357324119671,175,0.11005043842586085,0.07410400075728593,-0.03519340305841959,0.2552942799101413,GBP_JPY,s1,False,long,582
159,-0.08307541535428233,0.07918670282797327,-0.23828135289710994,0.07213052218854528,69,0.019546932091565886,0.11960000619270655,-0.21486908004613897,0.25396294422927074,GBP_JPY,s1,True,long,228
191,-0.20807509292439125,0.0707782575477314,-0.34680047771794476,-0.06934970813083771,83,0.13584921999251023,0.10821828563637877,-0.07625861985479215,0.3479570598398126,GBP_JPY,s2,False,long,274
70,-0.14285714285714285,0.11915109374689987,-0.37639328660106663,0.09067900088678091,31,0.03225806451612903,0.1824791693384639,-0.32540110738726025,0.38991723641951825,GBP_JPY,s2,True,long,101
80,-0.3342792843569843,0.10533774497457958,-0.5407412645071603,-0.1278173042068083,35,0.33775239753998604,0.15888063723982515,0.026346348549928733,0.6491584465300433,GBP_JPY,s3,False,long,115
31,-0.22580645161290322,0.17785869357535775,-0.5744094910206043,0.12279658779479793,14,0.2857142857142857,0.26578871697687523,-0.23523159956038975,0.8066601709889611,GBP_JPY,s3,True,long,45
482,-0.05254692865040966,0.04532854427583229,-0.14139087543104095,0.036297018130221625,208,-0.2233437512043745,0.06693147452450081,-0.35452944127239605,-0.09215806113635291,GBP_JPY,r1,False,short,690
176,-0.1566859504056781,0.0742619684436961,-0.3022394085553225,-0.011132492256033716,76,-0.35624193453406033,0.10665913287377173,-0.565293834966653,-0.14719003410146775,GBP_JPY,r1,True,short,252
202,-0.14301410928117853,0.06928412215126908,-0.27881098869766596,-0.007217229864691116,87,-0.1302085661088351,0.10572725024643836,-0.33743397659185426,0.07701684437418407,GBP_JPY,r2,False,short,289
84,-0.11826956579737334,0.10769038283364371,-0.329342716151315,0.09280358455656833,36,-0.05555555555555555,0.16876979928266733,-0.38634436214958356,0.2752332510384724,GBP_JPY,r2,True,short,120
75,-0.2660560873042494,0.11125262132422573,-0.4841112250997318,-0.04800094950876699,33,0.10023244703543964,0.16341880376632026,-0.22006840834654806,0.42053330241742737,GBP_JPY,r3,False,short,108
27,-0.4074074074074074,0.17910237772651522,-0.7584480677513772,-0.05636674706343758,12,-0.0357223608152338,0.27817760029014876,-0.5809504573839254,0.5095057357534577,GBP_JPY,r3,True,short,39
482,0.020161844188302643,0.04518736756710824,-0.0684053962432295,0.1087290846198348,208,0.15348945081319432,0.06601761574876291,0.024094923945619018,0.2828839776807696,GBP_AUD,s1,False,long,690
207,-0.014652664260230647,0.0688051283074292,-0.14951071574279187,0.12020538722233057,89,0.08784307997635157,0.10205871214532462,-0.11219199582848469,0.2878781557811878,GBP_AUD,s1,True,long,296
201,0.046084013313373993,0.07025723799308731,-0.0916201731530771,0.1837881997798251,87,0.018867291406757775,0.10492528006490029,-0.18678625752044678,0.22452084033396233,GBP_AUD,s2,False,long,288
90,-0.04593066483646678,0.10574065846266317,-0.2531823554232866,0.161321025750353,39,0.0933151462822947,0.1540790725564826,-0.20867983592841116,0.39531012849300057,GBP_AUD,s2,True,long,129
70,0.06732590780661467,0.11866212102954005,-0.1652518494112838,0.29990366502451316,31,-0.14948513261010185,0.1717858493617355,-0.4861853973591034,0.1872151321388997,GBP_AUD,s3,False,long,101
30,0.11824937389662124,0.18219683763373595,-0.23885642786550124,0.47535517565874374,14,-0.3142062224234333,0.2424680489256117,-0.7894435983176322,0.16103115347076558,GBP_AUD,s3,True,long,44
460,-0.024144153240418104,0.04619080314687846,-0.11467812740829988,0.06638982092746368,198,0.020765531774378582,0.06818336920346774,-0.11287387186441818,0.15440493541317535,GBP_AUD,r1,False,short,658
172,0.05733984887208041,0.07628903040240596,-0.09218665071663529,0.2068663484607961,74,0.04588515515726576,0.11107270484811156,-0.1718173463450329,0.2635876566595644,GBP_AUD,r1,True,short,246
214,-0.030586503776730823,0.06683621282281728,-0.16158548090945268,0.10041247335599103,92,0.02255224835253505,0.10188526813220132,-0.17714287718657953,0.22224737389164964,GBP_AUD,r2,False,short,306
81,0.15809185903464096,0.10846724323786446,-0.05450393771157336,0.3706876557808553,35,0.15111841231782833,0.16356801270818133,-0.16947489259020707,0.4717117172258637,GBP_AUD,r2,True,short,116
65,-0.06351112979303396,0.12195493150544644,-0.302542795543709,0.17552053595764106,28,0.13105852953700634,0.18452688680735027,-0.2306141686054002,0.4927312276794129,GBP_AUD,r3,False,short,93
23,-0.013732691517526102,0.2089661400463741,-0.42330632600841933,0.39584094297336714,10,-0.08750959314753051,0.3151546663924728,-0.7052127392767772,0.5301935529817162,GBP_AUD,r3,True,short,33
454,-0.060402399393872507,0.0459904279425662,-0.15054363816130226,0.029738839373557237,195,0.12666751047402253,0.06747755470752563,-0.005588496752727712,0.25892351770077277,GBP_CAD,s1,False,long,649
175,-0.03626108299350369,0.073720003620996,-0.18075229009065585,0.10823012410364846,75,-0.04714525084895546,0.10963816743432792,-0.2620360590202382,0.16774555732232724,GBP_CAD,s1,True,long,250
184,-0.005585548027720324,0.07199285474378361,-0.1466915433255362,0.13552044727009555,80,0.08092070158734906,0.10478619965376694,-0.12446024973403415,0.2863016529087323,GBP_CAD,s2,False,long,264
86,-0.04491525595925721,0.10554189805034647,-0.25177737613793627,0.16194686421942187,37,0.11916580878425587,0.1554899269105508,-0.18559444796042368,0.4239260655289354,GBP_CAD,s2,True,long,123
62,0.038384953122306366,0.1259415154921978,-0.2084604172424013,0.28523032348701405,28,0.17519967033795422,0.1770630884856812,-0.17184398309398094,0.5222433237698894,GBP_CAD,s3,False,long,90
22,0.09090909090909091,0.21731429260625335,-0.33502692259916567,0.5168451044173474,10,0.17247753973738708,0.3202050447152718,-0.4551243479045456,0.8000794273793198,GBP_CAD,s3,True,long,32
445,0.054934669468423306,0.04657556155153887,-0.036353431172592876,0.1462227701094395,192,-0.12984217735659498,0.06658126970318798,-0.2603414659748434,0.0006571112616534647,GBP_CAD,r1,False,short,637
166,0.010075549836344152,0.07623417348820033,-0.1393434302005285,0.1594945298732168,72,-0.1135952815662799,0.10998513934294246,-0.3291661546784471,0.10197559154588731,GBP_CAD,r1,True,short,238
174,0.05841292916085476,0.0751185730944559,-0.0888194741042788,0.20564533242598831,75,0.0760267222668888,0.10531156077838438,-0.1303839368587446,0.28243738139252217,GBP_CAD,r2,False,short,249
67,0.07239634448018635,0.12111230155573126,-0.1649837665690469,0.3097764555294196,30,0.14020795534011596,0.16711202379012047,-0.18733161128852013,0.467747521968752,GBP_CAD,r2,True,short,97
62,-0.018458892233009346,0.12699985725980376,-0.2673786124622247,0.230460827996206,28,0.08973396909223741,0.17973197801704038,-0.26254070782116173,0.44200864600563655,GBP_CAD,r3,False,short,90
28,-0.21428571428571427,0.18797967114804776,-0.5827258697358879,0.15415444116445934,12,0.2507028230373168,0.25639156164653093,-0.2518246377898838,0.7532302838645173,GBP_CAD,r3,True,short,40
436,-0.07588251459229887,0.04704546017868591,-0.16809161654252325,0.016326587357925512,187,-0.07909098931880808,0.06849335690441864,-0.2133379688514686,0.055155990213852465,GBP_CHF,s1,False,long,623
179,-0.09872150273281806,0.07313262690135872,-0.24206145145948116,0.04461844599384503,78,-0.12076316139714012,0.10524357172051343,-0.32704056196934644,0.08551423917506622,GBP_CHF,s1,True,long,257
205,-0.06843194713785175,0.06893605389713828,-0.20354661277624278,0.06668271850053928,88,-0.055607104523444,0.09711987901990561,-0.245962067402459,0.134747858355571,GBP_CHF,s2,False,long,293
79,-0.06332141892398094,0.11034971427954424,-0.27960685891188763,0.15296402106392576,35,-0.09262875414726819,0.15999989101776296,-0.40622854054208357,0.22097103224754722,GBP_CHF,s2,True,long,114
65,-0.13846153846153847,0.12379597645716217,-0.3811016523175763,0.10417857539449937,29,-0.2543155557510614,0.15953590315371033,-0.5670059259323337,0.05837481443021081,GBP_CHF,s3,False,long,94
26,-0.3076923076923077,0.1902971827208151,-0.6806747858251053,0.0652901704404899,12,-0.06045789657854098,0.2787071487908726,-0.6067239082086513,0.48580811505156934,GBP_CHF,s3,True,long,38
432,-0.07156251618334339,0.04718314061372265,-0.1640414717862398,0.020916439419553,186,0.11912913449660291,0.06847073821130575,-0.015073512397556374,0.2533317813907622,GBP_CHF,r1,False,short,618
170,-0.07040708185701641,0.07479006369543917,-0.21699560670007717,0.07618144298604435,73,0.1582393334771259,0.11153854306659884,-0.06037621093340781,0.3768548778876596,GBP_CHF,r1,True,short,243
168,0.019788209004372313,0.07628404569306366,-0.12972852055403244,0.16930493856277706,73,0.1965188389859668,0.10560459783611252,-0.010466172772813725,0.40350385074474737,GBP_CHF,r2,False,short,241
62,0.09532071148160523,0.1256245107616658,-0.15090332961125974,0.3415447525744702,28,0.02818369038535764,0.17781619876185345,-0.3203360591878751,0.37670343995859035,GBP_CHF,r2,True,short,90
58,-0.023413678465356514,0.1314173786478413,-0.2809917406151255,0.23416438368441245,25,-0.05370735880561499,0.18894645008026853,-0.4240424009629413,0.3166276833517113,GBP_CHF,r3,False,short,83
16,-0.125,0.25617376914899,-0.6271005875320204,0.37710058753202036,8,-0.2195072509722689,0.3219369424168487,-0.8505036581092924,0.4114891561647547,GBP_CHF,r3,True,short,24
479,0.04391157804693777,0.044935277178762216,-0.044161565223436165,0.1319847213173117,206,0.22560319042489538,0.06426778772794828,0.09963832647811677,0.351568054371674,GBP_NZD,s1,False,long,685
193,-0.014334387223629707,0.07130723774939707,-0.15409657321244796,0.12542779876518856,83,0.2598690780137646,0.10216952530866999,0.0596168084087714,0.4601213476187578,GBP_NZD,s1,True,long,276
187,0.02075897528614703,0.07304261310488913,-0.12240454639943565,0.16392249697172973,81,0.28861889468536106,0.1023592396260517,0.08799478501829974,0.4892430043524224,GBP_NZD,s2,False,long,268
85,0.10588235294117684,0.10849560707234059,-0.10676903692061071,0.3185337428029644,37,0.15821322766348173,0.15794301582203338,-0.1513550833477037,0.46778153867466715,GBP_NZD,s2,True,long,122
62,0.039824512945651785,0.12719100662244404,-0.2094698600343385,0.28911888592564206,28,0.2604322127507132,0.1716307944686064,-0.07596414440775534,0.5968285699091818,GBP_NZD,s3,False,long,90
31,0.1764232194396907,0.17754888486575424,-0.17157259489718762,0.5244190337765691,14,0.025195612490984426,0.24758308594860598,-0.46006723596828325,0.5104584609502522,GBP_NZD,s3,True,long,45
475,0.0007640106523097015,0.04552274514126631,-0.08846056982457226,0.08998859112919166,204,-0.1124563564287157,0.06756386786763945,-0.24488153744928903,0.01996882459185763,GBP_NZD,r1,False,short,679
192,0.06400278379715314,0.0716852558533819,-0.07650031767547537,0.20450588526978164,83,0.05943566376575934,0.10729597405608998,-0.150864445384177,0.26973577291569567,GBP_NZD,r1,True,short,275
217,0.11506970594503196,0.0671076598737228,-0.016461307407464737,0.24660071929752866,94,-0.07672595405825328,0.09993901080469703,-0.2726064152354595,0.1191545071189529,GBP_NZD,r2,False,short,311
90,0.03448904169289071,0.10535225047084118,-0.17200136922995798,0.24097945261573941,39,-0.03800872313384028,0.16057342800510327,-0.3527326420238427,0.2767151957561621,GBP_NZD,r2,True,short,129
73,0.10792657965320523,0.11512801999688192,-0.11772433954068334,0.3335774988470938,32,-0.09647480712580768,0.17594722430447893,-0.4413313667625864,0.248381752510971,GBP_NZD,r3,False,short,105
34,0.04498446385290951,0.1720473805338618,-0.2922284019934596,0.3821973296992786,15,-0.3333333333333333,0.25197631533948484,-0.8272069113987236,0.16054024473205697,GBP_NZD,r3,True,short,49
447,0.07719450467782543,0.044989921214897394,-0.010985740903373453,0.16537475025902432,192,0.22544556303930285,0.06830790887739008,0.0915620616396183,0.3593290644389874,CHF_JPY,s1,False,long,639
174,0.017189972409358666,0.07382896275280407,-0.12751479458613732,0.16189473940485463,75,0.38222368271271134,0.10524463769163009,0.17594419283711638,0.5885031725883063,CHF_JPY,s1,True,long,249
188,0.06526266999706858,0.0699447893983224,-0.07182911722364331,0.20235445721778045,81,0.18133155769229498,0.10668049650623487,-0.027762215459925382,0.39042533084451536,CHF_JPY,s2,False,long,269
73,0.03192574663098906,0.1147826694866491,-0.19304828556284315,0.2568997788248213,32,0.3515615862605945,0.15825882564358681,0.04137428799916437,0.6617488845220247,CHF_JPY,s2,True,long,105
68,0.1310980647817083,0.11560574316479302,-0.09548919182128601,0.3576853213847026,30,0.1664400416234601,0.17865184795764044,-0.18371758037351515,0.5165976636204354,CHF_JPY,s3,False,long,98
18,0.2778912036372861,0.21239629957005215,-0.1384055435200161,0.6941879507945883,9,-0.14156329023228828,0.3404778798863644,-0.8088999348095626,0.525773354344986,CHF_JPY,s3,True,long,27
485,-0.12065707029180192,0.0430631062944992,-0.20506075862902035,-0.0362533819545835,209,-0.12127957043686467,0.06687833203829392,-0.25236110123192074,0.009801960358191406,CHF_JPY,r1,False,short,694
183,-0.08973430366468693,0.06935354248967845,-0.2256672469444567,0.04619863961508283,79,-0.21046113626303958,0.10804269505514214,-0.42222481857111815,0.001302546045038988,CHF_JPY,r1,True,short,262
214,-0.02595687580072026,0.0653948024862095,-0.1541306886736909,0.10221693707225038,93,-0.13218764933027213,0.09993321960300248,-0.328056759752157,0.06368146109161274,CHF_JPY,r2,False,short,307
89,-0.006071202241878597,0.10115637961061562,-0.2043377062786852,0.192195301794928,39,-0.27916844083730286,0.15003920160901782,-0.5732452759909779,0.014908394316372087,CHF_JPY,r2,True,short,128
64,-0.03027089989119891,0.1235408672187737,-0.2724109996399954,0.21186919985759756,28,0.16963849906552003,0.1863631278453462,-0.19563323151135853,0.5349102296423986,CHF_JPY,r3,False,short,92
28,-0.12464083171638596,0.18493549935468634,-0.48711441045157117,0.23783274701879925,13,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,CHF_JPY,r3,True,short,41
439,-0.0062395124531303085,0.04757004197920704,-0.09947679473237611,0.08699776982611548,189,0.07634464720632513,0.07256159817171474,-0.06587608521023576,0.21856537962288602,NZD_JPY,s1,False,long,628
175,0.09863345161757603,0.0745938628602454,-0.047570519588504945,0.244837422823657,76,0.15789473684210525,0.11402159164401347,-0.06558758278016114,0.38137705646437164,NZD_JPY,s1,True,long,251
210,0.02857142857142857,0.06914320737894497,-0.10694925789130356,0.1640921150341607,90,0.1111111111111111,0.10534343625332827,-0.0953620239454123,0.3175842461676345,NZD_JPY,s2,False,long,300
70,0.14285714285714285,0.11915109374689987,-0.09067900088678091,0.37639328660106663,30,0.13333333333333333,0.1840373108931074,-0.22737979601715716,0.4940464626838238,NZD_JPY,s2,True,long,100
84,-0.19047619047619047,0.10775467567982185,-0.40167535480864125,0.020722973856260346,36,0.05555555555555555,0.16876979928266733,-0.2752332510384724,0.38634436214958356,NZD_JPY,s3,False,long,120
34,-0.29411764705882354,0.16637806616154058,-0.6202186567354431,0.031983362617795996,15,0.2,0.26186146828319085,-0.313248477835054,0.7132484778350541,NZD_JPY,s3,True,long,49
508,-0.010685729078382366,0.0442360919503385,-0.09738846930104582,0.0760170111442811,219,-0.121911926544066,0.06681110981432932,-0.2528617017801515,0.00903784869201947,NZD_JPY,r1,False,short,727
214,0.046842698676417896,0.06826830273374936,-0.08696317468173083,0.18064857203456663,92,-0.21411643383859189,0.10084698848704633,-0.4117765312732027,-0.016456336403981087,NZD_JPY,r1,True,short,306
228,-0.022959254974709402,0.06593011411342846,-0.15218227863702918,0.10626376868761037,99,-0.0467538558564076,0.0995081928349179,-0.24178991381284667,0.14828220210003148,NZD_JPY,r2,False,short,327
98,0.00041175055772772214,0.1005018191721776,-0.1965718150197404,0.19739531613519581,42,-0.021494087744501938,0.15428463185071195,-0.32389196617189736,0.28090379068289345,NZD_JPY,r2,True,short,140
80,-0.1971018513198456,0.10909922403549964,-0.4109363304294249,0.016732627789733695,35,0.00704631855766426,0.16803772818604323,-0.3223076286869805,0.336400265802309,NZD_JPY,r3,False,short,115
34,-0.19097312990284077,0.1689248700336177,-0.5220658751687315,0.1401196153630499,15,0.016441409967883257,0.25447733460237554,-0.48233416585277283,0.5152169857885394,NZD_JPY,r3,True,short,49
436,-0.04812262432809187,0.047668469528535505,-0.14155282460402147,0.04530757594783772,188,0.14893617021276595,0.07231164051536436,0.007205354802651803,0.29066698562288007,AUD_JPY,s1,False,long,624
166,-0.0016787854633039394,0.07741661906750066,-0.15341535883560523,0.15005778790899735,72,0.05555555555555555,0.11849487896742977,-0.1766944072206068,0.2878055183317179,AUD_JPY,s1,True,long,238
211,-0.015916617093372876,0.06873288559913592,-0.15063307286767927,0.11879983868093351,91,0.12087912087912088,0.1046363139713238,-0.08420805450467377,0.3259662962629155,AUD_JPY,s2,False,long,302
83,0.0077300457023894535,0.10934731473598959,-0.20659069118015014,0.22205078258492902,36,0.2777777777777778,0.1623787025244065,-0.04048447917005893,0.5960400347256145,AUD_JPY,s2,True,long,119
83,-0.03614457831325301,0.11035936694021861,-0.2524489375160815,0.18015978088957546,36,0.0,0.16903085094570333,-0.33130046785357853,0.33130046785357853,AUD_JPY,s3,False,long,119
32,-0.125,0.1781966112418093,-0.4742653580339462,0.2242653580339462,14,-0.2857142857142857,0.26578871697687523,-0.8066601709889611,0.23523159956038975,AUD_JPY,s3,True,long,46
500,-0.09113232263294682,0.04436524954166065,-0.1780882117346017,-0.004176433531291948,215,-0.13286467909384436,0.06709174219665232,-0.2643644937992829,-0.0013648643884058287,AUD_JPY,r1,False,short,715
