tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,level,reject,direction,total_n
165,0.04994275338986779,0.07456881057650666,-0.09621211534008528,0.19609762211982085,71,-0.02831751432613483,0.11140910123442048,-0.24667935274559896,0.1900443240933293,USD_CAD,s1,True,long,236
77,0.08395981232951238,0.1116930836388341,-0.13495863160260244,0.30287825626162723,34,0.4768278065321295,0.13953685571465127,0.203335569331413,0.7503200437328459,USD_CAD,s2,False,long,111
61,0.08300166905585672,0.1258488323162675,-0.1636620422840276,0.329665380395741,27,0.42233690948098745,0.16059820676065076,0.10756442423011198,0.737109394731863,USD_CAD,s2,True,long,88
18,0.3411433116840763,0.21484464517167515,-0.07995219285240696,0.7622388162205596,9,0.400697292368237,0.2942997358541522,-0.1761301899059013,0.9775247746423752,USD_CAD,s3,False,long,27
15,0.07603864068755825,0.25007146919187495,-0.4141014389285167,0.5661787203036331,7,0.515182233044876,0.3017103559786748,-0.07617006467332665,1.1065345307630787,USD_CAD,s3,True,long,22
235,-0.04488013865723923,0.06286347956406275,-0.16809255860280223,0.07833228128832376,101,-0.13571216982095965,0.0896541163804084,-0.3114342379265601,0.04000989828464083,USD_CAD,r1,False,short,336
180,-0.05631259783048785,0.07162624604184092,-0.19670004007249609,0.08407484441152037,78,-0.10564306819008451,0.10295501841887271,-0.307434904291075,0.09614876791090599,USD_CAD,r1,True,short,258
65,0.16599889530369358,0.1194144146678901,-0.06805335744537103,0.4000511480527582,28,0.11191197892003057,0.18232399068811506,-0.2454430428286749,0.46926700066873606,USD_CAD,r2,False,short,93
49,0.13175712581190066,0.1380400240198763,-0.13880132126705688,0.4023155728908582,22,0.14243342771640258,0.20298284517033868,-0.25541294881746124,0.5402798042502663,USD_CAD,r2,True,short,71
20,0.09998679983396033,0.21664187383056743,-0.3246312728739519,0.5246048725418725,9,-0.2501231341265149,0.32274863567284023,-0.8827104600452818,0.382464191792252,USD_CAD,r3,False,short,29
15,-0.12455404342738495,0.25620524174519776,-0.6267163172479726,0.3776082303932027,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,USD_CAD,r3,True,short,22
