tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
598,-0.008189325934616649,0.03945039938399415,-0.08551210872724518,0.0691334568580119,257,0.01962549781825039,0.06074911288211947,-0.09944276343070377,0.13869375906720455,EUR_USD,9,15,2,long,855
332,0.00407173118035116,0.052894921526019184,-0.09960231501064644,0.10774577737134876,143,0.02792374326587199,0.08024601723878083,-0.12935845052213843,0.1852059370538824,EUR_USD,9,15,3,long,475
175,0.08819573918612446,0.07243417328283952,-0.05377524044824099,0.2301667188204899,75,-0.015233576446628335,0.11316615297313797,-0.23703923627397874,0.20657208338072205,EUR_USD,9,15,4,long,250
1218,0.0684345978156355,0.027495158028124186,0.0145440880805121,0.1223251075507589,522,0.012249785030638474,0.0422975232752942,-0.07065336058893816,0.09515293065021511,EUR_USD,9,20,1,long,1740
707,0.008640179461827524,0.036040407229822886,-0.061999018708625335,0.07927937763228038,303,0.019460387711059967,0.05608243809548693,-0.09046119095609441,0.12938196637821434,EUR_USD,9,20,2,long,1010
394,0.0019777796715645716,0.0480754812613678,-0.09225016360071632,0.09620572294384545,169,0.01607337214857717,0.07410196125252867,-0.129166471906379,0.16131321620353337,EUR_USD,9,20,3,long,563
201,0.09017205493821867,0.06669164432746788,-0.04054356794361838,0.22088767782005572,87,0.01706409413112919,0.10482074358419963,-0.18838456329390207,0.22251275155616046,EUR_USD,9,20,4,long,288
1386,0.07770176484164144,0.025787558306478654,0.027158150560943284,0.1282453791223396,595,-0.009998160275965347,0.0396902759432188,-0.0877911011246742,0.06779478057274349,EUR_USD,9,25,1,long,1981
800,0.012185710751026212,0.033929741098602854,-0.05431658180223538,0.07868800330428781,343,-0.006132660418509708,0.05287097606405938,-0.1097597735040661,0.09749445266704668,EUR_USD,9,25,2,long,1143
436,-0.007991920812204593,0.04588949264971905,-0.09793532640565394,0.08195148478124475,187,0.003831015471174023,0.07071764011001974,-0.13477555914446468,0.1424375900868127,EUR_USD,9,25,3,long,623
217,0.061138271922644455,0.06444123287548792,-0.06516654451331186,0.18744308835860077,93,0.015963184832346676,0.10153639378679774,-0.1830481469897769,0.21497451665447026,EUR_USD,9,25,4,long,310
1528,0.06587208774718417,0.024575601482462125,0.01770390884155841,0.11404026665280993,656,0.010843366358397584,0.03780936712916435,-0.06326299321476454,0.08494972593155971,EUR_USD,9,30,1,long,2184
