tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
222,-0.10829468619283006,0.06089195468660843,-0.22764291737858258,0.011053544992922465,96,0.027091549713844493,0.08820450044408329,-0.14578927115655874,0.19997237058424774,AUD_NZD,40,100,4,long,318
320,0.051054190796719,0.05093219808215017,-0.04877291744429533,0.15088129903773334,138,0.07557851120552027,0.07243246849657166,-0.06638912704776019,0.21754614945880074,AUD_NZD,40,150,1,long,458
253,0.023417761149846426,0.05727843676689123,-0.0888479749132604,0.13568349721295325,109,0.07144645831561865,0.08122003544509916,-0.0877448111567757,0.230637727788013,AUD_NZD,40,150,2,long,362
189,-0.03311435581200845,0.06749042418110457,-0.1653955872069734,0.0991668755829565,81,-0.009296602492719526,0.09337936849289914,-0.19232016473880184,0.1737269597533628,AUD_NZD,40,150,3,long,270
133,-0.006384402097910214,0.07958220568299927,-0.1623655252365888,0.14959672104076835,58,-0.021585590365631128,0.11186035224775018,-0.24083188077122147,0.19766070003995923,AUD_NZD,40,150,4,long,191
115,0.15987819292895847,0.08271517403855885,-0.0022435481866168727,0.3219999340445338,50,-0.05571922912393889,0.12473317704265069,-0.30019625612753426,0.18875779787965646,AUD_NZD,40,200,1,long,165
95,0.15914240620229922,0.09200003528512123,-0.02117766295653839,0.33946247536113683,42,-0.004722931227423647,0.1356979831625212,-0.2706909782259652,0.261245115771118,AUD_NZD,40,200,2,long,137
78,0.07460067644941755,0.10496263030692743,-0.13112607895216022,0.2803274318509953,34,-0.0298820797621143,0.15307178046943878,-0.3299027694822143,0.27013860995798566,AUD_NZD,40,200,3,long,112
53,0.12352309859773233,0.12344851657211225,-0.11843599388360768,0.3654821910790723,24,0.016847417088261984,0.18896723111182026,-0.3535283558909057,0.38722319006742967,AUD_NZD,40,200,4,long,77
39,0.19331351708358524,0.1445773764742161,-0.09005814080587832,0.4766851749730488,17,-0.07963767917211588,0.22745371205537124,-0.5254469548006435,0.36617159645641173,AUD_NZD,40,250,1,long,56
35,0.2531158394708037,0.15822366899569645,-0.057002551760761355,0.5632342307023688,15,0.09536959773204029,0.2239930637854599,-0.3436568072874611,0.5343960027515418,AUD_NZD,40,250,2,long,50
27,0.16395548075279182,0.1771615937547821,-0.1832812430065811,0.5111922045121647,12,0.12015203851086398,0.253937686084182,-0.3775658262141327,0.6178699032358607,AUD_NZD,40,250,3,long,39
21,0.04579979348179917,0.2040078874487019,-0.3540556659176565,0.4456552528812549,9,0.1552931010611401,0.3002138168908843,-0.43312598004499303,0.7437121821672733,AUD_NZD,40,250,4,long,30
723,0.028646778091019693,0.034646695412058205,-0.039260744916614396,0.09655430109865377,310,-0.20765003486758565,0.046171628969786806,-0.2981464276483678,-0.11715364208680351,AUD_NZD,40,100,1,short,1033
504,0.05617898913481869,0.041377267427987745,-0.024920455024037287,0.13727843329367467,217,-0.18952780160746938,0.05506532094550357,-0.2974558306606564,-0.08159977255428237,AUD_NZD,40,100,2,short,721
331,0.08530536404859519,0.051173360744212644,-0.014994423010061583,0.18560515110725195,143,-0.19094279309622172,0.06716371364550852,-0.32258367184141845,-0.059301914351025026,AUD_NZD,40,100,3,short,474
220,0.0865670461490746,0.06189417810236063,-0.03474554293155223,0.20787963522970143,95,-0.20148695705921965,0.08423177308072755,-0.36658123229744566,-0.03639268182099367,AUD_NZD,40,100,4,short,315
333,0.029874189810161527,0.051417585118791714,-0.07090427702267023,0.13065265664299328,143,-0.2238004233088254,0.07001137471816342,-0.3610227177564257,-0.08657812886122512,AUD_NZD,40,150,1,short,476
259,0.09189343684016327,0.05795465478324415,-0.021697686534995264,0.2054845602153218,112,-0.20847672034509687,0.07745323309644847,-0.36028505721413584,-0.056668383476057876,AUD_NZD,40,150,2,short,371
184,0.14012367521657285,0.06895955399354048,0.004962949389233501,0.27528440104391216,79,-0.20056801519581355,0.08782706438709044,-0.37270906139451077,-0.028426968997116303,AUD_NZD,40,150,3,short,263
127,0.126341184224146,0.08139666416798573,-0.03319627754510601,0.285878645993398,55,-0.2439542627326241,0.10891139427408336,-0.4574205955098275,-0.03048792995542071,AUD_NZD,40,150,4,short,182
126,0.14751190022319677,0.08307566127786258,-0.015316395881413869,0.3103401963278074,55,-0.39608367112355736,0.10120171793705034,-0.5944390382801761,-0.1977283039669387,AUD_NZD,40,200,1,short,181
107,0.1382741125821477,0.0907207113237931,-0.03953848161248677,0.3160867067767822,46,-0.3951233478964323,0.11302006281826191,-0.6166426710202256,-0.17360402477263895,AUD_NZD,40,200,2,short,153
83,0.19068410075846773,0.10277592191495098,-0.01075670619483618,0.39212490771177166,36,-0.24583312462031678,0.13017871197740818,-0.5009834000960368,0.009317150855403272,AUD_NZD,40,200,3,short,119
60,0.2751078955529159,0.12119125940164677,0.037573027125688274,0.5126427639801436,26,-0.3769486155394651,0.14334946989226854,-0.6579135765283115,-0.0959836545506188,AUD_NZD,40,200,4,short,86
48,0.3050450345018421,0.13520698002887072,0.040039353645255515,0.5700507153584287,21,-0.3441431074277784,0.18332758278823197,-0.703465169692713,0.0151789548371562,AUD_NZD,40,250,1,short,69
42,0.23356076692199654,0.14453677601421847,-0.04973131406587164,0.5168528479098647,19,-0.21118168040494945,0.20839703695926606,-0.6196398728451109,0.19727651203521201,AUD_NZD,40,250,2,short,61
35,0.3001114602790758,0.15571356072626996,-0.00508711874441331,0.605310039302565,16,0.09784120285480494,0.2216877063153771,-0.3366667015233341,0.532349107232944,AUD_NZD,40,250,3,short,51
28,0.17684256803216383,0.18371537653425016,-0.18323956997496646,0.5369247060392941,13,0.00941871812574623,0.24987993878293202,-0.4803459618888005,0.499183398140293,AUD_NZD,40,250,4,short,41
799,-0.0198091143534069,0.034330924438491735,-0.0870977262528507,0.04747949754603689,343,0.08614921513655244,0.05251120630727205,-0.01677274922570078,0.18907117949880564,AUD_CAD,14,100,1,long,1142
623,-0.012203796964751273,0.039032162486100544,-0.08870683543750833,0.0642992415080058,268,0.08085359830256277,0.05967028520240276,-0.036100160694146635,0.19780735729927218,AUD_CAD,14,100,2,long,891
463,-0.05923839909508954,0.04520547826365522,-0.14784113649185376,0.029364338301674696,199,0.011344711500992173,0.06851771226449452,-0.12295000453741708,0.14563942753940143,AUD_CAD,14,100,3,long,662
329,-0.038945014429531286,0.05389463794440518,-0.14457850480056544,0.06668847594150287,141,0.025999247401870738,0.08031735755503248,-0.13142277340599293,0.1834212682097344,AUD_CAD,14,100,4,long,470
428,-0.01913932423416935,0.04692422682751809,-0.1111108088161048,0.0728321603477661,184,0.09836492820843898,0.07132182153409494,-0.041425841998387114,0.23815569841526507,AUD_CAD,14,150,1,long,612
366,0.004551012365486832,0.05084412684945794,-0.09510347625945073,0.10420550099042439,157,0.10582940169481836,0.0772767316359475,-0.045632992311638754,0.25729179570127547,AUD_CAD,14,150,2,long,523
291,-0.08254470080953781,0.05690116117091286,-0.194070976704527,0.02898157508545139,125,-0.009758893471299218,0.08658670217505239,-0.1794688297344019,0.15995104279180347,AUD_CAD,14,150,3,long,416
221,-0.11791207164429787,0.06544371718899045,-0.24618175733471914,0.010357614046123398,96,0.02204119216721435,0.0971562772762837,-0.16838511129430173,0.2124674956287304,AUD_CAD,14,150,4,long,317
170,-0.06589406095645253,0.073806860997237,-0.21055550851103705,0.07876738659813198,73,0.2891420350715258,0.10959925681171778,0.07432749172055897,0.5039565784224926,AUD_CAD,14,200,1,long,243
154,-0.013090910948879342,0.07839421008508571,-0.16674356271564733,0.14056174081788864,67,0.2893674585057434,0.11386729886420247,0.06618755273190657,0.5125473642795803,AUD_CAD,14,200,2,long,221
131,-0.09215120833994271,0.08424412974388336,-0.25726970263795407,0.07296728595806866,57,0.24734389548181188,0.12483509362193075,0.002667111982827597,0.49202067898079616,AUD_CAD,14,200,3,long,188
107,-0.15535275677526642,0.09277246639187296,-0.3371867909033374,0.02648127735280459,47,0.23927888080136306,0.13726122574946925,-0.029753121667596694,0.5083108832703228,AUD_CAD,14,200,4,long,154
42,0.20828621149001816,0.15095784258163958,-0.08759115996999542,0.5041635829500317,19,0.47368421052631576,0.2075817467754251,0.06682398684648261,0.8805444342061489,AUD_CAD,14,250,1,long,61
42,0.2442857861212373,0.14823022839145325,-0.046245461526011056,0.5348170337684857,18,0.35822171223728716,0.22136610776697244,-0.07565585898597882,0.7920992834605531,AUD_CAD,14,250,2,long,60
34,0.07068688824938713,0.1719814808364745,-0.26639681419010286,0.4077705906888771,15,0.29197757446264566,0.24751508758430002,-0.19315199720258236,0.7771071461278737,AUD_CAD,14,250,3,long,49
29,-0.14090228414226952,0.17780234689059018,-0.4893948840478263,0.20759031576328724,13,0.48841549364008546,0.24047142965414955,0.017091491517952362,0.9597394957622185,AUD_CAD,14,250,4,long,42
854,0.07394266110615813,0.0335066415991307,0.008269643571861954,0.13961567864045432,367,-0.009740875946103447,0.04950953842576584,-0.10677957126060449,0.0872978193683976,AUD_CAD,14,100,1,short,1221
665,0.03652780942066784,0.0380631802236481,-0.038076023817682436,0.11113164265901812,286,0.015570736767138141,0.056506325307433096,-0.09518166083543073,0.12632313436970702,AUD_CAD,14,100,2,short,951
472,0.08389294788771189,0.044866947643080475,-0.0040462694927258375,0.1718321652681496,203,-0.0544097880164964,0.06668446240657698,-0.18511133433338728,0.07629175830039447,AUD_CAD,14,100,3,short,675
324,0.002431145827935703,0.05434006467808683,-0.10407538094111449,0.10893767259698589,140,0.03447819658260926,0.08217088281073022,-0.12657673372642197,0.19553312689164049,AUD_CAD,14,100,4,short,464
424,0.03551490625181918,0.047684141665909834,-0.05794601141336409,0.12897582391700246,183,0.07185101369272869,0.06953360052493389,-0.06443484333614173,0.2081368707215991,AUD_CAD,14,150,1,short,607
359,0.0022495783253929577,0.05174072073383606,-0.0991622343129257,0.10366139096371163,154,0.07847844590857062,0.07695089103610019,-0.07234530052218574,0.22930219233932697,AUD_CAD,14,150,2,short,513
264,0.01942381517547301,0.060192047623708556,-0.09855259816699576,0.13740022851794179,114,0.0424010236178783,0.08882097279650342,-0.1316880830632684,0.21649013029902497,AUD_CAD,14,150,3,short,378
197,-0.03850450214730618,0.06955803156184934,-0.17483824400853087,0.09782923971391853,85,0.12993429951227795,0.1037238371953942,-0.07336442139069468,0.3332330204152506,AUD_CAD,14,150,4,short,282
154,0.0762975615713393,0.07855509052101536,-0.07767041584985082,0.2302655389925294,66,0.05691553109574542,0.11674889562993346,-0.17191230433892418,0.285743366530415,AUD_CAD,14,200,1,short,220
142,0.036602473873129905,0.08199590147297711,-0.12410949301390523,0.19731444076016502,62,0.045207096725496596,0.1230946086523623,-0.1960583362331335,0.2864725296841267,AUD_CAD,14,200,2,short,204
117,0.011600234916543951,0.0906997116990419,-0.16617120001357819,0.18937166984666606,51,-0.1627857878584985,0.12843009912587205,-0.41450878214520775,0.08893720642821074,AUD_CAD,14,200,3,short,168
95,-0.02966202844497677,0.10040296862723434,-0.2264518469543561,0.16712779006440254,41,-0.12532710115963816,0.14803208949508417,-0.41546999657000316,0.16481579425072682,AUD_CAD,14,200,4,short,136
43,0.13511533915560667,0.1511328588693112,-0.16110506422824325,0.4313357425394566,19,0.16341774895402883,0.2152768528765056,-0.25852488268392215,0.5853603805919798,AUD_CAD,14,250,1,short,62
41,0.19567022996850778,0.1530796559143868,-0.10436589562369034,0.49570635556070586,18,0.18182544499672298,0.23206491815925692,-0.2730217945954206,0.6366726845888666,AUD_CAD,14,250,2,short,59
36,0.13949974751176963,0.1649913829787685,-0.18388336312661663,0.4628828581501559,16,-0.09613337749169285,0.2352141244339274,-0.5571530613821906,0.3648863063988048,AUD_CAD,14,250,3,short,52
30,0.17109463118019233,0.1798449044401939,-0.18140138152258775,0.5235906438829724,14,-0.03496059848585021,0.2595216476999338,-0.5436230279777204,0.47370183100602004,AUD_CAD,14,250,4,short,44
709,-0.013560464048659236,0.03653295437301305,-0.08516505461976481,0.05804412652244634,305,0.11274594698491713,0.055436703337709184,0.004090008443007137,0.22140188552682713,AUD_CAD,20,100,1,long,1014
544,-0.022442007741263828,0.04178129383715306,-0.10433334366208383,0.05944932817955617,234,0.059955369818088786,0.06344557156776905,-0.06439795045473855,0.1843086900909161,AUD_CAD,20,100,2,long,778
399,-0.07319231520929868,0.04881686844617336,-0.16887337736379848,0.022488746945201102,171,0.020440551767640154,0.07388183523857458,-0.12436784529996603,0.16524894883524632,AUD_CAD,20,100,3,long,570
289,-0.00221185195205615,0.05735375535567522,-0.11462521244917959,0.11020150854506727,124,0.042104382962103296,0.08554475138658985,-0.1255633297556128,0.20977209567981941,AUD_CAD,20,100,4,long,413
380,0.016469210710677952,0.04967347545406315,-0.08089080117928582,0.11382922260064171,164,0.1617736603844242,0.07513727009635439,0.0145046109955696,0.3090427097732788,AUD_CAD,20,150,1,long,544
308,-0.005785634657070098,0.05541157636086983,-0.11439232432437497,0.10282105501023477,133,0.20996326433260645,0.08235048264185955,0.04855631835456173,0.3713702103106512,AUD_CAD,20,150,2,long,441
242,-0.09716485545647507,0.06234784503472496,-0.219366631724536,0.025036920811585844,104,0.12958569079902896,0.0947934057271547,-0.05620938442619425,0.31538076602425213,AUD_CAD,20,150,3,long,346
193,-0.010891048896666268,0.06991139438882625,-0.14791738189876572,0.1261352841054332,83,0.10543042528129563,0.10489605076010539,-0.10016583420851093,0.3110266847711022,AUD_CAD,20,150,4,long,276
166,0.05834506735061367,0.07522181493847131,-0.0890896899287901,0.20577982463001745,72,0.22667520125139518,0.11186161691131666,0.007426432105214542,0.4459239703975758,AUD_CAD,20,200,1,long,238
144,0.009576907268499024,0.08010062684946377,-0.14742032135644997,0.16657413589344802,62,0.10622680449710668,0.12254466479506262,-0.13396073850121604,0.34641434749542943,AUD_CAD,20,200,2,long,206
124,-0.04363745391169283,0.08735280776672215,-0.21484895713446822,0.12757404931108257,54,0.13820950695456802,0.13026474158082607,-0.11710938654385106,0.3935284004529871,AUD_CAD,20,200,3,long,178
102,-0.047779505540768756,0.09667000767867336,-0.23725272059096852,0.141693709509431,45,0.15817702990078394,0.13962621414520146,-0.11549034982381093,0.43184440962537884,AUD_CAD,20,200,4,long,147
57,0.1362446069182731,0.13126137028327386,-0.12102767883694368,0.3935168926734899,25,0.4115954428783717,0.18188257988676795,0.055105586300306486,0.7680852994564369,AUD_CAD,20,250,1,long,82
50,0.13634708428175088,0.13807970753901352,-0.1342891424947156,0.4069833110582174,22,0.268031084911924,0.2023965986396822,-0.1286662484218531,0.6647284182457012,AUD_CAD,20,250,2,long,72
46,0.1266836141274786,0.1448598016212684,-0.1572415970502075,0.41060882530516474,20,0.24535407323573075,0.21286480527315663,-0.17186094509965624,0.6625690915711178,AUD_CAD,20,250,3,long,66
38,0.25745477215124607,0.1543883881707768,-0.045146468663476436,0.5600560129659686,17,0.3391011647025311,0.2214569695872527,-0.09495449568848419,0.7731568250935463,AUD_CAD,20,250,4,long,55
764,0.07348489247719596,0.03543805952734844,0.004026295803593025,0.1429434891507989,328,-0.0691356279712227,0.052233705226489055,-0.17151369021514123,0.03324243427269584,AUD_CAD,20,100,1,short,1092
578,0.05267846450862826,0.04075484076370905,-0.02720102338824147,0.132557952405498,249,-0.0033169642332873278,0.060649553078648444,-0.12219008826743827,0.11555615980086362,AUD_CAD,20,100,2,short,827
416,0.11238793834685216,0.047606499539187025,0.0190791992500456,0.20569667744365872,179,-0.05312516377463683,0.07113975563890138,-0.19255908482688353,0.08630875727760987,AUD_CAD,20,100,3,short,595
282,0.04482465408678254,0.05835610151055762,-0.0695533048739104,0.15920261304747546,122,-0.010456516586380648,0.08736255851712338,-0.18168713127994246,0.16077409810718118,AUD_CAD,20,100,4,short,404
387,0.1020141997818692,0.049554206455967996,0.004887955128171931,0.19914044443556644,166,0.04254798390501163,0.07269336652053997,-0.09993101447524669,0.18502698228526995,AUD_CAD,20,150,1,short,553
317,0.04053550503268755,0.055043743210780226,-0.0673502316604417,0.14842124172581678,136,0.15794144442556815,0.08104490287882295,-0.0009065652169248095,0.31678945406806114,AUD_CAD,20,150,2,short,453
248,0.0628039598879216,0.06188543595678892,-0.058491494587384674,0.18409941436322788,107,0.10107608367321978,0.09199795277111919,-0.07923990375817382,0.2813920711046134,AUD_CAD,20,150,3,short,355
178,0.004508814488468641,0.0735744847036776,-0.13969717553073943,0.14871480450767674,77,0.095318142753687,0.10936231047142252,-0.11903198577030114,0.30966827127767516,AUD_CAD,20,150,4,short,255
143,0.043357412022231555,0.08144080003996677,-0.11626655605610331,0.20298138010056643,62,0.11912027443642324,0.1185011574097396,-0.11314199408666638,0.3513825429595129,AUD_CAD,20,200,1,short,205
131,0.0605771019937185,0.08453581980939257,-0.10511310483269093,0.2262673088201279,57,0.05108581136846879,0.12665355620651042,-0.19715515879629164,0.2993267815332292,AUD_CAD,20,200,2,short,188
112,-0.028191012179749113,0.09177794350722648,-0.20807578145391303,0.1516937570944148,49,0.043848737730695315,0.13571336106437035,-0.2221494499554706,0.3098469254168612,AUD_CAD,20,200,3,short,161
87,-0.07786609908587099,0.10468741529195283,-0.28305343305809855,0.12732123488635655,38,0.01583026144720051,0.15389316204184206,-0.28580033615480993,0.31746085904921095,AUD_CAD,20,200,4,short,125
56,0.10037816364952927,0.12900301061074362,-0.1524677371475282,0.35322406444658677,25,0.2441091012701536,0.1781614208041786,-0.10508728350603644,0.5933054860463436,AUD_CAD,20,250,1,short,81
54,0.0041617321187844844,0.131886510829426,-0.25433582910689045,0.2626592933444595,24,0.22321054929839712,0.18992264190207894,-0.1490378288296776,0.5954589274264719,AUD_CAD,20,250,2,short,78
49,-0.01855255328219777,0.13752755903218078,-0.2881065689852721,0.2510014624208765,22,0.19547601551134672,0.1892678681811345,-0.17548900612367688,0.5664410371463703,AUD_CAD,20,250,3,short,71
43,-0.06451978187141337,0.14571611357649367,-0.35012336448134096,0.2210838007385142,19,0.2913755775717828,0.20709690190235955,-0.11453435015684194,0.6972855053004074,AUD_CAD,20,250,4,short,62
674,-0.03310521872670819,0.037229624526950236,-0.10607528279953066,0.039864845346114265,290,0.14638837786153366,0.0569092809091544,0.034846187279591045,0.2579305684434763,AUD_CAD,30,100,1,long,964
515,-0.05998579019941295,0.04281970468233664,-0.14391241137679275,0.023940830977966863,222,0.09596928358699268,0.06535158197140598,-0.03211981707696303,0.22405838425094837,AUD_CAD,30,100,2,long,737
368,-0.10080829237393661,0.05085824789360911,-0.20049045824541045,-0.001126126502462757,159,-0.0015267076210342925,0.0773766875667824,-0.1531850152519278,0.1501316000098592,AUD_CAD,30,100,3,long,527
257,-0.014497004055728112,0.061048874266232366,-0.13415279761754356,0.10515878950608733,111,0.018157863252812087,0.09131272655767644,-0.1608150808002337,0.1971308073058579,AUD_CAD,30,100,4,long,368
338,-0.039905069915441044,0.05261912879296732,-0.143038562349657,0.0632284225187749,145,0.13358862044716682,0.0805447413365468,-0.024279072572464894,0.29145631346679857,AUD_CAD,30,150,1,long,483
268,-0.023082951136107647,0.059597630139256355,-0.1398943062090501,0.0937284039368348,115,0.17268578989244995,0.08990204743437093,-0.0035222230789170583,0.348893802863817,AUD_CAD,30,150,2,long,383
201,-0.05868479173761737,0.06924227112700265,-0.19439964314654257,0.07703005967130783,87,0.06282287345216918,0.10450803981693065,-0.1420128845890149,0.2676586314933532,AUD_CAD,30,150,3,long,288
155,0.035969379960583386,0.07819459949742058,-0.11729203505436095,0.18923079497552772,67,0.05938748765833047,0.11618564484861983,-0.1683363762449644,0.2871113515616253,AUD_CAD,30,150,4,long,222
141,0.009397365906498305,0.08143266712936133,-0.15021066166704988,0.1690053934800465,61,0.16413205674910844,0.12454286538278425,-0.07997195940114868,0.4082360728993656,AUD_CAD,30,200,1,long,202
120,0.04045340361356848,0.08816593705635516,-0.13235183301688763,0.21325864024402458,52,0.20969055364515746,0.13157327649957887,-0.04819306829401712,0.467574175584332,AUD_CAD,30,200,2,long,172
102,0.006768460487006603,0.0978247826768478,-0.18496811355961507,0.19850503453362828,44,0.08884374571515673,0.14452156029652635,-0.19441851246603492,0.3721060038963484,AUD_CAD,30,200,3,long,146
84,0.04370203787918492,0.10622515540090667,-0.16449926670659215,0.251903342464962,36,0.11346154226178011,0.1577489931983361,-0.1957264844069586,0.42264956893051886,AUD_CAD,30,200,4,long,120
56,0.0017932824020926916,0.1295106672388824,-0.2520476253861168,0.2556341901903022,25,-0.12920996100307927,0.19552149968449545,-0.5124321003846903,0.25401217837853185,AUD_CAD,30,250,1,long,81
51,-0.06044265531126276,0.13327823167580755,-0.3216679893958455,0.20078267877332,22,-0.0181034538322507,0.20331713814284785,-0.41660504459223247,0.38039813692773106,AUD_CAD,30,250,2,long,73
46,-0.09334808293105502,0.14520590581636686,-0.37795165833113403,0.191255492469024,20,-0.03341334505560358,0.21566934262658038,-0.4561252566037011,0.389298566492494,AUD_CAD,30,250,3,long,66
39,-0.1067901529834912,0.1536635023158934,-0.40797061752264224,0.19439031155565983,18,0.20730096294111236,0.22771013851926808,-0.23901090855665305,0.6536128344388777,AUD_CAD,30,250,4,long,57
704,0.08709491838492178,0.036827464463336027,0.014913088036783165,0.1592767487330604,302,-0.043340183054643364,0.05407908020670784,-0.14933518025979073,0.062654814150504,AUD_CAD,30,100,1,short,1006
522,0.03849470758251646,0.042739702871239675,-0.0452751100451133,0.12226452521014622,225,0.037326282123365084,0.06342506789107456,-0.08698685094314106,0.16163941518987124,AUD_CAD,30,100,2,short,747
352,0.09134589473980076,0.051934220788652875,-0.010445178005958872,0.1931369674855604,152,-0.006410507427423405,0.07670115778849065,-0.1567447766928651,0.14392376183801828,AUD_CAD,30,100,3,short,504
244,0.052120011141071926,0.062325156276465406,-0.07003729516080026,0.1742773174429441,105,-0.13603396444214988,0.09218166806879988,-0.31671003385699764,0.04464210497269788,AUD_CAD,30,100,4,short,349
333,0.1372734390456611,0.053174234271060244,0.03305193987438303,0.24149493821693918,144,0.21188322309441696,0.0757099581626345,0.06349170509565336,0.3602747410931806,AUD_CAD,30,150,1,short,477
278,0.0998912271879498,0.058573597705583784,-0.014913024314994416,0.214695478690894,120,0.13162389580127068,0.08542745631578576,-0.03581391857766941,0.29906171018021077,AUD_CAD,30,150,2,short,398
209,0.14244297586706284,0.06704034277936116,0.011043904019514966,0.27384204771461074,90,0.06545655856844486,0.09992640666551021,-0.13039919849595516,0.26131231563284485,AUD_CAD,30,150,3,short,299
154,0.05045412655944994,0.07864124683846675,-0.10368271724394487,0.20459097036284477,67,-0.03806868212473495,0.11611402127723812,-0.2656521638281217,0.18951479957865175,AUD_CAD,30,150,4,short,221
136,0.13563759711380274,0.08378871356218742,-0.028588281468084592,0.29986347569569005,59,0.33135085949667653,0.11304572901659331,0.10978123062415365,0.5529204883691994,AUD_CAD,30,200,1,short,195
118,0.05091910507129382,0.09015842757313382,-0.12579141297204846,0.2276296231146361,52,0.2982434529057028,0.1242955409797325,0.05462419258542711,0.5418627132259786,AUD_CAD,30,200,2,short,170
95,0.09842935125342492,0.1005674674353161,-0.09868288491979463,0.2955415874266445,42,0.25151643718823097,0.13834284263653313,-0.01963553437937393,0.5226684087558359,AUD_CAD,30,200,3,short,137
72,0.046394380674206884,0.11574923742022424,-0.18047412466943263,0.2732628860178464,32,0.16315195000165664,0.158153852339856,-0.14682960058446107,0.47313350058777437,AUD_CAD,30,200,4,short,104
42,0.12969736369279714,0.15145431208162788,-0.1671530879871935,0.42654781537278774,19,0.10433817027198244,0.20251100853924614,-0.29258340646493997,0.5012597470089049,AUD_CAD,30,250,1,short,61
39,0.024493721546217484,0.15810161454626978,-0.28538544296447127,0.33437288605690624,18,0.24123604295414974,0.20662241538583098,-0.163743891202079,0.6462159771103785,AUD_CAD,30,250,2,short,57
35,0.12468270475397349,0.16319419410941505,-0.19517791570048,0.44454332520842693,16,0.17058397554067325,0.20989198350433866,-0.24080431212783052,0.581972263209177,AUD_CAD,30,250,3,short,51
30,0.043111699590978915,0.1762609170956924,-0.30235969791657813,0.388583097098536,14,0.0349323854639487,0.22581666820247281,-0.40766828421289797,0.4775330551407954,AUD_CAD,30,250,4,short,44
637,-0.029464847707771604,0.0382281387152746,-0.10439199958970982,0.04546230417416661,273,0.1554615304638257,0.0584873298943627,0.04082636387087479,0.2700966970567766,AUD_CAD,40,100,1,long,910
476,-0.056537642281041994,0.04446994903376283,-0.14369874238721714,0.03062345782513315,205,0.0961536531407551,0.06828690739743423,-0.037688685358216,0.22999599163972617,AUD_CAD,40,100,2,long,681
329,-0.08186321921609635,0.05367572338344852,-0.18706763704765544,0.023341198615462744,142,0.05097692098169612,0.0818132152530286,-0.10937698091423995,0.2113308228776322,AUD_CAD,40,100,3,long,471
225,-0.027988416575837588,0.0647344121664879,-0.15486786442215386,0.09889103127047869,97,0.08720163212867017,0.09719134449467677,-0.10329340308089628,0.2776966673382366,AUD_CAD,40,100,4,long,322
329,0.018818531378059014,0.05290435517052734,-0.08487400475617457,0.1225110675122926,141,0.08502898997943698,0.08173438700701748,-0.07517040855431728,0.24522838851319123,AUD_CAD,40,150,1,long,470
265,-0.021883041996116955,0.05973129529809618,-0.13895638078038547,0.09519029678815157,114,0.07481836012135873,0.09157033784299247,-0.10465950205090652,0.254296222293624,AUD_CAD,40,150,2,long,379
196,-0.05453500350926427,0.06972956302547437,-0.19120494703919402,0.08213494002066549,85,-0.013307453351939306,0.1056617125752676,-0.2204044099994638,0.1937895032955852,AUD_CAD,40,150,3,long,281
139,-0.0206853399867274,0.08236903825156305,-0.18212865495979097,0.1407579749863362,60,0.008790719225429037,0.12483404177009669,-0.23588400264396048,0.25346544109481856,AUD_CAD,40,150,4,long,199
135,0.061855445667728576,0.08145480348000644,-0.09779596915308406,0.2215068604885412,59,0.147516512773442,0.12667743147352176,-0.10077125291466066,0.39580427846154465,AUD_CAD,40,200,1,long,194
112,0.039961136885371666,0.09126305745510771,-0.13891445572663944,0.21883672949738278,49,0.10483989562946869,0.13971130349316532,-0.16899425921713532,0.3786740504760727,AUD_CAD,40,200,2,long,161
90,0.10411448434182718,0.10078453273774754,-0.09342319982415798,0.30165216850781235,39,-0.026439996295209014,0.15648228507350212,-0.33314527503927316,0.2802652824488552,AUD_CAD,40,200,3,long,129
70,0.08056163818720896,0.11450979868581661,-0.14387756723699158,0.3050008436114095,31,0.06977056653199637,0.17923261292207895,-0.28152535479527835,0.4210664878592711,AUD_CAD,40,200,4,long,101
48,0.07199160317941844,0.13803922074796576,-0.19856526948659448,0.34254847584543135,21,-0.026286151415658616,0.21979538069598858,-0.4570850975797962,0.404512794748479,AUD_CAD,40,250,1,long,69
42,-0.11779838745008965,0.1485824360785364,-0.409019962164021,0.1734231872638417,19,0.12524545352314131,0.22843289168417005,-0.322483014177832,0.5729739212241146,AUD_CAD,40,250,2,long,61
36,-0.07262168520961743,0.16255895667183873,-0.3912372402864213,0.24599386986718647,16,0.038929496238042205,0.24300736774031204,-0.43736494453296937,0.5152239370090538,AUD_CAD,40,250,3,long,52
30,-0.07866762789854717,0.17913049464903189,-0.4297633974106496,0.27242814161355533,13,0.3202221201916836,0.2618166768678309,-0.19293856646926488,0.8333828068526321,AUD_CAD,40,250,4,long,43
651,0.059843981107382156,0.038428163319947466,-0.015475218999714872,0.13516318121447918,280,0.034522427563156335,0.05586743842034763,-0.07497775174072502,0.1440226068670377,AUD_CAD,40,100,1,short,931
484,0.01206034924658463,0.04424629731775556,-0.07466239349621627,0.09878309198938552,208,0.062207343352407664,0.06526092091517392,-0.06570406164133322,0.19011874834614853,AUD_CAD,40,100,2,short,692
333,0.06981101226329461,0.05317719323775252,-0.034416286482700315,0.17403831100928954,143,-0.05377807466488055,0.07769602459403399,-0.20606228286918718,0.09850613353942608,AUD_CAD,40,100,3,short,476
