pair,tf,period,threshold,recovery,direction,n,w,l,t,wr_decisive,ci_low,ci_high
EUR_AUD,H4,21,30,4,short,17,8,9,0,0.47058823529411764,0.23331489867342306,0.7078615719148122
EUR_AUD,H4,21,35,1,short,396,176,193,27,0.47696476964769646,0.4260021774060017,0.5279273618893912
EUR_AUD,H4,21,35,2,short,193,91,90,12,0.5027624309392266,0.4299207163463011,0.575604145532152
EUR_AUD,H4,21,35,3,short,99,50,42,7,0.5434782608695652,0.4416932147621966,0.6452633069769338
EUR_AUD,H4,21,35,4,short,41,18,19,4,0.4864864864864865,0.32543433226529483,0.6475386407076782
EUR_AUD,H4,28,20,1,long,4,2,2,0,0.5,0.010000000000000009,0.99
EUR_AUD,H4,28,20,2,long,1,1,0,0,1.0,1.0,1.0
EUR_AUD,H4,28,20,3,long,0,0,0,0,,,
EUR_AUD,H4,28,20,4,long,0,0,0,0,,,
EUR_AUD,H4,28,25,1,long,7,2,5,0,0.2857142857142857,0.0,0.6203782963279159
EUR_AUD,H4,28,25,2,long,2,1,1,0,0.5,0.0,1.0
EUR_AUD,H4,28,25,3,long,0,0,0,0,,,
EUR_AUD,H4,28,25,4,long,0,0,0,0,,,
EUR_AUD,H4,28,30,1,long,35,19,16,0,0.5428571428571428,0.3778165417918292,0.7078977439224564
EUR_AUD,H4,28,30,2,long,20,12,7,1,0.631578947368421,0.41467607015701474,0.8484818245798273
EUR_AUD,H4,28,30,3,long,9,6,3,0,0.6666666666666666,0.3586823797498592,0.974650953583474
EUR_AUD,H4,28,30,4,long,5,3,2,0,0.6,0.17058551491594975,1.0
EUR_AUD,H4,28,35,1,long,197,99,89,9,0.526595744680851,0.45522308217833296,0.5979684071833691
EUR_AUD,H4,28,35,2,long,109,57,45,7,0.5588235294117647,0.46246292876390893,0.6551841300596205
EUR_AUD,H4,28,35,3,long,47,23,21,3,0.5227272727272727,0.37513941734496625,0.6703151281095792
EUR_AUD,H4,28,35,4,long,23,14,7,2,0.6666666666666666,0.4650436227161998,0.8682897106171334
EUR_AUD,H4,28,20,1,short,7,3,4,0,0.42857142857142855,0.06196537297496135,0.7951774841678958
EUR_AUD,H4,28,20,2,short,4,2,2,0,0.5,0.010000000000000009,0.99
EUR_AUD,H4,28,20,3,short,3,0,3,0,0.0,0.0,0.0
EUR_AUD,H4,28,20,4,short,2,0,2,0,0.0,0.0,0.0
EUR_AUD,H4,28,25,1,short,27,7,20,0,0.25925925925925924,0.093958654310446,0.42455986420807246
EUR_AUD,H4,28,25,2,short,12,4,8,0,0.3333333333333333,0.06661111689694282,0.6000555497697238
EUR_AUD,H4,28,25,3,short,8,1,7,0,0.125,0.0,0.3541765149399039
EUR_AUD,H4,28,25,4,short,4,0,4,0,0.0,0.0,0.0
EUR_AUD,H4,28,30,1,short,83,32,47,4,0.4050632911392405,0.2968104377511075,0.5133161445273735
EUR_AUD,H4,28,30,2,short,44,13,30,1,0.3023255813953488,0.16505240232500956,0.4395987604656881
EUR_AUD,H4,28,30,3,short,27,7,19,1,0.2692307692307692,0.09873175598308431,0.4397297824784541
EUR_AUD,H4,28,30,4,short,11,4,7,0,0.36363636363636365,0.07935652563159407,0.6479162016411333
EUR_AUD,H4,28,35,1,short,246,109,124,13,0.4678111587982833,0.4037424042978681,0.5318799132986984
EUR_AUD,H4,28,35,2,short,130,55,68,7,0.44715447154471544,0.3592857707051457,0.5350231723842851
EUR_AUD,H4,28,35,3,short,69,29,36,4,0.4461538461538462,0.3253067314792678,0.5670009608284245
EUR_AUD,H4,28,35,4,short,30,12,16,2,0.42857142857142855,0.24526840077319495,0.6118744563696621
EUR_CAD,H4,7,20,1,long,283,142,100,41,0.5867768595041323,0.5247360873199638,0.6488176316883008
EUR_CAD,H4,7,20,2,long,151,74,54,23,0.578125,0.492568333180256,0.663681666819744
EUR_CAD,H4,7,20,3,long,79,42,25,12,0.6268656716417911,0.5110576835315006,0.7426736597520815
EUR_CAD,H4,7,20,4,long,44,25,12,7,0.6756756756756757,0.5248365131074406,0.8265148382439107
EUR_CAD,H4,7,25,1,long,529,258,204,67,0.5584415584415584,0.5131603462303796,0.6037227706527372
EUR_CAD,H4,7,25,2,long,286,134,111,41,0.5469387755102041,0.48460537305835255,0.6092721779620556
EUR_CAD,H4,7,25,3,long,155,75,57,23,0.5681818181818182,0.48368054858789306,0.6526830877757435
EUR_CAD,H4,7,25,4,long,81,46,24,11,0.6571428571428571,0.5459457348779352,0.7683399794077791
EUR_CAD,H4,7,30,1,long,877,415,342,120,0.5482166446499339,0.5127639415646099,0.5836693477352579
EUR_CAD,H4,7,30,2,long,460,205,187,68,0.5229591836734694,0.47351391915123764,0.5724044481957011
EUR_CAD,H4,7,30,3,long,248,115,94,39,0.5502392344497608,0.4827942763551924,0.617684192544329
EUR_CAD,H4,7,30,4,long,135,66,48,21,0.5789473684210527,0.4883133197042443,0.669581417137861
EUR_CAD,H4,7,35,1,long,1296,593,517,186,0.5342342342342342,0.5048885512652012,0.5635799172032673
EUR_CAD,H4,7,35,2,long,662,286,278,98,0.5070921985815603,0.46583090590244336,0.5483534912606772
EUR_CAD,H4,7,35,3,long,352,153,145,54,0.5134228187919463,0.4566734034267851,0.5701722341571075
EUR_CAD,H4,7,35,4,long,186,81,81,24,0.5,0.42300392827079814,0.5769960717292019
EUR_CAD,H4,7,20,1,short,300,130,136,34,0.48872180451127817,0.42864943720890714,0.5487941718136492
EUR_CAD,H4,7,20,2,short,144,68,64,12,0.5151515151515151,0.4298926362043675,0.6004103940986627
EUR_CAD,H4,7,20,3,short,71,35,31,5,0.5303030303030303,0.4098951150314439,0.6507109455746167
EUR_CAD,H4,7,20,4,short,40,20,19,1,0.5128205128205128,0.3559465168950686,0.6696945087459569
EUR_CAD,H4,7,25,1,short,580,256,250,74,0.5059288537549407,0.4623656026898638,0.5494921048200175
EUR_CAD,H4,7,25,2,short,287,134,120,33,0.5275590551181102,0.466161861776278,0.5889562484599423
EUR_CAD,H4,7,25,3,short,150,74,62,14,0.5441176470588235,0.46041110269759183,0.6278241914200551
EUR_CAD,H4,7,25,4,short,86,40,38,8,0.5128205128205128,0.40189384650980037,0.6237471791312251
EUR_CAD,H4,7,30,1,short,930,397,411,122,0.49133663366336633,0.4568655295196758,0.5258077378070569
EUR_CAD,H4,7,30,2,short,454,197,200,57,0.49622166246851385,0.4470382767000164,0.5454050482370113
EUR_CAD,H4,7,30,3,short,242,105,113,24,0.481651376146789,0.4153221084963622,0.5479806437972158
EUR_CAD,H4,7,30,4,short,125,58,56,11,0.5087719298245614,0.4170006465550542,0.6005432130940687
EUR_CAD,H4,7,35,1,short,1334,570,577,187,0.4969485614646905,0.468012709166706,0.525884413762675
EUR_CAD,H4,7,35,2,short,655,279,285,91,0.4946808510638298,0.45341774207256946,0.5359439600550902
EUR_CAD,H4,7,35,3,short,337,142,151,44,0.48464163822525597,0.42741644251150573,0.5418668339390063
EUR_CAD,H4,7,35,4,short,178,76,84,18,0.475,0.3976211026829666,0.5523788973170334
EUR_CAD,H4,14,20,1,long,34,14,14,6,0.5,0.31479740822547864,0.6852025917745214
EUR_CAD,H4,14,20,2,long,18,8,8,2,0.5,0.255,0.745
EUR_CAD,H4,14,20,3,long,10,8,1,1,0.8888888888888888,0.6835660309443505,1.0
EUR_CAD,H4,14,20,4,long,8,5,2,1,0.7142857142857143,0.3796217036720841,1.0
EUR_CAD,H4,14,25,1,long,122,66,41,15,0.616822429906542,0.5247044721894079,0.7089403876236762
EUR_CAD,H4,14,25,2,long,68,36,22,10,0.6206896551724138,0.4958143185909495,0.7455649917538781
EUR_CAD,H4,14,25,3,long,38,25,6,7,0.8064516129032258,0.6673733812378133,0.9455298445686382
EUR_CAD,H4,14,25,4,long,20,13,4,3,0.7647058823529411,0.5630623201055759,0.9663494446003064
EUR_CAD,H4,14,30,1,long,328,163,124,41,0.5679442508710801,0.5106332660918579,0.6252552356503024
EUR_CAD,H4,14,30,2,long,178,86,65,27,0.5695364238410596,0.4905601654916701,0.6485126821904492
EUR_CAD,H4,14,30,3,long,90,50,26,14,0.6578947368421053,0.5512333173643236,0.764556156319887
EUR_CAD,H4,14,30,4,long,48,30,12,6,0.7142857142857143,0.5776597040729197,0.8509117244985089
EUR_CAD,H4,14,35,1,long,662,323,251,88,0.5627177700348432,0.5221364327181931,0.6032991073514934
EUR_CAD,H4,14,35,2,long,350,160,133,57,0.5460750853242321,0.4890664752462487,0.6030836954022155
EUR_CAD,H4,14,35,3,long,190,89,71,30,0.55625,0.4792660350503107,0.6332339649496894
EUR_CAD,H4,14,35,4,long,103,51,39,13,0.5666666666666667,0.4642879458838018,0.6690453874495315
EUR_CAD,H4,14,20,1,short,49,21,24,4,0.4666666666666667,0.32090189759939663,0.6124314357339367
EUR_CAD,H4,14,20,2,short,24,11,13,0,0.4583333333333333,0.2589874702005656,0.6576791964661011
EUR_CAD,H4,14,20,3,short,12,7,5,0,0.5833333333333334,0.30438856248221097,0.8622781041844558
EUR_CAD,H4,14,20,4,short,7,5,2,0,0.7142857142857143,0.3796217036720841,1.0
EUR_CAD,H4,14,25,1,short,151,65,71,15,0.47794117647058826,0.3939886903749611,0.5618936625662154
EUR_CAD,H4,14,25,2,short,73,31,38,4,0.4492753623188406,0.3319059093412949,0.5666448152963863
EUR_CAD,H4,14,25,3,short,35,17,16,2,0.5151515151515151,0.3446337572572199,0.6856692730458104
EUR_CAD,H4,14,25,4,short,19,10,8,1,0.5555555555555556,0.3259976217062955,0.7851134894048157
EUR_CAD,H4,14,30,1,short,360,166,160,34,0.50920245398773,0.45493446769872165,0.5634704402767383
EUR_CAD,H4,14,30,2,short,175,81,80,14,0.5031055900621118,0.425872260076781,0.5803389200474426
EUR_CAD,H4,14,30,3,short,91,44,41,6,0.5176470588235295,0.41141736019671427,0.6238767574503447
EUR_CAD,H4,14,30,4,short,51,23,24,4,0.48936170212765956,0.34644636986968314,0.632277034385636
EUR_CAD,H4,14,35,1,short,696,310,301,85,0.5073649754500819,0.4677227204598111,0.5470072304403526
EUR_CAD,H4,14,35,2,short,340,149,150,41,0.4983277591973244,0.4416532128354823,0.5550023055591665
EUR_CAD,H4,14,35,3,short,177,79,79,19,0.5,0.42203538615077846,0.5779646138492216
EUR_CAD,H4,14,35,4,short,93,42,42,9,0.5,0.39307323378436376,0.6069267662156362
EUR_CAD,H4,21,20,1,long,2,1,0,1,1.0,1.0,1.0
EUR_CAD,H4,21,20,2,long,1,0,0,1,,,
EUR_CAD,H4,21,20,3,long,1,0,0,1,,,
EUR_CAD,H4,21,20,4,long,1,0,0,1,,,
EUR_CAD,H4,21,25,1,long,40,20,13,7,0.6060606060606061,0.439346696736511,0.7727745153847012
EUR_CAD,H4,21,25,2,long,21,9,9,3,0.5,0.2690117848123945,0.7309882151876055
EUR_CAD,H4,21,25,3,long,12,8,2,2,0.8,0.5520774314427992,1.0
EUR_CAD,H4,21,25,4,long,11,5,3,3,0.625,0.28951993352808575,0.9604800664719142
EUR_CAD,H4,21,30,1,long,144,67,56,21,0.5447154471544715,0.45670589337783374,0.6327250009311093
EUR_CAD,H4,21,30,2,long,82,38,30,14,0.5588235294117647,0.4408063779640903,0.6768406808594392
EUR_CAD,H4,21,30,3,long,47,26,12,9,0.6842105263157895,0.5364161281214418,0.8320049245101372
EUR_CAD,H4,21,30,4,long,26,17,5,4,0.7727272727272727,0.5976089806261913,0.9478455648283541
EUR_CAD,H4,21,35,1,long,375,192,142,41,0.5748502994011976,0.5218313451195536,0.6278692536828415
EUR_CAD,H4,21,35,2,long,199,97,73,29,0.5705882352941176,0.4961784611232222,0.644998009465013
EUR_CAD,H4,21,35,3,long,109,58,34,17,0.6304347826086957,0.531800523745705,0.7290690414716864
EUR_CAD,H4,21,35,4,long,59,33,19,7,0.6346153846153846,0.5037319068501049,0.7654988623806642
EUR_CAD,H4,21,20,1,short,16,5,11,0,0.3125,0.08537892133269531,0.5396210786673047
EUR_CAD,H4,21,20,2,short,6,1,5,0,0.16666666666666666,0.0,0.4648711701972571
EUR_CAD,H4,21,20,3,short,4,1,3,0,0.25,0.0,0.674352447854375
EUR_CAD,H4,21,20,4,short,2,1,1,0,0.5,0.0,1.0
EUR_CAD,H4,21,25,1,short,51,24,26,1,0.48,0.34151798961597934,0.6184820103840206
EUR_CAD,H4,21,25,2,short,27,11,15,1,0.4230769230769231,0.23317121377589872,0.6129826323779475
EUR_CAD,H4,21,25,3,short,15,8,6,1,0.5714285714285714,0.31219894349225696,0.8306581993648858
EUR_CAD,H4,21,25,4,short,9,5,4,0,0.5555555555555556,0.23091161215558614,0.8801994989555251
EUR_CAD,H4,21,30,1,short,162,72,79,11,0.4768211920529801,0.3971556630595918,0.5564867210463684
EUR_CAD,H4,21,30,2,short,82,38,42,2,0.475,0.36556971397277627,0.5844302860272237
EUR_CAD,H4,21,30,3,short,41,20,20,1,0.5,0.3450483946517494,0.6549516053482506
EUR_CAD,H4,21,30,4,short,25,13,11,1,0.5416666666666666,0.34232080353389893,0.7410125297994343
EUR_CAD,H4,21,35,1,short,437,192,200,45,0.4897959183673469,0.44030875243680756,0.5392830842978863
EUR_CAD,H4,21,35,2,short,217,95,104,18,0.47738693467336685,0.4079876603856485,0.5467862089610852
EUR_CAD,H4,21,35,3,short,107,51,47,9,0.5204081632653061,0.4214957097046561,0.6193206168259562
EUR_CAD,H4,21,35,4,short,54,26,23,5,0.5306122448979592,0.39087488191924513,0.6703496078766733
EUR_CAD,H4,28,20,1,long,0,0,0,0,,,
EUR_CAD,H4,28,20,2,long,0,0,0,0,,,
EUR_CAD,H4,28,20,3,long,0,0,0,0,,,
EUR_CAD,H4,28,20,4,long,0,0,0,0,,,
EUR_CAD,H4,28,25,1,long,8,4,1,3,0.8,0.44938454112803305,1.0
EUR_CAD,H4,28,25,2,long,4,2,0,2,1.0,1.0,1.0
EUR_CAD,H4,28,25,3,long,3,2,0,1,1.0,1.0,1.0
EUR_CAD,H4,28,25,4,long,3,1,1,1,0.5,0.0,1.0
EUR_CAD,H4,28,30,1,long,64,29,23,12,0.5576923076923077,0.42269846100437564,0.6926861543802398
EUR_CAD,H4,28,30,2,long,33,12,14,7,0.46153846153846156,0.26991411350270844,0.6531628095742147
EUR_CAD,H4,28,30,3,long,18,9,5,4,0.6428571428571429,0.39185913489692026,0.8938551508173656
EUR_CAD,H4,28,30,4,long,11,5,3,3,0.625,0.28951993352808575,0.9604800664719142
EUR_CAD,H4,28,35,1,long,212,106,81,25,0.5668449197860963,0.49582354029300285,0.6378662992791897
EUR_CAD,H4,28,35,2,long,117,59,41,17,0.59,0.4936006722015137,0.6863993277984862
EUR_CAD,H4,28,35,3,long,66,40,15,11,0.7272727272727273,0.6095696920192182,0.8449757625262364
EUR_CAD,H4,28,35,4,long,36,24,7,5,0.7741935483870968,0.6270069828793727,0.9213801138948208
EUR_CAD,H4,28,20,1,short,7,1,6,0,0.14285714285714285,0.0,0.4020867707934573
EUR_CAD,H4,28,20,2,short,3,0,3,0,0.0,0.0,0.0
EUR_CAD,H4,28,20,3,short,1,0,1,0,0.0,0.0,0.0
EUR_CAD,H4,28,20,4,short,0,0,0,0,,,
EUR_CAD,H4,28,25,1,short,20,10,10,0,0.5,0.28086533820502063,0.7191346617949794
EUR_CAD,H4,28,25,2,short,10,4,6,0,0.4,0.09635810565733854,0.7036418943426614
EUR_CAD,H4,28,25,3,short,7,3,4,0,0.42857142857142855,0.06196537297496135,0.7951774841678958
EUR_CAD,H4,28,25,4,short,3,3,0,0,1.0,1.0,1.0
EUR_CAD,H4,28,30,1,short,76,35,39,2,0.47297297297297297,0.3592168407275511,0.5867291052183948
EUR_CAD,H4,28,30,2,short,42,17,23,2,0.425,0.27180151763153787,0.578198482368462
EUR_CAD,H4,28,30,3,short,23,13,9,1,0.5909090909090909,0.38545491113906605,0.7963632706791158
EUR_CAD,H4,28,30,4,short,14,8,6,0,0.5714285714285714,0.31219894349225696,0.8306581993648858
EUR_CAD,H4,28,35,1,short,265,113,135,17,0.45564516129032256,0.39366043952410046,0.5176298830565447
EUR_CAD,H4,28,35,2,short,129,52,74,3,0.4126984126984127,0.32673418113453706,0.4986626442622883
EUR_CAD,H4,28,35,3,short,58,28,29,1,0.49122807017543857,0.3614438767393184,0.6210122636115587
EUR_CAD,H4,28,35,4,short,33,15,16,2,0.4838709677419355,0.3079493737374329,0.6597925617464381
EUR_CHF,H4,7,20,1,long,273,86,102,85,0.4574468085106383,0.3862322790720253,0.5286613379492513
EUR_CHF,H4,7,20,2,long,145,50,55,40,0.47619047619047616,0.3806607639228998,0.5717201884580525
EUR_CHF,H4,7,20,3,long,72,21,27,24,0.4375,0.2971586193419774,0.5778413806580226
EUR_CHF,H4,7,20,4,long,35,9,15,11,0.375,0.18131049331468677,0.5686895066853133
EUR_CHF,H4,7,25,1,long,515,167,174,174,0.4897360703812317,0.43667727783240573,0.5427948629300576
EUR_CHF,H4,7,25,2,long,274,90,94,90,0.4891304347826087,0.41690094977717224,0.5613599197880452
EUR_CHF,H4,7,25,3,long,135,41,48,46,0.4606741573033708,0.3571161682586195,0.5642321463481221
EUR_CHF,H4,7,25,4,long,57,13,24,20,0.35135135135135137,0.19752498468146648,0.5051777180212362
EUR_CHF,H4,7,30,1,long,861,276,275,310,0.5009074410163339,0.4591581061348705,0.5426567758977973
EUR_CHF,H4,7,30,2,long,438,143,139,156,0.5070921985815603,0.44873991887370746,0.5654444782894131
EUR_CHF,H4,7,30,3,long,221,70,74,77,0.4861111111111111,0.4044759577262146,0.5677462644960076
EUR_CHF,H4,7,30,4,long,99,28,36,35,0.4375,0.3159607991479704,0.5590392008520296
EUR_CHF,H4,7,35,1,long,1300,409,408,483,0.5006119951040392,0.4663261607882395,0.5348978294198389
EUR_CHF,H4,7,35,2,long,670,210,205,255,0.5060240963855421,0.4579212800627786,0.5541269127083057
EUR_CHF,H4,7,35,3,long,337,98,107,132,0.47804878048780486,0.40966860571705177,0.546428955258558
EUR_CHF,H4,7,35,4,long,151,42,50,59,0.45652173913043476,0.3547366930230662,0.5583067852378033
EUR_CHF,H4,7,20,1,short,271,90,83,98,0.5202312138728323,0.4457842111388757,0.594678216606789
EUR_CHF,H4,7,20,2,short,124,38,37,49,0.5066666666666667,0.3935160730772841,0.6198172602560493
EUR_CHF,H4,7,20,3,short,56,19,24,13,0.4418604651162791,0.29342563856848014,0.590295291664078
EUR_CHF,H4,7,20,4,short,24,9,11,4,0.45,0.23196376447938752,0.6680362355206125
EUR_CHF,H4,7,25,1,short,513,179,174,160,0.5070821529745042,0.45492724866714174,0.5592370572818667
EUR_CHF,H4,7,25,2,short,246,83,77,86,0.51875,0.441328691664536,0.5961713083354642
EUR_CHF,H4,7,25,3,short,127,47,43,37,0.5222222222222223,0.41902322817134086,0.6254212162731037
EUR_CHF,H4,7,25,4,short,52,21,19,12,0.525,0.3702422053659332,0.6797577946340668
EUR_CHF,H4,7,30,1,short,826,288,269,269,0.5170556552962298,0.475555887904494,0.5585554226879655
EUR_CHF,H4,7,30,2,short,394,138,122,134,0.5307692307692308,0.4701074007273274,0.5914310608111342
EUR_CHF,H4,7,30,3,short,201,76,63,62,0.5467625899280576,0.46400440789782793,0.6295207719582873
EUR_CHF,H4,7,30,4,short,91,35,31,25,0.5303030303030303,0.4098951150314439,0.6507109455746167
EUR_CHF,H4,7,35,1,short,1252,414,406,432,0.5048780487804878,0.47065659302776097,0.5390995045332146
EUR_CHF,H4,7,35,2,short,599,197,193,209,0.5051282051282051,0.4555065862941152,0.554749823962295
EUR_CHF,H4,7,35,3,short,298,106,92,100,0.5353535353535354,0.46588228230777906,0.6048247883992917
EUR_CHF,H4,7,35,4,short,139,50,49,40,0.5050505050505051,0.4065618239596305,0.6035391861413797
EUR_CHF,H4,14,20,1,long,37,13,12,12,0.52,0.32415686277022626,0.7158431372297738
EUR_CHF,H4,14,20,2,long,22,9,6,7,0.6,0.35207743144279907,0.8479225685572009
EUR_CHF,H4,14,20,3,long,7,2,2,3,0.5,0.010000000000000009,0.99
EUR_CHF,H4,14,20,4,long,4,1,2,1,0.3333333333333333,0.0,0.8667777662061142
EUR_CHF,H4,14,25,1,long,123,43,46,34,0.48314606741573035,0.3793253071060094,0.5869668277254513
EUR_CHF,H4,14,25,2,long,68,27,27,14,0.5,0.36663889178180475,0.6333611082181952
EUR_CHF,H4,14,25,3,long,31,12,11,8,0.5217391304347826,0.3175882379179313,0.7258900229516339
EUR_CHF,H4,14,25,4,long,16,6,6,4,0.5,0.21709836809708338,0.7829016319029166
EUR_CHF,H4,14,30,1,long,313,103,113,97,0.47685185185185186,0.41024279585912027,0.5434609078445835
EUR_CHF,H4,14,30,2,long,171,57,65,49,0.4672131147540984,0.3786790443727744,0.5557471851354224
EUR_CHF,H4,14,30,3,long,77,22,29,26,0.43137254901960786,0.29544385428615283,0.5673012437530629
EUR_CHF,H4,14,30,4,long,34,9,15,10,0.375,0.18131049331468677,0.5686895066853133
EUR_CHF,H4,14,35,1,long,659,213,216,230,0.4965034965034965,0.44918980755705346,0.5438171854499395
EUR_CHF,H4,14,35,2,long,339,111,107,121,0.5091743119266054,0.44281151077168535,0.5755371130815256
EUR_CHF,H4,14,35,3,long,168,49,51,68,0.49,0.3920196019603921,0.5879803980396079
EUR_CHF,H4,14,35,4,long,76,21,27,28,0.4375,0.2971586193419774,0.5778413806580226
EUR_CHF,H4,14,20,1,short,41,14,13,14,0.5185185185185185,0.3300468310018606,0.7069902060351764
EUR_CHF,H4,14,20,2,short,18,5,5,8,0.5,0.19009678930349883,0.8099032106965012
EUR_CHF,H4,14,20,3,short,9,3,5,1,0.375,0.03951993352808575,0.7104800664719142
EUR_CHF,H4,14,20,4,short,1,0,1,0,0.0,0.0,0.0
EUR_CHF,H4,14,25,1,short,118,44,39,35,0.5301204819277109,0.42274686702951925,0.6374940968259025
EUR_CHF,H4,14,25,2,short,53,22,17,14,0.5641025641025641,0.40847197480527225,0.7197331533998559
EUR_CHF,H4,14,25,3,short,27,13,12,2,0.52,0.32415686277022626,0.7158431372297738
EUR_CHF,H4,14,25,4,short,12,5,5,2,0.5,0.19009678930349883,0.8099032106965012
EUR_CHF,H4,14,30,1,short,319,118,105,96,0.5291479820627802,0.4636339347560213,0.5946620293695392
EUR_CHF,H4,14,30,2,short,155,53,49,53,0.5196078431372549,0.42264802582828814,0.6165676604462218
EUR_CHF,H4,14,30,3,short,69,30,23,16,0.5660377358490566,0.43260364149500163,0.6994718302031115
EUR_CHF,H4,14,30,4,short,24,11,7,6,0.6111111111111112,0.38589851531349934,0.836323706908723
EUR_CHF,H4,14,35,1,short,627,222,207,198,0.5174825174825175,0.47019660293761467,0.5647684320274203
EUR_CHF,H4,14,35,2,short,320,108,98,114,0.5242718446601942,0.4560725070775639,0.5924711822428244
EUR_CHF,H4,14,35,3,short,160,64,47,49,0.5765765765765766,0.4846564700182156,0.6684966831349376
EUR_CHF,H4,14,35,4,short,71,30,18,23,0.625,0.4880408363781379,0.7619591636218621
EUR_CHF,H4,21,20,1,long,8,3,2,3,0.6,0.17058551491594975,1.0
EUR_CHF,H4,21,20,2,long,3,0,0,3,,,
EUR_CHF,H4,21,20,3,long,2,0,0,2,,,
EUR_CHF,H4,21,20,4,long,1,0,0,1,,,
EUR_CHF,H4,21,25,1,long,37,15,13,9,0.5357142857142857,0.350984753695174,0.7204438177333974
EUR_CHF,H4,21,25,2,long,18,7,6,5,0.5384615384615384,0.2674637865884742,0.8094592903346027
EUR_CHF,H4,21,25,3,long,9,3,3,3,0.5,0.09991667534541426,0.9000833246545857
EUR_CHF,H4,21,25,4,long,5,1,3,1,0.25,0.0,0.674352447854375
EUR_CHF,H4,21,30,1,long,134,53,49,32,0.5196078431372549,0.42264802582828814,0.6165676604462218
EUR_CHF,H4,21,30,2,long,77,32,30,15,0.5161290322580645,0.39173368018033405,0.640524384335795
EUR_CHF,H4,21,30,3,long,32,11,12,9,0.4782608695652174,0.2741099770483661,0.6824117620820687
EUR_CHF,H4,21,30,4,long,16,6,6,4,0.5,0.21709836809708338,0.7829016319029166
EUR_CHF,H4,21,35,1,long,383,128,138,117,0.48120300751879697,0.4211578284356517,0.5412481866019422
EUR_CHF,H4,21,35,2,long,203,74,74,55,0.5,0.41944449622037494,0.5805555037796251
EUR_CHF,H4,21,35,3,long,91,29,32,30,0.47540983606557374,0.3500855304633912,0.6007341416677563
EUR_CHF,H4,21,35,4,long,42,14,17,11,0.45161290322580644,0.2764258493563991,0.6267999570952139
EUR_CHF,H4,21,20,1,short,9,2,4,3,0.3333333333333333,0.0,0.7105355092038887
EUR_CHF,H4,21,20,2,short,3,0,0,3,,,
EUR_CHF,H4,21,20,3,short,2,0,1,1,0.0,0.0,0.0
EUR_CHF,H4,21,20,4,short,1,0,1,0,0.0,0.0,0.0
EUR_CHF,H4,21,25,1,short,44,16,16,12,0.5,0.3267588386092959,0.6732411613907041
EUR_CHF,H4,21,25,2,short,19,6,7,6,0.46153846153846156,0.19054070966539732,0.7325362134115259
EUR_CHF,H4,21,25,3,short,11,3,7,1,0.3,0.015969015774687012,0.584030984225313
EUR_CHF,H4,21,25,4,short,2,0,2,0,0.0,0.0,0.0
EUR_CHF,H4,21,30,1,short,127,50,43,34,0.5376344086021505,0.43630141368942005,0.6389674035148809
EUR_CHF,H4,21,30,2,short,60,24,19,17,0.5581395348837209,0.409704708335922,0.7065743614315199
EUR_CHF,H4,21,30,3,short,30,12,15,3,0.4444444444444444,0.25701117633169046,0.6318777125571984
EUR_CHF,H4,21,30,4,short,11,3,5,3,0.375,0.03951993352808575,0.7104800664719142
EUR_CHF,H4,21,35,1,short,366,134,119,113,0.5296442687747036,0.46814057922663527,0.5911479583227719
EUR_CHF,H4,21,35,2,short,186,65,58,63,0.5284552845528455,0.4402348730311544,0.6166756960745367
EUR_CHF,H4,21,35,3,short,93,41,30,22,0.5774647887323944,0.4625645042406635,0.6923650732241253
EUR_CHF,H4,21,35,4,short,36,15,10,11,0.6,0.4079600041657988,0.7920399958342011
EUR_CHF,H4,28,20,1,long,2,2,0,0,1.0,1.0,1.0
EUR_CHF,H4,28,20,2,long,1,0,0,1,,,
EUR_CHF,H4,28,20,3,long,0,0,0,0,,,
EUR_CHF,H4,28,20,4,long,0,0,0,0,,,
EUR_CHF,H4,28,25,1,long,13,7,3,3,0.7,0.415969015774687,0.984030984225313
EUR_CHF,H4,28,25,2,long,4,1,0,3,1.0,1.0,1.0
EUR_CHF,H4,28,25,3,long,3,1,0,2,1.0,1.0,1.0
EUR_CHF,H4,28,25,4,long,2,1,0,1,1.0,1.0,1.0
EUR_CHF,H4,28,30,1,long,70,38,18,14,0.6785714285714286,0.5562501303441779,0.8008927267986793
EUR_CHF,H4,28,30,2,long,38,21,11,6,0.65625,0.49168514410155795,0.820814855898442
EUR_CHF,H4,28,30,3,long,14,7,4,3,0.6363636363636364,0.3520837983588668,0.920643474368406
EUR_CHF,H4,28,30,4,long,8,3,4,1,0.42857142857142855,0.06196537297496135,0.7951774841678958
EUR_CHF,H4,28,35,1,long,240,89,90,61,0.4972067039106145,0.42395920787530234,0.5704541999459267
EUR_CHF,H4,28,35,2,long,134,50,52,32,0.49019607843137253,0.3931802743114797,0.5872118825512653
EUR_CHF,H4,28,35,3,long,56,19,23,14,0.4523809523809524,0.3018510242627896,0.6029108804991152
EUR_CHF,H4,28,35,4,long,28,10,12,6,0.45454545454545453,0.24647391856046566,0.6626169905304434
EUR_CHF,H4,28,20,1,short,4,1,3,0,0.25,0.0,0.674352447854375
EUR_CHF,H4,28,20,2,short,1,0,0,1,,,
EUR_CHF,H4,28,20,3,short,1,0,1,0,0.0,0.0,0.0
EUR_CHF,H4,28,20,4,short,1,0,1,0,0.0,0.0,0.0
