tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,threshold,recovery,direction,total_n
21.0,9.0,9.0,3.0,0.5,0.2690117848123945,0.7309882151876055,10.0,0.0,4.0,6.0,0.0,0.0,0.0,AUD_NZD,H4,14,25,3,short,31
8.0,4.0,3.0,1.0,0.5714285714285714,0.2048225158321042,0.9380346270250386,4.0,1.0,2.0,1.0,0.3333333333333333,0.0,0.8667777662061142,AUD_NZD,H4,14,25,4,short,12
249.0,110.0,104.0,35.0,0.514018691588785,0.4470536067226746,0.5809837764548954,107.0,21.0,46.0,40.0,0.31343283582089554,0.20235371581474443,0.42451195582704665,AUD_NZD,H4,14,30,1,short,356
126.0,63.0,42.0,21.0,0.6,0.5062940770281835,0.6937059229718164,55.0,12.0,20.0,23.0,0.375,0.20725996676404287,0.5427400332359571,AUD_NZD,H4,14,30,2,short,181
62.0,31.0,20.0,11.0,0.6078431372549019,0.4738456507756258,0.741840623734178,28.0,6.0,10.0,12.0,0.375,0.13777977004479572,0.6122202299552043,AUD_NZD,H4,14,30,3,short,90
25.0,14.0,9.0,2.0,0.6086956521739131,0.4092385110469433,0.8081527933008829,12.0,3.0,5.0,4.0,0.375,0.03951993352808575,0.7104800664719142,AUD_NZD,H4,14,30,4,short,37
531.0,242.0,214.0,75.0,0.5307017543859649,0.48489564804100005,0.5765078607309297,228.0,42.0,102.0,84.0,0.2916666666666667,0.2174268203309514,0.365906513002382,AUD_NZD,H4,14,35,1,short,759
247.0,117.0,84.0,46.0,0.582089552238806,0.5139036550787643,0.6502754493988476,107.0,28.0,42.0,37.0,0.4,0.2852341514212525,0.5147658485787475,AUD_NZD,H4,14,35,2,short,354
126.0,67.0,37.0,22.0,0.6442307692307693,0.5522187999439716,0.7362427385175669,55.0,12.0,24.0,19.0,0.3333333333333333,0.1793411898749296,0.487325476791737,AUD_NZD,H4,14,35,3,short,181
57.0,30.0,17.0,10.0,0.6382978723404256,0.5009270897163671,0.775668654964484,25.0,8.0,10.0,7.0,0.4444444444444444,0.21488651059518432,0.6740023782937046,AUD_NZD,H4,14,35,4,short,82
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_NZD,H4,21,20,1,long,1
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_NZD,H4,21,20,2,long,1
,,,,,,,,,,,,,,AUD_NZD,H4,21,20,3,long,0
,,,,,,,,,,,,,,AUD_NZD,H4,21,20,4,long,0
8.0,3.0,5.0,0.0,0.375,0.03951993352808575,0.7104800664719142,4.0,1.0,1.0,2.0,0.5,0.0,1.0,AUD_NZD,H4,21,25,1,long,12
3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,2.0,1.0,1.0,0.0,0.5,0.0,1.0,AUD_NZD,H4,21,25,2,long,5
2.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,AUD_NZD,H4,21,25,3,long,3
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,AUD_NZD,H4,21,25,4,long,2
69.0,24.0,33.0,12.0,0.42105263157894735,0.29287673067085307,0.5492285324870416,30.0,7.0,12.0,11.0,0.3684210526315789,0.15151817542017268,0.5853239298429852,AUD_NZD,H4,21,30,1,long,99
32.0,12.0,15.0,5.0,0.4444444444444444,0.25701117633169046,0.6318777125571984,14.0,5.0,5.0,4.0,0.5,0.19009678930349883,0.8099032106965012,AUD_NZD,H4,21,30,2,long,46
16.0,7.0,8.0,1.0,0.4666666666666667,0.2141946806886107,0.7191386526447227,7.0,2.0,4.0,1.0,0.3333333333333333,0.0,0.7105355092038887,AUD_NZD,H4,21,30,3,long,23
7.0,3.0,4.0,0.0,0.42857142857142855,0.06196537297496135,0.7951774841678958,3.0,1.0,1.0,1.0,0.5,0.0,1.0,AUD_NZD,H4,21,30,4,long,10
268.0,102.0,110.0,56.0,0.4811320754716981,0.4138733383710813,0.5483908125723149,116.0,36.0,44.0,36.0,0.45,0.3409818822396938,0.5590181177603063,AUD_NZD,H4,21,35,1,long,384
134.0,55.0,56.0,23.0,0.4954954954954955,0.4024817867421636,0.5885092042488274,58.0,20.0,23.0,15.0,0.46511627906976744,0.3160318440504992,0.6142007140890356,AUD_NZD,H4,21,35,2,long,192
65.0,27.0,31.0,7.0,0.46551724137931033,0.3371433192881881,0.5938911634704326,29.0,7.0,15.0,7.0,0.3181818181818182,0.12354871828290975,0.5128149180807267,AUD_NZD,H4,21,35,3,long,94
32.0,14.0,13.0,5.0,0.5185185185185185,0.3300468310018606,0.7069902060351764,15.0,3.0,7.0,5.0,0.3,0.015969015774687012,0.584030984225313,AUD_NZD,H4,21,35,4,long,47
,,,,,,,,,,,,,,AUD_NZD,H4,21,20,1,short,0
,,,,,,,,,,,,,,AUD_NZD,H4,21,20,2,short,0
,,,,,,,,,,,,,,AUD_NZD,H4,21,20,3,short,0
,,,,,,,,,,,,,,AUD_NZD,H4,21,20,4,short,0
23.0,14.0,6.0,3.0,0.7,0.49915976498719183,0.9008402350128081,10.0,5.0,1.0,4.0,0.8333333333333334,0.535128829802743,1.0,AUD_NZD,H4,21,25,1,short,33
12.0,6.0,4.0,2.0,0.6,0.2963581056573385,0.9036418943426614,6.0,1.0,1.0,4.0,0.5,0.0,1.0,AUD_NZD,H4,21,25,2,short,18
6.0,4.0,1.0,1.0,0.8,0.44938454112803305,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,AUD_NZD,H4,21,25,3,short,9
3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,AUD_NZD,H4,21,25,4,short,5
109.0,41.0,51.0,17.0,0.44565217391304346,0.34408547281102897,0.547218875015058,47.0,17.0,10.0,20.0,0.6296296296296297,0.4474772346531113,0.811782024606148,AUD_NZD,H4,21,30,1,short,156
56.0,22.0,23.0,11.0,0.4888888888888889,0.3428351903625469,0.6349425874152308,24.0,7.0,4.0,13.0,0.6363636363636364,0.3520837983588668,0.920643474368406,AUD_NZD,H4,21,30,2,short,80
27.0,11.0,9.0,7.0,0.55,0.3319637644793876,0.7680362355206125,12.0,4.0,3.0,5.0,0.5714285714285714,0.2048225158321042,0.9380346270250386,AUD_NZD,H4,21,30,3,short,39
9.0,5.0,2.0,2.0,0.7142857142857143,0.3796217036720841,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,AUD_NZD,H4,21,30,4,short,13
327.0,143.0,143.0,41.0,0.5,0.4420513851930699,0.5579486148069301,141.0,25.0,62.0,54.0,0.28735632183908044,0.1922645276975084,0.3824481159806525,AUD_NZD,H4,21,35,1,short,468
156.0,70.0,57.0,29.0,0.5511811023622047,0.46467695341642756,0.6376852513079819,67.0,16.0,26.0,25.0,0.38095238095238093,0.23408383302475155,0.5278209288800103,AUD_NZD,H4,21,35,2,short,223
72.0,35.0,25.0,12.0,0.5833333333333334,0.45858543941509106,0.7080812272515757,31.0,5.0,13.0,13.0,0.2777777777777778,0.0708570524820083,0.4846985030735473,AUD_NZD,H4,21,35,3,short,103
28.0,15.0,11.0,2.0,0.5769230769230769,0.3870173676220525,0.7668287862241012,13.0,3.0,5.0,5.0,0.375,0.03951993352808575,0.7104800664719142,AUD_NZD,H4,21,35,4,short,41
,,,,,,,,,,,,,,AUD_NZD,H4,28,20,1,long,0
,,,,,,,,,,,,,,AUD_NZD,H4,28,20,2,long,0
,,,,,,,,,,,,,,AUD_NZD,H4,28,20,3,long,0
,,,,,,,,,,,,,,AUD_NZD,H4,28,20,4,long,0
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_NZD,H4,28,25,1,long,1
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_NZD,H4,28,25,2,long,1
,,,,,,,,,,,,,,AUD_NZD,H4,28,25,3,long,0
,,,,,,,,,,,,,,AUD_NZD,H4,28,25,4,long,0
16.0,5.0,9.0,2.0,0.35714285714285715,0.1061448491826345,0.6081408651030797,8.0,2.0,3.0,3.0,0.4,0.0,0.8294144850840502,AUD_NZD,H4,28,30,1,long,24
9.0,3.0,6.0,0.0,0.3333333333333333,0.02534904641652591,0.6413176202501407,4.0,2.0,1.0,1.0,0.6666666666666666,0.13322223379388565,1.0,AUD_NZD,H4,28,30,2,long,13
4.0,2.0,2.0,0.0,0.5,0.010000000000000009,0.99,3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,AUD_NZD,H4,28,30,3,long,7
3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,2.0,0.0,1.0,1.0,0.0,0.0,0.0,AUD_NZD,H4,28,30,4,long,5
147.0,47.0,71.0,29.0,0.3983050847457627,0.30997448815014556,0.48663568134137986,63.0,22.0,24.0,17.0,0.4782608695652174,0.33390438908126585,0.622617350049169,AUD_NZD,H4,28,35,1,long,210
67.0,24.0,33.0,10.0,0.42105263157894735,0.29287673067085307,0.5492285324870416,30.0,11.0,13.0,6.0,0.4583333333333333,0.2589874702005656,0.6576791964661011,AUD_NZD,H4,28,35,2,long,97
32.0,13.0,17.0,2.0,0.43333333333333335,0.2560081873235037,0.610658479343163,15.0,3.0,9.0,3.0,0.25,0.0050000000000000044,0.495,AUD_NZD,H4,28,35,3,long,47
16.0,7.0,8.0,1.0,0.4666666666666667,0.2141946806886107,0.7191386526447227,8.0,2.0,4.0,2.0,0.3333333333333333,0.0,0.7105355092038887,AUD_NZD,H4,28,35,4,long,24
,,,,,,,,,,,,,,AUD_NZD,H4,28,20,1,short,0
,,,,,,,,,,,,,,AUD_NZD,H4,28,20,2,short,0
,,,,,,,,,,,,,,AUD_NZD,H4,28,20,3,short,0
,,,,,,,,,,,,,,AUD_NZD,H4,28,20,4,short,0
2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_NZD,H4,28,25,1,short,3
0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,,,,AUD_NZD,H4,28,25,2,short,1
,,,,,,,,,,,,,,AUD_NZD,H4,28,25,3,short,0
,,,,,,,,,,,,,,AUD_NZD,H4,28,25,4,short,0
49.0,32.0,10.0,7.0,0.7619047619047619,0.6330925241608557,0.890716999648668,22.0,8.0,4.0,10.0,0.6666666666666666,0.39994445023027614,0.9333888831030571,AUD_NZD,H4,28,30,1,short,71
26.0,17.0,5.0,4.0,0.7727272727272727,0.5976089806261913,0.9478455648283541,12.0,3.0,2.0,7.0,0.6,0.17058551491594975,1.0,AUD_NZD,H4,28,30,2,short,38
14.0,9.0,2.0,3.0,0.8181818181818182,0.5902508705143656,1.0,7.0,1.0,3.0,3.0,0.25,0.0,0.674352447854375,AUD_NZD,H4,28,30,3,short,21
6.0,4.0,2.0,0.0,0.6666666666666666,0.28946449079611114,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,AUD_NZD,H4,28,30,4,short,9
206.0,88.0,93.0,25.0,0.4861878453038674,0.41337281754627353,0.5590028730614612,89.0,23.0,30.0,36.0,0.4339622641509434,0.30052816979688846,0.5673963585049984,AUD_NZD,H4,28,35,1,short,295
97.0,43.0,38.0,16.0,0.5308641975308642,0.42218296146623,0.6395454335954984,42.0,14.0,11.0,17.0,0.56,0.36541631723086343,0.7545836827691367,AUD_NZD,H4,28,35,2,short,139
46.0,22.0,16.0,8.0,0.5789473684210527,0.42196459114786766,0.7359301456942376,21.0,5.0,9.0,7.0,0.35714285714285715,0.1061448491826345,0.6081408651030797,AUD_NZD,H4,28,35,3,short,67
20.0,11.0,7.0,2.0,0.6111111111111112,0.38589851531349934,0.836323706908723,9.0,1.0,4.0,4.0,0.2,0.0,0.5506154588719672,AUD_NZD,H4,28,35,4,short,29
184.0,81.0,89.0,14.0,0.4764705882352941,0.40139129044525323,0.551549886025335,79.0,46.0,28.0,5.0,0.6216216216216216,0.5111205669170003,0.732122676326243,AUD_CAD,H4,7,20,1,long,263
102.0,43.0,54.0,5.0,0.44329896907216493,0.3444369268289119,0.5421610113154179,44.0,24.0,16.0,4.0,0.6,0.4481790528286692,0.7518209471713307,AUD_CAD,H4,7,20,2,long,146
52.0,22.0,30.0,0.0,0.4230769230769231,0.2887933082441275,0.5573605379097186,23.0,11.0,8.0,4.0,0.5789473684210527,0.3569401957423196,0.8009545410997857,AUD_CAD,H4,7,20,3,long,75
21.0,10.0,10.0,1.0,0.5,0.28086533820502063,0.7191346617949794,9.0,4.0,2.0,3.0,0.6666666666666666,0.28946449079611114,1.0,AUD_CAD,H4,7,20,4,long,30
346.0,147.0,170.0,29.0,0.4637223974763407,0.4088251833167158,0.5186196116359656,149.0,79.0,58.0,12.0,0.5766423357664233,0.4939047654772422,0.6593799060556044,AUD_CAD,H4,7,25,1,long,495
192.0,84.0,99.0,9.0,0.45901639344262296,0.3868164799704732,0.5312163069147727,83.0,38.0,37.0,8.0,0.5066666666666667,0.3935160730772841,0.6198172602560493,AUD_CAD,H4,7,25,2,long,275
100.0,42.0,55.0,3.0,0.4329896907216495,0.33438343685591154,0.5315959445873875,43.0,19.0,18.0,6.0,0.5135135135135135,0.3524613592923218,0.6745656677347052,AUD_CAD,H4,7,25,3,long,143
41.0,18.0,21.0,2.0,0.46153846153846156,0.3050778365447645,0.6179990865321586,18.0,7.0,8.0,3.0,0.4666666666666667,0.2141946806886107,0.7191386526447227,AUD_CAD,H4,7,25,4,long,59
597.0,274.0,276.0,47.0,0.49818181818181817,0.45639475405696844,0.539968882306668,256.0,133.0,107.0,16.0,0.5541666666666667,0.4912802399750742,0.6170530933582592,AUD_CAD,H4,7,30,1,long,853
313.0,144.0,153.0,16.0,0.48484848484848486,0.4280092322170531,0.5416877374799166,135.0,63.0,61.0,11.0,0.5080645161290323,0.42006936614870805,0.5960596661093565,AUD_CAD,H4,7,30,2,long,448
163.0,69.0,87.0,7.0,0.4423076923076923,0.3643689585834716,0.520246426031913,71.0,35.0,29.0,7.0,0.546875,0.424914518159121,0.668835481840879,AUD_CAD,H4,7,30,3,long,234
72.0,28.0,39.0,5.0,0.417910447761194,0.29980900952033557,0.5360118860020524,31.0,18.0,10.0,3.0,0.6428571428571429,0.46537474936415446,0.8203395363501313,AUD_CAD,H4,7,30,4,long,103
871.0,399.0,407.0,65.0,0.49503722084367247,0.4605198935058963,0.5295545481814486,374.0,194.0,156.0,24.0,0.5542857142857143,0.5022121662982764,0.6063592622731522,AUD_CAD,H4,7,35,1,long,1245
455.0,209.0,218.0,28.0,0.4894613583138173,0.4420463699104398,0.5368763467171949,196.0,89.0,96.0,11.0,0.4810810810810811,0.4090816443931249,0.5530805177690373,AUD_CAD,H4,7,35,2,long,651
233.0,101.0,117.0,15.0,0.463302752293578,0.39710778853726236,0.5294977160498936,100.0,51.0,40.0,9.0,0.5604395604395604,0.45846095549179955,0.6624181653873213,AUD_CAD,H4,7,35,3,long,333
106.0,45.0,53.0,8.0,0.45918367346938777,0.3605191211846334,0.5578482257541421,46.0,24.0,17.0,5.0,0.5853658536585366,0.43456271942948005,0.736168987887593,AUD_CAD,H4,7,35,4,long,152
163.0,89.0,63.0,11.0,0.5855263157894737,0.507209329422849,0.6638433021560983,70.0,29.0,28.0,13.0,0.5087719298245614,0.37898773638844124,0.6385561232606816,AUD_CAD,H4,7,20,1,short,233
85.0,38.0,40.0,7.0,0.48717948717948717,0.37625282086877476,0.5981061534901996,37.0,17.0,15.0,5.0,0.53125,0.35834753133088293,0.7041524686691171,AUD_CAD,H4,7,20,2,short,122
41.0,22.0,14.0,5.0,0.6111111111111112,0.45186175741399487,0.7703604648082274,18.0,7.0,8.0,3.0,0.4666666666666667,0.2141946806886107,0.7191386526447227,AUD_CAD,H4,7,20,3,short,59
17.0,10.0,5.0,2.0,0.6666666666666666,0.4281030638421943,0.9052302694911389,8.0,2.0,5.0,1.0,0.2857142857142857,0.0,0.6203782963279159,AUD_CAD,H4,7,20,4,short,25
347.0,180.0,147.0,20.0,0.5504587155963303,0.4965412633580936,0.6043761678345669,150.0,66.0,61.0,23.0,0.5196850393700787,0.4327915224447998,0.6065785562953576,AUD_CAD,H4,7,25,1,short,497
170.0,82.0,76.0,12.0,0.5189873417721519,0.44107896367656224,0.5968957198677415,73.0,36.0,28.0,9.0,0.5625,0.4409607991479704,0.6840392008520296,AUD_CAD,H4,7,25,2,short,243
87.0,44.0,36.0,7.0,0.55,0.4409818822396938,0.6590181177603063,38.0,15.0,17.0,6.0,0.46875,0.29584753133088293,0.6416524686691171,AUD_CAD,H4,7,25,3,short,125
36.0,18.0,15.0,3.0,0.5454545454545454,0.37556484773442167,0.7153442431746692,16.0,3.0,10.0,3.0,0.23076923076923078,0.0017343277518477307,0.45980413378661383,AUD_CAD,H4,7,25,4,short,52
592.0,303.0,253.0,36.0,0.5449640287769785,0.5035711664681853,0.5863568910857716,254.0,110.0,108.0,36.0,0.5045871559633027,0.43821597407953006,0.5709583378470754,AUD_CAD,H4,7,30,1,short,846
303.0,144.0,143.0,16.0,0.5017421602787456,0.4438949404908388,0.5595893800666525,130.0,66.0,48.0,16.0,0.5789473684210527,0.4883133197042443,0.669581417137861,AUD_CAD,H4,7,30,2,short,433
149.0,71.0,70.0,8.0,0.5035460992907801,0.42101728667452093,0.5860749119070392,65.0,29.0,29.0,7.0,0.5,0.3713196957974719,0.6286803042025281,AUD_CAD,H4,7,30,3,short,214
67.0,30.0,31.0,6.0,0.4918032786885246,0.3663439980277261,0.6172625593493231,29.0,7.0,18.0,4.0,0.28,0.10399243652615381,0.45600756347384624,AUD_CAD,H4,7,30,4,short,96
902.0,451.0,401.0,50.0,0.5293427230046949,0.4958263406307307,0.562859105378659,388.0,164.0,176.0,48.0,0.4823529411764706,0.429238091863063,0.5354677904898781,AUD_CAD,H4,7,35,1,short,1290
465.0,225.0,217.0,23.0,0.5090497737556561,0.462443563153278,0.5556559843580341,200.0,92.0,86.0,22.0,0.5168539325842697,0.44344156894132286,0.5902662962272165,AUD_CAD,H4,7,35,2,short,665
228.0,112.0,104.0,12.0,0.5185185185185185,0.45188371436616814,0.5851533226708688,98.0,34.0,55.0,9.0,0.38202247191011235,0.2810758327025834,0.4829691111176413,AUD_CAD,H4,7,35,3,short,326
109.0,53.0,48.0,8.0,0.5247524752475248,0.4273583942074669,0.6221465562875826,48.0,10.0,34.0,4.0,0.22727272727272727,0.10344539541824593,0.3511000591272086,AUD_CAD,H4,7,35,4,short,157
18.0,6.0,11.0,1.0,0.35294117647058826,0.12576925204214065,0.5801131008990359,8.0,6.0,2.0,0.0,0.75,0.4499375065090607,1.0,AUD_CAD,H4,14,20,1,long,26
11.0,4.0,6.0,1.0,0.4,0.09635810565733854,0.7036418943426614,5.0,4.0,1.0,0.0,0.8,0.44938454112803305,1.0,AUD_CAD,H4,14,20,2,long,16
4.0,3.0,1.0,0.0,0.75,0.3256475521456251,1.0,3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,AUD_CAD,H4,14,20,3,long,7
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,AUD_CAD,H4,14,20,4,long,2
68.0,32.0,33.0,3.0,0.49230769230769234,0.37076803835503674,0.613847346260348,30.0,19.0,11.0,0.0,0.6333333333333333,0.46088963344948825,0.8057770332171783,AUD_CAD,H4,14,25,1,long,98
44.0,21.0,21.0,2.0,0.5,0.3487827170371499,0.6512172829628501,19.0,11.0,8.0,0.0,0.5789473684210527,0.3569401957423196,0.8009545410997857,AUD_CAD,H4,14,25,2,long,63
23.0,13.0,10.0,0.0,0.5652173913043478,0.3626189995886204,0.7678157830200751,10.0,6.0,3.0,1.0,0.6666666666666666,0.3586823797498592,0.974650953583474,AUD_CAD,H4,14,25,3,long,33
8.0,4.0,3.0,1.0,0.5714285714285714,0.2048225158321042,0.9380346270250386,4.0,2.0,2.0,0.0,0.5,0.010000000000000009,0.99,AUD_CAD,H4,14,25,4,long,12
206.0,86.0,102.0,18.0,0.4574468085106383,0.3862322790720253,0.5286613379492513,89.0,53.0,34.0,2.0,0.6091954022988506,0.5066645456935379,0.7117262589041633,AUD_CAD,H4,14,30,1,long,295
117.0,52.0,60.0,5.0,0.4642857142857143,0.37192094827615846,0.5566504802952701,51.0,29.0,20.0,2.0,0.5918367346938775,0.4542185109362513,0.7294549584515038,AUD_CAD,H4,14,30,2,long,168
62.0,30.0,32.0,0.0,0.4838709677419355,0.35947561566420505,0.608266319819666,28.0,13.0,13.0,2.0,0.5,0.30780618756457967,0.6921938124354203,AUD_CAD,H4,14,30,3,long,90
24.0,12.0,11.0,1.0,0.5217391304347826,0.3175882379179313,0.7258900229516339,11.0,7.0,3.0,1.0,0.7,0.415969015774687,0.984030984225313,AUD_CAD,H4,14,30,4,long,35
461.0,191.0,228.0,42.0,0.45584725536992843,0.40815815343419287,0.5035363573056639,199.0,115.0,73.0,11.0,0.6117021276595744,0.5420347204714053,0.6813695348477435,AUD_CAD,H4,14,35,1,long,660
249.0,109.0,128.0,12.0,0.459915611814346,0.3964626664327804,0.5233685571959116,107.0,56.0,42.0,9.0,0.5714285714285714,0.47344898171724425,0.6694081611398985,AUD_CAD,H4,14,35,2,long,356
128.0,57.0,67.0,4.0,0.4596774193548387,0.3719574698920637,0.5473973688176137,55.0,26.0,22.0,7.0,0.5416666666666666,0.4007078550440012,0.6826254782893321,AUD_CAD,H4,14,35,3,long,183
53.0,22.0,28.0,3.0,0.44,0.3024085584056915,0.5775914415943085,24.0,9.0,11.0,4.0,0.45,0.23196376447938752,0.6680362355206125,AUD_CAD,H4,14,35,4,long,77
13.0,9.0,1.0,3.0,0.9,0.7140580735820994,1.0,6.0,1.0,4.0,1.0,0.2,0.0,0.5506154588719672,AUD_CAD,H4,14,20,1,short,19
7.0,4.0,2.0,1.0,0.6666666666666666,0.28946449079611114,1.0,3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,AUD_CAD,H4,14,20,2,short,10
2.0,1.0,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,14,20,3,short,4
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,14,20,4,short,1
60.0,37.0,16.0,7.0,0.6981132075471698,0.5745175761966544,0.8217088388976851,26.0,6.0,12.0,8.0,0.3333333333333333,0.11555555555555552,0.5511111111111111,AUD_CAD,H4,14,25,1,short,86
32.0,16.0,13.0,3.0,0.5517241379310345,0.3707190669948286,0.7327292088672404,15.0,6.0,7.0,2.0,0.46153846153846156,0.19054070966539732,0.7325362134115259,AUD_CAD,H4,14,25,2,short,47
14.0,8.0,5.0,1.0,0.6153846153846154,0.35091788956280356,0.8798513412064273,7.0,3.0,2.0,2.0,0.6,0.17058551491594975,1.0,AUD_CAD,H4,14,25,3,short,21
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,AUD_CAD,H4,14,25,4,short,7
188.0,103.0,72.0,13.0,0.5885714285714285,0.515661972394606,0.6614808847482511,81.0,39.0,30.0,12.0,0.5652173913043478,0.44824715530988735,0.6821876272988082,AUD_CAD,H4,14,30,1,short,269
103.0,52.0,44.0,7.0,0.5416666666666666,0.4419937351002828,0.6413395982330505,45.0,24.0,17.0,4.0,0.5853658536585366,0.43456271942948005,0.736168987887593,AUD_CAD,H4,14,30,2,short,148
52.0,28.0,20.0,4.0,0.5833333333333334,0.4438609479077722,0.7228057187588945,23.0,12.0,7.0,4.0,0.631578947368421,0.41467607015701474,0.8484818245798273,AUD_CAD,H4,14,30,3,short,75
22.0,11.0,7.0,4.0,0.6111111111111112,0.38589851531349934,0.836323706908723,10.0,4.0,4.0,2.0,0.5,0.15351767721859172,0.8464823227814082,AUD_CAD,H4,14,30,4,short,32
441.0,235.0,181.0,25.0,0.5649038461538461,0.517261921932978,0.6125457703747142,189.0,88.0,71.0,30.0,0.5534591194968553,0.47618556401307266,0.630732674980638,AUD_CAD,H4,14,35,1,short,630
228.0,114.0,101.0,13.0,0.5302325581395348,0.4635194009520686,0.5969457153270011,99.0,49.0,36.0,14.0,0.5764705882352941,0.4714252041904013,0.6815159722801869,AUD_CAD,H4,14,35,2,short,327
117.0,59.0,50.0,8.0,0.5412844036697247,0.4477379490701109,0.6348308582693386,51.0,22.0,22.0,7.0,0.5,0.35225944115689584,0.6477405588431042,AUD_CAD,H4,14,35,3,short,168
49.0,23.0,21.0,5.0,0.5227272727272727,0.37513941734496625,0.6703151281095792,21.0,7.0,11.0,3.0,0.3888888888888889,0.16367629309127704,0.6141014846865007,AUD_CAD,H4,14,35,4,short,70
2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,AUD_CAD,H4,21,20,1,long,3
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,21,20,2,long,2
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,21,20,3,long,1
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,AUD_CAD,H4,21,20,4,long,1
16.0,9.0,6.0,1.0,0.6,0.35207743144279907,0.8479225685572009,7.0,4.0,3.0,0.0,0.5714285714285714,0.2048225158321042,0.9380346270250386,AUD_CAD,H4,21,25,1,long,23
12.0,7.0,4.0,1.0,0.6363636363636364,0.3520837983588668,0.920643474368406,6.0,3.0,3.0,0.0,0.5,0.09991667534541426,0.9000833246545857,AUD_CAD,H4,21,25,2,long,18
6.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,AUD_CAD,H4,21,25,3,long,9
2.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,AUD_CAD,H4,21,25,4,long,3
70.0,38.0,28.0,4.0,0.5757575757575758,0.45652059185637583,0.6949945596587758,31.0,16.0,15.0,0.0,0.5161290322580645,0.3402074382535619,0.6920506262625671,AUD_CAD,H4,21,30,1,long,101
44.0,23.0,19.0,2.0,0.5476190476190477,0.3970891195008849,0.6981489757372105,20.0,9.0,11.0,0.0,0.45,0.23196376447938752,0.6680362355206125,AUD_CAD,H4,21,30,2,long,64
28.0,18.0,10.0,0.0,0.6428571428571429,0.46537474936415446,0.8203395363501313,12.0,4.0,7.0,1.0,0.36363636363636365,0.07935652563159407,0.6479162016411333,AUD_CAD,H4,21,30,3,long,40
11.0,6.0,4.0,1.0,0.6,0.2963581056573385,0.9036418943426614,5.0,2.0,3.0,0.0,0.4,0.0,0.8294144850840502,AUD_CAD,H4,21,30,4,long,16
243.0,104.0,113.0,26.0,0.4792626728110599,0.4127931804546536,0.5457321651674663,105.0,64.0,39.0,2.0,0.6213592233009708,0.5276844771650273,0.7150339694369143,AUD_CAD,H4,21,35,1,long,348
135.0,60.0,67.0,8.0,0.47244094488188976,0.3856122013662276,0.5592696883975519,59.0,37.0,20.0,2.0,0.6491228070175439,0.5252261330762364,0.7730194809588513,AUD_CAD,H4,21,35,2,long,194
72.0,35.0,36.0,1.0,0.49295774647887325,0.37666468041418233,0.6092508125435642,31.0,17.0,12.0,2.0,0.5862068965517241,0.40695070789470794,0.7654630852087403,AUD_CAD,H4,21,35,3,long,103
