pair,tf,period,threshold,recovery,direction,n,w,l,t,wr_decisive,ci_low,ci_high
AUD_CAD,H4,30,150,3,short,299,156,121,22,0.5631768953068592,0.5047663309867546,0.6215874596269638
AUD_CAD,H4,30,150,4,short,221,103,99,19,0.5099009900990099,0.44096195082525436,0.5788400293727655
AUD_CAD,H4,30,200,1,short,195,109,71,15,0.6055555555555555,0.5341569488287853,0.6769541622823257
AUD_CAD,H4,30,200,2,short,170,89,68,13,0.5668789808917197,0.48936928152430575,0.6443886802591337
AUD_CAD,H4,30,200,3,short,137,73,53,11,0.5793650793650794,0.49316659720631617,0.6655635615238427
AUD_CAD,H4,30,200,4,short,104,50,42,12,0.5434782608695652,0.4416932147621966,0.6452633069769338
AUD_CAD,H4,30,250,1,short,61,31,23,7,0.5740740740740741,0.44218458175100844,0.7059635663971398
AUD_CAD,H4,30,250,2,short,57,28,23,6,0.5490196078431373,0.4124532456780719,0.6855859700082028
AUD_CAD,H4,30,250,3,short,51,25,18,8,0.5813953488372093,0.4339403008287866,0.7288503968456321
AUD_CAD,H4,30,250,4,short,44,19,17,8,0.5277777777777778,0.3646966968472296,0.690858858708326
AUD_CAD,H4,40,100,1,long,910,433,405,72,0.5167064439140812,0.482871808336325,0.5505410794918373
AUD_CAD,H4,40,100,2,long,681,314,320,47,0.4952681388012618,0.4563491096835048,0.5341871679190189
AUD_CAD,H4,40,100,3,long,471,211,231,29,0.47737556561085975,0.4308094636308873,0.5239416675908322
AUD_CAD,H4,40,100,4,long,322,150,147,25,0.5050505050505051,0.44818803851055744,0.5619129715904527
AUD_CAD,H4,40,150,1,long,470,224,204,42,0.5233644859813084,0.47604614486880925,0.5706828270938075
AUD_CAD,H4,40,150,2,long,379,177,176,26,0.5014164305949008,0.44925650294013375,0.5535763582496679
AUD_CAD,H4,40,150,3,long,281,125,137,19,0.4770992366412214,0.4166181724090341,0.5375803008734087
AUD_CAD,H4,40,150,4,long,199,91,93,15,0.4945652173913043,0.42232292687473005,0.5668075079078786
AUD_CAD,H4,40,200,1,long,194,95,79,20,0.5459770114942529,0.4719981663846331,0.6199558566038728
AUD_CAD,H4,40,200,2,long,161,77,71,13,0.5202702702702703,0.43978099162483714,0.6007595489157034
AUD_CAD,H4,40,200,3,long,129,61,55,13,0.5258620689655172,0.43499315244199144,0.616730985489043
AUD_CAD,H4,40,200,4,long,101,50,43,8,0.5376344086021505,0.43630141368942005,0.6389674035148809
AUD_CAD,H4,40,250,1,long,69,33,30,6,0.5238095238095238,0.400481195582754,0.6471378520362937
AUD_CAD,H4,40,250,2,long,61,26,30,5,0.4642857142857143,0.333662209509583,0.5949092190618457
AUD_CAD,H4,40,250,3,long,52,22,25,5,0.46808510638297873,0.3254289136532616,0.6107412991126959
AUD_CAD,H4,40,250,4,long,43,21,19,3,0.525,0.3702422053659332,0.6797577946340668
AUD_CAD,H4,40,100,1,short,931,456,407,68,0.5283893395133256,0.49508356758730876,0.5616951114393424
AUD_CAD,H4,40,100,2,short,692,327,307,58,0.5157728706624606,0.47687146910185546,0.5546742722230658
AUD_CAD,H4,40,100,3,short,476,222,207,47,0.5174825174825175,0.47019660293761467,0.5647684320274203
AUD_CAD,H4,40,100,4,short,334,146,155,33,0.4850498338870432,0.4285888288003428,0.5415108389737435
AUD_CAD,H4,40,150,1,short,433,232,166,35,0.5829145728643216,0.5344717436132523,0.6313574021153908
AUD_CAD,H4,40,150,2,short,350,176,143,31,0.5517241379310345,0.49714905561766554,0.6062992202444034
AUD_CAD,H4,40,150,3,short,269,135,109,25,0.5532786885245902,0.4908978131125297,0.6156595639366506
AUD_CAD,H4,40,150,4,short,200,90,91,19,0.4972375690607735,0.424395854467848,0.570079283653699
AUD_CAD,H4,40,200,1,short,187,96,72,19,0.5714285714285714,0.49659542369309256,0.6462617191640502
AUD_CAD,H4,40,200,2,short,157,73,67,17,0.5214285714285715,0.4386795533075085,0.6041775895496344
AUD_CAD,H4,40,200,3,short,129,62,50,17,0.5535714285714286,0.4615031794298271,0.6456396777130301
AUD_CAD,H4,40,200,4,short,102,46,45,11,0.5054945054945055,0.4027687945518872,0.6082202164371238
AUD_CAD,H4,40,250,1,short,75,38,26,11,0.59375,0.4734225861516275,0.7140774138483725
AUD_CAD,H4,40,250,2,short,69,33,26,10,0.559322033898305,0.4326380542545971,0.686006013542013
AUD_CAD,H4,40,250,3,short,59,29,19,11,0.6041666666666666,0.4658195810885347,0.7425137522447985
AUD_CAD,H4,40,250,4,short,49,23,18,8,0.5609756097560976,0.40906767589104376,0.7128835436211515
EUR_AUD,H4,14,100,1,long,1238,593,573,72,0.5085763293310464,0.4798808883384554,0.5372717703236374
EUR_AUD,H4,14,100,2,long,965,461,445,59,0.5088300220750552,0.4762767803539606,0.5413832637961499
EUR_AUD,H4,14,100,3,long,681,336,307,38,0.5225505443234837,0.4839424435271046,0.5611586451198628
EUR_AUD,H4,14,100,4,long,480,247,211,22,0.5393013100436681,0.4936505977125738,0.5849520223747624
EUR_AUD,H4,14,150,1,long,639,322,279,38,0.5357737104825291,0.49590112472108067,0.5756462962439776
EUR_AUD,H4,14,150,2,long,549,276,242,31,0.5328185328185329,0.48985265829971913,0.5757844073373466
EUR_AUD,H4,14,150,3,long,422,218,178,26,0.5505050505050505,0.5015100755025064,0.5995000255075946
EUR_AUD,H4,14,150,4,long,312,168,127,17,0.5694915254237288,0.5129874791729745,0.6259955716744832
EUR_AUD,H4,14,200,1,long,206,99,92,15,0.518324607329843,0.4474619341348777,0.5891872805248082
EUR_AUD,H4,14,200,2,long,191,97,81,13,0.5449438202247191,0.47178706334648557,0.6181005771029526
EUR_AUD,H4,14,200,3,long,163,81,71,11,0.5328947368421053,0.4535784502668939,0.6122110234173167
EUR_AUD,H4,14,200,4,long,125,68,51,6,0.5714285714285714,0.4825135425923776,0.6603436002647652
EUR_AUD,H4,14,250,1,long,43,18,22,3,0.45,0.2958250993189877,0.6041749006810123
EUR_AUD,H4,14,250,2,long,39,20,18,1,0.5263157894736842,0.36755913920366556,0.6850724397437028
EUR_AUD,H4,14,250,3,long,36,17,18,1,0.4857142857142857,0.3201316779319464,0.651296893496625
EUR_AUD,H4,14,250,4,long,29,16,12,1,0.5714285714285714,0.3881255436303378,0.754731599226805
EUR_AUD,H4,14,100,1,short,1116,523,510,83,0.5062923523717329,0.4758034688208003,0.5367812359226654
EUR_AUD,H4,14,100,2,short,890,410,422,58,0.49278846153846156,0.458816608570924,0.5267603145059991
EUR_AUD,H4,14,100,3,short,643,299,304,40,0.49585406301824214,0.4559467498497249,0.5357613761867593
EUR_AUD,H4,14,100,4,short,451,214,204,33,0.5119617224880383,0.4640420745040335,0.559881370472043
EUR_AUD,H4,14,150,1,short,590,288,257,45,0.5284403669724771,0.486529743313161,0.5703509906317932
EUR_AUD,H4,14,150,2,short,507,242,232,33,0.510548523206751,0.4655456508180407,0.5555513955954614
EUR_AUD,H4,14,150,3,short,398,186,186,26,0.5,0.44918936695820916,0.5508106330417908
EUR_AUD,H4,14,150,4,short,303,143,133,27,0.5181159420289855,0.45916560566485015,0.5770662783931209
EUR_AUD,H4,14,200,1,short,242,126,96,20,0.5675675675675675,0.5023976009162529,0.6327375342188822
EUR_AUD,H4,14,200,2,short,226,113,97,16,0.5380952380952381,0.47066538428266347,0.6055250919078127
EUR_AUD,H4,14,200,3,short,196,91,89,16,0.5055555555555555,0.4325151773733943,0.5785959337377168
EUR_AUD,H4,14,200,4,short,152,69,65,18,0.5149253731343284,0.4303039943034295,0.5995467519652273
EUR_AUD,H4,14,250,1,short,66,35,26,5,0.5737704918032787,0.4496675675372991,0.6978734160692582
EUR_AUD,H4,14,250,2,short,62,29,29,4,0.5,0.3713196957974719,0.6286803042025281
EUR_AUD,H4,14,250,3,short,58,24,30,4,0.4444444444444444,0.31190910954195983,0.576979779346929
EUR_AUD,H4,14,250,4,short,46,16,27,3,0.37209302325581395,0.2276171722085209,0.5165688743031069
EUR_AUD,H4,20,100,1,long,1130,540,527,63,0.5060918462980318,0.4760925111608758,0.5360911814351879
EUR_AUD,H4,20,100,2,long,868,414,404,50,0.5061124694376528,0.4718501335003368,0.5403748053749687
EUR_AUD,H4,20,100,3,long,613,300,280,33,0.5172413793103449,0.47657329417530836,0.5579094644453814
EUR_AUD,H4,20,100,4,long,413,202,187,24,0.519280205655527,0.46962918764961215,0.5689312236614419
EUR_AUD,H4,20,150,1,long,576,276,270,30,0.5054945054945055,0.4635569096154966,0.5474321013735143
EUR_AUD,H4,20,150,2,long,487,235,226,26,0.5097613882863341,0.4641269368856051,0.5553958396870632
EUR_AUD,H4,20,150,3,long,369,185,161,23,0.5346820809248555,0.4821238516155156,0.5872403102341954
EUR_AUD,H4,20,150,4,long,262,139,109,14,0.5604838709677419,0.49871079901062476,0.622256942924859
EUR_AUD,H4,20,200,1,long,197,104,83,10,0.5561497326203209,0.48493835665766766,0.627361108582974
EUR_AUD,H4,20,200,2,long,182,96,78,8,0.5517241379310345,0.47782912715603815,0.6256191487060307
EUR_AUD,H4,20,200,3,long,149,78,64,7,0.5492957746478874,0.4674566749480855,0.6311348743476892
EUR_AUD,H4,20,200,4,long,111,60,46,5,0.5660377358490566,0.4716855828898187,0.6603898888082944
EUR_AUD,H4,20,250,1,long,56,29,25,2,0.5370370370370371,0.4040423061820221,0.6700317678920521
EUR_AUD,H4,20,250,2,long,52,30,21,1,0.5882352941176471,0.4531615053161351,0.7233090829191591
EUR_AUD,H4,20,250,3,long,45,23,20,2,0.5348837209302325,0.38579928591096435,0.6839681559495007
EUR_AUD,H4,20,250,4,long,33,20,12,1,0.625,0.4572599667640429,0.7927400332359571
EUR_AUD,H4,20,100,1,short,1029,488,468,73,0.5104602510460251,0.4787717227008393,0.542148779391211
EUR_AUD,H4,20,100,2,short,801,371,369,61,0.5013513513513513,0.4653259664450231,0.5373767362576796
EUR_AUD,H4,20,100,3,short,569,271,256,42,0.5142314990512334,0.47155932432386455,0.5569036737786024
EUR_AUD,H4,20,100,4,short,385,184,170,31,0.519774011299435,0.4677283476753374,0.5718196749235326
EUR_AUD,H4,20,150,1,short,527,249,239,39,0.5102459016393442,0.4658927012772238,0.5545991020014647
EUR_AUD,H4,20,150,2,short,437,205,202,30,0.5036855036855037,0.45511002681913476,0.5522609805518726
EUR_AUD,H4,20,150,3,short,341,167,150,24,0.526813880126183,0.47185080245857625,0.5817769577937898
EUR_AUD,H4,20,150,4,short,235,117,98,20,0.5441860465116279,0.477612092725056,0.6107600002981999
EUR_AUD,H4,20,200,1,short,238,120,99,19,0.547945205479452,0.48202810138975277,0.6138623095691512
EUR_AUD,H4,20,200,2,short,211,107,91,13,0.5404040404040404,0.4709862363850302,0.6098218444230508
EUR_AUD,H4,20,200,3,short,177,89,74,14,0.5460122699386503,0.46957845650411945,0.6224460833731811
EUR_AUD,H4,20,200,4,short,133,64,55,14,0.5378151260504201,0.4482359711375083,0.6273942809633319
EUR_AUD,H4,20,250,1,short,91,50,34,7,0.5952380952380952,0.49026896397314423,0.7002072265030462
EUR_AUD,H4,20,250,2,short,86,46,35,5,0.5679012345679012,0.4600210996170968,0.6757813695187056
EUR_AUD,H4,20,250,3,short,80,41,33,6,0.5540540540540541,0.4407990525811987,0.6673090555269094
EUR_AUD,H4,20,250,4,short,64,35,24,5,0.5932203389830508,0.4678722558606608,0.7185684221054409
EUR_AUD,H4,30,100,1,long,1015,466,487,62,0.48898216159496327,0.45724455596234,0.5207197672275865
EUR_AUD,H4,30,100,2,long,757,347,365,45,0.48735955056179775,0.4506442362445232,0.5240748648790723
EUR_AUD,H4,30,100,3,long,524,247,246,31,0.5010141987829615,0.45687730936869503,0.5451510881972279
EUR_AUD,H4,30,100,4,long,357,175,165,17,0.5147058823529411,0.46158091303385657,0.5678308516720256
EUR_AUD,H4,30,150,1,long,509,241,240,28,0.501039501039501,0.45635544385405896,0.545723558224943
EUR_AUD,H4,30,150,2,long,410,202,183,25,0.5246753246753246,0.47479075769775686,0.5745598916528923
EUR_AUD,H4,30,150,3,long,304,155,131,18,0.541958041958042,0.48421382205954694,0.5997022618565371
EUR_AUD,H4,30,150,4,long,212,115,84,13,0.5778894472361809,0.5092671867662024,0.6465117077061593
EUR_AUD,H4,30,200,1,long,189,91,84,14,0.52,0.4459782518444748,0.5940217481555252
EUR_AUD,H4,30,200,2,long,172,88,71,13,0.5534591194968553,0.47618556401307266,0.630732674980638
EUR_AUD,H4,30,200,3,long,135,70,56,9,0.5555555555555556,0.46879081206313294,0.6423202990479783
EUR_AUD,H4,30,200,4,long,99,55,37,7,0.5978260869565217,0.4976286673800484,0.698023506532995
EUR_AUD,H4,30,250,1,long,58,31,23,4,0.5740740740740741,0.44218458175100844,0.7059635663971398
EUR_AUD,H4,30,250,2,long,55,28,23,4,0.5490196078431373,0.4124532456780719,0.6855859700082028
EUR_AUD,H4,30,250,3,long,47,23,20,4,0.5348837209302325,0.38579928591096435,0.6839681559495007
EUR_AUD,H4,30,250,4,long,38,20,15,3,0.5714285714285714,0.4074773591732178,0.735379783683925
EUR_AUD,H4,30,100,1,short,939,439,427,73,0.5069284064665127,0.47362984814060877,0.5402269647924166
EUR_AUD,H4,30,100,2,short,707,327,323,57,0.5030769230769231,0.46463888843128587,0.5415149577225603
EUR_AUD,H4,30,100,3,short,491,231,220,40,0.5121951219512195,0.4660624521538225,0.5583277917486166
EUR_AUD,H4,30,100,4,short,341,159,156,26,0.5047619047619047,0.4495476643371827,0.5599761451866268
EUR_AUD,H4,30,150,1,short,502,236,233,33,0.5031982942430704,0.45794702456886266,0.5484495639172781
EUR_AUD,H4,30,150,2,short,400,187,185,28,0.5026881720430108,0.45187827334912456,0.5534980707368969
EUR_AUD,H4,30,150,3,short,291,141,130,20,0.5202952029520295,0.46081350360021817,0.5797769023038407
EUR_AUD,H4,30,150,4,short,210,100,96,14,0.5102040816326531,0.4402186604102766,0.5801895028550296
EUR_AUD,H4,30,200,1,short,217,96,105,16,0.47761194029850745,0.408557397964615,0.5466664826323999
EUR_AUD,H4,30,200,2,short,186,87,83,16,0.5117647058823529,0.43662294610331376,0.586906465661392
EUR_AUD,H4,30,200,3,short,142,74,57,11,0.5648854961832062,0.47998652731929087,0.6497844650471214
EUR_AUD,H4,30,200,4,short,109,51,50,8,0.504950495049505,0.40744163013809787,0.602459359960912
EUR_AUD,H4,30,250,1,short,80,39,32,9,0.5492957746478874,0.4335578099200237,0.665033739375751
EUR_AUD,H4,30,250,2,short,73,37,28,8,0.5692307692307692,0.4488475607394533,0.6896139777220851
EUR_AUD,H4,30,250,3,short,64,34,23,7,0.5964912280701754,0.4691270889749408,0.72385536716541
EUR_AUD,H4,30,250,4,short,51,25,20,6,0.5555555555555556,0.4103703703703704,0.7007407407407408
EUR_AUD,H4,40,100,1,long,984,468,462,54,0.5032258064516129,0.47109100929737413,0.5353606036058516
EUR_AUD,H4,40,100,2,long,727,343,341,43,0.5014619883040936,0.4639909119550207,0.5389330646531665
EUR_AUD,H4,40,100,3,long,493,233,231,29,0.5021551724137931,0.4566602371931552,0.5476501076344311
EUR_AUD,H4,40,100,4,long,335,160,157,18,0.5047318611987381,0.44969204238601274,0.5597716800114635
EUR_AUD,H4,40,150,1,long,463,217,222,24,0.49430523917995445,0.44753542492288123,0.5410750534370277
EUR_AUD,H4,40,150,2,long,367,173,172,22,0.5014492753623189,0.4486880706011867,0.5542104801234511
EUR_AUD,H4,40,150,3,long,271,133,121,17,0.5236220472440944,0.4622000403992069,0.585044054088982
EUR_AUD,H4,40,150,4,long,196,101,82,13,0.5519125683060109,0.47986040082426556,0.6239647357877562
EUR_AUD,H4,40,200,1,long,189,97,85,7,0.532967032967033,0.4604826711799078,0.6054513947541581
EUR_AUD,H4,40,200,2,long,165,81,74,10,0.5225806451612903,0.44394546368397964,0.601215826638601
EUR_AUD,H4,40,200,3,long,136,70,57,9,0.5511811023622047,0.46467695341642756,0.6376852513079819
EUR_AUD,H4,40,200,4,long,108,55,44,9,0.5555555555555556,0.45767172367200337,0.6534393874391078
EUR_AUD,H4,40,250,1,long,53,24,25,4,0.4897959183673469,0.34982507592259393,0.6297667608120999
EUR_AUD,H4,40,250,2,long,50,22,24,4,0.4782608695652174,0.33390438908126585,0.622617350049169
EUR_AUD,H4,40,250,3,long,38,19,15,4,0.5588235294117647,0.39192207324182393,0.7257249855817055
EUR_AUD,H4,40,250,4,long,32,16,13,3,0.5517241379310345,0.3707190669948286,0.7327292088672404
EUR_AUD,H4,40,100,1,short,909,436,400,73,0.5215311004784688,0.48766853206210337,0.5553936688948343
EUR_AUD,H4,40,100,2,short,661,312,296,53,0.5131578947368421,0.473427410802011,0.5528883786716733
EUR_AUD,H4,40,100,3,short,457,214,201,42,0.5156626506024097,0.46757995116196016,0.5637453500428592
EUR_AUD,H4,40,100,4,short,320,147,146,27,0.5017064846416383,0.4444546067817495,0.558958362501527
EUR_AUD,H4,40,150,1,short,488,232,225,31,0.5076586433260394,0.4618215549714728,0.553495731680606
EUR_AUD,H4,40,150,2,short,372,181,169,22,0.5171428571428571,0.46479045127645974,0.5694952630092545
EUR_AUD,H4,40,150,3,short,270,131,119,20,0.524,0.4620908007352704,0.5859091992647296
EUR_AUD,H4,40,150,4,short,200,90,97,13,0.48128342245989303,0.40966895225655964,0.5528978926632264
EUR_AUD,H4,40,200,1,short,209,100,95,14,0.5128205128205128,0.4426643290622491,0.5829766965787764
EUR_AUD,H4,40,200,2,short,166,83,70,13,0.5424836601307189,0.4635418662127144,0.6214254540487234
EUR_AUD,H4,40,200,3,short,129,66,52,11,0.559322033898305,0.4697429328245406,0.6489011349720695
EUR_AUD,H4,40,200,4,short,96,42,46,8,0.4772727272727273,0.3729123539111189,0.5816331006343357
EUR_AUD,H4,40,250,1,short,75,38,33,4,0.5352112676056338,0.41919542020952416,0.6512271150017434
EUR_AUD,H4,40,250,2,short,63,35,22,6,0.6140350877192983,0.48765194504547227,0.7404182303931243
EUR_AUD,H4,40,250,3,short,49,27,19,3,0.5869565217391305,0.4446653333965717,0.7292477100816892
EUR_AUD,H4,40,250,4,short,40,18,19,3,0.4864864864864865,0.32543433226529483,0.6475386407076782
EUR_CAD,H4,14,100,1,long,1129,507,461,161,0.5237603305785123,0.4922975227434331,0.5552231384135916
EUR_CAD,H4,14,100,2,long,918,425,366,127,0.5372945638432364,0.502546840598199,0.5720422870882738
EUR_CAD,H4,14,100,3,long,683,319,285,79,0.5281456953642384,0.4883332883853709,0.567958102343106
EUR_CAD,H4,14,100,4,long,488,218,214,56,0.5046296296296297,0.45748137887706114,0.5517778803821982
EUR_CAD,H4,14,150,1,long,548,253,216,79,0.5394456289978679,0.49433447433216215,0.5845567836635736
EUR_CAD,H4,14,150,2,long,488,225,193,70,0.5382775119617225,0.49048481240032665,0.5860702115231182
EUR_CAD,H4,14,150,3,long,414,197,160,57,0.5518207282913166,0.5002329468052991,0.6034085097773341
EUR_CAD,H4,14,150,4,long,307,138,129,40,0.5168539325842697,0.4569129886719807,0.5767948764965587
EUR_CAD,H4,14,200,1,long,238,116,88,34,0.5686274509803921,0.5006631036136646,0.6365917983471197
EUR_CAD,H4,14,200,2,long,227,106,85,36,0.5549738219895288,0.4844934129345524,0.6254542310445053
EUR_CAD,H4,14,200,3,long,203,99,74,30,0.5722543352601156,0.4985283858643012,0.64598028465593
EUR_CAD,H4,14,200,4,long,159,73,61,25,0.5447761194029851,0.460457163264127,0.6290950755418432
EUR_CAD,H4,14,250,1,long,76,40,25,11,0.6153846153846154,0.49711150003974136,0.7336577307294895
EUR_CAD,H4,14,250,2,long,74,38,25,11,0.6031746031746031,0.48236344443163953,0.7239857619175668
EUR_CAD,H4,14,250,3,long,68,39,20,9,0.6610169491525424,0.5402285139055167,0.781805384399568
EUR_CAD,H4,14,250,4,long,58,32,17,9,0.6530612244897959,0.519782324036189,0.7863401249434028
EUR_CAD,H4,14,100,1,short,1181,499,519,163,0.4901768172888016,0.4594676276669532,0.52088600691065
EUR_CAD,H4,14,100,2,short,950,404,416,130,0.4926829268292683,0.45846350711053635,0.5269023465480002
EUR_CAD,H4,14,100,3,short,687,290,307,90,0.48576214405360135,0.4456696788130344,0.5258546092941683
EUR_CAD,H4,14,100,4,short,499,204,227,68,0.4733178654292343,0.4261801881849589,0.5204555426735097
EUR_CAD,H4,14,150,1,short,635,274,276,85,0.49818181818181817,0.45639475405696844,0.539968882306668
EUR_CAD,H4,14,150,2,short,570,246,249,75,0.49696969696969695,0.4529227815868153,0.5410166123525786
EUR_CAD,H4,14,150,3,short,442,191,195,56,0.4948186528497409,0.44494064449240706,0.5446966612070748
EUR_CAD,H4,14,150,4,short,341,143,155,43,0.4798657718120805,0.4231419422982492,0.5365896013259118
EUR_CAD,H4,14,200,1,short,274,113,119,42,0.4870689655172414,0.42275033386139627,0.5513875971730865
EUR_CAD,H4,14,200,2,short,261,113,108,40,0.5113122171945701,0.4454071571088366,0.5772172772803036
EUR_CAD,H4,14,200,3,short,219,98,87,34,0.5297297297297298,0.45780617513208655,0.601653284327373
EUR_CAD,H4,14,200,4,short,184,77,75,32,0.506578947368421,0.42709733224159085,0.5860605624952512
EUR_CAD,H4,14,250,1,short,99,43,45,11,0.48863636363636365,0.3841949965696173,0.59307773070311
EUR_CAD,H4,14,250,2,short,98,45,42,11,0.5172413793103449,0.4122368350102504,0.6222459236104394
EUR_CAD,H4,14,250,3,short,92,43,40,9,0.5180722891566265,0.4105736030280348,0.6255709752852182
EUR_CAD,H4,14,250,4,short,79,34,35,10,0.4927536231884058,0.3747878778734156,0.610719368503396
EUR_CAD,H4,20,100,1,long,1024,454,424,146,0.5170842824601367,0.4840301964968208,0.5501383684234527
EUR_CAD,H4,20,100,2,long,808,376,318,114,0.5417867435158501,0.5047165931082181,0.578856893923482
EUR_CAD,H4,20,100,3,long,598,270,246,82,0.5232558139534884,0.4801604101355778,0.5663512177713991
EUR_CAD,H4,20,100,4,long,427,197,178,52,0.5253333333333333,0.4747913495577595,0.5758753171089072
EUR_CAD,H4,20,150,1,long,530,240,226,64,0.5150214592274678,0.4696443279246357,0.5603985905303
EUR_CAD,H4,20,150,2,long,452,214,182,56,0.5404040404040404,0.49131824044711947,0.5894898403609614
EUR_CAD,H4,20,150,3,long,364,164,153,47,0.5173501577287066,0.46234102252699005,0.5723592929304232
EUR_CAD,H4,20,150,4,long,264,120,112,32,0.5172413793103449,0.452939490758169,0.5815432678625206
EUR_CAD,H4,20,200,1,long,200,98,78,24,0.5568181818181818,0.48342640386588487,0.6302099597704787
EUR_CAD,H4,20,200,2,long,181,96,62,23,0.6075949367088608,0.5314568599820185,0.683733013435703
EUR_CAD,H4,20,200,3,long,157,81,53,23,0.6044776119402985,0.5216873382973906,0.6872678855832064
EUR_CAD,H4,20,200,4,long,119,62,40,17,0.6078431372549019,0.5130926059034531,0.7025936686063508
EUR_CAD,H4,20,250,1,long,78,39,31,8,0.5571428571428572,0.440777913968377,0.6735078003173374
EUR_CAD,H4,20,250,2,long,76,41,27,8,0.6029411764705882,0.48664471178681445,0.719237641154362
EUR_CAD,H4,20,250,3,long,66,35,22,9,0.6140350877192983,0.48765194504547227,0.7404182303931243
EUR_CAD,H4,20,250,4,long,55,29,18,8,0.6170212765957447,0.4780437635212768,0.7559987896702125
EUR_CAD,H4,20,100,1,short,1103,475,472,156,0.5015839493136219,0.46973838809047774,0.5334295105367661
EUR_CAD,H4,20,100,2,short,883,379,380,124,0.4993412384716733,0.4637695229222064,0.5349129540211401
EUR_CAD,H4,20,100,3,short,644,274,291,79,0.4849557522123894,0.4437455091990245,0.5261659952257542
EUR_CAD,H4,20,100,4,short,442,184,200,58,0.4791666666666667,0.4291996817622339,0.5291336515710995
EUR_CAD,H4,20,150,1,short,586,263,249,74,0.513671875,0.4703777788132292,0.5569659711867708
EUR_CAD,H4,20,150,2,short,507,229,214,64,0.5169300225733634,0.470395516362599,0.5634645287841278
EUR_CAD,H4,20,150,3,short,387,174,169,44,0.5072886297376094,0.4543792259437908,0.5601980335314278
EUR_CAD,H4,20,150,4,short,287,125,127,35,0.49603174603174605,0.43429949306588206,0.5577639989976101
EUR_CAD,H4,20,200,1,short,237,105,99,33,0.5147058823529411,0.446121841872743,0.5832899228331393
EUR_CAD,H4,20,200,2,short,220,98,93,29,0.5130890052356021,0.4422029950819291,0.5839750153892751
EUR_CAD,H4,20,200,3,short,186,82,83,21,0.49696969696969695,0.42067820160985886,0.5732611923295351
EUR_CAD,H4,20,200,4,short,151,69,61,21,0.5307692307692308,0.4449804480055993,0.6165580135328622
EUR_CAD,H4,20,250,1,short,89,39,36,14,0.52,0.40692991200144935,0.6330700879985507
EUR_CAD,H4,20,250,2,short,88,42,33,13,0.56,0.44765705837333025,0.6723429416266699
EUR_CAD,H4,20,250,3,short,80,36,32,12,0.5294117647058824,0.41077509639553506,0.6480484330162296
EUR_CAD,H4,20,250,4,short,69,31,25,13,0.5535714285714286,0.42336726197143076,0.6837755951714264
EUR_CAD,H4,30,100,1,long,914,426,367,121,0.5372005044136192,0.5024961378385457,0.5719048709886927
EUR_CAD,H4,30,100,2,long,715,337,278,100,0.5479674796747968,0.5086323355213915,0.587302623828202
EUR_CAD,H4,30,100,3,long,545,264,204,77,0.5641025641025641,0.5191758827900983,0.6090292454150299
EUR_CAD,H4,30,100,4,long,376,166,163,47,0.5045592705167173,0.45053236781643474,0.5585861732169999
EUR_CAD,H4,30,150,1,long,452,210,183,59,0.5343511450381679,0.4850334877859009,0.583668802290435
EUR_CAD,H4,30,150,2,long,384,189,143,52,0.5692771084337349,0.5160113804854909,0.6225428363819789
EUR_CAD,H4,30,150,3,long,314,153,120,41,0.5604395604395604,0.5015621854213882,0.6193169354577327
EUR_CAD,H4,30,150,4,long,224,102,98,24,0.51,0.44071739612283617,0.5792826038771639
EUR_CAD,H4,30,200,1,long,167,80,67,20,0.54421768707483,0.4637053442982085,0.6247300298514515
EUR_CAD,H4,30,200,2,long,150,77,54,19,0.5877862595419847,0.5034932867816698,0.6720792323022996
EUR_CAD,H4,30,200,3,long,130,66,48,16,0.5789473684210527,0.4883133197042443,0.669581417137861
EUR_CAD,H4,30,200,4,long,99,46,43,10,0.5168539325842697,0.4130331722745488,0.6206746928939906
EUR_CAD,H4,30,250,1,long,56,27,22,7,0.5510204081632653,0.4117511783695059,0.6902896379570246
EUR_CAD,H4,30,250,2,long,50,27,17,6,0.6136363636363636,0.469762005413052,0.7575107218596753
EUR_CAD,H4,30,250,3,long,45,25,14,6,0.6410256410256411,0.4904713344294943,0.7915799476217878
EUR_CAD,H4,30,250,4,long,37,20,13,4,0.6060606060606061,0.439346696736511,0.7727745153847012
EUR_CAD,H4,30,100,1,short,961,426,407,128,0.5114045618247299,0.4774584081138068,0.5453507155356531
EUR_CAD,H4,30,100,2,short,765,344,320,101,0.5180722891566265,0.4800657641915408,0.5560788141217122
EUR_CAD,H4,30,100,3,short,534,237,226,71,0.5118790496760259,0.4663474428050863,0.5574106565469656
EUR_CAD,H4,30,100,4,short,380,162,171,47,0.4864864864864865,0.4328024350794226,0.5401705378935504
EUR_CAD,H4,30,150,1,short,561,257,232,72,0.5255623721881391,0.4813031948999733,0.5698215494763048
EUR_CAD,H4,30,150,2,short,471,220,192,59,0.5339805825242718,0.48581107545748814,0.5821500895910555
EUR_CAD,H4,30,150,3,short,347,160,145,42,0.5245901639344263,0.46854343062253867,0.5806368972463138
EUR_CAD,H4,30,150,4,short,256,112,112,32,0.5,0.43452099573145603,0.565479004268544
EUR_CAD,H4,30,200,1,short,238,113,97,28,0.5380952380952381,0.47066538428266347,0.6055250919078127
EUR_CAD,H4,30,200,2,short,213,107,83,23,0.5631578947368421,0.4926307007951475,0.6336850886785367
