tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,threshold,recovery,direction,total_n
125,60,56,9,0.5172413793103449,0.42630477643365455,0.6081779821870352,55,22,28,5,0.44,0.3024085584056915,0.5775914415943085,CHF_JPY,H4,20,200,3,short,180
100,47,48,5,0.49473684210526314,0.39419653416401296,0.5952771500465134,44,15,24,5,0.38461538461538464,0.23192544927046257,0.5373053199603067,CHF_JPY,H4,20,200,4,short,144
52,27,20,5,0.574468085106383,0.433114715946712,0.715821454266054,23,7,14,2,0.3333333333333333,0.13171028938286652,0.5349563772838001,CHF_JPY,H4,20,250,1,short,75
49,28,16,5,0.6363636363636364,0.4942237173612516,0.7785035553660211,21,7,14,0,0.3333333333333333,0.13171028938286652,0.5349563772838001,CHF_JPY,H4,20,250,2,short,70
46,26,17,3,0.6046511627906976,0.45851270406854006,0.7507896215128552,20,8,11,1,0.42105263157894735,0.19904545890021433,0.6430598042576804,CHF_JPY,H4,20,250,3,short,66
37,19,15,3,0.5588235294117647,0.39192207324182393,0.7257249855817055,16,7,8,1,0.4666666666666667,0.2141946806886107,0.7191386526447227,CHF_JPY,H4,20,250,4,short,53
618,283,257,78,0.524074074074074,0.4819505001714295,0.5661976479767186,265,157,97,11,0.6181102362204725,0.558359784938312,0.677860687502633,CHF_JPY,H4,30,100,1,long,883
460,225,185,50,0.5487804878048781,0.5006126214151981,0.596948354194558,198,123,66,9,0.6507936507936508,0.5828282490141503,0.7187590525731513,CHF_JPY,H4,30,100,2,long,658
338,168,132,38,0.56,0.5038285291866652,0.6161714708133349,145,85,52,8,0.6204379562043796,0.5391761716779139,0.7016997407308453,CHF_JPY,H4,30,100,3,long,483
244,122,92,30,0.5700934579439252,0.5037635735539985,0.6364233423338519,105,64,34,7,0.6530612244897959,0.5588188101899636,0.7473036387896281,CHF_JPY,H4,30,100,4,long,349
305,145,122,38,0.5430711610486891,0.4833190717106383,0.6028232503867399,132,74,54,4,0.578125,0.492568333180256,0.663681666819744,CHF_JPY,H4,30,150,1,long,437
242,116,98,28,0.5420560747663551,0.4753020518028617,0.6088100977298484,105,64,38,3,0.6274509803921569,0.5336218699395745,0.7212800908447392,CHF_JPY,H4,30,150,2,long,347
194,93,77,24,0.5470588235294118,0.4722298950828218,0.6218877519760019,84,45,35,4,0.5625,0.4537920339855446,0.6712079660144554,CHF_JPY,H4,30,150,3,long,278
151,76,56,19,0.5757575757575758,0.4914442958728061,0.6600708556423455,65,34,26,5,0.5666666666666667,0.44127885344822143,0.6920544798851118,CHF_JPY,H4,30,150,4,long,216
121,67,36,18,0.6504854368932039,0.558400438250898,0.7425704355355098,52,26,26,0,0.5,0.3640984519248188,0.6359015480751812,CHF_JPY,H4,30,200,1,long,173
106,59,32,15,0.6483516483516484,0.5502457818717136,0.7464575148315832,46,27,19,0,0.5869565217391305,0.4446653333965717,0.7292477100816892,CHF_JPY,H4,30,200,2,long,152
93,49,31,13,0.6125,0.5057421109472466,0.7192578890527535,40,20,20,0,0.5,0.3450483946517494,0.6549516053482506,CHF_JPY,H4,30,200,3,long,133
74,38,25,11,0.6031746031746031,0.48236344443163953,0.7239857619175668,33,19,12,2,0.6129032258064516,0.44143606604916524,0.7843703855637381,CHF_JPY,H4,30,200,4,long,107
41,26,15,0,0.6341463414634146,0.48670726909866263,0.7815854138281666,18,9,9,0,0.5,0.2690117848123945,0.7309882151876055,CHF_JPY,H4,30,250,1,long,59
37,27,10,0,0.7297297297297297,0.586631135509319,0.8728283239501404,17,9,8,0,0.5294117647058824,0.29213842808518775,0.766685101326577,CHF_JPY,H4,30,250,2,long,54
36,19,15,2,0.5588235294117647,0.39192207324182393,0.7257249855817055,16,8,8,0,0.5,0.255,0.745,CHF_JPY,H4,30,250,3,long,52
31,18,11,2,0.6206896551724138,0.4440892605730019,0.7972900497718257,14,8,6,0,0.5714285714285714,0.31219894349225696,0.8306581993648858,CHF_JPY,H4,30,250,4,long,45
763,312,373,78,0.4554744525547445,0.4181793395823963,0.4927695655270927,327,112,188,27,0.37333333333333335,0.3185987110721532,0.4280679555945135,CHF_JPY,H4,30,100,1,short,1090
562,228,271,63,0.45691382765531063,0.4132061912254281,0.5006214640851931,242,88,136,18,0.39285714285714285,0.3288991488298127,0.456815136884473,CHF_JPY,H4,30,100,2,short,804
386,158,186,42,0.45930232558139533,0.4066395890088324,0.5119650621539582,166,65,89,12,0.42207792207792205,0.34407216221044895,0.5000836819453952,CHF_JPY,H4,30,100,3,short,552
269,107,131,31,0.4495798319327731,0.38637967270674106,0.5127799911588052,116,43,60,13,0.4174757281553398,0.3222377674867417,0.5127136888239379,CHF_JPY,H4,30,100,4,short,385
364,146,174,44,0.45625,0.4016764562293459,0.5108235437706541,157,53,86,18,0.381294964028777,0.30054896143204873,0.46204096662550526,CHF_JPY,H4,30,150,1,short,521
290,117,137,36,0.46062992125984253,0.39933017019449735,0.5219296723251877,125,49,65,11,0.4298245614035088,0.33894765957139467,0.5207014632356228,CHF_JPY,H4,30,150,2,short,415
218,89,102,27,0.46596858638743455,0.39522271345843935,0.5367144593164297,94,38,47,9,0.4470588235294118,0.3413604243087909,0.5527572227500327,CHF_JPY,H4,30,150,3,short,312
163,67,75,21,0.47183098591549294,0.38972182995551236,0.5539401418754735,70,28,33,9,0.45901639344262296,0.3339624750067829,0.584070311878463,CHF_JPY,H4,30,150,4,short,233
137,59,58,20,0.5042735042735043,0.41367578154790474,0.5948712269991038,59,20,32,7,0.38461538461538464,0.2523820217044787,0.5168487475262906,CHF_JPY,H4,30,200,1,short,196
116,47,52,17,0.47474747474747475,0.37637946596790506,0.5731154835270444,50,24,23,3,0.5106382978723404,0.367722965614364,0.6535536301303168,CHF_JPY,H4,30,200,2,short,166
95,38,44,13,0.4634146341463415,0.3554818377179356,0.5713474305747474,41,16,21,4,0.43243243243243246,0.2727992675825154,0.5920655972823495,CHF_JPY,H4,30,200,3,short,136
76,30,34,12,0.46875,0.34648949192017275,0.5910105080798272,33,15,15,3,0.5,0.32107729788164574,0.6789227021183543,CHF_JPY,H4,30,200,4,short,109
45,18,22,5,0.45,0.2958250993189877,0.6041749006810123,20,5,12,3,0.29411764705882354,0.07751771578937186,0.5107175783282752,CHF_JPY,H4,30,250,1,short,65
40,16,20,4,0.4444444444444444,0.2821224727444597,0.6067664161444292,18,7,11,0,0.3888888888888889,0.16367629309127704,0.6141014846865007,CHF_JPY,H4,30,250,2,short,58
35,16,17,2,0.48484848484848486,0.3143307269541896,0.6553662427427801,16,5,10,1,0.3333333333333333,0.09476973050886098,0.5718969361578057,CHF_JPY,H4,30,250,3,short,51
28,13,14,1,0.48148148148148145,0.29300979396482363,0.6699531689981393,12,4,8,0,0.3333333333333333,0.06661111689694282,0.6000555497697238,CHF_JPY,H4,30,250,4,short,40
571,282,220,69,0.5617529880478087,0.5183483248915062,0.6051576512041112,245,139,96,10,0.5914893617021276,0.5286405176116448,0.6543382057926105,CHF_JPY,H4,40,100,1,long,816
422,214,161,47,0.5706666666666667,0.520567673907959,0.6207656594253743,181,109,67,5,0.6193181818181818,0.5475820887888936,0.69105427484747,CHF_JPY,H4,40,100,2,long,603
293,153,108,32,0.5862068965517241,0.5264548336660521,0.6459589594373961,126,77,41,8,0.652542372881356,0.5666271044475648,0.7384576413151471,CHF_JPY,H4,40,100,3,long,419
216,103,82,31,0.5567567567567567,0.48517142907268207,0.6283420844408314,93,57,30,6,0.6551724137931034,0.5552931695243271,0.7550516580618798,CHF_JPY,H4,40,100,4,long,309
272,134,106,32,0.5583333333333333,0.4955065911208245,0.6211600755458422,117,76,39,2,0.6608695652173913,0.5743432099340108,0.7473959205007717,CHF_JPY,H4,40,150,1,long,389
217,111,81,25,0.578125,0.5082682740661064,0.6479817259338936,93,58,32,3,0.6444444444444445,0.5455478599193608,0.7433410289695281,CHF_JPY,H4,40,150,2,long,310
161,82,60,19,0.5774647887323944,0.4962180184080279,0.6587115590567608,70,41,25,4,0.6212121212121212,0.5041808019507148,0.7382434404735276,CHF_JPY,H4,40,150,3,long,231
124,59,45,20,0.5673076923076923,0.47208546731555434,0.6625299172998302,54,33,18,3,0.6470588235294118,0.5159010518083222,0.7782165952505014,CHF_JPY,H4,40,150,4,long,178
111,61,37,13,0.6224489795918368,0.5264685394076035,0.71842941977607,48,28,20,0,0.5833333333333334,0.4438609479077722,0.7228057187588945,CHF_JPY,H4,40,200,1,long,159
95,54,32,9,0.627906976744186,0.5257471227509476,0.7300668307374245,42,23,19,0,0.5476190476190477,0.3970891195008849,0.6981489757372105,CHF_JPY,H4,40,200,2,long,137
74,43,25,6,0.6323529411764706,0.5177496910215929,0.7469561913313483,33,18,14,1,0.5625,0.3906176137950721,0.7343823862049279,CHF_JPY,H4,40,200,3,long,107
61,34,20,7,0.6296296296296297,0.5008284359323631,0.7584308233268962,27,14,11,2,0.56,0.36541631723086343,0.7545836827691367,CHF_JPY,H4,40,200,4,long,88
47,27,16,4,0.627906976744186,0.483431125696893,0.772382827791479,21,8,13,0,0.38095238095238093,0.17324888858708454,0.5886558733176773,CHF_JPY,H4,40,250,1,long,68
42,27,11,4,0.7105263157894737,0.5663284272678677,0.8547242043110796,19,8,11,0,0.42105263157894735,0.19904545890021433,0.6430598042576804,CHF_JPY,H4,40,250,2,long,61
36,20,13,3,0.6060606060606061,0.439346696736511,0.7727745153847012,16,8,8,0,0.5,0.255,0.745,CHF_JPY,H4,40,250,3,long,52
31,17,9,5,0.6538461538461539,0.4709764486319876,0.8367158590603201,14,6,7,1,0.46153846153846156,0.19054070966539732,0.7325362134115259,CHF_JPY,H4,40,250,4,long,45
732,286,368,78,0.43730886850152906,0.39929024622734755,0.47532749077571057,314,120,167,27,0.4181184668989547,0.3610518555215866,0.47518507827632284,CHF_JPY,H4,40,100,1,short,1046
525,211,258,56,0.44989339019189767,0.40486899497750506,0.4949177854062903,225,83,125,17,0.39903846153846156,0.33248737940131373,0.4655895436756094,CHF_JPY,H4,40,100,2,short,750
358,152,167,39,0.47648902821316613,0.42168025563534706,0.5312978007909852,154,62,83,9,0.42758620689655175,0.3470596817549326,0.5081127320381709,CHF_JPY,H4,40,100,3,short,512
237,95,114,28,0.45454545454545453,0.38703813401676357,0.5220527750741455,102,39,51,12,0.43333333333333335,0.3309546125504685,0.5357120541161982,CHF_JPY,H4,40,100,4,short,339
349,140,166,43,0.45751633986928103,0.4016960620708291,0.513336617667733,150,57,78,15,0.4222222222222222,0.3389039706377316,0.5055404738067129,CHF_JPY,H4,40,150,1,short,499
266,110,127,29,0.4641350210970464,0.4006411573929941,0.5276288848010987,115,40,64,11,0.38461538461538464,0.29111227700198133,0.47811849222878794,CHF_JPY,H4,40,150,2,short,381
196,83,92,21,0.4742857142857143,0.40030271083221836,0.5482687177392103,84,33,46,5,0.4177215189873418,0.3089659962466471,0.5264770417280364,CHF_JPY,H4,40,150,3,short,280
138,55,67,16,0.45081967213114754,0.36252488345868095,0.5391144608036141,60,23,30,7,0.4339622641509434,0.30052816979688846,0.5673963585049984,CHF_JPY,H4,40,150,4,short,198
132,53,61,18,0.4649122807017544,0.37335315295207283,0.556471408451436,57,23,24,10,0.48936170212765956,0.34644636986968314,0.632277034385636,CHF_JPY,H4,40,200,1,short,189
111,46,51,14,0.4742268041237113,0.3748551603481779,0.5735984478992447,48,20,20,8,0.5,0.3450483946517494,0.6549516053482506,CHF_JPY,H4,40,200,2,short,159
89,38,40,11,0.48717948717948717,0.37625282086877476,0.5981061534901996,39,17,18,4,0.4857142857142857,0.3201316779319464,0.651296893496625,CHF_JPY,H4,40,200,3,short,128
70,28,32,10,0.4666666666666667,0.3404306736776387,0.5929026596556947,31,12,14,5,0.46153846153846156,0.26991411350270844,0.6531628095742147,CHF_JPY,H4,40,200,4,short,101
44,17,22,5,0.4358974358974359,0.28026684660014406,0.5915280251947277,19,6,8,5,0.42857142857142855,0.16934180063511417,0.6878010565077429,CHF_JPY,H4,40,250,1,short,63
39,16,18,5,0.47058823529411764,0.3028106499748662,0.6383658206133691,17,7,9,1,0.4375,0.19442159829594075,0.6805784017040593,CHF_JPY,H4,40,250,2,short,56
32,16,13,3,0.5517241379310345,0.3707190669948286,0.7327292088672404,15,7,8,0,0.4666666666666667,0.2141946806886107,0.7191386526447227,CHF_JPY,H4,40,250,3,short,47
23,11,10,2,0.5238095238095238,0.3101985933082275,0.7374204543108202,11,5,5,1,0.5,0.19009678930349883,0.8099032106965012,CHF_JPY,H4,40,250,4,short,34
791,367,418,6,0.467515923566879,0.43261211972613395,0.502419727407624,339,184,154,1,0.5443786982248521,0.4912841056129661,0.5974732908367381,NZD_JPY,H4,14,100,1,long,1130
629,302,324,3,0.48242811501597443,0.4432836332219563,0.5215725968099926,270,149,119,2,0.5559701492537313,0.496483364614009,0.6154569338934537,NZD_JPY,H4,14,100,2,long,899
448,221,226,1,0.49440715883668906,0.44805764927793496,0.5407566683954432,192,114,78,0,0.59375,0.5242789352237507,0.6632210647762493,NZD_JPY,H4,14,100,3,long,640
316,166,150,0,0.5253164556962026,0.47025786117527524,0.5803750502171299,136,80,55,1,0.5925925925925926,0.5097064827845805,0.6754787024006046,NZD_JPY,H4,14,100,4,long,452
420,202,216,2,0.48325358851674644,0.43534711431937795,0.5311600627141149,180,101,79,0,0.5611111111111111,0.4886138589045383,0.6336083633176839,NZD_JPY,H4,14,150,1,long,600
365,184,180,1,0.5054945054945055,0.45413165002319633,0.5568573609658146,157,87,69,1,0.5576923076923077,0.47975357396808704,0.6356310414165284,NZD_JPY,H4,14,150,2,long,522
282,145,136,1,0.5160142348754448,0.4575823296912357,0.574446140059654,121,69,52,0,0.5702479338842975,0.48204069391895116,0.6584551738496438,NZD_JPY,H4,14,150,3,long,403
214,114,100,0,0.5327102803738317,0.4658623698492233,0.5995581908984402,93,54,39,0,0.5806451612903226,0.4803544221762218,0.6809359004044234,NZD_JPY,H4,14,150,4,long,307
175,78,95,2,0.4508670520231214,0.37671963602855285,0.5250144680176899,75,38,37,0,0.5066666666666667,0.3935160730772841,0.6198172602560493,NZD_JPY,H4,14,200,1,long,250
165,74,90,1,0.45121951219512196,0.37505942828409183,0.5273795961061521,72,34,38,0,0.4722222222222222,0.35690648401299946,0.587537960431445,NZD_JPY,H4,14,200,2,long,237
135,58,76,1,0.43283582089552236,0.3489439911628277,0.516727650628217,58,29,29,0,0.5,0.3713196957974719,0.6286803042025281,NZD_JPY,H4,14,200,3,long,193
107,49,58,0,0.45794392523364486,0.3635394806157075,0.5523483698515822,46,21,25,0,0.45652173913043476,0.3125759464786233,0.6004675317822462,NZD_JPY,H4,14,200,4,long,153
65,32,33,0,0.49230769230769234,0.37076803835503674,0.613847346260348,28,14,14,0,0.5,0.31479740822547864,0.6852025917745214,NZD_JPY,H4,14,250,1,long,93
63,31,32,0,0.49206349206349204,0.36861065262053105,0.615516331506453,28,11,17,0,0.39285714285714285,0.2119566177058874,0.5737576680083983,NZD_JPY,H4,14,250,2,long,91
55,28,27,0,0.509090909090909,0.37696957970030726,0.6412122384815109,24,11,13,0,0.4583333333333333,0.2589874702005656,0.6576791964661011,NZD_JPY,H4,14,250,3,long,79
46,23,23,0,0.5,0.3555068829682008,0.6444931170317991,21,9,12,0,0.42857142857142855,0.21691132368626131,0.6402315334565958,NZD_JPY,H4,14,250,4,long,67
852,379,469,4,0.44693396226415094,0.41347069675203313,0.48039722777626875,366,168,193,5,0.46537396121883656,0.413918844951437,0.5168290774862362,NZD_JPY,H4,14,100,1,short,1218
671,326,342,3,0.4880239520958084,0.45011749190545125,0.5259304122861655,288,133,148,7,0.47330960854092524,0.4149310631310904,0.5316881539507601,NZD_JPY,H4,14,100,2,short,959
482,220,258,4,0.4602510460251046,0.4155687563432617,0.5049333357069474,207,101,105,1,0.49029126213592233,0.42202430000759256,0.5585582242642521,NZD_JPY,H4,14,100,3,short,689
327,149,171,7,0.465625,0.41097095710931464,0.5202790428906854,141,67,71,3,0.4855072463768116,0.4021191581035034,0.5688953346501198,NZD_JPY,H4,14,100,4,short,468
432,207,222,3,0.4825174825174825,0.43523156797257967,0.5298033970623853,186,86,97,3,0.46994535519125685,0.3976326631733308,0.5422580472091829,NZD_JPY,H4,14,150,1,short,618
385,191,192,2,0.49869451697127937,0.44861902688791483,0.5487700070546438,165,77,84,4,0.4782608695652174,0.40109908506072234,0.5554226540697125,NZD_JPY,H4,14,150,2,short,550
296,139,155,2,0.47278911564625853,0.41571905619681415,0.5298591750957029,127,61,66,0,0.48031496062992124,0.3934214437046423,0.5672084775552001,NZD_JPY,H4,14,150,3,short,423
214,99,112,3,0.46919431279620855,0.40185650137849616,0.5365321242139209,93,41,51,1,0.44565217391304346,0.34408547281102897,0.547218875015058,NZD_JPY,H4,14,150,4,short,307
148,71,77,0,0.4797297297297297,0.39924045108429657,0.5602190083751628,64,27,36,1,0.42857142857142855,0.3063694100392728,0.5507734471035842,NZD_JPY,H4,14,200,1,short,212
140,64,76,0,0.45714285714285713,0.37462255661020033,0.539663157675514,60,25,33,2,0.43103448275862066,0.3035841260574149,0.5584848394598264,NZD_JPY,H4,14,200,2,short,200
119,52,66,1,0.4406779661016949,0.3510988650279305,0.5302570671754594,52,25,27,0,0.4807692307692308,0.3449682387922242,0.6165702227462373,NZD_JPY,H4,14,200,3,short,171
93,40,52,1,0.43478260869565216,0.3334834128377885,0.5360818045535158,40,16,23,1,0.41025641025641024,0.2558792420856332,0.5646335784271873,NZD_JPY,H4,14,200,4,short,133
40,17,23,0,0.425,0.27180151763153787,0.578198482368462,18,6,11,1,0.35294117647058826,0.12576925204214065,0.5801131008990359,NZD_JPY,H4,14,250,1,short,58
40,15,25,0,0.375,0.22496875325453036,0.5250312467454696,18,6,11,1,0.35294117647058826,0.12576925204214065,0.5801131008990359,NZD_JPY,H4,14,250,2,short,58
35,13,21,1,0.38235294117647056,0.21900298612291577,0.5457028962300253,16,5,11,0,0.3125,0.08537892133269531,0.5396210786673047,NZD_JPY,H4,14,250,3,short,51
30,9,21,0,0.3,0.1360146347993212,0.4639853652006788,14,5,9,0,0.35714285714285715,0.1061448491826345,0.6081408651030797,NZD_JPY,H4,14,250,4,short,44
695,331,363,1,0.4769452449567723,0.4397845202427632,0.5141059696707815,299,161,137,1,0.540268456375839,0.48368299037070767,0.5968539223809702,NZD_JPY,H4,20,100,1,long,994
561,263,295,3,0.471326164874552,0.4299077327184595,0.5127445970306445,241,135,104,2,0.5648535564853556,0.5019981305312657,0.6277089824394455,NZD_JPY,H4,20,100,2,long,802
398,193,204,1,0.48614609571788414,0.4369801893853906,0.5353120020503777,171,100,70,1,0.5882352941176471,0.5142523330633703,0.6622182551719239,NZD_JPY,H4,20,100,3,long,569
277,147,129,1,0.532608695652174,0.4737452106594967,0.5914721806448512,119,71,47,1,0.6016949152542372,0.5133643186586201,0.6900255118498544,NZD_JPY,H4,20,100,4,long,396
359,162,197,0,0.45125348189415043,0.3997774550316032,0.5027295087566976,155,77,77,1,0.5,0.42102934952551274,0.5789706504744873,NZD_JPY,H4,20,150,1,long,514
305,138,167,0,0.4524590163934426,0.3965986099778757,0.5083194228090094,132,68,64,0,0.5151515151515151,0.4298926362043675,0.6004103940986627,NZD_JPY,H4,20,150,2,long,437
235,111,123,1,0.47435897435897434,0.41037866578211346,0.5383392829358352,102,55,47,0,0.5392156862745098,0.4424801402388179,0.6359512323102017,NZD_JPY,H4,20,150,3,long,337
178,94,84,0,0.5280898876404494,0.4547517904440732,0.6014279848368256,77,41,36,0,0.5324675324675324,0.4210218720017065,0.6439131929333584,NZD_JPY,H4,20,150,4,long,255
148,70,78,0,0.47297297297297297,0.39253524046068156,0.5534107054852644,64,32,32,0,0.5,0.3775,0.6225,NZD_JPY,H4,20,200,1,long,212
136,68,68,0,0.5,0.41596569328017063,0.5840343067198294,59,29,30,0,0.4915254237288136,0.3639586182150988,0.6190922292425284,NZD_JPY,H4,20,200,2,long,195
115,59,56,0,0.5130434782608696,0.42168910759082756,0.6043978489309116,50,28,22,0,0.56,0.4224085584056916,0.6975914415943085,NZD_JPY,H4,20,200,3,long,165
96,51,45,0,0.53125,0.43142471317033443,0.6310752868296655,42,22,20,0,0.5238095238095238,0.37276378631648893,0.6748552613025587,NZD_JPY,H4,20,200,4,long,138
65,28,37,0,0.4307692307692308,0.3103860222779149,0.5511524392605467,29,15,14,0,0.5172413793103449,0.33536817355696424,0.6991145850637255,NZD_JPY,H4,20,250,1,long,94
60,27,33,0,0.45,0.3241167207290817,0.5758832792709183,27,16,11,0,0.5925925925925926,0.4072536166713656,0.7779315685138195,NZD_JPY,H4,20,250,2,long,87
52,24,28,0,0.46153846153846156,0.32603958560192947,0.5970373374749937,23,16,7,0,0.6956521739130435,0.5076021778504267,0.8837021699756602,NZD_JPY,H4,20,250,3,long,75
44,21,23,0,0.4772727272727273,0.32968487189042084,0.6248605826550337,20,13,7,0,0.65,0.4409588557245249,0.8590411442754751,NZD_JPY,H4,20,250,4,long,64
793,351,439,3,0.4443037974683544,0.4096539559339608,0.478953639002748,341,159,176,6,0.4746268656716418,0.42115273205867576,0.5281009992846079,NZD_JPY,H4,20,100,1,short,1134
613,275,335,3,0.45081967213114754,0.41133304222502476,0.4903063020372703,264,126,134,4,0.4846153846153846,0.4238671416663675,0.5453636275644017,NZD_JPY,H4,20,100,2,short,877
415,188,224,3,0.4563106796116505,0.40821421202140246,0.5044071472018986,179,93,84,2,0.5254237288135594,0.45185770403036163,0.5989897535967571,NZD_JPY,H4,20,100,3,short,594
288,131,152,5,0.4628975265017668,0.40480318145247224,0.5209918715510613,124,55,67,2,0.45081967213114754,0.36252488345868095,0.5391144608036141,NZD_JPY,H4,20,100,4,short,412
407,189,217,1,0.46551724137931033,0.41699645956801173,0.514038023190609,175,87,84,4,0.5087719298245614,0.433840990807659,0.5837028688414638,NZD_JPY,H4,20,150,1,short,582
340,164,175,1,0.4837758112094395,0.43057754573097917,0.5369740766878999,147,71,73,3,0.4930555555555556,0.4113967660691982,0.574714345041913,NZD_JPY,H4,20,150,2,short,487
258,121,135,2,0.47265625,0.4114979094646739,0.5338145905353261,111,60,50,1,0.5454545454545454,0.45240212572549965,0.6385069651835912,NZD_JPY,H4,20,150,3,short,369
189,92,96,1,0.48936170212765956,0.4179040359986713,0.5608193682566478,82,34,47,1,0.41975308641975306,0.3122757411825484,0.5272304316569577,NZD_JPY,H4,20,150,4,short,271
141,59,82,0,0.41843971631205673,0.33701423500094524,0.4998651976231682,61,33,25,3,0.5689655172413793,0.4415151605401736,0.6964158739425851,NZD_JPY,H4,20,200,1,short,202
129,57,72,0,0.4418604651162791,0.35616157805179194,0.5275593521807662,56,28,27,1,0.509090909090909,0.37696957970030726,0.6412122384815109,NZD_JPY,H4,20,200,2,short,185
105,47,57,1,0.4519230769230769,0.35627143723860194,0.547574716607552,45,27,17,1,0.6136363636363636,0.469762005413052,0.7575107218596753,NZD_JPY,H4,20,200,3,short,150
80,36,44,0,0.45,0.3409818822396938,0.5590181177603063,35,17,18,0,0.4857142857142857,0.3201316779319464,0.651296893496625,NZD_JPY,H4,20,200,4,short,115
35,12,23,0,0.34285714285714286,0.18560066445323098,0.5001136212610547,15,6,8,1,0.42857142857142855,0.16934180063511417,0.6878010565077429,NZD_JPY,H4,20,250,1,short,50
33,11,22,0,0.3333333333333333,0.17249378512033853,0.4941728815463281,15,6,9,0,0.4,0.15207743144279912,0.647922568557201,NZD_JPY,H4,20,250,2,short,48
29,9,19,1,0.32142857142857145,0.14844013250850951,0.4944170103486334,13,8,5,0,0.6153846153846154,0.35091788956280356,0.8798513412064273,NZD_JPY,H4,20,250,3,short,42
25,6,19,0,0.24,0.07258341300814902,0.40741658699185096,12,6,6,0,0.5,0.21709836809708338,0.7829016319029166,NZD_JPY,H4,20,250,4,short,37
633,303,329,1,0.47943037974683544,0.44048107434281253,0.5183796851508583,272,140,131,1,0.5166051660516605,0.4571072436804962,0.5761030884228248,NZD_JPY,H4,30,100,1,long,905
484,225,256,3,0.4677754677754678,0.42318421247043975,0.5123667230804959,208,111,97,0,0.5336538461538461,0.46585716639895375,0.6014505259087386,NZD_JPY,H4,30,100,2,long,692
345,164,179,2,0.478134110787172,0.42526970794030305,0.5309985136340409,148,85,62,1,0.5782312925170068,0.4983977544395469,0.6580648305944666,NZD_JPY,H4,30,100,3,long,493
228,111,116,1,0.4889867841409692,0.4239576802266868,0.5540158880552516,99,54,45,0,0.5454545454545454,0.44736868274328784,0.6435404081658029,NZD_JPY,H4,30,100,4,long,327
319,154,165,0,0.4827586206896552,0.4279217858802852,0.5375954554990252,137,67,69,1,0.49264705882352944,0.40862183934965474,0.5766722782974041,NZD_JPY,H4,30,150,1,long,456
263,120,143,0,0.45627376425855515,0.3960758990232237,0.5164716294938866,113,57,56,0,0.504424778761062,0.4122377436700475,0.5966118138520764,NZD_JPY,H4,30,150,2,long,376
198,95,103,0,0.4797979797979798,0.4102092833984623,0.5493866761974973,86,49,36,1,0.5764705882352941,0.4714252041904013,0.6815159722801869,NZD_JPY,H4,30,150,3,long,284
144,69,75,0,0.4791666666666667,0.3975709219991933,0.5607624113341401,63,34,29,0,0.5396825396825397,0.4166036117680886,0.6627614675969907,NZD_JPY,H4,30,150,4,long,207
129,59,70,0,0.4573643410852713,0.3713944192772512,0.5433342628932915,56,32,24,0,0.5714285714285714,0.4418137574604142,0.7010433853967286,NZD_JPY,H4,30,200,1,long,185
114,50,64,0,0.43859649122807015,0.34750584491763203,0.5296871375385083,50,29,21,0,0.58,0.44319256160573717,0.7168074383942628,NZD_JPY,H4,30,200,2,long,164
95,43,52,0,0.45263157894736844,0.3525379205179121,0.5527252373768248,42,27,15,0,0.6428571428571429,0.4979433753952485,0.7877709103190373,NZD_JPY,H4,30,200,3,long,137
72,31,41,0,0.4305555555555556,0.3161808202533665,0.5449302908577447,32,18,14,0,0.5625,0.3906176137950721,0.7343823862049279,NZD_JPY,H4,30,200,4,long,104
56,23,33,0,0.4107142857142857,0.2818611716657692,0.5395673997628022,25,15,10,0,0.6,0.4079600041657988,0.7920399958342011,NZD_JPY,H4,30,250,1,long,81
52,22,30,0,0.4230769230769231,0.2887933082441275,0.5573605379097186,23,14,9,0,0.6086956521739131,0.4092385110469433,0.8081527933008829,NZD_JPY,H4,30,250,2,long,75
46,18,28,0,0.391304347826087,0.2502668507791245,0.5323418448730495,20,14,6,0,0.7,0.49915976498719183,0.9008402350128081,NZD_JPY,H4,30,250,3,long,66
36,17,19,0,0.4722222222222222,0.309141141291674,0.6353033031527704,16,9,7,0,0.5625,0.31942159829594075,0.8055784017040593,NZD_JPY,H4,30,250,4,long,52
751,338,410,3,0.45187165775401067,0.41620569488860265,0.4875376206194187,322,153,164,5,0.48264984227129337,0.4276407070695768,0.53765897747301,NZD_JPY,H4,30,100,1,short,1073
553,243,305,5,0.44343065693430656,0.4018359287966465,0.48502538507196663,238,117,118,3,0.4978723404255319,0.4339447680661186,0.5617999127849452,NZD_JPY,H4,30,100,2,short,791
373,170,201,2,0.4582210242587601,0.4075198875382806,0.5089221609792396,160,82,75,3,0.5222929936305732,0.44415825735629344,0.600427729904853,NZD_JPY,H4,30,100,3,short,533
243,114,124,5,0.4789915966386555,0.4155237294868606,0.5424594637904503,105,53,50,2,0.5145631067961165,0.4180418048663694,0.6110844087258637,NZD_JPY,H4,30,100,4,short,348
362,159,202,1,0.4404432132963989,0.38923147524756574,0.49165495134523207,156,77,77,2,0.5,0.42102934952551274,0.5789706504744873,NZD_JPY,H4,30,150,1,short,518
290,128,160,2,0.4444444444444444,0.3870549609821294,0.5018339279067594,125,62,61,2,0.5040650406504065,0.4157043368404796,0.5924257444603334,NZD_JPY,H4,30,150,2,short,415
