cell,direction,level,pair_or_POOLED,regime_bucket,regime,half,n,mean_R,NW_SE,NW_CI_low
rsi,long,pair,AUD_CAD,ATR_mid_33_67,mid,full,179,0.11175195330361126,0.07355889708844465,-0.032423484989740264
rsi,long,pair,AUD_CAD,ATR_high_67_100,high,h1,113,-0.014613665022564275,0.04072284255160943,-0.09443043642371876
rsi,long,pair,AUD_CAD,ATR_low_0_33,low,h1,125,-0.13835401471758269,0.10735041300899541,-0.3487608242152137
rsi,long,pair,AUD_CAD,ATR_mid_33_67,mid,h1,92,0.04331964892406568,0.07411479777832852,-0.10194535472145824
rsi,long,pair,AUD_CAD,ATR_high_67_100,high,h2,126,0.12809742000971527,0.10819285514328393,-0.08396057607112123
rsi,long,pair,AUD_CAD,ATR_low_0_33,low,h2,106,-0.12736739175529088,0.1412294759698297,-0.4041771646561571
rsi,long,pair,AUD_CAD,ATR_mid_33_67,mid,h2,87,0.18411714873945256,0.09467871969621511,-0.0014531418651290429
rsi,long,pair,AUD_JPY,ATR_high_67_100,high,full,319,-0.034482758620689655,0.059594045352448374,-0.15128708751148845
rsi,long,pair,AUD_JPY,ATR_low_0_33,low,full,111,0.04504504504504504,0.06130637615709605,-0.07511545222286321
rsi,long,pair,AUD_JPY,ATR_mid_33_67,mid,full,147,0.034013605442176874,0.047695043482857684,-0.05946867978422419
rsi,long,pair,AUD_JPY,ATR_high_67_100,high,h1,173,-0.05202312138728324,0.09107497854841473,-0.23053007934217612
rsi,long,pair,AUD_JPY,ATR_low_0_33,low,h1,63,0.015873015873015872,0.10088094486795436,-0.18185363606817467
rsi,long,pair,AUD_JPY,ATR_mid_33_67,mid,h1,79,0.08860759493670886,0.11126060230534941,-0.129463185581776
rsi,long,pair,AUD_JPY,ATR_high_67_100,high,h2,146,-0.0136986301369863,0.08587077524375203,-0.18200534961474027
rsi,long,pair,AUD_JPY,ATR_low_0_33,low,h2,48,0.08333333333333333,0.10674377668321794,-0.12588446896577382
rsi,long,pair,AUD_JPY,ATR_mid_33_67,mid,h2,68,-0.029411764705882353,0.06514794270737448,-0.15710173241233633
rsi,long,pair,CAD_CHF,ATR_high_67_100,high,full,293,-0.15627820326413353,0.046267540347473046,-0.2469625823451807
rsi,long,pair,CAD_CHF,ATR_low_0_33,low,full,192,-0.05533937401641061,0.09262305826913335,-0.23688056822391199
rsi,long,pair,CAD_CHF,ATR_mid_33_67,mid,full,193,-0.16167600277089902,0.06516618645857675,-0.28940172822970944
rsi,long,pair,CAD_CHF,ATR_high_67_100,high,h1,146,-0.14470086594170292,0.07416018964827467,-0.29005483765232126
rsi,long,pair,CAD_CHF,ATR_low_0_33,low,h1,83,0.07991711515414983,0.16224582412395142,-0.2380847001287949
rsi,long,pair,CAD_CHF,ATR_mid_33_67,mid,h1,95,-0.08272364008050544,0.0604219668608861,-0.20115069512784217
rsi,long,pair,CAD_CHF,ATR_high_67_100,high,h2,147,-0.16777678318981293,0.05121179323857615,-0.26815189793742217
rsi,long,pair,CAD_CHF,ATR_low_0_33,low,h2,109,-0.15833284742151627,0.06110348983558005,-0.2780956874992532
rsi,long,pair,CAD_CHF,ATR_mid_33_67,mid,h2,98,-0.23821145639934177,0.05218993511692785,-0.34050372922852035
rsi,long,pair,CAD_JPY,ATR_high_67_100,high,full,321,0.03476348367891348,0.08311686358224678,-0.12814556894229018
rsi,long,pair,CAD_JPY,ATR_low_0_33,low,full,151,-0.00955767773620916,0.0793061950952912,-0.16499782012297992
rsi,long,pair,CAD_JPY,ATR_mid_33_67,mid,full,159,0.00908500148641975,0.04095913916412559,-0.0711949112752664
rsi,long,pair,CAD_JPY,ATR_high_67_100,high,h1,149,-0.14093959731543623,0.05092955183946897,-0.2407615189207954
rsi,long,pair,CAD_JPY,ATR_low_0_33,low,h1,94,0.09548488066858023,0.046227005397222805,0.004879950090023524
rsi,long,pair,CAD_JPY,ATR_mid_33_67,mid,h1,93,0.03004713011200148,0.06754720326278255,-0.1023453882830523
rsi,long,pair,CAD_JPY,ATR_high_67_100,high,h2,172,0.18697138523797224,0.08789915492524533,0.014689041584491386
rsi,long,pair,CAD_JPY,ATR_low_0_33,low,h2,57,-0.18278575650901974,0.23452185198492234,-0.6424485863994676
rsi,long,pair,CAD_JPY,ATR_mid_33_67,mid,h2,66,-0.02045254339508177,0.10322502477838223,-0.22277359196071092
rsi,long,pair,CHF_JPY,ATR_high_67_100,high,full,234,0.15245878195985113,0.13066363953533575,-0.10364195152940692
rsi,long,pair,CHF_JPY,ATR_low_0_33,low,full,154,0.25055628986691764,0.059492402337472765,0.133951181285471
rsi,long,pair,CHF_JPY,ATR_mid_33_67,mid,full,166,0.15616637344822737,0.0776644975486801,0.003943958252814378
rsi,long,pair,CHF_JPY,ATR_high_67_100,high,h1,114,-0.05287216266727324,0.12318056584030321,-0.2943060717142675
rsi,long,pair,CHF_JPY,ATR_low_0_33,low,h1,104,0.32323489742472533,0.11531832813740912,0.09721097427540346
rsi,long,pair,CHF_JPY,ATR_mid_33_67,mid,h1,88,0.11495380028409823,0.12344741944326139,-0.12700314182469408
rsi,long,pair,CHF_JPY,ATR_high_67_100,high,h2,120,0.3475231793556193,0.07982826787184231,0.1910597743268084
rsi,long,pair,CHF_JPY,ATR_low_0_33,low,h2,50,0.09938478614667762,0.05573388797214512,-0.009853634278726806
rsi,long,pair,CHF_JPY,ATR_mid_33_67,mid,h2,78,0.20266260983852694,0.1219420219716064,-0.03634375322582162
rsi,long,pair,EUR_CAD,ATR_high_67_100,high,full,242,0.021256223403594038,0.05730175772981588,-0.09105522174684509
rsi,long,pair,EUR_CAD,ATR_low_0_33,low,full,220,0.23046609242344407,0.0799185209187749,0.07382579142264528
rsi,long,pair,EUR_CAD,ATR_mid_33_67,mid,full,201,0.0903315323368697,0.06463586391995826,-0.036354760946248496
rsi,long,pair,EUR_CAD,ATR_high_67_100,high,h1,102,0.11499199803693064,0.07226166510676983,-0.026640865572338218
rsi,long,pair,EUR_CAD,ATR_low_0_33,low,h1,129,0.24300060104235055,0.15136629165663337,-0.05367733060465085
rsi,long,pair,EUR_CAD,ATR_mid_33_67,mid,h1,87,0.0940010721463035,0.06183236746732855,-0.027190368089660452
rsi,long,pair,EUR_CAD,ATR_high_67_100,high,h2,140,-0.04703698382926548,0.08805243846200948,-0.2196197632148041
rsi,long,pair,EUR_CAD,ATR_low_0_33,low,h2,91,0.21269739339224694,0.0729802780415857,0.06965604843073897
rsi,long,pair,EUR_CAD,ATR_mid_33_67,mid,h2,114,0.08753109406124918,0.12198571803799602,-0.15156091329322302
rsi,long,pair,EUR_CHF,ATR_high_67_100,high,full,277,-0.10224978024254683,0.058194537674489726,-0.2163110740845467
rsi,long,pair,EUR_CHF,ATR_low_0_33,low,full,219,0.07278336902290494,0.045000387259023465,-0.015417390004781054
rsi,long,pair,EUR_CHF,ATR_mid_33_67,mid,full,161,-0.06396938620687934,0.04658979504641721,-0.15528538449785706
rsi,long,pair,EUR_CHF,ATR_high_67_100,high,h1,103,-0.029742559069298,0.07695003479158154,-0.1805646272607978
rsi,long,pair,EUR_CHF,ATR_low_0_33,low,h1,107,0.02796383993361784,0.0489054607008727,-0.06789086304009265
rsi,long,pair,EUR_CHF,ATR_mid_33_67,mid,h1,57,0.020066772803491326,0.08268481189667633,-0.14199545851399425
rsi,long,pair,EUR_CHF,ATR_high_67_100,high,h2,174,-0.14517072151176882,0.09374656811952892,-0.32891399502604546
rsi,long,pair,EUR_CHF,ATR_low_0_33,low,h2,112,0.11560202627784888,0.04270134046229066,0.03190739897175919
rsi,long,pair,EUR_CHF,ATR_mid_33_67,mid,h2,104,-0.11002766566448637,0.07184480602992875,-0.2508434854831467
rsi,long,pair,EUR_GBP,ATR_high_67_100,high,full,225,0.14632134558512433,0.07653376335144087,-0.0036848305836997552
rsi,long,pair,EUR_GBP,ATR_low_0_33,low,full,281,0.01428618051134841,0.08536811885572655,-0.1530353324458756
rsi,long,pair,EUR_GBP,ATR_mid_33_67,mid,full,211,0.28763412462556326,0.08093319473047796,0.12900506295382647
rsi,long,pair,EUR_GBP,ATR_high_67_100,high,h1,121,0.04220710659282584,0.06531688904376459,-0.08581399593295275
rsi,long,pair,EUR_GBP,ATR_low_0_33,low,h1,115,-0.04747169881278053,0.07887481315082609,-0.20206633258839968
rsi,long,pair,EUR_GBP,ATR_mid_33_67,mid,h1,82,0.3745052024217695,0.0572922352144099,0.26221242140152606
rsi,long,pair,EUR_GBP,ATR_high_67_100,high,h2,104,0.26745425825885627,0.04909949530533303,0.17121924746040354
rsi,long,pair,EUR_GBP,ATR_low_0_33,low,h2,166,0.057070253537100414,0.13201211713526284,-0.20167349604801474
rsi,long,pair,EUR_GBP,ATR_mid_33_67,mid,h2,129,0.23241374959231595,0.1123936181199298,0.012122258077253534
rsi,long,pair,EUR_NOK,ATR_high_67_100,high,full,174,0.046904865774157214,0.09508485014204222,-0.13946144050424553
rsi,long,pair,EUR_NOK,ATR_low_0_33,low,full,311,0.1702646178648621,0.04409364834943589,0.08384106709996776
rsi,long,pair,EUR_NOK,ATR_mid_33_67,mid,full,233,0.016939762886362116,0.09205438940788611,-0.16348684035309466
rsi,long,pair,EUR_NOK,ATR_high_67_100,high,h1,67,0.18090503312182107,0.10492823971765024,-0.02475431672477338
rsi,long,pair,EUR_NOK,ATR_low_0_33,low,h1,159,0.1687004436468808,0.05329738414632225,0.0642375707200892
rsi,long,pair,EUR_NOK,ATR_mid_33_67,mid,h1,110,-0.05604844571207007,0.07198962314768512,-0.1971481070815329
rsi,long,pair,EUR_NOK,ATR_high_67_100,high,h2,107,-0.03700178106970706,0.09660638304422768,-0.2263502918363933
rsi,long,pair,EUR_NOK,ATR_low_0_33,low,h2,152,0.17190082642182938,0.07178901982243843,0.031194347569850067
rsi,long,pair,EUR_NOK,ATR_mid_33_67,mid,h2,123,0.08221377057601692,0.13423128664536854,-0.18087955124890542
rsi,long,pair,EUR_USD,ATR_high_67_100,high,full,260,-0.10246711422074961,0.06708739600512197,-0.23395841039078866
rsi,long,pair,EUR_USD,ATR_low_0_33,low,full,311,0.11921417021290022,0.07326021080164886,-0.024375842958331548
rsi,long,pair,EUR_USD,ATR_mid_33_67,mid,full,216,0.13069772594689505,0.062380571895994975,0.008431805030744893
rsi,long,pair,EUR_USD,ATR_high_67_100,high,h1,104,0.035024168199970306,0.07250582691427628,-0.10708725255201118
rsi,long,pair,EUR_USD,ATR_low_0_33,low,h1,159,0.19170868023489288,0.0845241452210598,0.026041355601615662
rsi,long,pair,EUR_USD,ATR_mid_33_67,mid,h1,116,0.2481452291132725,0.07093814570266153,0.10910646353605588
rsi,long,pair,EUR_USD,ATR_high_67_100,high,h2,156,-0.1941279691678962,0.08651312965710066,-0.3636937032958135
rsi,long,pair,EUR_USD,ATR_low_0_33,low,h2,152,0.043381097229368434,0.09712666994805408,-0.14698717586881754
rsi,long,pair,EUR_USD,ATR_mid_33_67,mid,h2,100,-0.005541377726102783,0.05853480599237083,-0.12026959747114961
rsi,long,pair,GBP_CAD,ATR_high_67_100,high,full,275,-0.014166974978776345,0.09654264057142266,-0.20339055049876476
rsi,long,pair,GBP_CAD,ATR_low_0_33,low,full,233,-0.006956825939666077,0.07400686425878135,-0.15201027988687751
rsi,long,pair,GBP_CAD,ATR_mid_33_67,mid,full,198,0.028170628919869614,0.07902174213674759,-0.12671198566815567
rsi,long,pair,GBP_CAD,ATR_high_67_100,high,h1,131,0.008269882659013298,0.15088919607988277,-0.28747294165755694
rsi,long,pair,GBP_CAD,ATR_low_0_33,low,h1,137,-0.03600816513421928,0.10850008652448045,-0.24866833472220098
rsi,long,pair,GBP_CAD,ATR_mid_33_67,mid,h1,87,-0.1229516294077735,0.08853866695799784,-0.29648741664544925
rsi,long,pair,GBP_CAD,ATR_high_67_100,high,h2,144,-0.034578282968709954,0.15529432113493155,-0.3389551523931758
rsi,long,pair,GBP_CAD,ATR_low_0_33,low,h2,96,0.03450185603589415,0.10842386170225346,-0.17800891290052262
rsi,long,pair,GBP_CAD,ATR_mid_33_67,mid,h2,111,0.14661780436586017,0.03816843627054086,0.07180766927560008
rsi,long,pair,NZD_CHF,ATR_high_67_100,high,full,277,-0.12818490428448032,0.06909652260401254,-0.2636140885883449
rsi,long,pair,NZD_CHF,ATR_low_0_33,low,full,225,0.08938206823111704,0.05655216979482269,-0.021460184566735444
rsi,long,pair,NZD_CHF,ATR_mid_33_67,mid,full,201,-0.0787940174440309,0.07356682925764801,-0.222985002789021
rsi,long,pair,NZD_CHF,ATR_high_67_100,high,h1,138,-0.10721291382237608,0.11357806928560536,-0.3298259296221626
rsi,long,pair,NZD_CHF,ATR_low_0_33,low,h1,106,0.14788791131068607,0.08365352852426113,-0.016073004596865725
rsi,long,pair,NZD_CHF,ATR_mid_33_67,mid,h1,94,-0.19148936170212766,0.07266921329327135,-0.3339210197569395
rsi,long,pair,NZD_CHF,ATR_high_67_100,high,h2,139,-0.14900601711736078,0.09168752953851063,-0.3287135750128416
rsi,long,pair,NZD_CHF,ATR_low_0_33,low,h2,119,0.0372676197736858,0.07685237253063491,-0.11336303038635863
rsi,long,pair,NZD_CHF,ATR_mid_33_67,mid,h2,107,0.020209369100465325,0.1512569397196342,-0.2762542327500177
rsi,long,pair,NZD_JPY,ATR_high_67_100,high,full,328,-0.05660864128715405,0.06481389526622953,-0.18364387600896392
rsi,long,pair,NZD_JPY,ATR_low_0_33,low,full,166,-0.18072289156626506,0.07121436356057871,-0.3203030441449993
rsi,long,pair,NZD_JPY,ATR_mid_33_67,mid,full,174,-0.044080762339044156,0.06049497922999987,-0.1626509216298439
rsi,long,pair,NZD_JPY,ATR_high_67_100,high,h1,158,-0.15549135659611726,0.0639183401303072,-0.28077130325151933
rsi,long,pair,NZD_JPY,ATR_low_0_33,low,h1,121,-0.2066115702479339,0.07812559091370862,-0.3597377284388028
rsi,long,pair,NZD_JPY,ATR_mid_33_67,mid,h1,80,-0.04587565808742104,0.12200436441455068,-0.2850042123399404
rsi,long,pair,NZD_JPY,ATR_high_67_100,high,h2,170,0.03529411764705882,0.08700042128669336,-0.13522670807486015
rsi,long,pair,NZD_JPY,ATR_low_0_33,low,h2,45,-0.1111111111111111,0.11939320579838054,-0.34512179447593694
rsi,long,pair,NZD_JPY,ATR_mid_33_67,mid,h2,94,-0.0425531914893617,0.0924068804113044,-0.22367067709551833
rsi,long,pair,NZD_USD,ATR_high_67_100,high,full,262,-0.15267175572519084,0.06506817885436669,-0.28020538627974956
rsi,long,pair,NZD_USD,ATR_low_0_33,low,full,244,0.19672131147540983,0.07376418317156745,0.05214351245913762
rsi,long,pair,NZD_USD,ATR_mid_33_67,mid,full,231,0.10822510822510822,0.058433652806476756,-0.006304851275586221
rsi,long,pair,NZD_USD,ATR_high_67_100,high,h1,120,-0.25,0.06574731923639539,-0.37886474570333495
rsi,long,pair,NZD_USD,ATR_low_0_33,low,h1,116,0.08620689655172414,0.04245403001903421,0.002996997714417096
rsi,long,pair,NZD_USD,ATR_mid_33_67,mid,h1,111,0.0990990990990991,0.11142808497334515,-0.11929994744865739
rsi,long,pair,NZD_USD,ATR_high_67_100,high,h2,142,-0.07042253521126761,0.07932085549867571,-0.22589141198867202
rsi,long,pair,NZD_USD,ATR_low_0_33,low,h2,128,0.296875,0.07590542817384624,0.14810036077926136
rsi,long,pair,NZD_USD,ATR_mid_33_67,mid,h2,120,0.11666666666666667,0.07692234965372072,-0.03410113865462594
rsi,long,pair,USD_CAD,ATR_high_67_100,high,full,227,0.06690685209614143,0.04647295316212961,-0.02418013610163261
rsi,long,pair,USD_CAD,ATR_low_0_33,low,full,288,0.07618213813216726,0.10910625625460445,-0.13766612412685744
rsi,long,pair,USD_CAD,ATR_mid_33_67,mid,full,227,0.07693509503390038,0.06449339855356322,-0.049471966131083525
rsi,long,pair,USD_CAD,ATR_high_67_100,high,h1,125,0.03323874471891583,0.07058379841176503,-0.10510550016814363
rsi,long,pair,USD_CAD,ATR_low_0_33,low,h1,153,0.24311346566576972,0.08155381281038379,0.08326799255741749
rsi,long,pair,USD_CAD,ATR_mid_33_67,mid,h1,128,0.00813287136390859,0.0732613312559213,-0.13545933789769715
rsi,long,pair,USD_CAD,ATR_high_67_100,high,h2,102,0.10816678760744732,0.05173958002017144,0.00675721076791129
rsi,long,pair,USD_CAD,ATR_low_0_33,low,h2,135,-0.1130066997392489,0.12287328298439221,-0.35383833438865764
rsi,long,pair,USD_CAD,ATR_mid_33_67,mid,h2,99,0.1658915054355059,0.05530253571267683,0.05749853543865932
rsi,long,pair,USD_JPY,ATR_high_67_100,high,full,340,0.07560365487553357,0.05211561411066147,-0.026542948781362916
rsi,long,pair,USD_JPY,ATR_low_0_33,low,full,129,0.14614585145175674,0.14115924288970969,-0.13052626461207423
rsi,long,pair,USD_JPY,ATR_mid_33_67,mid,full,180,0.24728991270549933,0.06393314069389226,0.12198095694547048
rsi,long,pair,USD_JPY,ATR_high_67_100,high,h1,186,0.07303790002599567,0.05452710251937058,-0.03383522091197068
rsi,long,pair,USD_JPY,ATR_low_0_33,low,h1,84,-0.06947820322245743,0.04523680003146239,-0.1581423312841237
rsi,long,pair,USD_JPY,ATR_mid_33_67,mid,h1,108,0.14802094948201652,0.05037227813439636,0.04929128433859965
rsi,long,pair,USD_JPY,ATR_high_67_100,high,h2,154,0.07870255358991053,0.0831195128292106,-0.08421169155534224
rsi,long,pair,USD_JPY,ATR_low_0_33,low,h2,45,0.5486440868436231,0.08440889653357758,0.38320264963781103
rsi,long,pair,USD_JPY,ATR_mid_33_67,mid,h2,72,0.3961933575407235,0.05970964122325835,0.2791624607431371
rsi,long,pair,USD_SGD,ATR_high_67_100,high,full,269,-0.05767146894465428,0.061679185771214506,-0.17856267305623472
rsi,long,pair,USD_SGD,ATR_low_0_33,low,full,222,0.12100260936045378,0.0534736104065715,0.01619433296357363
rsi,long,pair,USD_SGD,ATR_mid_33_67,mid,full,249,0.11194616871552589,0.07382254535375224,-0.0327460201778285
rsi,long,pair,USD_SGD,ATR_high_67_100,high,h1,118,-0.057184216296038946,0.05496137243020048,-0.1649085062592319
rsi,long,pair,USD_SGD,ATR_low_0_33,low,h1,129,0.08833352639209938,0.04837253118322631,-0.0064766347270242
rsi,long,pair,USD_SGD,ATR_mid_33_67,mid,h1,129,0.044040071651478774,0.07424011741008016,-0.10147055847227834
rsi,long,pair,USD_SGD,ATR_high_67_100,high,h2,151,-0.058052235915095396,0.09584127342280385,-0.24590113182379095
rsi,long,pair,USD_SGD,ATR_low_0_33,low,h2,93,0.16631778896171953,0.07922319825397305,0.011040320383932378
rsi,long,pair,USD_SGD,ATR_mid_33_67,mid,h2,120,0.18494522305937655,0.08393995137369423,0.020422918366935883
rsi,long,pooled,POOLED,ATR_high_67_100,high,full,4562,-0.016833478937635288,0.02149833674756694,-0.058970218962866486
rsi,long,pooled,POOLED,ATR_low_0_33,low,full,3688,0.07200444601271577,0.02563536830768779,0.021759124129647707
rsi,long,pooled,POOLED,ATR_mid_33_67,mid,full,3326,0.06578938251698728,0.022830374425835208,0.021041848642350272
rsi,long,pooled,POOLED,ATR_high_67_100,high,h1,2168,-0.039924673959116266,0.028412545920774607,-0.09561326396383449
rsi,long,pooled,POOLED,ATR_low_0_33,low,h1,1984,0.07944259406779688,0.034314206709299994,0.012186748917568893
rsi,long,pooled,POOLED,ATR_mid_33_67,mid,h1,1636,0.04891773704701473,0.02952276925863834,-0.008946890699916416
rsi,long,pooled,POOLED,ATR_high_67_100,high,h2,2394,0.004077845542970711,0.03284960364773979,-0.06030737760659927
rsi,long,pooled,POOLED,ATR_low_0_33,low,h2,1704,0.06334406705656499,0.03655096331814267,-0.00829582104699464
rsi,long,pooled,POOLED,ATR_mid_33_67,mid,h2,1690,0.08212193398969443,0.03710260655169527,0.009400825148371705
rsi,short,pair,AUD_CAD,ATR_high_67_100,high,full,242,0.0728041137021933,0.05634420444752661,-0.03763052701495885
rsi,short,pair,AUD_CAD,ATR_low_0_33,low,full,194,0.24468660709820625,0.05091169838181518,0.1448996782698485
rsi,short,pair,AUD_CAD,ATR_mid_33_67,mid,full,202,0.07210819168790321,0.08510881963434302,-0.0947050947954091
rsi,short,pair,AUD_CAD,ATR_high_67_100,high,h1,112,0.16792979006530365,0.05610976063272681,0.057954659225159105
rsi,short,pair,AUD_CAD,ATR_low_0_33,low,h1,113,0.24824076135545192,0.0717065141419181,0.10769599363729246
rsi,short,pair,AUD_CAD,ATR_mid_33_67,mid,h1,103,0.007327501199274965,0.11447660471324385,-0.21704664403868296
rsi,short,pair,AUD_CAD,ATR_high_67_100,high,h2,130,-0.009150315164486363,0.053638741059870244,-0.11428224764183204
rsi,short,pair,AUD_CAD,ATR_low_0_33,low,h2,81,0.23972834251711045,0.06113441951068875,0.1199048802761605
rsi,short,pair,AUD_CAD,ATR_mid_33_67,mid,h2,99,0.13950628381243563,0.06595576628540026,0.010232981893051135
rsi,short,pair,AUD_JPY,ATR_high_67_100,high,full,189,0.090434886679541,0.0779408869669544,-0.062329251775689626
rsi,short,pair,AUD_JPY,ATR_low_0_33,low,full,359,-0.04631468448346653,0.0835618283044466,-0.21009586796018187
rsi,short,pair,AUD_JPY,ATR_mid_33_67,mid,full,206,-0.13239647811756516,0.056331079284451725,-0.24280539351509056
rsi,short,pair,AUD_JPY,ATR_high_67_100,high,h1,91,-0.05393193865457967,0.042543645331113496,-0.1373174835035621
rsi,short,pair,AUD_JPY,ATR_low_0_33,low,h1,181,-0.1651114032729807,0.07842266251205955,-0.31881982179661744
rsi,short,pair,AUD_JPY,ATR_mid_33_67,mid,h1,86,-0.06132179642114448,0.058367749250606345,-0.1757225849523329
rsi,short,pair,AUD_JPY,ATR_high_67_100,high,h2,98,0.22448979591836735,0.04559442677968258,0.1351247194301895
rsi,short,pair,AUD_JPY,ATR_low_0_33,low,h2,178,0.07448422619575859,0.09723152682563983,-0.11608956638249548
rsi,short,pair,AUD_JPY,ATR_mid_33_67,mid,h2,120,-0.18333333333333332,0.055097274822152036,-0.29132399198475134
rsi,short,pair,CAD_CHF,ATR_high_67_100,high,full,193,-0.009807324256446186,0.06402968868603995,-0.13530551408108446
rsi,short,pair,CAD_CHF,ATR_low_0_33,low,full,282,0.19782117132500085,0.08414733145268927,0.03289240167772989
rsi,short,pair,CAD_CHF,ATR_mid_33_67,mid,full,187,0.05057868452239386,0.0937999011404606,-0.13326912171290892
rsi,short,pair,CAD_CHF,ATR_high_67_100,high,h1,116,0.0031178026570282662,0.10480887133257563,-0.20230758515481997
rsi,short,pair,CAD_CHF,ATR_low_0_33,low,h1,156,0.07638757009971635,0.09211610773535628,-0.10416000106158195
rsi,short,pair,CAD_CHF,ATR_mid_33_67,mid,h1,87,-0.10180212696227876,0.06822836475404656,-0.23552972188021004
rsi,short,pair,CAD_CHF,ATR_high_67_100,high,h2,77,-0.029278944022199906,0.056649116282199874,-0.14031121193531165
rsi,short,pair,CAD_CHF,ATR_low_0_33,low,h2,126,0.34816753474678164,0.08253720799486508,0.18639460707684607
rsi,short,pair,CAD_CHF,ATR_mid_33_67,mid,h2,100,0.18314999051405903,0.09037777165794963,0.006009558064477755
rsi,short,pair,CAD_JPY,ATR_high_67_100,high,full,215,-0.008942624367109108,0.08111647573398315,-0.16793091680571606
rsi,short,pair,CAD_JPY,ATR_low_0_33,low,full,320,0.12548270690813773,0.10322239535615899,-0.07683318798993388
rsi,short,pair,CAD_JPY,ATR_mid_33_67,mid,full,279,-0.1531720858720809,0.04374655815654467,-0.23891533985890845
rsi,short,pair,CAD_JPY,ATR_high_67_100,high,h1,120,-0.09809716260360611,0.046377206731024044,-0.18899648779641323
rsi,short,pair,CAD_JPY,ATR_low_0_33,low,h1,142,0.2870245223595401,0.05843772609331428,0.17248657921664412
rsi,short,pair,CAD_JPY,ATR_mid_33_67,mid,h1,136,-0.15981626439934243,0.05051486203951519,-0.2588253939967922
rsi,short,pair,CAD_JPY,ATR_high_67_100,high,h2,95,0.10367363445793974,0.12996234156601222,-0.1510525550114442
rsi,short,pair,CAD_JPY,ATR_low_0_33,low,h2,178,-0.003387730137363073,0.13102000579389222,-0.26018694149339183
rsi,short,pair,CAD_JPY,ATR_mid_33_67,mid,h2,143,-0.14685314685314685,0.06156881733566063,-0.26752802883104165
rsi,short,pair,CHF_JPY,ATR_high_67_100,high,full,294,-0.19699586909554784,0.0671802713880231,-0.3286692010160731
rsi,short,pair,CHF_JPY,ATR_low_0_33,low,full,312,-0.11143269396941477,0.07972645809343304,-0.2676965518325435
rsi,short,pair,CHF_JPY,ATR_mid_33_67,mid,full,217,-0.02079061731841098,0.08786345345971452,-0.19300298609945143
rsi,short,pair,CHF_JPY,ATR_high_67_100,high,h1,132,-0.051612426331028166,0.09108902609816658,-0.23014691748343466
rsi,short,pair,CHF_JPY,ATR_low_0_33,low,h1,132,-0.13347302424414534,0.0826281146662454,-0.29542412898998627
rsi,short,pair,CHF_JPY,ATR_mid_33_67,mid,h1,83,0.12755224179963082,0.13922956885020474,-0.14533771314677046
rsi,short,pair,CHF_JPY,ATR_high_67_100,high,h2,162,-0.3154564520888602,0.08219044534301617,-0.47654972496117187
rsi,short,pair,CHF_JPY,ATR_low_0_33,low,h2,180,-0.09526978510127901,0.11292251380005087,-0.3165979121493787
rsi,short,pair,CHF_JPY,ATR_mid_33_67,mid,h2,134,-0.1126746270706309,0.04709206622465839,-0.20497507687096134
rsi,short,pair,EUR_CAD,ATR_high_67_100,high,full,276,0.005794711511313219,0.06365468802699763,-0.11896847702160213
rsi,short,pair,EUR_CAD,ATR_low_0_33,low,full,190,-0.09026318478026664,0.10576553656825473,-0.2975636364540459
rsi,short,pair,EUR_CAD,ATR_mid_33_67,mid,full,223,0.08655304369160853,0.08024158706054484,-0.07072046694705934
rsi,short,pair,EUR_CAD,ATR_high_67_100,high,h1,141,0.059250458435684925,0.06877631178719269,-0.07555111266721275
rsi,short,pair,EUR_CAD,ATR_low_0_33,low,h1,76,0.13237680028813836,0.10668302873039126,-0.0767219360234285
rsi,short,pair,EUR_CAD,ATR_mid_33_67,mid,h1,123,0.11187866573965044,0.1281043492190941,-0.13920585872977403
rsi,short,pair,EUR_CAD,ATR_high_67_100,high,h2,135,-0.050036846387475,0.09541786726304702,-0.23705586622304714
rsi,short,pair,EUR_CAD,ATR_low_0_33,low,h2,114,-0.23868984149253666,0.05680469997317831,-0.35002705343996615
rsi,short,pair,EUR_CAD,ATR_mid_33_67,mid,h2,100,0.05540252857251697,0.0480542003133365,-0.03878370404162257
rsi,short,pair,EUR_CHF,ATR_high_67_100,high,full,198,0.08050413214095234,0.05799213105835193,-0.033160444733417435
rsi,short,pair,EUR_CHF,ATR_low_0_33,low,full,236,-0.005780118731827434,0.0997976861170988,-0.2013835835213411
rsi,short,pair,EUR_CHF,ATR_mid_33_67,mid,full,185,0.10678601764500163,0.14215333949323797,-0.1718345277617448
rsi,short,pair,EUR_CHF,ATR_high_67_100,high,h1,103,0.035264252730144614,0.05786271993732258,-0.07814667834700764
rsi,short,pair,EUR_CHF,ATR_low_0_33,low,h1,121,-0.17367604327454722,0.08938813879255271,-0.3488767953079505
rsi,short,pair,EUR_CHF,ATR_mid_33_67,mid,h1,89,-0.16637072631243402,0.08088699585872114,-0.3249092381955274
rsi,short,pair,EUR_CHF,ATR_high_67_100,high,h2,95,0.12955368560740704,0.08047539634797451,-0.028178091234623004
rsi,short,pair,EUR_CHF,ATR_low_0_33,low,h2,115,0.17087559317833861,0.11144750587006423,-0.04756151832698727
rsi,short,pair,EUR_CHF,ATR_mid_33_67,mid,h2,96,0.3600250823555409,0.06691177955386002,0.2288779944299753
rsi,short,pair,EUR_GBP,ATR_high_67_100,high,full,324,0.09397643667042956,0.11750355800569702,-0.1363305370207366
