row_type,sample,book,horizon_days,challenge_window,start_ts,end_ts,outcome,breach_type,target_hit_at,days_to_target,trading_days,final_equity,max_drawdown_pct,opened_trades,skipped_slot,skipped_daily_risk,skipped_engine,skipped_regime,low_opened,mid_opened,high_opened,slot_block_low_mid,slot_block_high,daily_risk_block_low_mid,daily_risk_block_high,windows,pass_rate,fail_rate,push_rate,median_days_to_target,daily_loss_breaches,max_loss_breaches,median_final_equity,median_max_drawdown_pct
window,long_mr_strong4,hard_gate_skip_high,365,2022-12-29__2023-12-29,2022-12-29,2023-12-29,push,,,,116.0,10346.417925885175,0.0607309079368124,150,2382,0,0.0,1357,68,82,0,2382,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-01-28__2024-01-28,2023-01-28,2024-01-28,pass,,2024-01-11T10:00:00,349.0,114.0,11026.480011355003,0.05785787485738129,160,3517,0,0.0,0,41,42,77,2295,1222,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-01-28__2024-01-28,2023-01-28,2024-01-28,push,,,,117.0,10641.436373465003,0.04804268563076184,164,3682,0,0.0,0,45,42,77,2457,1225,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-01-28__2024-01-28,2023-01-28,2024-01-28,push,,,,111.0,9743.680484162167,0.08464540352444565,145,2399,0,0.0,1302,62,83,0,2399,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-02-27__2024-02-27,2023-02-27,2024-02-27,pass,,2024-01-11T10:00:00,319.0,107.0,11044.616572452347,0.03965112561564074,142,3235,0,0.0,0,35,37,70,2026,1209,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-02-27__2024-02-27,2023-02-27,2024-02-27,push,,,,116.0,10541.777084416586,0.03476912640234787,152,3615,0,0.0,0,43,39,70,2393,1222,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-02-27__2024-02-27,2023-02-27,2024-02-27,push,,,,109.0,9923.79504095099,0.06512219064954024,137,2338,0,0.0,1292,60,77,0,2338,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-03-29__2024-03-28,2023-03-29,2024-03-28,pass,,2023-10-06T13:00:00,192.0,62.0,11001.648819080467,0.01702598245733807,79,1974,0,0.0,0,24,23,32,1359,615,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-03-29__2024-03-28,2023-03-29,2024-03-28,push,,,,110.0,10738.195414914613,0.028118979332065284,142,3592,0,0.0,0,42,38,62,2461,1131,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-03-29__2024-03-28,2023-03-29,2024-03-28,push,,,,101.0,10104.890067388633,0.04561748570386062,124,2417,0,0.0,1193,59,65,0,2417,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-04-28__2024-04-27,2023-04-28,2024-04-27,pass,,2024-01-08T10:00:00,256.0,82.0,11014.184977418317,0.027108641360873115,109,2588,0,0.0,0,20,34,55,1556,1032,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-04-28__2024-04-27,2023-04-28,2024-04-27,push,,,,107.0,10684.736289111463,0.027771682291289106,139,3564,0,0.0,0,32,39,68,2315,1249,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-04-28__2024-04-27,2023-04-28,2024-04-27,push,,,,100.0,10263.670879095147,0.0447726448430265,119,2267,0,0.0,1317,47,72,0,2267,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-05-28__2024-05-27,2023-05-28,2024-05-27,pass,,2024-04-05T09:00:00,314.0,95.0,11014.773757624305,0.030642105490543872,121,3091,0,0.0,0,33,30,58,2027,1064,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-05-28__2024-05-27,2023-05-28,2024-05-27,push,,,,109.0,10682.275758433452,0.027497123086525244,136,3460,0,0.0,0,37,33,66,2195,1265,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-05-28__2024-05-27,2023-05-28,2024-05-27,push,,,,105.0,10512.099694871456,0.050989749327296885,119,2146,0,0.0,1331,53,66,0,2146,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-06-27__2024-06-26,2023-06-27,2024-06-26,push,,,,115.0,10590.091775722334,0.04007253108448622,142,3487,0,0.0,0,40,37,65,2228,1259,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-06-27__2024-06-26,2023-06-27,2024-06-26,push,,,,115.0,10195.486450453072,0.037479828262066986,142,3487,0,0.0,0,40,37,65,2228,1259,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-06-27__2024-06-26,2023-06-27,2024-06-26,push,,,,103.0,10112.04083936858,0.04969802246250001,113,2192,0,0.0,1324,51,62,0,2192,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-07-27__2024-07-26,2023-07-27,2024-07-26,pass,,2024-05-16T21:00:00,295.0,87.0,11039.375554337916,0.030059724149512294,109,2728,0,0.0,0,29,26,54,1787,941,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-07-27__2024-07-26,2023-07-27,2024-07-26,push,,,,104.0,10212.874994575586,0.0420730129797972,133,3475,0,0.0,0,38,34,61,2236,1239,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-07-27__2024-07-26,2023-07-27,2024-07-26,push,,,,100.0,10273.124035248657,0.0507687456152089,110,2198,0,0.0,1300,50,60,0,2198,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-08-26__2024-08-25,2023-08-26,2024-08-25,push,,,,107.0,10067.900163761851,0.08820229532546055,133,3486,0,0.0,0,36,35,62,2101,1385,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-08-26__2024-08-25,2023-08-26,2024-08-25,push,,,,107.0,9926.953357092234,0.06262608578256841,133,3486,0,0.0,0,36,35,62,2101,1385,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-08-26__2024-08-25,2023-08-26,2024-08-25,push,,,,100.0,9904.364507704377,0.06488126708233412,107,2065,0,0.0,1447,48,59,0,2065,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-09-25__2024-09-24,2023-09-25,2024-09-24,push,,,,101.0,10210.671307969676,0.08964379348433613,132,3582,0,0.0,0,34,35,63,2104,1478,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-09-25__2024-09-24,2023-09-25,2024-09-24,push,,,,101.0,9927.406209837756,0.06269672264134805,132,3582,0,0.0,0,34,35,63,2104,1478,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-09-25__2024-09-24,2023-09-25,2024-09-24,push,,,,104.0,9591.821989254313,0.07769183156466952,114,2059,0,0.0,1541,44,70,0,2059,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-10-25__2024-10-24,2023-10-25,2024-10-24,push,,,,100.0,10160.489484233478,0.0883311125665281,133,3564,0,0.0,0,29,36,68,2101,1463,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-10-25__2024-10-24,2023-10-25,2024-10-24,push,,,,100.0,10009.440142632997,0.06259479583461289,133,3564,0,0.0,0,29,36,68,2101,1463,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-10-25__2024-10-24,2023-10-25,2024-10-24,push,,,,103.0,9530.36786798117,0.08848808905178503,117,2049,0,0.0,1531,42,75,0,2049,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-11-24__2024-11-23,2023-11-24,2024-11-23,push,,,,94.0,10261.238802836564,0.08862376656795423,125,3624,0,0.0,0,29,36,60,2133,1491,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-11-24__2024-11-23,2023-11-24,2024-11-23,push,,,,94.0,10076.479340554512,0.06290596152259495,125,3624,0,0.0,0,29,36,60,2133,1491,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-11-24__2024-11-23,2023-11-24,2024-11-23,push,,,,102.0,9207.528831980677,0.0975513581698553,121,2077,0,0.0,1551,42,79,0,2077,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2023-12-24__2024-12-23,2023-12-24,2024-12-23,push,,,,86.0,9935.224971735062,0.08741591127709926,117,3589,0,0.0,0,25,38,54,2138,1451,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2023-12-24__2024-12-23,2023-12-24,2024-12-23,push,,,,86.0,9907.823920192666,0.06242866136534176,117,3589,0,0.0,0,25,38,54,2138,1451,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2023-12-24__2024-12-23,2023-12-24,2024-12-23,push,,,,100.0,9428.021152398744,0.09100791321067445,117,2084,0,0.0,1505,41,76,0,2084,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-01-23__2025-01-22,2024-01-23,2025-01-22,push,,,,93.0,9884.738819471328,0.09136895986010259,120,3610,0,0.0,0,32,34,54,2150,1460,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-01-23__2025-01-22,2024-01-23,2025-01-22,push,,,,93.0,9907.412619249913,0.07023211291514599,120,3610,0,0.0,0,32,34,54,2150,1460,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-01-23__2025-01-22,2024-01-23,2025-01-22,push,,,,113.0,9703.903135500956,0.0814888427947737,125,2091,0,0.0,1514,42,83,0,2091,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-02-22__2025-02-21,2024-02-22,2025-02-21,push,,,,93.0,10081.101223872087,0.09698637844856857,128,3698,0,0.0,0,29,37,62,2091,1607,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-02-22__2025-02-21,2024-02-22,2025-02-21,push,,,,93.0,9887.448918567477,0.08214260295028035,128,3698,0,0.0,0,29,37,62,2091,1607,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-02-22__2025-02-21,2024-02-22,2025-02-21,push,,,,114.0,9888.68642985864,0.0961944701434064,127,2030,0,0.0,1669,43,84,0,2030,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-03-23__2025-03-23,2024-03-23,2025-03-23,push,,,,99.0,9702.499009624018,0.11303828228490274,139,3699,0,0.0,0,25,38,76,2002,1697,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-03-23__2025-03-23,2024-03-23,2025-03-23,push,,,,99.0,9562.544743798959,0.09103027129114326,139,3699,0,0.0,0,25,38,76,2002,1697,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-03-23__2025-03-23,2024-03-23,2025-03-23,push,,,,111.0,9539.26449474512,0.07894893830160744,129,1936,0,0.0,1773,39,90,0,1936,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-04-22__2025-04-22,2024-04-22,2025-04-22,push,,,,105.0,9982.371253324945,0.08297280056393319,159,3747,0,0.0,0,24,39,96,1986,1761,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-04-22__2025-04-22,2024-04-22,2025-04-22,push,,,,105.0,9827.446763096015,0.06911289178067637,159,3747,0,0.0,0,24,39,96,1986,1761,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-04-22__2025-04-22,2024-04-22,2025-04-22,push,,,,118.0,10190.821107736045,0.07695740957441286,134,1915,0,0.0,1857,42,92,0,1915,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-05-22__2025-05-22,2024-05-22,2025-05-22,fail,max_loss,,,18.0,8975.809485076967,0.10241905149230333,28,870,0,0.0,0,8,8,12,443,427,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-05-22__2025-05-22,2024-05-22,2025-05-22,push,,,,105.0,9503.95829689755,0.08250364319853506,167,3837,0,0.0,0,26,45,96,2152,1685,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-05-22__2025-05-22,2024-05-22,2025-05-22,push,,,,112.0,10100.503490255825,0.07961353688377402,129,2094,0,0.0,1781,41,88,0,2094,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-06-21__2025-06-21,2024-06-21,2025-06-21,push,,,,111.0,10230.900819478375,0.07264209962475797,169,3768,0,0.0,0,33,40,96,2194,1574,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-06-21__2025-06-21,2024-06-21,2025-06-21,push,,,,111.0,10264.733455178479,0.04868482667038643,169,3768,0,0.0,0,33,40,96,2194,1574,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-06-21__2025-06-21,2024-06-21,2025-06-21,push,,,,116.0,10584.573494652403,0.060224420299348096,129,2138,0,0.0,1670,46,83,0,2138,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-07-21__2025-07-21,2024-07-21,2025-07-21,push,,,,112.0,10461.847577375915,0.05886007639351592,168,3726,0,0.0,0,35,41,92,2221,1505,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-07-21__2025-07-21,2024-07-21,2025-07-21,push,,,,112.0,10428.91391293246,0.0419531163815298,168,3726,0,0.0,0,35,41,92,2221,1505,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-07-21__2025-07-21,2024-07-21,2025-07-21,push,,,,116.0,10633.070519040253,0.06055415626576014,131,2166,0,0.0,1597,49,82,0,2166,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-08-20__2025-08-20,2024-08-20,2025-08-20,pass,,2025-08-19T17:00:00,365.0,117.0,11027.435185615539,0.05006654306963719,165,3643,0,0.0,0,35,50,80,2363,1280,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-08-20__2025-08-20,2024-08-20,2025-08-20,pass,,2025-08-19T17:00:00,365.0,117.0,11032.544101126537,0.02787628472400138,165,3643,0,0.0,0,35,50,80,2363,1280,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-08-20__2025-08-20,2024-08-20,2025-08-20,pass,,2025-08-11T13:00:00,357.0,115.0,11031.857932170302,0.0466484431875604,134,2232,0,0.0,1358,50,84,0,2232,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-09-19__2025-09-19,2024-09-19,2025-09-19,push,,,,109.0,10742.648660323503,0.04933136869009377,161,3582,0,0.0,0,37,48,76,2380,1202,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-09-19__2025-09-19,2024-09-19,2025-09-19,push,,,,109.0,10770.23073439009,0.030040998663009303,161,3582,0,0.0,0,37,48,76,2380,1202,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-09-19__2025-09-19,2024-09-19,2025-09-19,pass,,2025-06-10T09:00:00,265.0,83.0,11013.13759463997,0.025837679013150955,92,1553,0,0.0,1107,34,58,0,1553,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-10-19__2025-10-19,2024-10-19,2025-10-19,pass,,2025-08-19T17:00:00,305.0,98.0,11005.15468440017,0.0500768569479771,143,3003,0,0.0,0,38,36,69,1996,1007,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-10-19__2025-10-19,2024-10-19,2025-10-19,pass,,2025-08-19T17:00:00,305.0,98.0,11006.444456873234,0.030420442260118034,143,3003,0,0.0,0,38,36,69,1996,1007,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-10-19__2025-10-19,2024-10-19,2025-10-19,pass,,2025-05-22T13:00:00,216.0,68.0,11003.616436530683,0.02606601773420389,76,1309,0,0.0,946,33,43,0,1309,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-11-18__2025-11-18,2024-11-18,2025-11-18,pass,,2025-08-17T21:00:00,273.0,89.0,11009.738473393014,0.05391095121976323,129,2696,0,0.0,0,34,31,64,1775,921,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-11-18__2025-11-18,2024-11-18,2025-11-18,pass,,2025-08-19T17:00:00,275.0,91.0,11020.136920737561,0.03705209475587817,130,2711,0,0.0,0,35,31,64,1790,921,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-11-18__2025-11-18,2024-11-18,2025-11-18,pass,,2025-06-12T05:00:00,207.0,67.0,11028.618120875522,0.02571809646786678,79,1246,0,0.0,855,37,42,0,1246,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2024-12-18__2025-12-18,2024-12-18,2025-12-18,pass,,2025-08-17T21:00:00,243.0,78.0,11016.311998959138,0.05037456635117887,119,2349,0,0.0,0,29,35,55,1597,752,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2024-12-18__2025-12-18,2024-12-18,2025-12-18,pass,,2025-10-29T05:00:00,316.0,98.0,11025.834708882625,0.030088950700001442,140,3083,0,0.0,0,37,42,61,2092,991,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2024-12-18__2025-12-18,2024-12-18,2025-12-18,pass,,2025-08-19T17:00:00,245.0,69.0,11019.88270690191,0.03572048768595123,84,1593,0,0.0,807,41,43,0,1593,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2025-01-17__2026-01-17,2025-01-17,2026-01-17,pass,,2025-08-19T17:00:00,215.0,71.0,11017.264411166976,0.050020365920698716,107,2079,0,0.0,0,27,24,56,1419,660,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2025-01-17__2026-01-17,2025-01-17,2026-01-17,pass,,2025-10-29T05:00:00,286.0,89.0,11000.051175012944,0.027442963813781352,127,2798,0,0.0,0,34,31,62,1899,899,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2025-01-17__2026-01-17,2025-01-17,2026-01-17,pass,,2025-07-27T21:00:00,192.0,56.0,11002.091339663917,0.03283084959755834,64,1233,0,0.0,637,34,30,0,1233,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2025-02-16__2026-02-16,2025-02-16,2026-02-16,pass,,2025-10-21T09:00:00,248.0,77.0,11029.468837861245,0.049440908114656304,109,2437,0,0.0,0,33,29,47,1729,708,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2025-02-16__2026-02-16,2025-02-16,2026-02-16,pass,,2025-11-10T10:00:00,268.0,81.0,11020.382582667433,0.0273722517710552,113,2632,0,0.0,0,34,30,49,1847,785,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2025-02-16__2026-02-16,2025-02-16,2026-02-16,pass,,2025-08-27T05:00:00,193.0,55.0,11006.655910635638,0.019850624374999824,58,1366,0,0.0,543,33,25,0,1366,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2025-03-18__2026-03-18,2025-03-18,2026-03-18,pass,,2025-12-11T14:00:00,269.0,76.0,11013.927966445865,0.0728563785322518,104,2579,0,0.0,0,33,26,45,1846,733,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2025-03-18__2026-03-18,2025-03-18,2026-03-18,pass,,2026-01-13T02:00:00,302.0,81.0,11029.031869937626,0.04428063294174208,110,2864,0,0.0,0,36,29,45,2101,763,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2025-03-18__2026-03-18,2025-03-18,2026-03-18,pass,,2025-11-10T06:00:00,238.0,62.0,11006.976463324912,0.012333778455498578,65,1650,0,0.0,687,36,29,0,1650,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2025-04-17__2026-04-17,2025-04-17,2026-04-17,pass,,2025-08-28T01:00:00,134.0,37.0,11005.258594185803,0.015376755021875034,42,1235,0,0.0,0,22,13,7,1062,173,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2025-04-17__2026-04-17,2025-04-17,2026-04-17,pass,,2025-11-04T06:00:00,202.0,55.0,11011.333690557778,0.015187466960552775,62,1897,0,0.0,0,29,20,13,1472,425,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2025-04-17__2026-04-17,2025-04-17,2026-04-17,pass,,2025-12-10T18:00:00,238.0,60.0,11004.485173507535,0.012255785937488144,66,1681,0,0.0,557,33,33,0,1681,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2025-05-17__2026-05-17,2025-05-17,2026-05-17,pass,,2025-10-29T05:00:00,166.0,45.0,11026.761720606513,0.010799608008296126,49,1572,0,0.0,0,27,14,8,1205,367,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2025-05-17__2026-05-17,2025-05-17,2026-05-17,pass,,2025-12-05T18:00:00,203.0,52.0,11025.75099747864,0.010774781861218434,56,1942,0,0.0,0,30,16,10,1442,500,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2025-05-17__2026-05-17,2025-05-17,2026-05-17,pass,,2025-12-12T10:00:00,210.0,51.0,11023.92321794871,0.012216655370056832,55,1474,0,0.0,521,33,22,0,1474,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,180,2016-03-04__2016-08-31,2016-03-04,2016-08-31,pass,,2016-07-27T13:00:00,146.0,71.0,11048.026265963192,0.04562753873201491,113,1915,3,0.0,0,42,24,47,1345,570,0,3,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,180,2016-03-04__2016-08-31,2016-03-04,2016-08-31,push,,,,79.0,10974.242141278752,0.03310894938303991,128,2370,0,0.0,0,51,26,51,1759,611,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,180,2016-03-04__2016-08-31,2016-03-04,2016-08-31,push,,,,78.0,9935.784657952307,0.04482076362501193,119,1717,0,0.0,662,57,62,0,1717,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,180,2016-04-03__2016-09-30,2016-04-03,2016-09-30,pass,,2016-08-07T21:00:00,127.0,69.0,11023.772322114768,0.03994342149642307,118,1734,3,0.0,0,45,28,45,1174,560,0,3,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,180,2016-04-03__2016-09-30,2016-04-03,2016-09-30,push,,,,80.0,10817.308373504706,0.029919218152617576,139,2462,0,0.0,0,54,34,51,1769,693,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,180,2016-04-03__2016-09-30,2016-04-03,2016-09-30,push,,,,78.0,10057.678616891078,0.0445042488437748,120,1737,0,0.0,744,52,68,0,1737,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,180,2016-05-03__2016-10-30,2016-05-03,2016-10-30,pass,,2016-09-01T05:00:00,122.0,60.0,11004.176856295206,0.05443733075805594,98,1561,3,0.0,0,37,19,42,1065,496,0,3,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,180,2016-05-03__2016-10-30,2016-05-03,2016-10-30,push,,,,80.0,10626.732684345336,0.037350938009869605,131,2333,0,0.0,0,43,34,54,1551,782,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,180,2016-05-03__2016-10-30,2016-05-03,2016-10-30,push,,,,73.0,10060.25165069028,0.039574281731174235,103,1525,0,0.0,836,41,62,0,1525,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,180,2016-06-02__2016-11-29,2016-06-02,2016-11-29,pass,,2016-08-07T21:00:00,67.0,37.0,11034.510467360065,0.02984727502126625,64,895,3,0.0,0,14,16,34,456,439,0,3,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,180,2016-06-02__2016-11-29,2016-06-02,2016-11-29,pass,,2016-11-10T10:00:00,162.0,69.0,11005.218575106826,0.027409705360515544,113,2112,0,0.0,0,28,32,53,1319,793,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,180,2016-06-02__2016-11-29,2016-06-02,2016-11-29,push,,,,72.0,10735.804827830087,0.03584045946627739,98,1331,0,0.0,999,30,68,0,1331,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,180,2016-07-02__2016-12-29,2016-07-02,2016-12-29,pass,,2016-11-10T06:00:00,132.0,53.0,11042.309021593772,0.02516907461302344,76,1674,0,0.0,0,19,26,31,1138,536,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,180,2016-07-02__2016-12-29,2016-07-02,2016-12-29,push,,,,76.0,10366.22724026665,0.03181868977029644,109,2216,0,0.0,0,23,37,49,1438,778,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,180,2016-07-02__2016-12-29,2016-07-02,2016-12-29,pass,,2016-11-21T14:00:00,143.0,51.0,11010.572738682753,0.03712896738359705,72,1122,0,0.0,702,19,53,0,1122,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,180,2016-08-01__2017-01-28,2016-08-01,2017-01-28,push,,,,76.0,10654.136890133552,0.0490509884922847,100,2263,0,0.0,0,29,32,39,1532,731,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,180,2016-08-01__2017-01-28,2016-08-01,2017-01-28,push,,,,76.0,10652.377914537505,0.032266500264003295,100,2263,0,0.0,0,29,32,39,1532,731,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,180,2016-08-01__2017-01-28,2016-08-01,2017-01-28,pass,,2016-11-28T14:00:00,120.0,45.0,11038.357274732936,0.03685050192643284,59,980,0,0.0,532,23,36,0,980,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,180,2016-08-31__2017-02-27,2016-08-31,2017-02-27,push,,,,74.0,10349.682375373919,0.047621687976596695,94,2279,0,0.0,0,25,33,36,1527,752,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,180,2016-08-31__2017-02-27,2016-08-31,2017-02-27,push,,,,74.0,10227.608559941891,0.03362255674375974,94,2279,0,0.0,0,25,33,36,1527,752,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,180,2016-08-31__2017-02-27,2016-08-31,2017-02-27,pass,,2017-02-10T10:00:00,164.0,62.0,11000.728725722473,0.017258623396972872,71,1298,0,0.0,784,28,43,0,1298,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,180,2016-09-30__2017-03-29,2016-09-30,2017-03-29,push,,,,68.0,10097.709562745384,0.04675393067945861,86,2293,0,0.0,0,24,26,36,1589,704,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,180,2016-09-30__2017-03-29,2016-09-30,2017-03-29,push,,,,68.0,10105.37740528928,0.03342946225683481,86,2293,0,0.0,0,24,26,36,1589,704,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,180,2016-09-30__2017-03-29,2016-09-30,2017-03-29,push,,,,60.0,10717.227324322437,0.027256251134688138,74,1565,0,0.0,740,34,40,0,1565,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,180,2016-10-30__2017-04-28,2016-10-30,2017-04-28,push,,,,70.0,9828.869676298391,0.04518945223485607,94,2379,0,0.0,0,27,27,40,1690,689,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,180,2016-10-30__2017-04-28,2016-10-30,2017-04-28,push,,,,70.0,9797.108870028173,0.03723912181067644,94,2379,0,0.0,0,27,27,40,1690,689,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,180,2016-10-30__2017-04-28,2016-10-30,2017-04-28,push,,,,62.0,10198.111341783999,0.05804486289697161,75,1669,0,0.0,729,36,39,0,1669,0,0,0,,,,,,,,,
