tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,confirm,direction,total_n
11,-0.0909090909090899,0.31491832864888714,-0.7081490150609087,0.5263308332427288,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,EUR_JPY,100,3,short,17
699,-0.008514631416254446,0.03758739977874759,-0.08218593498259971,0.06515667215009083,300,0.06816422630661641,0.05632277361866924,-0.042228409985975296,0.1785568625992081,GBP_JPY,10,1,long,999
576,0.09134132935754927,0.04149764154979424,0.010005951919952558,0.17267670679514596,247,-0.13226103088932842,0.06242829110888861,-0.25462048146275007,-0.009901580315906738,GBP_JPY,10,1,short,823
240,-0.01092931202514061,0.06424300343761062,-0.13684559876285743,0.11498697471257621,103,0.02618010802890686,0.09559994601568857,-0.16119578616184274,0.21355600221965645,GBP_JPY,10,2,long,343
182,0.0789730156284467,0.07350111720172839,-0.06508917408694094,0.22303520534383436,79,0.058644772501597095,0.11260172417306917,-0.16205460687761847,0.2793441518808127,GBP_JPY,10,2,short,261
91,0.22012461718187268,0.10222887912220506,0.019756014102350755,0.4204932202613946,40,-0.1821918357928951,0.155569675630328,-0.487108400028338,0.12272472844254778,GBP_JPY,10,3,long,131
56,0.14285714285714285,0.13345696185626107,-0.11871850238112885,0.40443278809541455,24,-0.043939313541355635,0.20393164117147058,-0.443645330237438,0.3557667031547267,GBP_JPY,10,3,short,80
499,0.04513154581389758,0.044501325973898866,-0.042091053094944195,0.13235414472273938,215,-0.008735627018329492,0.06630397553380357,-0.1386914190645845,0.1212201650279255,GBP_JPY,20,1,long,714
379,0.04886337968421718,0.05132336452022499,-0.0517304147754238,0.14945717414385817,163,-0.08621152253150838,0.07792376137251165,-0.23894209482163123,0.06651904975861447,GBP_JPY,20,1,short,542
173,0.077900067141361,0.07543470865499499,-0.06995196182242919,0.22575209610515118,75,0.08036723981595535,0.1117768530272928,-0.13871539211753853,0.29944987174944926,GBP_JPY,20,2,long,248
121,0.14686203868848138,0.08993530562513702,-0.029411160336787173,0.32313523771374997,53,0.018867924528301886,0.1386503627990478,-0.2528867865578318,0.2906226356144356,GBP_JPY,20,2,short,174
68,0.2647058823529412,0.11781156189920669,0.033795221030496064,0.4956165436753863,30,-0.24292244772386015,0.17718234173929148,-0.5901998375328714,0.10435494208515114,GBP_JPY,20,3,long,98
42,0.09523809523809523,0.15546387747761883,-0.2094711046180377,0.39994729509422816,18,-0.1111111111111111,0.24103384202072908,-0.58353744147174,0.36131521924951787,GBP_JPY,20,3,short,60
308,0.08474738737525464,0.056705445708882196,-0.026395286214154462,0.19589006096466374,132,-0.002646318581572059,0.08556076847644953,-0.17034542479541312,0.16505278763226902,GBP_JPY,55,1,long,440
219,0.0502283105022831,0.06764305658896295,-0.08235208041208428,0.18280870141665048,94,-0.0425531914893617,0.10360124266982483,-0.24561162712221837,0.16050524414349496,GBP_JPY,55,1,short,313
109,0.22406911931689277,0.09303736145549367,0.041715890864125194,0.40642234776966035,48,0.03394833418552019,0.14480347653748477,-0.24986647982794996,0.3177631481989903,GBP_JPY,55,2,long,157
73,0.161237077826113,0.11553178380064333,-0.06520521842314794,0.3876793740753739,32,0.125,0.1781966112418093,-0.2242653580339462,0.4742653580339462,GBP_JPY,55,2,short,105
42,0.2857142857142857,0.14966363480776676,-0.007626438508937128,0.5790550099375085,19,-0.47368421052631576,0.2075817467754251,-0.8805444342061489,-0.06682398684648261,GBP_JPY,55,3,long,61
23,-0.043478260869565216,0.21299910806810243,-0.46095651268304594,0.37399999094391556,11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,GBP_JPY,55,3,short,34
230,0.1917486752677323,0.0646001105378412,0.06513245861356354,0.31836489192190104,100,-0.09233968893010722,0.097816336443034,-0.28405970835845384,0.09938033049823941,GBP_JPY,100,1,long,330
154,0.030976017411079537,0.08055727353613344,-0.12691623871974203,0.18886827354190108,66,-0.09090909090909091,0.12352113099759225,-0.3330105076643717,0.15119232584618988,GBP_JPY,100,1,short,220
85,0.14615922359460368,0.10687475093555532,-0.06331528823908475,0.35563373542829213,37,-0.037039998894460295,0.1651018216510971,-0.36063956933061064,0.28655957154169004,GBP_JPY,100,2,long,122
47,0.10638297872340426,0.14660525687813158,-0.18096332475773363,0.3937292822045421,21,0.14285714285714285,0.2213133340689953,-0.29091699191808795,0.5766312776323737,GBP_JPY,100,2,short,68
35,0.3142857142857143,0.16280848454873725,-0.004818915429810722,0.6333903440012393,16,-0.625,0.20155644370746376,-1.020050629666629,-0.22994937033337104,GBP_JPY,100,3,long,51
16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,GBP_JPY,100,3,short,24
599,0.013328392719604551,0.04031469763321675,-0.06568841464150028,0.09234520008070939,257,0.011423469031221725,0.06043674389585287,-0.1070325490046499,0.12987948706709335,GBP_AUD,10,1,long,856
603,0.00476401040085479,0.040305917470571974,-0.07423558784146628,0.08376360864317586,259,-0.09576507117035767,0.05906642181887932,-0.21153525793536113,0.020005115594645795,GBP_AUD,10,1,short,862
212,-0.013671465894048017,0.06790956239029333,-0.14677420817902295,0.1194312763909269,92,0.014800702757599293,0.10100301146724457,-0.18316519971820006,0.21276660523339863,GBP_AUD,10,2,long,304
200,-0.02525218588514381,0.07064421207037049,-0.16371484154306995,0.11321046977278235,86,-0.13124632388985466,0.10259832648992583,-0.33233904381010926,0.06984639603039997,GBP_AUD,10,2,short,286
65,0.07577582837767138,0.11940161574078811,-0.1582513384742733,0.3098029952296161,29,0.07338918922055902,0.17708158492593618,-0.27369071723427585,0.4204690956753939,GBP_AUD,10,3,long,94
61,-0.20270714451536692,0.12547921560744582,-0.4486464071059607,0.043232118075226894,27,-0.03892033519788866,0.18880714985249777,-0.4089823489087843,0.33114167851300697,GBP_AUD,10,3,short,88
428,-0.032380442536311164,0.04776323831259866,-0.12599638962900453,0.06123550455638221,184,0.05431330976834945,0.07171962068896336,-0.08625714678201873,0.19488376631871762,GBP_AUD,20,1,long,612
424,-0.017268303391382335,0.048014346457462796,-0.11137642244800941,0.07683981566524475,183,-0.06517936388777999,0.07047022647371591,-0.2033010077762632,0.0729422800007032,GBP_AUD,20,1,short,607
154,-0.041494017218303876,0.07978382057719462,-0.1978703055496053,0.11488227111299756,67,-0.01782662557035859,0.11892398821252227,-0.25091764246690224,0.21526439132618508,GBP_AUD,20,2,long,221
142,-0.007397444908653253,0.08384246559779644,-0.17172867748033427,0.1569337876630278,62,-0.07880526694957034,0.12290891175186255,-0.3197067339832209,0.16209620008408027,GBP_AUD,20,2,short,204
47,0.02146287851669622,0.14192677205059218,-0.25671359470246446,0.2996393517358569,21,0.17008270134374956,0.21065352039221352,-0.24279819862498894,0.582963601312488,GBP_AUD,20,3,long,68
40,-0.2,0.15689290811054724,-0.5075100998966726,0.10751009989667254,18,0.0641276957763608,0.23535389518793035,-0.3971659387919827,0.5254213303447043,GBP_AUD,20,3,short,58
251,0.05131105960195363,0.062004086892836485,-0.07021695070800588,0.17283906991191314,109,-0.012506975212793876,0.0939357352142952,-0.19662101623281245,0.1716070658072247,GBP_AUD,55,1,long,360
246,0.013546276433746889,0.06263339655702019,-0.10921518081801268,0.13630773368550644,106,-0.04259075526890814,0.09249994490460856,-0.2238906472819409,0.1387091367441246,GBP_AUD,55,1,short,352
102,-0.001597999793044786,0.09854246540251892,-0.19474123198198187,0.1915452323958923,44,0.07498071759929772,0.14711552903802808,-0.21336571931523732,0.3633271545138328,GBP_AUD,55,2,long,146
81,-0.0006226811978859443,0.11093984731061748,-0.2180647819266962,0.21681941953092432,35,-0.10734280549314061,0.16010640632517115,-0.4211513618904761,0.20646575090419483,GBP_AUD,55,2,short,116
31,0.011713205574553414,0.17487767721307176,-0.33104704176306726,0.3544734529121741,14,0.46940976630133857,0.22434414306432884,0.02969524589525402,0.9091242867074232,GBP_AUD,55,3,long,45
23,-0.391304347826087,0.19620037384965786,-0.7758570805714163,-0.006751615080757611,10,0.1999999999999989,0.32659863237109016,-0.44013331944733775,0.8401333194473355,GBP_AUD,55,3,short,33
172,0.0156051879775196,0.07419264281013445,-0.12981239193034394,0.1610227678853831,74,-0.055996024665583614,0.11527138671356235,-0.2819279426241658,0.16993589329299857,GBP_AUD,100,1,long,246
189,-0.016669372313793607,0.07167130738312272,-0.15714513478471415,0.12380639015712692,81,-0.16101820961995328,0.10406606749238707,-0.36498770190503194,0.04295128266512538,GBP_AUD,100,1,short,270
74,-0.035391263104825536,0.11492946402171254,-0.2606530125873821,0.18987048637773105,32,-0.03752386815219795,0.17676314796284864,-0.3839796381593813,0.3089319018549854,GBP_AUD,100,2,long,106
60,0.04654169638246083,0.12900432233369924,-0.20630677539158968,0.2993901681565113,26,-0.2964690707624988,0.17692806162339253,-0.6432480715443482,0.05030993001935058,GBP_AUD,100,2,short,86
21,0.0006690710302221474,0.21821891594243406,-0.42704000421694865,0.4283781462773929,9,0.49863849986946857,0.2886783452494124,-0.06717105681937968,1.0644480565583168,GBP_AUD,100,3,long,30
18,-0.2222222222222222,0.23647127470752347,-0.6857059206489682,0.24126147620452376,8,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175,GBP_AUD,100,3,short,26
600,-0.037527559647374024,0.04000147057645614,-0.11593044197722804,0.04087532268248,258,0.11064502761730441,0.05706358862087646,-0.0011996060796134467,0.22248966131422226,GBP_CAD,10,1,long,858
575,-0.005870892607092483,0.04076312031303048,-0.08576660842063222,0.07402482320644727,247,-0.05867447549411964,0.060727375645024735,-0.17770013175836813,0.06035118077012884,GBP_CAD,10,1,short,822
195,-0.032836053613804296,0.07141272536685543,-0.17280499533284094,0.10713288810523236,84,0.10413217487618955,0.09878237564845106,-0.08948128139477453,0.29774563114715363,GBP_CAD,10,2,long,279
192,0.017674828249541485,0.07036731282969977,-0.12024510489667005,0.155594761395753,83,-0.05468410323460269,0.10328550230108872,-0.2571236877447366,0.1477554812755312,GBP_CAD,10,2,short,275
56,-0.07142857142857142,0.13449555309875313,-0.33503985550212756,0.19218271264498474,25,-0.0334797986807113,0.1855111111802261,-0.3970815765939544,0.33012197923253184,GBP_CAD,10,3,long,81
61,-0.10291019188213855,0.125939413940006,-0.3497514432045503,0.14393105944027318,27,-0.2446939303244758,0.16793161622044567,-0.5738398981165493,0.08445203746759769,GBP_CAD,10,3,short,88
405,-0.01952140692082522,0.04871941341869362,-0.11501145722146472,0.07596864337981427,174,0.05553014525854981,0.06926479027120316,-0.08022884367300838,0.191289134190108,GBP_CAD,20,1,long,579
402,-0.035533595326644185,0.04884208601026251,-0.1312640839067587,0.06019689325347034,173,-0.07328480486318102,0.07265308798453152,-0.2156848573128628,0.06911524758650074,GBP_CAD,20,1,short,575
144,0.02430762987657938,0.08334510347233369,-0.13904877292919465,0.18766403268235343,62,0.10763745697697545,0.11709836988853588,-0.12187534800455486,0.3371502619585058,GBP_CAD,20,2,long,206
128,0.07228441722517778,0.08577759486438931,-0.09583966870902527,0.24040850315938084,55,-0.10323854425653221,0.12356628474247609,-0.34542846235178537,0.13895137383872092,GBP_CAD,20,2,short,183
42,-0.14285714285714285,0.15457193737155983,-0.4458181401054001,0.1601038543911144,18,0.11686118013964081,0.21921557522359808,-0.3128013472986114,0.546523707577893,GBP_CAD,20,3,long,60
37,-0.030199612879279462,0.16356787375505566,-0.35079264543918853,0.2903934196806296,17,-0.23481028695018713,0.22045056551647238,-0.6668933953624729,0.19727282146209874,GBP_CAD,20,3,short,54
243,-0.09398024996521663,0.06284378286593022,-0.21715406438243984,0.02919356445200659,105,0.008689335830924759,0.08768558604624793,-0.16317441281972117,0.1805530844815707,GBP_CAD,55,1,long,348
242,0.0333026409377299,0.06327719122722544,-0.09072065386763196,0.15732593574309178,104,-0.17792701883905823,0.09109103993409039,-0.3564654571098754,0.0006114194317589361,GBP_CAD,55,1,short,346
85,-0.014655734466732205,0.1088201654441157,-0.22794325873719898,0.19863178980373455,37,-0.03501385315276699,0.15076678679069777,-0.33051675526253466,0.26048904895700065,GBP_CAD,55,2,long,122
77,0.11072410378952806,0.1099030803673451,-0.10468593373046832,0.32613414130952445,34,-0.130919942351656,0.16178380255449631,-0.44801619535846876,0.18617631065515677,GBP_CAD,55,2,short,111
24,-0.4166666666666667,0.18955197622504827,-0.7881885400677613,-0.04514479326557208,11,0.10057581119055564,0.28544930904769017,-0.45890483454291703,0.6600564569240284,GBP_CAD,55,3,long,35
25,0.035304572938666394,0.19849227858061788,-0.3537402930793446,0.4243494389566774,12,-0.09989276015516363,0.2876201217096892,-0.6636281987061545,0.4638426783958272,GBP_CAD,55,3,short,37
170,-0.11455583622278061,0.07501360104518943,-0.2615824942713519,0.03247082182579068,73,-0.1502255895256982,0.10480294893923456,-0.3556393694465979,0.055188190395201536,GBP_CAD,100,1,long,243
176,0.0822179938610865,0.07369059522873986,-0.06221557278724363,0.22665156050941662,76,-0.1081121047547624,0.11082708851098094,-0.32533319823628504,0.10910898872676023,GBP_CAD,100,1,short,252
60,0.029237709505462717,0.12966451867301,-0.22490474709363684,0.2833801661045623,26,-0.17781004695577707,0.1800101332096466,-0.5306299080466843,0.17500981413513023,GBP_CAD,100,2,long,86
57,0.1529461218042109,0.12595813926348284,-0.09393183115221546,0.3998240747606373,25,-0.00877292986542077,0.2001923182802567,-0.4011498736947239,0.38360401396388233,GBP_CAD,100,2,short,82
17,-0.4117647058823529,0.22782254977690689,-0.8582969034450905,0.034767491680384566,8,-0.23670825961298603,0.31696011224795867,-0.8579500796189851,0.384533560393013,GBP_CAD,100,3,long,25
18,0.010357488874573847,0.2369749041470061,-0.4541133232535581,0.47482830100270573,8,0.10016085976725456,0.35252227189431395,-0.5907827931456008,0.7911045126801098,GBP_CAD,100,3,short,26
563,0.029046339279814107,0.04160045368336305,-0.05249054993957747,0.11058322849920568,242,-0.03690166294248676,0.05931697580894994,-0.15316293552802865,0.07935960964305513,GBP_CHF,10,1,long,805
575,0.05437120681735027,0.04104427506740184,-0.02607557231475733,0.13481798594945787,247,0.057394600163167525,0.0599453907033651,-0.06009836561542807,0.17488756594176313,GBP_CHF,10,1,short,822
181,0.03160055419793596,0.0731766766168384,-0.11182573197106728,0.17502684036693922,78,-0.1263842075952881,0.10780174117651442,-0.33767562030125636,0.08490720511068017,GBP_CHF,10,2,long,259
182,0.11714303550054253,0.07185629886374295,-0.02369531027239366,0.2579813812734787,79,0.1158208841401964,0.10718576892204268,-0.09426322294700726,0.3259049912274,GBP_CHF,10,2,short,261
53,-0.06932707397000819,0.13716405967063242,-0.3381686309244477,0.1995144829844313,24,-0.013433290232587472,0.18718543814553476,-0.38031674899783563,0.35345016853266065,GBP_CHF,10,3,long,77
53,0.1320754716981132,0.13746020891206473,-0.13734653776953368,0.4014974811657601,24,0.09459629581393693,0.1989038118477601,-0.2952551754076729,0.4844477670355467,GBP_CHF,10,3,short,77
385,0.01393283213059114,0.05046889735113476,-0.08498620667763299,0.11285187093881527,165,-0.020765765235992738,0.07223815672563436,-0.16235255241823607,0.12082102194625058,GBP_CHF,20,1,long,550
398,0.10267369658737042,0.04907594435913026,0.006484845643475123,0.19886254753126573,171,0.040545255005026724,0.07240140237153773,-0.10136149364318722,0.18245200365324069,GBP_CHF,20,1,short,569
129,0.002918449440192458,0.08712041887491496,-0.16783757155464088,0.1736744704350258,56,-0.09947718467427122,0.12915067823063361,-0.3526125140063131,0.15365814465777064,GBP_CHF,20,2,long,185
134,0.19526366115112542,0.08370287250105961,0.031206031049048594,0.3593212912532022,58,0.1788582885676526,0.12351835188675787,-0.06323768113039283,0.420954258265698,GBP_CHF,20,2,short,192
35,-0.06769899004166989,0.16897141562459594,-0.39888296466587797,0.26348498458253816,15,0.010892975158569218,0.23963002387557736,-0.4587818716375624,0.4805678219547009,GBP_CHF,20,3,long,50
36,0.1111111111111111,0.16798421022632323,-0.2181379409324824,0.4403601631547046,16,0.0719372564008181,0.24949950167959847,-0.4170817668911949,0.5609562796928311,GBP_CHF,20,3,short,52
223,-0.030943640118455448,0.06639042358160811,-0.16106887033840733,0.09918159010149645,96,-0.12230672910460223,0.0950399134974555,-0.308584959559615,0.06397150135041053,GBP_CHF,55,1,long,319
238,0.06483421139116666,0.0635734688618728,-0.05976978757810404,0.18943821036043734,103,0.14782708959373753,0.0938184191438336,-0.036057011928176314,0.3317111911156514,GBP_CHF,55,1,short,341
82,-0.049643224191058224,0.10961242990826844,-0.2644835868112644,0.1651971384291479,36,-0.05262868063317995,0.1583409378315497,-0.36297691878301735,0.2577195575166575,GBP_CHF,55,2,long,118
81,0.33173611198649716,0.10286161626736397,0.1301273441024638,0.5333448798705305,35,0.3250924942174954,0.15722126214681592,0.01693882040973621,0.6332461680252546,GBP_CHF,55,2,short,116
24,-0.09571354388393656,0.19928254996872066,-0.486307341822629,0.29488025405475593,11,-0.01039756390463104,0.30169057036016517,-0.6017110818105548,0.5809159540012926,GBP_CHF,55,3,long,35
23,0.21739130434782608,0.20810192223064325,-0.19048846322423466,0.6252710719198868,10,-0.28490038975869103,0.3020507224162746,-0.8769198056945893,0.3071190261772072,GBP_CHF,55,3,short,33
158,0.045729479500846375,0.07931066340709812,-0.10971942077706592,0.2011783797787587,68,-0.3057546780066758,0.10789112390673805,-0.5172212808638823,-0.09428807514946919,GBP_CHF,100,1,long,226
172,0.1420582097105342,0.07408830853694047,-0.003154875021869119,0.28727129444293753,75,0.04844833590340071,0.11072428617299916,-0.16857126499567765,0.26546793680247904,GBP_CHF,100,1,short,247
55,0.03508449661657022,0.13476160369419113,-0.22904824662404438,0.2992172398571848,24,-0.49560968761643664,0.15808610280898977,-0.8054584491220567,-0.18576092611081668,GBP_CHF,100,2,long,79
56,0.43768534259111125,0.11871772237692296,0.20499860673234224,0.6703720784498802,25,0.13512949190449358,0.1943258651760626,-0.24574920384058913,0.5160081876495763,GBP_CHF,100,2,short,81
16,0.125,0.25617376914899,-0.37710058753202036,0.6271005875320204,8,-0.3892966503688677,0.32184363366298074,-1.02011017234831,0.2415168716105746,GBP_CHF,100,3,long,24
15,0.4666666666666667,0.23637473611411156,0.0033721838830080286,0.9299611494503253,7,-0.26414341394098717,0.36300326710602254,-0.9756298174687913,0.44734298958681695,GBP_CHF,100,3,short,22
610,-0.09678320223705732,0.0401377057666958,-0.17545310553978108,-0.018113298934333555,262,0.1388950322063181,0.0587706218060427,0.023704613466474414,0.2540854509461618,GBP_NZD,10,1,long,872
564,-0.09086762680267156,0.04156876375364832,-0.17234240375982227,-0.009392849845520856,242,-0.23810914653404083,0.05911716083585592,-0.35397878177231845,-0.12223951129576323,GBP_NZD,10,1,short,806
212,-0.05744765568038756,0.06797655731585764,-0.19068170801946854,0.07578639665869341,91,0.11517731320318732,0.09915236628470327,-0.07916132471483107,0.3095159511212057,GBP_NZD,10,2,long,303
184,-0.1091530975600628,0.07225966948160073,-0.2507820497440002,0.03247585462387462,79,-0.3044478178680201,0.09775379143458127,-0.4960452490797994,-0.11285038665624084,GBP_NZD,10,2,short,263
64,-0.06990011609747437,0.12290414853826354,-0.3107922472324709,0.17099201503752215,28,0.20089131411585792,0.18637649652513688,-0.16440661907341036,0.5661892473051262,GBP_NZD,10,3,long,92
63,-0.03955370486609732,0.12613375858587503,-0.2867758716944124,0.20766846196221772,28,-0.4373466221888597,0.16616787732271665,-0.7630356617413844,-0.11165758263633507,GBP_NZD,10,3,short,91
413,-0.10211492566185597,0.048742648266534405,-0.1976505162642634,-0.006579335059448535,178,0.1496122677922426,0.07076749767139388,0.01090797235631058,0.2883165632281746,GBP_NZD,20,1,long,591
386,-0.04217343101141167,0.05042632253024306,-0.14100902317068806,0.05666216114786473,166,-0.31479391279984553,0.06904928776846639,-0.45013051682603966,-0.1794573087736514,GBP_NZD,20,1,short,552
144,-0.057440462327866176,0.0821142589215685,-0.21838440981414042,0.10350348515840807,62,0.19059217609041412,0.1214703214922688,-0.04748965403443273,0.42867400621526097,GBP_NZD,20,2,long,206
126,-0.040006175641302516,0.08757969605002931,-0.21166237989935996,0.13165002861675493,55,-0.3190836645287009,0.11597560822555635,-0.5463958566507914,-0.09177147240661046,GBP_NZD,20,2,short,181
44,-0.08722518189955628,0.14854886727052952,-0.3783809617497941,0.20393059795068155,19,0.24341877869705378,0.22468151378199894,-0.19695698831566413,0.6837945457097717,GBP_NZD,20,3,long,63
50,0.01016233186871716,0.14176264387507048,-0.26769245012642096,0.2880171138638553,22,-0.36363636363636315,0.20327890704543558,-0.7620630214454169,0.03479029417269058,GBP_NZD,20,3,short,72
251,-0.037343142998158635,0.06283041987704377,-0.16049076595716444,0.08580447996084715,109,0.09815198121381188,0.09076983619021971,-0.07975689771901873,0.2760608601466425,GBP_NZD,55,1,long,360
222,-0.04823448426963893,0.06636270211794232,-0.17830538042080585,0.081836411881528,96,-0.3740722913238968,0.09046082549165925,-0.551375509287549,-0.19676907336024468,GBP_NZD,55,1,short,318
88,0.08701740942496329,0.10645690854248577,-0.12163813131830882,0.2956729501682354,38,0.027839648401221363,0.16216419823933143,-0.2900021801478682,0.345681476950311,GBP_NZD,55,2,long,126
72,0.11641245171052834,0.11520820904226171,-0.1093956380123046,0.3422205414333613,31,-0.28481203581316517,0.1675423703588056,-0.6131950817164241,0.04357101009009379,GBP_NZD,55,2,short,103
29,-0.028893379433809534,0.18255464611409541,-0.38670048581743655,0.32891372694981746,13,0.509612061172617,0.24038448246984212,0.03845847553172649,0.9807656468135075,GBP_NZD,55,3,long,42
29,0.2589005721874434,0.1799633706694574,-0.0938276343246931,0.6116287786995799,13,-0.5384615384615384,0.24325212770525995,-1.015235708763848,-0.06168736815922893,GBP_NZD,55,3,short,42
191,-0.04381913909244031,0.07210931269492735,-0.1851533919744979,0.09751511378961727,82,0.03610779576385563,0.1059985688164604,-0.17164939911640675,0.24386499064411798,GBP_NZD,100,1,long,273
165,0.04544607106559011,0.07710052094187847,-0.10567094998049169,0.1965630921116719,71,-0.4420183190095768,0.10372204639753779,-0.6453135299487509,-0.2387231080704027,GBP_NZD,100,1,short,236
66,-0.005188908645503496,0.12349850780472134,-0.24724598394275732,0.2368681666517503,29,0.001996780663669373,0.18570607355094357,-0.36198712349618,0.36598068482351875,GBP_NZD,100,2,long,95
49,0.23561707814277477,0.13585055741066604,-0.030650014382130664,0.5018841706676802,22,-0.3800557905414292,0.19308087342492283,-0.7584943024542778,-0.0016172786285804652,GBP_NZD,100,2,short,71
24,-0.15991283348251983,0.19722418224559304,-0.5464722306838822,0.2266465637188425,11,0.45454545454545453,0.2816715160878121,-0.09753071698665722,1.0066216260775662,GBP_NZD,100,3,long,35
19,0.3684210526315789,0.21912273678590866,-0.06105951146880201,0.7979016167319599,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,GBP_NZD,100,3,short,28
674,0.06318569797530411,0.03702945170065813,-0.009392027357985819,0.13576342330859403,290,0.16287565750094202,0.056939079921339855,0.051275060855115906,0.27447625414676813,CHF_JPY,10,1,long,964
545,-0.08316078731577418,0.040493564483451865,-0.16252817370333983,-0.0037934009282085263,234,-0.1350507982714799,0.06297591466868299,-0.25848359102209856,-0.01161800552086123,CHF_JPY,10,1,short,779
239,-0.02945478415484201,0.06218428099689209,-0.1513359749087505,0.09242640659906648,103,-0.03240753798493669,0.09622693578859103,-0.22101233213057508,0.15619725616070174,CHF_JPY,10,2,long,342
163,-0.12376433971372323,0.07435883372801651,-0.2695076538206356,0.02197897439318912,70,-0.12466674938493466,0.11658035250116722,-0.3531642402872224,0.10383074151735308,CHF_JPY,10,2,short,233
76,0.007493167183518323,0.11139803077166405,-0.21084697312894318,0.22583330749597985,33,0.05678711640315338,0.1589507256849605,-0.2547563059393692,0.36833053874567595,CHF_JPY,10,3,long,109
56,-0.28715804302439507,0.12557208203157794,-0.5332793238062878,-0.04103676224250233,24,-0.4659053125197064,0.17969075004022408,-0.8180991825985455,-0.11371144244086723,CHF_JPY,10,3,short,80
489,0.05441940883610728,0.04347683513125023,-0.03079518802114317,0.13963400569335774,211,0.1346744087352696,0.06682369237855913,0.003699971673293695,0.26564884579724546,CHF_JPY,20,1,long,700
347,-0.08949048964450024,0.05033253310492888,-0.18814225453016084,0.009161275241160366,150,-0.20118501831929037,0.07833351291658756,-0.354718703635802,-0.04765133300277874,CHF_JPY,20,1,short,497
165,-0.013531018663732438,0.07473762406035538,-0.16001676182202898,0.1329547244945641,72,0.058531352835811484,0.11462416598874585,-0.1661320125021304,0.28319471817375336,CHF_JPY,20,2,long,237
109,-0.1327504897037751,0.09032153360504765,-0.3097806955696685,0.04427971616211829,48,-0.0349492869455266,0.14495118041213728,-0.31905360055331566,0.2491550266622625,CHF_JPY,20,2,short,157
56,0.024631366527132142,0.12909736086330248,-0.22839946076494075,0.27766219381920504,25,0.07125596973178921,0.1867337589766706,-0.2947421978624852,0.4372541373260636,CHF_JPY,20,3,long,81
35,-0.28676191381268085,0.16052128860134104,-0.6013836394713092,0.027859811845947602,16,-0.25,0.25,-0.74,0.24,CHF_JPY,20,3,short,51
317,0.048675472475099964,0.05431524427172171,-0.05778240629747459,0.15513335124767452,137,0.1377550971659796,0.08289642877691102,-0.024721903236765985,0.3002320975687252,CHF_JPY,55,1,long,454
177,-0.2157680637905162,0.06983975141180297,-0.35265397655765,-0.07888215102338236,76,-0.05086926656156759,0.11513028733070012,-0.2765246297297398,0.17478609660660463,CHF_JPY,55,1,short,253
105,-0.00304087766040535,0.09454082839540533,-0.18834090131539977,0.1822591459945891,45,0.0132505631350483,0.14579462385424846,-0.2725068996192787,0.2990080258893753,CHF_JPY,55,2,long,150
53,-0.2385247485335932,0.1321222095515988,-0.4974842792547268,0.02043478218754044,24,0.08333333333333333,0.20778914433245896,-0.3239333895582862,0.49060005622495284,CHF_JPY,55,2,short,77
37,0.07473473533751898,0.1599064805615724,-0.2386819665631629,0.3881514372382009,17,-0.12773525424551782,0.21714964355427374,-0.5533485556118943,0.29787804712085875,CHF_JPY,55,3,long,54
20,-0.2,0.22478059477960655,-0.6405699657680288,0.2405699657680288,9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,CHF_JPY,55,3,short,29
240,0.06662076092789701,0.06254422317724807,-0.055965916499509216,0.18920743835530324,104,0.08567570796154696,0.09558527232313828,-0.10167142579180406,0.273022841714898,CHF_JPY,100,1,long,344
108,-0.06939637456175779,0.09237334985836697,-0.2504481402841571,0.11165539116064147,47,0.06667948385789071,0.14672038842157673,-0.22089247744839965,0.35425144516418106,CHF_JPY,100,1,short,155
83,0.09496664655913606,0.10718692586741856,-0.1151197281410043,0.3050530212592764,36,-0.01121457385896739,0.16205622340731943,-0.32884477173731347,0.30641562401937866,CHF_JPY,100,2,long,119
35,-0.30405176206515544,0.1584834276396983,-0.6146792802389641,0.006575756108653241,16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,CHF_JPY,100,2,short,51
32,0.1459124584969017,0.17266733829533348,-0.19251552456195192,0.48434044155575534,15,-0.14476662147825353,0.22666206869470135,-0.5890242761198682,0.2994910331633611,CHF_JPY,100,3,long,47
14,-0.14285714285714285,0.2745054065230065,-0.6808877396422355,0.39517345392794984,7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,CHF_JPY,100,3,short,21
677,0.039107881943172405,0.038268047202032404,-0.0358974905728111,0.1141132544591559,291,0.012626941887778357,0.05813693880928743,-0.101321458178425,0.1265753419539817,NZD_JPY,10,1,long,968
604,0.04109305494536697,0.040609900261416455,-0.03850234956700928,0.12068845945774322,259,-0.09324030434944287,0.061867927438230635,-0.2145014421283749,0.028020833429489175,NZD_JPY,10,1,short,863
