tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,confirm,direction,total_n
144,0.10970803420253955,0.08253951429237176,-0.052069413810509085,0.2714854822155882,63,-0.07181659635156086,0.12593746047768073,-0.3186540188878151,0.1750208261846934,AUD_USD,10,2,long,207
143,0.10102751476589607,0.083252428431319,-0.06214724495948916,0.2642022744912813,62,-0.13863205613244636,0.12592576765302502,-0.3854465607323754,0.10818244846748268,AUD_USD,10,2,short,205
46,0.08873711393991732,0.1451993008231618,-0.19585351567347978,0.37332774355331444,21,-0.012873559305083196,0.21859729217954446,-0.4413242519769904,0.41557713336682395,AUD_USD,10,3,long,67
51,0.09803921568627451,0.14074006623471655,-0.17781131413376994,0.3738897455063189,22,-0.09090909090909091,0.21731429260625335,-0.5168451044173474,0.33502692259916567,AUD_USD,10,3,short,73
348,-0.04845073106362695,0.05354398660180634,-0.15339694480316737,0.05649548267591348,150,-0.04211642167026979,0.08133155676713005,-0.2015262729338447,0.1172934295933051,AUD_USD,20,1,long,498
301,0.02629985988983745,0.0574894466947614,-0.08637945563189489,0.1389791754115698,130,-0.09820607678341989,0.08729712337342217,-0.2693084385953274,0.07289628502848758,AUD_USD,20,1,short,431
109,0.05388149368611482,0.09564935249230373,-0.1335912371988005,0.24135422457103012,48,-0.1984259493780903,0.141836276234186,-0.47642505079709485,0.07957315204091422,AUD_USD,20,2,long,157
104,0.07160514049541478,0.09789919511235164,-0.12027728192479442,0.263487562915624,45,-0.16878194400470387,0.14716503253869337,-0.4572254077805429,0.11966151977113515,AUD_USD,20,2,short,149
31,-0.029615895443993647,0.17651494510135157,-0.3755851878426427,0.3163533969546555,14,0.05211823247094665,0.26762136960276117,-0.47241965195046526,0.5766561168923585,AUD_USD,20,3,long,45
34,-0.058823529411764705,0.173776222559058,-0.3994249256275184,0.281777866803989,15,-0.2,0.26186146828319085,-0.7132484778350541,0.313248477835054,AUD_USD,20,3,short,49
206,-0.062431332088068815,0.06954001998085864,-0.19872977125055175,0.07386710707441413,89,-0.04862337045795571,0.10593763129741994,-0.25626112780089877,0.15901438688498737,AUD_USD,55,1,long,295
187,-0.05392375493667877,0.07275460954041056,-0.1965227896358835,0.08867527976252594,81,-0.13580246913580246,0.11076764472176764,-0.3529070527904671,0.08130211451886213,AUD_USD,55,1,short,268
64,-0.0625,0.12574184627546195,-0.3089540186999054,0.1839540186999054,28,-0.12587305607672622,0.18839130453890326,-0.4951200129729766,0.24337390081952415,AUD_USD,55,2,long,92
60,0.13333333333333333,0.12902648671863043,-0.1195585806351823,0.38622524730184893,26,-0.15384615384615385,0.19761896274869428,-0.5411793208335947,0.23348701314128695,AUD_USD,55,2,short,86
21,-0.04371870279827633,0.2124883825941104,-0.46019593268273273,0.37275852708618007,9,0.19218391717702815,0.3278862090720795,-0.4504730526042477,0.8348408869583039,AUD_USD,55,3,long,30
21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,AUD_USD,55,3,short,30
143,-0.006993006993006993,0.0839160839160839,-0.17146853146853147,0.15748251748251746,62,-0.08592709630254933,0.12663470310023067,-0.33413111437900145,0.1622769217739028,AUD_USD,100,1,long,205
140,-0.16488387266542093,0.08293401019814366,-0.32743453265378253,-0.002333212677059354,60,-0.16666666666666666,0.12836799737290128,-0.4182679415175532,0.08493460818421986,AUD_USD,100,1,short,200
49,0.061224489795918366,0.144066793092159,-0.22114642466471324,0.34359540425655,21,-0.02497359857849209,0.21964227335603523,-0.4554724543563211,0.40552525719933696,AUD_USD,100,2,long,70
44,0.13636363636363635,0.15107405843505764,-0.1597415181690766,0.4324687908963493,19,-0.15789473684210525,0.23274559932318592,-0.6140761115155496,0.29828663783133913,AUD_USD,100,2,short,63
16,0.005119202577262311,0.24155114946972447,-0.46832105038339766,0.47855945553792223,8,0.34120690682415666,0.3311697087395829,-0.30788572230542577,0.9902995359537391,AUD_USD,100,3,long,24
14,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,AUD_USD,100,3,short,21
468,0.01538998159646207,0.04470220838261821,-0.07222634683346961,0.10300631002639375,202,0.06440391784951287,0.06319365914140895,-0.059455654067648675,0.1882634897666744,USD_CAD,10,1,long,670
429,-0.06152604947735375,0.046687454085496044,-0.153033459484926,0.029981360530218493,184,-0.12049564177120212,0.0669246647486308,-0.2516679846785185,0.01067670113611427,USD_CAD,10,1,short,613
149,0.105080018681842,0.0789497043709537,-0.049661401885227247,0.2598214392489112,64,-0.148752954213686,0.1108879405087635,-0.36609331761086245,0.06858740918349043,USD_CAD,10,2,long,213
143,-0.020013562274655852,0.07933744914625836,-0.1755149626013222,0.13548783805201053,62,-0.18859629827738011,0.11845848400116338,-0.42077492691966034,0.04358233036490011,USD_CAD,10,2,short,205
51,0.24228430321785496,0.13595458585034975,-0.024186685048830564,0.5087552914845405,22,-0.10552542799427708,0.20389123263090256,-0.5051522439508461,0.2941013879622919,USD_CAD,10,3,long,73
46,0.10466636077913809,0.13640263833565855,-0.16268281035875265,0.37201553191702885,21,-0.15842703645454867,0.19910846301031346,-0.548679623954763,0.23182555104566568,USD_CAD,10,3,short,67
332,-0.016573412790166782,0.053091876761560415,-0.12063349124282519,0.08748666566249164,143,0.058016200917760906,0.0748352068048149,-0.08866080441967628,0.2046932062551981,USD_CAD,20,1,long,475
310,-0.061612637019339014,0.05488286647816151,-0.16918305531653557,0.045957781277857546,133,-0.1422837743722658,0.08031536939028333,-0.29970189837722117,0.015134349632689531,USD_CAD,20,1,short,443
