tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,pattern,strict,direction,total_n
360,-0.07662303615260722,0.051532173980574365,-0.17762609715453298,0.024380024849318532,155,0.08839764833188754,0.07671246403398005,-0.061958781174713345,0.23875407783848843,AUD_CAD,hammer,False,long,515
127,-0.1144954410909791,0.08582376259892907,-0.2827100157848801,0.05371913360292187,55,0.1024886935503309,0.13165112723733255,-0.1555475158348409,0.3605249029355027,AUD_CAD,hammer,True,long,182
394,0.03196836851622069,0.04935132528494372,-0.06476022904226901,0.12869696607471037,170,-0.11243474125830673,0.07304027251398766,-0.25559367538572253,0.030724192869109088,AUD_CAD,shooting_star,False,short,564
135,-0.020762253433653084,0.08420789806711876,-0.18580973364520587,0.14428522677789968,59,0.027110153982106363,0.12637314043109107,-0.22058120126283212,0.2748015092270448,AUD_CAD,shooting_star,True,short,194
223,-0.06915093366394182,0.06499211080438855,-0.19653547084054337,0.05823360351265974,96,0.13011648253155475,0.09667355067825206,-0.05936367679781929,0.3195966418609288,AUD_CAD,bull_engulf,False,long,319
81,-0.22223696513332883,0.10696927496914403,-0.43189674407285117,-0.012577186193806517,36,-0.1812372842993621,0.15909719468387104,-0.4930677858797493,0.13059321728102513,AUD_CAD,bull_engulf,True,long,117
240,0.020188198573076337,0.06358813202018013,-0.10444454018647671,0.14482093733262938,103,0.03701688697971918,0.09413633816980281,-0.14749033583309434,0.22152410979253268,AUD_CAD,bear_engulf,False,short,343
99,0.010810442108407323,0.09992228716721964,-0.18503724073934316,0.2066581249561578,43,0.16483350961098686,0.14749325401482255,-0.12425326825806532,0.45392028748003904,AUD_CAD,bear_engulf,True,short,142
386,0.07252940643044738,0.0499419154517444,-0.025356747854971648,0.1704155607158664,166,-0.09347948716860355,0.0754152777661134,-0.2412934315901858,0.054334457252978696,EUR_AUD,hammer,False,long,552
140,0.08663329725566035,0.0832495140450859,-0.07653575027270801,0.2498023447840287,60,-0.11029007828418076,0.1255095035725467,-0.3562887052863723,0.13570854871801075,EUR_AUD,hammer,True,long,200
387,-0.069444594564359,0.049577503013115344,-0.16661650047006507,0.027727311341347066,166,0.1925097412010482,0.07367944871660982,0.04809802171649294,0.33692146068560347,EUR_AUD,shooting_star,False,short,553
133,-0.10728262173602737,0.08369111491329834,-0.2713172069660921,0.056751963494037355,58,0.272026880870338,0.1252461164745332,0.026544492580252904,0.5175092691604231,EUR_AUD,shooting_star,True,short,191
199,-0.13394674743392593,0.06905388765396442,-0.26929236723569616,0.0013988723678443338,86,-0.2505758591014653,0.10321560232071961,-0.4528784396500757,-0.048273278552854876,EUR_AUD,bull_engulf,False,long,285
86,-0.04875302652958747,0.10593510466030845,-0.25638583166379203,0.1588797786046171,38,-0.33349255195017075,0.15094570046157385,-0.6293461248548555,-0.03763897904548602,EUR_AUD,bull_engulf,True,long,124
228,-0.03900900505476185,0.06430428720814234,-0.16504540798272083,0.08702739787319713,99,0.0902940425890914,0.09712068259394553,-0.10006249529504183,0.28065058047322466,EUR_AUD,bear_engulf,False,short,327
95,-0.036677268290225225,0.09926308096985607,-0.23123290699114313,0.1578783704106927,42,-0.10725531177908351,0.15191275495249854,-0.4050043114859806,0.1904936879278136,EUR_AUD,bear_engulf,True,short,137
387,0.05679173342466114,0.04922899179348571,-0.03969709049057085,0.15328055733989313,167,-0.028208721434043463,0.06913298840481659,-0.16370937870748398,0.10729193583939706,EUR_CAD,hammer,False,long,554
130,0.0610226111807841,0.08547047075894844,-0.10649951150675484,0.22854473386832302,56,0.054320401495658976,0.11790879667172204,-0.1767808399809162,0.28542164297223416,EUR_CAD,hammer,True,long,186
396,-0.017353023246318044,0.04766817098522867,-0.11078263837736624,0.07607659188473015,171,-0.03628443108730694,0.07002908425711961,-0.17354143623126136,0.10097257405664747,EUR_CAD,shooting_star,False,short,567
127,0.010558997777450535,0.08402039204857673,-0.15412097063775984,0.1752389661926609,55,0.01561951314963317,0.12832360416311966,-0.2358947510100814,0.26713377730934773,EUR_CAD,shooting_star,True,short,182
240,-0.08981390553088106,0.06212958805995735,-0.21158789812839746,0.03196008706663535,104,0.1877012860120429,0.08795333351252388,0.015312752327496099,0.3600898196965897,EUR_CAD,bull_engulf,False,long,344
108,-0.15664951683528563,0.09221003026577573,-0.3373811761562061,0.02408214248563481,47,0.2101015638537804,0.13551767660504932,-0.05551308229211624,0.475716209999677,EUR_CAD,bull_engulf,True,long,155
207,0.043993871988859165,0.06771606241991247,-0.08872961035416928,0.17671735433188762,89,-0.14374102235350597,0.09504528865851666,-0.3300297881241986,0.04254774341718667,EUR_CAD,bear_engulf,False,short,296
93,0.03219363350137373,0.10196211868342665,-0.1676521191181425,0.23203938612088995,40,-0.022185725298875702,0.14102204483383873,-0.2985889331731996,0.25421748257544824,EUR_CAD,bear_engulf,True,short,133
404,-0.051695081326964494,0.040049135917617204,-0.1301913877254942,0.02680122507156523,174,-0.002992775246895232,0.06278453274343015,-0.12605045942401832,0.12006490893022786,EUR_CHF,hammer,False,long,578
122,-0.1343397524639022,0.07029337390577661,-0.27211476531922435,0.0034352603914199475,53,0.0383925571636726,0.11166677537320212,-0.18047432256780355,0.25725943689514874,EUR_CHF,hammer,True,long,175
341,-0.08164243516844245,0.04435877827050268,-0.16858564057862768,0.005300770241742789,147,0.0793018687033672,0.07199277346813795,-0.06180396729418319,0.22040770470091758,EUR_CHF,shooting_star,False,short,488
115,-0.06645572733955127,0.07542463999041107,-0.21428802172075698,0.08137656704165444,50,-0.13504066308025606,0.125174643758821,-0.3803829648475452,0.1103016386870331,EUR_CHF,shooting_star,True,short,165
189,-0.028749527937965785,0.05946690458828375,-0.14530466093100192,0.08780560505507036,81,0.0004890452990513015,0.09914694023658088,-0.19383895756464722,0.19481704816274983,EUR_CHF,bull_engulf,False,long,270
77,-0.08753504623052938,0.09230872541945169,-0.2684601480526547,0.09339005559159594,33,-0.03501283708058423,0.15603758470609,-0.34084650310452064,0.2708208289433522,EUR_CHF,bull_engulf,True,long,110
203,-0.042695679056126166,0.05815570011992834,-0.15668085129118572,0.07128949317893338,87,-0.019422667286366043,0.09275104280427277,-0.20121471118274067,0.16236937661000858,EUR_CHF,bear_engulf,False,short,290
91,-0.0603141733348433,0.08833359045149594,-0.23344801061977533,0.11281966395008874,40,-0.08733732420108256,0.1411405245356925,-0.36397275229103987,0.18929810388887477,EUR_CHF,bear_engulf,True,short,131
397,-0.07370284603063897,0.049391548424830886,-0.1705102809433075,0.02310458888202957,171,-0.18120446345426758,0.07208754369004211,-0.3224960490867501,-0.03991287782178504,EUR_NZD,hammer,False,long,568
137,-0.17525762451493077,0.08344977850246064,-0.3388191903797536,-0.011696058650107893,59,-0.21912194115984746,0.12050009673166641,-0.4553021307539136,0.017058248434218715,EUR_NZD,hammer,True,long,196
405,0.022673627156120285,0.049040584122336514,-0.07344591772365928,0.11879317203589985,174,0.08463365577651988,0.07344337218311961,-0.059315353702394547,0.2285826652554343,EUR_NZD,shooting_star,False,short,579
138,0.03303938188660225,0.08411380696642434,-0.13182367976758946,0.19790244354079395,60,-0.00029745565375584315,0.12644474693337843,-0.24812915964317755,0.2475342483356659,EUR_NZD,shooting_star,True,short,198
250,0.056620001402141094,0.0617009143090621,-0.06431379064362061,0.1775537934479028,108,-0.03602330237097163,0.09306829906454395,-0.21843716853747774,0.1463905637955345,EUR_NZD,bull_engulf,False,long,358
92,0.19263559092510896,0.10123055793214816,-0.00577630262190143,0.39104748447211934,40,0.00566299681872372,0.15342289479816035,-0.29504587698567053,0.306371870623118,EUR_NZD,bull_engulf,True,long,132
207,-0.05853982383400194,0.06812231935267941,-0.1920595697652536,0.07497992209724971,90,-0.1289478481796806,0.10169297999524239,-0.3282660889703557,0.07037039261099448,EUR_NZD,bear_engulf,False,short,297
79,0.015399087530739137,0.11214237158145934,-0.2043999607689212,0.23519813583039945,34,-0.2653925493239332,0.15973693449592935,-0.5784769409359547,0.047691842288088315,EUR_NZD,bear_engulf,True,short,113
256,-0.05939116173085729,0.046421456653893925,-0.15037721677248939,0.03159489331077481,111,-0.11206098874088816,0.06294654879456824,-0.2354362243782419,0.011314246896465582,EUR_CZK,hammer,False,long,367
80,-0.07368026409794855,0.08447561384330775,-0.2392524672308317,0.09189193903493463,35,-0.23474367872402588,0.12282111944673119,-0.47547307283961904,0.005985715391567253,EUR_CZK,hammer,True,long,115
251,-0.003858119198567094,0.047090032195194406,-0.09615458230114814,0.08843834390401394,108,-0.02726601747895822,0.062403191578389854,-0.14957627297260231,0.09504423801468588,EUR_CZK,shooting_star,False,short,359
71,0.12851100792482567,0.09038992781718394,-0.04865325059685485,0.3056752664465062,31,-0.09677340207776612,0.1158558706427655,-0.32385090853758647,0.13030410438205425,EUR_CZK,shooting_star,True,short,102
106,-0.21050045545874962,0.0672480481182718,-0.34230662977056237,-0.07869428114693691,46,-0.1169535351802213,0.10414910547455018,-0.32108578191033965,0.08717871154989705,EUR_CZK,bull_engulf,False,long,152
39,-0.02325264615041104,0.11659022552382603,-0.25176948817711003,0.20526419587628797,18,-0.2978442403747482,0.1361267699630816,-0.5646527095023881,-0.031035771247108268,EUR_CZK,bull_engulf,True,long,57
120,0.08788537324751179,0.06622131650208209,-0.04190840709656911,0.21767915359159268,52,0.04324660035857875,0.09690514686265984,-0.14668748749223454,0.23318068820939203,EUR_CZK,bear_engulf,False,short,172
38,0.21255508057396827,0.110891274284765,-0.004791817024171141,0.4299019781721077,17,0.27027091006198867,0.16109825904258726,-0.04548167766148237,0.5860234977854597,EUR_CZK,bear_engulf,True,short,55
428,0.021639129729704696,0.04805162214326859,-0.07254204967110174,0.11582030913051113,184,0.19934715156746385,0.07120138411501256,0.059792438702039236,0.3389018644328885,CAD_JPY,hammer,False,long,612
154,-0.1144648499465821,0.07971159822714717,-0.27069958247179055,0.04176988257862635,67,0.3294504613248757,0.11489022770307948,0.10426561502683993,0.5546353076229115,CAD_JPY,hammer,True,long,221
336,0.021640179595493914,0.05440561215192635,-0.08499482022228173,0.12827517941326955,145,-0.19454043545969335,0.08086716135773668,-0.3530400717208573,-0.036040799198529455,CAD_JPY,shooting_star,False,short,481
