tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,pattern,strict,direction,total_n
9,-0.6852247256841804,0.22979762242852034,-1.1356280656440803,-0.23482138572428052,5,-0.36474574993048053,0.4102361663260177,-1.1688086359294754,0.43931713606851425,GBP_NZD,bear_engulf,True,short,14
165,0.008482778511503777,0.07508867150612601,-0.1386910176405032,0.15565657466351077,72,0.05229927657544869,0.1168814046653772,-0.17678827656869062,0.281386829719588,CHF_JPY,hammer,False,long,237
44,-0.1272462066552226,0.14036759461390297,-0.4023666920984724,0.1478742787880272,19,0.3684210526315789,0.21912273678590868,-0.061059511468802063,0.7979016167319599,CHF_JPY,hammer,True,long,63
132,-0.06754665624017231,0.0840954140356851,-0.23237366775011511,0.0972803552697705,57,0.01248798872408558,0.13081610943502894,-0.24391158576857114,0.2688875632167423,CHF_JPY,shooting_star,False,short,189
34,-0.058823529411764705,0.173776222559058,-0.3994249256275184,0.281777866803989,15,-0.15316174616558767,0.25575829859131455,-0.6544480114045641,0.3481245190733888,CHF_JPY,shooting_star,True,short,49
46,-0.13383709181853543,0.14450475790675293,-0.41706641731577115,0.1493922336787003,20,0.2,0.22478059477960655,-0.2405699657680288,0.6405699657680288,CHF_JPY,bull_engulf,False,long,66
10,-0.5213688814527202,0.26515001632160856,-1.041062913443073,-0.0016748494623674004,5,0.6,0.4000000000000001,-0.18400000000000016,1.3840000000000001,CHF_JPY,bull_engulf,True,long,15
47,-0.010094111090149425,0.14142190982936728,-0.2872810543557093,0.26709283217541047,21,-0.5042345009713982,0.1812723419985981,-0.8595282912886505,-0.14894071065414594,CHF_JPY,bear_engulf,False,short,68
15,0.2380958456935041,0.25043058650812766,-0.2527481038624261,0.7289397952494343,7,-1.0,0.0,-1.0,-1.0,CHF_JPY,bear_engulf,True,short,22
153,0.13725490196078433,0.08034305933602442,-0.02021749433782355,0.2947272982593922,66,0.06320691532192338,0.1234908672929959,-0.17883518457234857,0.3052490152161953,NZD_JPY,hammer,False,long,219
44,0.09090909090909091,0.1518671035608285,-0.20675043207013297,0.38856861388831476,20,0.2,0.22478059477960655,-0.2405699657680288,0.6405699657680288,NZD_JPY,hammer,True,long,64
97,-0.08135413684087149,0.10120080710401361,-0.27970771876473816,0.11699944508299519,42,0.00760675877842724,0.15110669550221018,-0.28856236440590466,0.3037758819627592,NZD_JPY,shooting_star,False,short,139
27,-0.01693435731877268,0.1931937097703673,-0.39559402846869257,0.3617253138311472,12,-0.24189597377242344,0.27943792731327405,-0.7895943113064405,0.30580236376159364,NZD_JPY,shooting_star,True,short,39
45,0.06666666666666667,0.15042028661807097,-0.22815709510475246,0.36149042843808576,20,0.4,0.2102629932151387,-0.012115466701671795,0.8121154667016719,NZD_JPY,bull_engulf,False,long,65
11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,NZD_JPY,bull_engulf,True,long,17
42,-0.09523809523809523,0.15546387747761883,-0.39994729509422816,0.2094711046180377,18,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,NZD_JPY,bear_engulf,False,short,60
14,-0.2857142857142857,0.26578871697687523,-0.8066601709889611,0.23523159956038975,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,NZD_JPY,bear_engulf,True,short,21
142,0.014084507042253521,0.08420683866794598,-0.1509608967469206,0.17912991083142765,61,0.08196721311475409,0.12866502865802354,-0.17021624305497207,0.33415066928448023,AUD_JPY,hammer,False,long,203
37,0.08108108108108109,0.16611791814942142,-0.24451003849178488,0.40667220065394705,17,-0.29411764705882354,0.23894230601870473,-0.7624445668554848,0.1742092727378377,AUD_JPY,hammer,True,long,54
125,-0.016652424430458453,0.08943261582841837,-0.19194035145415844,0.15863550259324155,54,-0.18518518518518517,0.1349847264027912,-0.4497552489346559,0.07938487856428555,AUD_JPY,shooting_star,False,short,179
32,-0.25,0.1739020859100631,-0.5908480883837237,0.09084808838372366,15,-0.06666666666666667,0.2666666666666666,-0.5893333333333332,0.45599999999999985,AUD_JPY,shooting_star,True,short,47
49,-0.02040816326530612,0.14430750636460155,-0.30325087573992515,0.26243454920931286,21,-0.14285714285714285,0.2213133340689953,-0.5766312776323737,0.29091699191808795,AUD_JPY,bull_engulf,False,long,70
11,0.45454545454545453,0.2816715160878121,-0.09753071698665722,1.0066216260775662,6,-0.6666666666666666,0.33333333333333337,-1.32,-0.013333333333333197,AUD_JPY,bull_engulf,True,long,17
44,0.045454545454545456,0.15234094902916004,-0.2531337146426082,0.34404280555169914,20,0.1,0.22826577307580465,-0.3474009152285771,0.5474009152285771,AUD_JPY,bear_engulf,False,short,64
11,0.45454545454545453,0.2816715160878121,-0.09753071698665722,1.0066216260775662,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,AUD_JPY,bear_engulf,True,short,16
135,0.014531437681114838,0.07255634772280065,-0.12767900385557443,0.1567418792178041,59,-0.2197934071784847,0.0997314392687078,-0.415267028145152,-0.024319786211817407,USD_SGD,hammer,False,long,194
43,0.13588944129898925,0.1277202184467709,-0.1144421868566817,0.38622106945466017,19,-0.20471165730403446,0.18286730292615525,-0.5631315710392988,0.15370825643122982,USD_SGD,hammer,True,long,62
141,0.0076387571891180965,0.07147110097743714,-0.1324446007266587,0.1477221151048949,61,0.041781642347773415,0.10842697222778955,-0.1707352232186941,0.2542985079142409,USD_SGD,shooting_star,False,short,202
37,0.05193272045876705,0.1366603053384613,-0.2159214780046171,0.3197869189221512,17,-0.13662085110001876,0.2035659175437379,-0.535610049485745,0.2623683472857075,USD_SGD,shooting_star,True,short,54
45,0.04487449949929304,0.11524568518681398,-0.18100704346686236,0.27075604246544843,20,-0.1324086432196093,0.20111885636460425,-0.5266016016942336,0.261784315255015,USD_SGD,bull_engulf,False,long,65
14,-0.09997470221591342,0.23670933796364896,-0.5639250046246653,0.36397560019283853,7,-0.10562594972708801,0.31931762482372267,-0.7314884943815845,0.5202365949274084,USD_SGD,bull_engulf,True,long,21
59,-0.06118316221749344,0.10615675883621353,-0.26925040953647195,0.1468840851014851,26,0.12507854861221668,0.18353625591055167,-0.2346525129724646,0.48480961019689794,USD_SGD,bear_engulf,False,short,85
13,0.01909213307011357,0.21728574295514114,-0.40678792312196305,0.44497218926219023,6,0.02385322649359614,0.38035129943134094,-0.7216353203918321,0.7693417733790243,USD_SGD,bear_engulf,True,short,19
144,0.017088078682120467,0.08340580011142501,-0.14638728953627253,0.18056344690051349,62,-0.161290322580645,0.1263604934007819,-0.4089568896461775,0.08637624448488754,USD_PLN,hammer,False,long,206
36,0.12390787028403803,0.16604204071496867,-0.20153452951730055,0.44935027008537665,16,0.49999999999999933,0.22360679774997888,0.06173067641004076,0.938269323589958,USD_PLN,hammer,True,long,52
128,0.04052264011229771,0.08808901385018492,-0.13213182703406473,0.21317710725866013,55,-0.12727272727272668,0.13497610576557637,-0.39182589457325634,0.137280440027803,USD_PLN,shooting_star,False,short,183
32,-0.025409439550808814,0.17485821659794382,-0.3681315440827787,0.31731266498116106,14,-0.14285714285714285,0.2745054065230065,-0.6808877396422355,0.39517345392794984,USD_PLN,shooting_star,True,short,46
53,0.18759373006409538,0.13487908545938573,-0.07676927743630066,0.4519567375644914,23,-0.4618635757369032,0.18587281677918313,-0.8261742966241021,-0.09755285484970422,USD_PLN,bull_engulf,False,long,76
14,0.06731912095693258,0.26664236934508917,-0.4552999229594422,0.5899381648733074,7,-0.37469460599268195,0.3587406888828307,-1.0778263562030301,0.3284371442176663,USD_PLN,bull_engulf,True,long,21
44,-0.15379623097006953,0.14901638162903766,-0.4458683389629834,0.1382758770228443,20,0.2999999999999995,0.2188486619609661,-0.1289433774434941,0.728943377443493,USD_PLN,bear_engulf,False,short,64
13,-0.4436180125140806,0.24672096831272788,-0.9271911104070273,0.03995508537886605,6,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,USD_PLN,bear_engulf,True,short,19
130,0.07098712987728467,0.08689750435142732,-0.09933197865151286,0.2413062384060822,56,-0.1964088292207418,0.13097997423431929,-0.4531295787200076,0.06031192027852403,USD_CZK,hammer,False,long,186
28,0.14285714285714285,0.1904761904761905,-0.2304761904761905,0.5161904761904762,12,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,USD_CZK,hammer,True,long,40
133,0.012908920796959511,0.0850239663150085,-0.15373805318045713,0.17955589477437617,58,-0.07145503765267777,0.13180758198118295,-0.3297978983357963,0.1868878230304408,USD_CZK,shooting_star,False,short,191
32,0.1875,0.176419930663981,-0.1582830641014028,0.5332830641014028,14,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,USD_CZK,shooting_star,True,short,46
58,-0.1819556431304367,0.12930917418989848,-0.43540162454263776,0.07149033828176435,26,0.057408386362622035,0.19673091245594915,-0.3281842020510383,0.44300097477628236,USD_CZK,bull_engulf,False,long,84
11,0.2727272727272727,0.30424000964875475,-0.32358314618428663,0.869037691638832,5,0.6,0.4,-0.18400000000000005,1.384,USD_CZK,bull_engulf,True,long,16
60,0.046002566886586806,0.1290234419288552,-0.2068833792939694,0.29888851306714304,26,0.1819737041467713,0.1929974721732517,-0.196301341312802,0.5602487496063446,USD_CZK,bear_engulf,False,short,86
15,0.2,0.26186146828319085,-0.313248477835054,0.7132484778350541,7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,USD_CZK,bear_engulf,True,short,22
147,-0.08843537414965993,0.08243632597174164,-0.25001057305427354,0.07313982475495368,63,0.1746031746031746,0.1250492632872556,-0.07049338143984638,0.4196997306461956,USD_HUF,hammer,False,long,210
36,-0.1111111111111111,0.16798421022632326,-0.44036016315470466,0.21813794093248245,16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,USD_HUF,hammer,True,long,52
119,-0.07084041272295527,0.09088857647053498,-0.24898202260520383,0.10730119715929329,52,0.15384615384615385,0.13836094888163492,-0.11734130596185055,0.42503361365415826,USD_HUF,shooting_star,False,short,171
31,0.03225806451612903,0.1824791693384639,-0.32540110738726025,0.38991723641951825,14,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,USD_HUF,shooting_star,True,short,45
43,0.11627906976744211,0.15325664577635614,-0.18410395595421591,0.41666209548910016,19,-0.15789473684210525,0.23274559932318592,-0.6140761115155496,0.29828663783133913,USD_HUF,bull_engulf,False,long,62
15,0.20000000000000073,0.26186146828319096,-0.3132484778350535,0.713248477835055,7,-0.7142857142857143,0.28571428571428575,-1.2742857142857145,-0.15428571428571425,USD_HUF,bull_engulf,True,long,22
46,0.17391304347826064,0.14679950448812287,-0.11381398531846021,0.4616400722749815,21,0.14285714285714285,0.2213133340689953,-0.29091699191808795,0.5766312776323737,USD_HUF,bear_engulf,False,short,67
13,0.23076923076922992,0.2808833628231619,-0.3197621603641674,0.7813006219026273,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,USD_HUF,bear_engulf,True,short,19
146,0.01338121332736561,0.07597150169771444,-0.1355229300001547,0.16228535665488591,63,-0.03686335848338172,0.11644983321298291,-0.2651050315808282,0.1913783146140648,EUR_HUF,hammer,False,long,209
34,-0.024060100280371782,0.16123490220509873,-0.3400805086023653,0.29196030804162176,15,-0.027294311809372473,0.23887694606894372,-0.49549312610450214,0.4409045024857572,EUR_HUF,hammer,True,long,49
112,-0.017936988251920676,0.08791283869692433,-0.19024615209789236,0.15437217559405103,48,0.15863962159185654,0.14112333678832925,-0.1179621185132688,0.4352413616969819,EUR_HUF,shooting_star,False,short,160
35,0.05872566051046924,0.1671104865984043,-0.2688108932224032,0.3862622142433417,15,0.0941091826326901,0.26015857870734227,-0.41580163163370076,0.6040199968990809,EUR_HUF,shooting_star,True,short,50
37,0.07817253154732703,0.1517642514210328,-0.21928540123789728,0.3756304643325513,16,0.07278876291427959,0.24951894173526637,-0.4162683628868425,0.5618458887154016,EUR_HUF,bull_engulf,False,long,53
11,-0.1293779286356445,0.2853011060993806,-0.6885680965904304,0.4298122393191414,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,EUR_HUF,bull_engulf,True,long,16
28,-0.08882121350652031,0.16859239031419035,-0.41926229852233343,0.2416198715092928,12,-0.28035194807378533,0.27783650210156885,-0.8249114921928602,0.2642075960452896,EUR_HUF,bear_engulf,False,short,40
7,0.0506231917583227,0.35266815885819425,-0.640606399603738,0.7418527831203835,4,-0.5,0.5,-1.48,0.48,EUR_HUF,bear_engulf,True,short,11
126,0.09280531549719087,0.07645094026350556,-0.05703852741928003,0.24264915841366178,55,-0.059526145425807246,0.10080082945108125,-0.2570957711499265,0.13804348029831198,EUR_PLN,hammer,False,long,181
32,0.14198776804622895,0.1488227110485467,-0.14970474560892258,0.4336802817013805,14,-0.059579756089622696,0.17169935359767344,-0.3961104891410626,0.27695097696181725,EUR_PLN,hammer,True,long,46
123,0.1722400802331164,0.07990858173382703,0.015619260034815424,0.32886090043141736,53,0.15621113875132905,0.10374436652367823,-0.04712781963508028,0.3595500971377384,EUR_PLN,shooting_star,False,short,176
29,0.06612267066368138,0.16332550055307338,-0.25399531042034246,0.3862406517477052,13,0.11640828395289653,0.20649098205272254,-0.2883140408704396,0.5211306087762326,EUR_PLN,shooting_star,True,short,42
37,0.14372774012111433,0.1448504178825992,-0.14017907892878007,0.42763455917100873,16,0.09128036353292479,0.1951278697896303,-0.29117026125475054,0.4737309883206001,EUR_PLN,bull_engulf,False,long,53
15,0.22914494431836321,0.21553152834196435,-0.19329685123188692,0.6515867398686134,7,0.11075645534968392,0.22196693021079367,-0.32429872786347164,0.5458116385628395,EUR_PLN,bull_engulf,True,long,22
40,0.12552258226854787,0.14545689692309313,-0.15957293570071465,0.4106181002378104,18,-0.03841003597563506,0.18279791177592639,-0.3966939430564508,0.3198738711051806,EUR_PLN,bear_engulf,False,short,58
12,-0.21417677346788763,0.2543778976681612,-0.7127574528974836,0.2844039059617083,6,0.5133859377274135,0.3092344648551016,-0.09271361338858564,1.1194854888434125,EUR_PLN,bear_engulf,True,short,18
144,0.18197180817445757,0.07639462821999934,0.03223833686325886,0.3317052794856563,63,-0.050220280458822215,0.11746951130606495,-0.2804605226187095,0.1800199617010651,EUR_SEK,hammer,False,long,207
38,0.14848267225736947,0.1468700082947635,-0.13938254400036695,0.43634788851510586,17,0.2956215048973196,0.2188267811663463,-0.13327898618871914,0.7245219959833583,EUR_SEK,hammer,True,long,55
138,-0.11506917326065064,0.07940022800422121,-0.2706936201489242,0.04055527362762293,60,0.13902960694848193,0.1186881846996813,-0.09359923506289342,0.3716584489598573,EUR_SEK,shooting_star,False,short,198
42,-0.25478012634089914,0.14107713861888385,-0.5312913180339115,0.02173106535211322,18,0.0,0.24253562503633302,-0.4753698250712127,0.4753698250712127,EUR_SEK,shooting_star,True,short,60
34,0.2000018962029149,0.14718282213286152,-0.08847643517749368,0.48848022758332343,15,-0.14415013362941334,0.24072482288851363,-0.6159707864909001,0.32767051923207335,EUR_SEK,bull_engulf,False,long,49
9,0.6831555906706913,0.15960187164014356,0.37033592225601,0.9959752590853727,5,0.38265442381024617,0.404685043276009,-0.4105282610107315,1.1758371086312238,EUR_SEK,bull_engulf,True,long,14
39,0.10250677957669249,0.1518527782846411,-0.19512466586120406,0.40013822501458907,17,0.3990712448785149,0.2077854590039162,-0.008188254769160852,0.8063307445261907,EUR_SEK,bear_engulf,False,short,56
9,0.22631794621467874,0.2913358691302162,-0.34470035728054504,0.7973362497099025,4,0.36725309819763025,0.4726232883287401,-0.5590885469267004,1.2935947433219608,EUR_SEK,bear_engulf,True,short,13
148,0.002259221546478039,0.0823230676196903,-0.15909399098811494,0.163612434081071,64,0.1284346246985799,0.12045622872799869,-0.1076595836082975,0.36452883300545735,NZD_CAD,hammer,False,long,212
39,-0.1794871794871795,0.15958699594164083,-0.49227769153279555,0.13330333255843654,18,0.18798224766205593,0.23228854911959163,-0.26730330861234364,0.6432678039364556,NZD_CAD,hammer,True,long,57
125,0.007863722250966433,0.08921512504065811,-0.16699792282872344,0.1827253673306563,54,0.09871781644423698,0.13554657112570045,-0.16695346296213587,0.36438909585060986,NZD_CAD,shooting_star,False,short,179
34,-0.11764705882352941,0.1728687687191937,-0.45646984551314906,0.22117572786609027,15,0.3333333333333333,0.25197631533948484,-0.16054024473205697,0.8272069113987236,NZD_CAD,shooting_star,True,short,49
39,-0.10819201916877301,0.1592654789398914,-0.42035235789096015,0.2039683195534141,18,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,NZD_CAD,bull_engulf,False,long,57
12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,6,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,NZD_CAD,bull_engulf,True,long,18
50,0.16,0.14101671633432072,-0.11639276401526863,0.4363927640152686,22,-0.18181818181818182,0.2145806706734845,-0.6023962963382115,0.23875993270184775,NZD_CAD,bear_engulf,False,short,72
14,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,NZD_CAD,bear_engulf,True,short,21
131,-0.09033236065210885,0.08649149009783261,-0.25985568124386077,0.07919095993964305,57,0.21245982934158517,0.12938936630535156,-0.04114332861690387,0.4660629873000742,NZD_CHF,hammer,False,long,188
42,-0.19047619047619047,0.1533145038611392,-0.4909726180440233,0.11002023709164238,18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,NZD_CHF,hammer,True,long,60
133,0.013526456193036976,0.08601814301867466,-0.15506910412356537,0.1821220165096393,58,0.17364074276750507,0.1292367069859199,-0.07966320292489792,0.4269446884599081,NZD_CHF,shooting_star,False,short,191
43,-0.16675447233151397,0.14859006961478902,-0.45799100877650045,0.12448206411347251,19,0.07060595012245907,0.23156527035479194,-0.38326197977293314,0.5244738800178512,NZD_CHF,shooting_star,True,short,62
44,0.013548289103016298,0.15102720652111537,-0.28246503567836984,0.30956161388440245,20,-0.3,0.2188486619609662,-0.7289433774434937,0.12894337744349377,NZD_CHF,bull_engulf,False,long,64
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,NZD_CHF,bull_engulf,True,long,16
41,0.12195121951219512,0.1569337360209309,-0.1856389030888294,0.42954134211321965,18,0.3333333333333333,0.2286647801900118,-0.1148496358390898,0.7815163025057564,NZD_CHF,bear_engulf,False,short,59
8,-0.75,0.25,-1.24,-0.26,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,NZD_CHF,bear_engulf,True,short,12
130,0.2604307431379542,0.08142383433709068,0.10084002783725651,0.4200214584386519,57,0.04002664178824575,0.13243896213739367,-0.21955372400104586,0.29960700757753733,EUR_NOK,hammer,False,long,187
34,0.30386847305296943,0.15817681925549262,-0.006158092687796102,0.613895038793735,15,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,EUR_NOK,hammer,True,long,49
155,0.06267501039900138,0.07762801495357408,-0.0894758989100038,0.21482591970800657,67,0.05787642495520685,0.11866015140742932,-0.17469747180335463,0.29045032171376833,EUR_NOK,shooting_star,False,short,222
41,0.19604919093679762,0.1489889407437868,-0.09596913292102449,0.48806751479461974,18,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,EUR_NOK,shooting_star,True,short,59
36,-0.016241375601579233,0.16705427934373793,-0.34366776311530556,0.3111850119121471,16,0.05495360090260984,0.24971867797947223,-0.4344950079371557,0.5444022097423754,EUR_NOK,bull_engulf,False,long,52
10,-0.05846895216568524,0.31864812724571423,-0.6830192815672851,0.5660813772359146,5,0.7758515228883515,0.22414847711164854,0.33652050774952036,1.2151825380271826,EUR_NOK,bull_engulf,True,long,15
37,0.02702702702702703,0.16660578386402639,-0.2995203093464647,0.35357436340051873,17,0.058823529411764705,0.2495670992423109,-0.43032798510316467,0.547975043926694,EUR_NOK,bear_engulf,False,short,54
7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,3,1.0,0.0,1.0,1.0,EUR_NOK,bear_engulf,True,short,10
143,-0.11888111888111895,0.08332302995535303,-0.2821942575936109,0.044432019831372974,62,0.161290322580645,0.12636049340078184,-0.08637624448488743,0.4089568896461774,USD_ZAR,hammer,False,long,205
35,-0.028571428571428876,0.17142857142857135,-0.3645714285714287,0.307428571428571,16,0.1249999999999993,0.25617376914898976,-0.3771005875320206,0.6271005875320192,USD_ZAR,hammer,True,long,51
140,0.21428571428571427,0.08284863690967888,0.051902385942743684,0.37666904262868484,61,0.08196721311475393,0.12866502865802348,-0.17021624305497213,0.33415066928447995,USD_ZAR,shooting_star,False,short,201
49,0.2653061224489794,0.13916511935699852,-0.0074575114907377005,0.5380697563886965,22,-0.09090909090909141,0.21731429260625326,-0.5168451044173478,0.335026922599165,USD_ZAR,shooting_star,True,short,71
61,-0.18032786885245883,0.12698306053139077,-0.42921466749398474,0.06855892978906708,27,0.18518518518518517,0.1927240401742195,-0.19255393355628508,0.5629243039266554,USD_ZAR,bull_engulf,False,long,88
28,-0.21428571428571427,0.18797967114804778,-0.5827258697358879,0.1541544411644594,13,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,USD_ZAR,bull_engulf,True,long,41
61,0.04918032786885211,0.1289432236393672,-0.20354839046430756,0.3019090462020118,27,0.40740740740740783,0.17910237772651527,0.056366747063437916,0.7584480677513777,USD_ZAR,bear_engulf,False,short,88
15,-0.06666666666666667,0.2666666666666666,-0.5893333333333332,0.45599999999999985,7,0.14285714285714443,0.4040610178208848,-0.6491024520717897,0.9348167377860787,USD_ZAR,bear_engulf,True,short,22
139,0.19830978515222353,0.08318130795629004,0.035274421557895036,0.361345148746552,60,0.16666666666666666,0.12836799737290128,-0.08493460818421986,0.4182679415175532,USD_NOK,hammer,False,long,199
44,0.14920591218543341,0.14936374379111253,-0.14354702564514712,0.441958850016014,19,-0.15789473684210525,0.23274559932318592,-0.6140761115155496,0.29828663783133913,USD_NOK,hammer,True,long,63
151,0.006622516556291461,0.08164786758899308,-0.15340730391813498,0.16665233703071788,66,0.030303030303030304,0.1239777725955779,-0.2126934039843024,0.27329946459036303,USD_NOK,shooting_star,False,short,217
45,0.15555555555555578,0.1489205454059161,-0.13632871344003977,0.44743982455115133,20,0.0,0.22941573387056172,-0.44965483838630094,0.44965483838630094,USD_NOK,shooting_star,True,short,65
46,0.10060277166364046,0.14690531408485719,-0.18733164394267965,0.38853718726996056,20,0.1,0.22826577307580465,-0.3474009152285771,0.5474009152285771,USD_NOK,bull_engulf,False,long,66
18,0.1459848609181917,0.23399750280586312,-0.3126502445813,0.6046199664176835,9,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,USD_NOK,bull_engulf,True,long,27
53,-0.1320754716981132,0.13746020891206473,-0.4014974811657601,0.13734653776953368,23,-0.043478260869565216,0.21299910806810243,-0.46095651268304594,0.37399999094391556,USD_NOK,bear_engulf,False,short,76
18,-0.2222222222222222,0.23647127470752347,-0.6857059206489682,0.24126147620452376,8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,USD_NOK,bear_engulf,True,short,26
