tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,confirm,direction,total_n
37,14,23,0,0.3783783783783784,0.22210628815857164,0.5346504685981852,16,7,8,1,0.4666666666666667,0.2141946806886107,0.7191386526447227,EUR_JPY,H4,100,2,short,53
11,5,6,0,0.45454545454545453,0.1602878664116818,0.7488030426792273,6,3,3,0,0.5,0.09991667534541426,0.9000833246545857,EUR_JPY,H4,100,3,short,17
699,334,355,10,0.4847605224963715,0.44744284145363095,0.5220782035391122,300,149,134,17,0.5265017667844523,0.4683287010989946,0.5846748324699099,GBP_JPY,H4,10,1,long,999
240,115,121,4,0.4872881355932203,0.4235161892177318,0.5510600819687088,103,47,47,9,0.5,0.39892071786663824,0.6010792821333617,GBP_JPY,H4,10,2,long,343
91,55,35,1,0.6111111111111112,0.5103929763925824,0.7118292458296399,40,16,23,1,0.41025641025641024,0.2558792420856332,0.5646335784271873,GBP_JPY,H4,10,3,long,131
576,309,266,1,0.5373913043478261,0.49663691761133544,0.5781456910843168,247,101,140,6,0.4190871369294606,0.3567918468855681,0.4813824269733531,GBP_JPY,H4,10,1,short,823
182,91,86,5,0.5141242937853108,0.4404923791324039,0.5877562084382176,79,40,38,1,0.5128205128205128,0.40189384650980037,0.6237471791312251,GBP_JPY,H4,10,2,short,261
56,32,24,0,0.5714285714285714,0.4418137574604142,0.7010433853967286,24,11,12,1,0.4782608695652174,0.2741099770483661,0.6824117620820687,GBP_JPY,H4,10,3,short,80
499,252,240,7,0.5121951219512195,0.46802645333401954,0.5563637905684196,215,96,104,15,0.48,0.41075899480798966,0.5492410051920102,GBP_JPY,H4,20,1,long,714
173,92,78,3,0.5411764705882353,0.46626921182767606,0.6160837293487944,75,36,32,7,0.5294117647058824,0.41077509639553506,0.6480484330162296,GBP_JPY,H4,20,2,long,248
68,43,25,0,0.6323529411764706,0.5177496910215929,0.7469561913313483,30,11,18,1,0.3793103448275862,0.20270995022817426,0.5559107394269981,GBP_JPY,H4,20,3,long,98
379,194,183,2,0.5145888594164456,0.4641377807735573,0.565039938059334,163,71,91,1,0.4382716049382716,0.36186455709654236,0.5146786527800009,GBP_JPY,H4,20,1,short,542
121,66,54,1,0.55,0.4609870795895338,0.6390129204104663,53,26,27,0,0.49056603773584906,0.35597664827997205,0.6251554271917261,GBP_JPY,H4,20,2,short,174
42,23,19,0,0.5476190476190477,0.3970891195008849,0.6981489757372105,18,8,10,0,0.4444444444444444,0.21488651059518432,0.6740023782937046,GBP_JPY,H4,20,3,short,60
308,165,141,2,0.5392156862745098,0.48336539273059764,0.5950659798184219,132,60,66,6,0.47619047619047616,0.3889841789889269,0.5633967733920254,GBP_JPY,H4,55,1,long,440
109,66,41,2,0.616822429906542,0.5247044721894079,0.7089403876236762,48,23,23,2,0.5,0.3555068829682008,0.6444931170317991,GBP_JPY,H4,55,2,long,157
42,27,15,0,0.6428571428571429,0.4979433753952485,0.7877709103190373,19,5,14,0,0.2631578947368421,0.06515356367607467,0.4611622257976095,GBP_JPY,H4,55,3,long,61
219,113,106,0,0.5159817351598174,0.4497933091537858,0.582170161165849,94,44,50,0,0.46808510638297873,0.3672119451255407,0.5689582676404168,GBP_JPY,H4,55,1,short,313
73,40,32,1,0.5555555555555556,0.4407765886309255,0.6703345224801857,32,18,14,0,0.5625,0.3906176137950721,0.7343823862049279,GBP_JPY,H4,55,2,short,105
23,11,12,0,0.4782608695652174,0.2741099770483661,0.6824117620820687,11,5,6,0,0.45454545454545453,0.1602878664116818,0.7488030426792273,GBP_JPY,H4,55,3,short,34
230,135,93,2,0.5921052631578947,0.5283138593583465,0.6558966669574429,100,40,55,5,0.42105263157894735,0.32176800565851116,0.5203372574993835,GBP_JPY,H4,100,1,long,330
85,48,35,2,0.5783132530120482,0.47207190471163185,0.6845546013124645,37,16,19,2,0.45714285714285713,0.2921022560775435,0.6221834582081708,GBP_JPY,H4,100,2,long,122
35,23,12,0,0.6571428571428571,0.49988637873894526,0.814399335546769,16,3,13,0,0.1875,0.0,0.37875306370095096,GBP_JPY,H4,100,3,long,51
154,76,77,1,0.49673202614379086,0.41750541424494114,0.5759586380426406,66,29,37,0,0.4393939393939394,0.3196537256574813,0.5591341531303975,GBP_JPY,H4,100,1,short,220
47,26,21,0,0.5531914893617021,0.41105499305058923,0.6953279856728151,21,12,9,0,0.5714285714285714,0.35976846654340416,0.7830886763137386,GBP_JPY,H4,100,2,short,68
16,8,8,0,0.5,0.255,0.745,8,4,4,0,0.5,0.15351767721859172,0.8464823227814082,GBP_JPY,H4,100,3,short,24
599,288,292,19,0.496551724137931,0.45586040673299905,0.537243041542863,257,117,120,20,0.4936708860759494,0.4300181456102288,0.55732362654167,GBP_AUD,H4,10,1,long,856
212,96,110,6,0.46601941747572817,0.397897447289056,0.5341413876624004,92,42,42,8,0.5,0.39307323378436376,0.6069267662156362,GBP_AUD,H4,10,2,long,304
65,30,29,6,0.5084745762711864,0.3809077707574716,0.6360413817849012,29,13,12,4,0.52,0.32415686277022626,0.7158431372297738,GBP_AUD,H4,10,3,long,94
603,284,305,14,0.48217317487266553,0.44181865181125984,0.5225276979340713,259,99,131,29,0.43043478260869567,0.366443979250395,0.4944255859669963,GBP_AUD,H4,10,1,short,862
200,95,102,3,0.48223350253807107,0.4124554859504637,0.5520115191256785,86,30,46,10,0.39473684210526316,0.2848425271444402,0.5046311570660861,GBP_AUD,H4,10,2,short,286
61,24,36,1,0.4,0.2760387157213996,0.5239612842786004,27,12,13,2,0.48,0.2841568627702262,0.6758431372297737,GBP_AUD,H4,10,3,short,88
428,197,219,12,0.4735576923076923,0.42557647678144794,0.5215389078339366,184,89,81,14,0.5235294117647059,0.44845011397466505,0.5986087095547468,GBP_AUD,H4,20,1,long,612
154,66,84,4,0.44,0.3605615441573373,0.5194384558426627,67,29,32,6,0.47540983606557374,0.3500855304633912,0.6007341416677563,GBP_AUD,H4,20,2,long,221
47,21,22,4,0.4883720930232558,0.33896391292128136,0.6377802731252302,21,11,8,2,0.5789473684210527,0.3569401957423196,0.8009545410997857,GBP_AUD,H4,20,3,long,68
424,192,219,13,0.46715328467153283,0.41891787067937086,0.5153886986636947,183,72,90,21,0.4444444444444444,0.3679251331613577,0.5209637557275312,GBP_AUD,H4,20,1,short,607
142,70,70,2,0.5,0.4171748830366054,0.5828251169633947,62,23,31,8,0.42592592592592593,0.2940364336028603,0.5578154182489916,GBP_AUD,H4,20,2,short,204
40,16,24,0,0.4,0.24817905282866928,0.5518209471713308,18,9,8,1,0.5294117647058824,0.29213842808518775,0.766685101326577,GBP_AUD,H4,20,3,short,58
251,124,116,11,0.5166666666666667,0.45344309218395995,0.5798902411493735,109,51,52,6,0.49514563106796117,0.3985879128751075,0.5917033492608149,GBP_AUD,H4,55,1,long,360
102,47,53,2,0.47,0.37217655904641256,0.5678234409535874,44,21,19,4,0.525,0.3702422053659332,0.6797577946340668,GBP_AUD,H4,55,2,long,146
31,13,15,3,0.4642857142857143,0.2795561822666026,0.649015246304826,14,9,3,2,0.75,0.505,0.995,GBP_AUD,H4,55,3,long,45
246,113,121,12,0.4829059829059829,0.4188788297566017,0.5469331360553642,106,42,51,13,0.45161290322580644,0.3504686105157666,0.5527571959358463,GBP_AUD,H4,55,1,short,352
81,40,39,2,0.5063291139240507,0.3960793333964272,0.6165788944516741,35,13,17,5,0.43333333333333335,0.2560081873235037,0.610658479343163,GBP_AUD,H4,55,2,short,116
23,7,16,0,0.30434782608695654,0.11629783002433983,0.4923978221495733,10,6,4,0,0.6,0.2963581056573385,0.9036418943426614,GBP_AUD,H4,55,3,short,33
172,79,81,12,0.49375,0.4162802503594145,0.5712197496405855,74,34,38,2,0.4722222222222222,0.35690648401299946,0.587537960431445,GBP_AUD,H4,100,1,long,246
74,31,40,3,0.43661971830985913,0.32125330498939,0.5519861316303283,32,14,16,2,0.4666666666666667,0.28814201332194833,0.645191320011385,GBP_AUD,H4,100,2,long,106
21,10,10,1,0.5,0.28086533820502063,0.7191346617949794,9,6,2,1,0.75,0.4499375065090607,1.0,GBP_AUD,H4,100,3,long,30
189,84,95,10,0.4692737430167598,0.39616354325217534,0.5423839427813443,81,27,44,10,0.38028169014084506,0.2673601563111256,0.49320322397056454,GBP_AUD,H4,100,1,short,270
60,31,28,1,0.5254237288135594,0.3980036361781897,0.652843821448929,26,7,15,4,0.3181818181818182,0.12354871828290975,0.5128149180807267,GBP_AUD,H4,100,2,short,86
18,7,11,0,0.3888888888888889,0.16367629309127704,0.6141014846865007,8,3,5,0,0.375,0.03951993352808575,0.7104800664719142,GBP_AUD,H4,100,3,short,26
600,270,303,27,0.4712041884816754,0.4303320524848625,0.5120763244784883,258,116,94,48,0.5523809523809524,0.4851266533307003,0.6196352514312046,GBP_CAD,H4,10,1,long,858
195,91,101,3,0.4739583333333333,0.40332891797489767,0.544587748691769,84,33,30,21,0.5238095238095238,0.400481195582754,0.6471378520362937,GBP_CAD,H4,10,2,long,279
56,25,31,0,0.44642857142857145,0.3162244048285736,0.5766327380285693,25,9,10,6,0.47368421052631576,0.2491684025975332,0.6982000184550983,GBP_CAD,H4,10,3,long,81
575,265,280,30,0.48623853211009177,0.4442758469500983,0.5282012172700852,247,97,123,27,0.4409090909090909,0.37530053586963635,0.5065176459485454,GBP_CAD,H4,10,1,short,822
192,90,89,13,0.5027932960893855,0.42954580005407333,0.5760407921246977,83,31,37,15,0.45588235294117646,0.33750342264613753,0.5742612832362154,GBP_CAD,H4,10,2,short,275
61,24,33,4,0.42105263157894735,0.29287673067085307,0.5492285324870416,27,7,14,6,0.3333333333333333,0.13171028938286652,0.5349563772838001,GBP_CAD,H4,10,3,short,88
405,186,201,18,0.4806201550387597,0.43084138923758836,0.530398920839931,174,73,64,37,0.5328467153284672,0.44930052756992395,0.6163929030870104,GBP_CAD,H4,20,1,long,579
144,72,70,2,0.5070422535211268,0.4248106379018086,0.5892738691404449,62,25,23,14,0.5208333333333334,0.3795053578878522,0.6621613087788145,GBP_CAD,H4,20,2,long,206
42,17,25,0,0.40476190476190477,0.25631313569648934,0.5532106738273201,18,8,6,4,0.5714285714285714,0.31219894349225696,0.8306581993648858,GBP_CAD,H4,20,3,long,60
402,181,201,20,0.4738219895287958,0.42374959699508613,0.5238943820625055,173,66,86,21,0.4342105263157895,0.35541312720624074,0.5130079254253382,GBP_CAD,H4,20,1,short,575
128,62,56,10,0.5254237288135594,0.4353241172516714,0.6155233403754473,55,19,25,11,0.4318181818181818,0.28545768957742834,0.5781786740589353,GBP_CAD,H4,20,2,short,183
37,16,18,3,0.47058823529411764,0.3028106499748662,0.6383658206133691,17,5,9,3,0.35714285714285715,0.1061448491826345,0.6081408651030797,GBP_CAD,H4,20,3,short,54
243,102,131,10,0.43776824034334766,0.3740655280962711,0.5014709525904242,105,41,37,27,0.5256410256410257,0.4148238805019678,0.6364581707800835,GBP_CAD,H4,55,1,long,348
85,41,43,1,0.4880952380952381,0.3811987842164875,0.5949916919739887,37,12,16,9,0.42857142857142855,0.24526840077319495,0.6118744563696621,GBP_CAD,H4,55,2,long,122
24,7,17,0,0.2916666666666667,0.1098169245615328,0.47351640877180057,11,5,4,2,0.5555555555555556,0.23091161215558614,0.8801994989555251,GBP_CAD,H4,55,3,long,35
242,120,112,10,0.5172413793103449,0.452939490758169,0.5815432678625206,104,34,56,14,0.37777777777777777,0.27761052121809104,0.4779450343374645,GBP_CAD,H4,55,1,short,346
77,36,34,7,0.5142857142857142,0.39720112947626973,0.6313702990951587,34,13,16,5,0.4482758620689655,0.26727079113275964,0.6292809330051714,GBP_CAD,H4,55,2,short,111
25,11,11,3,0.5,0.29106329797150177,0.7089367020284982,12,5,6,1,0.45454545454545453,0.1602878664116818,0.7488030426792273,GBP_CAD,H4,55,3,short,37
170,72,91,7,0.44171779141104295,0.3654815267414162,0.5179540560806697,73,24,30,19,0.4444444444444444,0.31190910954195983,0.576979779346929,GBP_CAD,H4,100,1,long,243
60,30,29,1,0.5084745762711864,0.3809077707574716,0.6360413817849012,26,7,14,5,0.3333333333333333,0.13171028938286652,0.5349563772838001,GBP_CAD,H4,100,2,long,86
17,5,12,0,0.29411764705882354,0.07751771578937186,0.5107175783282752,8,2,4,2,0.3333333333333333,0.0,0.7105355092038887,GBP_CAD,H4,100,3,long,25
176,92,75,9,0.5508982035928144,0.47545746876086836,0.6263389384247604,76,30,40,6,0.42857142857142855,0.31264041460191305,0.544502442540944,GBP_CAD,H4,100,1,short,252
57,27,24,6,0.5294117647058824,0.3924219399364037,0.666401589475361,25,12,12,1,0.5,0.29995833767270713,0.7000416623272929,GBP_CAD,H4,100,2,short,82
18,8,8,2,0.5,0.255,0.745,8,4,3,1,0.5714285714285714,0.2048225158321042,0.9380346270250386,GBP_CAD,H4,100,3,short,26
563,272,274,17,0.4981684981684982,0.4562286512712177,0.5401083450657786,242,93,110,39,0.458128078817734,0.38958717431075274,0.5266689833247152,GBP_CHF,H4,10,1,long,805
181,87,88,6,0.49714285714285716,0.4230630299292358,0.5712226843564786,78,30,40,8,0.42857142857142855,0.31264041460191305,0.544502442540944,GBP_CHF,H4,10,2,long,259
53,24,28,1,0.46153846153846156,0.32603958560192947,0.5970373374749937,24,9,10,5,0.47368421052631576,0.2491684025975332,0.6982000184550983,GBP_CHF,H4,10,3,long,77
574,285,266,23,0.5172413793103449,0.4755168043410414,0.5589659542796483,247,110,106,31,0.5092592592592593,0.4425901396960931,0.5759283788224254,GBP_CHF,H4,10,1,short,821
182,95,76,11,0.5555555555555556,0.48107712703381844,0.6300339840772927,79,38,32,9,0.5428571428571428,0.4261558146727558,0.6595584710415299,GBP_CHF,H4,10,2,short,261
53,28,25,0,0.5283018867924528,0.3939043568631324,0.6626994167217732,24,12,10,2,0.5454545454545454,0.33738300946955657,0.7535260814395343,GBP_CHF,H4,10,3,short,77
385,185,191,9,0.4920212765957447,0.44148807064859585,0.5425544825428935,165,67,71,27,0.4855072463768116,0.4021191581035034,0.5688953346501198,GBP_CHF,H4,20,1,long,550
129,62,64,3,0.49206349206349204,0.4047691521366403,0.5793578319903439,56,22,29,5,0.43137254901960786,0.29544385428615283,0.5673012437530629,GBP_CHF,H4,20,2,long,185
35,16,18,1,0.47058823529411764,0.3028106499748662,0.6383658206133691,15,6,6,3,0.5,0.21709836809708338,0.7829016319029166,GBP_CHF,H4,20,3,long,50
397,207,174,16,0.5433070866141733,0.4932888467707475,0.593325326457599,171,75,74,22,0.5033557046979866,0.42307278464063397,0.5836386247553393,GBP_CHF,H4,20,1,short,568
134,76,53,5,0.5891472868217055,0.5042456160340557,0.6740489576093552,58,30,22,6,0.5769230769230769,0.4426394620902813,0.7112066917558724,GBP_CHF,H4,20,2,short,192
36,19,17,0,0.5277777777777778,0.3646966968472296,0.690858858708326,16,8,7,1,0.5333333333333333,0.28086134735527735,0.7858053193113893,GBP_CHF,H4,20,3,short,52
223,102,116,5,0.46788990825688076,0.40165294528070844,0.5341268712330531,96,34,48,14,0.4146341463414634,0.30800022750391237,0.5212680651790144,GBP_CHF,H4,55,1,long,319
82,38,42,2,0.475,0.36556971397277627,0.5844302860272237,36,14,17,5,0.45161290322580644,0.2764258493563991,0.6267999570952139,GBP_CHF,H4,55,2,long,118
24,10,12,2,0.45454545454545453,0.24647391856046566,0.6626169905304434,11,5,5,1,0.5,0.19009678930349883,0.8099032106965012,GBP_CHF,H4,55,3,long,35
238,121,106,11,0.5330396475770925,0.46813692677273344,0.5979423683814516,103,52,40,11,0.5652173913043478,0.4639181954464841,0.6665165871622114,GBP_CHF,H4,55,1,short,341
81,51,26,4,0.6623376623376623,0.5567065761407027,0.7679687485346219,35,21,12,2,0.6363636363636364,0.47223459536639945,0.8004926773608733,GBP_CHF,H4,55,2,short,116
23,14,9,0,0.6086956521739131,0.4092385110469433,0.8081527933008829,10,3,6,1,0.3333333333333333,0.02534904641652591,0.6413176202501407,GBP_CHF,H4,55,3,short,33
158,78,78,2,0.5,0.4215372046355073,0.5784627953644927,68,18,40,10,0.3103448275862069,0.19128086583632908,0.42940878933608473,GBP_CHF,H4,100,1,long,226
55,28,26,1,0.5185185185185185,0.3852489102138178,0.6517881268232192,24,3,16,5,0.15789473684210525,0.0,0.3218579002008938,GBP_CHF,H4,100,2,long,79
16,9,7,0,0.5625,0.31942159829594075,0.8055784017040593,8,2,5,1,0.2857142857142857,0.0,0.6203782963279159,GBP_CHF,H4,100,3,long,24
172,94,70,8,0.573170731707317,0.497469447657543,0.6488720157570911,75,33,33,9,0.5,0.37937033884025395,0.620629661159746,GBP_CHF,H4,100,1,short,247
56,38,16,2,0.7037037037037037,0.5819121358590068,0.8254952715484006,25,12,11,2,0.5217391304347826,0.3175882379179313,0.7258900229516339,GBP_CHF,H4,100,2,short,81
15,11,4,0,0.7333333333333333,0.5095408368517008,0.9571258298149657,7,2,4,1,0.3333333333333333,0.0,0.7105355092038887,GBP_CHF,H4,100,3,short,22
610,264,337,9,0.43926788685524126,0.39958883580083876,0.47894693790964377,262,130,109,23,0.5439330543933054,0.48078730160118416,0.6070788071854267,GBP_NZD,H4,10,1,long,872
212,91,115,6,0.441747572815534,0.3739327147477343,0.5095624308833338,91,45,38,8,0.5421686746987951,0.4349829402855688,0.6493544091120215,GBP_NZD,H4,10,2,long,303
64,26,35,3,0.4262295081967213,0.30212658393074165,0.5503324324627009,28,14,13,1,0.5185185185185185,0.3300468310018606,0.7069902060351764,GBP_NZD,H4,10,3,long,92
564,241,310,13,0.43738656987295826,0.3959658119623391,0.47880732778357743,242,70,142,30,0.330188679245283,0.2668825919681626,0.3934947665224034,GBP_NZD,H4,10,1,short,806
184,71,108,5,0.39664804469273746,0.3249813166731683,0.4683147727123066,79,18,45,16,0.2857142857142857,0.1741596155097423,0.3972689559188291,GBP_NZD,H4,10,2,short,263
63,29,33,1,0.46774193548387094,0.3435411032312867,0.5919427677364552,28,7,19,2,0.2692307692307692,0.09873175598308431,0.4397297824784541,GBP_NZD,H4,10,3,short,91
413,177,229,7,0.43596059113300495,0.38772457904290797,0.48419660322310193,178,88,70,20,0.5569620253164557,0.47950500306474286,0.6344190475681685,GBP_NZD,H4,20,1,long,591
144,61,77,6,0.4420289855072464,0.3591684526450536,0.5248895183694392,62,34,25,3,0.576271186440678,0.4501791912494828,0.7023631816318732,GBP_NZD,H4,20,2,long,206
44,18,24,2,0.42857142857142855,0.27890513310047094,0.5782377240423862,19,9,9,1,0.5,0.2690117848123945,0.7309882151876055,GBP_NZD,H4,20,3,long,63
386,174,202,10,0.4627659574468085,0.41236664487945895,0.513165270014158,166,41,102,23,0.2867132867132867,0.2125918157567659,0.36083475766980755,GBP_NZD,H4,20,1,short,552
126,53,68,5,0.4380165289256198,0.34961283606667126,0.5264202217845684,55,13,33,9,0.2826086956521739,0.1524875225695729,0.4127298687347749,GBP_NZD,H4,20,2,short,181
50,23,26,1,0.46938775510204084,0.32965039212332675,0.6091251180807549,22,7,15,0,0.3181818181818182,0.12354871828290975,0.5128149180807267,GBP_NZD,H4,20,3,short,72
251,117,129,5,0.47560975609756095,0.41320162219358175,0.5380178900015401,109,51,45,13,0.53125,0.43142471317033443,0.6310752868296655,GBP_NZD,H4,55,1,long,360
88,45,42,1,0.5172413793103449,0.4122368350102504,0.6222459236104394,38,18,19,1,0.4864864864864865,0.32543433226529483,0.6475386407076782,GBP_NZD,H4,55,2,long,126
29,12,15,2,0.4444444444444444,0.25701117633169046,0.6318777125571984,13,9,3,1,0.75,0.505,0.995,GBP_NZD,H4,55,3,long,42
222,100,116,6,0.46296296296296297,0.39646559753545546,0.5294603283904704,96,24,62,10,0.27906976744186046,0.18426943504594853,0.3738700998377724,GBP_NZD,H4,55,1,short,318
72,36,33,3,0.5217391304347826,0.4038725576848761,0.639605703184689,31,10,18,3,0.35714285714285715,0.17966046364986868,0.5346252506358457,GBP_NZD,H4,55,2,short,103
29,18,10,1,0.6428571428571429,0.46537474936415446,0.8203395363501313,13,3,10,0,0.23076923076923078,0.0017343277518477307,0.45980413378661383,GBP_NZD,H4,55,3,short,42
191,89,98,4,0.47593582887700536,0.4043541792391919,0.5475174785148188,82,36,36,10,0.5,0.38450589240619726,0.6154941075938027,GBP_NZD,H4,100,1,long,273
66,30,35,1,0.46153846153846156,0.34034458255090305,0.5827323405260201,29,14,14,1,0.5,0.31479740822547864,0.6852025917745214,GBP_NZD,H4,100,2,long,95
24,8,14,2,0.36363636363636365,0.16262016242857788,0.5646525648441494,11,8,3,0,0.7272727272727273,0.4640807392878268,0.9904647152576278,GBP_NZD,H4,100,3,long,35
165,84,77,4,0.5217391304347826,0.4445773459302875,0.5989009149392777,71,16,51,4,0.23880597014925373,0.13671462015941566,0.3408973201390918,GBP_NZD,H4,100,1,short,236
49,27,20,2,0.574468085106383,0.433114715946712,0.715821454266054,22,6,14,2,0.3,0.09915976498719187,0.500840235012808,GBP_NZD,H4,100,2,short,71
19,12,7,0,0.631578947368421,0.41467607015701474,0.8484818245798273,9,4,5,0,0.4444444444444444,0.11980050104447498,0.7690883878444139,GBP_NZD,H4,100,3,short,28
674,315,306,53,0.5072463768115942,0.4679244617065975,0.546568291916591,289,156,119,14,0.5672727272727273,0.5087138407072141,0.6258316138382404,CHF_JPY,H4,10,1,long,963
239,101,116,22,0.46543778801843316,0.3990701820254552,0.5318053940114111,103,44,52,7,0.4583333333333333,0.35866040176694947,0.5580062648997172,CHF_JPY,H4,10,2,long,342
76,34,37,5,0.4788732394366197,0.362672506110634,0.5950739727626053,33,12,14,7,0.46153846153846156,0.26991411350270844,0.6531628095742147,CHF_JPY,H4,10,3,long,109
545,209,269,67,0.4372384937238494,0.3927688643909566,0.48170812305674215,234,88,130,16,0.4036697247706422,0.3385392351247498,0.46880021441653463,CHF_JPY,H4,10,1,short,779
163,61,85,17,0.4178082191780822,0.3378061595259699,0.4978102788301945,70,29,36,5,0.4461538461538462,0.3253067314792678,0.5670009608284245,CHF_JPY,H4,10,2,short,233
56,18,33,5,0.35294117647058826,0.2217834047494987,0.4840989481916778,24,6,17,1,0.2608695652173913,0.08141091240005918,0.44032821803472344,CHF_JPY,H4,10,3,short,80
489,230,221,38,0.5099778270509978,0.4638406186466935,0.556115035455302,210,110,87,13,0.5583756345177665,0.4890310259530445,0.6277202430824885,CHF_JPY,H4,20,1,long,699
165,70,79,16,0.4697986577181208,0.38966052212495816,0.5499367933112834,72,33,33,6,0.5,0.37937033884025395,0.620629661159746,CHF_JPY,H4,20,2,long,237
56,24,26,6,0.48,0.34151798961597934,0.6184820103840206,25,10,11,4,0.47619047619047616,0.26257954568917985,0.6898014066917725,CHF_JPY,H4,20,3,long,81
347,127,170,50,0.4276094276094276,0.3713432103832775,0.4838756448355777,150,54,88,8,0.38028169014084506,0.3004341078278643,0.46012927245382584,CHF_JPY,H4,20,1,short,497
109,40,57,12,0.41237113402061853,0.3144072730118088,0.5103349950294283,48,23,24,1,0.48936170212765956,0.34644636986968314,0.632277034385636,CHF_JPY,H4,20,2,short,157
35,11,21,3,0.34375,0.17918514410155795,0.508314855898442,16,6,10,0,0.375,0.13777977004479572,0.6122202299552043,CHF_JPY,H4,20,3,short,51
317,149,147,21,0.5033783783783784,0.44641833565854183,0.560338421098215,136,72,56,8,0.5625,0.47655880689753605,0.648441193102464,CHF_JPY,H4,55,1,long,453
105,45,53,7,0.45918367346938777,0.3605191211846334,0.5578482257541421,45,20,21,4,0.4878048780487805,0.33480012175345375,0.6408096343441072,CHF_JPY,H4,55,2,long,150
37,18,17,2,0.5142857142857142,0.348703106503375,0.6798683220680535,17,4,9,4,0.3076923076923077,0.05679714201505026,0.5585874733695652,CHF_JPY,H4,55,3,long,54
177,55,100,22,0.3548387096774194,0.27951358332417486,0.4301638360306639,76,34,41,1,0.4533333333333333,0.3406666361604249,0.5660000305062417,CHF_JPY,H4,55,1,short,253
53,17,34,2,0.3333333333333333,0.2039540543843812,0.46271261228228544,24,13,11,0,0.5416666666666666,0.34232080353389893,0.7410125297994343,CHF_JPY,H4,55,2,short,77
20,7,12,1,0.3684210526315789,0.15151817542017268,0.5853239298429852,9,3,6,0,0.3333333333333333,0.02534904641652591,0.6413176202501407,CHF_JPY,H4,55,3,short,29
240,117,110,13,0.5154185022026432,0.45040455128959506,0.5804324531156912,103,51,45,7,0.53125,0.43142471317033443,0.6310752868296655,CHF_JPY,H4,100,1,long,343
83,40,39,4,0.5063291139240507,0.3960793333964272,0.6165788944516741,36,15,17,4,0.46875,0.29584753133088293,0.6416524686691171,CHF_JPY,H4,100,2,long,119
32,17,14,1,0.5483870967741935,0.37320004290478614,0.7235741506436009,15,3,8,4,0.2727272727272727,0.009535284742372196,0.5359192607121732,CHF_JPY,H4,100,3,long,47
108,40,57,11,0.41237113402061853,0.3144072730118088,0.5103349950294283,47,23,23,1,0.5,0.3555068829682008,0.6444931170317991,CHF_JPY,H4,100,1,short,155
35,10,23,2,0.30303030303030304,0.14622921223631213,0.45983139382429394,16,8,8,0,0.5,0.255,0.745,CHF_JPY,H4,100,2,short,51
14,5,8,1,0.38461538461538464,0.12014865879357278,0.6490821104371964,7,2,5,0,0.2857142857142857,0.0,0.6203782963279159,CHF_JPY,H4,100,3,short,21
676,338,332,6,0.5044776119402985,0.46661842705483936,0.5423367968257576,291,138,146,7,0.4859154929577465,0.4277862680171768,0.5440447178983162,NZD_JPY,H4,10,1,long,967
247,121,123,3,0.4959016393442623,0.43316567578010573,0.5586376029084189,106,53,53,0,0.5,0.4048139854889881,0.5951860145110119,NZD_JPY,H4,10,2,long,353
86,48,37,1,0.5647058823529412,0.45930380667366194,0.6701079580322205,37,17,19,1,0.4722222222222222,0.309141141291674,0.6353033031527704,NZD_JPY,H4,10,3,long,123
604,300,301,3,0.49916805324459235,0.45919307477495075,0.539143031714234,259,117,141,1,0.45348837209302323,0.3927407895784477,0.5142359546075987,NZD_JPY,H4,10,1,short,863
189,93,95,1,0.4946808510638298,0.42321104981271473,0.5661506523149449,81,36,45,0,0.4444444444444444,0.3362297966444546,0.5526590922444342,NZD_JPY,H4,10,2,short,270
58,23,35,0,0.39655172413793105,0.270655698226561,0.5224477500493011,25,11,13,1,0.4583333333333333,0.2589874702005656,0.6576791964661011,NZD_JPY,H4,10,3,short,83
492,253,235,4,0.5184426229508197,0.4741102957365708,0.5627749501650685,212,98,111,3,0.4688995215311005,0.40124276568833006,0.5365562773738709,NZD_JPY,H4,20,1,long,704
179,86,91,2,0.4858757062146893,0.4122437915617824,0.5595076208675962,77,39,38,0,0.5064935064935064,0.3948215601896798,0.6181654527973331,NZD_JPY,H4,20,2,long,256
60,32,27,1,0.5423728813559322,0.41524672242839017,0.6694990402834742,27,14,12,1,0.5384615384615384,0.3468371904257853,0.7300858864972916,NZD_JPY,H4,20,3,long,87
403,215,187,1,0.5348258706467661,0.48606661973240367,0.5835851215611285,173,81,92,0,0.4682080924855491,0.39385083903405116,0.5425653459370471,NZD_JPY,H4,20,1,short,576
128,65,62,1,0.5118110236220472,0.4248743512349942,0.5987476960091003,55,28,27,0,0.509090909090909,0.37696957970030726,0.6412122384815109,NZD_JPY,H4,20,2,short,183
39,15,24,0,0.38461538461538464,0.23192544927046257,0.5373053199603067,17,9,7,1,0.5625,0.31942159829594075,0.8055784017040593,NZD_JPY,H4,20,3,short,56
308,159,147,2,0.5196078431372549,0.46362806651334604,0.5755876197611639,132,53,77,2,0.4076923076923077,0.323218058532866,0.49216655685174937,NZD_JPY,H4,55,1,long,440
109,56,51,2,0.5233644859813084,0.42872780375631014,0.6180011682063066,48,21,27,0,0.4375,0.2971586193419774,0.5778413806580226,NZD_JPY,H4,55,2,long,157
