tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,tr_edge,tr_edge_ci_low,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,te_edge,te_edge_ci_low,pair,tf,period,confirm,stop_pct,tp_pct,rr_label,be_wr,direction,total_n
389,173,188,28,0.4792243767313019,0.42768997428129807,0.5307587791813058,-0.020775623268698085,-0.07231002571870193,168,67,96,5,0.4110429447852761,0.3355080406052806,0.48657784896527156,-0.08895705521472391,-0.1644919593947194,USD_JPY,H4,20,1,0.01,0.01,1/1,0.5,short,557
389,73,222,94,0.24745762711864408,0.1982127605919387,0.29670249364534945,-0.08587570621468929,-0.13512057274139466,168,44,116,8,0.275,0.20581189589242962,0.3441881041075704,-0.05833333333333335,-0.12752143744090375,USD_JPY,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,557
116,44,56,16,0.44,0.3427081586154317,0.5372918413845683,-0.06,-0.1572918413845683,51,22,27,2,0.4489795918367347,0.30971036204297536,0.588248821630494,-0.05102040816326531,-0.19028963795702464,USD_JPY,H4,20,2,0.01,0.01,1/1,0.5,short,167
116,18,66,32,0.21428571428571427,0.12653607041179304,0.3020353581596355,-0.1190476190476191,-0.20679726292154033,51,15,33,3,0.3125,0.18137158409279347,0.44362841590720653,-0.02083333333333337,-0.1519617492405399,USD_JPY,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,167
31,14,15,2,0.4827586206896552,0.3008854149362746,0.6646318264430358,-0.017241379310344807,-0.19911458506372542,14,6,7,1,0.46153846153846156,0.19054070966539732,0.7325362134115259,-0.038461538461538436,-0.3094592903346027,USD_JPY,H4,20,3,0.01,0.01,1/1,0.5,short,45
31,5,19,7,0.20833333333333334,0.04585292140851313,0.3708137452581536,-0.12500000000000003,-0.2874804119248202,14,1,12,1,0.07692307692307693,0.0,0.22177746836521728,-0.25641025641025644,-0.33333333333333337,USD_JPY,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,45
320,159,127,34,0.5559440559440559,0.4983593114358498,0.613528800452262,0.05594405594405594,-0.0016406885641501723,138,72,60,6,0.5454545454545454,0.46050969659448354,0.6303993943146072,0.045454545454545414,-0.03949030340551646,USD_JPY,H4,55,1,0.01,0.01,1/1,0.5,long,458
320,87,161,72,0.35080645161290325,0.29141128369972763,0.41020161952607886,0.017473118279569877,-0.04192204963360574,138,38,71,29,0.3486238532110092,0.2591621222094632,0.43808558421255517,0.015290519877675823,-0.07417121112387015,USD_JPY,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,458
123,67,44,12,0.6036036036036037,0.512604871188937,0.6946023360182703,0.10360360360360366,0.01260487118893705,54,27,22,5,0.5510204081632653,0.4117511783695059,0.6902896379570246,0.05102040816326525,-0.08824882163049408,USD_JPY,H4,55,2,0.01,0.01,1/1,0.5,long,177
123,37,64,22,0.36633663366336633,0.2723719059306884,0.4603013613960443,0.03300330033003296,-0.060961427402644985,54,11,26,17,0.2972972972972973,0.15001976395988345,0.44457483063471115,-0.03603603603603606,-0.18331356937344992,USD_JPY,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,177
47,28,16,3,0.6363636363636364,0.4942237173612516,0.7785035553660211,0.13636363636363635,-0.005776282638748409,21,11,10,0,0.5238095238095238,0.3101985933082275,0.7374204543108202,0.023809523809523836,-0.18980140669177248,USD_JPY,H4,55,3,0.01,0.01,1/1,0.5,long,68
47,19,20,8,0.48717948717948717,0.33030549125404296,0.6440534831049314,0.1538461538461538,-0.0030278420792904104,21,3,13,5,0.1875,0.0,0.37875306370095096,-0.14583333333333337,-0.33333333333333337,USD_JPY,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,68
204,80,116,8,0.40816326530612246,0.33935415342730935,0.47697237718493557,-0.09183673469387754,-0.16064584657269065,88,38,50,0,0.4318181818181818,0.32832568525694394,0.5353106783794197,-0.06818181818181818,-0.17167431474305606,USD_JPY,H4,55,1,0.01,0.01,1/1,0.5,short,292
204,40,127,37,0.23952095808383234,0.17478982327100573,0.30425209289665894,-0.09381237524950103,-0.15854351006232764,88,25,62,1,0.28735632183908044,0.1922645276975084,0.3824481159806525,-0.04597701149425293,-0.14106880563582497,USD_JPY,H4,55,1,0.01,0.02,1/2,0.33333333333333337,short,292
65,24,37,4,0.39344262295081966,0.27084902201849453,0.5160362238831449,-0.10655737704918034,-0.22915097798150547,28,15,13,0,0.5357142857142857,0.350984753695174,0.7204438177333974,0.0357142857142857,-0.149015246304826,USD_JPY,H4,55,2,0.01,0.01,1/1,0.5,short,93
65,12,42,11,0.2222222222222222,0.11133520540600683,0.3331092390384376,-0.11111111111111116,-0.22199812792732654,28,11,17,0,0.39285714285714285,0.2119566177058874,0.5737576680083983,0.05952380952380948,-0.12137671562744598,USD_JPY,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,93
18,8,9,1,0.47058823529411764,0.23331489867342306,0.7078615719148122,-0.02941176470588236,-0.26668510132657697,8,6,2,0,0.75,0.4499375065090607,1.0,0.25,-0.050062493490939275,USD_JPY,H4,55,3,0.01,0.01,1/1,0.5,short,26
18,5,11,2,0.3125,0.08537892133269531,0.5396210786673047,-0.02083333333333337,-0.24795441200063806,8,1,7,0,0.125,0.0,0.3541765149399039,-0.20833333333333337,-0.33333333333333337,USD_JPY,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,26
247,124,101,22,0.5511111111111111,0.48612002068448223,0.61610220153774,0.05111111111111111,-0.013879979315517765,107,50,50,7,0.5,0.402,0.598,0.0,-0.09799999999999998,USD_JPY,H4,100,1,0.01,0.01,1/1,0.5,long,354
247,63,127,57,0.33157894736842103,0.2646370827538067,0.39852081198303535,-0.0017543859649123417,-0.06869625057952666,107,26,57,24,0.3132530120481928,0.21346852374059558,0.41303750035579,-0.02008032128514059,-0.11986480959273779,USD_JPY,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,354
95,47,41,7,0.5340909090909091,0.4298656651053624,0.6383161530764557,0.03409090909090906,-0.0701343348946376,42,19,18,5,0.5135135135135135,0.3524613592923218,0.6745656677347052,0.013513513513513487,-0.1475386407076782,USD_JPY,H4,100,2,0.01,0.01,1/1,0.5,long,137
95,23,57,15,0.2875,0.18832038074785726,0.38667961925214267,-0.04583333333333339,-0.1450129525854761,42,9,20,13,0.3103448275862069,0.14196295808965828,0.4787266970827555,-0.022988505747126464,-0.1913703752436751,USD_JPY,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,137
38,23,12,3,0.6571428571428571,0.49988637873894526,0.814399335546769,0.15714285714285714,-0.00011362126105474157,17,8,9,0,0.47058823529411764,0.23331489867342306,0.7078615719148122,-0.02941176470588236,-0.26668510132657697,USD_JPY,H4,100,3,0.01,0.01,1/1,0.5,long,55
38,14,16,8,0.4666666666666667,0.28814201332194833,0.645191320011385,0.1333333333333333,-0.04519132001138504,17,2,11,4,0.15384615384615385,0.0,0.34997992703884034,-0.17948717948717952,-0.33333333333333337,USD_JPY,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,55
144,57,81,6,0.41304347826086957,0.33089162236798153,0.4951953341537576,-0.08695652173913043,-0.16910837763201847,62,25,37,0,0.4032258064516129,0.2811191320027941,0.5253324809004317,-0.09677419354838712,-0.2188808679972059,USD_JPY,H4,100,1,0.01,0.01,1/1,0.5,short,206
144,26,94,24,0.21666666666666667,0.14295524235486767,0.2903780909784657,-0.1166666666666667,-0.1903780909784657,62,14,47,1,0.22950819672131148,0.12397860312244162,0.33503779032018133,-0.10382513661202189,-0.20935473021089174,USD_JPY,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,206
48,19,26,3,0.4222222222222222,0.2779107772800783,0.5665336671643662,-0.07777777777777778,-0.2220892227199217,21,10,11,0,0.47619047619047616,0.26257954568917985,0.6898014066917725,-0.023809523809523836,-0.23742045431082015,USD_JPY,H4,100,2,0.01,0.01,1/1,0.5,short,69
48,11,31,6,0.2619047619047619,0.12893303001605752,0.39487649379346634,-0.07142857142857145,-0.20440030331727585,21,6,15,0,0.2857142857142857,0.09249592909842652,0.4789326423301449,-0.04761904761904767,-0.24083740423490685,USD_JPY,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,69
13,6,6,1,0.5,0.21709836809708338,0.7829016319029166,0.0,-0.2829016319029166,6,3,3,0,0.5,0.09991667534541426,0.9000833246545857,0.0,-0.40008332465458574,USD_JPY,H4,100,3,0.01,0.01,1/1,0.5,short,19
13,3,8,2,0.2727272727272727,0.009535284742372196,0.5359192607121732,-0.06060606060606066,-0.3237980485909612,6,1,5,0,0.16666666666666666,0.0,0.4648711701972571,-0.1666666666666667,-0.33333333333333337,USD_JPY,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,19
574,261,259,54,0.5019230769230769,0.45894755184686886,0.544898601999285,0.0019230769230769162,-0.04105244815313114,247,73,81,93,0.474025974025974,0.3951619506387321,0.552889997413216,-0.025974025974025983,-0.1048380493612679,EUR_GBP,H4,10,1,0.01,0.01,1/1,0.5,long,821
574,132,304,138,0.30275229357798167,0.2596252095617788,0.3458793775941845,-0.030581039755351702,-0.07370812377155456,247,13,83,151,0.13541666666666666,0.06696879570800829,0.20386453762532503,-0.1979166666666667,-0.2663645376253251,EUR_GBP,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,821
186,88,86,12,0.5057471264367817,0.43145842608402446,0.5800358267895388,0.005747126436781658,-0.06854157391597554,81,23,26,32,0.46938775510204084,0.32965039212332675,0.6091251180807549,-0.030612244897959162,-0.17034960787667325,EUR_GBP,H4,10,2,0.01,0.01,1/1,0.5,long,267
186,50,100,36,0.3333333333333333,0.25789289815922223,0.4087737685074444,-5.551115123125783e-17,-0.07544043517411114,81,4,26,51,0.13333333333333333,0.011689286729835005,0.25497737993683167,-0.20000000000000004,-0.3216440466034984,EUR_GBP,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,267
46,19,23,4,0.4523809523809524,0.3018510242627896,0.6029108804991152,-0.047619047619047616,-0.1981489757372104,21,6,8,7,0.42857142857142855,0.16934180063511417,0.6878010565077429,-0.07142857142857145,-0.33065819936488583,EUR_GBP,H4,10,3,0.01,0.01,1/1,0.5,long,67
46,11,25,10,0.3055555555555556,0.1550790604375791,0.45603205067353203,-0.02777777777777779,-0.17825427289575427,21,1,8,12,0.1111111111111111,0.0,0.31643396905564936,-0.22222222222222227,-0.33333333333333337,EUR_GBP,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,67
605,237,317,51,0.427797833935018,0.38659802249650677,0.4689976453735293,-0.07220216606498198,-0.11340197750349323,260,60,85,115,0.41379310344827586,0.3336272988033529,0.4939589080931988,-0.08620689655172414,-0.1663727011966471,EUR_GBP,H4,10,1,0.01,0.01,1/1,0.5,short,865
605,80,358,167,0.182648401826484,0.14646316557822278,0.21883363807474523,-0.15068493150684936,-0.1868701677551106,260,1,86,173,0.011494252873563218,0.0,0.03389313880385762,-0.32183908045977017,-0.33333333333333337,EUR_GBP,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,865
184,79,84,21,0.48466257668711654,0.4079391743793149,0.5613859789949182,-0.015337423312883458,-0.09206082562068513,79,24,26,29,0.48,0.34151798961597934,0.6184820103840206,-0.020000000000000018,-0.15848201038402066,EUR_GBP,H4,10,2,0.01,0.01,1/1,0.5,short,263
184,23,100,61,0.18699186991869918,0.1180850317983594,0.25589870803903897,-0.1463414634146342,-0.21524830153497398,79,1,27,51,0.03571428571428571,0.0,0.1044529211386233,-0.29761904761904767,-0.33333333333333337,EUR_GBP,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,263
47,22,20,5,0.5238095238095238,0.37276378631648893,0.6748552613025587,0.023809523809523836,-0.12723621368351107,21,5,9,7,0.35714285714285715,0.1061448491826345,0.6081408651030797,-0.14285714285714285,-0.3938551508173655,EUR_GBP,H4,10,3,0.01,0.01,1/1,0.5,short,68
47,5,24,18,0.1724137931034483,0.03493057236929775,0.3098970138375988,-0.16091954022988508,-0.2984027609640356,21,0,9,12,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_GBP,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,68
399,190,175,34,0.5205479452054794,0.4692957349055098,0.571800155505449,0.020547945205479423,-0.030704265094490202,171,50,59,62,0.45871559633027525,0.3651691417306614,0.5522620509298891,-0.041284403669724745,-0.1348308582693386,EUR_GBP,H4,20,1,0.01,0.01,1/1,0.5,long,570
399,95,210,94,0.3114754098360656,0.2595024126682183,0.3634484070039129,-0.021857923497267784,-0.0738309206651151,171,9,61,101,0.12857142857142856,0.050157144158446756,0.20698571298441037,-0.2047619047619048,-0.28317618917488663,EUR_GBP,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,570
128,63,56,9,0.5294117647058824,0.43973087307090053,0.6190926563408642,0.02941176470588236,-0.06026912692909947,55,14,19,22,0.42424242424242425,0.25561586447288487,0.5928689840119636,-0.07575757575757575,-0.24438413552711513,EUR_GBP,H4,20,2,0.01,0.01,1/1,0.5,long,183
128,36,66,26,0.35294117647058826,0.2601986266812886,0.4456837262598879,0.019607843137254888,-0.07313470665204475,55,3,20,32,0.13043478260869565,0.0,0.2680732862653049,-0.20289855072463772,-0.33333333333333337,EUR_GBP,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,183
32,14,15,3,0.4827586206896552,0.3008854149362746,0.6646318264430358,-0.017241379310344807,-0.19911458506372542,15,5,7,3,0.4166666666666667,0.13772189581554434,0.6956114375177891,-0.08333333333333331,-0.36227810418445566,EUR_GBP,H4,20,3,0.01,0.01,1/1,0.5,long,47
32,7,17,8,0.2916666666666667,0.1098169245615328,0.47351640877180057,-0.041666666666666685,-0.22351640877180057,15,2,7,6,0.2222222222222222,0.0,0.49383883252136757,-0.11111111111111116,-0.33333333333333337,EUR_GBP,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,47
407,155,220,32,0.41333333333333333,0.3634923778701655,0.4631742887965012,-0.08666666666666667,-0.13650762212983453,175,37,59,79,0.3854166666666667,0.28805766999343885,0.4827756633398945,-0.11458333333333331,-0.21194233000656115,EUR_GBP,H4,20,1,0.01,0.01,1/1,0.5,short,582
407,53,249,105,0.17549668874172186,0.13259412302034634,0.21839925446309738,-0.1578366445916115,-0.20073921031298703,175,1,59,115,0.016666666666666666,0.0,0.049059967300068105,-0.3166666666666667,-0.33333333333333337,EUR_GBP,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,582
121,52,57,12,0.47706422018348627,0.38329605368250547,0.5708323866844671,-0.022935779816513735,-0.11670394631749453,53,12,18,23,0.4,0.2246922705640165,0.5753077294359835,-0.09999999999999998,-0.2753077294359835,EUR_GBP,H4,20,2,0.01,0.01,1/1,0.5,short,174
121,17,69,35,0.19767441860465115,0.11350440438433432,0.28184443282496796,-0.13565891472868222,-0.21982892894899905,53,0,18,35,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_GBP,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,174
29,13,12,4,0.52,0.32415686277022626,0.7158431372297738,0.020000000000000018,-0.17584313722977374,13,2,6,5,0.25,0.0,0.5500624934909393,-0.25,-0.5,EUR_GBP,H4,20,3,0.01,0.01,1/1,0.5,short,42
29,3,14,12,0.17647058823529413,0.0,0.3576910924784725,-0.15686274509803924,-0.33333333333333337,13,0,6,7,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_GBP,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,42
225,97,111,17,0.46634615384615385,0.39854947409126146,0.5341428336010463,-0.033653846153846145,-0.10145052590873854,97,25,35,37,0.4166666666666667,0.29191877274842437,0.541414560584909,-0.08333333333333331,-0.20808122725157563,EUR_GBP,H4,55,1,0.01,0.01,1/1,0.5,long,322
225,53,129,43,0.29120879120879123,0.22520303981458129,0.3572145426030012,-0.04212454212454214,-0.10813029351875209,97,5,36,56,0.12195121951219512,0.02178609416768,0.22211634485671022,-0.21138211382113825,-0.31154723916565336,EUR_GBP,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,322
72,35,31,6,0.5303030303030303,0.4098951150314439,0.6507109455746167,0.030303030303030276,-0.09010488496855612,32,10,11,11,0.47619047619047616,0.26257954568917985,0.6898014066917725,-0.023809523809523836,-0.23742045431082015,EUR_GBP,H4,55,2,0.01,0.01,1/1,0.5,long,104
72,20,37,15,0.3508771929824561,0.22698051904114863,0.4747738669237636,0.01754385964912275,-0.10635281429218474,32,3,11,18,0.21428571428571427,0.0,0.42922756688776104,-0.1190476190476191,-0.33333333333333337,EUR_GBP,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,104
18,8,8,2,0.5,0.255,0.745,0.0,-0.245,9,4,4,1,0.5,0.15351767721859172,0.8464823227814082,0.0,-0.3464823227814083,EUR_GBP,H4,55,3,0.01,0.01,1/1,0.5,long,27
18,4,9,5,0.3076923076923077,0.05679714201505026,0.5585874733695652,-0.02564102564102566,-0.2765361913182831,9,1,4,4,0.2,0.0,0.5506154588719672,-0.13333333333333336,-0.33333333333333337,EUR_GBP,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,27
228,83,124,21,0.40096618357487923,0.3342009393553133,0.46773142779444515,-0.09903381642512077,-0.1657990606446867,98,20,33,45,0.37735849056603776,0.24685737183121778,0.5078596093008577,-0.12264150943396224,-0.2531426281687822,EUR_GBP,H4,55,1,0.01,0.01,1/1,0.5,short,326
228,29,137,62,0.1746987951807229,0.11693533219091494,0.23246225817053084,-0.15863453815261047,-0.21639800114241842,98,0,33,65,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_GBP,H4,55,1,0.01,0.02,1/2,0.33333333333333337,short,326
68,29,33,6,0.46774193548387094,0.3435411032312867,0.5919427677364552,-0.03225806451612906,-0.15645889676871327,30,5,11,14,0.3125,0.08537892133269531,0.5396210786673047,-0.1875,-0.4146210786673047,EUR_GBP,H4,55,2,0.01,0.01,1/1,0.5,short,98
68,11,37,20,0.22916666666666666,0.11026404787872898,0.34806928545460436,-0.10416666666666671,-0.2230692854546044,30,0,11,19,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_GBP,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,98
14,4,8,2,0.3333333333333333,0.06661111689694282,0.6000555497697238,-0.16666666666666669,-0.4333888831030572,7,2,3,2,0.4,0.0,0.8294144850840502,-0.09999999999999998,-0.5,EUR_GBP,H4,55,3,0.01,0.01,1/1,0.5,short,21
14,1,9,4,0.1,0.0,0.2859419264179007,-0.23333333333333336,-0.33333333333333337,7,0,3,4,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_GBP,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,21
153,65,77,11,0.45774647887323944,0.3758008871313815,0.5396920706150974,-0.04225352112676056,-0.12419911286861851,66,21,25,20,0.45652173913043476,0.3125759464786233,0.6004675317822462,-0.043478260869565244,-0.1874240535213767,EUR_GBP,H4,100,1,0.01,0.01,1/1,0.5,long,219
153,36,89,28,0.288,0.20861520903346786,0.3673847909665321,-0.04533333333333339,-0.12471812429986551,66,2,26,38,0.07142857142857142,0.0,0.166822491570266,-0.261904761904762,-0.33333333333333337,EUR_GBP,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,219
50,26,21,3,0.5531914893617021,0.41105499305058923,0.6953279856728151,0.05319148936170215,-0.08894500694941077,22,7,4,11,0.6363636363636364,0.3520837983588668,0.920643474368406,0.13636363636363635,-0.14791620164113323,EUR_GBP,H4,100,2,0.01,0.01,1/1,0.5,long,72
50,14,25,11,0.358974358974359,0.20842005237821218,0.5095286655705058,0.025641025641025605,-0.12491328095512119,22,2,4,16,0.3333333333333333,0.0,0.7105355092038887,-5.551115123125783e-17,-0.33333333333333337,EUR_GBP,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,72
11,6,5,0,0.5454545454545454,0.2511969573207727,0.8397121335883182,0.045454545454545414,-0.24880304267922732,6,3,3,0,0.5,0.09991667534541426,0.9000833246545857,0.0,-0.40008332465458574,EUR_GBP,H4,100,3,0.01,0.01,1/1,0.5,long,17
11,2,6,3,0.25,0.0,0.5500624934909393,-0.08333333333333337,-0.33333333333333337,6,1,3,2,0.25,0.0,0.674352447854375,-0.08333333333333337,-0.33333333333333337,EUR_GBP,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,17
148,54,83,11,0.39416058394160586,0.3123308485692902,0.4759903193139215,-0.10583941605839414,-0.18766915143070978,64,5,21,38,0.19230769230769232,0.04081534357324418,0.34380004104214046,-0.3076923076923077,-0.4591846564267558,EUR_GBP,H4,100,1,0.01,0.01,1/1,0.5,short,212
148,22,92,34,0.19298245614035087,0.1205381848200958,0.2654267274606059,-0.1403508771929825,-0.21279514851323755,64,0,21,43,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_GBP,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,212
44,16,23,5,0.41025641025641024,0.2558792420856332,0.5646335784271873,-0.08974358974358976,-0.24412075791436683,20,2,8,10,0.2,0.0,0.447922568557201,-0.3,-0.5,EUR_GBP,H4,100,2,0.01,0.01,1/1,0.5,short,64
44,7,25,12,0.21875,0.07551467816256005,0.3619853218374399,-0.11458333333333337,-0.2578186551707733,20,0,8,12,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_GBP,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,64
11,1,8,2,0.1111111111111111,0.0,0.31643396905564936,-0.3888888888888889,-0.5,6,1,3,2,0.25,0.0,0.674352447854375,-0.25,-0.5,EUR_GBP,H4,100,3,0.01,0.01,1/1,0.5,short,17
11,1,8,2,0.1111111111111111,0.0,0.31643396905564936,-0.22222222222222227,-0.33333333333333337,6,0,3,3,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_GBP,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,17
690,323,329,38,0.495398773006135,0.45702063608926535,0.5337769099230046,-0.004601226993865004,-0.04297936391073465,296,154,118,24,0.5661764705882353,0.5072779916279537,0.6250749495485168,0.06617647058823528,0.007277991627953728,EUR_JPY,H4,10,1,0.01,0.01,1/1,0.5,long,986
690,167,384,139,0.3030852994555354,0.2647099343122168,0.34146066459885405,-0.030248033877797953,-0.06862339902111658,296,59,142,95,0.2935323383084577,0.2305770578158736,0.35648761880104185,-0.03980099502487566,-0.10275627551745978,EUR_JPY,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,986
263,132,118,13,0.528,0.4661166198208275,0.5898833801791725,0.028000000000000025,-0.03388338017917247,113,56,49,8,0.5333333333333333,0.43790789220354437,0.6287587744631222,0.033333333333333326,-0.06209210779645563,EUR_JPY,H4,10,2,0.01,0.01,1/1,0.5,long,376
263,67,139,57,0.32524271844660196,0.2612692286702768,0.38921620822292713,-0.008090614886731406,-0.07206410466305657,113,21,56,36,0.2727272727272727,0.17325005168830893,0.3722044937662365,-0.06060606060606066,-0.16008328164502444,EUR_JPY,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,376
81,44,32,5,0.5789473684210527,0.46794378208168613,0.6899509547604191,0.07894736842105265,-0.03205621791831387,35,17,16,2,0.5151515151515151,0.3446337572572199,0.6856692730458104,0.015151515151515138,-0.1553662427427801,EUR_JPY,H4,10,3,0.01,0.01,1/1,0.5,long,116
81,25,37,19,0.4032258064516129,0.2811191320027941,0.5253324809004317,0.06989247311827951,-0.05221420133053928,35,6,19,10,0.24,0.07258341300814902,0.40741658699185096,-0.09333333333333338,-0.26074992032518435,EUR_JPY,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,116
561,280,255,26,0.5233644859813084,0.48104167505727996,0.5656872969053368,0.02336448598130836,-0.01895832494272004,241,98,137,6,0.41702127659574467,0.3539796225489301,0.4800629306425592,-0.08297872340425533,-0.14602037745106988,EUR_JPY,H4,10,1,0.01,0.01,1/1,0.5,short,802
561,133,304,124,0.30434782608695654,0.2612061982358951,0.347489453938018,-0.02898550724637683,-0.07212713509743829,241,52,166,23,0.23853211009174313,0.18195678648236563,0.29510743370112064,-0.09480122324159024,-0.15137654685096774,EUR_JPY,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,802
180,83,90,7,0.4797687861271676,0.405321783393211,0.5542157888611242,-0.020231213872832388,-0.09467821660678899,78,34,41,3,0.4533333333333333,0.3406666361604249,0.5660000305062417,-0.04666666666666669,-0.15933336383957508,EUR_JPY,H4,10,2,0.01,0.01,1/1,0.5,short,258
180,34,104,42,0.2463768115942029,0.17448265886547165,0.31827096432293417,-0.08695652173913046,-0.15885067446786172,78,19,51,8,0.2714285714285714,0.1672517985854851,0.3756053442716577,-0.06190476190476196,-0.16608153474784826,EUR_JPY,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,258
51,18,32,1,0.36,0.22695078805193922,0.49304921194806073,-0.14,-0.27304921194806075,23,9,14,0,0.391304347826087,0.19184720669911723,0.5907614889530567,-0.10869565217391303,-0.30815279330088274,EUR_JPY,H4,10,3,0.01,0.01,1/1,0.5,short,74
51,8,36,7,0.18181818181818182,0.06785270798445552,0.2957836556519081,-0.15151515151515155,-0.26548062534887784,23,3,19,1,0.13636363636363635,0.0,0.27976704616060544,-0.19696969696969702,-0.33333333333333337,EUR_JPY,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,74
494,232,233,29,0.4989247311827957,0.4534784244889786,0.5443710378766127,-0.0010752688172043223,-0.046521575511021374,212,107,92,13,0.5376884422110553,0.46841571923288905,0.6069611651892215,0.03768844221105527,-0.03158428076711095,EUR_JPY,H4,20,1,0.01,0.01,1/1,0.5,long,706
494,123,275,96,0.30904522613065327,0.2636457997210674,0.35444465254023916,-0.024288107202680098,-0.06968753361226598,212,40,105,67,0.27586206896551724,0.203112786664165,0.3486113512668695,-0.05747126436781613,-0.13022054666916838,EUR_JPY,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,706
181,85,86,10,0.49707602339181284,0.42213483180059724,0.5720172149830285,-0.002923976608187162,-0.07786516819940276,78,38,33,7,0.5352112676056338,0.41919542020952416,0.6512271150017434,0.035211267605633756,-0.08080457979047584,EUR_JPY,H4,20,2,0.01,0.01,1/1,0.5,long,259
181,43,103,35,0.2945205479452055,0.22058051702976325,0.36846057886064776,-0.03881278538812788,-0.11275281630357012,78,14,35,29,0.2857142857142857,0.15922317930755053,0.41220539212102086,-0.04761904761904767,-0.17411015402578284,EUR_JPY,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,259
61,34,22,5,0.6071428571428571,0.4792268690881968,0.7350588451975174,0.1071428571428571,-0.020773130911803217,27,13,13,1,0.5,0.30780618756457967,0.6921938124354203,0.0,-0.19219381243542033,EUR_JPY,H4,20,3,0.01,0.01,1/1,0.5,long,88
61,21,26,14,0.44680851063829785,0.30467201432718494,0.5889450069494108,0.11347517730496448,-0.028661319006148434,27,5,15,7,0.25,0.06022381603583657,0.4397761839641634,-0.08333333333333337,-0.2731095172974968,EUR_JPY,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,88
385,187,182,16,0.5067750677506775,0.4557629892449442,0.5577871462564108,0.006775067750677488,-0.04423701075505582,165,65,96,4,0.40372670807453415,0.32793711903668643,0.47951629711238186,-0.09627329192546585,-0.17206288096331357,EUR_JPY,H4,20,1,0.01,0.01,1/1,0.5,short,550
385,83,216,86,0.27759197324414714,0.22683272159164944,0.3283512248966448,-0.05574136008918623,-0.10650061174168393,165,37,116,12,0.24183006535947713,0.17398023255996847,0.3096798981589858,-0.09150326797385624,-0.1593531007733649,EUR_JPY,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,550
