tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,k_period,d_period,threshold,recovery,direction,total_n
51,0.17647058823529432,0.13920187724940275,-0.09636509117353509,0.44930626764412374,23,0.10861750879378501,0.20349073174315688,-0.29022432542280246,0.5074593430103724,GBP_NZD,14,3,15,4,long,74
413,0.09352468221319384,0.04855954272249806,-0.0016520215229023638,0.18870138594929003,177,0.277938531163009,0.06693913130426085,0.14673783380665772,0.40913922851936024,GBP_NZD,14,3,20,1,long,590
183,-0.0028277817317570782,0.07355026041854298,-0.14698629215210132,0.14133072868858718,79,0.2800132181533707,0.10347671403992102,0.07719885863512552,0.4828275776716159,GBP_NZD,14,3,20,2,long,262
112,0.15040097306301545,0.09313005745810327,-0.03213393955486696,0.3329358856808978,49,0.1748161694112464,0.1315238088214918,-0.08297049587887756,0.43260283470137034,GBP_NZD,14,3,20,3,long,161
59,0.1525423728813561,0.12976974465911467,-0.10180632665050862,0.40689107241322087,26,0.057623180856040596,0.19270426592549608,-0.32007718035793176,0.4353235420700129,GBP_NZD,14,3,20,4,long,85
451,0.09451373337926618,0.04649935994884709,0.0033749878795258786,0.1856524788790065,194,0.2492272695171391,0.06446577420239143,0.12287435208045192,0.37558018695382633,GBP_NZD,14,3,25,1,long,645
210,-0.0072261145567215366,0.06870278586449004,-0.14188357485112202,0.12743134573767895,91,0.2870444421331461,0.09675786403078773,0.09739902863280217,0.4766898556334901,GBP_NZD,14,3,25,2,long,301
119,0.1536107858481979,0.09005147007044698,-0.022890095489878165,0.33011166718627394,52,0.10467372769036896,0.12992623140309756,-0.14998168585970223,0.3593291412404402,GBP_NZD,14,3,25,3,long,171
67,0.22388059701492552,0.11996700798238684,-0.01125473863055268,0.45901593266040375,29,0.017179403526105374,0.18307539547847798,-0.34164837161171147,0.3760071786639222,GBP_NZD,14,3,25,4,long,96
501,0.08508122505798213,0.044192403870564445,-0.0015358865283241763,0.17169833664428844,216,0.2606829310952791,0.061050585948210195,0.14102378263678714,0.3803420795537711,GBP_NZD,14,3,30,1,long,717
230,-0.03268471329091971,0.06563924587624848,-0.16133763520836672,0.0959682086265273,99,0.3068643912398843,0.09215839768907981,0.12623393176928788,0.4874948507104807,GBP_NZD,14,3,30,2,long,329
133,0.16006706762649936,0.08510253368208863,-0.006733898390394344,0.32686803364339306,57,0.1206633047855615,0.12368009011276448,-0.12174967183545687,0.3630762814065799,GBP_NZD,14,3,30,3,long,190
77,0.14285714285714313,0.1135313448912895,-0.07966429312978429,0.36537857884407055,34,0.04406478536050163,0.16929659550384626,-0.287756541827037,0.3758861125480403,GBP_NZD,14,3,30,4,long,111
361,0.1228188065181017,0.05194902457838864,0.020998718344459974,0.22463889469174342,156,-0.12310739666146982,0.07727955809772605,-0.27457533053301286,0.02836053721007324,GBP_NZD,14,3,15,1,short,517
175,-0.1380411075792561,0.0743204995522827,-0.28370928670173023,0.007627071543217984,76,-0.023431314038876334,0.11030395022398617,-0.23962705647788923,0.19276442840013658,GBP_NZD,14,3,15,2,short,251
102,-0.013138607132559613,0.09854853776112742,-0.20629374114436932,0.18001652687925013,44,-0.21400324874253498,0.14582810498308435,-0.4998263345093803,0.07181983702431036,GBP_NZD,14,3,15,3,short,146
48,-0.24999999999999978,0.14123317071650807,-0.5268170146043556,0.026817014604356038,21,-0.2774719496979416,0.20938205840937138,-0.6878607841803095,0.13291688478442631,GBP_NZD,14,3,15,4,short,69
416,0.12917853449037128,0.04827580938229196,0.03455794810107905,0.22379912087966353,179,-0.13765690280773307,0.0711765976140434,-0.2771630341312581,0.001849228515791973,GBP_NZD,14,3,20,1,short,595
206,-0.05666058936059329,0.06882370720854254,-0.19155505548933666,0.07823387676815008,89,-0.00629544340612407,0.10045661527344601,-0.20319040934207824,0.19059952252983012,GBP_NZD,14,3,20,2,short,295
113,0.032388159933441754,0.09363016243567644,-0.15112695844048407,0.21590327830736755,49,-0.2264824745844887,0.13652338601020547,-0.49406831116449146,0.04110336199551404,GBP_NZD,14,3,20,3,short,162
56,-0.12044060504101575,0.1327198724870726,-0.3805715551156781,0.13969034503364655,24,-0.2844546226523656,0.19545568016235634,-0.667547755770584,0.09863851046585281,GBP_NZD,14,3,20,4,short,80
466,0.11102633121887226,0.04574992992722377,0.021356468561513672,0.20069619387623083,201,-0.1276033586177844,0.06738460458772177,-0.2596771836097191,0.004470466374150273,GBP_NZD,14,3,25,1,short,667
229,-0.046602975582018424,0.06538182178950734,-0.1747513462894528,0.08154539512541595,99,-0.0460635804358085,0.09568635790790775,-0.23360884193530768,0.1414816810636907,GBP_NZD,14,3,25,2,short,328
126,0.048401257955608394,0.08835929360332662,-0.12478295750691176,0.22158547341812856,55,-0.13531116151484912,0.12921243772420637,-0.3885675394542936,0.11794521642459538,GBP_NZD,14,3,25,3,short,181
62,-0.10878506261769165,0.12630228198503432,-0.35633753530835893,0.1387674100729756,27,-0.21581151643173235,0.18785202598712647,-0.5840014873665003,0.1523784545030355,GBP_NZD,14,3,25,4,short,89
508,0.12546903611809934,0.043763894290200396,0.039691803309306564,0.21124626892689213,219,-0.11831868755563184,0.06419502425625896,-0.24414093509789941,0.007503559986635724,GBP_NZD,14,3,30,1,short,727
254,-0.027900626400526683,0.06208069122918926,-0.14957878120973764,0.09377752840868427,110,-0.032374115110132676,0.0897075201970195,-0.2082008546962909,0.14345262447602553,GBP_NZD,14,3,30,2,short,364
137,0.039710540113826895,0.08464001395051712,-0.12618388722918666,0.20560496745684043,60,-0.06048678301024971,0.12226048298934988,-0.3001173296693755,0.17914376364887605,GBP_NZD,14,3,30,3,short,197
72,-0.06589824836523432,0.1176455627250245,-0.29648355130628234,0.16468705457581367,31,-0.1879648691502185,0.17638760248400462,-0.5336845700188676,0.15775483171843055,GBP_NZD,14,3,30,4,short,103
303,0.075412838870222,0.0567715473523222,-0.0358593939403295,0.1866850716807735,131,0.3334583560753993,0.07637058736905594,0.18377200483204967,0.4831447073187489,GBP_NZD,21,3,15,1,long,434
140,0.028310566690885514,0.08381980290536355,-0.13597624700362704,0.1925973803853981,61,0.34769275151400014,0.1140808897105088,0.12409420768140292,0.5712912953465974,GBP_NZD,21,3,15,2,long,201
86,0.17968661337258984,0.10618914748827718,-0.02844411570443342,0.3878173424496131,37,0.06070125605314376,0.1547867599209118,-0.24268079339184334,0.36408330549813084,GBP_NZD,21,3,15,3,long,123
50,0.24,0.13868184113727539,-0.03181640862905977,0.5118164086290597,22,0.135028032357525,0.2111591737078312,-0.27884394810982416,0.5489000128248741,GBP_NZD,21,3,15,4,long,72
367,0.04736229344164122,0.0516245180796976,-0.053821761994566064,0.1485463488778485,158,0.255017702379339,0.07150485759728496,0.11486818148866049,0.3951672232700175,GBP_NZD,21,3,20,1,long,525
163,0.06928694704650061,0.07717191527635821,-0.08197000689516147,0.22054390098816268,70,0.31727511203362874,0.10859610930674636,0.10442673779240588,0.5301234862748516,GBP_NZD,21,3,20,2,long,233
100,0.1345304875004273,0.09918628935635881,-0.05987463963803599,0.32893561463889054,44,0.11922605622650724,0.1425088323680343,-0.16009125521484002,0.3985433676678545,GBP_NZD,21,3,20,3,long,144
58,0.1724137931034483,0.1304696969554369,-0.083306812929208,0.42813439913610457,25,0.15882466847462198,0.19735852103350623,-0.2279980327510502,0.5456473697002941,GBP_NZD,21,3,20,4,long,83
403,0.06794531437489414,0.04924921232041133,-0.028583141773112067,0.16447377052290035,174,0.2992582247339834,0.06711541100130701,0.16771201917142164,0.43080443029654514,GBP_NZD,21,3,25,1,long,577
187,0.039004130313259944,0.07228876038430267,-0.10268184003997327,0.18069010066649316,81,0.3112254054611606,0.10180578559694595,0.11168606569114656,0.5107647452311747,GBP_NZD,21,3,25,2,long,268
112,0.13797364955395292,0.09366738729750944,-0.045614429549165586,0.32156172865707144,48,0.1574533863665052,0.13535683576145427,-0.10784601172594516,0.42275278445895553,GBP_NZD,21,3,25,3,long,160
67,0.16417910447761194,0.12142120662793537,-0.07380646051314138,0.40216466946836527,29,-0.001013216832222422,0.18569810238405438,-0.364981497504969,0.3629550638405241,GBP_NZD,21,3,25,4,long,96
448,0.04549545020777308,0.046814274262908004,-0.0462605273475266,0.13725142776307275,193,0.27995618807634876,0.06447684319533609,0.15358157541349002,0.40633080073920746,GBP_NZD,21,3,30,1,long,641
207,-0.003411727688021207,0.068833703508361,-0.13832578656440875,0.13150233118836635,90,0.29121397602615556,0.0976469012898216,0.09982604949810522,0.4826019025542059,GBP_NZD,21,3,30,2,long,297
123,0.11750446138246119,0.08961353021072435,-0.058138057830558545,0.29314698059548094,53,0.19920306689796696,0.12837617597106388,-0.05241423800531825,0.4508203718012522,GBP_NZD,21,3,30,3,long,176
76,0.10526315789473699,0.11482854857511278,-0.11980079731248407,0.33032711310195806,33,0.05971565793531969,0.17375963757916346,-0.28085323171984067,0.40028454759048004,GBP_NZD,21,3,30,4,long,109
315,0.09758494242432038,0.05575455710939741,-0.011693989510098549,0.20686387435873932,135,-0.1148394743592717,0.08255088701119057,-0.2766392129012052,0.04696026418266179,GBP_NZD,21,3,15,1,short,450
158,-0.1519050371231848,0.07824160689599811,-0.3052585866393411,0.0014485123929715016,68,0.012338759626897526,0.1186944505838558,-0.22030236351745983,0.2449798827712549,GBP_NZD,21,3,15,2,short,226
88,0.05295297809635136,0.10587618014494854,-0.15456433498774777,0.2604702911804505,38,-0.055201085648419655,0.15830651285380276,-0.365481850841873,0.25507967954503374,GBP_NZD,21,3,15,3,short,126
50,-0.2548934776459379,0.13675041645134417,-0.5229242938905725,0.013137338598696702,22,-0.060992326829631176,0.20901449224844873,-0.47066073163659067,0.3486760779773283,GBP_NZD,21,3,15,4,short,72
373,0.0948493183968521,0.051235329706058874,-0.005571927827023301,0.1952705646207275,160,-0.10825788695268299,0.07558649102327522,-0.2564074093583024,0.03989163545293645,GBP_NZD,21,3,20,1,short,533
188,-0.12440217537715668,0.071899835858465,-0.2653258536597481,0.016521502905434707,81,-0.01631552155552322,0.1079812245413391,-0.22795872165654785,0.19532767854550143,GBP_NZD,21,3,20,2,short,269
98,0.06795777624978488,0.10029208814735908,-0.1286147165190389,0.26453026901860865,43,-0.13877903223619592,0.14608259340764762,-0.42510091531518523,0.1475428508427934,GBP_NZD,21,3,20,3,short,141
54,-0.1926460812798012,0.1328270814681667,-0.452987160957408,0.06769499839780557,24,-0.05590963292716191,0.2004986577862296,-0.4488870021881719,0.3370677363338481,GBP_NZD,21,3,20,4,short,78
415,0.09970794159524296,0.048579888003173546,0.004491361109022818,0.1949245220814631,178,-0.11250767918329588,0.07136089115153112,-0.25237502584029686,0.027359667473705107,GBP_NZD,21,3,25,1,short,593
208,-0.11244042774473775,0.0684986810515624,-0.24669784260580005,0.021816987116324543,90,-0.06597060507708344,0.10214034058175171,-0.26616567261731683,0.13422446246314992,GBP_NZD,21,3,25,2,short,298
110,0.07585167641153326,0.09411283018712811,-0.10860947075523783,0.2603128235783043,48,-0.2592107059024313,0.1337679505371327,-0.5213958889552114,0.00297447715034882,GBP_NZD,21,3,25,3,short,158
62,-0.19826713852512048,0.12368049916564386,-0.44068091688978245,0.04414663983954148,28,-0.04792254250899592,0.18616485208340472,-0.41280565259246915,0.3169605675744773,GBP_NZD,21,3,25,4,short,90
467,0.12537699069649347,0.045638909882891605,0.03592472732602592,0.21482925406696102,201,-0.12534927198015927,0.06691074480680412,-0.25649433180149533,0.005795787841176792,GBP_NZD,21,3,30,1,short,668
237,-0.05823749649095792,0.0644068647025718,-0.18447495130799865,0.06799995832608283,102,-0.08013436323011337,0.0949851761304751,-0.26630530844584455,0.10603658198561781,GBP_NZD,21,3,30,2,short,339
124,0.09954584197797306,0.08855360955912613,-0.07401923275791414,0.27311091671386023,54,-0.23040951635771667,0.1277758265242112,-0.48085013634517065,0.020031103629737312,GBP_NZD,21,3,30,3,short,178
68,-0.09253768512584513,0.12009256998809385,-0.3279191223025091,0.14284375205081884,30,-0.1113943730083962,0.17905563573335204,-0.4623434190457662,0.23955467302897376,GBP_NZD,21,3,30,4,short,98
412,0.19502962736358667,0.04610539226913484,0.10466305851608239,0.28539619621109097,177,0.18593466730662178,0.07102885134413742,0.04671811867211245,0.3251512159411311,CHF_JPY,5,3,15,1,long,589
202,0.10713938319647565,0.06718104867789504,-0.024535472212198622,0.23881423860514991,87,0.20400276300293088,0.10346251864273595,0.0012162264631684072,0.4067892995426934,CHF_JPY,5,3,15,2,long,289
124,0.2352938790806697,0.0827382305166981,0.07312694726794144,0.39746081089339796,54,0.30592501327298266,0.12494584261009851,0.06103116175718956,0.5508188647887757,CHF_JPY,5,3,15,3,long,178
65,-0.12536108837051543,0.11503010000536444,-0.35082008438102974,0.10009790763999887,28,0.4188974960206358,0.1729694258911394,0.0798774212740026,0.757917570767269,CHF_JPY,5,3,15,4,long,93
486,0.16955719840958447,0.04286451609325456,0.08554274686680553,0.2535716499523634,209,0.1257884151869348,0.06603597266558278,-0.0036420912376074754,0.2552189216114771,CHF_JPY,5,3,20,1,long,695
245,0.10872321739280062,0.06040799032942096,-0.00967644365286445,0.22712287843846568,106,0.20663706765717796,0.09347741466292218,0.023421334917850478,0.38985280039650544,CHF_JPY,5,3,20,2,long,351
145,0.19432028280002098,0.07792787606375705,0.04158164571505715,0.34705891988498483,63,0.32399721511059254,0.1144145048720117,0.09974478556144961,0.5482496446597355,CHF_JPY,5,3,20,3,long,208
71,-0.05829562375848168,0.11062615160476459,-0.27512288090382025,0.1585316333868569,31,0.4106170931799291,0.16495301410140917,0.08730918554116718,0.733925000818691,CHF_JPY,5,3,20,4,long,102
553,0.15273723951218893,0.04033590140534173,0.07367887275771913,0.23179560626665874,238,0.11156082969962068,0.06216550975282257,-0.010283569415911548,0.2334052288151529,CHF_JPY,5,3,25,1,long,791
273,0.0838860043964194,0.0573824129678431,-0.02858352502055307,0.19635553381339188,118,0.18157101654569538,0.08860694798356673,0.007901398497904583,0.3552406345934862,CHF_JPY,5,3,25,2,long,391
163,0.17975318650346553,0.07385235903838508,0.03500256278823077,0.3245038102187003,70,0.33445463645667617,0.10855284934965635,0.12169105173134973,0.5472182211820026,CHF_JPY,5,3,25,3,long,233
77,-0.027779081647431144,0.10700471155008338,-0.23750831628559457,0.18195015299073228,34,0.37023052001358797,0.15766565911559874,0.061205828147014474,0.6792552118801615,CHF_JPY,5,3,25,4,long,111
614,0.12016138915083553,0.038377562507862985,0.044941366635424085,0.19538141166624698,264,0.1058967911466645,0.0590584057627063,-0.009857684148239843,0.22165126644156885,CHF_JPY,5,3,30,1,long,878
308,0.11394406781131718,0.05389131826270055,0.0083170840164241,0.21957105160621027,132,0.19923227030633853,0.08332533752029235,0.03591460876656552,0.3625499318461115,CHF_JPY,5,3,30,2,long,440
179,0.16734540862045505,0.07038619977439795,0.02938845706263507,0.30530236017827506,78,0.30965784149892794,0.10349626716975105,0.10680515784621589,0.51251052515164,CHF_JPY,5,3,30,3,long,257
84,-0.04543792031276447,0.10232190796860927,-0.24598885993123862,0.15511301930570967,36,0.4052177133461664,0.150766148296567,0.10971606268489509,0.7007193640074377,CHF_JPY,5,3,30,4,long,120
541,-0.0522662153973368,0.041236102530884944,-0.13308897635787129,0.028556545563197692,232,-0.07428539363746327,0.06359889220380002,-0.1989392223569113,0.05036843508198477,CHF_JPY,5,3,15,1,short,773
261,0.01929254206614048,0.058635075937760094,-0.0956322067718693,0.13421729090415027,112,-0.19784676122255776,0.08844080137028598,-0.3711907319083183,-0.024502790536797242,CHF_JPY,5,3,15,2,short,373
146,-0.05159590624962698,0.07850566267021726,-0.2054670050832528,0.10227519258399884,63,0.02034889894648989,0.12414218138015944,-0.2229697765586226,0.2636675744516024,CHF_JPY,5,3,15,3,short,209
61,-0.014521688337255546,0.12060886452046421,-0.2509150627973654,0.22187168612285432,27,-0.31862336680345826,0.17470288576240323,-0.6610410228977686,0.023794289290852033,CHF_JPY,5,3,15,4,short,88
620,-0.04610676452114829,0.03848048278517617,-0.12152851078009358,0.029314981737797,267,-0.06644056731240806,0.059451242812057256,-0.1829650032240403,0.05008386859922416,CHF_JPY,5,3,20,1,short,887
303,0.03480779059717543,0.05450098675289089,-0.07201414343849072,0.14162972463284157,130,-0.17367524176037624,0.08282460922317977,-0.3360114758378086,-0.01133900768294388,CHF_JPY,5,3,20,2,short,433
165,0.02101210719729974,0.07440065457924074,-0.1248131757780121,0.16683739017261157,71,-0.03828196290663572,0.1170723521637271,-0.26774377314754083,0.1911798473342694,CHF_JPY,5,3,20,3,short,236
69,-0.030959244007130366,0.11331778157049319,-0.253062095885297,0.19114360787103626,30,-0.32009436345644576,0.16641266358499318,-0.6462631840830324,0.006074457170140879,CHF_JPY,5,3,20,4,short,99
677,-0.05566664533585632,0.03678491151260686,-0.12776507190056577,0.01643178122885313,291,-0.11594375076430567,0.05680292745495791,-0.22727748857602317,-0.004610012952588172,CHF_JPY,5,3,25,1,short,968
339,0.01736666662182753,0.05137989433940667,-0.08333792628340955,0.1180712595270646,146,-0.15464233855375967,0.07880499489434499,-0.30910012854667585,-0.00018454856084348936,CHF_JPY,5,3,25,2,short,485
177,0.009436375359642462,0.07199764201668618,-0.13167900299306246,0.15055175371234736,77,0.016649099138037183,0.11260387278038422,-0.2040544915115159,0.23735268978759028,CHF_JPY,5,3,25,3,short,254
73,-0.08405736762317802,0.1101748453200099,-0.3000000644503974,0.1318853292040414,32,-0.3000884657404179,0.16277945931568824,-0.6191362059991669,0.018959274518331015,CHF_JPY,5,3,25,4,short,105
730,-0.055718605391225036,0.03541524474527624,-0.12513248509196648,0.013695274309516399,313,-0.11418412610994554,0.0548799732016624,-0.22174887358520384,-0.0066193786346872285,CHF_JPY,5,3,30,1,short,1043
357,0.008485619616774949,0.05014543113502279,-0.08979942540786971,0.10677066464141961,154,-0.18557000927823972,0.07643564466650436,-0.33538387282458826,-0.035756145731891176,CHF_JPY,5,3,30,2,short,511
192,0.00349082520133707,0.06937430954874149,-0.13248282151419627,0.1394644719168704,83,0.015445549802757386,0.1085547067362383,-0.19732167540026965,0.22821277500578444,CHF_JPY,5,3,30,3,short,275
73,-0.08405736762317802,0.1101748453200099,-0.3000000644503974,0.1318853292040414,32,-0.3000884657404179,0.16277945931568824,-0.6191362059991669,0.018959274518331015,CHF_JPY,5,3,30,4,short,105
357,0.17539720537845752,0.049373024510089375,0.07862607733868235,0.27216833341823266,153,0.13634566329163877,0.0776943042048134,-0.015935172949795462,0.288626499533073,CHF_JPY,9,3,15,1,long,510
172,0.16071398165316947,0.07196032978773335,0.019671735269212093,0.3017562280371269,74,0.19103590253698544,0.11327191052941198,-0.030977042100662044,0.4130488471746329,CHF_JPY,9,3,15,2,long,246
98,0.32186792913500434,0.0919527414693821,0.14164055585501545,0.5020953024149932,42,0.2456403203299662,0.14661993485974778,-0.04173475199513943,0.5330153926550718,CHF_JPY,9,3,15,3,long,140
62,0.08665390490215523,0.12220289018081133,-0.152863759852235,0.3261715696565454,27,0.32330110698436304,0.18377760094051213,-0.036902990859040696,0.6835052048277668,CHF_JPY,9,3,15,4,long,89
415,0.15302878912961082,0.046165002217758995,0.06254538478280319,0.24351219347641845,179,0.1253786159635044,0.07152667912732721,-0.014813675126056941,0.26557090705306574,CHF_JPY,9,3,20,1,long,594
207,0.10843082526556337,0.06594409763996453,-0.02081960610876711,0.23768125663989387,89,0.16356428607104812,0.10339950628458333,-0.039098746246735205,0.36622731838883144,CHF_JPY,9,3,20,2,long,296
122,0.20207878298156703,0.08653197551513893,0.032476110971894734,0.37168145499123934,53,0.20940024189743572,0.12954750159227146,-0.044512861223416356,0.4633133450182878,CHF_JPY,9,3,20,3,long,175
74,0.1266559743774814,0.1119954113820934,-0.09285503193142164,0.34616698068638446,33,0.3511465963776361,0.16132313974815168,0.034953242471258805,0.6673399502840134,CHF_JPY,9,3,20,4,long,107
468,0.11471664427207687,0.043626419421373436,0.029208862206184932,0.2002244263379688,201,0.11178583911896542,0.06754913686321384,-0.020610469132933712,0.24418214737086455,CHF_JPY,9,3,25,1,long,669
230,0.08481954011794501,0.0625857238852268,-0.03784847869709952,0.20748755893298954,100,0.21557221460323284,0.0966454531772747,0.026147126375774432,0.40499730283069124,CHF_JPY,9,3,25,2,long,330
135,0.16967446782283238,0.08181415702516925,0.009318720053500651,0.3300302155921641,58,0.23200925667061545,0.12246589894193807,-0.008023905255583164,0.47204241859681406,CHF_JPY,9,3,25,3,long,193
80,0.1257711409031472,0.10730839707786514,-0.08455331736946847,0.33609559917576287,35,0.21679536229891408,0.1637444870160317,-0.10414383225250803,0.5377345568503362,CHF_JPY,9,3,25,4,long,115
513,0.10628464013489321,0.04176288108768505,0.024429393203030517,0.18813988706675588,220,0.12485888028596386,0.06467179021448706,-0.0018978285344307816,0.2516155891063585,CHF_JPY,9,3,30,1,long,733
258,0.12820661219029814,0.05868432875386907,0.013185327832714755,0.24322789654788152,111,0.22123622937228182,0.09170493255099825,0.041494561572325256,0.4009778971722384,CHF_JPY,9,3,30,2,long,369
144,0.15618628759924932,0.07934287873137225,0.0006742452857597114,0.31169832991273894,63,0.26121487122056664,0.11693122786496474,0.032029664605235764,0.4904000778358975,CHF_JPY,9,3,30,3,long,207
84,0.11171303872418761,0.10447280726039687,-0.09305366350619027,0.3164797409545655,37,0.2591307481205944,0.15755996601774386,-0.049686785274183576,0.5679482815153724,CHF_JPY,9,3,30,4,long,121
482,-0.062428884917856524,0.043818544431730506,-0.1483132320040483,0.023455462168335266,208,-0.09618050640194388,0.0671333802029815,-0.22776193159978764,0.03540091879589986,CHF_JPY,9,3,15,1,short,690
226,-0.026642958363469273,0.06373038467500375,-0.15155451232647663,0.09826859559953807,98,-0.1525542736230211,0.09624154359746696,-0.3411876990740563,0.03607915182801416,CHF_JPY,9,3,15,2,short,324
142,-0.10691537781291388,0.07953569181401045,-0.26280533376837434,0.048974578142546604,62,-0.010471410011697324,0.12426216939242676,-0.25402526202085374,0.23308244199745912,CHF_JPY,9,3,15,3,short,204
67,0.011881010242092408,0.11598411104551457,-0.21544784740711614,0.23920986789130094,29,-0.13703593652481771,0.17882900876612978,-0.4875407937064321,0.21346892065679668,CHF_JPY,9,3,15,4,short,96
544,-0.0543804216498564,0.04112307432333239,-0.1349816473235879,0.026220804023875083,234,-0.1137391170828557,0.06324703680240738,-0.23770330921557414,0.010225075049862767,CHF_JPY,9,3,20,1,short,778
261,-0.051886492906567896,0.05909430659009799,-0.16771133382315995,0.06393834801002417,113,-0.11494069113793318,0.09014228721363021,-0.2916195740766484,0.06173819180078205,CHF_JPY,9,3,20,2,short,374
166,-0.08467000986290425,0.0739367870595415,-0.2295861124996056,0.0602460927737971,72,-0.009017047510072694,0.11567243551413069,-0.23573502111776884,0.21770092609762343,CHF_JPY,9,3,20,3,short,238
70,0.05422896694600273,0.11356243029747401,-0.1683533964370463,0.27681133032905175,31,-0.12819490836192624,0.17352370818832386,-0.46830137641104097,0.21191155968718853,CHF_JPY,9,3,20,4,short,101
600,-0.0716845472158937,0.039103742430230716,-0.1483278823791459,0.0049587879473584895,258,-0.1341664860363885,0.060223247996925244,-0.252204052110362,-0.016128919962415028,CHF_JPY,9,3,25,1,short,858
289,-0.013798908415267383,0.056195668189342955,-0.12394241806637958,0.0963446012358448,125,-0.08790638478869159,0.08627223987561689,-0.2569999749449007,0.0811872053675175,CHF_JPY,9,3,25,2,short,414
174,-0.0562493370153411,0.07209739588468253,-0.19756023294931885,0.08506155891863665,75,0.004676967723663547,0.11342604673550521,-0.21763808387792666,0.22699201932525376,CHF_JPY,9,3,25,3,short,249
74,0.05129767143540799,0.11078534134113201,-0.16584159759321077,0.2684369404640267,32,-0.15543881747561608,0.17020811689152016,-0.48904672658299553,0.1781690916317634,CHF_JPY,9,3,25,4,short,106
644,-0.058984180426267456,0.037782841375239684,-0.13303854952173724,0.015070188669202324,276,-0.15440200506300084,0.05813817067209914,-0.26835281958031515,-0.04045119054568652,CHF_JPY,9,3,30,1,short,920
317,-0.01794072923474637,0.05383180985898248,-0.12345107655835202,0.08756961808885927,137,-0.13860071604807625,0.08213652581852529,-0.2995883066523858,0.02238687455623331,CHF_JPY,9,3,30,2,short,454
182,-0.04278782769598545,0.0707060764608861,-0.18137173755932218,0.09579608216735129,79,0.02039173638113513,0.10991117153052297,-0.19503415981868988,0.23581763258096017,CHF_JPY,9,3,30,3,short,261
77,0.04505881297419936,0.10814873163695445,-0.16691270103423134,0.25703032698263006,33,-0.18103158058241559,0.1669430631484719,-0.5082399843534204,0.14617682318858932,CHF_JPY,9,3,30,4,short,110
317,0.19756829901633008,0.052179717653972724,0.09529605241454354,0.2998405456181166,137,0.11547168232432051,0.08246537312608432,-0.04616044900280475,0.27710381365144576,CHF_JPY,14,3,15,1,long,454
149,0.07979900888860489,0.07837806965636096,-0.07382200763786259,0.23342002541507237,65,0.21730003190083183,0.11924203860458299,-0.016414363764150813,0.45101442756581445,CHF_JPY,14,3,15,2,long,214
81,0.34781525231876803,0.10127275004616255,0.14932066222828944,0.5463098424092466,35,0.29369345406135516,0.15974133715533223,-0.01939956676309601,0.6067864748858063,CHF_JPY,14,3,15,3,long,116
46,0.20184181807591253,0.13742788149846535,-0.06751682966107955,0.47120046581290465,21,0.21430529669069034,0.20467613966750425,-0.18685993705761797,0.6154705304389987,CHF_JPY,14,3,15,4,long,67
366,0.16091080786043344,0.048768715376399374,0.06532412572269067,0.25649748999817623,157,0.11326529603240125,0.07663383229682898,-0.03693701526938355,0.26346760733418606,CHF_JPY,14,3,20,1,long,523
169,0.10642781474858444,0.07329157820292186,-0.03722367852914239,0.2500793080263113,73,0.22088359004868588,0.11261494899548198,0.0001582900175411961,0.44160889007983056,CHF_JPY,14,3,20,2,long,242
95,0.24691185141109584,0.09672561775408468,0.05732964061308987,0.4364940622091018,41,0.3482748998084739,0.14485363458419595,0.06436177602344989,0.632188023593498,CHF_JPY,14,3,20,3,long,136
53,0.17353390908555624,0.12832025876434605,-0.07797379809256202,0.42504161626367454,23,0.24294946436791273,0.19977275484696985,-0.14860513513214815,0.6345040638679736,CHF_JPY,14,3,20,4,long,76
420,0.15692728116691182,0.04554225333501218,0.06766446463028794,0.2461900977035357,181,0.12552155323684017,0.07138067386675305,-0.014384567541995796,0.26542767401567613,CHF_JPY,14,3,25,1,long,601
196,0.10333934414147733,0.06812626540075709,-0.030188136044006553,0.2368668243269612,84,0.2752916913518342,0.1036157233357229,0.0722048736138173,0.478378509089851,CHF_JPY,14,3,25,2,long,280
107,0.24573880279458354,0.09066683900599888,0.06803179834282574,0.42344580724634134,46,0.3321580628727702,0.13780438835160938,0.06206146170361582,0.6022546640419246,CHF_JPY,14,3,25,3,long,153
60,0.16995495302557467,0.12148272124704962,-0.06815118061864259,0.4080610866697919,26,0.2533783723254613,0.1876263811771924,-0.11436933478183581,0.6211260794327584,CHF_JPY,14,3,25,4,long,86
464,0.14932416074099775,0.04339123359038729,0.06427734290383866,0.23437097857815684,200,0.13859700567934033,0.06799563689168896,0.005325557371629985,0.2718684539870507,CHF_JPY,14,3,30,1,long,664
219,0.07963999154172974,0.06449230174330554,-0.046764919875149136,0.2060449029586086,94,0.26728193695270286,0.09831779467919577,0.07457905938147916,0.4599848145239266,CHF_JPY,14,3,30,2,long,313
118,0.219644885265345,0.08650492390523334,0.05009523441108765,0.38919453611960236,51,0.3759047985759548,0.12709376089851454,0.12680102721486633,0.6250085699370433,CHF_JPY,14,3,30,3,long,169
62,0.19673059970216908,0.11902232847396639,-0.036553164106805036,0.4300143635111432,27,0.20695695112822196,0.18641601009991746,-0.15841842866761627,0.5723323309240602,CHF_JPY,14,3,30,4,long,89
