tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,atr_period,k,trigger,direction,total_n
725,0.011500041326172168,0.036079330248422754,-0.05921544596073643,0.08221552861308076,311,-0.25095912267171355,0.053603257457739015,-0.35602150728888204,-0.1458967380545451,EUR_JPY,20,0.5,range_expansion,short,1036
32,-0.0818928110115434,0.1765751728143809,-0.42798014972772996,0.2641945277046432,15,0.4666666666666667,0.23637473611411156,0.0033721838830080286,0.9299611494503253,EUR_JPY,20,1.0,close_breakout,long,47
35,0.35813322308007633,0.1550959383026506,0.054145184006881175,0.6621212621532715,15,0.047194242687872166,0.2560275283816396,-0.45461971294014153,0.5490081983158859,EUR_JPY,20,1.0,close_breakout,short,50
274,-0.11270464833902565,0.05887011317098573,-0.22809007015415766,0.002680773476106374,118,0.24876160208722478,0.08811241748272158,0.07606126382109049,0.42146194035335904,EUR_JPY,20,1.0,range_expansion,long,392
277,0.0479563400821189,0.057863100258366815,-0.06545533642428006,0.16136801658851785,119,-0.23753785134313296,0.08600030913667514,-0.40609845725101623,-0.06897724543524969,EUR_JPY,20,1.0,range_expansion,short,396
9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,4,0.5,0.5,-0.48,1.48,EUR_JPY,20,1.5,close_breakout,long,13
2,1.0,0.0,1.0,1.0,2,-0.589034038996137,0.41096596100386296,-1.3945273225637083,0.21645924457143428,EUR_JPY,20,1.5,close_breakout,short,4
52,-0.141886394435577,0.13594996442952686,-0.40834832471744964,0.12457553584629566,23,-0.043478260869565216,0.21299910806810243,-0.46095651268304594,0.37399999094391556,EUR_JPY,20,1.5,range_expansion,long,75
65,0.13682927267775802,0.1215710607891367,-0.10145000646894989,0.3751085518244659,29,0.02397550612249428,0.17805304964103383,-0.325008471173932,0.37295948341892055,EUR_JPY,20,1.5,range_expansion,short,94
229,-0.0963982414671786,0.06552098614553802,-0.2248193743124331,0.0320228913780759,99,0.17532070663997268,0.09844607778268394,-0.01763360581408785,0.3682750190940332,GBP_JPY,14,0.5,close_breakout,long,328
213,-0.107981220657277,0.06827870382599086,-0.24180748015621908,0.025845038841665086,92,-0.12697281404390526,0.10189015173371269,-0.3266775114419821,0.0727318833541716,GBP_JPY,14,0.5,close_breakout,short,305
753,0.0026276417855290637,0.03626185716338478,-0.06844559825470511,0.07370088182576323,323,0.19790119347299664,0.053589192451855186,0.09286637626736048,0.3029360106786328,GBP_JPY,14,0.5,range_expansion,long,1076
725,0.0588564118611029,0.036915082613509745,-0.013497150061376202,0.131209973783582,311,-0.226607433943282,0.05447324926146368,-0.3333750024957508,-0.11983986539081319,GBP_JPY,14,0.5,range_expansion,short,1036
36,-0.09583062626499411,0.1663611628093006,-0.4218985053712233,0.23023725284123508,16,0.31980610903599505,0.23609011278057804,-0.14293051201393792,0.782542730085928,GBP_JPY,14,1.0,close_breakout,long,52
41,-0.07317073170731707,0.1576900475633621,-0.3822432249315068,0.23590176151687264,18,-0.3333333333333333,0.2286647801900118,-0.7815163025057564,0.1148496358390898,GBP_JPY,14,1.0,close_breakout,short,59
296,-0.06049824029502495,0.05776003731439756,-0.17370791343124417,0.05271143284119426,127,0.2477404921438651,0.08434861575723561,0.0824172052596833,0.4130637790280469,GBP_JPY,14,1.0,range_expansion,long,423
303,-0.04606985617790085,0.05738745799552054,-0.1585492738491211,0.06640956149331939,130,-0.11230000235398792,0.08569944704571333,-0.28027091856358605,0.055670913855610224,GBP_JPY,14,1.0,range_expansion,short,433
6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,3,1.0,0.0,1.0,1.0,GBP_JPY,14,1.5,close_breakout,long,9
4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_JPY,14,1.5,close_breakout,short,7
58,-0.05948107837137546,0.13130321739855824,-0.3168353844725496,0.1978732277297987,25,0.05426999829429178,0.19577863072354407,-0.32945611792385454,0.43799611451243814,GBP_JPY,14,1.5,range_expansion,long,83
83,-0.08433734939759023,0.11003808716988489,-0.3000120002505646,0.13133730145538414,36,-0.026435900344862602,0.16661231203492372,-0.3529960319333131,0.3001242312435879,GBP_JPY,14,1.5,range_expansion,short,119
222,-0.12196034818010765,0.06634773588378833,-0.2520019105123328,0.00808121415211746,96,0.17038281205580516,0.10004619827203846,-0.025707736557390226,0.36647336066900055,GBP_JPY,20,0.5,close_breakout,long,318
209,-0.07177033492822966,0.06915871583595458,-0.20732141796670062,0.0637807481102413,90,-0.1075722099115476,0.10322910839088639,-0.30990126235768495,0.09475684253458973,GBP_JPY,20,0.5,close_breakout,short,299
753,0.0026276417855290637,0.03626185716338478,-0.06844559825470511,0.07370088182576323,323,0.19790119347299664,0.053589192451855186,0.09286637626736048,0.3029360106786328,GBP_JPY,20,0.5,range_expansion,long,1076
725,0.0588564118611029,0.036915082613509745,-0.013497150061376202,0.131209973783582,311,-0.226607433943282,0.05447324926146368,-0.3333750024957508,-0.11983986539081319,GBP_JPY,20,0.5,range_expansion,short,1036
39,-0.11410006527025097,0.15948355866845293,-0.42668784026041867,0.19848770971991675,17,0.4774645732103483,0.21124746748639445,0.06341953693701519,0.8915096094836814,GBP_JPY,20,1.0,close_breakout,long,56
41,-0.024390243902439025,0.15806684630263074,-0.3342012626555953,0.2854207748507172,18,-0.4444444444444444,0.2172649691319564,-0.8702837839430789,-0.018605104945809914,GBP_JPY,20,1.0,close_breakout,short,59
296,-0.06049824029502495,0.05776003731439756,-0.17370791343124417,0.05271143284119426,127,0.2477404921438651,0.08434861575723561,0.0824172052596833,0.4130637790280469,GBP_JPY,20,1.0,range_expansion,long,423
303,-0.04606985617790085,0.05738745799552054,-0.1585492738491211,0.06640956149331939,130,-0.11230000235398792,0.08569944704571333,-0.28027091856358605,0.055670913855610224,GBP_JPY,20,1.0,range_expansion,short,433
7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_JPY,20,1.5,close_breakout,long,10
4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_JPY,20,1.5,close_breakout,short,7
58,-0.05948107837137546,0.13130321739855824,-0.3168353844725496,0.1978732277297987,25,0.05426999829429178,0.19577863072354407,-0.32945611792385454,0.43799611451243814,GBP_JPY,20,1.5,range_expansion,long,83
83,-0.08433734939759023,0.11003808716988489,-0.3000120002505646,0.13133730145538414,36,-0.026435900344862602,0.16661231203492372,-0.3529960319333131,0.3001242312435879,GBP_JPY,20,1.5,range_expansion,short,119
237,0.05232573354767594,0.06451069548302837,-0.07411522959905967,0.17876669669441156,103,0.008098464964848383,0.09499785944819382,-0.17809733955361148,0.19429426948330827,GBP_AUD,14,0.5,close_breakout,long,340
232,0.07250481502389092,0.06470686343323552,-0.05432063730525069,0.19933026735303253,100,-0.14469062626251655,0.09516910747269192,-0.33122207690899275,0.04184082438395961,GBP_AUD,14,0.5,close_breakout,short,332
829,0.03217306813712749,0.03430445084094713,-0.03506365551112889,0.09940979178538387,356,0.1621222665715224,0.05008970935453524,0.06394643623663333,0.2602980969064115,GBP_AUD,14,0.5,range_expansion,long,1185
806,0.014521928224469797,0.03485361433674807,-0.053791155875556426,0.08283501232449601,346,-0.0526706270700732,0.05203924116983318,-0.15466753976294623,0.04932628562279983,GBP_AUD,14,0.5,range_expansion,short,1152
28,0.33314818611487323,0.1781742574715109,-0.016073358529288095,0.6823697307590346,13,0.07692307692307607,0.2878197989826106,-0.4872037290828407,0.6410498829289929,GBP_AUD,14,1.0,close_breakout,long,41
35,0.10761370566243639,0.16625772306334113,-0.21825143154171223,0.433478842866585,16,1.3877787807814457e-15,0.2581988897471615,-0.5060698239044352,0.5060698239044379,GBP_AUD,14,1.0,close_breakout,short,51
310,-0.05711316311109544,0.055952879921912536,-0.16678080775804402,0.05255448153585313,133,-0.015893544416777726,0.08207258742297198,-0.17675581576580282,0.14496872693224735,GBP_AUD,14,1.0,range_expansion,long,443
314,0.010452812285759732,0.055559636018515664,-0.09844407431053097,0.11934969888205042,135,-0.026171025853027673,0.08307917554958638,-0.18900620993021697,0.13666415822416164,GBP_AUD,14,1.0,range_expansion,short,449
2,0.0,1.0,-1.96,1.96,1,1.0,,,,GBP_AUD,14,1.5,close_breakout,long,3
8,-1.3877787807814457e-15,0.37796447300922675,-0.7408103670980859,0.740810367098083,4,-0.14154149183108516,0.5089266476507648,-1.139037721226584,0.8559547375644139,GBP_AUD,14,1.5,close_breakout,short,12
58,0.10373073962934382,0.12868961578577603,-0.1485009073107772,0.35596238656946483,25,0.03479326874425134,0.18751188997077095,-0.3327300355984597,0.40231657308696245,GBP_AUD,14,1.5,range_expansion,long,83
70,0.12447645551704987,0.11722030087577129,-0.10527533419946185,0.3542282452335616,30,-0.3613371490296149,0.16778358697605572,-0.6901929795026841,-0.03248131855654568,GBP_AUD,14,1.5,range_expansion,short,100
235,0.06979233553531573,0.06471115949030137,-0.057041537065674955,0.19662620813630644,101,0.043990472959212774,0.09608830867852876,-0.1443426120507036,0.23232355796912912,GBP_AUD,20,0.5,close_breakout,long,336
230,0.06443963950235952,0.0650178633447895,-0.0629953726534279,0.19187465165814693,100,-0.12469062626251654,0.09545459377214038,-0.3117816300559117,0.062400377530878626,GBP_AUD,20,0.5,close_breakout,short,330
829,0.03217306813712749,0.03430445084094713,-0.03506365551112889,0.09940979178538387,356,0.1621222665715224,0.05008970935453524,0.06394643623663333,0.2602980969064115,GBP_AUD,20,0.5,range_expansion,long,1185
806,0.014521928224469797,0.03485361433674807,-0.053791155875556426,0.08283501232449601,346,-0.0526706270700732,0.05203924116983318,-0.15466753976294623,0.04932628562279983,GBP_AUD,20,0.5,range_expansion,short,1152
26,0.2818518927390942,0.18828059738823585,-0.08717807814184803,0.6508818636200364,12,0.16666666666666574,0.29729419500528137,-0.4160299555436857,0.7493632888770172,GBP_AUD,20,1.0,close_breakout,long,38
36,0.18795776939403536,0.1619010394291197,-0.12936826788703926,0.50528380667511,16,1.3877787807814457e-15,0.2581988897471615,-0.5060698239044352,0.5060698239044379,GBP_AUD,20,1.0,close_breakout,short,52
310,-0.05711316311109544,0.055952879921912536,-0.16678080775804402,0.05255448153585313,133,-0.015893544416777726,0.08207258742297198,-0.17675581576580282,0.14496872693224735,GBP_AUD,20,1.0,range_expansion,long,443
314,0.010452812285759732,0.055559636018515664,-0.09844407431053097,0.11934969888205042,135,-0.026171025853027673,0.08307917554958638,-0.18900620993021697,0.13666415822416164,GBP_AUD,20,1.0,range_expansion,short,449
2,0.0,1.0,-1.96,1.96,1,1.0,,,,GBP_AUD,20,1.5,close_breakout,long,3
7,-0.14285714285714443,0.40406101782088355,-0.9348167377860762,0.6491024520717873,4,-0.14154149183108516,0.5089266476507648,-1.139037721226584,0.8559547375644139,GBP_AUD,20,1.5,close_breakout,short,11
58,0.10373073962934382,0.12868961578577603,-0.1485009073107772,0.35596238656946483,25,0.03479326874425134,0.18751188997077095,-0.3327300355984597,0.40231657308696245,GBP_AUD,20,1.5,range_expansion,long,83
70,0.12447645551704987,0.11722030087577129,-0.10527533419946185,0.3542282452335616,30,-0.3613371490296149,0.16778358697605572,-0.6901929795026841,-0.03248131855654568,GBP_AUD,20,1.5,range_expansion,short,100
230,-0.08249619635209322,0.06458822682576232,-0.20908912093058735,0.044096728226400914,99,0.0672847637006278,0.09500880578296646,-0.11893249563398645,0.25350202303524205,GBP_CAD,14,0.5,close_breakout,long,329
234,0.06621044801797148,0.06446295814959739,-0.0601369499552394,0.19255784599118236,101,-0.03741388617691071,0.0960015892423638,-0.22557700109194376,0.15074922873812233,GBP_CAD,14,0.5,close_breakout,short,335
749,-0.11264154573153233,0.03562903845141966,-0.18247446109631488,-0.0428086303667498,322,0.0159919689884816,0.052487471473352455,-0.08688347509928922,0.11886741307625241,GBP_CAD,14,0.5,range_expansion,long,1071
745,0.03658905943969201,0.03596826125989468,-0.03390873262970155,0.10708685150908558,320,-0.007618372137439577,0.053367322702365556,-0.11221832463407606,0.09698158035919692,GBP_CAD,14,0.5,range_expansion,short,1065
42,-0.14341348861797418,0.1507560590551225,-0.4388953643660143,0.1520683871300659,19,-0.10485984607941802,0.221187032864479,-0.5383864304937969,0.3286667383349608,GBP_CAD,14,1.0,close_breakout,long,61
46,-0.07010536865270678,0.14715412582949716,-0.3585274552785212,0.21831671797310764,21,0.04040979443227958,0.21208547090554833,-0.3752777285425951,0.4560973174071543,GBP_CAD,14,1.0,close_breakout,short,67
353,-0.1273871383510285,0.05221901399780451,-0.22973640578672533,-0.02503787091533166,152,0.0878008496499572,0.07728280067747645,-0.06367343967789664,0.23927513897781105,GBP_CAD,14,1.0,range_expansion,long,505
336,0.06684413780043649,0.05371419669129952,-0.03843568771451057,0.17212396331538354,145,0.04195808062963727,0.0788888993043606,-0.11266416200690951,0.19658032326618405,GBP_CAD,14,1.0,range_expansion,short,481
8,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_CAD,14,1.5,close_breakout,long,12
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,5,0.5182835480774906,0.3877296585641881,-0.2416665827083181,1.278233678863299,GBP_CAD,14,1.5,close_breakout,short,16
86,-0.02700385916365728,0.10516738342988537,-0.23313193068623259,0.17912421235891804,38,0.2790509101419488,0.15415153600817244,-0.023086100434069168,0.5811879207179669,GBP_CAD,14,1.5,range_expansion,long,124
102,0.12832968825002264,0.09725603334045214,-0.062292137097263556,0.31895151359730883,45,0.0913471538156559,0.1443592500484571,-0.19159697627931999,0.37429128391063177,GBP_CAD,14,1.5,range_expansion,short,147
226,-0.11050497858841343,0.06495225634247663,-0.23781140101966763,0.01680144384284077,97,0.056718451946391434,0.09648431876039386,-0.13239081282398052,0.2458277167167634,GBP_CAD,20,0.5,close_breakout,long,323
231,0.0800573369532698,0.06480217797252455,-0.0469549318728783,0.2070696057794179,100,-0.05066791219142108,0.09635196955639512,-0.23951777252195552,0.13818194813911336,GBP_CAD,20,0.5,close_breakout,short,331
749,-0.11264154573153233,0.03562903845141966,-0.18247446109631488,-0.0428086303667498,322,0.0159919689884816,0.052487471473352455,-0.08688347509928922,0.11886741307625241,GBP_CAD,20,0.5,range_expansion,long,1071
745,0.03658905943969201,0.03596826125989468,-0.03390873262970155,0.10708685150908558,320,-0.007618372137439577,0.053367322702365556,-0.11221832463407606,0.09698158035919692,GBP_CAD,20,0.5,range_expansion,short,1065
42,-0.1195128563109848,0.15317105407678566,-0.4197281223014847,0.18070240967951512,19,-0.10485984607941802,0.221187032864479,-0.5383864304937969,0.3286667383349608,GBP_CAD,20,1.0,close_breakout,long,61
44,0.031423168541890145,0.14927802381072428,-0.26116175812712944,0.32400809521090973,20,-0.03794303453949037,0.22209006934857703,-0.4732395704627014,0.3973535013837206,GBP_CAD,20,1.0,close_breakout,short,64
353,-0.1273871383510285,0.05221901399780451,-0.22973640578672533,-0.02503787091533166,152,0.0878008496499572,0.07728280067747645,-0.06367343967789664,0.23927513897781105,GBP_CAD,20,1.0,range_expansion,long,505
336,0.06684413780043649,0.05371419669129952,-0.03843568771451057,0.17212396331538354,145,0.04195808062963727,0.0788888993043606,-0.11266416200690951,0.19658032326618405,GBP_CAD,20,1.0,range_expansion,short,481
7,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_CAD,20,1.5,close_breakout,long,11
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,6,0.26523629006457544,0.40528480546572365,-0.5291219286482429,1.0595945087773937,GBP_CAD,20,1.5,close_breakout,short,17
86,-0.02700385916365728,0.10516738342988537,-0.23313193068623259,0.17912421235891804,38,0.2790509101419488,0.15415153600817244,-0.023086100434069168,0.5811879207179669,GBP_CAD,20,1.5,range_expansion,long,124
102,0.12832968825002264,0.09725603334045214,-0.062292137097263556,0.31895151359730883,45,0.0913471538156559,0.1443592500484571,-0.19159697627931999,0.37429128391063177,GBP_CAD,20,1.5,range_expansion,short,147
191,-0.012815474789822307,0.07025699836247547,-0.15051919158027421,0.12488824200062959,83,-0.12722961539033514,0.10343776848921896,-0.32996764162920433,0.07550841084853402,GBP_CHF,14,0.5,close_breakout,long,274
206,-0.10255108520521235,0.06840440957634844,-0.2366237279748553,0.031521557564430605,89,0.07633454414261664,0.10024368719594334,-0.12014308276143229,0.27281217104666555,GBP_CHF,14,0.5,close_breakout,short,295
716,-0.012113885472135004,0.03660029717546036,-0.0838504679360373,0.059622696991767296,307,-0.1219242862383575,0.05278815643105088,-0.22538907284321721,-0.018459499633497772,GBP_CHF,14,0.5,range_expansion,long,1023
708,0.06458723475363784,0.03691678234008444,-0.007769658632927667,0.13694412814020335,304,0.1896527318429576,0.052394673816937264,0.08695917116176058,0.29234629252415467,GBP_CHF,14,0.5,range_expansion,short,1012
31,0.11424822470254282,0.1737396305570257,-0.2262814511892276,0.4547779005943132,14,0.08108279058866744,0.26650182058954686,-0.44126077776684447,0.6034263589441793,GBP_CHF,14,1.0,close_breakout,long,45
39,-0.08094920780421166,0.1565560446666789,-0.3877990553509023,0.22590063974247898,18,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,GBP_CHF,14,1.0,close_breakout,short,57
301,-0.0821366287965956,0.0562543122860235,-0.19239508087720164,0.028121823284010458,129,-0.12619921676650298,0.08067003160808085,-0.2843124787183414,0.0319140451853355,GBP_CHF,14,1.0,range_expansion,long,430
306,0.004961988083760802,0.056225955420022684,-0.10524088453948366,0.11516486070700527,132,0.13806802383386163,0.07946890544574613,-0.01769103083980078,0.29382707850752404,GBP_CHF,14,1.0,range_expansion,short,438
5,-0.34909179457131445,0.41566006118667015,-1.1637855144971878,0.465601925354559,3,0.04505302274711471,0.5791054378884604,-1.0899936355142676,1.180099681008497,GBP_CHF,14,1.5,close_breakout,long,8
8,-0.39956665562119364,0.3207523860868774,-1.0282413323514734,0.229108021109086,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_CHF,14,1.5,close_breakout,short,12
70,-0.1785868402807589,0.11603422928317594,-0.40601392967578376,0.04884024911426593,30,-0.17796252105505614,0.1752468931314611,-0.5214464315927199,0.1655213894826076,GBP_CHF,14,1.5,range_expansion,long,100
95,0.14328820966974987,0.09961847195766778,-0.05196399536727897,0.3385404147067787,41,-0.10827058408834424,0.14790831916541738,-0.3981708896525623,0.18162972147587386,GBP_CHF,14,1.5,range_expansion,short,136
192,0.022224748692483202,0.0700854758250328,-0.11514278392458108,0.15959228130954747,83,-0.09022059662911404,0.10461207604676921,-0.2952602656807817,0.11481907242255361,GBP_CHF,20,0.5,close_breakout,long,275
203,-0.10899272685849135,0.06884545259590487,-0.24392981394646487,0.025944360229482183,87,0.07808936124934344,0.10124212186214446,-0.12034519760045968,0.27652392009914656,GBP_CHF,20,0.5,close_breakout,short,290
716,-0.012113885472135004,0.03660029717546036,-0.0838504679360373,0.059622696991767296,307,-0.1219242862383575,0.05278815643105088,-0.22538907284321721,-0.018459499633497772,GBP_CHF,20,0.5,range_expansion,long,1023
708,0.06458723475363784,0.03691678234008444,-0.007769658632927667,0.13694412814020335,304,0.1896527318429576,0.052394673816937264,0.08695917116176058,0.29234629252415467,GBP_CHF,20,0.5,range_expansion,short,1012
28,0.12917257362408435,0.18546476851943386,-0.23433837267400598,0.4926835199221747,12,0.09459658902011202,0.2875034360516276,-0.468910145641078,0.6581033236813021,GBP_CHF,20,1.0,close_breakout,long,40
40,-0.10392547760910638,0.1543120680301405,-0.40637713094818173,0.198526175729969,18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,GBP_CHF,20,1.0,close_breakout,short,58
301,-0.0821366287965956,0.0562543122860235,-0.19239508087720164,0.028121823284010458,129,-0.12619921676650298,0.08067003160808085,-0.2843124787183414,0.0319140451853355,GBP_CHF,20,1.0,range_expansion,long,430
306,0.004961988083760802,0.056225955420022684,-0.10524088453948366,0.11516486070700527,132,0.13806802383386163,0.07946890544574613,-0.01769103083980078,0.29382707850752404,GBP_CHF,20,1.0,range_expansion,short,438
4,-0.1863647432141431,0.49378334186548334,-1.1541800932704904,0.7814506068422042,2,0.5675795341206721,0.4324204658793279,-0.2799645790028106,1.4151236472441546,GBP_CHF,20,1.5,close_breakout,long,6
9,-0.24405924944106103,0.3228032824862074,-0.8767536831140275,0.38863518423190535,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_CHF,20,1.5,close_breakout,short,13
70,-0.1785868402807589,0.11603422928317594,-0.40601392967578376,0.04884024911426593,30,-0.17796252105505614,0.1752468931314611,-0.5214464315927199,0.1655213894826076,GBP_CHF,20,1.5,range_expansion,long,100
95,0.14328820966974987,0.09961847195766778,-0.05196399536727897,0.3385404147067787,41,-0.10827058408834424,0.14790831916541738,-0.3981708896525623,0.18162972147587386,GBP_CHF,20,1.5,range_expansion,short,136
196,0.001980962901996749,0.07098933263110345,-0.137158129054966,0.1411200548589595,85,0.00678282064563645,0.10483395785059019,-0.1986917367415203,0.2122573780327932,GBP_NZD,14,0.5,close_breakout,long,281
228,0.13944849348943697,0.06510857592530127,0.011835684675846475,0.2670613023030275,98,-0.13290643413551373,0.09831989978361118,-0.3256134377113916,0.05980056944036419,GBP_NZD,14,0.5,close_breakout,short,326
797,0.0011018394449323918,0.03518125851904525,-0.0678534272523963,0.07005710614226109,342,0.13738928845189582,0.0507485747210006,0.03792208199873466,0.236856494905057,GBP_NZD,14,0.5,range_expansion,long,1139
807,0.07270378317364222,0.034779072612345384,0.004536800853445266,0.14087076549383917,347,-0.11961177552115147,0.05053407605529243,-0.21865856458952462,-0.020564986452778322,GBP_NZD,14,0.5,range_expansion,short,1154
28,0.024818643824668234,0.1892474149288339,-0.3461062894358462,0.3957435770851827,12,-0.8333333333333334,0.16666666666666669,-1.1600000000000001,-0.5066666666666666,GBP_NZD,14,1.0,close_breakout,long,40
22,0.2727272727272732,0.20994555243259125,-0.13876601004060563,0.684220555495152,10,0.7176271250347598,0.20766384823776454,0.3106059824887413,1.1246482675807783,GBP_NZD,14,1.0,close_breakout,short,32
311,-0.07057063057796167,0.056143652547905355,-0.18061218957185615,0.03947092841593282,134,0.09920167149515348,0.08191009077077366,-0.06134210641556288,0.25974544940586985,GBP_NZD,14,1.0,range_expansion,long,445
300,0.10801483853834559,0.056598297064148796,-0.0029178237073860525,0.21894750078407724,129,-0.06893406980900231,0.08379323696056425,-0.2331688142517082,0.0953006746337036,GBP_NZD,14,1.0,range_expansion,short,429
2,0.0,1.0,-1.96,1.96,2,0.0,1.0,-1.96,1.96,GBP_NZD,14,1.5,close_breakout,long,4
7,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,4,1.0,0.0,1.0,1.0,GBP_NZD,14,1.5,close_breakout,short,11
60,0.004361794515209653,0.12845581911078174,-0.24741161094192257,0.25613519997234185,26,-0.07692307692307693,0.19940740610485724,-0.46776159288859714,0.3139154390424433,GBP_NZD,14,1.5,range_expansion,long,86
62,0.1624482053781759,0.12374283409121563,-0.08008774944060673,0.4049841601969585,27,0.0453726321391497,0.18734608761694455,-0.3218256995900616,0.412570963868361,GBP_NZD,14,1.5,range_expansion,short,89
195,0.007119326814314674,0.07116715413206771,-0.13236829528453803,0.1466069489131674,84,0.009886584840109493,0.10476999603818185,-0.19546260739472693,0.2152357770749459,GBP_NZD,20,0.5,close_breakout,long,279
225,0.13565979242901588,0.06561203009565689,0.007060213441528379,0.26425937141650335,97,-0.12396732520907572,0.0989273572109828,-0.317864945342602,0.06993029492445055,GBP_NZD,20,0.5,close_breakout,short,322
797,0.0011018394449323918,0.03518125851904525,-0.0678534272523963,0.07005710614226109,342,0.13738928845189582,0.0507485747210006,0.03792208199873466,0.236856494905057,GBP_NZD,20,0.5,range_expansion,long,1139
807,0.07270378317364222,0.034779072612345384,0.004536800853445266,0.14087076549383917,347,-0.11961177552115147,0.05053407605529243,-0.21865856458952462,-0.020564986452778322,GBP_NZD,20,0.5,range_expansion,short,1154
27,-0.011299184181825532,0.19278150481882814,-0.38915093362672865,0.3665525652630776,12,-0.8333333333333334,0.16666666666666669,-1.1600000000000001,-0.5066666666666666,GBP_NZD,20,1.0,close_breakout,long,39
24,0.25000000000000044,0.20189321327181214,-0.14571069801275133,0.6457106980127523,11,0.5614792045770544,0.24426557240396077,0.08271868266529125,1.0402397264888175,GBP_NZD,20,1.0,close_breakout,short,35
311,-0.07057063057796167,0.056143652547905355,-0.18061218957185615,0.03947092841593282,134,0.09920167149515348,0.08191009077077366,-0.06134210641556288,0.25974544940586985,GBP_NZD,20,1.0,range_expansion,long,445
300,0.10801483853834559,0.056598297064148796,-0.0029178237073860525,0.21894750078407724,129,-0.06893406980900231,0.08379323696056425,-0.2331688142517082,0.0953006746337036,GBP_NZD,20,1.0,range_expansion,short,429
2,0.0,1.0,-1.96,1.96,2,0.0,1.0,-1.96,1.96,GBP_NZD,20,1.5,close_breakout,long,4
7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,3,1.0,0.0,1.0,1.0,GBP_NZD,20,1.5,close_breakout,short,10
60,0.004361794515209653,0.12845581911078174,-0.24741161094192257,0.25613519997234185,26,-0.07692307692307693,0.19940740610485724,-0.46776159288859714,0.3139154390424433,GBP_NZD,20,1.5,range_expansion,long,86
62,0.1624482053781759,0.12374283409121563,-0.08008774944060673,0.4049841601969585,27,0.0453726321391497,0.18734608761694455,-0.3218256995900616,0.412570963868361,GBP_NZD,20,1.5,range_expansion,short,89
226,-0.019016959447826633,0.06405648983850507,-0.14456767953129657,0.1065337606356433,98,0.21202196013207444,0.09308103882186188,0.02958312404122518,0.39446079622292374,CHF_JPY,14,0.5,close_breakout,long,324
195,0.04142873074148071,0.0681650926835935,-0.09217485091836256,0.17503231240132397,84,-0.2593679528104075,0.10447534554918124,-0.4641396300868027,-0.05459627553401225,CHF_JPY,14,0.5,close_breakout,short,279
789,0.0517810191448361,0.033787010403612226,-0.014441521246243857,0.11800355953591606,339,0.2210464994539619,0.05142696245496687,0.12024965304222685,0.32184334586569696,CHF_JPY,14,0.5,range_expansion,long,1128
814,-0.006079162957424535,0.0335354374892487,-0.07180862043635199,0.05965029452150291,350,-0.2409750012314188,0.05050371635386703,-0.33996228528499817,-0.14198771717783942,CHF_JPY,14,0.5,range_expansion,short,1164
28,0.10199274799127525,0.18580277681507826,-0.2621806945662781,0.4661661905488287,12,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,CHF_JPY,14,1.0,close_breakout,long,40
28,0.3099672258764496,0.1767686288744617,-0.03649928671749536,0.6564337384703945,12,-0.3333333333333333,0.2842676218074806,-0.8904978720759953,0.22383120540932872,CHF_JPY,14,1.0,close_breakout,short,40
294,-0.016137282049876907,0.05604967374078139,-0.12599464258180842,0.0937200784820546,127,0.3183461194561753,0.08168300523597018,0.15824742919367377,0.47844480971867687,CHF_JPY,14,1.0,range_expansion,long,421
301,0.056930784920446086,0.054619702831527533,-0.05012383262934788,0.16398540247024004,130,-0.26335420949876226,0.08289261521106488,-0.42582373531244944,-0.10088468368507511,CHF_JPY,14,1.0,range_expansion,short,431
3,1.0,0.0,1.0,1.0,2,0.0,1.0,-1.96,1.96,CHF_JPY,14,1.5,close_breakout,long,5
