tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,atr_period,k,trigger,direction,total_n
546,0.018577275200868642,0.04164827853345976,-0.06305335072471248,0.10020790112644977,235,-0.1004104062913499,0.06198873785204404,-0.22190833248135622,0.021087519898656426,AUD_CAD,20,1.0,close_breakout,short,781
1737,-0.06899780525871825,0.023313899596924315,-0.11469304846868991,-0.023302562048746596,745,0.022616038191948473,0.03514336847776604,-0.04626496402447297,0.09149704040836992,AUD_CAD,20,1.0,range_expansion,long,2482
1743,0.02755854755303966,0.023352735168257737,-0.018212813376745504,0.07332990848282482,747,-0.08478106487573724,0.035145234463789705,-0.15366572442476506,-0.015896405326709412,AUD_CAD,20,1.0,range_expansion,short,2490
160,-0.1974293669851687,0.07549336162943258,-0.3453963557788565,-0.04946237819148083,69,0.008759288645822509,0.11850146522949812,-0.2235035832039938,0.24102216049563882,AUD_CAD,20,1.5,close_breakout,long,229
175,0.013612803409553195,0.07373031866547566,-0.1308986211747791,0.1581242279938855,76,-0.09629898458953667,0.10985114274595498,-0.3116072243716084,0.11900925519253508,AUD_CAD,20,1.5,close_breakout,short,251
633,-0.11952246464297785,0.03857991504944338,-0.19513909813988686,-0.04390583114606883,272,0.02018825670396441,0.05814229589396473,-0.09377064324820647,0.13414715665613527,AUD_CAD,20,1.5,range_expansion,long,905
644,0.049963757372284374,0.038294994238067294,-0.025094431334327517,0.12502194607889627,277,-0.1496569444216533,0.05689317243038921,-0.26116756238521616,-0.03814632645809046,AUD_CAD,20,1.5,range_expansion,short,921
1641,0.003856933758043686,0.02410254005438724,-0.043384044748555305,0.05109791226464267,704,-0.050724725534404366,0.03653289912865131,-0.12232920782656094,0.020879756757752208,EUR_AUD,14,0.5,close_breakout,long,2345
1698,-0.009865179445486318,0.023640859920723508,-0.056201264890104394,0.03647090599913176,728,0.035598664638723396,0.03585601177997251,-0.03467911845002272,0.10587644772746951,EUR_AUD,14,0.5,close_breakout,short,2426
2727,0.013829813849726305,0.0186538274044974,-0.022731687863088594,0.05039131556254121,1170,-0.06352711452296456,0.028064455258614764,-0.11853344682984948,-0.008520782216079624,EUR_AUD,14,0.5,range_expansion,long,3897
2771,0.004416266811717865,0.018493828059405422,-0.031831636184716766,0.04066416980815249,1188,0.057667378784406725,0.02786943336463597,0.003043289389720226,0.11229146817909322,EUR_AUD,14,0.5,range_expansion,short,3959
595,-0.03451985406323519,0.040079646392860345,-0.11307596099324146,0.04403625286677109,256,-0.005487967809445599,0.06050591709554195,-0.12407956531670782,0.11310362969781661,EUR_AUD,14,1.0,close_breakout,long,851
571,-0.09289725047352791,0.04081413866379576,-0.1728929622545676,-0.012901538692488224,245,0.03565779337539044,0.06195283804675034,-0.08576976919624024,0.1570853559470211,EUR_AUD,14,1.0,close_breakout,short,816
1780,0.007535278105128253,0.02312370292486734,-0.03778717962761173,0.052857735837868236,763,-0.038914985295728406,0.03490455758853533,-0.10732791816925766,0.02949794757780084,EUR_AUD,14,1.0,range_expansion,long,2543
1812,-0.03726242776191463,0.022886428415327335,-0.0821198274559562,0.007594971932126944,777,0.0795778504361379,0.03452702332645986,0.01190488471627657,0.14725081615599922,EUR_AUD,14,1.0,range_expansion,short,2589
180,0.0609638079401071,0.07311539372379205,-0.08234236375852531,0.2042699796387395,78,0.039593088964870626,0.10879246893984773,-0.17364015015723092,0.25282632808697214,EUR_AUD,14,1.5,close_breakout,long,258
170,-0.22903196782951557,0.0733331670443746,-0.37276497523648977,-0.08529896042254134,73,-0.021246762303558264,0.11281188022901667,-0.24235804755243093,0.1998645229453144,EUR_AUD,14,1.5,close_breakout,short,243
700,0.014611123038272075,0.036798738704453195,-0.057514404822456185,0.08673665089900033,300,-0.003929578962208567,0.05577440017338826,-0.11324740330204955,0.10538824537763242,EUR_AUD,14,1.5,range_expansion,long,1000
641,-0.13031240833951785,0.03848243669793853,-0.20573798426747736,-0.05488683241155834,276,0.08828834280964747,0.05755038144939872,-0.024510404831174018,0.20108709045046896,EUR_AUD,14,1.5,range_expansion,short,917
1626,0.010550970865050897,0.024236444381645027,-0.03695246012297335,0.05805440185307515,698,-0.06400581760077897,0.036622027862687534,-0.13578499221164653,0.007773357010088591,EUR_AUD,20,0.5,close_breakout,long,2324
1685,-0.007807358194832961,0.023740953030382796,-0.05433962613438324,0.03872490974471732,723,0.03722797767218622,0.035969140026959855,-0.0332715367806551,0.10772749212502754,EUR_AUD,20,0.5,close_breakout,short,2408
2727,0.013829813849726305,0.0186538274044974,-0.022731687863088594,0.05039131556254121,1170,-0.06352711452296456,0.028064455258614764,-0.11853344682984948,-0.008520782216079624,EUR_AUD,20,0.5,range_expansion,long,3897
2771,0.004416266811717865,0.018493828059405422,-0.031831636184716766,0.04066416980815249,1188,0.057667378784406725,0.02786943336463597,0.003043289389720226,0.11229146817909322,EUR_AUD,20,0.5,range_expansion,short,3959
590,-0.024845233699832166,0.04022505635045158,-0.10368634414671726,0.053995876747052925,254,0.0015912012811556513,0.06077271422543825,-0.11752331860070331,0.12070572116301462,EUR_AUD,20,1.0,close_breakout,long,844
564,-0.07788766936948334,0.04116696256972077,-0.15857491600613605,0.0027995772671693675,243,0.029693711772255618,0.062104528284579956,-0.0920311636655211,0.15141858721003232,EUR_AUD,20,1.0,close_breakout,short,807
1780,0.007535278105128253,0.02312370292486734,-0.03778717962761173,0.052857735837868236,763,-0.038914985295728406,0.03490455758853533,-0.10732791816925766,0.02949794757780084,EUR_AUD,20,1.0,range_expansion,long,2543
1812,-0.03726242776191463,0.022886428415327335,-0.0821198274559562,0.007594971932126944,777,0.0795778504361379,0.03452702332645986,0.01190488471627657,0.14725081615599922,EUR_AUD,20,1.0,range_expansion,short,2589
179,0.022198242621336742,0.0734354772458979,-0.12173529278062314,0.16613177802329662,78,0.03286835995738501,0.10941201334317326,-0.18157918619523455,0.2473159061100046,EUR_AUD,20,1.5,close_breakout,long,257
170,-0.2055025560648097,0.07374450794669861,-0.350041791640339,-0.06096332048928041,73,-0.09576602694111648,0.11295509559009763,-0.31715801429770785,0.12562596041547486,EUR_AUD,20,1.5,close_breakout,short,243
700,0.014611123038272075,0.036798738704453195,-0.057514404822456185,0.08673665089900033,300,-0.003929578962208567,0.05577440017338826,-0.11324740330204955,0.10538824537763242,EUR_AUD,20,1.5,range_expansion,long,1000
641,-0.13031240833951785,0.03848243669793853,-0.20573798426747736,-0.05488683241155834,276,0.08828834280964747,0.05755038144939872,-0.024510404831174018,0.20108709045046896,EUR_AUD,20,1.5,range_expansion,short,917
1551,-0.021457972188379557,0.02446495159470336,-0.06940927731399814,0.026493332937239027,665,0.04897994241533434,0.03475065005226603,-0.019131331687107088,0.11709121651777576,EUR_CAD,14,0.5,close_breakout,long,2216
1551,-0.01386430098552252,0.024354210975404612,-0.061598554497315564,0.03386995252627052,665,-0.08721551406926044,0.03455255609387987,-0.15493852401326497,-0.019492504125255897,EUR_CAD,14,0.5,close_breakout,short,2216
2702,0.019566565982521905,0.01842498621692205,-0.016546407002645314,0.055679538967689124,1158,0.09403397633530247,0.026072098412202035,0.042932663447386485,0.14513528922321844,EUR_CAD,14,0.5,range_expansion,long,3860
2716,0.00428280520836603,0.01834553926816281,-0.031674451757233074,0.04024006217396514,1164,-0.09758743761778263,0.026027055634834245,-0.14860046666205776,-0.04657440857350751,EUR_CAD,14,0.5,range_expansion,short,3880
634,-0.008040797061892618,0.038409795167302654,-0.08332399558980581,0.06724240146602058,273,0.058126679201576374,0.055103821505655175,-0.049876810949507765,0.1661301693526605,EUR_CAD,14,1.0,close_breakout,long,907
662,-0.01870697127582138,0.03741729395721763,-0.09204486743196794,0.05463092488032517,284,-0.12333963527442926,0.052724926949840115,-0.22668049209611588,-0.019998778452742644,EUR_CAD,14,1.0,close_breakout,short,946
1677,0.010844833261675279,0.023456856728296643,-0.035130605925786144,0.0568202724491367,719,0.05428115767653047,0.03335374408999956,-0.011092180739868673,0.11965449609292961,EUR_CAD,14,1.0,range_expansion,long,2396
1707,-0.029569180831185274,0.02317792800218785,-0.07499791971547345,0.015859558053102914,732,-0.09280493731321539,0.0330273236343053,-0.15753849163645378,-0.028071382989976995,EUR_CAD,14,1.0,range_expansion,short,2439
240,-0.0495455644036143,0.06309583634516831,-0.1732134036401442,0.07412227483291559,103,0.06746093075405062,0.09129583345445447,-0.11147890281668014,0.24640076432478136,EUR_CAD,14,1.5,close_breakout,long,343
240,-0.07212495122620283,0.0628465955808837,-0.19530427856473487,0.051054376112329214,104,-0.15314053219107113,0.08645766295681594,-0.32259755158643033,0.016316487204288105,EUR_CAD,14,1.5,close_breakout,short,344
795,0.03027505887789324,0.03417697296644582,-0.03671180813634056,0.09726192589212704,342,0.014004589281600612,0.04857624200463236,-0.08120484504747881,0.10921402361068004,EUR_CAD,14,1.5,range_expansion,long,1137
799,-0.08774110300861895,0.03388988033775,-0.15416526847060896,-0.02131693754662896,343,-0.1380563807152679,0.04746801828926576,-0.23109369656222878,-0.04501906486830702,EUR_CAD,14,1.5,range_expansion,short,1142
1530,-0.018741447078330246,0.02467968899632142,-0.06711363751112023,0.029630743354459733,657,0.04823464753575874,0.0349453409445442,-0.020258220715547885,0.11672751578706536,EUR_CAD,20,0.5,close_breakout,long,2187
1553,-0.01364969763738781,0.02436198797724323,-0.06139919407278454,0.034099798798008917,666,-0.10026572601839691,0.03454840410090408,-0.1679805980561689,-0.032550853980624905,EUR_CAD,20,0.5,close_breakout,short,2219
2702,0.019566565982521905,0.01842498621692205,-0.016546407002645314,0.055679538967689124,1158,0.09403397633530247,0.026072098412202035,0.042932663447386485,0.14513528922321844,EUR_CAD,20,0.5,range_expansion,long,3860
2716,0.00428280520836603,0.01834553926816281,-0.031674451757233074,0.04024006217396514,1164,-0.09758743761778263,0.026027055634834245,-0.14860046666205776,-0.04657440857350751,EUR_CAD,20,0.5,range_expansion,short,3880
623,-0.02169318443996828,0.03877232206579596,-0.09768693568892836,0.05430056680899179,267,0.05194226000760428,0.05561527886336876,-0.057063686564598495,0.16094820657980707,EUR_CAD,20,1.0,close_breakout,long,890
640,-0.010526662309116553,0.03808838377765109,-0.0851798945133127,0.06412656989507959,275,-0.12232820707773362,0.05354803146099726,-0.22728234874128825,-0.01737406541417899,EUR_CAD,20,1.0,close_breakout,short,915
1677,0.010844833261675279,0.023456856728296643,-0.035130605925786144,0.0568202724491367,719,0.05428115767653047,0.03335374408999956,-0.011092180739868673,0.11965449609292961,EUR_CAD,20,1.0,range_expansion,long,2396
1707,-0.029569180831185274,0.02317792800218785,-0.07499791971547345,0.015859558053102914,732,-0.09280493731321539,0.0330273236343053,-0.15753849163645378,-0.028071382989976995,EUR_CAD,20,1.0,range_expansion,short,2439
236,-0.04173616196139418,0.06362658045384886,-0.16644425965093795,0.08297193572814959,102,0.04112507460894894,0.09243827454821148,-0.14005394350554556,0.22230409272344342,EUR_CAD,20,1.5,close_breakout,long,338
238,-0.0803065921449425,0.06283346836357813,-0.20346019013755562,0.042847005847670636,103,-0.13749026829605124,0.08764513448486122,-0.3092747318863792,0.03429419529427674,EUR_CAD,20,1.5,close_breakout,short,341
795,0.03027505887789324,0.03417697296644582,-0.03671180813634056,0.09726192589212704,342,0.014004589281600612,0.04857624200463236,-0.08120484504747881,0.10921402361068004,EUR_CAD,20,1.5,range_expansion,long,1137
799,-0.08774110300861895,0.03388988033775,-0.15416526847060896,-0.02131693754662896,343,-0.1380563807152679,0.04746801828926576,-0.23109369656222878,-0.04501906486830702,EUR_CAD,20,1.5,range_expansion,short,1142
1463,-0.03881713780451958,0.021670825950183884,-0.08129195666688,0.0036576810578408323,628,-0.12638405362349237,0.03362486593056059,-0.19228879084739112,-0.06047931639959361,EUR_CHF,14,0.5,close_breakout,long,2091
1510,0.021638446000125936,0.02116441061871947,-0.019843798812564224,0.0631206908128161,648,0.08055469488021105,0.033497868685614766,0.014898872256406112,0.14621051750401598,EUR_CHF,14,0.5,close_breakout,short,2158
2753,-0.016016251228531564,0.015606637061072189,-0.04660525986823305,0.014572757411169927,1181,-0.06945625563834373,0.0245653737427259,-0.1176043881740865,-0.021308123102600975,EUR_CHF,14,0.5,range_expansion,long,3934
2748,0.013113656800044483,0.015655907413727254,-0.017571921730860935,0.0437992353309499,1178,0.0620168780797098,0.0243966656289578,0.01419941344695251,0.10983434271246709,EUR_CHF,14,0.5,range_expansion,short,3926
539,-0.004118426691597057,0.036166922654732515,-0.07500559509487278,0.06676874171167868,232,-0.09196004567570076,0.05705234460663988,-0.20378264110471495,0.019862549753313405,EUR_CHF,14,1.0,close_breakout,long,771
618,0.014945396700887912,0.03347552692003384,-0.050666636062378416,0.08055742946415424,265,0.057958634073059206,0.05215543715988826,-0.04426602276032178,0.16018329090644018,EUR_CHF,14,1.0,close_breakout,short,883
1710,-0.025776024060919705,0.019805920009934936,-0.06459562728039218,0.013043579158552771,734,-0.0836827969106863,0.03082565437014919,-0.1441010794761787,-0.02326451434519388,EUR_CHF,14,1.0,range_expansion,long,2444
1773,-0.0032234251693005656,0.01939266887477421,-0.04123305616385802,0.034786205825256884,760,0.10221205249170723,0.0304662321606878,0.042498237456759146,0.1619258675266553,EUR_CHF,14,1.0,range_expansion,short,2533
193,-0.020777600188701506,0.06350240959164836,-0.14524232298833228,0.10368712261092929,84,-0.09871095293899187,0.09698032726412348,-0.2887923943766739,0.09137048849869014,EUR_CHF,14,1.5,close_breakout,long,277
232,0.004490669967560477,0.05468427353765422,-0.10269050616624179,0.11167184610136274,100,0.045562129862770286,0.08731980144371837,-0.12558468096691772,0.21670894069245827,EUR_CHF,14,1.5,close_breakout,short,332
716,-0.01412065381476361,0.03170947051199774,-0.07627121601827917,0.04802990838875196,307,-0.09731456621782372,0.0489078012913008,-0.1931738567487733,-0.0014552756868741606,EUR_CHF,14,1.5,range_expansion,long,1023
845,-0.029637632551937135,0.028194932015628487,-0.08489969930256897,0.025624434198694698,363,0.12812676171121426,0.04376964274766503,0.04233826192579079,0.21391526149663773,EUR_CHF,14,1.5,range_expansion,short,1208
1456,-0.0433679829241414,0.02175289259662486,-0.08600365241352613,-0.0007323134347566734,625,-0.11575050525111133,0.033807733974060776,-0.18201366384027046,-0.04948734666195222,EUR_CHF,20,0.5,close_breakout,long,2081
1503,0.023767880800044976,0.02117684815475815,-0.017738741583280992,0.06527450318337094,645,0.06404065479886915,0.03376454419169185,-0.002137851816846878,0.13021916141458517,EUR_CHF,20,0.5,close_breakout,short,2148
2753,-0.016016251228531564,0.015606637061072189,-0.04660525986823305,0.014572757411169927,1181,-0.06945625563834373,0.0245653737427259,-0.1176043881740865,-0.021308123102600975,EUR_CHF,20,0.5,range_expansion,long,3934
2748,0.013113656800044483,0.015655907413727254,-0.017571921730860935,0.0437992353309499,1178,0.0620168780797098,0.0243966656289578,0.01419941344695251,0.10983434271246709,EUR_CHF,20,0.5,range_expansion,short,3926
525,-0.0028502629323153613,0.036305324554845066,-0.07400869905981168,0.06830817319518097,226,-0.07389858594688498,0.058181067870254496,-0.18793347897258378,0.04013630707881384,EUR_CHF,20,1.0,close_breakout,long,751
614,0.02579170633250059,0.03362859059112843,-0.040120331226111125,0.09170374389111231,264,0.07676464388037597,0.05199952040303216,-0.02515441610956705,0.178683703870319,EUR_CHF,20,1.0,close_breakout,short,878
1710,-0.025776024060919705,0.019805920009934936,-0.06459562728039218,0.013043579158552771,734,-0.0836827969106863,0.03082565437014919,-0.1441010794761787,-0.02326451434519388,EUR_CHF,20,1.0,range_expansion,long,2444
1773,-0.0032234251693005656,0.01939266887477421,-0.04123305616385802,0.034786205825256884,760,0.10221205249170723,0.0304662321606878,0.042498237456759146,0.1619258675266553,EUR_CHF,20,1.0,range_expansion,short,2533
192,-0.046797482301313,0.06378211572678172,-0.17181042912580516,0.07821546452317915,83,-0.08924395645696317,0.09900576922512834,-0.2832952641382147,0.10480735122428836,EUR_CHF,20,1.5,close_breakout,long,275
231,0.006971283144787154,0.05509129771289462,-0.1010076603724863,0.1149502266620606,100,0.03180183420291871,0.0863493189740401,-0.1374428309861999,0.2010464993920373,EUR_CHF,20,1.5,close_breakout,short,331
716,-0.01412065381476361,0.03170947051199774,-0.07627121601827917,0.04802990838875196,307,-0.09731456621782372,0.0489078012913008,-0.1931738567487733,-0.0014552756868741606,EUR_CHF,20,1.5,range_expansion,long,1023
845,-0.029637632551937135,0.028194932015628487,-0.08489969930256897,0.025624434198694698,363,0.12812676171121426,0.04376964274766503,0.04233826192579079,0.21391526149663773,EUR_CHF,20,1.5,range_expansion,short,1208
1612,0.003059585665610869,0.02449518648298799,-0.04495097984104559,0.05107015117226733,691,0.013324483119930423,0.03674706890989729,-0.05869977194346826,0.08534873818332911,EUR_NZD,14,0.5,close_breakout,long,2303
1670,-0.008545315462062282,0.024096739580124264,-0.05577492503910584,0.038684294114981276,716,-0.05583203607377274,0.03567054775487479,-0.12574630967332734,0.014082237525781846,EUR_NZD,14,0.5,close_breakout,short,2386
2827,-0.005806864746509937,0.018498979909042555,-0.042064865368233346,0.03045113587521347,1212,0.02454723036060234,0.027598575773208203,-0.029545978154885733,0.07864043887609042,EUR_NZD,14,0.5,range_expansion,long,4039
2830,-0.004487430423052886,0.01852366002071515,-0.04079380406365458,0.03181894321754881,1213,-0.04426670504986623,0.0273495107465212,-0.09787174611304778,0.009338336013315317,EUR_NZD,14,0.5,range_expansion,short,4043
534,-0.014516437403760142,0.04281469567951043,-0.09843324093560057,0.06940036612808029,230,0.012993634025224984,0.06327359650152241,-0.11102261511775893,0.1370098831682089,EUR_NZD,14,1.0,close_breakout,long,764
529,-0.029108959074813468,0.0428330069353903,-0.11306165266817846,0.054843734518551526,228,-0.01936672465639627,0.06442722493875189,-0.14564408553634997,0.10691063622355743,EUR_NZD,14,1.0,close_breakout,short,757
1790,0.012973066079095893,0.023237412890503364,-0.032572263186290695,0.058518395344482485,768,-0.000197424494015927,0.03493276395258765,-0.06866564184108773,0.06827079285305587,EUR_NZD,14,1.0,range_expansion,long,2558
1807,-0.024246233753526324,0.0231514150845531,-0.06962300731925039,0.02113053981219775,775,-0.014688839112644085,0.034240220778958004,-0.08179967183940177,0.05242199361411361,EUR_NZD,14,1.0,range_expansion,short,2582
168,0.018676498082516126,0.07620977792106857,-0.1306946666427783,0.16804766280781053,73,0.04362569795844291,0.11084443733802593,-0.17362939922408793,0.26088079514097373,EUR_NZD,14,1.5,close_breakout,long,241
142,-0.04983756679450082,0.08302347160119214,-0.21256357113283741,0.11288843754383576,61,-0.1625720444122039,0.12436477088534831,-0.4063269953474866,0.08118290652307877,EUR_NZD,14,1.5,close_breakout,short,203
601,0.02395210692917068,0.040171819905839894,-0.054784660086275506,0.10268887394461687,258,0.042727024773490434,0.06019647858055192,-0.07525807324439132,0.16071212279137218,EUR_NZD,14,1.5,range_expansion,long,859
607,-0.005334208820483301,0.0400636233950615,-0.08385891067480383,0.07319049303383723,261,-0.10472017800132138,0.05976253066044461,-0.22185473809579281,0.012414382093150045,EUR_NZD,14,1.5,range_expansion,short,868
1605,0.0020811672119022445,0.024564886745817003,-0.046066010809899076,0.05022834523370357,688,0.026499524374869007,0.03675426855686711,-0.04553884199659053,0.09853789074632854,EUR_NZD,20,0.5,close_breakout,long,2293
1661,-0.009830645048737213,0.024152158521601488,-0.05716887575107613,0.037507585653601704,713,-0.05313071860330066,0.035782199281502426,-0.12326382919504542,0.01700239198844409,EUR_NZD,20,0.5,close_breakout,short,2374
2827,-0.005806864746509937,0.018498979909042555,-0.042064865368233346,0.03045113587521347,1212,0.02454723036060234,0.027598575773208203,-0.029545978154885733,0.07864043887609042,EUR_NZD,20,0.5,range_expansion,long,4039
2830,-0.004487430423052886,0.01852366002071515,-0.04079380406365458,0.03181894321754881,1213,-0.04426670504986623,0.0273495107465212,-0.09787174611304778,0.009338336013315317,EUR_NZD,20,0.5,range_expansion,short,4043
528,-0.013469822113505064,0.04304253749039862,-0.09783319559468635,0.07089355136767624,227,0.023967004985670778,0.0637616940674073,-0.10100591538644751,0.14893992535778908,EUR_NZD,20,1.0,close_breakout,long,755
529,-0.05837826641739808,0.04280841138000604,-0.14228275272220992,0.02552621988741375,227,-0.03266789965488262,0.06453722228904829,-0.15916085534141727,0.09382505603165203,EUR_NZD,20,1.0,close_breakout,short,756
1790,0.012973066079095893,0.023237412890503364,-0.032572263186290695,0.058518395344482485,768,-0.000197424494015927,0.03493276395258765,-0.06866564184108773,0.06827079285305587,EUR_NZD,20,1.0,range_expansion,long,2558
1807,-0.024246233753526324,0.0231514150845531,-0.06962300731925039,0.02113053981219775,775,-0.014688839112644085,0.034240220778958004,-0.08179967183940177,0.05242199361411361,EUR_NZD,20,1.0,range_expansion,short,2582
160,0.007110322986641923,0.07805562703339705,-0.1458787059988163,0.16009935197210012,69,0.04615472392704832,0.11361844206826162,-0.17653742252674443,0.2688468703808411,EUR_NZD,20,1.5,close_breakout,long,229
141,-0.07146762045971003,0.08319911271867063,-0.23453788138830445,0.09160264046888439,61,-0.12978515916630226,0.1250054169710558,-0.3747957764295716,0.1152254580969671,EUR_NZD,20,1.5,close_breakout,short,202
601,0.02395210692917068,0.040171819905839894,-0.054784660086275506,0.10268887394461687,258,0.042727024773490434,0.06019647858055192,-0.07525807324439132,0.16071212279137218,EUR_NZD,20,1.5,range_expansion,long,859
607,-0.005334208820483301,0.0400636233950615,-0.08385891067480383,0.07319049303383723,261,-0.10472017800132138,0.05976253066044461,-0.22185473809579281,0.012414382093150045,EUR_NZD,20,1.5,range_expansion,short,868
1148,-0.10501642283690184,0.022131226156022626,-0.14839362610270618,-0.06163921957109749,492,0.010435124073332825,0.03111408783272245,-0.050548488078803175,0.07141873622546882,EUR_CZK,14,0.5,close_breakout,long,1640
1172,0.08088199502216323,0.021796198625839702,0.03816144571551741,0.12360254432880904,503,-0.061050843127425564,0.029090349777707664,-0.11806792869173258,-0.004033757563118544,EUR_CZK,14,0.5,close_breakout,short,1675
2781,-0.11880591837858605,0.013272652345431265,-0.14482031697563133,-0.09279151978154077,1192,0.03893488646607488,0.01948549206216824,0.0007433220242251334,0.07712645090792464,EUR_CZK,14,0.5,range_expansion,long,3973
2790,0.08490161182265124,0.013329563632622296,0.05877566710271154,0.11102755654259094,1196,-0.06680475479679417,0.019365523860044167,-0.10476118156248074,-0.028848328031107602,EUR_CZK,14,0.5,range_expansion,short,3986
417,-0.09671247549428777,0.037263802195794796,-0.16974952779804559,-0.023675423190529968,179,0.07654064907869795,0.05147511462935343,-0.024350575594834778,0.17743187375223068,EUR_CZK,14,1.0,close_breakout,long,596
422,0.12533228967002674,0.03654098675823372,0.05371195562388864,0.19695262371616484,181,-0.08527445702868197,0.04729003337888925,-0.1779629224513049,0.007414008393940949,EUR_CZK,14,1.0,close_breakout,short,603
1879,-0.10028991489273344,0.0163448413980246,-0.13232580403286165,-0.06825402575260522,806,0.020331627375682334,0.0242157820883532,-0.027131305517489938,0.06779456026885461,EUR_CZK,14,1.0,range_expansion,long,2685
1917,0.07657023998084941,0.016140776530910218,0.04493431798026539,0.10820616198143343,823,-0.07698398112548964,0.02326266983546912,-0.12257881400300912,-0.031389148247970164,EUR_CZK,14,1.0,range_expansion,short,2740
135,-0.0790286857799852,0.06524871365772018,-0.20691616454911677,0.04885879298914636,59,0.104518192069737,0.09093041979959969,-0.0737054307374784,0.2827418148769524,EUR_CZK,14,1.5,close_breakout,long,194
133,0.07916219346084682,0.06746605281991447,-0.05307127006618553,0.21139565698787918,58,0.005254149932613649,0.09331911960864989,-0.17765132450034013,0.1881596243655674,EUR_CZK,14,1.5,close_breakout,short,191
902,-0.09997319018144771,0.023274588245640725,-0.14559138314290354,-0.05435499721999189,388,0.06848375564873047,0.03513704774853679,-0.0003848579384016504,0.13735236923586258,EUR_CZK,14,1.5,range_expansion,long,1290
923,0.07089633117873666,0.02338432345777229,0.025063057201502967,0.11672960515597035,396,-0.048744010339178676,0.03385768703888758,-0.11510507693539833,0.017617056257040978,EUR_CZK,14,1.5,range_expansion,short,1319
1131,-0.10749757460457049,0.02229323579194374,-0.15119231675678022,-0.06380283245236076,485,0.011375618723561302,0.03127935892525123,-0.04993192476993111,0.07268316221705372,EUR_CZK,20,0.5,close_breakout,long,1616
1169,0.08383396217844667,0.021868924231941214,0.04097087068384189,0.12669705367305145,502,-0.06316192154523563,0.029109445339851717,-0.120216434411345,-0.006107408679126264,EUR_CZK,20,0.5,close_breakout,short,1671
2781,-0.11880591837858605,0.013272652345431265,-0.14482031697563133,-0.09279151978154077,1192,0.03893488646607488,0.01948549206216824,0.0007433220242251334,0.07712645090792464,EUR_CZK,20,0.5,range_expansion,long,3973
2790,0.08490161182265124,0.013329563632622296,0.05877566710271154,0.11102755654259094,1196,-0.06680475479679417,0.019365523860044167,-0.10476118156248074,-0.028848328031107602,EUR_CZK,20,0.5,range_expansion,short,3986
414,-0.08779645585197675,0.03758516057536178,-0.16146337057968585,-0.014129541124267661,178,0.09434646095298387,0.05143125439412706,-0.006458797659505175,0.1951517195654729,EUR_CZK,20,1.0,close_breakout,long,592
420,0.11238614266157335,0.036742231559010054,0.040371368805913646,0.18440091651723306,181,-0.07888467156842789,0.047383893691776535,-0.1717571032043099,0.013987760067454114,EUR_CZK,20,1.0,close_breakout,short,601
1879,-0.10028991489273344,0.0163448413980246,-0.13232580403286165,-0.06825402575260522,806,0.020331627375682334,0.0242157820883532,-0.027131305517489938,0.06779456026885461,EUR_CZK,20,1.0,range_expansion,long,2685
1917,0.07657023998084941,0.016140776530910218,0.04493431798026539,0.10820616198143343,823,-0.07698398112548964,0.02326266983546912,-0.12257881400300912,-0.031389148247970164,EUR_CZK,20,1.0,range_expansion,short,2740
132,-0.0747556620247069,0.06571029660478048,-0.20354784337007664,0.054036519320662835,57,0.09995990214502094,0.09612929309938563,-0.0884535123297749,0.2883733166198168,EUR_CZK,20,1.5,close_breakout,long,189
132,0.051686244886137614,0.06702869764978524,-0.07969000250744145,0.18306249227971666,57,-0.031360485073838526,0.09486698919711241,-0.21729978390017884,0.15457881375250176,EUR_CZK,20,1.5,close_breakout,short,189
902,-0.09997319018144771,0.023274588245640725,-0.14559138314290354,-0.05435499721999189,388,0.06848375564873047,0.03513704774853679,-0.0003848579384016504,0.13735236923586258,EUR_CZK,20,1.5,range_expansion,long,1290
923,0.07089633117873666,0.02338432345777229,0.025063057201502967,0.11672960515597035,396,-0.048744010339178676,0.03385768703888758,-0.11510507693539833,0.017617056257040978,EUR_CZK,20,1.5,range_expansion,short,1319
1688,-0.018857547404184053,0.024182132076739686,-0.06625452627459384,0.028539431466225732,724,0.08314501129048177,0.03669682657019091,0.01121923121290759,0.15507079136805596,CAD_JPY,14,0.5,close_breakout,long,2412
1589,0.03803264783806488,0.02493896594371292,-0.010847725411612448,0.08691302108774221,682,-0.11576338713834093,0.03761961069108021,-0.18949782409285815,-0.042028950183823716,CAD_JPY,14,0.5,close_breakout,short,2271
2808,-0.012487343158800566,0.01874669895707906,-0.04923087311467553,0.02425618679707439,1204,0.10234398579137446,0.028361076112515364,0.046756276610844354,0.15793169497190457,CAD_JPY,14,0.5,range_expansion,long,4012
2746,0.021996427258850336,0.018966725789855008,-0.015178355289265477,0.05917120980696615,1177,-0.10268225208218801,0.028578923063600874,-0.15869694128684572,-0.046667562877530294,CAD_JPY,14,0.5,range_expansion,short,3923
559,0.057616310285382825,0.041850780377569556,-0.024411219254653498,0.13964383982541914,240,0.026428816948077336,0.0641646619451104,-0.09933392046433906,0.15219155436049372,CAD_JPY,14,1.0,close_breakout,long,799
