entry_ts,exit_ts,strategy,pair,direction,entry_mode,cap,r
2020-07-15 17:00:00,2020-07-21 09:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2020-07-15 21:00:00,2020-07-17 09:00:00,cci,CAD_CHF,short,mid,14d,1.0
2020-07-16 09:00:00,2020-07-23 09:00:00,macd,EUR_CHF,short,limit,5d,0.6378638976450974
2020-07-16 13:00:00,2020-07-21 09:00:00,macd,NZD_USD,short,limit,5d,-1.0
2020-07-16 17:00:00,2020-07-21 09:00:00,macd,NZD_JPY,long,limit,5d,1.0
2020-07-20 13:00:00,2020-07-22 09:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2020-07-20 21:00:00,2020-07-24 13:00:00,bb,CAD_CHF,short,mid,14d,1.0
2020-07-21 13:00:00,2020-07-24 13:00:00,bb,USD_JPY,long,mid,14d,-1.0
2020-07-21 21:00:00,2020-07-24 17:00:00,cci,EUR_USD,short,mid,14d,-1.0
2020-07-23 05:00:00,2020-07-30 05:00:00,macd,NZD_USD,short,limit,5d,0.8157705663992217
2020-07-23 09:00:00,2020-08-04 21:00:00,cci,USD_CAD,long,mid,14d,-1.0
2020-07-24 05:00:00,2020-07-31 13:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2020-07-24 09:00:00,2020-07-31 09:00:00,atr,EUR_NOK,long,limit,5d,0.268810669399347
2020-07-24 17:00:00,2020-07-28 09:00:00,rsi,USD_JPY,long,mid,14d,-1.0
2020-07-27 05:00:00,2020-07-30 17:00:00,cci,EUR_USD,short,mid,14d,-1.0
2020-07-28 01:00:00,2020-07-28 09:00:00,atr,NZD_CHF,short,limit,5d,1.0
2020-07-28 05:00:00,2020-07-30 09:00:00,stoch,CAD_CHF,short,mid,14d,1.0
2020-07-28 13:00:00,2020-08-02 21:00:00,stoch,USD_JPY,long,mid,14d,1.0
2020-07-28 17:00:00,2020-08-10 21:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2020-07-30 05:00:00,2020-08-02 21:00:00,sma,CAD_JPY,long,mid,14d,1.0
2020-07-30 17:00:00,2020-07-31 17:00:00,bb,AUD_CAD,short,mid,14d,1.0
2020-07-31 01:00:00,2020-08-05 05:00:00,macd,AUD_JPY,long,limit,5d,1.0
2020-07-31 05:00:00,2020-08-03 09:00:00,cci,EUR_USD,short,mid,14d,1.0
2020-08-02 21:00:00,2020-08-11 13:00:00,bb,CAD_CHF,short,mid,14d,-1.0
2020-08-03 09:00:00,2020-08-05 09:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2020-08-04 13:00:00,2020-08-11 13:00:00,atr,USD_JPY,long,limit,5d,0.6290674500099253
2020-08-05 05:00:00,2020-08-12 01:00:00,atr,NZD_CHF,short,limit,5d,1.0
2020-08-05 13:00:00,2020-08-19 05:00:00,cci,USD_CAD,long,mid,14d,-1.0
2020-08-05 17:00:00,2020-08-10 09:00:00,cci,EUR_USD,short,mid,14d,1.0
2020-08-06 13:00:00,2020-08-12 09:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2020-08-07 05:00:00,2020-08-11 09:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2020-08-11 01:00:00,2020-08-31 01:00:00,stoch,EUR_GBP,long,mid,14d,-0.6624802369341074
2020-08-11 09:00:00,2020-08-17 09:00:00,macd,NZD_JPY,long,limit,5d,-1.0
2020-08-11 17:00:00,2020-08-31 17:00:00,bb,EUR_CAD,long,mid,14d,-0.2887971056254625
2020-08-11 17:00:00,2020-08-31 17:00:00,stoch,CAD_CHF,short,mid,14d,-0.5441643811762668
2020-08-13 05:00:00,2020-08-18 05:00:00,atr,USD_JPY,long,limit,5d,-1.0
2020-08-13 13:00:00,2020-08-18 09:00:00,cci,EUR_USD,short,mid,14d,-1.0
2020-08-13 21:00:00,2020-08-20 21:00:00,ichimoku,USD_SGD,short,limit,5d,0.5342611328665337
2020-08-13 21:00:00,2020-08-19 05:00:00,macd,NZD_USD,short,limit,5d,-1.0
2020-08-13 21:00:00,2020-08-20 21:00:00,macd,EUR_CHF,short,limit,5d,-0.1254961746906707
2020-08-14 17:00:00,2020-08-19 09:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2020-08-16 21:00:00,2020-08-19 09:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2020-08-16 21:00:00,2020-08-20 09:00:00,atr,EUR_NOK,long,limit,5d,1.0
2020-08-18 17:00:00,2020-08-20 13:00:00,cci,EUR_USD,short,mid,14d,1.0
2020-08-18 17:00:00,2020-08-25 09:00:00,rsi,USD_JPY,long,mid,14d,1.0
2020-08-19 17:00:00,2020-08-25 13:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2020-08-23 21:00:00,2020-08-26 21:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2020-08-24 13:00:00,2020-08-25 21:00:00,macd,AUD_JPY,long,limit,5d,1.0
2020-08-26 05:00:00,2020-09-01 09:00:00,macd,EUR_CHF,short,limit,5d,-1.0
2020-08-26 09:00:00,2020-09-08 09:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2020-08-26 13:00:00,2020-09-02 13:00:00,atr,USD_JPY,long,limit,5d,-0.0160102465577931
2020-08-27 21:00:00,2020-09-01 05:00:00,cci,USD_CAD,long,mid,14d,-1.0
2020-08-28 09:00:00,2020-09-04 13:00:00,bb,AUD_CAD,short,mid,14d,1.0
2020-08-28 09:00:00,2020-09-01 13:00:00,cci,EUR_USD,short,mid,14d,-1.0
2020-08-31 13:00:00,2020-09-04 13:00:00,macd,NZD_USD,short,limit,5d,1.0
2020-08-31 17:00:00,2020-09-08 09:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2020-08-31 21:00:00,2020-09-01 13:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2020-08-31 21:00:00,2020-09-20 21:00:00,sma,EUR_CAD,long,mid,14d,0.4078696358719791
2020-09-01 01:00:00,2020-09-02 13:00:00,atr,EUR_NOK,long,limit,5d,1.0
2020-09-01 01:00:00,2020-09-04 13:00:00,stoch,CAD_CHF,short,mid,14d,-1.0
2020-09-01 09:00:00,2020-09-03 13:00:00,cci,USD_CAD,long,mid,14d,1.0
2020-09-02 21:00:00,2020-09-03 13:00:00,atr,NZD_CHF,short,limit,5d,1.0
2020-09-03 13:00:00,2020-09-10 13:00:00,atr,USD_JPY,long,limit,5d,-0.051776888679682
2020-09-06 21:00:00,2020-09-10 05:00:00,stoch,CAD_CHF,short,mid,14d,1.0
2020-09-07 09:00:00,2020-09-08 17:00:00,atr,NZD_CHF,short,limit,5d,1.0
2020-09-07 09:00:00,2020-09-08 09:00:00,atr,EUR_NOK,long,limit,5d,1.0
2020-09-07 09:00:00,2020-09-09 09:00:00,ema,GBP_CAD,long,mid,14d,-1.0
2020-09-08 13:00:00,2020-09-10 09:00:00,rsi,CHF_JPY,long,mid,14d,1.0
2020-09-10 13:00:00,2020-09-17 01:00:00,cci,EUR_USD,short,mid,14d,1.0
2020-09-10 17:00:00,2020-09-17 17:00:00,ichimoku,USD_SGD,short,limit,5d,0.8053553941271824
2020-09-10 21:00:00,2020-09-16 13:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2020-09-11 01:00:00,2020-09-15 05:00:00,macd,NZD_USD,short,limit,5d,-1.0
2020-09-11 09:00:00,2020-09-16 09:00:00,atr,USD_JPY,long,limit,5d,-1.0
2020-09-15 01:00:00,2020-09-18 01:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2020-09-15 01:00:00,2020-09-22 21:00:00,bb,AUD_CAD,short,mid,14d,1.0
2020-09-15 09:00:00,2020-09-21 05:00:00,atr,EUR_NOK,long,limit,5d,1.0
2020-09-15 21:00:00,2020-09-18 01:00:00,macd,NZD_USD,short,limit,5d,-1.0
2020-09-16 05:00:00,2020-09-16 13:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2020-09-16 09:00:00,2020-09-21 05:00:00,sma,CAD_JPY,long,mid,14d,-1.0
2020-09-16 13:00:00,2020-09-23 13:00:00,macd,CAD_CHF,short,limit,5d,-0.322173364099437
2020-09-16 13:00:00,2020-10-06 13:00:00,rsi,USD_JPY,long,mid,14d,0.6691449814126404
2020-09-16 21:00:00,2020-09-21 05:00:00,bb,CHF_JPY,long,mid,14d,-1.0
2020-09-17 05:00:00,2020-09-22 05:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2020-09-17 09:00:00,2020-09-28 09:00:00,ema,GBP_CAD,long,mid,14d,1.0
2020-09-18 09:00:00,2020-09-21 13:00:00,atr,NZD_CHF,short,limit,5d,1.0
2020-09-21 09:00:00,2020-10-01 09:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2020-09-22 21:00:00,2020-09-29 13:00:00,bb,EUR_CAD,long,mid,14d,1.0
2020-09-23 01:00:00,2020-09-23 17:00:00,atr,NZD_CHF,short,limit,5d,1.0
2020-09-24 05:00:00,2020-10-01 05:00:00,macd,EUR_CHF,short,limit,5d,-0.136511798519736
2020-09-24 13:00:00,2020-09-28 09:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2020-09-24 13:00:00,2020-09-29 13:00:00,bb,CAD_CHF,short,mid,14d,1.0
2020-09-24 13:00:00,2020-09-30 13:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2020-09-25 01:00:00,2020-09-25 09:00:00,atr,EUR_NOK,long,limit,5d,1.0
2020-09-25 05:00:00,2020-09-29 05:00:00,macd,AUD_JPY,long,limit,5d,1.0
2020-09-29 09:00:00,2020-10-14 13:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2020-09-29 17:00:00,2020-09-30 17:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2020-09-29 21:00:00,2020-10-19 21:00:00,cci,EUR_USD,short,mid,14d,-0.3416953543065615
2020-09-29 21:00:00,2020-10-06 21:00:00,ichimoku,USD_SGD,short,limit,5d,0.5365903515944547
2020-09-30 13:00:00,2020-10-20 13:00:00,bb,CAD_CHF,short,mid,14d,0.0520178594650708
2020-09-30 21:00:00,2020-10-06 17:00:00,atr,NZD_CHF,short,limit,5d,1.0
2020-10-01 05:00:00,2020-10-09 05:00:00,cci,USD_CAD,long,mid,14d,-1.0
2020-10-02 05:00:00,2020-10-06 21:00:00,macd,NZD_USD,short,limit,5d,1.0
2020-10-02 09:00:00,2020-10-05 13:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2020-10-02 13:00:00,2020-10-05 21:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2020-10-06 17:00:00,2020-10-08 13:00:00,sma,CAD_JPY,long,mid,14d,1.0
2020-10-06 21:00:00,2020-10-20 09:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2020-10-08 09:00:00,2020-10-13 13:00:00,sma,EUR_CAD,long,mid,14d,-1.0
2020-10-08 21:00:00,2020-10-15 21:00:00,macd,EUR_CHF,short,limit,5d,0.7452034479562604
2020-10-09 05:00:00,2020-10-21 09:00:00,stoch,USD_JPY,long,mid,14d,-1.0
2020-10-09 05:00:00,2020-10-21 13:00:00,ema,GBP_CAD,long,mid,14d,1.0
2020-10-09 17:00:00,2020-10-15 13:00:00,cci,USD_CAD,long,mid,14d,1.0
2020-10-12 21:00:00,2020-10-19 21:00:00,atr,NZD_CHF,short,limit,5d,1.0
2020-10-12 21:00:00,2020-10-15 09:00:00,macd,NZD_USD,short,limit,5d,1.0
2020-10-14 05:00:00,2020-10-20 09:00:00,bb,EUR_CAD,long,mid,14d,1.0
2020-10-14 21:00:00,2020-10-20 09:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2020-10-16 13:00:00,2020-10-23 13:00:00,atr,EUR_NOK,long,limit,5d,0.1655502077600249
2020-10-19 05:00:00,2020-10-26 05:00:00,ichimoku,USD_SGD,short,limit,5d,-0.1796720249184465
2020-10-20 17:00:00,2020-10-29 09:00:00,cci,EUR_USD,short,mid,14d,1.0
2020-10-20 21:00:00,2020-10-22 05:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2020-10-21 01:00:00,2020-10-28 13:00:00,bb,CAD_CHF,short,mid,14d,1.0
2020-10-21 13:00:00,2020-11-10 06:00:00,sma,EUR_GBP,long,mid,14d,-1.0
2020-10-21 13:00:00,2020-10-28 13:00:00,macd,EUR_CHF,short,limit,5d,0.2956427665448168
2020-10-21 13:00:00,2020-11-05 18:00:00,stoch,USD_JPY,long,mid,14d,-1.0
2020-10-21 13:00:00,2020-10-28 05:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2020-10-21 21:00:00,2020-10-26 13:00:00,macd,NZD_JPY,long,limit,5d,1.0
2020-10-22 21:00:00,2020-10-29 21:00:00,atr,NZD_CHF,short,limit,5d,0.0280185911592924
2020-10-23 17:00:00,2020-10-29 09:00:00,macd,NZD_USD,short,limit,5d,1.0
2020-10-23 17:00:00,2020-10-27 09:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2020-10-28 01:00:00,2020-10-28 13:00:00,sma,CAD_JPY,long,mid,14d,-1.0
2020-10-28 13:00:00,2020-11-09 10:00:00,rsi,CHF_JPY,long,mid,14d,1.0
2020-10-30 01:00:00,2020-11-02 14:00:00,stoch,CAD_CHF,short,mid,14d,-1.0
2020-10-30 09:00:00,2020-11-03 06:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2020-11-02 10:00:00,2020-11-20 10:00:00,ema,EUR_CAD,long,mid,14d,0.3406559245634986
2020-11-02 18:00:00,2020-11-09 10:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2020-11-02 18:00:00,2020-11-06 10:00:00,cci,CAD_CHF,short,mid,14d,1.0
2020-11-03 18:00:00,2020-11-06 06:00:00,ichimoku,USD_SGD,short,limit,5d,1.0
2020-11-03 18:00:00,2020-11-04 02:00:00,atr,EUR_NOK,long,limit,5d,1.0
2020-11-03 22:00:00,2020-11-09 14:00:00,macd,EUR_CHF,short,limit,5d,-1.0
2020-11-04 10:00:00,2020-11-05 06:00:00,macd,NZD_USD,short,limit,5d,-1.0
2020-11-05 06:00:00,2020-11-13 14:00:00,bb,AUD_CAD,short,mid,14d,-1.0
2020-11-05 14:00:00,2020-11-09 14:00:00,cci,EUR_USD,short,mid,14d,-1.0
2020-11-05 18:00:00,2020-11-25 18:00:00,cci,USD_CAD,long,mid,14d,-0.3364474521194744
2020-11-05 22:00:00,2020-11-09 10:00:00,rsi,USD_JPY,long,mid,14d,1.0
2020-11-08 22:00:00,2020-11-09 14:00:00,macd,NZD_USD,short,limit,5d,-1.0
2020-11-09 10:00:00,2020-11-13 14:00:00,bb,CAD_CHF,short,mid,14d,1.0
2020-11-10 02:00:00,2020-11-18 14:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2020-11-10 10:00:00,2020-11-30 10:00:00,rsi,EUR_GBP,long,mid,14d,0.5301680173061182
2020-11-11 06:00:00,2020-11-18 06:00:00,macd,EUR_CHF,short,limit,5d,0.0083200828310397
2020-11-11 18:00:00,2020-11-16 06:00:00,atr,USD_JPY,long,limit,5d,-1.0
2020-11-11 22:00:00,2020-11-13 02:00:00,macd,NZD_USD,short,limit,5d,1.0
2020-11-15 22:00:00,2020-11-18 14:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2020-11-16 10:00:00,2020-11-18 10:00:00,rsi,USD_JPY,long,mid,14d,-1.0
2020-11-16 10:00:00,2020-12-03 06:00:00,bb,CAD_CHF,short,mid,14d,1.0
2020-11-16 10:00:00,2020-11-26 06:00:00,cci,EUR_USD,short,mid,14d,-1.0
2020-11-17 18:00:00,2020-11-22 22:00:00,macd,NZD_USD,short,limit,5d,-1.0
2020-11-18 14:00:00,2020-11-25 14:00:00,atr,USD_JPY,long,limit,5d,0.5270460370377505
2020-11-18 18:00:00,2020-11-26 06:00:00,bb,CHF_JPY,long,mid,14d,1.0
2020-11-20 10:00:00,2020-11-23 22:00:00,atr,EUR_NOK,long,limit,5d,1.0
2020-11-22 22:00:00,2020-11-29 22:00:00,atr,NZD_CHF,short,limit,5d,-0.5210553739756664
2020-11-22 22:00:00,2020-11-29 22:00:00,macd,EUR_CHF,short,limit,5d,-0.0860266775202197
2020-11-23 06:00:00,2020-11-30 06:00:00,ichimoku,USD_SGD,short,limit,5d,0.4155836417937059
2020-11-24 18:00:00,2020-12-01 14:00:00,bb,EUR_CAD,long,mid,14d,1.0
2020-11-25 22:00:00,2020-12-02 22:00:00,atr,USD_JPY,long,limit,5d,0.1898151698749972
2020-11-27 06:00:00,2020-12-01 14:00:00,cci,EUR_USD,short,mid,14d,-1.0
2020-11-27 18:00:00,2020-12-01 14:00:00,atr,EUR_NOK,long,limit,5d,1.0
2020-11-30 18:00:00,2020-12-02 10:00:00,atr,NZD_CHF,short,limit,5d,1.0
2020-11-30 22:00:00,2020-12-02 02:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2020-12-01 22:00:00,2020-12-04 14:00:00,cci,USD_CAD,long,mid,14d,-1.0
2020-12-01 22:00:00,2020-12-16 06:00:00,cci,EUR_USD,short,mid,14d,-1.0
2020-12-02 06:00:00,2020-12-07 06:00:00,ema,EUR_GBP,short,mid,14d,-1.0
2020-12-02 10:00:00,2020-12-09 10:00:00,ichimoku,USD_SGD,short,limit,5d,0.3834132732602759
2020-12-03 14:00:00,2020-12-23 14:00:00,stoch,USD_JPY,long,mid,14d,-0.286844613000417
2020-12-04 10:00:00,2020-12-22 10:00:00,bb,CAD_CHF,short,mid,14d,1.0
2020-12-06 22:00:00,2020-12-21 06:00:00,cci,USD_CAD,long,mid,14d,1.0
2020-12-07 06:00:00,2020-12-09 06:00:00,ema,GBP_CAD,long,mid,14d,1.0
2020-12-07 10:00:00,2020-12-07 22:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2020-12-07 22:00:00,2020-12-14 22:00:00,atr,NZD_CHF,short,limit,5d,0.1081923915291736
2020-12-07 22:00:00,2020-12-11 06:00:00,ema,EUR_GBP,short,mid,14d,-1.0
2020-12-09 14:00:00,2020-12-18 06:00:00,sma,EUR_CAD,long,mid,14d,1.0
2020-12-10 02:00:00,2020-12-10 10:00:00,ema,GBP_CAD,long,mid,14d,-1.0
2020-12-10 22:00:00,2020-12-18 14:00:00,bb,AUD_CAD,short,mid,14d,-1.0
2020-12-11 06:00:00,2020-12-18 06:00:00,ichimoku,USD_SGD,short,limit,5d,0.4764687373578389
2020-12-11 14:00:00,2021-01-04 14:00:00,stoch,CHF_JPY,long,mid,14d,0.1960230434075606
2020-12-13 22:00:00,2020-12-17 10:00:00,macd,NZD_USD,short,limit,5d,-1.0
2020-12-14 10:00:00,2020-12-17 10:00:00,ema,EUR_GBP,short,mid,14d,1.0
2020-12-14 14:00:00,2020-12-16 10:00:00,ema,GBP_CAD,long,mid,14d,1.0
2020-12-14 22:00:00,2020-12-21 22:00:00,macd,EUR_CHF,short,limit,5d,-0.6040081647801117
2020-12-16 10:00:00,2020-12-30 14:00:00,cci,EUR_USD,short,mid,14d,-1.0
2020-12-17 06:00:00,2020-12-21 06:00:00,atr,NZD_CHF,short,limit,5d,1.0
2020-12-17 14:00:00,2020-12-21 06:00:00,macd,AUD_JPY,long,limit,5d,-1.0
2020-12-18 06:00:00,2020-12-21 06:00:00,ema,EUR_GBP,short,mid,14d,-1.0
2020-12-18 06:00:00,2020-12-21 06:00:00,atr,EUR_NOK,long,limit,5d,1.0
2020-12-21 22:00:00,2020-12-23 14:00:00,ema,EUR_GBP,short,mid,14d,1.0
2020-12-22 10:00:00,2020-12-30 10:00:00,macd,EUR_CHF,short,limit,5d,-0.0442555388572885
2020-12-22 14:00:00,2020-12-24 14:00:00,macd,CAD_CHF,short,limit,5d,-1.0
2020-12-24 06:00:00,2020-12-28 14:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2020-12-24 18:00:00,2021-01-08 02:00:00,stoch,CAD_CHF,short,mid,14d,-1.0
2020-12-28 02:00:00,2021-01-05 02:00:00,atr,USD_JPY,long,limit,5d,-0.4814105910330092
2020-12-29 06:00:00,2020-12-31 06:00:00,ema,EUR_GBP,short,mid,14d,1.0
2020-12-29 06:00:00,2021-01-06 06:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2020-12-30 10:00:00,2021-01-06 10:00:00,bb,AUD_CAD,short,mid,14d,-1.0
2020-12-30 14:00:00,2021-01-05 18:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2020-12-30 22:00:00,2021-01-07 22:00:00,macd,EUR_CHF,short,limit,5d,-0.0589807391023847
2020-12-31 02:00:00,2021-01-11 06:00:00,cci,EUR_USD,short,mid,14d,1.0
2020-12-31 02:00:00,2021-01-20 14:00:00,cci,USD_CAD,long,mid,14d,-1.0
2020-12-31 10:00:00,2021-01-13 06:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2020-12-31 14:00:00,2021-01-13 14:00:00,bb,EUR_CAD,long,mid,14d,-1.0
2021-01-05 06:00:00,2021-01-07 14:00:00,bb,USD_JPY,long,mid,14d,1.0
2021-01-05 10:00:00,2021-01-25 10:00:00,stoch,CHF_JPY,long,mid,14d,0.0470467473589604
2021-01-05 22:00:00,2021-01-06 14:00:00,macd,AUD_JPY,long,limit,5d,1.0
2021-01-06 14:00:00,2021-01-13 14:00:00,atr,NZD_CHF,short,limit,5d,0.4258040365598822
2021-01-06 18:00:00,2021-01-20 14:00:00,bb,AUD_CAD,short,mid,14d,1.0
2021-01-08 18:00:00,2021-01-11 02:00:00,atr,EUR_NOK,long,limit,5d,1.0
2021-01-11 14:00:00,2021-01-18 14:00:00,atr,USD_JPY,long,limit,5d,-0.360324003343808
2021-01-12 06:00:00,2021-01-20 14:00:00,bb,CAD_CHF,short,mid,14d,-1.0
2021-01-13 14:00:00,2021-01-21 06:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2021-01-13 18:00:00,2021-01-20 18:00:00,ichimoku,USD_SGD,short,limit,5d,0.1822893127241013
2021-01-14 10:00:00,2021-01-18 06:00:00,atr,NZD_CHF,short,limit,5d,1.0
2021-01-14 10:00:00,2021-01-15 14:00:00,macd,AUD_JPY,long,limit,5d,-1.0
2021-01-14 14:00:00,2021-01-18 06:00:00,atr,EUR_NOK,long,limit,5d,1.0
2021-01-14 18:00:00,2021-01-15 14:00:00,macd,NZD_JPY,long,limit,5d,-1.0
2021-01-18 22:00:00,2021-01-25 18:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2021-01-18 22:00:00,2021-01-29 06:00:00,stoch,USD_JPY,long,mid,14d,1.0
2021-01-19 10:00:00,2021-01-21 10:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2021-01-19 14:00:00,2021-01-26 14:00:00,macd,AUD_JPY,long,limit,5d,0.2347154075683244
2021-01-20 14:00:00,2021-01-22 10:00:00,bb,EUR_CAD,long,mid,14d,1.0
2021-01-20 18:00:00,2021-01-22 10:00:00,cci,CAD_CHF,short,mid,14d,1.0
2021-01-21 06:00:00,2021-01-25 14:00:00,cci,USD_CAD,long,mid,14d,1.0
2021-01-21 10:00:00,2021-02-04 10:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2021-01-21 14:00:00,2021-02-02 14:00:00,cci,EUR_USD,short,mid,14d,1.0
2021-01-21 14:00:00,2021-01-22 06:00:00,atr,EUR_NOK,long,limit,5d,1.0
2021-01-25 18:00:00,2021-01-27 22:00:00,macd,NZD_USD,short,limit,5d,1.0
2021-01-25 22:00:00,2021-01-29 14:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2021-01-26 10:00:00,2021-01-28 06:00:00,bb,CAD_CHF,short,mid,14d,1.0
2021-01-27 02:00:00,2021-02-02 06:00:00,bb,AUD_CAD,short,mid,14d,1.0
2021-01-28 10:00:00,2021-01-29 06:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2021-01-28 22:00:00,2021-02-02 18:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2021-01-29 02:00:00,2021-02-05 02:00:00,macd,AUD_JPY,long,limit,5d,0.3389109827167896
2021-01-29 06:00:00,2021-02-05 06:00:00,macd,EUR_CHF,short,limit,5d,-0.4150302219993886
2021-01-29 06:00:00,2021-02-01 06:00:00,macd,CAD_CHF,short,limit,5d,-1.0
2021-02-01 06:00:00,2021-02-15 14:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2021-02-01 22:00:00,2021-02-08 18:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2021-02-02 02:00:00,2021-02-04 06:00:00,macd,CAD_CHF,short,limit,5d,-1.0
2021-02-02 06:00:00,2021-02-09 06:00:00,atr,USD_JPY,long,limit,5d,-0.2794361683865102
2021-02-02 18:00:00,2021-02-22 18:00:00,ema,EUR_CAD,long,mid,14d,-0.3799786952116287
2021-02-02 18:00:00,2021-02-09 02:00:00,macd,NZD_USD,short,limit,5d,-1.0
2021-02-04 06:00:00,2021-02-10 06:00:00,atr,NZD_CHF,short,limit,5d,1.0
2021-02-04 10:00:00,2021-02-21 22:00:00,cci,CAD_CHF,short,mid,14d,-1.0
2021-02-05 06:00:00,2021-02-18 10:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2021-02-08 22:00:00,2021-02-15 22:00:00,macd,EUR_CHF,short,limit,5d,0.4004059415075185
2021-02-09 06:00:00,2021-02-21 22:00:00,cci,USD_CAD,long,mid,14d,-1.0
2021-02-09 10:00:00,2021-02-25 06:00:00,cci,EUR_USD,short,mid,14d,-1.0
2021-02-09 10:00:00,2021-02-16 10:00:00,rsi,USD_JPY,long,mid,14d,1.0
2021-02-11 18:00:00,2021-02-15 22:00:00,macd,NZD_JPY,long,limit,5d,1.0
2021-02-11 22:00:00,2021-02-17 14:00:00,macd,NZD_USD,short,limit,5d,1.0
2021-02-15 22:00:00,2021-02-19 10:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2021-02-17 14:00:00,2021-02-23 14:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2021-02-17 22:00:00,2021-02-24 22:00:00,atr,USD_JPY,long,limit,5d,0.3204855497887036
2021-02-18 10:00:00,2021-02-22 06:00:00,atr,EUR_NOK,long,limit,5d,1.0
2021-02-18 14:00:00,2021-02-23 22:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2021-02-18 14:00:00,2021-02-19 10:00:00,macd,NZD_JPY,long,limit,5d,1.0
2021-02-19 02:00:00,2021-02-22 14:00:00,bb,AUD_CAD,short,mid,14d,-1.0
2021-02-21 22:00:00,2021-02-23 14:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2021-02-22 02:00:00,2021-02-25 06:00:00,cci,USD_CAD,long,mid,14d,-1.0
2021-02-22 02:00:00,2021-03-01 02:00:00,ichimoku,USD_SGD,short,limit,5d,-0.3614548747358932
2021-02-22 06:00:00,2021-02-23 18:00:00,stoch,CAD_CHF,short,mid,14d,-1.0
2021-02-22 22:00:00,2021-03-04 14:00:00,sma,EUR_CAD,long,mid,14d,-1.0
2021-02-23 18:00:00,2021-02-25 14:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2021-02-23 18:00:00,2021-02-24 18:00:00,atr,EUR_NOK,long,limit,5d,-1.0
2021-02-23 22:00:00,2021-02-26 18:00:00,cci,CAD_CHF,short,mid,14d,1.0
2021-02-24 02:00:00,2021-02-25 14:00:00,rsi,EUR_GBP,long,mid,14d,1.0
2021-02-24 14:00:00,2021-02-25 22:00:00,atr,NZD_CHF,short,limit,5d,1.0
2021-02-25 10:00:00,2021-02-25 22:00:00,cci,USD_CAD,long,mid,14d,1.0
2021-02-25 14:00:00,2021-02-26 14:00:00,cci,EUR_USD,short,mid,14d,1.0
2021-03-01 10:00:00,2021-03-04 06:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2021-03-01 10:00:00,2021-03-04 06:00:00,bb,CAD_CHF,short,mid,14d,-1.0
