tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
19,-0.05263157894736842,0.23537557657892524,-0.5139677090420619,0.40870455114732507,9,-0.23396488788458342,0.32314670273301666,-0.867332425241296,0.39940264947212917,USD_CAD,10,1.5,long,28,543,209
21,0.18577249171631335,0.21428184175577755,-0.23421991812501067,0.6057649015576374,9,-0.44685648794748606,0.2790784562121324,-0.9938502621232654,0.10013728622829338,USD_CAD,10,1.5,short,30,542,220
7,0.2838486477130833,0.3427669343108169,-0.38797454353611777,0.9556718389622845,3,0.44808974089232106,0.319184834834513,-0.1775125353833244,1.0736920171679665,USD_CAD,10,2.0,long,10,368,119
11,-0.20657413711007164,0.2954927182714817,-0.7857398649221758,0.3725915907020325,6,-0.6666666666666666,0.33333333333333337,-1.32,-0.013333333333333197,USD_CAD,10,2.0,short,17,367,138
3,1.0,0.0,1.0,1.0,2,0.0,1.0,-1.96,1.96,USD_CAD,10,2.5,long,5,270,75
3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,2,0.0,1.0,-1.96,1.96,USD_CAD,10,2.5,short,5,270,84
2,1.0,0.0,1.0,1.0,2,1.0,0.0,1.0,1.0,USD_CAD,10,3.0,long,4,220,64
3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2,-1.0,0.0,-1.0,-1.0,USD_CAD,10,3.0,short,5,220,65
21,-0.047619047619047616,0.22335313142016333,-0.48539118520256774,0.3901530899644725,9,-0.23396488788458342,0.32314670273301666,-0.867332425241296,0.39940264947212917,USD_CAD,14,1.5,long,30,546,216
23,-0.004294681476409574,0.20855863721876644,-0.4130696104251918,0.4044802474723726,10,-0.5021708391527374,0.25567069684783117,-1.0032854049744864,-0.0010562733309883443,USD_CAD,14,1.5,short,33,545,230
9,0.6652156148879537,0.2209804305007731,0.23209397110643842,1.0983372586694689,5,0.2688538445353926,0.37763838866047167,-0.4713173972391318,1.009025086309917,USD_CAD,14,2.0,long,14,365,120
11,-0.325764612913925,0.2697404066410214,-0.8544558099303269,0.20292658410247688,5,-1.0,0.0,-1.0,-1.0,USD_CAD,14,2.0,short,16,364,135
4,0.5,0.5,-0.48,1.48,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,USD_CAD,14,2.5,long,7,268,78
4,0.6819211229473029,0.31807887705269705,0.05848652392401665,1.3053557219705891,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,USD_CAD,14,2.5,short,7,268,88
4,1.0,0.0,1.0,1.0,2,0.0,1.0,-1.96,1.96,USD_CAD,14,3.0,long,6,214,60
3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2,-1.0,0.0,-1.0,-1.0,USD_CAD,14,3.0,short,5,214,68
23,-0.043478260869565216,0.21299910806810243,-0.46095651268304594,0.37399999094391556,11,-0.19142581736011371,0.29554397960484563,-0.7706920173856111,0.38784038266538373,USD_CAD,21,1.5,long,34,542,218
23,-0.09125120321554,0.20765127844633902,-0.4982477089703645,0.31574530253928446,10,-0.3501242359557463,0.2964245508441152,-0.931116355610212,0.2308678836987194,USD_CAD,21,1.5,short,33,541,230
