tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
53,-0.17071926076922475,0.13302277049088834,-0.4314438909313659,0.0900053693929164,24,0.13573931888647037,0.17090885629445102,-0.19924203945065364,0.47072067722359434,EUR_GBP,7,3.0,short,77,207,77
143,0.07555228958649447,0.08181407256893634,-0.08480329264862076,0.23590787182160972,62,0.09709615669827365,0.1026187933731213,-0.10403667831304408,0.2982289917095914,EUR_GBP,10,1.5,long,205,515,205
160,-0.15082651754910914,0.07608147585309044,-0.2999462102211664,-0.0017068248770518712,69,0.11462009397943286,0.10107245815820583,-0.08348192401065056,0.31272211196951627,EUR_GBP,10,1.5,short,229,514,229
88,-0.04871624493829248,0.10571760269081579,-0.25592274621229144,0.15849025633570646,38,0.23679748654257943,0.1137493705363192,0.013848720291393807,0.459746252793765,EUR_GBP,10,2.0,long,126,353,126
98,-0.0062184882791994885,0.09914951022443085,-0.20055152831908393,0.18811455176068495,42,0.1960100328496737,0.13295613335611123,-0.0645839885283043,0.4566040542276517,EUR_GBP,10,2.0,short,140,353,140
60,-0.05384168471880841,0.12732829735991774,-0.3034051475442472,0.19572177810663036,27,0.16739624694840585,0.14656222133503624,-0.11986570686826517,0.4546582007650769,EUR_GBP,10,2.5,long,87,264,87
69,-0.1488720832747562,0.11727835073841417,-0.37873765072204796,0.08099348417253555,30,0.09012715325926904,0.15155546599998326,-0.20692156010069815,0.3871758666192362,EUR_GBP,10,2.5,short,99,264,99
50,0.07335626309187561,0.14006110178471443,-0.20116349640616465,0.34787602258991585,22,0.20248505160180288,0.15998702404957155,-0.11108951553535731,0.5160596187389631,EUR_GBP,10,3.0,long,72,207,72
55,-0.1281476512867075,0.13156538330937373,-0.38601580257308,0.12972049999966503,24,-0.010014754475187784,0.16977397185684365,-0.3427717393146013,0.3227422303642257,EUR_GBP,10,3.0,short,79,207,79
141,0.034413937234223736,0.08259500349427185,-0.12747226961454908,0.19630014408299654,61,0.0818265534813585,0.10322500247384551,-0.12049445136737871,0.28414755833009575,EUR_GBP,14,1.5,long,202,513,202
159,-0.15660920395306638,0.0762818883535633,-0.3061217051260504,-0.007096702780082315,69,0.16482790717411944,0.10019809089006944,-0.03156035097041665,0.3612161653186555,EUR_GBP,14,1.5,short,228,512,228
91,-0.07920636184459098,0.10375308212587998,-0.2825624028113157,0.12414967912213379,40,0.12379632679756702,0.1178590487390798,-0.10720740873102938,0.35480006232616346,EUR_GBP,14,2.0,long,131,354,131
100,0.05346346793082502,0.09805809868241691,-0.13873040548671212,0.24565734134836215,43,0.1563027197676417,0.13687585640315927,-0.11197395878255045,0.42457939831783387,EUR_GBP,14,2.0,short,143,354,143
60,-0.10042067059575473,0.12577807822305168,-0.346945703912936,0.14610436272142657,26,0.23941809497833116,0.1382998854594305,-0.03164968052215261,0.5104858704788149,EUR_GBP,14,2.5,long,86,262,86
69,-0.08114783942439271,0.11872440517352921,-0.31384767356450993,0.15155199471572453,30,0.2746982339599153,0.15086987517110415,-0.021006721375448845,0.5704031892952794,EUR_GBP,14,2.5,short,99,262,99
49,-0.01737694662528676,0.14073700788964422,-0.2932214820889894,0.25846758883841586,21,0.16537681403145688,0.16306380003963472,-0.15422823404622715,0.4849818621091409,EUR_GBP,14,3.0,long,70,205,70
56,-0.09475285429380567,0.13209464945456087,-0.353658367224745,0.1641526586371336,24,0.04808909148384735,0.16491618999227256,-0.2751466409010068,0.3713248238687016,EUR_GBP,14,3.0,short,80,205,80
144,0.02805263985996478,0.08179972326994654,-0.13227481774913044,0.18838009746906,62,0.09594618863897476,0.10263867916388834,-0.10522562252224639,0.29711799980019593,EUR_GBP,21,1.5,long,206,513,206
161,-0.18281365274774217,0.07566555720013513,-0.331118144860007,-0.03450916063547732,69,0.17486953077523512,0.10086506114179215,-0.022825989062677493,0.3725650506131477,EUR_GBP,21,1.5,short,230,512,230
91,-0.04419758578341055,0.10454946004748511,-0.24911452747648136,0.16071935590966027,40,0.11279228618605504,0.11814101232264568,-0.11876409796633049,0.3443486703384406,EUR_GBP,21,2.0,long,131,348,131
101,0.08263709696121288,0.09738587353160667,-0.1082392151607362,0.27351340908316196,44,0.1868856136941874,0.13325733514467578,-0.07429876318937709,0.4480699905777519,EUR_GBP,21,2.0,short,145,348,145
61,-0.037199956531824126,0.12561040238324767,-0.28339634520298956,0.2089964321393413,27,0.1816539645417205,0.1312032991514461,-0.07550450179511387,0.43881243087855487,EUR_GBP,21,2.5,long,88,256,88
72,0.0023839596125972296,0.11719175396996444,-0.22731187816853304,0.23207979739372753,31,0.17684275342949707,0.15265677821214393,-0.12236453186630503,0.47605003872529916,EUR_GBP,21,2.5,short,103,256,103
49,0.10507203296654997,0.13993996368006384,-0.16921029584637515,0.3793543617794751,22,0.06619556549240685,0.1708124661746349,-0.26859686820987755,0.40098799919469125,EUR_GBP,21,3.0,long,71,204,71
56,-0.09475285429380567,0.1320946494545609,-0.353658367224745,0.16415265863713366,24,0.13949781478349751,0.16257856854680516,-0.17915617956824062,0.4581518091352357,EUR_GBP,21,3.0,short,80,204,80
152,0.13886177742353278,0.07901139441819809,-0.01600055563613545,0.293724110483201,66,0.07661171928994595,0.12081734102863022,-0.16019026912616927,0.31341370770606114,EUR_JPY,7,1.5,long,218,517,218
140,-0.006831675626312414,0.08318921027664242,-0.16988252776853152,0.15621917651590672,61,-0.03940919540940005,0.1262306021781597,-0.2868211756785931,0.20800278485979298,EUR_JPY,7,1.5,short,201,517,202
95,0.03321861765519353,0.10087714781867883,-0.16450059206941697,0.23093782737980406,42,0.0837667359534932,0.152982772373437,-0.21607949789844327,0.3836129698054297,EUR_JPY,7,2.0,long,137,363,137
86,0.06231196737818589,0.10618173799757284,-0.14580423909705686,0.27042817385342865,37,-0.30811108196739984,0.1543816253038051,-0.6106990675628579,-0.005523096371941871,EUR_JPY,7,2.0,short,123,363,124
66,0.0003335310493254071,0.12051740525845168,-0.2358805832572399,0.2365476453558907,29,0.08727467258093698,0.18363313713688412,-0.2726462762073559,0.4471956213692298,EUR_JPY,7,2.5,long,95,273,95
65,0.09926025316200672,0.1230217319714691,-0.14186234150207272,0.34038284782608613,28,-0.29669901962028206,0.17703373480791337,-0.6436851398437923,0.05028710060322816,EUR_JPY,7,2.5,short,93,273,94
49,-0.14326183866921438,0.1403085256682353,-0.41826654897895554,0.13174287164052678,21,0.23809523809523808,0.21717627144745486,-0.1875702539417734,0.6637607301322496,EUR_JPY,7,3.0,long,70,210,70
47,0.06382978723404255,0.14714129251236696,-0.22456714609019668,0.35222672055828175,21,-0.4015148598633851,0.2000057369187336,-0.793526104224103,-0.009503615502667206,EUR_JPY,7,3.0,short,68,210,69
154,0.11624950863341942,0.07901135431528623,-0.03861274582454159,0.2711117630913804,66,0.08646693980820297,0.1205917628214948,-0.14989291532192683,0.3228267949383328,EUR_JPY,10,1.5,long,220,517,220
140,-0.04303112602912785,0.08274009877738077,-0.20520171963279416,0.11913946757453847,60,0.013522596285692782,0.1269558388382986,-0.2353108478373725,0.26235604040875804,EUR_JPY,10,1.5,short,200,517,201
98,0.0065588681085452715,0.09981621154499679,-0.18908090651964843,0.202198642736739,42,0.17900483119158844,0.15097463935214733,-0.11690546193862034,0.4749151243217972,EUR_JPY,10,2.0,long,140,358,140
86,0.08030536376857825,0.10620008773285314,-0.1278468081878139,0.2884575357249704,37,-0.3621651360214539,0.15108694676812243,-0.6582955516869738,-0.06603472035593394,EUR_JPY,10,2.0,short,123,358,124
67,0.06768675599793174,0.11866329662167949,-0.16489330538056007,0.3002668173764235,29,0.01830915533955766,0.18433987019685413,-0.3429969902462764,0.37961530092539175,EUR_JPY,10,2.5,long,96,272,96
65,0.0959753328110502,0.12302363071512036,-0.1451509833905857,0.33710164901268613,29,-0.24513702843181864,0.1767516277688554,-0.5915702188587753,0.10129616199513794,EUR_JPY,10,2.5,short,94,272,95
49,-0.0616291856079899,0.14154482151641667,-0.3390570357801666,0.21579866456418678,21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,EUR_JPY,10,3.0,long,70,214,70
49,0.03200383556875334,0.14305978726088844,-0.24839334746258804,0.3124010186000947,22,-0.45454545454545453,0.19437181229994505,-0.8355142066533467,-0.07357670243756226,EUR_JPY,10,3.0,short,71,214,72
154,0.09297601829355945,0.07926490658649342,-0.06238319861596764,0.24833523520308654,66,0.11676997011123327,0.12019827003015507,-0.11881863914787066,0.3523585793703372,EUR_JPY,14,1.5,long,220,506,221
138,-0.03901823683349875,0.0831010599442062,-0.2018963143241429,0.12385984065714539,60,0.013522596285692778,0.1269558388382986,-0.2353108478373725,0.26235604040875804,EUR_JPY,14,1.5,short,198,505,199
100,0.006427690746374366,0.09883717188193646,-0.18729316614222108,0.2001485476349698,44,0.17785598709857103,0.14693715890215595,-0.1101408443496546,0.46585281854679667,EUR_JPY,14,2.0,long,144,359,144
93,0.1065189385386854,0.10195892090838447,-0.09332054644174816,0.30635842351911896,40,-0.36000275081984484,0.14560856174003245,-0.6453955318303084,-0.07460996980938123,EUR_JPY,14,2.0,short,133,359,134
69,0.18198898181664036,0.11524008872251966,-0.043881592079498155,0.4078595557127789,30,-0.015634483171760926,0.18129518974120787,-0.3709730550645283,0.3397040887210065,EUR_JPY,14,2.5,long,99,271,99
64,0.08184994738622287,0.12413469822151749,-0.1614540611279514,0.32515395590039714,28,-0.29732216126455147,0.17744613425594716,-0.6451165844062079,0.05047226187710496,EUR_JPY,14,2.5,short,92,271,93
53,-0.06616661306010482,0.13514950841905124,-0.3310596495614453,0.19872642344123562,23,0.043478260869565216,0.21299910806810243,-0.37399999094391556,0.46095651268304594,EUR_JPY,14,3.0,long,76,219,76
51,0.06996446946801792,0.13993950412315606,-0.20431695861336796,0.3442458975494038,23,-0.4782608695652174,0.1872366684952887,-0.8452447398159832,-0.11127699931445156,EUR_JPY,14,3.0,short,74,219,75
156,0.11170986475771623,0.07883168146347119,-0.04280023091068731,0.2662199604261198,67,0.1001017616021104,0.11955827420721286,-0.13423245584402682,0.3344359790482476,EUR_JPY,21,1.5,long,223,509,224
142,-0.03960642568040766,0.08167706042839085,-0.19969346412005373,0.1204806127592384,62,0.013086383502283338,0.1249614566460514,-0.23183807152397742,0.2580108385285441,EUR_JPY,21,1.5,short,204,508,205
106,0.009034329864144191,0.0950967868891057,-0.17735537243850297,0.19542403216679133,46,0.21360137896385054,0.14268364058682606,-0.06605855658632856,0.49326131451402966,EUR_JPY,21,2.0,long,152,365,152
98,0.07983820061302492,0.10016225716345976,-0.1164798234273562,0.27615622465340606,42,-0.3647141049707737,0.13985023038788544,-0.6388205565310292,-0.0906076534105183,EUR_JPY,21,2.0,short,140,365,141
73,0.18193305629902073,0.11303797605779443,-0.03962137677425634,0.40348748937229784,32,-0.014657327973525872,0.1756197872196386,-0.35887211092401755,0.3295574549769658,EUR_JPY,21,2.5,long,105,274,105
67,0.048538652973583306,0.12254049597622793,-0.19164071913982342,0.28871802508699,29,-0.2930744451587907,0.17810674186190004,-0.6421636592081148,0.05601476889053336,EUR_JPY,21,2.5,short,96,274,97
57,-0.017891756048973775,0.1316109385590977,-0.27584919562480525,0.24006568352685773,25,-0.029229101413730304,0.20212456646695406,-0.42539325168896025,0.36693504886149964,EUR_JPY,21,3.0,long,82,218,82
51,0.06996446946801792,0.13993950412315606,-0.20431695861336796,0.3442458975494038,23,-0.4782608695652174,0.1872366684952887,-0.8452447398159832,-0.11127699931445156,EUR_JPY,21,3.0,short,74,218,75
141,0.11694540831959441,0.0837056733806865,-0.04711771150655114,0.28100852814573996,61,0.3534824478437418,0.11984681457154833,0.11858269128350704,0.5883822044039765,GBP_JPY,7,1.5,long,202,514,202
131,-0.10192411394899245,0.08659653675227982,-0.2716533259834609,0.067805098085476,57,-0.023007245043498104,0.13023005126230314,-0.27825814551761224,0.23224365543061604,GBP_JPY,7,1.5,short,188,514,189
95,0.11535530455036021,0.10164203290117217,-0.08386307993593724,0.31457368903665767,41,0.13566900776751828,0.1550704380370469,-0.16826905078509363,0.4396070663201302,GBP_JPY,7,2.0,long,136,356,136
84,0.064057469777878,0.10835646513709347,-0.1483212018908252,0.2764361414465812,36,-0.14299950244228998,0.15869407339773725,-0.454039886301855,0.16804088141727502,GBP_JPY,7,2.0,short,120,356,121
65,-0.06827031817741139,0.12392665493201133,-0.3111665618441536,0.1746259254893308,28,0.002830838724378298,0.1863442023603678,-0.3624037979019426,0.36806547535069917,GBP_JPY,7,2.5,long,93,252,93
57,0.1436364292967762,0.13032544022291345,-0.11180143354013414,0.3990742921336865,25,-0.27509248638340494,0.17881846387892386,-0.6255766755860956,0.07539170281928581,GBP_JPY,7,2.5,short,82,252,83
48,0.011717277468088733,0.14462116990299687,-0.27174021554178507,0.2951747704779626,21,-0.23432078646273372,0.20758624035344675,-0.6411898175554893,0.1725482446300219,GBP_JPY,7,3.0,long,69,207,69
43,0.023255813953488372,0.15426161815606512,-0.2790969576323993,0.325608585539376,19,-0.1477625856875366,0.22063948140640627,-0.5802159692440929,0.28469079786901963,GBP_JPY,7,3.0,short,62,207,63
143,0.14721490833238499,0.08253701428994012,-0.014557639675897655,0.3089874563406676,62,0.3225806451612903,0.12119228234959395,0.08504377175608618,0.5601175185664944,GBP_JPY,10,1.5,long,205,514,206
133,-0.0723246055538214,0.08621958639807827,-0.24131499489405478,0.09666578378641198,58,-0.039851947715161914,0.12906892455459398,-0.2928270398421661,0.21312314441184227,GBP_JPY,10,1.5,short,191,513,192
95,0.13640793612930754,0.10136427826469135,-0.062266049269487506,0.33508192152810257,42,0.15624831710638687,0.15272609819857771,-0.14309483536282547,0.4555914695755992,GBP_JPY,10,2.0,long,137,357,137
85,0.028009734839314734,0.10790668571341101,-0.18348736915897085,0.23950683883760032,37,-0.11210762399790378,0.1574065758350498,-0.42062451263460143,0.19640926463879385,GBP_JPY,10,2.0,short,122,357,123
67,-0.06623239823181704,0.12207459400796944,-0.3054986024874371,0.17303380602380306,29,-0.010789460990434515,0.1860085242378794,-0.37536616849667814,0.35378724651580906,GBP_JPY,10,2.5,long,96,252,96
58,0.10344827586206896,0.1317426021905984,-0.15476722443150392,0.3616637761556418,26,-0.18549110133048416,0.18472418963839282,-0.5475505130217341,0.17656831036076578,GBP_JPY,10,2.5,short,84,252,85
50,-0.0687514136306348,0.14135659100090883,-0.3458103319924161,0.2083075047311465,22,-0.08730620525988217,0.2084990602362399,-0.4959643633229124,0.321351952803148,GBP_JPY,10,3.0,long,72,203,72
43,0.11627906976744186,0.15325664577635612,-0.18410395595421614,0.4166620954890998,19,-0.1477625856875366,0.22063948140640627,-0.5802159692440929,0.28469079786901963,GBP_JPY,10,3.0,short,62,203,63
146,0.1384727380302217,0.08170598446406288,-0.021670991519341543,0.29861646757978494,63,0.23809523809523808,0.12334783348623492,-0.0036665155377823555,0.4798569917282585,GBP_JPY,14,1.5,long,209,514,210
135,-0.08606794473080183,0.08548749975461983,-0.2536234442498567,0.08148755478825305,58,-0.0743347063358516,0.12880104366843043,-0.3267847519259752,0.17811533925427203,GBP_JPY,14,1.5,short,193,513,194
100,0.0995875393228423,0.09925435698621742,-0.09495100037014383,0.29412607901582843,44,0.2400552117833693,0.14658894992508725,-0.0472591300698017,0.5273695536365404,GBP_JPY,14,2.0,long,144,357,145
88,-0.009235494660042561,0.10622212134881394,-0.21743085250371788,0.19895986318363276,38,-0.08284163389269578,0.15597847480544094,-0.38855944451136004,0.2228761767259685,GBP_JPY,14,2.0,short,126,356,127
72,-0.019966259465718623,0.11798613780949516,-0.25121908957232914,0.21128657064089187,32,0.0625,0.17925416718060672,-0.2888381676739892,0.4138381676739892,GBP_JPY,14,2.5,long,104,259,104
62,0.16129032258064516,0.12636049340078187,-0.08637624448488732,0.4089568896461776,27,-0.21565809757750326,0.18029265744055112,-0.5690317061609834,0.1377155110059769,GBP_JPY,14,2.5,short,89,259,90
49,-0.061224489795918144,0.14406679309215903,-0.34359540425654983,0.22114642466471351,22,-0.17821529616897305,0.20572412204276377,-0.5814345753727901,0.22500398303484395,GBP_JPY,14,3.0,long,71,197,71
44,0.13636363636363635,0.15107405843505764,-0.1597415181690766,0.4324687908963493,20,-0.09037445640315978,0.21704147083568956,-0.5157757392411113,0.33502682643479176,GBP_JPY,14,3.0,short,64,197,65
150,0.09478013168274912,0.08103915104871465,-0.06405660437273158,0.25361686773822983,65,0.23076923076923078,0.12162606385262999,-0.007617854381924,0.46915631592038554,GBP_JPY,21,1.5,long,215,521,216
139,-0.069202680134232,0.08436844035589293,-0.23456482323178215,0.09615946296331815,60,-0.0598939204804878,0.12785847884422538,-0.31049653901516955,0.19070869805419394,GBP_JPY,21,1.5,short,199,520,200
102,0.14236454167404378,0.09735637110488105,-0.04845394569152306,0.3331830290396106,44,0.22727272727272727,0.14850785802073696,-0.06380267444791718,0.5183481289933717,GBP_JPY,21,2.0,long,146,356,147
87,0.025141108849612116,0.10679670886766296,-0.18418044053100727,0.23446265823023152,38,-0.03021005494532735,0.15649312386099404,-0.33693657771287566,0.27651646782222095,GBP_JPY,21,2.0,short,125,355,126
72,-0.019966259465718623,0.11798613780949513,-0.2512190895723291,0.21128657064089182,31,0.16129032258064516,0.18018374250024446,-0.19186981271983397,0.5144504578811243,GBP_JPY,21,2.5,long,103,257,103
63,0.14285714285714285,0.12569752716115998,-0.1035100103787307,0.3892242960930164,28,-0.1722417369497353,0.17907709342086886,-0.5232328400546382,0.17874936615516765,GBP_JPY,21,2.5,short,91,257,92
51,-0.05882352941176449,0.1411764705882353,-0.3355294117647057,0.2178823529411767,22,-0.027629188499763924,0.21389499384163085,-0.4468633764293604,0.39160499942983257,GBP_JPY,21,3.0,long,73,196,73
44,0.18181818181818182,0.14995674948249757,-0.1120970471675134,0.47573341080387704,19,-0.04249942779279975,0.22314664261192477,-0.4798668473121723,0.3948679917265728,GBP_JPY,21,3.0,short,63,196,64
129,-0.023678190549213378,0.08722383608983174,-0.1946369092852836,0.14728052818685683,56,0.11874884056296611,0.1265650799341727,-0.1293187161080124,0.36681639723394466,GBP_AUD,7,1.5,long,185,509,185
126,-0.15154664622195962,0.08732878904526703,-0.322711072750683,0.019617780306763755,55,-0.05664571176425266,0.1296984401812907,-0.31085465451958244,0.19756323099107714,GBP_AUD,7,1.5,short,181,509,181
81,0.02726700723804006,0.11109951523197699,-0.19048804261663482,0.24502205709271496,35,0.01954901451605556,0.16239704778321698,-0.29874919913904974,0.33784722817116086,GBP_AUD,7,2.0,long,116,353,116
80,-0.03868596779958644,0.11029917263167764,-0.2548723461576746,0.17750041055850174,35,-0.05287084135066072,0.16321293569499484,-0.3727681953128506,0.26702651261152915,GBP_AUD,7,2.0,short,115,353,115
56,-0.0378339938986879,0.13240772038128415,-0.2973531258460048,0.221685138048629,24,-0.15688121355251813,0.19757721026342004,-0.5441325456688214,0.23037011856378511,GBP_AUD,7,2.5,long,80,268,80
59,-0.1864406779661017,0.12900413476396397,-0.43928878210347105,0.06640742617126766,26,0.010720285078631124,0.1936790905081184,-0.368890732317281,0.3903313024745432,GBP_AUD,7,2.5,short,85,267,85
32,-0.1919787985742536,0.17071817821467603,-0.5265864278750185,0.1426288307265114,15,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,GBP_AUD,7,3.0,long,47,203,47
39,-0.1282051282051282,0.16088271677005372,-0.4435352530744335,0.1871249966641771,18,-0.21725392014868516,0.22405488916166613,-0.6564015029055508,0.22189366260818044,GBP_AUD,7,3.0,short,57,202,57
130,-0.038000322912240835,0.08651503471960527,-0.20756979096266717,0.1315691451381855,57,0.13521286701223395,0.12532773833067912,-0.11042950011589711,0.38085523414036504,GBP_AUD,10,1.5,long,187,512,187
129,-0.15577424359664274,0.08626551627491598,-0.3248546554954781,0.013306168302192584,56,0.03344877644723011,0.128778828845506,-0.21895772808996167,0.28585528098442187,GBP_AUD,10,1.5,short,185,512,185
81,0.10134108131211413,0.11056229339746856,-0.11536101374692424,0.3180431763711525,35,-0.0350371462491614,0.16213156746501542,-0.3528150184805916,0.28274072598226885,GBP_AUD,10,2.0,long,116,350,116
80,-0.06368596779958643,0.11015221877511587,-0.27958431659881355,0.15221238099964066,35,-0.05287084135066072,0.16321293569499484,-0.3727681953128506,0.26702651261152915,GBP_AUD,10,2.0,short,115,350,115
51,0.017280320424970144,0.1387095816998549,-0.25459045970674543,0.2891511005566857,23,-0.12022387501132328,0.20277975570433848,-0.5176721961918267,0.2772244461691802,GBP_AUD,10,2.5,long,74,263,74
56,-0.10714285714285714,0.13406378455884793,-0.3699078748781991,0.1556221605924848,24,-0.07171969116481629,0.2008229105957925,-0.4653325959325696,0.321893213602937,GBP_AUD,10,2.5,short,80,262,80
32,-0.10226496260395934,0.1760326238316132,-0.4472889053139212,0.2427589801060025,15,-0.06666666666666667,0.2666666666666666,-0.5893333333333332,0.45599999999999985,GBP_AUD,10,3.0,long,47,206,47
39,0.02564102564102564,0.16216808513683997,-0.29220842122718066,0.343490472509232,18,0.0049683020735364165,0.2301642212788981,-0.4461535716331038,0.4560901757801767,GBP_AUD,10,3.0,short,57,205,57
128,0.030088519024433172,0.08753137516125821,-0.1414729762916329,0.20165001434049928,55,0.06740242581267883,0.12835282794229513,-0.18416911695421964,0.31897396857957727,GBP_AUD,14,1.5,long,183,504,183
126,-0.1615864360835588,0.08735376944381189,-0.3327998241934301,0.009626952026312502,55,0.0158751178371799,0.12991511358099136,-0.23875850478156316,0.27050874045592294,GBP_AUD,14,1.5,short,181,504,181
82,0.08791009251562493,0.11002847510757463,-0.12774571869522133,0.3035659037264712,36,-0.06306863471132648,0.15973118575526848,-0.3761417587916527,0.25000448936899977,GBP_AUD,14,2.0,long,118,351,118
81,-0.05055404227119648,0.10957356386251449,-0.2653182274417249,0.16421014289933192,36,-0.07917998464647599,0.16078158732445938,-0.3943118958024163,0.23595192650946437,GBP_AUD,14,2.0,short,117,351,117
54,-0.0021982158949356042,0.1348937202171903,-0.2665899075206286,0.26219347573075735,24,-0.07354788021918482,0.1996788472432362,-0.4649184208159277,0.31782266037755813,GBP_AUD,14,2.5,long,78,264,78
57,-0.035987129683132814,0.132369017224397,-0.29543040344295096,0.22345614407668532,25,-0.10885090351822319,0.19616875652709398,-0.49334166631132736,0.275639859274881,GBP_AUD,14,2.5,short,82,263,82
35,-0.007785108666477087,0.16921003660651288,-0.33943678041524233,0.3238665630822882,15,-0.2,0.26186146828319085,-0.7132484778350541,0.313248477835054,GBP_AUD,14,3.0,long,50,207,50
42,0.0,0.15617376188860607,-0.3061005733016679,0.3061005733016679,19,-0.04792476645664969,0.22404657952496662,-0.48705606232558424,0.3912065294122849,GBP_AUD,14,3.0,short,61,206,61
129,0.02210333670641431,0.08721650120371027,-0.14884100565285782,0.19304767906568646,56,0.07774306180714992,0.12646344940319762,-0.1701252990231174,0.32561142263741727,GBP_AUD,21,1.5,long,185,502,185
129,-0.16822504967729465,0.08577586979113908,-0.33634575446792725,-0.00010434488666205555,56,0.03163238089240361,0.12877456170543444,-0.2207657600502479,0.2840305218350551,GBP_AUD,21,1.5,short,185,502,185
83,0.09889912754555717,0.10924883060431995,-0.11522858043890992,0.31302683553002425,36,-0.057159813898223444,0.1597818027571053,-0.3703321473021498,0.2560125195057029,GBP_AUD,21,2.0,long,119,350,119
81,-0.07524540029588785,0.10939624723492991,-0.28966204487635044,0.13917124428457478,35,-0.05287084135066105,0.1632129356949948,-0.3727681953128508,0.2670265126115287,GBP_AUD,21,2.0,short,116,350,116
53,-0.021107616194840043,0.1361060473176018,-0.28787546893733956,0.2456602365476595,24,-0.21327393630647826,0.1992849599259041,-0.6038724577612503,0.17732458514829377,GBP_AUD,21,2.5,long,77,262,77
57,-0.019674882172606486,0.13124797622526618,-0.2769209155741282,0.2375711512289152,25,-0.05419469525773271,0.19341814699788573,-0.4332942633735888,0.3249048728581233,GBP_AUD,21,2.5,short,82,261,82
37,-0.00736429198180265,0.16456384725516193,-0.32990943260192,0.3151808486383147,16,-0.06578829585893932,0.24944537229120547,-0.554701225549702,0.4231246338318234,GBP_AUD,21,3.0,long,53,203,53
44,-0.045454545454545456,0.15234094902916004,-0.34404280555169914,0.2531337146426082,20,-0.020153852690459727,0.22194257299404996,-0.4551612957587976,0.41485359037787817,GBP_AUD,21,3.0,short,64,202,64
149,-0.08032385525893278,0.08081404528494347,-0.238719384017422,0.07807167349955642,65,0.08295613219614359,0.11530115568021455,-0.14303413293707692,0.30894639732936413,GBP_CAD,7,1.5,long,214,519,216
143,0.015186215251477661,0.08195912122224598,-0.14545366234412443,0.17582609284707978,62,0.13979058196867028,0.11510752217476226,-0.08582016149386376,0.3654013254312043,GBP_CAD,7,1.5,short,205,518,207
98,-0.0123551259817623,0.09993396437255576,-0.2082256961519716,0.18351544418844698,42,0.2267624534887881,0.14164110553852519,-0.05085411336672124,0.5043790203442975,GBP_CAD,7,2.0,long,140,371,141
97,0.10965889444788766,0.10028778608061104,-0.08690516627010995,0.30622295516588527,42,0.1116672593504249,0.1427859295910405,-0.16819316264801445,0.3915276813488643,GBP_CAD,7,2.0,short,139,371,141
68,-0.13003627118147693,0.11883133199328479,-0.3629456818883151,0.10287313952536126,30,0.004947226808941914,0.180522565812563,-0.34887700218368156,0.35877145580156544,GBP_CAD,7,2.5,long,98,275,98
66,0.20065271817870267,0.119875651560951,-0.03430355888076128,0.43560899523816665,29,0.20047136821306127,0.1714267743562008,-0.13552510952509228,0.5364678459512149,GBP_CAD,7,2.5,short,95,275,96
51,-0.03612679294785158,0.13779500706844633,-0.3062050068020064,0.23395142090630322,22,0.20986939494086496,0.20487992331726734,-0.191695254760979,0.6114340446427089,GBP_CAD,7,3.0,long,73,209,73
51,0.27668602693458133,0.13356760742670468,0.014893516378240157,0.5384785374909224,23,0.03647724354731207,0.20246017734835192,-0.3603447040554577,0.43329919115008186,GBP_CAD,7,3.0,short,74,209,75
150,-0.06562285428179523,0.08042672938501032,-0.22325924387641546,0.092013535312825,65,0.05106774320269427,0.11555265830448122,-0.17541546707408892,0.27755095347947745,GBP_CAD,10,1.5,long,215,511,217
144,0.013494764601325624,0.08140554500461258,-0.14606010360771504,0.17304963281036628,63,0.11157596236095949,0.11389513563029323,-0.11165850347441525,0.3348104281963342,GBP_CAD,10,1.5,short,207,511,209
93,-0.023772068238846297,0.10250309222877933,-0.2246781290072538,0.1771339925295612,41,0.20790300113485616,0.1438466197963639,-0.07403637366601706,0.4898423759357294,GBP_CAD,10,2.0,long,134,367,135
95,0.13302013433100107,0.10102620832602222,-0.06499123398800247,0.3310315026500046,41,0.05807619584796396,0.14732780798402476,-0.23068630780072452,0.34683869949665247,GBP_CAD,10,2.0,short,136,367,138
72,-0.12772612916166634,0.11516258828356181,-0.35344480219744745,0.0979925438741148,31,0.032154730689536296,0.1771814745338788,-0.3151209593968662,0.37943042077593875,GBP_CAD,10,2.5,long,103,273,103
68,0.24586143356767884,0.11756300050731178,0.015437952573347763,0.47628491456200994,30,0.1860403221267217,0.17263370536117117,-0.15232174038117383,0.5244023846346172,GBP_CAD,10,2.5,short,98,273,99
50,-0.03795355448293126,0.1405666718620032,-0.3134642313324575,0.23755712236659499,22,0.11896030403177406,0.20832495810355298,-0.28935661385118977,0.5272772219147379,GBP_CAD,10,3.0,long,72,203,72
53,0.26624504478610656,0.13147609041547592,0.008551907571773765,0.5239381820004394,24,0.07662402506617406,0.19795465102035076,-0.31136709093371345,0.46461514106606155,GBP_CAD,10,3.0,short,77,203,78
152,-0.09107518514650846,0.07974428000453576,-0.24737397395539856,0.06522360366238163,66,0.06682480533708125,0.11470952323008869,-0.15800586019389257,0.2916554708680551,GBP_CAD,14,1.5,long,218,504,220
