tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
63,-0.2549361339046838,0.12176084237511899,-0.493587384959917,-0.016284882849450566,28,-0.14285714285714285,0.1904761904761905,-0.5161904761904762,0.2304761904761905,AUD_USD,21,2.5,long,91,259,131
61,0.09523668288053157,0.12748410640821833,-0.15463216567957638,0.3451055314406395,27,-0.037037037037037035,0.19598157859737708,-0.4211609310878961,0.347086857013822,AUD_USD,21,2.5,short,88,258,130
44,-0.13636363636363635,0.15107405843505764,-0.4324687908963493,0.1597415181690766,19,-0.3684210526315789,0.21912273678590868,-0.7979016167319599,0.061059511468802063,AUD_USD,21,3.0,long,63,206,100
44,0.09090909090909091,0.1518671035608285,-0.20675043207013297,0.38856861388831476,19,0.05263157894736842,0.23537557657892524,-0.40870455114732507,0.5139677090420619,AUD_USD,21,3.0,short,63,205,104
147,0.11919549950853167,0.07747814158136127,-0.0326616579909364,0.27105265700799974,63,0.17163598042526654,0.11309998059758364,-0.0500399815459974,0.39331194239653045,USD_CAD,7,1.5,long,210,551,327
160,-0.011966616843798027,0.07652595621960057,-0.1619574910342151,0.13802425734661908,69,0.05141784885509591,0.10538833724424806,-0.15514329214363032,0.2579789898538221,USD_CAD,7,1.5,short,229,550,342
102,0.15553280357991842,0.09277072077652289,-0.026297809142066447,0.33736341630190325,44,0.019061813962766374,0.1407562535943334,-0.25682044308212715,0.29494407100765985,USD_CAD,7,2.0,long,146,371,209
102,0.13331394533119398,0.09569981386675112,-0.05425768984763821,0.32088558051002614,44,0.12117110894149712,0.1271588085349392,-0.1280601557869837,0.3704023736699779,USD_CAD,7,2.0,short,146,370,218
65,0.21934252430798346,0.11719170781491274,-0.010353223009245516,0.4490382716252124,29,0.16857670656733106,0.17015801201883335,-0.16493299698958228,0.5020864101242444,USD_CAD,7,2.5,long,94,273,148
78,0.06145325637653348,0.10829573099226474,-0.1508063763683054,0.27371288912137237,34,-0.17884841058922038,0.15335841057421265,-0.4794308953146772,0.12173407413623641,USD_CAD,7,2.5,short,112,273,155
51,0.36573181290332574,0.1254598818761213,0.11983044442612797,0.6116331813805235,22,0.04950458992284192,0.20104585794254426,-0.34454529164454484,0.44355447149022864,USD_CAD,7,3.0,long,73,223,120
61,-0.005565047790142148,0.12473262681263361,-0.250040996342904,0.23891090076261973,27,-0.12233129942310485,0.1707571121038269,-0.4570152391466056,0.2123526403003959,USD_CAD,7,3.0,short,88,223,129
144,0.12093599637795288,0.077774192183015,-0.031501420300756505,0.2733734130566623,63,0.17721103369679167,0.1135914057839485,-0.04542812163974738,0.3998501890333307,USD_CAD,10,1.5,long,207,543,321
161,-0.007510823596106609,0.0764351572211853,-0.1573237317496298,0.14230208455741658,69,0.11484324161681457,0.10302018048122794,-0.08707631212639218,0.31676279536002133,USD_CAD,10,1.5,short,230,542,338
101,0.12071660505040821,0.09456666857769017,-0.0646340653618645,0.3060672754626809,44,0.03342007187206932,0.1423423227883766,-0.24557088079314884,0.3124110245372875,USD_CAD,10,2.0,long,145,368,210
103,0.13136285668879724,0.09478621764531064,-0.05441812989601161,0.3171438432736061,45,0.09708511341125971,0.1243592114589092,-0.14665894104820232,0.34082916787072176,USD_CAD,10,2.0,short,148,367,216
62,0.22718359675381222,0.11919163189361481,-0.006432001757672806,0.4607991952652972,27,0.17736844827734177,0.17446850913800369,-0.16458982963314545,0.5193267261878289,USD_CAD,10,2.5,long,89,270,144
