tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
38.0,-0.09184674904018066,0.1620453188188363,-0.4094555739250998,0.2257620758447385,17.0,-0.10892056597771577,0.23998567298423468,-0.5792924850268157,0.3614513530713842,GBP_USD,7,25,3,long,55
17.0,-0.058823529411764705,0.2495670992423109,-0.547975043926694,0.43032798510316467,8.0,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175,GBP_USD,7,25,4,long,25
188.0,0.007384339596996718,0.07218092010098753,-0.13409026380093883,0.14885894299493227,81.0,0.041857181850100685,0.11011397235228663,-0.17396620396038112,0.2576805676605825,GBP_USD,7,30,1,long,269
102.0,-0.09803921568627451,0.09902436504792521,-0.2921269711802079,0.09604853980765889,45.0,0.08478595447019249,0.14858014770810504,-0.2064311350376934,0.3760030439780784,GBP_USD,7,30,2,long,147
58.0,-0.09465821488839422,0.1309842015636496,-0.3513872499531474,0.162070820176359,25.0,-0.0740659848648467,0.19887126486156284,-0.4638536639935098,0.31572169426381647,GBP_USD,7,30,3,long,83
29.0,-0.10344827586206896,0.1879683155501371,-0.4718661743403377,0.2649696226161998,13.0,-0.07692307692307693,0.2878197989826109,-0.6410498829289943,0.48720372908284043,GBP_USD,7,30,4,long,42
262.0,-0.038686001032645634,0.061192566068700854,-0.15862343052729933,0.08125142846200804,113.0,-0.005394409470281801,0.09352842074969821,-0.1887101141396903,0.1779212951991267,GBP_USD,7,35,1,long,375
154.0,-0.05194805194805195,0.0807360502084425,-0.21019071035659925,0.10629460646049536,66.0,0.06350920273598633,0.12205451747128356,-0.17571765150772944,0.3027360569797021,GBP_USD,7,35,2,long,220
79.0,-0.10747058814590968,0.11202296437974449,-0.3270355983302089,0.11209442203838951,35.0,-0.11004713204631907,0.1676409459693068,-0.43862338614616037,0.21852912205352226,GBP_USD,7,35,3,long,114
42.0,0.036052924088880375,0.15469769879978745,-0.26715456555870304,0.3392604137364638,18.0,-0.2222222222222222,0.23647127470752347,-0.6857059206489682,0.24126147620452376,GBP_USD,7,35,4,long,60
53.0,0.06857166713863044,0.13524730831665002,-0.19651305716200357,0.33365639143926445,24.0,-0.16865522446090828,0.19373249513832072,-0.5483709149320168,0.21106046601020031,GBP_USD,7,20,1,short,77
37.0,0.2972972972972973,0.15913082642032159,-0.014599122486533,0.6091937170811277,16.0,0.2123598220832998,0.24526060670627647,-0.2683509670610021,0.6930706112276017,GBP_USD,7,20,2,short,53
28.0,-0.36596089982758,0.17243078181396207,-0.7039252321829457,-0.02799656747221435,13.0,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,GBP_USD,7,20,3,short,41
12.0,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,6.0,0.6037772570410502,0.32662047446144715,-0.03639887290338617,1.2439533869854866,GBP_USD,7,20,4,short,18
105.0,0.08703076496313869,0.09593585477286286,-0.10100351039167252,0.27506504031794987,45.0,-0.15661611971248443,0.14441924976273346,-0.439677849247442,0.12644560982247313,GBP_USD,7,25,1,short,150
67.0,-0.13432835820895522,0.1219758975310216,-0.37340111736975756,0.10474440095184712,30.0,0.11325857177775989,0.18185944310554494,-0.2431859367091082,0.469703080264628,GBP_USD,7,25,2,short,97
44.0,-0.09652057261755093,0.14866873667980754,-0.3879112965099737,0.19487015127487184,19.0,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,GBP_USD,7,25,3,short,63
16.0,-0.25,0.25,-0.74,0.24,8.0,0.2028329427807877,0.35502968350310904,-0.4930252368853061,0.8986911224468814,GBP_USD,7,25,4,short,24
172.0,0.05949083033896867,0.07501698548595999,-0.0875424612135129,0.20652412189145025,75.0,-0.08748411926003241,0.11232780677148632,-0.3076466205321456,0.13267838201208076,GBP_USD,7,30,1,short,247
105.0,-0.09212667754782265,0.09645993642209999,-0.2811881529351386,0.09693479783949331,45.0,-0.0175199143734388,0.1442599077041814,-0.3002693334736343,0.2652295047267567,GBP_USD,7,30,2,short,150
62.0,-0.10754954035270488,0.12473720890343798,-0.35203446980344333,0.13693538909803354,28.0,0.14285714285714285,0.1904761904761905,-0.2304761904761905,0.5161904761904762,GBP_USD,7,30,3,short,90
27.0,-0.25925925925925924,0.18941048590991066,-0.6305038116426842,0.11198529312416566,12.0,-0.36477803814614157,0.2723488416100691,-0.898581767701877,0.16902569140959384,GBP_USD,7,30,4,short,39
260.0,0.017816298875458676,0.06108216224579763,-0.10190473912630467,0.13753733687722203,112.0,0.07199802440657098,0.09196805382231736,-0.10825936108517105,0.252255409898313,GBP_USD,7,35,1,short,372
