strategy,pair,direction,entry_mode,signal_ts,entry_ts,entry_price,mfe_R,mae_R,sl_hit,bars_to_exit,max_hold_close_R,r_tp0.2,bars_tp0.2,r_tp0.3,bars_tp0.3,r_tp0.4,bars_tp0.4,r_tp0.5,bars_tp0.5,r_tp0.6,bars_tp0.6,r_tp0.7,bars_tp0.7,r_tp0.8,bars_tp0.8,r_tp1.0,bars_tp1.0,r_tp1.25,bars_tp1.25,r_tp1.5,bars_tp1.5
cci,CHF_JPY,long,mid,2020-02-11 14:00:00,2020-02-11 14:00:00,112.5655,1.5217806521536492,-1.1020250431970873,True,78,-1.0,0.2,4,0.3,4,0.4,36,0.5,37,0.6,37,0.7,37,0.8,40,1.0,40,1.25,41,1.5,48
cci,CHF_JPY,long,mid,2020-02-13 14:00:00,2020-02-13 14:00:00,112.166,1.8833692919423004,-0.7497815737389262,False,84,0.14353725727938996,0.2,23,0.3,23,0.4,23,0.5,24,0.6,24,0.7,24,0.8,24,1.0,25,1.25,28,1.5,28
cci,CHF_JPY,long,mid,2020-02-16 22:00:00,2020-02-16 22:00:00,111.8205,2.198165810383611,-0.443120894648124,False,84,0.3621876131836291,0.2,4,0.3,15,0.4,15,0.5,15,0.6,15,0.7,15,0.8,16,1.0,16,1.25,17,1.5,20
cci,CHF_JPY,long,mid,2020-02-18 02:00:00,2020-02-18 02:00:00,111.9375,2.0913456169737557,-1.6536013400334926,True,84,-1.0,0.2,8,0.3,8,0.4,8,0.5,8,0.6,8,0.7,9,0.8,9,1.0,9,1.25,10,1.5,13
cci,CHF_JPY,long,mid,2020-02-18 14:00:00,2020-02-18 14:00:00,111.8435,2.1771493202555274,-1.5709451152726774,True,81,-1.0,0.2,4,0.3,5,0.4,5,0.5,5,0.6,5,0.7,6,0.8,6,1.0,6,1.25,7,1.5,10
cci,CHF_JPY,long,mid,2020-02-28 06:00:00,2020-02-28 06:00:00,112.7765,0.03502502737716101,-1.2870589174163185,True,2,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2
cci,CHF_JPY,long,mid,2020-02-28 18:00:00,2020-02-28 18:00:00,111.90299999999999,1.2028274487726063,-1.6232808771882778,True,32,-1.0,0.2,2,0.3,2,0.4,2,0.5,3,0.6,4,0.7,4,0.8,5,1.0,7,-1.0,32,-1.0,32
cci,CHF_JPY,long,mid,2020-03-03 22:00:00,2020-03-03 22:00:00,112.18549999999999,0.603910487540735,-1.8710082853844714,True,19,-1.0,0.2,2,0.3,2,0.4,3,0.5,3,0.6,16,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19
cci,CHF_JPY,long,mid,2020-03-09 13:00:00,2020-03-09 13:00:00,110.293,3.3610473919468973,-0.12013455069678702,False,84,2.351917166093943,0.2,1,0.3,1,0.4,1,0.5,1,0.6,1,0.7,2,0.8,2,1.0,3,1.25,3,1.5,4
cci,CHF_JPY,long,mid,2020-03-12 13:00:00,2020-03-12 13:00:00,111.013,2.690675866790376,-0.433282588525664,False,84,-0.3035680505886733,0.2,1,0.3,1,0.4,1,0.5,1,0.6,1,0.7,1,0.8,3,1.0,4,1.25,5,1.5,5
cci,CHF_JPY,long,mid,2020-03-31 21:00:00,2020-03-31 21:00:00,111.825,0.30851777330650376,-1.1562709590878502,True,4,-1.0,0.2,1,0.3,1,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4
cci,CHF_JPY,long,mid,2020-04-01 17:00:00,2020-04-01 17:00:00,110.98349999999999,1.3902967558240649,-0.6122531727689141,False,84,0.14596764383895405,0.2,10,0.3,13,0.4,13,0.5,13,0.6,15,0.7,15,0.8,15,1.0,22,1.25,23,0.14596764383895405,84
cci,CHF_JPY,long,mid,2020-04-02 13:00:00,2020-04-02 13:00:00,110.87299999999999,1.491345954380252,-0.3152255283071566,False,84,0.02525411957827438,0.2,5,0.3,5,0.4,8,0.5,8,0.6,8,0.7,10,0.8,10,1.0,17,1.25,17,0.02525411957827438,84
cci,CHF_JPY,long,mid,2020-04-15 13:00:00,2020-04-15 13:00:00,111.35749999999999,0.2729946343982244,-1.1261028668926598,True,35,-1.0,0.2,2,-1.0,35,-1.0,35,-1.0,35,-1.0,35,-1.0,35,-1.0,35,-1.0,35,-1.0,35,-1.0,35
cci,CHF_JPY,long,mid,2020-04-16 17:00:00,2020-04-16 17:00:00,111.227,0.330854918320189,-1.0100964693824448,True,28,-1.0,0.2,1,0.3,1,-1.0,28,-1.0,28,-1.0,28,-1.0,28,-1.0,28,-1.0,28,-1.0,28,-1.0,28
cci,CHF_JPY,long,mid,2020-04-17 09:00:00,2020-04-17 09:00:00,111.0395,0.41606815592648594,-1.0491761940570656,True,29,-1.0,0.2,1,0.3,1,0.4,7,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29
cci,CHF_JPY,long,mid,2020-04-21 09:00:00,2020-04-21 09:00:00,110.67699999999999,0.6478310760139999,-1.180010300243037,True,29,-1.0,0.2,1,0.3,1,0.4,1,0.5,1,0.6,1,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29
cci,CHF_JPY,long,mid,2020-04-22 05:00:00,2020-04-22 05:00:00,111.0195,0.3373281270407544,-1.0313503483622042,True,12,-1.0,0.2,1,0.3,2,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12
cci,CHF_JPY,long,mid,2020-04-22 21:00:00,2020-04-22 21:00:00,110.83500000000001,0.2187937023503208,-1.3208823927459707,True,20,-1.0,0.2,2,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20
cci,CHF_JPY,long,mid,2020-04-23 13:00:00,2020-04-23 13:00:00,110.5,0.1185520361990948,-1.0217194570135626,True,16,-1.0,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16
cci,CHF_JPY,long,mid,2020-04-23 21:00:00,2020-04-23 21:00:00,110.236,1.1643201857832144,-1.105809354475855,True,50,-1.0,0.2,3,0.3,6,0.4,28,0.5,28,0.6,28,0.7,29,0.8,29,1.0,29,-1.0,50,-1.0,50
cci,CHF_JPY,long,mid,2020-04-24 09:00:00,2020-04-24 09:00:00,110.40950000000001,0.20061679475044414,-1.090033013463532,True,18,-1.0,0.2,3,-1.0,18,-1.0,18,-1.0,18,-1.0,18,-1.0,18,-1.0,18,-1.0,18,-1.0,18,-1.0,18
cci,CHF_JPY,long,mid,2020-04-24 17:00:00,2020-04-24 17:00:00,110.476,0.14030196603787365,-1.0002172417538568,True,9,-1.0,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9
cci,CHF_JPY,long,mid,2020-04-27 17:00:00,2020-04-27 17:00:00,109.97149999999999,1.407637433334998,-1.1512073582700857,True,41,-1.0,0.2,17,0.3,17,0.4,17,0.5,17,0.6,17,0.7,17,0.8,17,1.0,18,1.25,18,-1.0,41
cci,CHF_JPY,long,mid,2020-04-28 09:00:00,2020-04-28 09:00:00,109.6005,1.7509044210564622,-0.8239013508149938,False,84,0.9753605138662665,0.2,11,0.3,13,0.4,13,0.5,13,0.6,13,0.7,13,0.8,13,1.0,13,1.25,13,1.5,14
cci,CHF_JPY,long,mid,2020-04-29 05:00:00,2020-04-29 05:00:00,109.579,1.7708685058268565,-0.8044424570401203,False,84,0.958669088055211,0.2,6,0.3,7,0.4,8,0.5,8,0.6,8,0.7,8,0.8,8,1.0,8,1.25,8,1.5,9
cci,CHF_JPY,long,mid,2020-04-29 13:00:00,2020-04-29 13:00:00,109.26400000000001,2.0642663640357095,-0.5184690291404336,False,84,1.5284082588958696,0.2,1,0.3,2,0.4,4,0.5,4,0.6,5,0.7,6,0.8,6,1.0,6,1.25,6,1.5,6
cci,CHF_JPY,long,mid,2020-04-30 05:00:00,2020-04-30 05:00:00,109.90299999999999,1.4708424701782512,-1.0895971902495765,True,26,-1.0,0.2,2,0.3,2,0.4,2,0.5,2,0.6,2,0.7,2,0.8,2,1.0,3,1.25,3,-1.0,26
cci,CHF_JPY,long,mid,2020-05-06 17:00:00,2020-05-06 17:00:00,108.839,2.589604829151306,-0.13000854473120205,False,84,2.3516386589365856,0.2,3,0.3,3,0.4,7,0.5,7,0.6,8,0.7,10,0.8,10,1.0,11,1.25,13,1.5,16
cci,CHF_JPY,long,mid,2020-06-12 01:00:00,2020-06-12 01:00:00,113.423,0.23892861236257218,-1.1642259506449373,True,27,-1.0,0.2,1,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27
cci,CHF_JPY,long,mid,2020-06-14 21:00:00,2020-06-14 21:00:00,112.67150000000001,1.312221812969554,-0.5418406606817159,False,84,0.8866483538428008,0.2,3,0.3,3,0.4,3,0.5,3,0.6,7,0.7,63,0.8,64,1.0,70,1.25,72,0.8866483538428008,84
cci,CHF_JPY,long,mid,2020-06-17 01:00:00,2020-06-17 01:00:00,112.8665,1.488484182640562,-0.7136750054267621,False,84,0.9081525519086775,0.2,1,0.3,1,0.4,25,0.5,25,0.6,51,0.7,57,0.8,57,1.0,58,1.25,79,0.9081525519086775,84
cci,CHF_JPY,long,mid,2020-06-18 05:00:00,2020-06-18 05:00:00,112.70349999999999,1.6352642109606244,-0.5700798999143597,False,84,1.358431636994412,0.2,16,0.3,17,0.4,17,0.5,18,0.6,18,0.7,43,0.8,44,1.0,50,1.25,52,1.5,73
cci,CHF_JPY,long,mid,2020-06-18 17:00:00,2020-06-18 17:00:00,112.4295,1.9572265286245905,-0.3277609524190681,False,84,1.665932873489608,0.2,11,0.3,11,0.4,11,0.5,14,0.6,14,0.7,15,0.8,15,1.0,41,1.25,47,1.5,49
cci,CHF_JPY,long,mid,2020-06-22 01:00:00,2020-06-22 01:00:00,112.44749999999999,1.9409057560194731,-0.10582716378754473,False,84,0.9946864092131953,0.2,3,0.3,3,0.4,5,0.5,6,0.6,6,0.7,7,0.8,7,1.0,33,1.25,39,1.5,41
cci,CHF_JPY,long,mid,2020-07-10 09:00:00,2020-07-10 09:00:00,113.44999999999999,1.9643014543851967,-0.37549581313352726,False,84,1.435874834728969,0.2,1,0.3,5,0.4,7,0.5,7,0.6,11,0.7,12,0.8,33,1.0,45,1.25,48,1.5,49
cci,CHF_JPY,long,mid,2020-07-15 17:00:00,2020-07-15 17:00:00,113.2445,2.706533209118312,-0.1947114429398341,False,84,2.2160016601247685,0.2,5,0.3,5,0.4,10,0.5,10,0.6,10,0.7,11,0.8,13,1.0,13,1.25,26,1.5,28
cci,CHF_JPY,long,mid,2020-07-16 05:00:00,2020-07-16 05:00:00,113.283,2.6716276934756342,-0.10460528058049094,False,84,2.5030234015695205,0.2,2,0.3,2,0.4,7,0.5,7,0.6,7,0.7,8,0.8,10,1.0,18,1.25,25,1.5,25
cci,CHF_JPY,long,mid,2020-08-19 21:00:00,2020-08-19 21:00:00,115.9065,1.7087048612459261,-0.5953074245189,False,84,-0.3895381190873648,0.2,2,0.3,2,0.4,4,0.5,4,0.6,6,0.7,20,0.8,20,1.0,21,1.25,24,1.5,37
cci,CHF_JPY,long,mid,2020-08-21 13:00:00,2020-08-21 13:00:00,115.9085,1.7069498785679988,-0.6505131202629677,False,84,0.8411807589607238,0.2,1,0.3,4,0.4,5,0.5,5,0.6,5,0.7,10,0.8,10,1.0,11,1.25,14,1.5,27
cci,CHF_JPY,long,mid,2020-09-02 09:00:00,2020-09-02 09:00:00,116.4725,0.4657751829831093,-1.0289982613921667,True,25,-1.0,0.2,6,0.3,6,0.4,7,-1.0,25,-1.0,25,-1.0,25,-1.0,25,-1.0,25,-1.0,25,-1.0,25
cci,CHF_JPY,long,mid,2020-09-04 17:00:00,2020-09-04 17:00:00,116.30250000000001,0.8632660518905326,-1.0722039509039007,True,49,-1.0,0.2,19,0.3,21,0.4,22,0.5,22,0.6,22,0.7,23,0.8,23,-1.0,49,-1.0,49,-1.0,49
cci,CHF_JPY,long,mid,2020-09-07 05:00:00,2020-09-07 05:00:00,116.3175,0.850258989404009,-1.084961420250612,True,46,-1.0,0.2,16,0.3,18,0.4,19,0.5,19,0.6,19,0.7,20,0.8,20,-1.0,46,-1.0,46,-1.0,46
cci,CHF_JPY,long,mid,2020-09-08 05:00:00,2020-09-08 05:00:00,115.8215,1.282145370246458,-1.0878809202091209,True,49,-1.0,0.2,8,0.3,8,0.4,8,0.5,8,0.6,10,0.7,12,0.8,12,1.0,13,1.25,14,-1.0,49
cci,CHF_JPY,long,mid,2020-09-08 17:00:00,2020-09-08 17:00:00,115.523,1.5438484111389064,-1.403616595829396,True,51,-1.0,0.2,4,0.3,4,0.4,4,0.5,5,0.6,5,0.7,5,0.8,7,1.0,9,1.25,10,1.5,11
cci,CHF_JPY,long,mid,2020-09-09 01:00:00,2020-09-09 01:00:00,115.3615,1.686004429554045,-1.265586872570143,True,49,-1.0,0.2,2,0.3,2,0.4,2,0.5,2,0.6,3,0.7,3,0.8,3,1.0,5,1.25,8,1.5,9
cci,CHF_JPY,long,mid,2020-09-17 09:00:00,2020-09-17 09:00:00,114.9145,0.48992946930107695,-1.0546971879092706,True,12,-1.0,0.2,1,0.3,2,0.4,3,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12
cci,CHF_JPY,long,mid,2020-09-18 13:00:00,2020-09-18 13:00:00,114.807,0.11410454066389658,-1.0086492983877264,True,24,-1.0,-1.0,24,-1.0,24,-1.0,24,-1.0,24,-1.0,24,-1.0,24,-1.0,24,-1.0,24,-1.0,24,-1.0,24
cci,CHF_JPY,long,mid,2020-09-21 13:00:00,2020-09-21 13:00:00,114.339,1.6061886145584676,-0.9292542352128348,False,84,1.5943816195698868,0.2,1,0.3,36,0.4,36,0.5,36,0.6,38,0.7,47,0.8,58,1.0,60,1.25,82,1.5,83
cci,CHF_JPY,long,mid,2020-09-22 09:00:00,2020-09-22 09:00:00,114.202,1.8204584858408817,-0.8104061224847181,False,84,1.424668569727331,0.2,1,0.3,30,0.4,31,0.5,31,0.6,31,0.7,33,0.8,42,1.0,54,1.25,59,1.5,77
cci,CHF_JPY,long,mid,2020-09-22 21:00:00,2020-09-22 21:00:00,114.106,1.9061223774385387,-0.7269556377403457,False,84,1.4705624594675155,0.2,6,0.3,26,0.4,27,0.5,28,0.6,28,0.7,28,0.8,30,1.0,50,1.25,52,1.5,74
cci,CHF_JPY,long,mid,2020-09-24 17:00:00,2020-09-24 17:00:00,113.733,2.2403348192696835,-0.4013786675810918,False,84,1.2269965621235626,0.2,11,0.3,11,0.4,11,0.5,15,0.6,15,0.7,16,0.8,17,1.0,17,1.25,28,1.5,41
cci,CHF_JPY,long,mid,2020-09-25 05:00:00,2020-09-25 05:00:00,113.7555,2.2201124341240597,-0.42107854125734284,False,84,1.125220319017537,0.2,8,0.3,8,0.4,8,0.5,12,0.6,12,0.7,13,0.8,14,1.0,14,1.25,26,1.5,38
cci,CHF_JPY,long,mid,2020-09-25 13:00:00,2020-09-25 13:00:00,113.6405,2.3235554225826283,-0.3203083407764006,False,84,1.395189215112571,0.2,6,0.3,6,0.4,6,0.5,6,0.6,10,0.7,10,0.8,11,1.0,12,1.25,18,1.5,35
cci,CHF_JPY,long,mid,2020-09-28 05:00:00,2020-09-28 05:00:00,113.6285,2.334361537818418,-0.05236362356276291,False,84,1.1471593834293197,0.2,2,0.3,2,0.4,2,0.5,2,0.6,6,0.7,6,0.8,7,1.0,8,1.25,14,1.5,31
cci,CHF_JPY,long,mid,2020-10-14 05:00:00,2020-10-14 05:00:00,115.24199999999999,1.1727495184047554,-1.0065774630776887,True,68,-1.0,0.2,19,0.3,19,0.4,19,0.5,20,0.6,20,0.7,24,0.8,25,1.0,25,-1.0,68,-1.0,68
cci,CHF_JPY,long,mid,2020-10-14 13:00:00,2020-10-14 13:00:00,115.188,1.2201791853318025,-1.2154043824009435,True,70,-1.0,0.2,11,0.3,17,0.4,17,0.5,17,0.6,18,0.7,20,0.8,22,1.0,23,-1.0,70,-1.0,70
cci,CHF_JPY,long,mid,2020-10-14 21:00:00,2020-10-14 21:00:00,115.219,1.1929456079292533,-1.2419826591100356,True,68,-1.0,0.2,9,0.3,15,0.4,15,0.5,16,0.6,16,0.7,18,0.8,20,1.0,21,-1.0,68,-1.0,68
cci,CHF_JPY,long,mid,2020-10-15 09:00:00,2020-10-15 09:00:00,115.107,1.29140712554406,-1.1458903455046154,True,65,-1.0,0.2,2,0.3,6,0.4,12,0.5,12,0.6,13,0.7,13,0.8,15,1.0,18,1.25,19,-1.0,65
cci,CHF_JPY,long,mid,2020-10-16 09:00:00,2020-10-16 09:00:00,115.3805,1.051304163181822,-1.0274699797626106,True,48,-1.0,0.2,6,0.3,6,0.4,7,0.5,7,0.6,11,0.7,12,0.8,12,1.0,13,-1.0,48,-1.0,48
cci,CHF_JPY,long,mid,2020-10-28 13:00:00,2020-10-28 13:00:00,114.66749999999999,1.257549000370641,-0.7674362831665416,False,84,-0.190114897420794,0.2,3,0.3,42,0.4,46,0.5,46,0.6,47,0.7,47,0.8,47,1.0,47,1.25,47,-0.190114897420794,84
cci,CHF_JPY,long,mid,2020-10-29 13:00:00,2020-10-29 13:00:00,114.1725,1.6965556504412043,-0.3372090477128927,False,84,-0.037662309225068955,0.2,6,0.3,17,0.4,18,0.5,20,0.6,20,0.7,20,0.8,39,1.0,40,1.25,41,1.5,41
cci,CHF_JPY,long,mid,2020-10-30 09:00:00,2020-10-30 09:00:00,114.244,1.632908511606723,-0.41271314029619816,False,84,-0.21620391442876494,0.2,1,0.3,12,0.4,15,0.5,15,0.6,15,0.7,31,0.8,35,1.0,36,1.25,36,1.5,36
cci,CHF_JPY,long,mid,2020-11-01 22:00:00,2020-11-01 22:00:00,114.176,1.693438200672634,-0.35340176569506043,False,84,-0.062184697309427425,0.2,9,0.3,9,0.4,10,0.5,12,0.6,12,0.7,12,0.8,31,1.0,32,1.25,33,1.5,33
cci,CHF_JPY,long,mid,2020-11-02 18:00:00,2020-11-02 18:00:00,113.958,1.8879762719598516,-0.16277926955544256,False,84,0.0276417627547065,0.2,3,0.3,3,0.4,4,0.5,4,0.6,6,0.7,7,0.8,7,1.0,26,1.25,28,1.5,28
cci,CHF_JPY,long,mid,2020-11-13 18:00:00,2020-11-13 18:00:00,114.65299999999999,1.9881730089923648,-0.7679694382179139,False,84,1.6833401655429945,0.2,4,0.3,4,0.4,60,0.5,63,0.6,63,0.7,63,0.8,63,1.0,71,1.25,73,1.5,76
cci,CHF_JPY,long,mid,2020-11-16 22:00:00,2020-11-16 22:00:00,114.613,2.1210508406550854,-0.7333374050064059,False,84,1.9090330067269887,0.2,34,0.3,41,0.4,42,0.5,54,0.6,56,0.7,56,0.8,56,1.0,64,1.25,66,1.5,69
cci,CHF_JPY,long,mid,2020-11-17 10:00:00,2020-11-17 10:00:00,114.52250000000001,2.201750747669682,-0.654893143268792,False,84,2.0978410356043544,0.2,31,0.3,31,0.4,38,0.5,41,0.6,53,0.7,53,0.8,53,1.0,61,1.25,61,1.5,65
cci,CHF_JPY,long,mid,2020-11-18 02:00:00,2020-11-18 02:00:00,114.2235,2.5756521206231717,-0.3948399409928724,False,84,2.2429710173475677,0.2,22,0.3,22,0.4,26,0.5,27,0.6,33,0.7,35,0.8,47,1.0,49,1.25,57,1.5,57
cci,CHF_JPY,long,mid,2020-11-18 14:00:00,2020-11-18 14:00:00,114.12950000000001,2.712269833829105,-0.31280256200193596,False,84,2.6684599511957954,0.2,18,0.3,19,0.4,19,0.5,23,0.6,24,0.7,31,0.8,32,1.0,46,1.25,46,1.5,54
cci,CHF_JPY,long,mid,2020-11-19 02:00:00,2020-11-19 02:00:00,113.904,2.997260851243181,-0.1154480966427773,False,84,2.99594395280237,0.2,6,0.3,14,0.4,15,0.5,16,0.6,16,0.7,20,0.8,21,1.0,29,1.25,43,1.5,43
cci,CHF_JPY,long,mid,2020-11-19 18:00:00,2020-11-19 18:00:00,113.935,3.074560056172359,-0.12243823232544633,False,84,2.852942467196192,0.2,2,0.3,10,0.4,11,0.5,12,0.6,13,0.7,17,0.8,17,1.0,25,1.25,39,1.5,39
cci,CHF_JPY,long,mid,2020-12-17 02:00:00,2020-12-17 02:00:00,116.8495,0.576382440660838,-0.6106145084061173,False,84,0.40265469685363153,0.2,8,0.3,44,0.4,73,0.5,74,0.40265469685363153,84,0.40265469685363153,84,0.40265469685363153,84,0.40265469685363153,84,0.40265469685363153,84,0.40265469685363153,84
cci,CHF_JPY,long,mid,2020-12-17 18:00:00,2020-12-17 18:00:00,116.559,0.8956837309860258,-0.36290633927882343,False,84,0.7498348475879163,0.2,1,0.3,2,0.4,3,0.5,4,0.6,41,0.7,70,0.8,71,0.7498348475879163,84,0.7498348475879163,84,0.7498348475879163,84
cci,CHF_JPY,long,mid,2020-12-21 06:00:00,2020-12-21 06:00:00,116.757,0.7245818237878594,-0.5318738919294008,False,84,0.24795087232457533,0.2,30,0.3,30,0.4,32,0.5,61,0.6,61,0.7,73,0.24795087232457533,84,0.24795087232457533,84,0.24795087232457533,84,0.24795087232457533,84
cci,CHF_JPY,long,mid,2020-12-21 14:00:00,2020-12-21 14:00:00,116.766,0.7168182518883841,-0.5395406197009496,False,84,0.25735231146052795,0.2,28,0.3,28,0.4,30,0.5,59,0.6,59,0.7,71,0.25735231146052795,84,0.25735231146052795,84,0.25735231146052795,84,0.25735231146052795,84
cci,CHF_JPY,long,mid,2020-12-22 02:00:00,2020-12-22 02:00:00,116.648,0.8187024209587755,-0.4389273712365384,False,84,0.3129072080104304,0.2,2,0.3,25,0.4,25,0.5,27,0.6,56,0.7,56,0.8,68,0.3129072080104304,84,0.3129072080104304,84,0.3129072080104304,84
cci,CHF_JPY,long,mid,2020-12-22 10:00:00,2020-12-22 10:00:00,116.85300000000001,0.6418320453903479,-0.6135914353931953,False,84,0.06204376438772702,0.2,23,0.3,24,0.4,53,0.5,54,0.6,66,0.06204376438772702,84,0.06204376438772702,84,0.06204376438772702,84,0.06204376438772702,84,0.06204376438772702,84
cci,CHF_JPY,long,mid,2020-12-22 22:00:00,2020-12-22 22:00:00,116.5865,0.871884823714578,-0.3864083748976138,False,84,0.40141868912781914,0.2,16,0.3,19,0.4,20,0.5,20,0.6,22,0.7,51,0.8,56,0.40141868912781914,84,0.40141868912781914,84,0.40141868912781914,84
cci,CHF_JPY,long,mid,2020-12-23 14:00:00,2020-12-23 14:00:00,116.62549999999999,0.8381528910915714,-0.4197195296054376,False,84,0.2679516915254489,0.2,14,0.3,15,0.4,16,0.5,17,0.6,46,0.7,47,0.8,59,0.2679516915254489,84,0.2679516915254489,84,0.2679516915254489,84
cci,CHF_JPY,long,mid,2020-12-27 22:00:00,2020-12-27 22:00:00,116.37450000000001,1.0556436332701549,-0.1074118470970991,False,84,0.0292160224104006,0.2,3,0.3,4,0.4,4,0.5,7,0.6,8,0.7,8,0.8,28,1.0,51,0.0292160224104006,84,0.0292160224104006,84
cci,CHF_JPY,long,mid,2021-01-14 18:00:00,2021-01-14 18:00:00,116.8785,0.9680993510354795,-0.5522829262866982,False,84,-0.04834079835042355,0.2,15,0.3,16,0.4,37,0.5,59,0.6,63,0.7,63,0.8,63,-0.04834079835042355,84,-0.04834079835042355,84,-0.04834079835042355,84
cci,CHF_JPY,long,mid,2021-01-15 06:00:00,2021-01-15 06:00:00,116.8175,1.0208230787339263,-0.5003531149014393,False,84,-0.16350289982237393,0.2,12,0.3,13,0.4,32,0.5,56,0.6,56,0.7,60,0.8,60,1.0,62,-0.16350289982237393,84,-0.16350289982237393,84
cci,CHF_JPY,long,mid,2021-01-18 06:00:00,2021-01-18 06:00:00,116.461,1.3300589897047181,-0.1957736924807405,False,84,0.2975244931779799,0.2,5,0.3,5,0.4,6,0.5,6,0.6,7,0.7,24,0.8,50,1.0,54,1.25,54,0.2975244931779799,84
cci,CHF_JPY,long,mid,2021-01-18 18:00:00,2021-01-18 18:00:00,116.4225,1.3635680388241131,-0.1627692241619919,False,84,0.6875818677661091,0.2,2,0.3,2,0.4,3,0.5,3,0.6,3,0.7,4,0.8,45,1.0,51,1.25,51,0.6875818677661091,84
cci,CHF_JPY,long,mid,2021-01-20 18:00:00,2021-01-20 18:00:00,116.368,1.4110408359686606,-0.06960676474631247,False,84,0.7416128145194555,0.2,3,0.3,3,0.4,4,0.5,5,0.6,9,0.7,9,0.8,11,1.0,35,1.25,39,0.7416128145194555,84
cci,CHF_JPY,long,mid,2021-01-21 06:00:00,2021-01-21 06:00:00,116.547,1.255287566389533,-0.06435172076500355,False,84,0.8528748058723095,0.2,1,0.3,1,0.4,4,0.5,6,0.6,6,0.7,32,0.8,32,1.0,36,1.25,38,0.8528748058723095,84
cci,CHF_JPY,long,mid,2021-02-04 10:00:00,2021-02-04 10:00:00,116.6805,1.8932040915148716,-0.4302347007426235,False,84,0.0835615205625592,0.2,6,0.3,6,0.4,6,0.5,8,0.6,23,0.7,23,0.8,24,1.0,35,1.25,41,1.5,45
cci,CHF_JPY,long,mid,2021-02-05 06:00:00,2021-02-05 06:00:00,116.8075,1.7824197932495691,-0.5384928193823204,False,84,0.19176850801531511,0.2,1,0.3,1,0.4,3,0.5,18,0.6,18,0.7,19,0.8,28,1.0,36,1.25,36,1.5,40
cci,CHF_JPY,long,mid,2021-02-22 10:00:00,2021-02-22 10:00:00,117.554,0.008932065263629925,-1.120761522364188,True,8,-1.0,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8
cci,CHF_JPY,long,mid,2021-02-22 22:00:00,2021-02-22 22:00:00,117.257,0.45583632533665797,-1.069019333600548,True,45,-1.0,0.2,16,0.3,16,0.4,20,-1.0,45,-1.0,45,-1.0,45,-1.0,45,-1.0,45,-1.0,45,-1.0,45
cci,CHF_JPY,long,mid,2021-02-23 22:00:00,2021-02-23 22:00:00,116.3725,1.2558808996970947,-0.3299748651958156,False,84,1.170379599991403,0.2,2,0.3,3,0.4,3,0.5,6,0.6,8,0.7,8,0.8,8,1.0,10,1.25,84,1.170379599991403,84
cci,CHF_JPY,long,mid,2021-03-02 10:00:00,2021-03-02 10:00:00,116.4685,1.4755062527636207,-0.41212860129563067,False,84,0.9921137474939435,0.2,1,0.3,5,0.4,18,0.5,33,0.6,41,0.7,41,0.8,42,1.0,55,1.25,60,0.9921137474939435,84
cci,CHF_JPY,long,mid,2021-03-03 22:00:00,2021-03-03 22:00:00,116.411,1.5256290213124175,-0.3629382103065832,False,84,-0.14947041087182947,0.2,8,0.3,8,0.4,9,0.5,24,0.6,26,0.7,32,0.8,33,1.0,46,1.25,51,1.5,61
cci,CHF_JPY,long,mid,2021-03-04 18:00:00,2021-03-04 18:00:00,116.2705,1.648311480556125,-0.3070426290417591,False,84,-0.04042297917356246,0.2,3,0.3,3,0.4,3,0.5,4,0.6,16,0.7,20,0.8,27,1.0,30,1.25,43,1.5,46
cci,CHF_JPY,long,mid,2021-03-05 02:00:00,2021-03-05 02:00:00,116.364,1.5666357292633513,-0.38714722766491777,False,84,0.04812484960984269,0.2,1,0.3,1,0.4,2,0.5,2,0.6,17,0.7,25,0.8,25,1.0,31,1.25,41,1.5,53
cci,CHF_JPY,long,mid,2021-03-19 17:00:00,2021-03-19 17:00:00,117.1845,0.6711638484611878,-1.0846144327961427,True,15,-1.0,0.2,4,0.3,4,0.4,4,0.5,5,0.6,6,-1.0,15,-1.0,15,-1.0,15,-1.0,15,-1.0,15
