status,pnl_pct,days_held,symbol,score_date,bh_entry,close_on_score,entry_dist_pct,score
success,1.4999999999999902,1,RSG,2026-03-26,215.78207875062327,217.27,0.6848259075697242,7.0
time_loss,-0.07562672236546275,2,RTAC,2026-03-26,10.287780311053409,10.32,0.31220628824216834,2.0
success,1.4999999999999902,2,RY,2026-03-26,159.15496192867408,160.19,0.6461315134065261,1.5
time_profit,0.08032128514057213,2,RZB,2026-03-26,24.926710691749893,24.95,0.09334392084211,9.0
no_fill,0.0,0,SDHI,2026-03-26,10.2969769466842,10.3,0.02935003219223727,2.0
no_fill,0.0,0,SEE,2026-03-26,41.945850756678176,42.0,0.12892676981386622,2.0
no_fill,0.0,0,SEMR,2026-03-26,11.917982615317303,11.93,0.10073247848027267,2.0
no_fill,0.0,0,SEM,2026-03-26,16.216566249867522,16.29,0.450790362998629,5.0
no_fill,0.0,0,SENEB,2026-03-26,147.48925121465848,148.03,0.3652967542670543,5.0
success,2.1260656329446848,1,SHEL,2026-03-26,91.55351224050091,92.16,0.6580813362620324,10.0
time_profit,0.3745318352059934,2,SIMA,2026-03-26,10.694695591090971,10.71,0.14289830914126733,2.0
time_profit,1.2511582407871424,2,SLAB,2026-03-26,205.57789522268465,206.79,0.5861525109122039,5.0
time_profit,0.7084217761316847,2,SLF,2026-03-26,62.11992889638052,62.53,0.6557989822796729,6.0
no_fill,0.0,0,SLMBP,2026-03-26,74.26395881281655,74.5,0.31683380829992724,9.0
success,1.4999999999999902,0,SO,2026-03-26,95.08559571263919,95.42,0.3504551324259188,12.0
time_loss,-1.1838811541898364,2,SOJE,2026-03-26,17.15307198661414,17.21,0.3307845054378879,7.0
success,1.4999999999999902,2,STEL,2026-03-26,36.088876641992904,36.23,0.3895207231771812,12.0
no_fill,0.0,0,STKL,2026-03-26,6.4418149935166165,6.47,0.4356260662037603,5.0
time_loss,-0.6695065517676846,2,STWD,2026-03-26,17.33606609834721,17.45,0.6529163418497946,5.0
no_fill,0.0,0,SVAC,2026-03-26,10.126740118845499,10.17,0.4253675629744474,2.0
no_fill,0.0,0,SVA,2026-03-26,6.469999614013711,6.47,5.965784994638256e-06,2.0
time_profit,0.4268262188064309,2,SZZL,2026-03-26,10.23630875041525,10.25,0.13357316668049526,2.0
no_fill,0.0,0,TACH,2026-03-26,10.332979811502735,10.34,0.06789350577625447,2.0
time_profit,0.473838431695528,2,TACO,2026-03-26,10.201660611352269,10.21,0.08167863513939366,2.0
success,1.4999999999999902,1,TAK,2026-03-26,17.99781698521802,18.06,0.34431348162779235,12.5
time_loss,-1.1466621003114796,2,TBB,2026-03-26,21.506608124425295,21.6,0.43236979432734496,3.5
success,1.4999999999999902,1,TCBIO,2026-03-26,21.790455845514266,21.92,0.5909861062305448,7.0
time_loss,-0.24449877750611915,2,TLNC,2026-03-26,10.236985139523844,10.25,0.12697424854786524,2.0
no_fill,0.0,0,TPH,2026-03-26,46.500246886448764,46.67,0.36373069113185724,5.0
success,1.499999999999968,0,TRP,2026-03-26,63.2790488988902,63.68,0.6296342668181486,9.5
success,1.4999999999999902,1,TU,2026-03-26,12.763838764114276,12.88,0.9018729494233317,1.5
no_fill,0.0,0,TXNM,2026-03-26,58.13750892002383,58.25,0.19311773386466347,7.0
time_loss,-1.117410278543629,2,UNMA,2026-03-26,23.138552564663772,23.18,0.17880688238234382,9.0
no_fill,0.0,0,UVV,2026-03-26,52.47623896671581,52.67,0.3678774127286689,9.5
no_fill,0.0,0,VACI,2026-03-26,9.923153117827045,9.93,0.06895148210427587,2.0
time_loss,-1.1377663569559382,2,VLYPO,2026-03-26,24.7313853824911,24.775,0.1760428557372237,10.5
no_fill,0.0,0,VLYPP,2026-03-26,24.483518094678796,24.55,0.27080205833484416,5.0
no_fill,0.0,0,VRE,2026-03-26,18.875977287409903,18.94,0.3380291055443427,5.0
success,1.4999999999999902,0,VZ,2026-03-26,50.64028254830991,50.74,0.1965263139339571,21.0
success,1.4999999999999902,0,WAFDP,2026-03-26,16.329668174204862,16.44,0.6711181617709205,2.5
success,1.4999999999999902,2,WBD,2026-03-26,26.943935863236693,27.07,0.46569684803586164,3.0
no_fill,0.0,0,WBS,2026-03-26,67.81672366502319,68.45,0.9251663038375645,1.5
success,1.7771496485361027,2,WDI,2026-03-26,13.048115461927765,13.11,0.4720407175609063,0.5
no_fill,0.0,0,WEC,2026-03-26,113.26741963426467,114.02,0.6600424186417528,11.0
no_fill,0.0,0,WENN,2026-03-26,10.173905837824979,10.18,0.05986406851690581,2.0
no_fill,0.0,0,WPC,2026-03-26,66.96173851849368,67.62,0.9734715786843086,5.0
no_fill,0.0,0,XRPN,2026-03-26,10.279808417205608,10.29,0.09904356457134357,2.0
no_fill,0.0,0,ZEUS,2026-03-26,47.716918218801325,47.86,0.2989590079370543,5.0
no_fill,0.0,0,FTS,2026-03-27,55.47590733732006,55.66,0.3307449922384788,14.5
no_fill,0.0,0,BSM,2026-03-27,15.020844850275438,15.15,0.8525092391060227,6.5
success,1.5267801072697207,0,PAGP,2026-03-27,24.308857203906157,24.46,0.6179182178816165,8.0
no_fill,0.0,0,FERA,2026-03-27,10.286993161568235,10.29,0.029220976013256374,2.0
no_fill,0.0,0,AAUC,2026-03-27,30.83504922767708,31.04,0.6602795500094087,5.0
no_fill,0.0,0,ACGL,2026-03-27,92.78822346422032,93.42,0.6762754611214715,5.25
success,1.4999999999999902,0,ACGLN,2026-03-27,16.510860604237944,16.56,0.29673548165491853,12.0
no_fill,0.0,0,ACGLO,2026-03-27,19.50197288269871,19.61,0.5508777016893949,2.75
no_fill,0.0,0,FOLD,2026-03-27,14.394238745918926,14.41,0.10937719695401715,2.0
no_fill,0.0,0,ACLX,2026-03-27,113.89610292659259,114.57,0.5881967996922431,5.0
no_fill,0.0,0,FRGE,2026-03-27,44.97770947176936,45.0,0.04953450717920305,2.0
no_fill,0.0,0,FRMEP,2026-03-27,26.10795345797778,26.15,0.16078983564902496,9.5
no_fill,0.0,0,FRT,2026-03-27,102.17781770763641,102.87,0.672870897602408,8.5
no_fill,0.0,0,ADC,2026-03-27,73.73090973151005,74.41,0.9126330714822519,1.0
success,1.4999999999999902,1,FTHY,2026-03-27,13.334350503740554,13.39,0.4156049011161068,8.0
no_fill,0.0,0,AEE,2026-03-27,108.01880238381025,108.72,0.6449573364512005,11.5
no_fill,0.0,0,GATE,2026-03-27,36.0499999508029,36.05,1.3646906505142025e-07,2.0
no_fill,0.0,0,AES,2026-03-27,13.918635068904305,14.0,0.5811780792549673,4.0
no_fill,0.0,0,AFL,2026-03-27,105.71835625069781,106.41,0.6499800294165844,7.0
no_fill,0.0,0,GIG,2026-03-27,10.632820046242522,10.645,0.11441948104723389,2.0
no_fill,0.0,0,GLDD,2026-03-27,16.920885621717677,16.97,0.28941884668427953,5.0
no_fill,0.0,0,GOGL,2026-03-27,7.9668835504385545,7.98,0.164366535857719,2.0
success,2.4632664054158093,1,GOODO,2026-03-27,19.56798831755791,19.655,0.44269489922204297,6.0
time_profit,0.548302872062667,2,AIRTP,2026-03-27,19.230738753073478,19.305,0.3846736437530267,1.0
no_fill,0.0,0,AIZN,2026-03-27,19.51548468770102,19.71,0.9868864145052371,1.0
time_profit,0.25612588343986165,2,GPAT,2026-03-27,10.812306883474472,10.82,0.07110089210285128,2.0
time_profit,0.3365248636366669,2,AL,2026-03-27,64.73216018620431,64.8,0.10469107067235517,2.0
no_fill,0.0,0,GRCL,2026-03-27,10.242708365946493,10.25,0.07113789320494603,2.0
time_loss,0.0,2,ALF,2026-03-27,10.77829538766592,10.79,0.10847648131676081,2.0
no_fill,0.0,0,ALDF,2026-03-27,10.546350213770742,10.5508,0.04217487042933933,2.0
time_profit,0.2289156353870947,2,GTLS,2026-03-27,206.46736392201095,206.72,0.12221172503340384,2.0
no_fill,0.0,0,GTEN,2026-03-27,10.212205401089385,10.2204,0.08017884731140576,2.0
no_fill,0.0,0,HCACU,2026-03-27,10.279161244412473,10.35,0.6844324211355262,3.5
time_profit,0.06468171484472762,2,HCXY,2026-03-27,24.938869111795608,25.01,0.28440978890201407,2.0
success,1.4999999999999902,0,HESM,2026-03-27,39.519823963003596,39.79,0.6790048680482621,8.5
time_profit,0.05844667719343555,2,HOLX,2026-03-27,75.55584012202308,75.67,0.15086543937745056,2.0
no_fill,0.0,0,HONDU,2026-03-27,20.85894758813693,21.0,0.6716781517288964,5.0
time_loss,-1.0832460083175843,2,HOVNP,2026-03-27,20.42121196344408,20.533,0.544431094121276,2.5
no_fill,0.0,0,HTFB,2026-03-27,25.71654405374076,25.72,0.013436805051479414,2.0
time_profit,0.4448398576512469,2,ANSC,2026-03-27,11.259109645642958,11.28,0.1851981769241234,2.0
no_fill,0.0,0,ANSS,2026-03-27,373.9213917906882,374.3,0.1011510043579576,5.0
no_fill,0.0,0,IDA,2026-03-27,139.89397978098597,140.45,0.3958848123987298,12.5
time_profit,0.10070493454179541,2,APXT,2026-03-27,9.950280636160217,9.96,0.09758397429501674,2.0
no_fill,0.0,0,IGACU,2026-03-27,10.12536839584496,10.1452,0.19547770526988717,2.0
no_fill,0.0,0,IHS,2026-03-27,8.142762148517482,8.21,0.818975048508145,5.0
no_fill,0.0,0,IMXI,2026-03-27,15.762823743264665,15.79,0.1721105556385953,2.0
no_fill,0.0,0,IPCX,2026-03-27,10.203915437418665,10.21,0.059594148690849336,2.0
no_fill,0.0,0,IVT,2026-03-27,30.231304349740178,30.44,0.6855967485539534,10.5
time_loss,-0.35691821179272276,2,JACS,2026-03-27,10.577753930175415,10.59,0.11563805311222415,2.0
time_profit,1.3264509933377466,2,ATCOL,2026-03-27,25.170903548367132,25.323,0.6006257222006406,2.0
no_fill,0.0,0,JHG,2026-03-27,51.22784037020233,51.38,0.2961456399331896,14.5
no_fill,0.0,0,ATII,2026-03-27,10.391946146198102,10.41,0.1734279904120904,2.0
no_fill,0.0,0,ATO,2026-03-27,182.183006576991,183.19,0.5496989044210889,8.5
no_fill,0.0,0,KCHV,2026-03-27,10.244859613555814,10.25,0.050150111650594215,2.0
time_loss,-0.03351175131288686,2,KFII,2026-03-27,10.42349309508414,10.43,0.06238643255857603,2.0
no_fill,0.0,0,KO,2026-03-27,75.45846504658249,75.71,0.33223478195417305,14.0
no_fill,0.0,0,KOYN,2026-03-27,10.025429112941396,10.03,0.045572154123665456,2.0
no_fill,0.0,0,AXIN,2026-03-27,10.12377948851238,10.13,0.06140682613643671,2.0
time_loss,-0.13923538720832518,2,KVUE,2026-03-27,17.404232851000728,17.52,0.6607713983976686,4.5
no_fill,0.0,0,KW,2026-03-27,10.897185223609355,10.93,0.30022668243956396,5.0
time_profit,0.40326294586183753,2,LANDM,2026-03-27,25.024351729529517,25.072,0.19004575012157846,2.0
no_fill,0.0,0,LNT,2026-03-27,70.07023407075982,70.52,0.637784925184589,10.5
no_fill,0.0,0,LPAA,2026-03-27,10.703336963995433,10.71,0.06221322133116579,2.0
no_fill,0.0,0,BCAR,2026-03-27,10.12403906121731,10.135,0.10814937131415556,2.0
no_fill,0.0,0,LPBB,2026-03-27,10.593999075443596,10.6,0.056612495815124717,2.0
success,1.4999999999999902,1,BCAT,2026-03-27,13.893225265559462,14.0,0.7626766745752737,0.5
time_profit,0.189753320683117,2,BEAG,2026-03-27,10.551841571837183,10.58,0.26614771420431627,2.0
no_fill,0.0,0,LWAC,2026-03-27,10.191133183774248,10.2,0.08692957084069854,2.0
time_profit,0.6914711452432387,2,MASI,2026-03-27,176.78756499964928,177.11,0.18205352625528584,17.0
no_fill,0.0,0,BHFAL,2026-03-27,16.426320255154156,16.52,0.5670686734009899,8.0
time_profit,0.0062234619359058385,2,MBAV,2026-03-27,10.769329774860708,10.79,0.19156835161530286,2.0
no_fill,0.0,0,MBVI,2026-03-27,10.044670181383479,10.05,0.0530330210599186,2.0
no_fill,0.0,0,MCD,2026-03-27,304.0035541454721,305.9,0.6199561472794649,4.5
no_fill,0.0,0,MCW,2026-03-27,6.932631223894827,6.97,0.5361373903181186,5.0
no_fill,0.0,0,MCTA,2026-03-27,29.352888388288267,29.355,0.007193363010502534,2.0
time_loss,0.0,2,BIXI,2026-03-27,9.915000856240784,9.92,0.05039459434693388,2.0
no_fill,0.0,0,MEGI,2026-03-27,14.140663674628406,14.23,0.6278027081629934,8.5
no_fill,0.0,0,BLUW,2026-03-27,10.243761943728288,10.26,0.1582656556697091,2.0
no_fill,0.0,0,MKLY,2026-03-27,10.02380045770489,10.03,0.06180999297217233,2.0
time_profit,0.09990009990010762,2,BLZR,2026-03-27,10.010471908253203,10.02,0.09509073599597169,2.0
no_fill,0.0,0,MLACU,2026-03-27,10.672919838627818,10.69,0.15977700067522338,2.0
no_fill,0.0,0,MLAC,2026-03-27,10.521645440340352,10.53,0.07934054757499777,2.0
no_fill,0.0,0,BMEZ,2026-03-27,13.677089555628228,13.76,0.602546834097176,4.0
no_fill,0.0,0,MOFG,2026-03-27,49.214609232754334,49.31,0.19345116050632322,5.0
success,1.4999999999999902,0,MPLX,2026-03-27,57.73777326368002,58.13,0.6747406439359772,10.0
no_fill,0.0,0,BRX,2026-03-27,28.104023230496818,28.38,0.9724340010682918,6.0
no_fill,0.0,0,NATH,2026-03-27,100.40880123246036,100.68,0.26936707145375877,5.0
success,1.4999999999999902,1,NDMO,2026-03-27,9.926274705778455,9.98,0.5383296014182858,6.75
no_fill,0.0,0,NEWTI,2026-03-27,25.137841535642387,25.21,0.286229529383632,2.0
no_fill,0.0,0,NFBK,2026-03-27,13.287351526654618,13.38,0.692440010055179,10.0
no_fill,0.0,0,CAEP,2026-03-27,10.28336420018856,10.29,0.0644878504513068,2.0
no_fill,0.0,0,NNN,2026-03-27,41.555430850476064,41.94,0.9169507618596414,6.5
no_fill,0.0,0,NPAC,2026-03-27,10.240541156480417,10.25,0.09228140019105835,2.0
no_fill,0.0,0,NSC,2026-03-27,281.3104314273413,283.25,0.6847550124125988,4.5
no_fill,0.0,0,CB,2026-03-27,317.02419098480937,319.09,0.6474063791377385,5.0
no_fill,0.0,0,O,2026-03-27,60.46910203096032,60.69,0.36397754002253413,12.0
no_fill,0.0,0,OBA,2026-03-27,10.125437493996344,10.13,0.045039545939355455,2.0
time_profit,0.2932551319648091,2,CCII,2026-03-27,10.27569093303425,10.29,0.13905798800533817,2.0
time_loss,-0.08452813189696595,2,CCIX,2026-03-27,10.66901832187923,10.68,0.10282470150533188,2.0
no_fill,0.0,0,ODP,2026-03-27,27.99677749786699,28.0,0.01150893618932106,2.0
no_fill,0.0,0,OGS,2026-03-27,84.40626024654364,84.95,0.64007033956017,11.5
no_fill,0.0,0,CCZ,2026-03-27,62.95164402332427,63.04,0.14015859244246304,2.0
no_fill,0.0,0,OLK,2026-03-27,26.071556926891933,26.08,0.03237374658000435,5.0
no_fill,0.0,0,ONTF,2026-03-27,8.082647889512758,8.1,0.2142235862622394,5.0
no_fill,0.0,0,OS,2026-03-27,23.913164094724856,23.98,0.2787152013141986,5.0
no_fill,0.0,0,OTGA,2026-03-27,10.040476494974294,10.05,0.09476124403687873,2.0
no_fill,0.0,0,OXLCO,2026-03-27,23.233037411653413,23.3,0.28739308303256494,5.0
no_fill,0.0,0,CEPF,2026-03-27,10.18950034705928,10.21,0.20078014633419286,2.0
time_profit,0.12711864406778073,2,OXLCL,2026-03-27,23.706721395728298,23.7736,0.28131458538757376,8.0
time_profit,0.06479319135699324,2,OYSE,2026-03-27,10.163514734449512,10.17,0.06376858948365678,2.0
no_fill,0.0,0,CEPV,2026-03-27,10.067227584883142,10.08,0.12671046742914907,2.0
time_loss,0.0,2,PACH,2026-03-27,10.146254765102594,10.15,0.03689886598430292,2.0
no_fill,0.0,0,CFB,2026-03-27,15.965277765172818,15.99,0.15461059929444826,5.0
stopped_out,-3.0000000000000027,1,PBA,2026-03-27,45.614726197428425,45.77,0.3392479846440426,14.75
no_fill,0.0,0,CGABL,2026-03-27,17.022465640615522,17.115,0.5406623393776017,7.5
no_fill,0.0,0,PCAP,2026-03-27,10.174443021600059,10.18,0.054587214144803144,2.0
no_fill,0.0,0,CGCT,2026-03-27,10.229660076109848,10.24,0.10097581923976598,2.0
no_fill,0.0,0,PECO,2026-03-27,36.47129580211864,36.81,0.9201418035353511,2.0
time_profit,0.0790994828110625,2,PEN,2026-03-27,334.0910977602751,335.1,0.3010749745523522,7.0
no_fill,0.0,0,PKST,2026-03-27,20.814713595537363,20.86,0.21709685744312873,5.0
no_fill,0.0,0,PLTS,2026-03-27,17.499756092530287,17.5,0.0013937569697881308,2.0
no_fill,0.0,0,PMTR,2026-03-27,10.243255722845667,10.27,0.26041165680946693,2.0
no_fill,0.0,0,POLE,2026-03-27,10.620837723636525,10.63,0.08619262806656629,2.0
no_fill,0.0,0,PNW,2026-03-27,99.30134779243146,99.69,0.38986077597406016,13.0
no_fill,0.0,0,PPL,2026-03-27,37.39093832096867,37.65,0.6880788287684628,11.0
time_profit,0.6897035635406112,2,PRA,2026-03-27,24.530810128379187,24.58,0.20012152815627027,6.5
no_fill,0.0,0,CMRX,2026-03-27,8.536160770615323,8.54,0.04495584759573591,2.0
no_fill,0.0,0,CMS,2026-03-27,75.74091722217446,76.21,0.6155134205819893,11.0
no_fill,0.0,0,CNP,2026-03-27,42.11270894417251,42.38,0.63070093399597,11.5
no_fill,0.0,0,QMMM,2026-03-27,119.39871293783933,119.4,0.0010779415080995568,2.0
time_loss,-0.23851562137823246,2,RCI,2026-03-27,38.23118735407785,38.49,0.6724152920814458,5.5
no_fill,0.0,0,RCC,2026-03-27,25.036304244977718,25.04,0.014759405041060656,2.0
no_fill,0.0,0,RCB,2026-03-27,25.147951581421943,25.2,0.20654134356371728,2.0
no_fill,0.0,0,RCM,2026-03-27,14.308934491469484,14.31,0.007445901680754805,2.0
no_fill,0.0,0,RDAG,2026-03-27,10.19942044938062,10.21,0.10361949676181287,2.0
no_fill,0.0,0,REG,2026-03-27,73.62862050811157,74.3,0.9036063147892739,5.0
no_fill,0.0,0,REVG,2026-03-27,63.805053823767686,63.9,0.14858556530878325,5.0
no_fill,0.0,0,RILYK,2026-03-27,25.212333027178502,25.23,0.07002367348988586,2.0
success,1.4999999999999902,1,RILYG,2026-03-27,22.82462659562308,23.02,0.8487115741829693,3.5
no_fill,0.0,0,CRAQ,2026-03-27,10.145194988908809,10.15,0.047340010750652674,2.0
no_fill,0.0,0,RNGT,2026-03-27,9.974951768071211,9.99,0.15063295224013248,2.0
no_fill,0.0,0,RSG,2026-03-27,214.36848383986447,215.83,0.6771608025462379,7.5
no_fill,0.0,0,RTAC,2026-03-27,10.247581717406735,10.28,0.31535294351424303,2.0
success,1.4999999999999902,0,RY,2026-03-27,157.18339321948307,158.21,0.6488886799298038,1.0
time_profit,0.27968349068931975,2,RZB,2026-03-27,24.94024624870511,25.0,0.239015005179553,2.0
time_profit,0.009138142463949173,2,CSGS,2026-03-27,80.16267462059025,80.31,0.18344587151008618,2.0
no_fill,0.0,0,CTLP,2026-03-27,10.54349346762665,10.6,0.5330804940882036,6.0
no_fill,0.0,0,SDHI,2026-03-27,10.297192879063902,10.3,0.02725360132135086,2.0
no_fill,0.0,0,SEM,2026-03-27,16.22109723201984,16.29,0.4229758623705282,5.0
no_fill,0.0,0,SEE,2026-03-27,41.94882570262974,42.0,0.12184356516728471,2.0
no_fill,0.0,0,SENEB,2026-03-27,147.52787612789714,148.03,0.3392041289622757,5.0
no_fill,0.0,0,SEMR,2026-03-27,11.918483857080354,11.93,0.09653095490063872,2.0
no_fill,0.0,0,CUB,2026-03-27,10.73681047838374,10.74,0.029697594192367723,2.0
no_fill,0.0,0,SHEL,2026-03-27,91.57477029475085,92.17,0.6457954922959239,8.0
no_fill,0.0,0,CWAN,2026-03-27,23.444360759555806,23.49,0.19429221134181396,12.0
no_fill,0.0,0,SIMA,2026-03-27,10.69436019172733,10.71,0.14602995586060044,2.0
no_fill,0.0,0,SLAB,2026-03-27,205.11038189474502,205.93,0.3980081121036221,9.0
no_fill,0.0,0,SLF,2026-03-27,60.778528127851715,61.37,0.9637801403752368,2.0
time_profit,0.6500427695221855,2,SLMBP,2026-03-27,74.5633903261868,74.79,0.30299461667763156,14.0
no_fill,0.0,0,DBRG,2026-03-27,15.349556160809149,15.38,0.19794433804195005,5.0
no_fill,0.0,0,SO,2026-03-27,94.96796803303869,95.55,0.6091386362755729,10.5
time_profit,0.8005437507106805,2,SOJE,2026-03-27,17.03363827328456,17.09,0.3297936027819812,4.25
no_fill,0.0,0,DCPH,2026-03-27,25.583683073552173,25.59,0.024685136568295768,2.0
no_fill,0.0,0,DENN,2026-03-27,6.248689082248658,6.25,0.020974684021467738,2.0
no_fill,0.0,0,DHIL,2026-03-27,171.8126064258731,172.2,0.22496723236172445,2.0
no_fill,0.0,0,STEL,2026-03-27,35.496499347483535,35.84,0.958428159923181,5.5
no_fill,0.0,0,STKL,2026-03-27,6.4331139225511444,6.46,0.4161931493630885,5.0
no_fill,0.0,0,SVA,2026-03-27,6.46999964158416,6.47,5.539657497962876e-06,2.0
no_fill,0.0,0,SVAC,2026-03-27,10.118401538927964,10.16,0.40943367196885955,2.0
no_fill,0.0,0,DMAAU,2026-03-27,10.499319972748266,10.5,0.006476450016516348,2.0
time_profit,0.18481864984205565,2,DMII,2026-03-27,9.971570677705419,9.98,0.08446214724029769,2.0
no_fill,0.0,0,SZZL,2026-03-27,10.226572411099873,10.24,0.13112879785280238,2.0
no_fill,0.0,0,TACH,2026-03-27,10.333481253538254,10.34,0.0630439696493767,2.0
no_fill,0.0,0,TACO,2026-03-27,10.191899139112818,10.2,0.07942020477628306,2.0
no_fill,0.0,0,TAK,2026-03-27,17.800952600979286,17.91,0.6088631994456376,11.0
time_loss,-0.365477416651816,2,TBB,2026-03-27,21.418278972680632,21.51,0.4264110986488591,1.5
no_fill,0.0,0,DRDB,2026-03-27,10.463417429923354,10.4734,0.09531355697907336,2.0
success,1.4999999999999902,0,TCBIO,2026-03-27,21.589523570580145,21.77,0.8290143749189474,4.5
no_fill,0.0,0,DTB,2026-03-27,16.61256243771836,16.7,0.5235782172553262,0.5
no_fill,0.0,0,DTE,2026-03-27,143.5209916575549,144.47,0.6568895566173582,11.0
no_fill,0.0,0,DUK,2026-03-27,129.5531516589181,129.99,0.3360630364504288,13.5
no_fill,0.0,0,EA,2026-03-27,201.4137443735645,202.01,0.29516144073832634,2.0
no_fill,0.0,0,EBF,2026-03-27,21.2366849272594,21.32,0.39078364324859294,12.5
time_loss,0.0,2,TLNC,2026-03-27,10.21202191527214,10.225,0.12692503401328983,2.0
no_fill,0.0,0,EBTC,2026-03-27,39.5914492601574,39.64,0.12247916206509514,2.0
no_fill,0.0,0,ECCX,2026-03-27,24.922480109925814,25.0,0.31007956029674233,2.0
no_fill,0.0,0,ED,2026-03-27,110.93917758740582,111.68,0.6633438508185747,9.5
no_fill,0.0,0,TPH,2026-03-27,46.52915782313099,46.69,0.344489562795054,5.0
no_fill,0.0,0,EFTY,2026-03-27,15.019894625762394,15.02,0.00070155950469917,2.0
no_fill,0.0,0,EHAB,2026-03-27,13.603160380772751,13.66,0.41610262977488366,5.0
success,1.4999999999999902,0,TRP,2026-03-27,63.231616150431535,63.46,0.35988630565468993,13.0
no_fill,0.0,0,TVA,2026-03-27,10.319407939005243,10.36,0.3918152605671438,2.0
no_fill,0.0,0,TXNM,2026-03-27,58.18363428166427,58.34,0.2680248857314621,2.0
no_fill,0.0,0,EMA,2026-03-27,51.065777069973095,51.38,0.6115666213057763,8.5
no_fill,0.0,0,EMIS,2026-03-27,10.026074023572894,10.03,0.03914233725927345,2.0
time_loss,-0.521059487624842,2,UNMA,2026-03-27,23.04818041757863,23.12,0.3106383322723591,8.5
no_fill,0.0,0,EPD,2026-03-27,39.031411352369766,39.28,0.6328631558814549,10.0
no_fill,0.0,0,UVV,2026-03-27,52.41701332091319,52.75,0.631254367937077,8.0
no_fill,0.0,0,UZE,2026-03-27,17.632574450766562,17.73,0.5494954835501331,6.5
no_fill,0.0,0,UZF,2026-03-27,17.61094606511314,17.72,0.6154285264495423,6.5
no_fill,0.0,0,UZD,2026-03-27,19.474746623854546,19.6599,0.9417818816242911,1.25
no_fill,0.0,0,VACI,2026-03-27,9.923642180839398,9.93,0.06402637623969752,2.0
time_loss,-0.5147039737954051,2,VLYPO,2026-03-27,24.677013569456022,24.72,0.1738933274432704,9.0
time_profit,1.0121457489878471,2,VLYPP,2026-03-27,24.810016802201737,24.88,0.28128294934992726,6.5
no_fill,0.0,0,EVAC,2026-03-27,10.055753272856228,10.07,0.14147693290737567,2.0
no_fill,0.0,0,EVRG,2026-03-27,80.31774438749105,80.85,0.6583248144823102,11.0
no_fill,0.0,0,EVOX,2026-03-27,9.954940771451557,9.96,0.05079546735384968,2.0
no_fill,0.0,0,VRE,2026-03-27,18.86983605259491,18.93,0.31782328264707116,5.0
no_fill,0.0,0,EWCZ,2026-03-27,5.750268354511936,5.775,0.4282536015249168,5.0
stopped_out,-3.0000000000000027,1,WAFDP,2026-03-27,16.500034313233158,16.58,0.4823020914767211,6.5
no_fill,0.0,0,WBD,2026-03-27,26.945940444434072,27.07,0.4582916718357159,4.0
no_fill,0.0,0,WBS,2026-03-27,67.45767197466438,68.07,0.8995563762826713,6.0
success,1.4999999999999902,0,WDI,2026-03-27,12.945910786075782,13.01,0.492615018633497,0.25
no_fill,0.0,0,WEC,2026-03-27,113.62091287467435,114.36,0.6462811519112045,10.5
no_fill,0.0,0,WENN,2026-03-27,10.174276849408908,10.18,0.0562195539399931,2.0
no_fill,0.0,0,WPC,2026-03-27,66.96875719574412,67.61,0.9484437276377482,2.0
no_fill,0.0,0,XRPN,2026-03-27,10.280179244548066,10.29,0.09543980031033425,2.0
no_fill,0.0,0,ZEUS,2026-03-27,47.727138346029804,47.86,0.27760479308440333,5.0
no_fill,0.0,0,ABL,2026-03-27,8.452995974843034,8.47,0.20075590504092453,5.0
no_fill,0.0,0,AAUC,2026-03-30,30.774781997990104,30.92,0.46965718631920395,7.0
no_fill,0.0,0,FERA,2026-03-30,10.29685079288479,10.3,0.03057482636127017,2.0
no_fill,0.0,0,FINS,2026-03-30,12.438883759105117,12.49,0.40925733302548506,4.0
time_profit,0.6050850417421261,2,ACGLN,2026-03-30,16.55979913250666,16.61,0.30223279646801837,12.0
no_fill,0.0,0,FMS,2026-03-30,22.056335148095794,22.21,0.6918723633687832,3.5
no_fill,0.0,0,FOLD,2026-03-30,14.414650264067575,14.43,0.10637377638548048,2.0
success,1.4999999999999902,0,ADC,2026-03-30,74.69405218598945,74.97,0.3680776497406296,14.0
success,1.4999999999999902,2,AEP,2026-03-30,130.6077573097449,131.12,0.3906670914087149,13.0
no_fill,0.0,0,AES,2026-03-30,13.941446849696854,14.02,0.560293511434703,7.0
no_fill,0.0,0,AFL,2026-03-30,107.7674339289417,108.17,0.3721605538118726,13.5
no_fill,0.0,0,AGNCM,2026-03-30,24.559693752694557,24.59,0.12324622735031793,10.0
no_fill,0.0,0,AGNCP,2026-03-30,24.15133443621062,24.22,0.2835076952492864,1.0
no_fill,0.0,0,GLDD,2026-03-30,16.923858077309273,16.97,0.27190290330421946,5.0
no_fill,0.0,0,AIRTP,2026-03-30,19.07550741356823,19.15,0.38899522940872083,2.0
time_profit,0.6309322374216997,2,GPAT,2026-03-30,10.811784963226295,10.82,0.0759245542856351,2.0
time_profit,0.3717472118959231,2,ALF,2026-03-30,10.77806000283264,10.79,0.11065799042964213,2.0
no_fill,0.0,0,GTEN,2026-03-30,10.211676443868715,10.22,0.08144379776209167,2.0
time_loss,-0.3883495145631133,2,HCACU,2026-03-30,10.303954808868108,10.35,0.44488107373808683,4.5
stopped_out,-3.0000000000000027,1,HESM,2026-03-30,39.34585557220599,39.5,0.3902390577063512,13.5
