status,pnl_pct,days_held,symbol,score_date
success,1.4999999999999902,0,VIST,2026-03-11
success,1.4999999999999902,0,ABVX,2026-03-12
time_loss,-2.0036429872495543,2,ICL,2026-03-12
stopped_out,-3.0000000000000027,0,DKS,2026-03-12
stopped_out,-2.9999999999999916,2,CTRE,2026-03-12
time_loss,-2.304147465437789,2,HAS,2026-03-12
stopped_out,-3.0000000000000027,0,MTLS,2026-03-12
stopped_out,-3.0000000000000027,0,APD,2026-03-12
time_loss,-1.2024048096192397,2,NJR,2026-03-12
time_loss,-0.601696587098044,2,CCEP,2026-03-12
time_profit,0.08239083214740539,2,AEP,2026-03-12
success,1.4999999999999902,1,BGC,2026-03-13
success,1.4999999999999902,0,GLXY,2026-03-13
success,1.4999999999999902,0,BMNR,2026-03-13
success,1.4999999999999902,1,NYT,2026-03-13
success,1.4999999999999902,0,WMK,2026-03-13
stopped_out,-2.9999999999999916,0,TMUS,2026-03-13
stopped_out,-2.9999999999999916,2,MO,2026-03-13
stopped_out,-3.0000000000000138,2,CSX,2026-03-16
stopped_out,-3.0000000000000027,2,TRV,2026-03-16
success,1.4999999999999902,0,FINV,2026-03-16
success,1.4999999999999902,0,KNF,2026-03-16
stopped_out,-3.0000000000000027,2,CTRE,2026-03-16
stopped_out,-3.0000000000000138,0,BMI,2026-03-16
success,1.4999999999999902,0,TS,2026-03-16
time_loss,-1.522566612289289,2,TAK,2026-03-16
stopped_out,-3.0000000000000027,0,POET,2026-03-16
success,1.4999999999999902,0,VICR,2026-03-16
time_loss,-2.0776699029126267,2,JHG,2026-03-17
stopped_out,-3.0000000000000027,1,SBS,2026-03-17
success,1.4999999999999902,1,DAL,2026-03-17
success,1.4999999999999902,0,BTSG,2026-03-17
success,1.4999999999999902,1,ET,2026-03-17
time_loss,-1.203369434416357,2,KMI,2026-03-17
success,1.4999999999999902,1,AM,2026-03-17
success,1.4999999999999902,0,RNGR,2026-03-17
time_loss,-2.1803074870364147,2,CB,2026-03-17
stopped_out,-3.0000000000000138,2,RCI,2026-03-17
stopped_out,-3.0000000000000138,0,EDU,2026-03-18
success,1.4999999999999902,0,MEOH,2026-03-18
stopped_out,-3.0000000000000027,0,HUYA,2026-03-18
stopped_out,-3.0000000000000027,0,ATS,2026-03-18
stopped_out,-3.0000000000000138,0,MOMO,2026-03-18
success,1.4999999999999902,0,SMG,2026-03-18
stopped_out,-3.0000000000000027,0,PICS,2026-03-18
success,1.4999999999999902,0,COHR,2026-03-18
success,1.4999999999999902,0,COHU,2026-03-18
success,1.4999999999999902,0,NVT,2026-03-18
success,1.4999999999999902,0,KRP,2026-03-19
time_profit,0.5808456031338505,2,WMB,2026-03-19
success,1.4999999999999902,1,BLX,2026-03-19
time_loss,-2.4588314910895526,2,CME,2026-03-19
stopped_out,-3.0000000000000027,0,ARKO,2026-03-19
success,1.4999999999999902,0,T,2026-03-19
success,1.4999999999999902,2,PAGP,2026-03-19
stopped_out,-3.0000000000000027,1,TRP,2026-03-19
success,1.4999999999999902,1,NFG,2026-03-19
success,1.4999999999999902,0,CAL,2026-03-19
success,1.4999999999999902,0,BOX,2026-03-20
success,1.4999999999999902,0,CPRX,2026-03-20
success,1.4999999999999902,0,BWIN,2026-03-20
time_loss,-1.1632415664986406,2,BCE,2026-03-20
stopped_out,-3.0000000000000027,0,URG,2026-03-20
time_loss,-1.752771771633621,2,AJG,2026-03-20
stopped_out,-3.0000000000000138,0,KALV,2026-03-20
success,1.4999999999999902,0,T,2026-03-20
