trade_id,strategy,symbol,prediction_date,entry_date,entry_price,stop_price,t1_target,t2_target,t1_exit_price,t1_status,t2_exit_price,t2_status,t1_pnl_pct,t2_pnl_pct,blended_pnl_pct,days_held,exit_date,spans_weekends,regime,status,score,n_segments,flatten_rule_applied,original_blended_pnl_pct
2015-02-12-baseline-WM-9,baseline,WM,2015-02-12,2015-02-13,41.6036,41.43658280500314,43.2891,43.91579753990051,41.43658280500314,stopped,41.43658280500314,stopped,-0.40144890104909514,-0.40144890104909514,-0.40144890104909514,0,2015-02-13,0,trend_2015_2017,stopped_out,15.0,1,passthrough,-0.40144890104909514
2015-02-12-mean_reversion-BBY-0,mean_reversion,BBY,2015-02-12,2015-02-13,26.0601,25.011132386447812,26.6902,27.67710301504152,25.011132386447812,stopped,25.011132386447812,stopped,-4.025186448064999,-4.025186448064999,-4.0734477091017185,9,2015-02-27,2,trend_2015_2017,stopped_out,33.5,3,uniform,-4.025186448064999
2015-02-12-mean_reversion-HD-1,mean_reversion,HD,2015-02-12,2015-02-13,86.5013,84.2020228901995,88.3494,89.77280075680598,90.741,profit,90.741,profit,4.901313621876202,4.901313621876202,4.391655865800215,6,2015-02-24,2,trend_2015_2017,split_full_profit,33.5,3,uniform,4.901313621876202
2015-02-12-mean_reversion-FLG-2,mean_reversion,FLG,2015-02-12,2015-02-13,28.5246,27.82419071862453,29.0951,29.43980146099728,29.0951,profit,29.43980146099728,profit,2.000028045967328,3.2084637856351295,2.6023488575873444,14,2015-03-06,3,trend_2015_2017,split_full_profit,32.5,4,uniform,2.6042459158012288
2015-02-12-mean_reversion-SCHW-3,mean_reversion,SCHW,2015-02-12,2015-02-13,26.2752,25.212275009332057,26.8007,27.664088654472785,26.8627,profit,27.664088654472785,profit,2.2359487273170053,5.285929905282494,3.896573922140867,14,2015-03-06,3,trend_2015_2017,split_full_profit,32.5,4,uniform,3.7609393162997495
2015-02-12-mean_reversion-CNK-4,mean_reversion,CNK,2015-02-12,2015-02-13,32.2794,31.534707851659604,33.1029,33.65474707383145,34.6883,profit,34.6883,profit,7.462654200511776,7.462654200511776,7.324919861918189,2,2015-02-18,1,trend_2015_2017,split_full_profit,32.0,2,uniform,7.462654200511776
2015-02-12-mean_reversion-DHI-5,mean_reversion,DHI,2015-02-12,2015-02-13,24.2387,23.195397110336465,24.7688,25.70436510916035,23.195397110336465,stopped,23.195397110336465,stopped,-4.3042856657474875,-4.3042856657474875,-3.9500132152427203,14,2015-03-06,3,trend_2015_2017,stopped_out,31.5,4,uniform,-4.3042856657474875
2015-02-12-mean_reversion-TFC-6,mean_reversion,TFC,2015-02-12,2015-02-13,25.1027,24.383279747441296,25.6048,26.04274246334337,25.6048,profit,26.04274246334337,profit,2.0001832472204217,3.7447862713706925,3.2582637214960464,22,2015-03-18,5,trend_2015_2017,split_full_profit,31.5,6,uniform,2.872484759295557
2015-02-12-mean_reversion-XHB-7,mean_reversion,XHB,2015-02-12,2015-02-13,33.144,32.24042886692764,33.8069,34.32466628054788,33.8568,profit,32.48112,stopped,2.150615496017383,-2.0000000000000018,0.18479353607054883,12,2015-03-04,3,trend_2015_2017,split_partial_profit,31.5,4,uniform,0.07530774800869056
2015-02-12-mean_reversion-DHR-8,mean_reversion,DHR,2015-02-12,2015-02-13,55.1649,54.074371645471444,56.3985,56.88441838325065,54.074371645471444,stopped,54.074371645471444,stopped,-1.976851865096385,-1.976851865096385,-1.5424977576209975,16,2015-03-10,4,trend_2015_2017,stopped_out,31.0,5,uniform,-1.976851865096385
2015-02-12-mean_reversion-FHN-9,mean_reversion,FHN,2015-02-12,2015-02-13,10.0472,9.740761187012579,10.2481,10.447613382303564,10.2481,profit,10.447613382303564,profit,1.9995620670435699,3.985323098013005,2.5737725306799852,22,2015-03-18,5,trend_2015_2017,split_full_profit,31.0,6,uniform,2.9924425825282874
2015-01-08-baseline-DRH-0,baseline,DRH,2015-01-08,2015-01-09,10.74014636257632,10.282218,10.9549,11.326783302832514,10.9549,profit,11.326783302832514,profit,1.9995410693096405,5.462094467355771,3.0549792144901833,8,2015-01-22,2,trend_2015_2017,split_full_profit,19.0,3,uniform,3.730817768332706
