tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,fast,slow,signal,trigger,direction,total_n
44,-0.10796594570095963,0.14771171650654608,-0.39748091005378994,0.18154901865187068,19,-0.3963744971059433,0.2110590853551214,-0.8100503044019813,0.017301310190094676,EUR_JPY,24,52,13,zero_cross,short,63
175,-0.06166003456353566,0.07558410898854566,-0.20980488818108514,0.08648481905401381,75,0.053374838332152744,0.11503657868905764,-0.17209685589840024,0.2788465325627057,GBP_JPY,6,13,5,signal_cross,long,250
203,-0.05125442079175095,0.06976475361126144,-0.18799333786982336,0.08548449628632147,87,-0.07057609870585073,0.10375710484862932,-0.2739400242091642,0.13278782679746276,GBP_JPY,6,13,5,signal_cross,short,290
99,-0.021970538006167942,0.10049499547016973,-0.2189407291277006,0.17499965311536472,43,0.10055299827342283,0.15153281891238146,-0.19645132679484484,0.3975573233416905,GBP_JPY,6,13,5,zero_cross,long,142
95,0.031578947368420936,0.10309068359186131,-0.17047879247162723,0.23363668720846908,42,-0.16378383593351875,0.14458319989348511,-0.4471669077247496,0.1195992358577121,GBP_JPY,6,13,5,zero_cross,short,137
172,0.02772415188992228,0.07623175095905103,-0.12169007998981773,0.1771383837696623,74,0.21899641227759317,0.11218751093465502,-0.0008911091543306604,0.438883933709517,GBP_JPY,6,13,9,signal_cross,long,246
186,-0.17226361277645835,0.07199922427577092,-0.31338209235696934,-0.03114513319594736,81,0.06729915394928701,0.10784657765618173,-0.1440801382568292,0.2786784461554032,GBP_JPY,6,13,9,signal_cross,short,267
99,-0.021970538006167942,0.10049499547016973,-0.2189407291277006,0.17499965311536472,43,0.10055299827342283,0.15153281891238146,-0.19645132679484484,0.3975573233416905,GBP_JPY,6,13,9,zero_cross,long,142
95,0.031578947368420936,0.10309068359186131,-0.17047879247162723,0.23363668720846908,42,-0.16378383593351875,0.14458319989348511,-0.4471669077247496,0.1195992358577121,GBP_JPY,6,13,9,zero_cross,short,137
142,-0.06501018221784069,0.08375532824971059,-0.22917062558727344,0.09915026115159206,61,0.12753155273295666,0.12426688507329299,-0.1160315420106976,0.3710946474766109,GBP_JPY,6,13,13,signal_cross,long,203
165,-0.09727711036111371,0.07747903535217812,-0.24913601965138282,0.05458179892915542,72,0.024054770845962622,0.1170218683997923,-0.20530809121763027,0.25341763290955555,GBP_JPY,6,13,13,signal_cross,short,237
99,-0.021970538006167942,0.10049499547016973,-0.2189407291277006,0.17499965311536472,43,0.10055299827342283,0.15153281891238146,-0.19645132679484484,0.3975573233416905,GBP_JPY,6,13,13,zero_cross,long,142
95,0.031578947368420936,0.10309068359186131,-0.17047879247162723,0.23363668720846908,42,-0.16378383593351875,0.14458319989348511,-0.4471669077247496,0.1195992358577121,GBP_JPY,6,13,13,zero_cross,short,137
172,0.06104710942873735,0.07601431829936885,-0.08794095443802559,0.2100351732955003,74,0.20570639880839403,0.11376730674047422,-0.017277522402935452,0.4286903200197235,GBP_JPY,8,17,5,signal_cross,long,246
188,-0.09241410536954227,0.07257686126053646,-0.23466475344019372,0.049836542701109196,81,-0.002373562109783068,0.1079132124151108,-0.21388345844340023,0.2091363342238341,GBP_JPY,8,17,5,signal_cross,short,269
65,-0.06482043079732215,0.12220865950239482,-0.304349403422016,0.17470854182737167,29,0.2977187422273185,0.17835903825090066,-0.05186497274444679,0.6473024571990837,GBP_JPY,8,17,5,zero_cross,long,94
77,0.1929396281068311,0.11234996736118069,-0.02726630792108306,0.41314556413474524,33,-0.13614013484388696,0.17307122250358506,-0.47535973095091366,0.20307946126313978,GBP_JPY,8,17,5,zero_cross,short,110
141,-0.08634810824546536,0.08390765378556853,-0.25080710966517966,0.07811089317424895,61,0.1695312224226804,0.12431861986936543,-0.07413327252127586,0.41319571736663663,GBP_JPY,8,17,9,signal_cross,long,202
159,-0.13868379377096704,0.07853458798508425,-0.29261158622173217,0.015243998679798088,69,0.06857889131752623,0.1192487492936799,-0.16514865729808637,0.3023064399331388,GBP_JPY,8,17,9,signal_cross,short,228
65,-0.06482043079732215,0.12220865950239482,-0.304349403422016,0.17470854182737167,29,0.2977187422273185,0.17835903825090066,-0.05186497274444679,0.6473024571990837,GBP_JPY,8,17,9,zero_cross,long,94
77,0.1929396281068311,0.11234996736118069,-0.02726630792108306,0.41314556413474524,33,-0.13614013484388696,0.17307122250358506,-0.47535973095091366,0.20307946126313978,GBP_JPY,8,17,9,zero_cross,short,110
130,-0.04094507762886795,0.08736975641834645,-0.212189800208827,0.1302996449510911,56,0.12750651165335328,0.13209229981289525,-0.1313943959799214,0.3864074192866279,GBP_JPY,8,17,13,signal_cross,long,186
142,0.06302307598884667,0.08375089528436169,-0.10112867876850225,0.2271748307461956,61,0.15033612493762274,0.1256723219991172,-0.09598162618064698,0.3966538760558925,GBP_JPY,8,17,13,signal_cross,short,203
65,-0.06482043079732215,0.12220865950239482,-0.304349403422016,0.17470854182737167,29,0.2977187422273185,0.17835903825090066,-0.05186497274444679,0.6473024571990837,GBP_JPY,8,17,13,zero_cross,long,94
77,0.1929396281068311,0.11234996736118069,-0.02726630792108306,0.41314556413474524,33,-0.13614013484388696,0.17307122250358506,-0.47535973095091366,0.20307946126313978,GBP_JPY,8,17,13,zero_cross,short,110
130,-0.15384615384615385,0.0869968974296088,-0.3243600728081871,0.01666776511587939,56,-0.023281569224749936,0.133127361553208,-0.28421119786903765,0.23764805941953776,GBP_JPY,12,26,5,signal_cross,long,186
147,-0.08319866104557776,0.08220571263520447,-0.24432185781057852,0.077924535719423,63,0.059697023049997175,0.12581800710135035,-0.18690627086864953,0.30630031696864385,GBP_JPY,12,26,5,signal_cross,short,210
54,-0.12200633691991715,0.13526592419676856,-0.3871275483455835,0.14311487450574922,24,0.37126182651392065,0.185236009064837,0.008199248746840138,0.7343244042810011,GBP_JPY,12,26,5,zero_cross,long,78
53,-0.09433962264150944,0.13805656836684024,-0.36493049664051636,0.17625125135749745,23,0.03336713041407068,0.2038735469537211,-0.36622502161522263,0.432959282443364,GBP_JPY,12,26,5,zero_cross,short,76
112,-0.02404864411364441,0.09450354611002029,-0.20927559448928418,0.16117830626199536,49,0.17439675199579355,0.14107098943604748,-0.10210238729885954,0.4508958912904466,GBP_JPY,12,26,9,signal_cross,long,161
124,0.06854268334911057,0.0893350901395924,-0.10655409332449053,0.24363946002271167,54,-0.07720359270397857,0.13494253555001576,-0.34169096238200947,0.1872837769740523,GBP_JPY,12,26,9,signal_cross,short,178
54,-0.12200633691991715,0.13526592419676856,-0.3871275483455835,0.14311487450574922,24,0.37126182651392065,0.185236009064837,0.008199248746840138,0.7343244042810011,GBP_JPY,12,26,9,zero_cross,long,78
53,-0.09433962264150944,0.13805656836684024,-0.36493049664051636,0.17625125135749745,23,0.03336713041407068,0.2038735469537211,-0.36622502161522263,0.432959282443364,GBP_JPY,12,26,9,zero_cross,short,76
114,-0.11650693275792699,0.09270722393400324,-0.29821309166857335,0.06519922615271935,49,0.3132733458645946,0.13617265755799493,0.04637493705092455,0.5801717546782647,GBP_JPY,12,26,13,signal_cross,long,163
113,-0.00044887796091833793,0.09407315777387135,-0.18483226719770618,0.18393451127586952,49,-0.22380992296729885,0.13859077437895606,-0.4954478407500527,0.04782799481545502,GBP_JPY,12,26,13,signal_cross,short,162
54,-0.12200633691991715,0.13526592419676856,-0.3871275483455835,0.14311487450574922,24,0.37126182651392065,0.185236009064837,0.008199248746840138,0.7343244042810011,GBP_JPY,12,26,13,zero_cross,long,78
53,-0.09433962264150944,0.13805656836684024,-0.36493049664051636,0.17625125135749745,23,0.03336713041407068,0.2038735469537211,-0.36622502161522263,0.432959282443364,GBP_JPY,12,26,13,zero_cross,short,76
109,-0.051269194437390246,0.09573071106332372,-0.23890138812150474,0.13636299924672424,47,0.2765957446808511,0.14168970951745266,-0.0011160859733561623,0.5543075753350584,GBP_JPY,18,39,5,signal_cross,long,156
126,-0.02563653312460263,0.08907645451298807,-0.20022638397005924,0.148953317720854,55,-0.07293611498069304,0.13386172355104325,-0.3353050931407378,0.18943286317935176,GBP_JPY,18,39,5,signal_cross,short,181
42,-0.047619047619047616,0.1559965936388461,-0.35337237115118597,0.25813427591309074,19,-0.058576550156270446,0.2184904663927011,-0.4868178642859646,0.3696647639734237,GBP_JPY,18,39,5,zero_cross,long,61
42,0.08573278295263895,0.15440159908066578,-0.216894351245466,0.3883599171507439,19,-0.28203638505068074,0.2145754328742996,-0.7026042334843079,0.13853146338294647,GBP_JPY,18,39,5,zero_cross,short,61
102,-0.14617147066928476,0.09794473557405292,-0.3381431523944285,0.045800211055858964,45,0.1633420877192252,0.14774630066075636,-0.12624066157585728,0.4529248370143077,GBP_JPY,18,39,9,signal_cross,long,147
101,0.017522740854456126,0.09951465477930614,-0.1775259825129839,0.21257146422189616,44,-0.031082984159681238,0.1488943593851715,-0.3229159285546174,0.26074996023525493,GBP_JPY,18,39,9,signal_cross,short,145
42,-0.047619047619047616,0.1559965936388461,-0.35337237115118597,0.25813427591309074,19,-0.058576550156270446,0.2184904663927011,-0.4868178642859646,0.3696647639734237,GBP_JPY,18,39,9,zero_cross,long,61
42,0.08573278295263895,0.15440159908066578,-0.216894351245466,0.3883599171507439,19,-0.28203638505068074,0.2145754328742996,-0.7026042334843079,0.13853146338294647,GBP_JPY,18,39,9,zero_cross,short,61
79,-0.0480135838327244,0.11240828039988209,-0.26833381341649326,0.17230664575104448,35,0.29101126414289635,0.16158434738615124,-0.02569405673396008,0.6077165850197528,GBP_JPY,18,39,13,signal_cross,long,114
86,-0.20930232558139547,0.10606283024178025,-0.41718547285528473,-0.0014191783075061803,37,-0.4284642061832584,0.14652948338977334,-0.7156619936272142,-0.14126641873930268,GBP_JPY,18,39,13,signal_cross,short,123
42,-0.047619047619047616,0.1559965936388461,-0.35337237115118597,0.25813427591309074,19,-0.058576550156270446,0.2184904663927011,-0.4868178642859646,0.3696647639734237,GBP_JPY,18,39,13,zero_cross,long,61
42,0.08573278295263895,0.15440159908066578,-0.216894351245466,0.3883599171507439,19,-0.28203638505068074,0.2145754328742996,-0.7026042334843079,0.13853146338294647,GBP_JPY,18,39,13,zero_cross,short,61
101,-0.0297029702970297,0.09995587694355612,-0.2256164891063997,0.1662105485123403,44,0.2582934793503208,0.1457605239717353,-0.02739714763428036,0.543984106334922,GBP_JPY,24,52,5,signal_cross,long,145
110,0.11608906205727325,0.09471900401634159,-0.06956018581475627,0.3017383099293028,48,0.03287033546533281,0.14476987607547542,-0.250878621642599,0.3166192925732646,GBP_JPY,24,52,5,signal_cross,short,158
35,-0.2571428571428571,0.1657316710671738,-0.5819769324345178,0.06769121814880352,15,-0.09290305190622553,0.2413932232641739,-0.5660337695040063,0.3802276656915553,GBP_JPY,24,52,5,zero_cross,long,50
36,0.4444444444444444,0.15141892085983263,0.14766335955917248,0.7412255293297163,16,-0.25,0.25,-0.74,0.24,GBP_JPY,24,52,5,zero_cross,short,52
85,0.09664316082077933,0.10798134441299458,-0.11500027422869004,0.3082865958702487,37,0.10909863139991537,0.1603927893542093,-0.20527123573433487,0.4234684985341656,GBP_JPY,24,52,9,signal_cross,long,122
84,-0.12098973145414718,0.10767176702984345,-0.33202639483264035,0.09004693192434599,37,-0.22455981894721466,0.16030540659672418,-0.5387584158767941,0.08963877798236475,GBP_JPY,24,52,9,signal_cross,short,121
35,-0.2571428571428571,0.1657316710671738,-0.5819769324345178,0.06769121814880352,15,-0.09290305190622553,0.2413932232641739,-0.5660337695040063,0.3802276656915553,GBP_JPY,24,52,9,zero_cross,long,50
36,0.4444444444444444,0.15141892085983263,0.14766335955917248,0.7412255293297163,16,-0.25,0.25,-0.74,0.24,GBP_JPY,24,52,9,zero_cross,short,52
84,0.10960627234779477,0.10847194129297341,-0.1029987325864331,0.32221127728202265,36,0.0,0.16903085094570333,-0.33130046785357853,0.33130046785357853,GBP_JPY,24,52,13,signal_cross,long,120
79,-0.10417978700885988,0.11192712532664296,-0.3235569526490801,0.11519737863136031,34,-0.2231251471450051,0.16481080659075248,-0.54615432806288,0.09990403377286977,GBP_JPY,24,52,13,signal_cross,short,113
35,-0.2571428571428571,0.1657316710671738,-0.5819769324345178,0.06769121814880352,15,-0.09290305190622553,0.2413932232641739,-0.5660337695040063,0.3802276656915553,GBP_JPY,24,52,13,zero_cross,long,50
36,0.4444444444444444,0.15141892085983263,0.14766335955917248,0.7412255293297163,16,-0.25,0.25,-0.74,0.24,GBP_JPY,24,52,13,zero_cross,short,52
230,0.038988746447077643,0.0653339133309139,-0.08906572368151361,0.1670432165756689,99,0.10488040708760925,0.0939087448959287,-0.079180732908411,0.2889415470836295,GBP_AUD,6,13,5,signal_cross,long,329
203,0.05911460888973795,0.06940180097974158,-0.07691292103055554,0.19514213881003145,87,0.03281622221866477,0.10073459190063767,-0.16462357790658505,0.23025602234391462,GBP_AUD,6,13,5,signal_cross,short,290
112,0.025779424408094737,0.09446483988704352,-0.15937166177051054,0.21093051058670004,48,0.1473451116035828,0.1370596240271569,-0.12129175148964474,0.4159819746968103,GBP_AUD,6,13,5,zero_cross,long,160
95,0.048922143707054985,0.10040033425861596,-0.1478625114398323,0.24570679885394225,42,0.05924627061777162,0.14601337954300997,-0.2269399532865279,0.34543249452207114,GBP_AUD,6,13,5,zero_cross,short,137
204,0.07421448277683101,0.06877894698338648,-0.06059225331060647,0.2090212188642685,88,0.050097654368328005,0.09982139394915626,-0.14555227777201826,0.24574758650867426,GBP_AUD,6,13,9,signal_cross,long,292
177,-0.041689242754728933,0.07444644629862757,-0.18760427750003897,0.1042257919905811,76,-0.07625518093071136,0.10822136918093998,-0.2883690645253537,0.13585870266393102,GBP_AUD,6,13,9,signal_cross,short,253
112,0.025779424408094737,0.09446483988704352,-0.15937166177051054,0.21093051058670004,48,0.1473451116035828,0.1370596240271569,-0.12129175148964474,0.4159819746968103,GBP_AUD,6,13,9,zero_cross,long,160
95,0.048922143707054985,0.10040033425861596,-0.1478625114398323,0.24570679885394225,42,0.05924627061777162,0.14601337954300997,-0.2269399532865279,0.34543249452207114,GBP_AUD,6,13,9,zero_cross,short,137
182,-0.095990119103511,0.07287246589801806,-0.2388201522636264,0.046839914056604384,78,0.03843414082911188,0.10694959072505625,-0.17118705699199838,0.2480553386502221,GBP_AUD,6,13,13,signal_cross,long,260
163,0.021857516483065245,0.07788685530195025,-0.13080071990875725,0.17451575287488774,71,-0.04465684518727952,0.11200214217249485,-0.2641810438453694,0.17486735347081037,GBP_AUD,6,13,13,signal_cross,short,234
112,0.025779424408094737,0.09446483988704352,-0.15937166177051054,0.21093051058670004,48,0.1473451116035828,0.1370596240271569,-0.12129175148964474,0.4159819746968103,GBP_AUD,6,13,13,zero_cross,long,160
95,0.048922143707054985,0.10040033425861596,-0.1478625114398323,0.24570679885394225,42,0.05924627061777162,0.14601337954300997,-0.2269399532865279,0.34543249452207114,GBP_AUD,6,13,13,zero_cross,short,137
200,0.035698772432367645,0.06959501982010216,-0.1007074664150326,0.1721050112797679,87,0.16943120178639115,0.09881120907605966,-0.024238768002685762,0.36310117157546806,GBP_AUD,8,17,5,signal_cross,long,287
170,-0.07281762333874718,0.07579698726767471,-0.2213797183833896,0.07574447170589525,73,-0.10573525734665723,0.1111695210147957,-0.3236275185356568,0.11215700384234234,GBP_AUD,8,17,5,signal_cross,short,243
93,-0.11816901752590332,0.10044479580816207,-0.31504081730990097,0.07870278225809434,40,0.14724904228544006,0.15096939775921892,-0.148650977322629,0.4431490618935091,GBP_AUD,8,17,5,zero_cross,long,133
85,0.11301946889440377,0.10736495479926383,-0.09741584251215334,0.32345478030096086,37,-0.10527900677307311,0.15814273181868999,-0.41523876113770547,0.20468074759155924,GBP_AUD,8,17,5,zero_cross,short,122
162,-0.0380347688222849,0.07778253602563645,-0.19048853943253236,0.11441900178796255,70,0.1507311889509367,0.11148664904618405,-0.06778264317958402,0.3692450210814574,GBP_AUD,8,17,9,signal_cross,long,232
159,0.0826376811993273,0.07859943350837205,-0.07141720847708191,0.2366925708757365,69,-0.12438987831404248,0.11364641387430474,-0.34713684950767976,0.0983570928795948,GBP_AUD,8,17,9,signal_cross,short,228
93,-0.11816901752590332,0.10044479580816207,-0.31504081730990097,0.07870278225809434,40,0.14724904228544006,0.15096939775921892,-0.148650977322629,0.4431490618935091,GBP_AUD,8,17,9,zero_cross,long,133
85,0.11301946889440377,0.10736495479926383,-0.09741584251215334,0.32345478030096086,37,-0.10527900677307311,0.15814273181868999,-0.41523876113770547,0.20468074759155924,GBP_AUD,8,17,9,zero_cross,short,122
130,-0.008811943451691657,0.08693300119116042,-0.17920062578636606,0.16157673888298277,56,-0.021421728181277334,0.1288501222197888,-0.27396796773206344,0.23112451136950876,GBP_AUD,8,17,13,signal_cross,long,186
137,0.10225037366063643,0.08416498381078394,-0.06271299460850009,0.26721374192977293,59,-0.009446688232978192,0.12280356735734624,-0.2501416802533768,0.23124830378742042,GBP_AUD,8,17,13,signal_cross,short,196
93,-0.11816901752590332,0.10044479580816207,-0.31504081730990097,0.07870278225809434,40,0.14724904228544006,0.15096939775921892,-0.148650977322629,0.4431490618935091,GBP_AUD,8,17,13,zero_cross,long,133
85,0.11301946889440377,0.10736495479926383,-0.09741584251215334,0.32345478030096086,37,-0.10527900677307311,0.15814273181868999,-0.41523876113770547,0.20468074759155924,GBP_AUD,8,17,13,zero_cross,short,122
157,0.06679397673213347,0.07830250772680868,-0.08667893841241153,0.22026689187667847,68,0.12341224565361773,0.11456595973930642,-0.10113703543542284,0.3479615267426583,GBP_AUD,12,26,5,signal_cross,long,225
155,-0.019651927076621403,0.07936552373584488,-0.17520835359887738,0.13590449944563454,67,-0.03672391908555709,0.11750989299990405,-0.267043309365369,0.19359547119425485,GBP_AUD,12,26,5,signal_cross,short,222
75,-0.05945246563714734,0.1148245996789675,-0.28450868100792365,0.16560374973362896,33,0.14307402371552333,0.17365545136221539,-0.1972906609544188,0.48343870838546543,GBP_AUD,12,26,5,zero_cross,long,108
68,-0.031796781463032546,0.12121334406093114,-0.2693749358224576,0.20578137289639248,30,-0.13333333333333333,0.1840373108931074,-0.4940464626838238,0.22737979601715716,GBP_AUD,12,26,5,zero_cross,short,98
126,-0.04997707560416496,0.08768350498550397,-0.2218367453757527,0.12188259416742281,55,-0.06680280119577156,0.12713153023227317,-0.31598060045102694,0.18237499805948384,GBP_AUD,12,26,9,signal_cross,long,181
129,0.1266784002852915,0.08632455760146586,-0.04251773261358158,0.29587453318416457,56,0.16635156779789287,0.12640296398899523,-0.08139824162053777,0.4141013772163235,GBP_AUD,12,26,9,signal_cross,short,185
75,-0.05945246563714734,0.1148245996789675,-0.28450868100792365,0.16560374973362896,33,0.14307402371552333,0.17365545136221539,-0.1972906609544188,0.48343870838546543,GBP_AUD,12,26,9,zero_cross,long,108
68,-0.031796781463032546,0.12121334406093114,-0.2693749358224576,0.20578137289639248,30,-0.13333333333333333,0.1840373108931074,-0.4940464626838238,0.22737979601715716,GBP_AUD,12,26,9,zero_cross,short,98
122,0.15238687089450045,0.08929268648056324,-0.022626794607403494,0.32740053639640443,53,0.016037943461044694,0.1314002052743439,-0.24150645887666933,0.27358234579875873,GBP_AUD,12,26,13,signal_cross,long,175
112,0.11762697943534729,0.09258463880429099,-0.06383891262106305,0.2990928714917576,48,0.03310555900506492,0.14241587511486617,-0.24602955622007275,0.3122406742302026,GBP_AUD,12,26,13,signal_cross,short,160
75,-0.05945246563714734,0.1148245996789675,-0.28450868100792365,0.16560374973362896,33,0.14307402371552333,0.17365545136221539,-0.1972906609544188,0.48343870838546543,GBP_AUD,12,26,13,zero_cross,long,108
68,-0.031796781463032546,0.12121334406093114,-0.2693749358224576,0.20578137289639248,30,-0.13333333333333333,0.1840373108931074,-0.4940464626838238,0.22737979601715716,GBP_AUD,12,26,13,zero_cross,short,98
115,-0.07067602536257642,0.09302193408174525,-0.2529990161627971,0.11164696543764427,50,0.0157388792995142,0.1375180314397474,-0.2537964623223907,0.2852742209214191,GBP_AUD,18,39,5,signal_cross,long,165
117,0.11672457390025895,0.09044512276288114,-0.060547866714988074,0.29399701451550597,51,0.013531217239499117,0.1380078070173262,-0.25696408451446023,0.2840265189934585,GBP_AUD,18,39,5,signal_cross,short,168
49,0.0033764446452036363,0.14289703861084124,-0.2767017510320452,0.2834546403224525,21,0.06891540630210809,0.2193378879906984,-0.36098685415966075,0.4988176667638769,GBP_AUD,18,39,5,zero_cross,long,70
49,-0.3469387755102041,0.13537244042266938,-0.6122687587386361,-0.08160879228177209,22,0.008843452848565551,0.2087583085906898,-0.4003228319891865,0.41800973768631755,GBP_AUD,18,39,5,zero_cross,short,71
112,0.009879907787908315,0.09429792659883547,-0.17494402834580922,0.19470384392162585,49,-0.08932274447659498,0.13533898701092723,-0.35458715901801235,0.17594167006482236,GBP_AUD,18,39,9,signal_cross,long,161
103,-0.07078305574998188,0.0985088211102361,-0.2638603451260446,0.12229423362608087,45,0.3121543260525147,0.1392307829604823,0.03926199144996939,0.58504666065506,GBP_AUD,18,39,9,signal_cross,short,148
49,0.0033764446452036363,0.14289703861084124,-0.2767017510320452,0.2834546403224525,21,0.06891540630210809,0.2193378879906984,-0.36098685415966075,0.4988176667638769,GBP_AUD,18,39,9,zero_cross,long,70
49,-0.3469387755102041,0.13537244042266938,-0.6122687587386361,-0.08160879228177209,22,0.008843452848565551,0.2087583085906898,-0.4003228319891865,0.41800973768631755,GBP_AUD,18,39,9,zero_cross,short,71
102,-0.02185459901389717,0.09814750192262182,-0.21422370278223593,0.1705145047544416,44,-0.06381855731141858,0.14718811280685634,-0.35230725841285704,0.22467014379001984,GBP_AUD,18,39,13,signal_cross,long,146
95,-0.033646501236529014,0.10289112760909544,-0.23531311135035607,0.16802010887729804,41,0.07233641428142447,0.15088230664347882,-0.223392906739794,0.3680657353026429,GBP_AUD,18,39,13,signal_cross,short,136
49,0.0033764446452036363,0.14289703861084124,-0.2767017510320452,0.2834546403224525,21,0.06891540630210809,0.2193378879906984,-0.36098685415966075,0.4988176667638769,GBP_AUD,18,39,13,zero_cross,long,70
49,-0.3469387755102041,0.13537244042266938,-0.6122687587386361,-0.08160879228177209,22,0.008843452848565551,0.2087583085906898,-0.4003228319891865,0.41800973768631755,GBP_AUD,18,39,13,zero_cross,short,71
116,0.017996919573615874,0.09233846894442764,-0.1629864795574623,0.19898031870469404,50,0.016773725029192325,0.13452208235632834,-0.24688955638921123,0.2804370064475959,GBP_AUD,24,52,5,signal_cross,long,166
106,-0.02222198204117132,0.09663980757818996,-0.21163600489442363,0.167192040812081,46,0.025658380839193643,0.14587754188880872,-0.26026160126287146,0.31157836294125874,GBP_AUD,24,52,5,signal_cross,short,152
39,0.1969922163539224,0.1566785252856226,-0.1100976932058979,0.5040821259137427,18,0.049609674673302524,0.2354744506702359,-0.4119202486403598,0.5111395979869648,GBP_AUD,24,52,5,zero_cross,long,57
39,0.07692307692307665,0.16174076401164514,-0.24008882053974784,0.39393497438590114,17,0.7569366653594148,0.16057213781959667,0.44221527523300536,1.0716580554858244,GBP_AUD,24,52,5,zero_cross,short,56
102,-0.050684046105052095,0.0986201278701706,-0.24397949673058647,0.1426114045204823,44,-0.0899424961226658,0.1435700441525992,-0.3713397826617602,0.1914547904164286,GBP_AUD,24,52,9,signal_cross,long,146
94,0.032771115062259756,0.103089723368529,-0.16928474274005706,0.2348269728645766,41,0.00509691311786558,0.1549686901998755,-0.29864171967389036,0.30883554590962153,GBP_AUD,24,52,9,signal_cross,short,135
39,0.1969922163539224,0.1566785252856226,-0.1100976932058979,0.5040821259137427,18,0.049609674673302524,0.2354744506702359,-0.4119202486403598,0.5111395979869648,GBP_AUD,24,52,9,zero_cross,long,57
39,0.07692307692307665,0.16174076401164514,-0.24008882053974784,0.39393497438590114,17,0.7569366653594148,0.16057213781959667,0.44221527523300536,1.0716580554858244,GBP_AUD,24,52,9,zero_cross,short,56
90,-0.04161212725136156,0.10474362891957732,-0.2469096399337331,0.16368538543100997,39,-0.02564102564102564,0.16216808513683997,-0.343490472509232,0.29220842122718066,GBP_AUD,24,52,13,signal_cross,long,129
87,0.08045977011494253,0.10748316392731545,-0.13020723118259575,0.29112677141248083,38,-0.26489593868588074,0.15411439504958396,-0.5669601529830652,0.037168275611303814,GBP_AUD,24,52,13,signal_cross,short,125
39,0.1969922163539224,0.1566785252856226,-0.1100976932058979,0.5040821259137427,18,0.049609674673302524,0.2354744506702359,-0.4119202486403598,0.5111395979869648,GBP_AUD,24,52,13,zero_cross,long,57
39,0.07692307692307665,0.16174076401164514,-0.24008882053974784,0.39393497438590114,17,0.7569366653594148,0.16057213781959667,0.44221527523300536,1.0716580554858244,GBP_AUD,24,52,13,zero_cross,short,56
208,-0.1270658175388683,0.0676330082474635,-0.2596265137038968,0.00549487862616016,90,-0.006996609509381516,0.09871523023192755,-0.2004784607639595,0.18648524174519646,GBP_CAD,6,13,5,signal_cross,long,298
210,-0.01830211221247196,0.06771374618669096,-0.15102105473838626,0.11441683031344232,90,-0.05027848565191835,0.10063235030254533,-0.24751789224490722,0.1469609209410705,GBP_CAD,6,13,5,signal_cross,short,300
98,0.10512972111467805,0.09925583608048806,-0.08941171760307853,0.29967115983243464,43,0.010707699355072356,0.14209612525249818,-0.26780070613982404,0.2892161048499688,GBP_CAD,6,13,5,zero_cross,long,141
104,-0.12137661146233941,0.09529511233794946,-0.30815503164472036,0.06540180872004153,45,0.06928425731561466,0.14040684543388818,-0.20591315973480617,0.3444816743660355,GBP_CAD,6,13,5,zero_cross,short,149
154,-0.0927978247790721,0.07804509009483955,-0.24576620136495764,0.060170551806813424,67,0.13546582209440586,0.11463446194687675,-0.08921772332147257,0.36014936751028426,GBP_CAD,6,13,9,signal_cross,long,221
163,-0.08588853155020647,0.07697030236607,-0.23675032418770364,0.06497326108729072,70,-0.011384095161144695,0.11362649034074548,-0.23409201622900583,0.21132382590671644,GBP_CAD,6,13,9,signal_cross,short,233
98,0.10512972111467805,0.09925583608048806,-0.08941171760307853,0.29967115983243464,43,0.010707699355072356,0.14209612525249818,-0.26780070613982404,0.2892161048499688,GBP_CAD,6,13,9,zero_cross,long,141
104,-0.12137661146233941,0.09529511233794946,-0.30815503164472036,0.06540180872004153,45,0.06928425731561466,0.14040684543388818,-0.20591315973480617,0.3444816743660355,GBP_CAD,6,13,9,zero_cross,short,149
149,-0.06551274050727486,0.07929293960385618,-0.220926902130833,0.08990142111628326,65,0.24763914250531993,0.11812987411029577,0.01610458924914024,0.4791736957614996,GBP_CAD,6,13,13,signal_cross,long,214
144,-0.10180903073246735,0.08200847332634004,-0.26254563845209383,0.05892757698715913,62,-0.22558444742357717,0.11882037738397215,-0.45847238709616256,0.007303492249008253,GBP_CAD,6,13,13,signal_cross,short,206
98,0.10512972111467805,0.09925583608048806,-0.08941171760307853,0.29967115983243464,43,0.010707699355072356,0.14209612525249818,-0.26780070613982404,0.2892161048499688,GBP_CAD,6,13,13,zero_cross,long,141
104,-0.12137661146233941,0.09529511233794946,-0.30815503164472036,0.06540180872004153,45,0.06928425731561466,0.14040684543388818,-0.20591315973480617,0.3444816743660355,GBP_CAD,6,13,13,zero_cross,short,149
165,-0.08621279721294374,0.0759708577677816,-0.23511567843779568,0.06269008401190819,71,0.11202066481346046,0.11120647690916606,-0.10594402992850502,0.32998535955542596,GBP_CAD,8,17,5,signal_cross,long,236
171,-0.0799645252980162,0.0747904855904249,-0.226553877055249,0.06662482645921658,74,-0.025694134859536005,0.11076777936819451,-0.24279898242119724,0.19141071270212523,GBP_CAD,8,17,5,signal_cross,short,245
