strategy,pair,direction,entry_mode,entry_ts,exit_ts,r
ema,EUR_GBP,short,mid,2022-02-08 10:00:00,2022-02-11 14:00:00,0.5
ema,EUR_GBP,short,mid,2022-03-09 14:00:00,2022-03-10 14:00:00,0.5
ema,EUR_GBP,short,mid,2022-03-10 22:00:00,2022-03-22 05:00:00,0.5
ema,EUR_GBP,short,mid,2022-03-14 05:00:00,2022-03-22 05:00:00,0.4999999999999934
ema,EUR_GBP,short,mid,2022-03-14 13:00:00,2022-03-17 05:00:00,0.4999999999999934
ema,EUR_GBP,short,mid,2022-03-15 21:00:00,2022-03-22 05:00:00,0.5
ema,EUR_GBP,short,mid,2022-03-17 09:00:00,2022-03-18 13:00:00,0.5000000000000066
ema,EUR_GBP,short,mid,2022-03-21 05:00:00,2022-03-21 13:00:00,0.4999999999999934
ema,EUR_GBP,short,mid,2022-03-28 13:00:00,2022-03-29 17:00:00,-1.0
ema,EUR_GBP,short,mid,2022-03-29 05:00:00,2022-03-30 17:00:00,-1.0
ema,EUR_GBP,short,mid,2022-04-22 09:00:00,2022-05-05 09:00:00,-1.0
ema,EUR_GBP,short,mid,2022-04-28 09:00:00,2022-04-29 09:00:00,0.5000000000000066
ema,EUR_GBP,short,mid,2022-05-02 13:00:00,2022-05-05 09:00:00,-1.0
ema,EUR_GBP,short,mid,2022-05-03 09:00:00,2022-05-05 09:00:00,-1.0
ema,EUR_GBP,short,mid,2022-05-04 21:00:00,2022-05-05 09:00:00,-1.0
ema,EUR_GBP,short,mid,2022-05-18 05:00:00,2022-05-23 01:00:00,0.5
ema,EUR_GBP,short,mid,2022-05-18 21:00:00,2022-05-23 01:00:00,0.5
ema,EUR_GBP,short,mid,2022-05-19 17:00:00,2022-05-23 01:00:00,0.5
ema,EUR_GBP,short,mid,2022-05-23 13:00:00,2022-05-24 05:00:00,-1.0
ema,EUR_GBP,short,mid,2022-05-25 21:00:00,2022-06-03 13:00:00,-1.0
ema,EUR_GBP,short,mid,2022-05-27 13:00:00,2022-06-03 17:00:00,-1.0
ema,EUR_GBP,short,mid,2022-06-08 05:00:00,2022-06-14 05:00:00,-1.0
ema,EUR_GBP,short,mid,2022-06-10 13:00:00,2022-06-14 09:00:00,-1.0
ema,EUR_GBP,short,mid,2022-06-17 13:00:00,2022-07-01 09:00:00,-1.0
ema,EUR_GBP,short,mid,2022-06-24 13:00:00,2022-06-30 13:00:00,0.5
ema,EUR_GBP,short,mid,2022-06-30 13:00:00,2022-07-05 05:00:00,0.5000000000000064
ema,EUR_GBP,short,mid,2022-08-19 09:00:00,2022-08-22 13:00:00,0.5
ema,EUR_GBP,short,mid,2022-08-21 21:00:00,2022-08-22 13:00:00,0.49999999999999345
ema,EUR_GBP,short,mid,2022-08-26 13:00:00,2022-08-30 13:00:00,-1.0
ema,EUR_GBP,short,mid,2022-09-30 09:00:00,2022-09-30 13:00:00,0.5
ema,EUR_GBP,short,mid,2022-10-02 21:00:00,2022-10-03 05:00:00,0.5
ema,EUR_GBP,short,mid,2022-10-06 13:00:00,2022-10-07 05:00:00,0.49999999999999367
ema,EUR_GBP,short,mid,2022-10-06 21:00:00,2022-10-07 09:00:00,0.49999999999999367
ema,EUR_GBP,short,mid,2022-10-07 13:00:00,2022-10-10 09:00:00,0.49999999999999367
ema,EUR_GBP,short,mid,2022-10-10 09:00:00,2022-10-11 13:00:00,0.5
ema,EUR_GBP,short,mid,2022-10-11 01:00:00,2022-10-11 13:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2022-10-11 17:00:00,2022-10-12 05:00:00,0.5
ema,EUR_GBP,short,mid,2022-10-21 09:00:00,2022-10-21 17:00:00,0.5
ema,EUR_GBP,short,mid,2022-11-03 17:00:00,2022-11-07 18:00:00,0.5
ema,EUR_GBP,short,mid,2022-11-04 09:00:00,2022-11-07 18:00:00,0.5
ema,EUR_GBP,short,mid,2022-11-08 10:00:00,2022-11-09 14:00:00,-1.0
ema,EUR_GBP,short,mid,2022-11-09 06:00:00,2022-11-10 10:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2022-11-11 10:00:00,2022-11-17 06:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2022-11-14 10:00:00,2022-11-15 10:00:00,0.49999999999999367
ema,EUR_GBP,short,mid,2022-11-17 10:00:00,2022-11-17 22:00:00,0.5
ema,EUR_GBP,short,mid,2022-12-15 14:00:00,2022-12-22 10:00:00,-1.0
ema,EUR_GBP,short,mid,2022-12-19 10:00:00,2022-12-22 10:00:00,-1.0
ema,EUR_GBP,short,mid,2023-01-09 10:00:00,2023-01-18 06:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2023-01-24 10:00:00,2023-01-26 06:00:00,0.5
ema,EUR_GBP,short,mid,2023-01-31 14:00:00,2023-02-02 06:00:00,-1.0
ema,EUR_GBP,short,mid,2023-02-10 14:00:00,2023-02-14 10:00:00,0.5000000000000062
ema,EUR_GBP,short,mid,2023-02-15 06:00:00,2023-02-21 06:00:00,0.5
ema,EUR_GBP,short,mid,2023-03-01 10:00:00,2023-03-03 18:00:00,0.5
ema,EUR_GBP,short,mid,2023-03-02 18:00:00,2023-03-10 10:00:00,0.5
ema,EUR_GBP,short,mid,2023-03-06 10:00:00,2023-03-10 10:00:00,0.5
ema,EUR_GBP,short,mid,2023-03-09 18:00:00,2023-03-10 06:00:00,0.4999999999999937
ema,EUR_GBP,short,mid,2023-04-13 21:00:00,2023-04-28 13:00:00,0.5
ema,EUR_GBP,short,mid,2023-04-17 13:00:00,2023-04-28 13:00:00,0.4999999999999937
ema,EUR_GBP,short,mid,2023-04-17 21:00:00,2023-04-28 13:00:00,0.4999999999999937
ema,EUR_GBP,short,mid,2023-04-18 17:00:00,2023-04-28 13:00:00,0.5
ema,EUR_GBP,short,mid,2023-04-21 05:00:00,2023-04-28 13:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2023-04-21 17:00:00,2023-04-28 13:00:00,0.5
ema,EUR_GBP,short,mid,2023-04-24 05:00:00,2023-04-28 09:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2023-07-19 01:00:00,2023-07-25 13:00:00,0.5000000000000064
ema,EUR_GBP,short,mid,2023-07-24 21:00:00,2023-07-25 13:00:00,0.49999999999999356
ema,EUR_GBP,short,mid,2023-08-03 09:00:00,2023-08-15 05:00:00,0.49999999999999356
ema,EUR_GBP,short,mid,2023-08-04 13:00:00,2023-08-15 05:00:00,0.49999999999999356
ema,EUR_GBP,short,mid,2023-08-06 21:00:00,2023-08-15 05:00:00,0.5
ema,EUR_GBP,short,mid,2023-08-09 09:00:00,2023-08-15 13:00:00,0.5000000000000064
ema,EUR_GBP,short,mid,2023-08-14 01:00:00,2023-08-15 05:00:00,0.5000000000000064
ema,EUR_GBP,short,mid,2023-09-12 17:00:00,2023-09-21 09:00:00,-1.0
ema,EUR_GBP,short,mid,2023-09-15 13:00:00,2023-09-21 09:00:00,-1.0
ema,EUR_GBP,short,mid,2023-10-05 17:00:00,2023-10-20 05:00:00,-1.0
ema,EUR_GBP,short,mid,2023-10-06 09:00:00,2023-10-26 09:00:00,-0.5983113297989037
ema,EUR_GBP,short,mid,2023-10-06 17:00:00,2023-10-20 05:00:00,-1.0
ema,EUR_GBP,short,mid,2023-10-09 01:00:00,2023-10-20 05:00:00,-1.0
ema,EUR_GBP,short,mid,2023-10-13 13:00:00,2023-10-31 05:00:00,-1.0
ema,EUR_GBP,short,mid,2023-10-17 05:00:00,2023-10-31 09:00:00,-1.0
ema,EUR_GBP,short,mid,2023-11-01 17:00:00,2023-11-06 10:00:00,0.4999999999999936
ema,EUR_GBP,short,mid,2023-11-02 01:00:00,2023-11-06 06:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2023-11-07 14:00:00,2023-11-27 14:00:00,0.2781513281151201
ema,EUR_GBP,short,mid,2023-11-09 10:00:00,2023-11-24 10:00:00,0.5
ema,EUR_GBP,short,mid,2023-11-15 10:00:00,2023-11-24 10:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2023-12-21 14:00:00,2024-01-03 14:00:00,0.5
ema,EUR_GBP,short,mid,2023-12-22 18:00:00,2024-01-03 14:00:00,0.4999999999999936
ema,EUR_GBP,short,mid,2023-12-29 06:00:00,2024-01-02 06:00:00,0.5
ema,EUR_GBP,short,mid,2024-03-21 13:00:00,2024-03-29 05:00:00,0.5000000000000064
ema,EUR_GBP,short,mid,2024-03-22 05:00:00,2024-03-29 01:00:00,0.5000000000000064
ema,EUR_GBP,short,mid,2024-03-25 13:00:00,2024-04-12 05:00:00,0.5
ema,EUR_GBP,short,mid,2024-04-03 09:00:00,2024-04-15 13:00:00,0.5
ema,EUR_GBP,short,mid,2024-04-04 05:00:00,2024-04-12 05:00:00,0.4999999999999935
ema,EUR_GBP,short,mid,2024-04-04 21:00:00,2024-04-15 13:00:00,0.5000000000000064
ema,EUR_GBP,short,mid,2024-04-19 13:00:00,2024-04-29 01:00:00,0.49999999999999356
ema,EUR_GBP,short,mid,2024-04-24 21:00:00,2024-04-29 09:00:00,0.49999999999999356
ema,EUR_GBP,short,mid,2024-05-03 13:00:00,2024-05-21 13:00:00,0.5
ema,EUR_GBP,short,mid,2024-05-06 01:00:00,2024-05-21 13:00:00,0.4999999999999935
ema,EUR_GBP,short,mid,2024-05-07 05:00:00,2024-05-21 13:00:00,0.5
ema,EUR_GBP,short,mid,2024-08-01 17:00:00,2024-08-05 05:00:00,-1.0
ema,EUR_GBP,short,mid,2024-08-18 21:00:00,2024-08-23 05:00:00,0.5000000000000066
ema,EUR_GBP,short,mid,2024-08-19 09:00:00,2024-08-22 13:00:00,0.5
ema,EUR_GBP,short,mid,2024-08-20 13:00:00,2024-08-22 09:00:00,0.5000000000000066
ema,EUR_GBP,short,mid,2024-10-31 13:00:00,2024-11-01 13:00:00,0.5
ema,EUR_GBP,short,mid,2024-11-04 06:00:00,2024-11-05 22:00:00,0.5000000000000067
ema,EUR_GBP,short,mid,2024-12-27 06:00:00,2024-12-27 14:00:00,0.5000000000000067
ema,EUR_GBP,short,mid,2025-01-08 10:00:00,2025-01-13 06:00:00,-1.0
ema,EUR_GBP,short,mid,2025-03-05 06:00:00,2025-03-11 05:00:00,-1.0
ema,EUR_GBP,short,mid,2025-03-23 21:00:00,2025-03-25 21:00:00,0.4999999999999934
ema,EUR_GBP,short,mid,2025-04-03 09:00:00,2025-04-04 09:00:00,-1.0
ema,EUR_GBP,short,mid,2025-04-25 13:00:00,2025-04-28 21:00:00,0.4999999999999935
ema,EUR_GBP,short,mid,2025-05-02 05:00:00,2025-05-06 09:00:00,0.5
ema,EUR_GBP,short,mid,2025-05-04 21:00:00,2025-05-06 09:00:00,0.5
ema,EUR_GBP,short,mid,2025-06-10 09:00:00,2025-06-17 17:00:00,-1.0
ema,EUR_GBP,short,mid,2025-07-31 09:00:00,2025-08-01 17:00:00,-1.0
ema,EUR_GBP,short,mid,2025-07-31 21:00:00,2025-08-01 17:00:00,-1.0
ema,EUR_GBP,short,mid,2025-08-07 17:00:00,2025-08-12 05:00:00,0.5000000000000064
ema,EUR_GBP,short,mid,2025-08-08 09:00:00,2025-08-12 05:00:00,0.5
ema,EUR_GBP,short,mid,2025-08-11 01:00:00,2025-08-12 05:00:00,0.5000000000000064
ema,EUR_GBP,short,mid,2025-08-20 13:00:00,2025-08-27 05:00:00,0.5
ema,EUR_GBP,short,mid,2025-08-21 09:00:00,2025-08-27 05:00:00,0.5000000000000064
ema,EUR_GBP,short,mid,2025-08-22 13:00:00,2025-08-27 05:00:00,0.5
ema,EUR_GBP,short,mid,2025-08-29 05:00:00,2025-09-18 05:00:00,-0.11081995220889079
ema,EUR_GBP,short,mid,2025-09-01 01:00:00,2025-09-19 01:00:00,-0.38566347974689447
ema,EUR_GBP,short,mid,2025-09-02 05:00:00,2025-09-11 09:00:00,0.5
ema,EUR_GBP,short,mid,2025-09-04 13:00:00,2025-09-24 13:00:00,-0.6584789252147791
ema,EUR_GBP,short,mid,2025-09-08 13:00:00,2025-09-26 13:00:00,-0.6411291252508011
ema,EUR_GBP,short,mid,2025-09-16 13:00:00,2025-10-06 13:00:00,-0.06907587985402458
ema,EUR_GBP,short,mid,2025-09-17 21:00:00,2025-10-07 21:00:00,-0.06569090699550034
ema,EUR_GBP,short,mid,2025-09-18 09:00:00,2025-10-08 09:00:00,0.07607367620277013
ema,EUR_GBP,short,mid,2025-10-01 21:00:00,2025-10-08 05:00:00,0.5
ema,EUR_GBP,short,mid,2025-10-02 09:00:00,2025-10-08 05:00:00,0.4999999999999936
ema,EUR_GBP,short,mid,2025-10-10 09:00:00,2025-10-13 21:00:00,0.5
ema,EUR_GBP,short,mid,2025-10-14 13:00:00,2025-10-16 05:00:00,0.4999999999999936
ema,EUR_GBP,short,mid,2025-10-15 05:00:00,2025-10-16 09:00:00,0.4999999999999936
ema,EUR_GBP,short,mid,2025-10-23 13:00:00,2025-10-29 09:00:00,-1.0
ema,EUR_GBP,short,mid,2025-11-24 06:00:00,2025-11-26 10:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2025-12-02 10:00:00,2025-12-03 14:00:00,0.49999999999999367
ema,EUR_GBP,short,mid,2025-12-12 14:00:00,2025-12-18 14:00:00,0.5
ema,EUR_GBP,short,mid,2025-12-15 14:00:00,2025-12-18 14:00:00,0.5
ema,EUR_GBP,short,mid,2025-12-17 06:00:00,2025-12-18 10:00:00,0.5
ema,EUR_GBP,short,mid,2026-01-21 10:00:00,2026-01-23 06:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2026-02-09 06:00:00,2026-02-27 06:00:00,-0.3072971609411572
ema,EUR_GBP,short,mid,2026-02-10 22:00:00,2026-03-02 22:00:00,-0.05160964756345833
ema,EUR_GBP,short,mid,2026-02-13 02:00:00,2026-03-05 02:00:00,0.08948135231561684
ema,EUR_GBP,short,mid,2026-02-17 06:00:00,2026-03-06 10:00:00,0.4999999999999936
ema,EUR_GBP,short,mid,2026-02-24 18:00:00,2026-03-06 06:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2026-02-25 02:00:00,2026-03-06 06:00:00,0.4999999999999936
ema,EUR_GBP,short,mid,2026-02-26 14:00:00,2026-03-03 14:00:00,0.5000000000000063
ema,EUR_GBP,short,mid,2026-03-30 17:00:00,2026-04-17 17:00:00,-0.15760531946713002
ema,EUR_GBP,short,mid,2026-03-31 13:00:00,2026-04-08 09:00:00,0.5
ema,EUR_GBP,short,mid,2026-04-09 05:00:00,2026-04-23 05:00:00,0.5
ema,EUR_GBP,short,mid,2026-04-10 01:00:00,2026-04-23 05:00:00,0.5
ema,GBP_CAD,long,mid,2016-02-18 02:00:00,2016-02-18 10:00:00,0.4999999999999886
ema,GBP_CAD,long,mid,2016-04-26 13:00:00,2016-05-04 01:00:00,0.4999999999999819
ema,GBP_CAD,long,mid,2016-06-06 09:00:00,2016-06-07 01:00:00,0.49999999999998807
ema,GBP_CAD,long,mid,2016-06-07 09:00:00,2016-06-08 17:00:00,-1.0
ema,GBP_CAD,long,mid,2016-06-07 17:00:00,2016-06-10 05:00:00,-1.0
ema,GBP_CAD,long,mid,2016-06-17 09:00:00,2016-06-17 17:00:00,0.49999999999998795
ema,GBP_CAD,long,mid,2016-06-24 01:00:00,2016-06-24 05:00:00,0.49999999999999367
ema,GBP_CAD,long,mid,2016-06-24 09:00:00,2016-06-24 13:00:00,-1.0
ema,GBP_CAD,long,mid,2016-07-27 21:00:00,2016-08-01 09:00:00,-1.0
ema,GBP_CAD,long,mid,2016-08-04 09:00:00,2016-08-10 09:00:00,-1.0
ema,GBP_CAD,long,mid,2016-08-25 09:00:00,2016-08-30 13:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2016-08-29 05:00:00,2016-08-30 13:00:00,0.49999999999998695
ema,GBP_CAD,long,mid,2016-08-30 01:00:00,2016-08-30 13:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2016-09-21 01:00:00,2016-09-23 09:00:00,-1.0
ema,GBP_CAD,long,mid,2016-09-21 17:00:00,2016-09-23 09:00:00,-1.0
ema,GBP_CAD,long,mid,2016-09-26 05:00:00,2016-09-26 17:00:00,0.499999999999987
ema,GBP_CAD,long,mid,2016-09-28 17:00:00,2016-10-03 05:00:00,-1.0
ema,GBP_CAD,long,mid,2016-12-09 10:00:00,2016-12-12 14:00:00,0.4999999999999933
ema,GBP_CAD,long,mid,2016-12-15 22:00:00,2016-12-16 10:00:00,0.49999999999998657
ema,GBP_CAD,long,mid,2016-12-20 10:00:00,2016-12-22 10:00:00,0.49999999999998657
ema,GBP_CAD,long,mid,2016-12-29 06:00:00,2016-12-30 14:00:00,0.4999999999999799
ema,GBP_CAD,long,mid,2016-12-29 14:00:00,2016-12-30 06:00:00,0.49999999999998657
ema,GBP_CAD,long,mid,2017-01-02 22:00:00,2017-01-04 10:00:00,-1.0
ema,GBP_CAD,long,mid,2017-01-31 06:00:00,2017-01-31 14:00:00,0.49999999999998634
ema,GBP_CAD,long,mid,2017-02-03 06:00:00,2017-02-06 14:00:00,0.49999999999999317
ema,GBP_CAD,long,mid,2017-02-14 06:00:00,2017-02-20 10:00:00,0.49999999999998634
ema,GBP_CAD,long,mid,2017-02-15 06:00:00,2017-02-16 10:00:00,0.49999999999999317
ema,GBP_CAD,long,mid,2017-02-15 22:00:00,2017-02-20 22:00:00,0.49999999999999317
ema,GBP_CAD,long,mid,2017-02-16 14:00:00,2017-02-20 22:00:00,0.49999999999999317
ema,GBP_CAD,long,mid,2017-02-17 06:00:00,2017-02-20 06:00:00,0.49999999999999317
ema,GBP_CAD,long,mid,2017-02-17 18:00:00,2017-02-20 06:00:00,0.49999999999998634
ema,GBP_CAD,long,mid,2017-05-26 09:00:00,2017-05-30 09:00:00,0.49999999999999356
ema,GBP_CAD,long,mid,2017-05-29 13:00:00,2017-05-30 09:00:00,0.4999999999999871
ema,GBP_CAD,long,mid,2017-05-29 21:00:00,2017-05-30 09:00:00,0.49999999999999356
ema,GBP_CAD,long,mid,2017-05-30 21:00:00,2017-05-31 13:00:00,0.4999999999999871
ema,GBP_CAD,long,mid,2017-06-08 21:00:00,2017-06-12 09:00:00,-1.0
ema,GBP_CAD,long,mid,2017-06-09 05:00:00,2017-06-12 09:00:00,-1.0
ema,GBP_CAD,long,mid,2017-08-04 13:00:00,2017-08-16 13:00:00,-1.0
ema,GBP_CAD,long,mid,2017-08-07 21:00:00,2017-08-16 13:00:00,-1.0
ema,GBP_CAD,long,mid,2017-08-08 05:00:00,2017-08-16 05:00:00,-1.0
ema,GBP_CAD,long,mid,2017-08-10 09:00:00,2017-08-16 13:00:00,-1.0
ema,GBP_CAD,long,mid,2017-08-11 05:00:00,2017-08-16 13:00:00,-1.0
ema,GBP_CAD,long,mid,2017-08-13 21:00:00,2017-08-16 13:00:00,-1.0
ema,GBP_CAD,long,mid,2017-08-15 01:00:00,2017-08-16 13:00:00,-1.0
ema,GBP_CAD,long,mid,2017-08-31 05:00:00,2017-09-01 01:00:00,-1.0
ema,GBP_CAD,long,mid,2017-09-13 09:00:00,2017-09-14 09:00:00,0.49999999999998623
ema,GBP_CAD,long,mid,2017-09-13 17:00:00,2017-09-14 09:00:00,0.4999999999999862
ema,GBP_CAD,long,mid,2017-12-28 10:00:00,2018-01-02 10:00:00,0.49999999999998684
ema,GBP_CAD,long,mid,2018-01-04 18:00:00,2018-01-05 14:00:00,-1.0
ema,GBP_CAD,long,mid,2018-01-05 06:00:00,2018-01-12 06:00:00,0.4999999999999869
ema,GBP_CAD,long,mid,2018-01-10 14:00:00,2018-01-10 18:00:00,0.49999999999998684
ema,GBP_CAD,long,mid,2018-04-05 17:00:00,2018-04-06 13:00:00,0.4999999999999938
ema,GBP_CAD,long,mid,2018-04-11 13:00:00,2018-04-12 13:00:00,0.49999999999998757
ema,GBP_CAD,long,mid,2018-04-20 01:00:00,2018-04-23 13:00:00,0.49999999999998757
ema,GBP_CAD,long,mid,2018-04-27 05:00:00,2018-04-30 09:00:00,-1.0
ema,GBP_CAD,long,mid,2018-06-06 09:00:00,2018-06-07 01:00:00,0.4999999999999872
ema,GBP_CAD,long,mid,2018-06-28 13:00:00,2018-07-09 05:00:00,0.4999999999999936
ema,GBP_CAD,long,mid,2018-06-29 13:00:00,2018-07-05 09:00:00,0.4999999999999872
ema,GBP_CAD,long,mid,2018-07-03 09:00:00,2018-07-05 09:00:00,0.4999999999999872
ema,GBP_CAD,long,mid,2018-07-05 13:00:00,2018-07-09 05:00:00,0.4999999999999808
ema,GBP_CAD,long,mid,2018-07-13 05:00:00,2018-07-13 13:00:00,0.4999999999999872
ema,GBP_CAD,long,mid,2018-07-17 09:00:00,2018-07-26 13:00:00,-1.0
ema,GBP_CAD,long,mid,2018-07-17 17:00:00,2018-07-26 17:00:00,-1.0
ema,GBP_CAD,long,mid,2018-08-30 05:00:00,2018-08-30 13:00:00,0.4999999999999934
ema,GBP_CAD,long,mid,2018-09-03 09:00:00,2018-09-04 09:00:00,0.4999999999999802
ema,GBP_CAD,long,mid,2018-09-28 13:00:00,2018-10-01 01:00:00,-1.0
ema,GBP_CAD,long,mid,2018-10-24 13:00:00,2018-10-25 05:00:00,0.4999999999999801
ema,GBP_CAD,long,mid,2018-12-03 02:00:00,2018-12-05 10:00:00,0.4999999999999934
ema,GBP_CAD,long,mid,2018-12-04 14:00:00,2018-12-05 06:00:00,0.4999999999999868
ema,GBP_CAD,long,mid,2018-12-10 10:00:00,2018-12-11 06:00:00,0.4999999999999868
ema,GBP_CAD,long,mid,2018-12-11 14:00:00,2018-12-12 14:00:00,0.4999999999999801
ema,GBP_CAD,long,mid,2018-12-14 10:00:00,2018-12-17 10:00:00,0.4999999999999934
ema,GBP_CAD,long,mid,2019-01-08 14:00:00,2019-01-11 14:00:00,0.49999999999999345
ema,GBP_CAD,long,mid,2019-01-10 02:00:00,2019-01-11 14:00:00,0.4999999999999869
ema,GBP_CAD,long,mid,2019-02-05 10:00:00,2019-02-07 02:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2019-02-12 22:00:00,2019-02-13 10:00:00,0.49999999999998046
ema,GBP_CAD,long,mid,2019-02-13 06:00:00,2019-02-13 10:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2019-02-13 14:00:00,2019-02-18 06:00:00,0.49999999999999345
ema,GBP_CAD,long,mid,2019-02-14 14:00:00,2019-02-17 22:00:00,0.4999999999999804
ema,GBP_CAD,long,mid,2019-04-09 09:00:00,2019-04-10 09:00:00,0.4999999999999936
ema,GBP_CAD,long,mid,2019-04-17 05:00:00,2019-04-24 13:00:00,0.49999999999998723
ema,GBP_CAD,long,mid,2019-04-18 21:00:00,2019-04-24 13:00:00,0.49999999999998723
ema,GBP_CAD,long,mid,2019-04-19 09:00:00,2019-04-24 13:00:00,0.49999999999998723
ema,GBP_CAD,long,mid,2019-04-21 21:00:00,2019-04-24 13:00:00,0.4999999999999936
ema,GBP_CAD,long,mid,2019-04-23 17:00:00,2019-04-24 13:00:00,0.4999999999999936
ema,GBP_CAD,long,mid,2019-05-14 17:00:00,2019-05-16 09:00:00,-1.0
ema,GBP_CAD,long,mid,2019-05-15 09:00:00,2019-05-16 13:00:00,-1.0
ema,GBP_CAD,long,mid,2019-08-16 13:00:00,2019-08-20 13:00:00,0.49999999999998623
ema,GBP_CAD,long,mid,2019-08-20 05:00:00,2019-08-20 13:00:00,0.49999999999998623
ema,GBP_CAD,long,mid,2019-08-21 09:00:00,2019-08-22 09:00:00,0.49999999999998623
ema,GBP_CAD,long,mid,2019-09-02 05:00:00,2019-09-04 05:00:00,0.4999999999999931
ema,GBP_CAD,long,mid,2019-10-02 05:00:00,2019-10-02 09:00:00,0.4999999999999863
ema,GBP_CAD,long,mid,2019-10-08 09:00:00,2019-10-09 05:00:00,0.49999999999998634
ema,GBP_CAD,long,mid,2019-12-23 10:00:00,2019-12-27 06:00:00,0.49999999999999345
ema,GBP_CAD,long,mid,2019-12-26 18:00:00,2019-12-27 10:00:00,0.49999999999998695
ema,GBP_CAD,long,mid,2020-01-03 02:00:00,2020-01-22 10:00:00,0.49999999999998695
ema,GBP_CAD,long,mid,2020-01-07 22:00:00,2020-01-08 06:00:00,0.49999999999998695
ema,GBP_CAD,long,mid,2020-01-09 06:00:00,2020-01-09 14:00:00,0.49999999999999345
ema,GBP_CAD,long,mid,2020-01-12 22:00:00,2020-01-22 10:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2020-01-17 18:00:00,2020-01-22 06:00:00,0.49999999999998695
ema,GBP_CAD,long,mid,2020-02-19 14:00:00,2020-02-24 06:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2020-03-02 06:00:00,2020-03-02 10:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2020-03-02 18:00:00,2020-03-03 06:00:00,0.49999999999998695
ema,GBP_CAD,long,mid,2020-03-13 17:00:00,2020-03-15 21:00:00,0.4999999999999869
ema,GBP_CAD,long,mid,2020-03-18 13:00:00,2020-03-18 17:00:00,-1.0
ema,GBP_CAD,long,mid,2020-03-19 13:00:00,2020-03-19 17:00:00,-1.0
ema,GBP_CAD,long,mid,2020-03-20 17:00:00,2020-03-22 21:00:00,0.49999999999998673
ema,GBP_CAD,long,mid,2020-03-23 05:00:00,2020-03-23 09:00:00,-1.0
ema,GBP_CAD,long,mid,2020-05-08 01:00:00,2020-05-08 13:00:00,0.49999999999998074
ema,GBP_CAD,long,mid,2020-05-08 09:00:00,2020-05-08 13:00:00,0.4999999999999871
ema,GBP_CAD,long,mid,2020-05-11 05:00:00,2020-05-15 13:00:00,-1.0
ema,GBP_CAD,long,mid,2020-05-12 05:00:00,2020-05-15 13:00:00,-1.0
ema,GBP_CAD,long,mid,2020-05-12 13:00:00,2020-05-15 13:00:00,-1.0
ema,GBP_CAD,long,mid,2020-05-13 13:00:00,2020-05-15 13:00:00,-1.0
ema,GBP_CAD,long,mid,2020-06-05 09:00:00,2020-06-09 13:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2020-06-05 17:00:00,2020-06-09 13:00:00,0.49999999999998695
ema,GBP_CAD,long,mid,2020-06-08 05:00:00,2020-06-09 13:00:00,0.49999999999998695
ema,GBP_CAD,long,mid,2020-06-09 01:00:00,2020-06-09 13:00:00,0.49999999999998695
ema,GBP_CAD,long,mid,2020-06-17 01:00:00,2020-06-18 13:00:00,-1.0
ema,GBP_CAD,long,mid,2020-06-18 05:00:00,2020-06-19 13:00:00,-1.0
ema,GBP_CAD,long,mid,2020-06-24 01:00:00,2020-06-29 13:00:00,-1.0
ema,GBP_CAD,long,mid,2020-06-25 09:00:00,2020-06-30 09:00:00,-1.0
ema,GBP_CAD,long,mid,2020-07-02 17:00:00,2020-07-07 09:00:00,0.4999999999999803
ema,GBP_CAD,long,mid,2020-07-06 13:00:00,2020-07-07 09:00:00,0.49999999999999345
ema,GBP_CAD,long,mid,2020-09-07 09:00:00,2020-09-09 09:00:00,-1.0
ema,GBP_CAD,long,mid,2020-09-07 21:00:00,2020-09-09 09:00:00,-1.0
ema,GBP_CAD,long,mid,2020-09-17 09:00:00,2020-09-17 13:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2020-09-17 17:00:00,2020-09-23 05:00:00,-1.0
ema,GBP_CAD,long,mid,2020-09-18 13:00:00,2020-09-28 05:00:00,0.49999999999998046
ema,GBP_CAD,long,mid,2020-09-24 13:00:00,2020-09-28 05:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2020-10-09 05:00:00,2020-10-12 05:00:00,0.4999999999999935
ema,GBP_CAD,long,mid,2020-10-13 13:00:00,2020-10-14 09:00:00,0.49999999999998695
ema,GBP_CAD,long,mid,2020-10-20 13:00:00,2020-10-21 05:00:00,0.4999999999999869
