instrument,family,cell,timeframe,entry_mode,direction,n,mean_r,nw_lag,nw_se,ci_low,ci_high,baseline_n,baseline_mean_r,excess_r,drag_pct_per_day_to_zero_excess,excess_block_len,excess_boot_se,excess_ci_low,excess_ci_high
BCO_USD,mr_under_limit,stoch14_k20,H4,market,1,3130,-0.04665122148664763,1,0.020846281360599773,-0.08750993295342319,-0.005792510019872077,16096,-0.0696300445246591,0.022978823038011464,nan,1,0.019424360029336805,-0.018074767224219506,0.05913941660230479
BCO_USD,trend,donchian55,D1,limit,-1,88,-0.1494206164707322,0,0.10652860374587363,-0.3582166798126445,0.0593754468711801,3165,-0.05890703303672939,-0.09051358343400281,nan,1,0.10391673150057201,-0.28527019966549877,0.11890055682485212
BCO_USD,trend,donchian55,D1,limit,1,171,0.07328548806870192,0,0.07584245840429406,-0.07536573040371444,0.22193670654111827,3165,-0.036429735146761615,0.10971522321546354,0.014686632666161267,1,0.07863890865299608,-0.060168120380865275,0.2635025006846493
BCO_USD,trend,donchian55,D1,market,-1,88,-0.30865780437554546,0,0.10357596601332052,-0.5116666977616536,-0.10564891098943727,3165,-0.2561988503823544,-0.05245895399319106,nan,1,0.10669867071159315,-0.2529774060684381,0.1433588320834916
BCO_USD,trend,donchian55,D1,market,1,171,-0.13711702389708388,0,0.07608497808993528,-0.286243580953357,0.012009533159189262,3165,-0.23724150441079048,0.10012448051370659,0.011780445383861827,1,0.07733992016067713,-0.04546738632259777,0.24503495087748273
BCO_USD,trend,donchian55,H4,limit,-1,446,0.03315071345637082,0,0.04735119632521117,-0.059657631341043064,0.1259590582537847,16096,0.1279548273532798,-0.09480411389690896,nan,1,0.049794082922695514,-0.19251203672465855,-0.002622207567888489
BCO_USD,trend,donchian55,H4,limit,1,697,0.0954738535182592,2,0.041045366996100514,0.015024934205902188,0.1759227728306162,16096,0.17314221209902786,-0.07766835858076866,nan,2,0.042225146194305695,-0.1525816743167247,0.0016791070347710318
BCO_USD,trend,donchian55,H4,market,-1,446,-0.17776416760752192,0,0.047199401440288447,-0.2702749944304873,-0.08525334078455657,16096,-0.10988849382883405,-0.06787567377868788,nan,1,0.045918121258961365,-0.1568857344828126,0.025137528409682433
BCO_USD,trend,donchian55,H4,market,1,697,-0.15402953699788943,2,0.04138197453115498,-0.2351382070789532,-0.07292086691682567,16096,-0.0696300445246591,-0.08439949247323034,nan,2,0.04037282464951355,-0.15029369336570597,0.003633436687898034
BCO_USD,trend,supertrend10x3,D1,limit,-1,1483,-0.07339264085411373,0,0.025996772244307333,-0.1243463144529561,-0.022438967255271364,3165,-0.05890703303672939,-0.014485607817384345,nan,1,0.029611736478595958,-0.07006603560600407,0.04487334729064664
BCO_USD,trend,supertrend10x3,D1,limit,1,1673,0.03460545018154849,0,0.02439548076462732,-0.013209692117121058,0.08242059248021803,3165,-0.036429735146761615,0.0710351853283101,0.017026363450622705,1,0.03131763479164835,-0.0047273368740623125,0.12114113982399405
BCO_USD,trend,supertrend10x3,D1,market,-1,1483,-0.2596364730968424,0,0.025429807429486972,-0.30947889565863684,-0.20979405053504793,3165,-0.2561988503823544,-0.003437622714487998,nan,1,0.02999882826295587,-0.05778649966363449,0.056814892291333595
BCO_USD,trend,supertrend10x3,D1,market,1,1673,-0.17685434497409067,0,0.024291497896913972,-0.22446568085204205,-0.12924300909613928,3165,-0.23724150441079048,0.06038715943669981,0.012242056672466974,1,0.031113167409104713,-0.004462267108354768,0.1139265230018757
BCO_USD,trend,supertrend10x3,H4,limit,-1,7716,0.12887547297338972,1,0.013315544011138663,0.10277700671155794,0.15497393923522151,16096,0.1279548273532798,0.0009206456201099333,nan,1,0.013045939998282154,-0.028852800572079784,0.02388565602062077
BCO_USD,trend,supertrend10x3,H4,limit,1,8371,0.17711133638510923,1,0.012928111227909801,0.15177223837840603,0.20245043439181243,16096,0.17314221209902786,0.003969124286081371,0.0008989848518204865,1,0.012369677883119275,-0.016976801923734224,0.027952103350382257
BCO_USD,trend,supertrend10x3,H4,market,-1,7716,-0.11284679142867658,1,0.013695991643851779,-0.13969093505062607,-0.08600264780672709,16096,-0.10988849382883405,-0.0029582975998425354,nan,1,0.013052867236897909,-0.031180265746301596,0.02257435477370816
BCO_USD,trend,supertrend10x3,H4,market,1,8371,-0.06142635295812331,1,0.013406431790708214,-0.08770295926791141,-0.035149746648335214,16096,-0.0696300445246591,0.008203691566535783,0.0017433891631075129,1,0.013402855432974873,-0.01954580761272823,0.0328410477454822
BCO_USD,trend,tsmom63,D1,limit,-1,1436,-0.10546163164507849,0,0.026385557539069317,-0.15717732442165436,-0.05374593886850263,3165,-0.05890703303672939,-0.0465545986083491,nan,1,0.030331109327923517,-0.1037969044955739,0.011085364493350845
BCO_USD,trend,tsmom63,D1,limit,1,1666,-0.0035564752497619953,0,0.024477103067335308,-0.05153159726173919,0.04441864676221521,3165,-0.036429735146761615,0.03287325989699962,0.007572578685907437,1,0.032067777847839325,-0.023530497474388838,0.08794205795905867
BCO_USD,trend,tsmom63,D1,market,-1,1436,-0.295014979317506,0,0.025633081791955604,-0.34525581962973895,-0.244774139005273,3165,-0.2561988503823544,-0.03881612893515157,nan,1,0.030291179663053183,-0.09977771122961122,0.01644827357336955
BCO_USD,trend,tsmom63,D1,market,1,1666,-0.22191493100041312,0,0.024145500058461767,-0.2692401111149982,-0.17458975088582807,3165,-0.23724150441079048,0.015326573410377353,0.002708797082222027,1,0.031429278574814506,-0.040135463948933095,0.08350431724874813
BCO_USD,trend,tsmom63,H4,limit,-1,6980,0.09811236904933095,1,0.014018914368019712,0.07063529688801232,0.12558944121064958,16096,0.1279548273532798,-0.02984245830394884,nan,1,0.012916968053796723,-0.05331409904840068,-0.005200501843624823
BCO_USD,trend,tsmom63,H4,limit,1,9051,0.17527911079504613,1,0.012345745362841769,0.15108144988387626,0.199476771706216,16096,0.17314221209902786,0.002136898696018269,0.0005728052957970753,1,0.01395814920835762,-0.027974852004149803,0.027101101065029214
BCO_USD,trend,tsmom63,H4,market,-1,6980,-0.12782143312260164,1,0.014303056378201867,-0.1558554236238773,-0.09978744262132598,16096,-0.10988849382883405,-0.01793293929376759,nan,1,0.013729660181046092,-0.04491813301862983,0.008043769719916764
BCO_USD,trend,tsmom63,H4,market,1,9051,-0.07118024486504836,1,0.012803621778543044,-0.09627534355099272,-0.04608514617910399,16096,-0.0696300445246591,-0.00155020034038926,nan,1,0.013406682230665469,-0.02871797253715951,0.02385049474364472
NATGAS_USD,mr_under_limit,atr_range_exp,H4,limit,1,2797,-0.1286945708974568,0,0.018838064768754798,-0.1656171778442162,-0.09177196395069741,16053,-0.1303926707272845,0.0016980998298276873,nan,1,0.019733708804349187,-0.03526901054934171,0.04084612793357059
NATGAS_USD,mr_under_limit,atr_range_exp,H4,market,1,2797,-0.3276050475556619,0,0.01888389322920892,-0.36461747828491137,-0.2905926168264124,16053,-0.34378515288900113,0.016180105333339245,nan,1,0.018010755908810967,-0.016171367774095093,0.04942389501572548
NATGAS_USD,mr_under_limit,bb_p20_2,H4,limit,1,829,-0.11320124157947818,0,0.03438279310341505,-0.18059151606217166,-0.045810967096784685,16053,-0.1303926707272845,0.017191429147806317,0.004139179537212858,1,0.035966024142499,-0.0547193468232369,0.08833100556781502
NATGAS_USD,mr_under_limit,bb_p20_2,H4,market,1,829,-0.3272276474019467,1,0.03761427947107732,-0.4009516351652583,-0.25350365963863514,16053,-0.34378515288900113,0.016557505487054425,0.003056456847861518,1,0.03484792648363461,-0.04619030018230702,0.0797493951601882
NATGAS_USD,mr_under_limit,cci20_lt-100,H4,limit,1,3441,-0.16502994668838059,0,0.0169295419741715,-0.19821184895775673,-0.13184804441900444,16053,-0.1303926707272845,-0.03463727596109609,nan,1,0.018748379741895783,-0.07615317590539629,0.0006343933175888428
NATGAS_USD,mr_under_limit,cci20_lt-100,H4,market,1,3441,-0.39567593038021814,1,0.01929126192211227,-0.4334868037475582,-0.3578650570128781,16053,-0.34378515288900113,-0.05189077749121701,nan,1,0.01892776183194295,-0.08860862497723529,-0.013917869716406628
NATGAS_USD,mr_under_limit,ema50_dist_low,H4,limit,1,6492,-0.19134995744550853,0,0.01238486249666151,-0.2156242879389651,-0.16707562695205197,16053,-0.1303926707272845,-0.060957286718224035,nan,1,0.014051423822001167,-0.0885047408272404,-0.035145833680862465
NATGAS_USD,mr_under_limit,ema50_dist_low,H4,market,1,6492,-0.40416332623642953,0,0.012339613793000975,-0.4283489692707114,-0.37997768320214764,16053,-0.34378515288900113,-0.0603781733474284,nan,1,0.014326297108769582,-0.08847231123426412,-0.03384426844359343
NATGAS_USD,mr_under_limit,macd_hist_low,H4,limit,1,1704,-0.15146167641459413,0,0.024140656259463246,-0.19877736268314208,-0.10414599014604617,16053,-0.1303926707272845,-0.021069005687309628,nan,1,0.024152683271448757,-0.06472461773301284,0.02896683374318674
NATGAS_USD,mr_under_limit,macd_hist_low,H4,market,1,1704,-0.3456516841953886,0,0.02423635689672737,-0.39315494371297427,-0.29814842467780295,16053,-0.34378515288900113,-0.0018665313063874756,nan,1,0.024797226353021538,-0.04597388112533589,0.04985936853635554
NATGAS_USD,mr_under_limit,rsi14_lt30,H4,limit,1,1066,-0.15242159461706273,0,0.03038794439035606,-0.2119819656221606,-0.09286122361196486,16053,-0.1303926707272845,-0.02202892388977823,nan,1,0.030169479014662284,-0.08126148661979296,0.03633850388892181
NATGAS_USD,mr_under_limit,rsi14_lt30,H4,market,1,1066,-0.37874785770369074,0,0.030564455629234936,-0.4386541907369912,-0.3188415246703903,16053,-0.34378515288900113,-0.034962704814689605,nan,1,0.031188713476757373,-0.09273516348188546,0.027796737388478054
NATGAS_USD,mr_under_limit,sma50_dist_low,H4,limit,1,6758,-0.18005130598426383,0,0.012121715415011345,-0.20380986819768607,-0.1562927437708416,16053,-0.1303926707272845,-0.04965863525697933,nan,1,0.014248090511143488,-0.07394990009029245,-0.01891061169232597
NATGAS_USD,mr_under_limit,sma50_dist_low,H4,market,1,6758,-0.3992637997968409,0,0.012090915320091308,-0.42296199382421984,-0.37556560576946196,16053,-0.34378515288900113,-0.05547864690783977,nan,1,0.014761687757553592,-0.08145734640158442,-0.02746120196499219
NATGAS_USD,mr_under_limit,stoch14_k20,H4,limit,1,4126,-0.1752166152524753,0,0.015493928569067242,-0.2055847152478471,-0.14484851525710352,16053,-0.1303926707272845,-0.04482394452519081,nan,1,0.01602554635348231,-0.0746679274183376,-0.010920017742540245
NATGAS_USD,mr_under_limit,stoch14_k20,H4,market,1,4126,-0.39412418689902656,0,0.01548717228212185,-0.4244790445719854,-0.36376932922606775,16053,-0.34378515288900113,-0.05033903401002543,nan,1,0.01594700082387641,-0.07755523681403821,-0.020355007128711893
NATGAS_USD,trend,donchian55,D1,limit,-1,99,-0.5758358565109432,0,0.09563118943117424,-0.7632729877960447,-0.3883987252258416,3164,-0.47510098108536797,-0.10073487542557519,nan,1,0.09147631075927855,-0.28189292698161433,0.0775230391673645
NATGAS_USD,trend,donchian55,D1,limit,1,159,-0.2977302827350462,0,0.07863542787250151,-0.4518557213651492,-0.14360484410494326,3164,-0.44592440421993335,0.14819412148488714,nan,1,0.07120947413417372,0.014155473369041351,0.2651806079167905
NATGAS_USD,trend,donchian55,D1,market,-1,99,-0.7381087794855536,0,0.08802704331458353,-0.9106417843821374,-0.5655757745889699,3164,-0.6096894920715833,-0.12841928741397035,nan,1,0.08274793012141597,-0.2878767917153549,0.02316370849692643
