tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,k,atr_period,direction,total_n
123,0.025398054300815123,0.08176727351779191,-0.13486580179405702,0.18566191039568727,54,-0.014248481661865806,0.12574677022830577,-0.2607121513093451,0.23221518798561352,AUD_NZD,200,2.0,14,long,177
133,0.04319864691684654,0.07833901519794789,-0.11034582287113132,0.19674311670482442,57,0.03921233774168285,0.1243177278233014,-0.2044504087919879,0.28287508427535357,AUD_NZD,200,2.5,14,long,190
140,0.1509817740949019,0.08077047043266382,-0.00732834795311918,0.30929189614292296,61,-0.08487140064417484,0.10072559977434133,-0.28229357620188383,0.11255077491353416,AUD_NZD,200,1.0,14,short,201
134,0.10151186735008509,0.07857633909806766,-0.05249775728212751,0.2555214919822977,58,-0.09403052406643701,0.1163112570590883,-0.3220005879022501,0.13393953976937606,AUD_NZD,200,1.5,14,short,192
140,0.06299521416443594,0.07618471139769738,-0.0863268201750509,0.2123172485039228,61,-0.11465000917787636,0.1087991005375332,-0.3278962462314414,0.09859622787568868,AUD_NZD,200,2.0,14,short,201
125,-0.10059834760523075,0.07894075232107471,-0.2553222221545372,0.0541255269440757,55,-0.23747191680365934,0.11422548334995743,-0.4613538641695759,-0.013589969437742794,AUD_NZD,200,2.5,14,short,180
373,0.03751795907484766,0.05025450947193623,-0.06098087949014734,0.13601679763984265,160,0.19761414368480912,0.07450308155929738,0.05158810382858625,0.343640183541032,AUD_CAD,20,1.0,14,long,533
284,-0.031235638847032038,0.05779807803172764,-0.1445198717892182,0.08204859409515412,122,0.34531696678869744,0.08059316722554179,0.18735435902663555,0.5032795745507593,AUD_CAD,20,1.5,14,long,406
179,-0.026591290393099504,0.07242012759161263,-0.1685347404726603,0.11535215968646127,78,0.17929843126677097,0.10673552611344685,-0.02990319991558485,0.3885000624491268,AUD_CAD,20,2.0,14,long,257
114,-0.16665394377521517,0.08932054689369273,-0.3417222156868529,0.008414328136422594,49,-0.05118636285644022,0.14305019063898322,-0.3315647365088473,0.22919201079596685,AUD_CAD,20,2.5,14,long,163
390,0.013480051390115108,0.04989845755119661,-0.08432092541023024,0.11128102819046047,168,0.04902233082423342,0.07298480696394732,-0.09402789082510334,0.1920725524735702,AUD_CAD,20,1.0,14,short,558
282,0.03680929895790237,0.05822291638520316,-0.07730761715709582,0.15092621507290055,122,0.10866377622123422,0.08517786878036537,-0.058284846588281924,0.27561239903075035,AUD_CAD,20,1.5,14,short,404
178,0.07729703348140861,0.07374468893625206,-0.06724255683364543,0.22183662379646263,77,0.1697226695477887,0.1065505515418448,-0.03911641147422709,0.37856175056980446,AUD_CAD,20,2.0,14,short,255
112,0.2158039476002869,0.0902073475924979,0.03899754631899102,0.39261034888158275,49,0.2528341880719909,0.1316612493750379,-0.005221860703083392,0.5108902368470651,AUD_CAD,20,2.5,14,short,161
303,-0.02486513892919551,0.056172312054887326,-0.13496287055677467,0.08523259269838365,131,0.09534994195361043,0.08386158216208293,-0.06901875908407212,0.259718642991293,AUD_CAD,50,1.0,14,long,434
256,-0.1168828465730036,0.06030364190132361,-0.2350779846995979,0.0013122915535906804,111,0.15651670848995586,0.08865891988724375,-0.01725477448904189,0.3302881914689536,AUD_CAD,50,1.5,14,long,367
225,0.02636616594648839,0.06496752538160963,-0.1009701838014665,0.15370251569444326,97,0.3089699796977511,0.09182988456830239,0.1289834059438784,0.4889565534516238,AUD_CAD,50,2.0,14,long,322
186,0.06633002921716517,0.07174124422013024,-0.0742828094542901,0.20694286788862043,80,0.17467827959663823,0.10749966535172335,-0.036021064492739535,0.385377623686016,AUD_CAD,50,2.5,14,long,266
294,-0.01700651598498111,0.05732153326036279,-0.12935672117529218,0.09534368920532996,127,0.03679228008143134,0.08471328848506868,-0.12924576534930327,0.20283032551216595,AUD_CAD,50,1.0,14,short,421
259,-0.012549701746090478,0.061274362535990994,-0.13264745231663283,0.10754804882445186,111,0.01622326073442793,0.08809843540544222,-0.15644967266023882,0.18889619412909467,AUD_CAD,50,1.5,14,short,370
219,-0.023181001352184125,0.06720062645238531,-0.1548942291988593,0.10853222649449107,95,0.053962879014856066,0.09459478869485344,-0.13144290682705667,0.23936866485676878,AUD_CAD,50,2.0,14,short,314
175,0.11505098754633934,0.07410009012736164,-0.030185189103289475,0.26028716419596815,76,0.00855521740638729,0.10755854200574061,-0.2022595249248643,0.21936995973763887,AUD_CAD,50,2.5,14,short,251
215,-0.09914418018862803,0.06636312264039486,-0.22921590056380195,0.030927540186545893,93,0.14343135569347934,0.10060571434422401,-0.05375584442119971,0.34061855580815836,AUD_CAD,100,1.0,14,long,308
197,-0.17119166579565961,0.06882311106781512,-0.3060849634885773,-0.03629836810274198,85,0.11679927453900303,0.10494462141739463,-0.08889218343909046,0.32249073251709653,AUD_CAD,100,1.5,14,long,282
203,-0.11865096052055213,0.06859745522938195,-0.25310197277014074,0.01580005172903648,88,0.06711599132479343,0.10398116081617118,-0.13668708387490208,0.27091906652448894,AUD_CAD,100,2.0,14,long,291
191,-0.11971623701858812,0.06894507890812153,-0.2548485916785063,0.015416117641330065,83,0.06303935367134592,0.10678488901800498,-0.14625902880394384,0.2723377361466357,AUD_CAD,100,2.5,14,long,274
204,-0.0962409427342981,0.0684572189584596,-0.2304170918928789,0.037935206424282705,88,-0.19423840399703457,0.09798222806515038,-0.3862835710047293,-0.0021932369893398473,AUD_CAD,100,1.0,14,short,292
220,-0.05406479012766866,0.06544626551342464,-0.18233947053398095,0.07420989027864364,95,0.017559362392677986,0.09763193092600579,-0.17379922222229335,0.20891794700764935,AUD_CAD,100,1.5,14,short,315
186,-0.10209150398691179,0.07199145254718269,-0.24319475097938986,0.03901174300556627,80,0.1794385476080004,0.10502142477278083,-0.026403444946650007,0.3852805401626508,AUD_CAD,100,2.0,14,short,266
177,-0.11078975373536888,0.07324128020173895,-0.25434266293077723,0.03276315546003945,76,0.15888963312561402,0.11116905279983051,-0.05900171036205379,0.3767809766132818,AUD_CAD,100,2.5,14,short,253
165,-0.34655613045497236,0.0715674759852879,-0.48682838338613665,-0.20628387752380808,72,0.2960989548116064,0.11142713661003574,0.07770176705593637,0.5144961425672765,AUD_CAD,200,1.0,14,long,237
172,-0.3034557401591194,0.07165295002958298,-0.44389552221710205,-0.16301595810113678,75,0.10572869402072799,0.11448508435315123,-0.11866207131144843,0.33011945935290443,AUD_CAD,200,1.5,14,long,247
159,-0.3474815578023311,0.07097780627507586,-0.48659805810147977,-0.2083650575031824,69,-0.07966044551495648,0.11930436250180057,-0.3134969960184856,0.15417610498857265,AUD_CAD,200,2.0,14,long,228
173,-0.11990319012119444,0.0752459449953681,-0.2673852423121159,0.02757886206972704,75,0.075057617671049,0.11244857751975464,-0.14534159426767007,0.2954568296097681,AUD_CAD,200,2.5,14,long,248
139,-0.019236333825703122,0.08103393189810258,-0.17806284034598416,0.13959017269457794,60,-0.16973821782802087,0.10791153268929152,-0.38124482189903225,0.04176838624299051,AUD_CAD,200,1.0,14,short,199
137,-0.10522534204384629,0.08224584598919768,-0.26642720018267374,0.055976516094981166,60,0.12996124580543497,0.11133495001019081,-0.088255256214539,0.34817774782540895,AUD_CAD,200,1.5,14,short,197
133,-0.05431825692596729,0.08342415516906082,-0.2178296010573265,0.10919308720539192,58,0.17640932183847619,0.12130679631177677,-0.06135199893260626,0.4141706426095586,AUD_CAD,200,2.0,14,short,191
142,0.09734884439074715,0.08145785820600257,-0.06230855769301788,0.2570062464745122,62,0.2398060000927554,0.11789913951459864,0.008723686644142081,0.47088831354136873,AUD_CAD,200,2.5,14,short,204
388,0.05834470138464975,0.04976055023573627,-0.039185977077393346,0.15587537984669284,167,-0.13471092597401696,0.07460184805292003,-0.2809305481577402,0.011508696209706293,EUR_AUD,20,1.0,14,long,555
282,0.07962379990689931,0.05851952035575546,-0.035074459990381376,0.19432205980418,122,-0.015939971065561546,0.08719933042884667,-0.186850658706101,0.1549707165749779,EUR_AUD,20,1.5,14,long,404
201,-0.053753540708034314,0.06966268324372268,-0.19029239986573077,0.08278531844966214,87,0.19351202550328467,0.10110907888310425,-0.0046617691075996615,0.39168582011416897,EUR_AUD,20,2.0,14,long,288
103,0.061793181004378146,0.09691484813021273,-0.1281599213308388,0.2517462833395951,45,0.20675541154033492,0.13869884910246932,-0.06509433270050494,0.4786051557811748,EUR_AUD,20,2.5,14,long,148
368,-0.03274142272975748,0.05064052483214705,-0.1319968514007657,0.06651400594125073,158,-0.037946340635363736,0.07810282720339444,-0.19102788195401682,0.11513520068328936,EUR_AUD,20,1.0,14,short,526
273,-0.03868991331321953,0.059521730320360025,-0.1553525047411252,0.07797267811468611,117,-0.01983560712517814,0.09042395923902834,-0.1970665672336737,0.1573953529833174,EUR_AUD,20,1.5,14,short,390
223,-0.061148656352652396,0.06527313316967119,-0.18908399736520792,0.06678668465990312,96,0.11121208046819968,0.10027588615455807,-0.08532865639473412,0.30775281733113347,EUR_AUD,20,2.0,14,short,319
137,-0.030520733381383825,0.08320251391853772,-0.19359766066171777,0.1325561938989501,59,-0.2175604723995625,0.12428147212617272,-0.461152157766861,0.026031212967736028,EUR_AUD,20,2.5,14,short,196
277,0.09591727776241936,0.05879852337551397,-0.019327828053588028,0.21116238357842676,120,-0.20700328028084228,0.08580929546934381,-0.37518949940075613,-0.03881706116092842,EUR_AUD,50,1.0,14,long,397
263,0.10222650289051034,0.060990967782787925,-0.01731579396375399,0.22176879974477468,113,-0.0020873837701126767,0.08967800177966248,-0.17785626725825113,0.1736814997180258,EUR_AUD,50,1.5,14,long,376
237,0.13781786686995898,0.06418530887011184,0.01201466148453978,0.2636210722553782,103,-0.026353920479904213,0.09619839126600313,-0.21490276736127034,0.16219492640146194,EUR_AUD,50,2.0,14,long,340
189,0.0465132587471861,0.07200781796092971,-0.09462206445623614,0.18764858195060832,82,-0.09923885658843828,0.10677306403825106,-0.30851406210341037,0.11003634892653377,EUR_AUD,50,2.5,14,long,271
266,0.0470886035381238,0.059648172912097265,-0.06982181536958683,0.16399902244583442,115,-0.10716798093261781,0.09034673452929398,-0.284247580610034,0.0699116187447984,EUR_AUD,50,1.0,14,short,381
238,0.05474010966037613,0.06361772012401912,-0.06995062178270134,0.1794308411034536,103,0.0053829506918022935,0.09679647625067907,-0.1843381427595287,0.19510404414313326,EUR_AUD,50,1.5,14,short,341
212,-0.008571905923661556,0.06715376063893148,-0.14019327677596727,0.12304946492864416,92,0.1720852309063238,0.10043870509234977,-0.024774631074681752,0.36894509288732935,EUR_AUD,50,2.0,14,short,304
179,-0.0029598871557256212,0.07198678837924903,-0.14405399237905372,0.13813421806760248,77,0.28952845950112205,0.10785261539748685,0.07813733332204784,0.5009195856801962,EUR_AUD,50,2.5,14,short,256
212,0.15507051723477905,0.06750273529541005,0.022765156055775337,0.28737587841378276,91,0.08915137859332536,0.09749055517297213,-0.1019301095457,0.2802328667323507,EUR_AUD,100,1.0,14,long,303
182,0.2246764230567123,0.0718228547041125,0.08390362783665181,0.3654492182767728,78,-0.06488980387595134,0.11042750244627011,-0.2813277086706407,0.15154810091873808,EUR_AUD,100,1.5,14,long,260
172,0.07226789316789489,0.07531983984360544,-0.07535899292557177,0.21989477926136156,75,-0.06351052115905453,0.11055482586838519,-0.2801979798610895,0.15317693754298045,EUR_AUD,100,2.0,14,long,247
173,0.02586900887437997,0.07545332399773837,-0.12201950616118722,0.17375752390994714,75,-0.2658147733798378,0.1067036025939055,-0.47495383446389255,-0.056675712295783,EUR_AUD,100,2.5,14,long,248
207,-0.02929585613324011,0.06876473352928174,-0.16407473385063231,0.10548302158415208,89,0.04011337609785179,0.10410457324537506,-0.1639315874630833,0.2441583396587869,EUR_AUD,100,1.0,14,short,296
201,-0.015463420680256575,0.06882454920653344,-0.15035953712506211,0.11943269576454896,87,0.1730769089384615,0.10361339375983793,-0.03000534283082082,0.3761591607077438,EUR_AUD,100,1.5,14,short,288
181,0.00521677605119548,0.07193963482088916,-0.1357849081977473,0.14621846030013824,78,0.11652412441495553,0.11201270541739311,-0.10302077820313495,0.33606902703304603,EUR_AUD,100,2.0,14,short,259
170,0.055276987743401555,0.0738335747986969,-0.08943681886204435,0.19999079434884748,73,0.1583277880515545,0.11570501082381307,-0.0684540331631191,0.3851096092662281,EUR_AUD,100,2.5,14,short,243
130,0.012748688999709183,0.08740076599165736,-0.15855681234393923,0.1840541903433576,56,-0.12335143777168259,0.13158141849437432,-0.3812510180206563,0.1345481424772911,EUR_AUD,200,1.0,14,long,186
137,0.17992683499569423,0.08296052799453342,0.01732420012640873,0.34252946986497973,59,0.005189887299132493,0.12905686319817197,-0.24776156456928455,0.25814133916754956,EUR_AUD,200,1.5,14,long,196
136,0.1596411418906674,0.08314680427427117,-0.0033265944869040887,0.32260887826823886,59,-0.0014628025696287127,0.12965014782321585,-0.2555770923031318,0.25265148716387437,EUR_AUD,200,2.0,14,long,195
127,0.026954081468770152,0.08628516159853289,-0.1421648352643543,0.1960729982018946,55,0.21619728106503788,0.1282213772813431,-0.03511661840639463,0.4675111805364704,EUR_AUD,200,2.5,14,long,182
150,0.06791709444581422,0.0781826927385615,-0.08532098332176631,0.22115517221339476,65,0.24704024498964883,0.11676133315088935,0.018188032013905703,0.4758924579653919,EUR_AUD,200,1.0,14,short,215
145,0.02358319299050261,0.0798524480493639,-0.13292760518625063,0.18009399116725583,63,0.18865093848440417,0.12162428729151976,-0.049732664606974564,0.4270345415757829,EUR_AUD,200,1.5,14,short,208
135,-0.10060163929774713,0.08277037461940946,-0.26283157355178965,0.061628294956295404,58,0.07032609557058464,0.12663918832795226,-0.1778867135522018,0.3185389046933711,EUR_AUD,200,2.0,14,short,193
130,0.06503754198320197,0.08511151248256467,-0.10178102248262477,0.2318561064490287,56,-0.03987793018129087,0.12763576927915082,-0.2900440379684265,0.21028817760584473,EUR_AUD,200,2.5,14,short,186
340,-0.0105465193415844,0.05256423956987371,-0.11357242889853687,0.09247939021536807,147,0.1477250525092183,0.07475233857401431,0.001210468904150247,0.2942396361142864,EUR_CAD,20,1.0,14,long,487
267,0.04335163452733758,0.058177796568531774,-0.07067684674698468,0.15738011580165986,115,0.10964221105847745,0.08793266730375321,-0.06270581685687883,0.28199023897383374,EUR_CAD,20,1.5,14,long,382
202,-0.019852783665783597,0.06764463046747625,-0.15243625938203706,0.11273069205046986,87,0.18993120225523363,0.09722346119238702,-0.0006267816818449345,0.3804891861923122,EUR_CAD,20,2.0,14,long,289
123,0.08667958206734482,0.0880910596321517,-0.08597889481167252,0.25933805894636214,53,0.1510408114460565,0.11782746349198057,-0.07990101699822544,0.3819826398903384,EUR_CAD,20,2.5,14,long,176
378,0.0904248186620655,0.049454886517056915,-0.0065067589113660534,0.18735639623549705,162,-0.0731416896504648,0.06999269555457578,-0.21032737293743334,0.06404399363650373,EUR_CAD,20,1.0,14,short,540
288,0.07230755540841532,0.05647125566438993,-0.03837610569378894,0.1829912165106196,124,-0.0760426246621266,0.0769551582387375,-0.2268747348100521,0.07478948548579889,EUR_CAD,20,1.5,14,short,412
195,0.05610738995259224,0.0687088303572382,-0.07856191754759462,0.1907766974527791,84,-0.1907148678376923,0.09515510080731536,-0.37721886542003036,-0.004210870255354188,EUR_CAD,20,2.0,14,short,279
134,0.08113974635814263,0.08396948753691301,-0.08344044921420686,0.24571994193049213,58,-0.24079702225230662,0.11506571259133945,-0.46632581893133196,-0.015268225573281308,EUR_CAD,20,2.5,14,short,192
263,0.1799744001654818,0.05855404233010155,0.06520847719848276,0.29474032313248083,113,0.05893948065278463,0.08465014329248728,-0.10697480020049044,0.22485376150605968,EUR_CAD,50,1.0,14,long,376
235,0.1340250942303886,0.06236721462889146,0.01178535355776135,0.2562648349030159,101,0.10107383983187128,0.08941797773676831,-0.0741853965321946,0.27633307619593717,EUR_CAD,50,1.5,14,long,336
202,0.054974432518915615,0.0658075908188207,-0.07400844548597296,0.1839573105238042,87,0.11312128498526744,0.09505462178339974,-0.07318577371019605,0.2994283436807309,EUR_CAD,50,2.0,14,long,289
163,0.05626472255582046,0.07448529709905691,-0.08972645975833107,0.202255904869972,71,0.20688957545063244,0.11018094060008848,-0.009065068125540976,0.42284421902680586,EUR_CAD,50,2.5,14,long,234
282,0.06221129403135183,0.05719603481103574,-0.04989293419827822,0.17431552226098188,121,-0.17704530769428414,0.08068949274195143,-0.335196713468509,-0.018893901920059325,EUR_CAD,50,1.0,14,short,403
236,0.05735040753517974,0.06149833791232802,-0.06318633477298317,0.17788714984334264,102,-0.10199700791641274,0.08573667157258184,-0.27004088419867317,0.06604686836584768,EUR_CAD,50,1.5,14,short,338
213,0.08413439603751739,0.06595212597525538,-0.04513177087398314,0.21340056294901794,92,0.05313045170193391,0.09124285544366534,-0.12570554496765013,0.23196644837151797,EUR_CAD,50,2.0,14,short,305
170,0.11311550620296085,0.07287873715633188,-0.02972681862344964,0.2559578310293713,73,-0.21049020138468452,0.10028513779568562,-0.4070490714642283,-0.01393133130514071,EUR_CAD,50,2.5,14,short,243
218,0.049022814193962115,0.06534074085125344,-0.0790450378744946,0.17709066626241884,94,0.33148172499309636,0.08484006200662782,0.16519520346010585,0.49776824652608687,EUR_CAD,100,1.0,14,long,312
188,0.1703213070681516,0.06970545696228997,0.03369861142206326,0.30694400271423994,81,0.31520980917529107,0.0844229981827237,0.14974073273715263,0.48067888561342953,EUR_CAD,100,1.5,14,long,269
163,0.05554067622863308,0.07654354546332116,-0.09448467287947639,0.20556602533674256,70,0.24948320255998196,0.1010464709709329,0.05143211945695347,0.44753428566301046,EUR_CAD,100,2.0,14,long,233
144,0.04627516075625629,0.08023198495289766,-0.11097952975142311,0.2035298512639357,63,0.32914844886102446,0.10989857738340951,0.11374723718954183,0.5445496605325071,EUR_CAD,100,2.5,14,long,207
217,0.11319245035037769,0.06452498498647918,-0.013276520223121521,0.23966142092387688,94,-0.05183667527591095,0.09656870988457936,-0.2411113466496865,0.13743799609786458,EUR_CAD,100,1.0,14,short,311
200,0.10487465629054371,0.06656241690688913,-0.025587680846958977,0.2353369934280464,86,0.10911810511325544,0.09950306945745911,-0.08590791102336441,0.3041441212498753,EUR_CAD,100,1.5,14,short,286
178,-0.033037596037936795,0.07282620509846621,-0.17577695803093057,0.10970176595505698,77,0.04646991762770162,0.10462348238733946,-0.15859210785148373,0.251531943106887,EUR_CAD,100,2.0,14,short,255
160,0.041036833550705754,0.075581759408505,-0.10710341488996405,0.18917708199137556,69,0.09901654120195014,0.10954178209163232,-0.11568535169764921,0.3137184341015495,EUR_CAD,100,2.5,14,short,229
151,-0.03294070581608685,0.07731622783610241,-0.18448051237484758,0.11859910074267388,66,0.3227606463977315,0.1000813342252763,0.12660123131618994,0.518920061479273,EUR_CAD,200,1.0,14,long,217
130,-0.017880539096098044,0.08406537601383315,-0.18264867608321103,0.14688759789101494,56,0.4459261929007124,0.0971952253585595,0.2554235511979358,0.636428834603489,EUR_CAD,200,1.5,14,long,186
123,0.10355103520639987,0.08528121290037144,-0.06360014207832816,0.2707022124911279,53,0.4667088926138774,0.08788523279167952,0.2944538363421855,0.6389639488855692,EUR_CAD,200,2.0,14,long,176
133,0.1312426002634887,0.08120470048166291,-0.02791861268057061,0.290403813207548,57,0.34596749097898133,0.09816221835113915,0.1535695430107486,0.5383654389472141,EUR_CAD,200,2.5,14,long,190
152,0.023188163875052036,0.07947682069596809,-0.13258640468904542,0.1789627324391495,66,-0.12659667593154364,0.11784259138074663,-0.35756815503780703,0.10437480317471975,EUR_CAD,200,1.0,14,short,218
155,0.18063431640161798,0.07641835298781559,0.03085434454549943,0.33041428825773655,67,-0.04747732847302809,0.11704985985504113,-0.2768950537889087,0.18194039684285251,EUR_CAD,200,1.5,14,short,222
139,0.1690080225949509,0.08086157389299263,0.01051933776468536,0.3274967074252164,60,-0.007522862218170075,0.12274872224381826,-0.24811035781605387,0.2330646333797137,EUR_CAD,200,2.0,14,short,199
143,0.34246321849057415,0.0764744591340041,0.19257327858792614,0.49235315839322213,62,0.056537003759850324,0.11935011429427976,-0.177389220256938,0.2904632277766387,EUR_CAD,200,2.5,14,short,205
372,-0.1252126165040264,0.041369379985590364,-0.20629660127578353,-0.04412863173226929,160,-0.0327896655721784,0.065229981876847,-0.16064043005079853,0.09506109890644172,EUR_CHF,20,1.0,14,long,532
276,-0.09308298330993509,0.04935588865984915,-0.18982052508323943,0.003654558463369248,119,-0.05433642477657072,0.08075432402052185,-0.21261489985679355,0.10394205030365211,EUR_CHF,20,1.5,14,long,395
165,-0.11831318893352756,0.06255979451142943,-0.24093038617592924,0.004304008308874119,72,-0.03552810587611785,0.10136208134013182,-0.2341977853027762,0.16314157355054051,EUR_CHF,20,2.0,14,long,237
100,-0.05513604310335726,0.08737998610166024,-0.22640081586261135,0.11612872965589682,43,0.060524133447349346,0.13636322074832238,-0.2067477792193625,0.3277960461140612,EUR_CHF,20,2.5,14,long,143
357,0.014381693946057756,0.04351304883503697,-0.0709038817706147,0.09966726966273022,153,0.03915814299757983,0.07084720387084928,-0.09970237658928474,0.1780186625844444,EUR_CHF,20,1.0,14,short,510
239,-0.018251953899019117,0.05514846165037256,-0.12634293873374933,0.0898390309357111,103,0.01783607054919676,0.08737154148519172,-0.153412150761779,0.1890842918601725,EUR_CHF,20,1.5,14,short,342
152,-0.05751422890008993,0.07080486590031851,-0.19629176606471418,0.08126330826453435,66,0.17489051008534917,0.11233322866348394,-0.04528261809507936,0.39506363826577773,EUR_CHF,20,2.0,14,short,218
95,0.04983520973742541,0.08760385755032124,-0.12186835106120422,0.22153877053605506,41,0.33787614291502044,0.1365596609685211,0.07021920741671911,0.6055330784133217,EUR_CHF,20,2.5,14,short,136
297,0.030408602318543972,0.04666639235174127,-0.061057526690868905,0.12187473132795686,128,0.004823615945038322,0.07688103708606102,-0.14586321674364128,0.15551044863371793,EUR_CHF,50,1.0,14,long,425
261,-0.08275333100331472,0.049742102664174975,-0.18024785222509768,0.01474119021846823,112,-0.1318766890665087,0.07711641145739014,-0.2830248555229934,0.01927147738997595,EUR_CHF,50,1.5,14,long,373
223,-0.1453899820073579,0.052553556724762036,-0.24839495318789148,-0.042385010826824304,96,-0.06909681267631285,0.08576449197720296,-0.23719521695163065,0.09900159159900496,EUR_CHF,50,2.0,14,long,319
179,-0.14678651393302716,0.05885862026692921,-0.2621494096562084,-0.03142361820984592,77,-0.08105795446243848,0.09619353289523562,-0.2695972789371003,0.10748137001222334,EUR_CHF,50,2.5,14,long,256
266,0.0263013746368985,0.05190434785311283,-0.07543114715520263,0.12803389642899965,114,0.03181990214951989,0.0801393179577937,-0.12525316104775575,0.1888929653467955,EUR_CHF,50,1.0,14,short,380
217,0.09960641734205974,0.05808652627270804,-0.014243174152448024,0.2134560088365675,93,0.08570340781348229,0.09044597618385875,-0.09157070550688085,0.2629775211338454,EUR_CHF,50,1.5,14,short,310
172,0.037271933166850645,0.06406784420217512,-0.08830104146941259,0.1628449078031139,75,0.135276515320042,0.10008890364336102,-0.0608977358209456,0.3314507664610296,EUR_CHF,50,2.0,14,short,247
156,-0.026999208204675013,0.07010475789932955,-0.16440453368736094,0.1104061172780109,68,-0.0067393498055604,0.11089049480833277,-0.22408471962989263,0.21060602001877182,EUR_CHF,50,2.5,14,short,224
212,0.0866523608486105,0.05477419361742751,-0.020705058641547425,0.19400978033876842,91,0.09268879166768924,0.08382536413619865,-0.0716089220392601,0.2569865053746386,EUR_CHF,100,1.0,14,long,303
214,0.07264274311130775,0.05596443435673818,-0.03704754822789909,0.18233303445051458,93,-0.04920709388493566,0.08688803757245132,-0.21950764752694024,0.12109345975706892,EUR_CHF,100,1.5,14,long,307
193,0.07606842032796622,0.0607060309652763,-0.042915400363975315,0.19505224101990776,83,0.001862566357475588,0.08774046058550244,-0.1701087363901092,0.17383386910506038,EUR_CHF,100,2.0,14,long,276
160,0.044219808326823394,0.06430773500247348,-0.08182335227802462,0.17026296893167142,69,-0.0028647565464806446,0.09794479164177523,-0.19483654816436008,0.1891070350713988,EUR_CHF,100,2.5,14,long,229
176,0.07387237962490105,0.06377016142364428,-0.05111713676544173,0.19886189601524384,76,0.07019734142539172,0.104860392954811,-0.13532902876603783,0.2757237116168213,EUR_CHF,100,1.0,14,short,252
158,-0.046355340009245544,0.06525007751275379,-0.17424549193424296,0.08153481191575188,69,0.06447526142890724,0.10813696851663308,-0.1474731968636936,0.2764237197215081,EUR_CHF,100,1.5,14,short,227
142,-0.0038424922512885987,0.06720132031464095,-0.13555708006798486,0.12787209556540766,61,0.19078597805647504,0.10958243866619072,-0.02399560172925877,0.4055675578422089,EUR_CHF,100,2.0,14,short,203
135,0.02227366174199569,0.0719702925450392,-0.11878811164628114,0.16333543513027252,59,0.2089992898323839,0.1077535671528658,-0.0021977017872330806,0.42019628145200083,EUR_CHF,100,2.5,14,short,194
134,0.09627839449755186,0.07167976484349187,-0.04421394459569218,0.23677073359079592,58,-0.023510878941246163,0.10904782995810956,-0.2372446256591409,0.1902228677766486,EUR_CHF,200,1.0,14,long,192
148,0.08716992544344142,0.06658385581842656,-0.043334431960674644,0.21767428284755747,64,0.10620352978836795,0.09831716881262517,-0.08649812108437738,0.29890518066111327,EUR_CHF,200,1.5,14,long,212
145,0.04760186546711105,0.06575128310609928,-0.08127064942084351,0.17647438035506563,63,-0.03965356068782269,0.10313431349784419,-0.2417968151435973,0.16248969376795191,EUR_CHF,200,2.0,14,long,208
141,0.059262520336606804,0.06909064243632243,-0.07615513883858516,0.19468017951179878,61,0.08775096305395728,0.1026312343421058,-0.1134062562565701,0.2889081823644847,EUR_CHF,200,2.5,14,long,202
143,0.12637984190921783,0.06869450322376704,-0.008261384409365552,0.26102106822780125,62,0.2873867015791193,0.10688924080402622,0.0778837896032279,0.49688961355501066,EUR_CHF,200,1.0,14,short,205
137,-0.020757820790784767,0.07019678997354357,-0.15834352913893018,0.11682788755736064,59,0.3944069217993258,0.1038460326443346,0.19086869781642998,0.5979451457822216,EUR_CHF,200,1.5,14,short,196
134,0.1270080985991755,0.06593862566164575,-0.002231607697650184,0.2562478048960012,58,0.3120686309707421,0.11171831869956836,0.09310072631958813,0.5310365356218961,EUR_CHF,200,2.0,14,short,192
110,0.07856148839028164,0.07071960630828787,-0.06004893997396259,0.21717191675452585,48,0.2516416423901713,0.1199449860669099,0.016549469699027874,0.4867338150813147,EUR_CHF,200,2.5,14,short,158
393,0.06405566224911875,0.04966281159179848,-0.03328344847080626,0.16139477296904375,169,0.15864838181622454,0.07366697909334084,0.014261102793276498,0.30303566083917255,EUR_NZD,20,1.0,14,long,562
287,0.036885909950346386,0.058279646715712737,-0.07734219761245056,0.15111401751314335,124,0.23483538657377562,0.08656548745780143,0.06516703115648481,0.4045037419910664,EUR_NZD,20,1.5,14,long,411
186,-0.10455125215629357,0.07240017696277098,-0.2464555990033247,0.037353094690737554,80,0.15596741334348407,0.10781647276798283,-0.05535287328176225,0.3672876999687304,EUR_NZD,20,2.0,14,long,266
112,0.07092596087687264,0.09206561236755116,-0.10952263936352763,0.2513745611172729,48,0.018790497142947043,0.14432630704225688,-0.2640890646598764,0.30167005894577054,EUR_NZD,20,2.5,14,long,160
396,-0.03378486930769355,0.049930884495943226,-0.13164940291974228,0.06407966430435516,170,0.14772257627391075,0.07524521158530371,0.0002419615667154651,0.29520319098110603,EUR_NZD,20,1.0,14,short,566
294,-0.08316434690250818,0.05743320669710796,-0.19573343202883978,0.029404738223823418,126,0.05771683817877828,0.08658662600590329,-0.11199294879279215,0.22742662515034873,EUR_NZD,20,1.5,14,short,420
205,0.05727616232978474,0.06890374973608152,-0.07777518715293502,0.19232751181250451,88,-0.22275546409929872,0.10045105535589677,-0.4196395325968564,-0.025871395601741065,EUR_NZD,20,2.0,14,short,293
