tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,k,atr_period,direction,total_n
173,-0.09407971081001382,0.0755270774088517,-0.24211278253136315,0.05395336091133551,75,-0.09989755193132384,0.11421022111979419,-0.32374958532612047,0.12395448146347278,GBP_USD,200,2.5,14,short,248
551,0.0001123483022728923,0.04240508443279409,-0.08300161718600353,0.0832263137905493,237,0.004219409282700422,0.06509387603604014,-0.12336458774793824,0.1318034063133391,AUD_USD,20,1.0,14,long,788
424,0.10634093463546618,0.04816432275093685,0.011938862043629955,0.2007430072273024,183,0.02434359205121404,0.07376575524236581,-0.12023728822382294,0.16892447232625102,AUD_USD,20,1.5,14,long,607
300,0.035687668868692755,0.057602373970494586,-0.07721298411347663,0.14858832185086215,129,0.15531953610002044,0.08696865785508982,-0.015139033295955617,0.3257781054959965,AUD_USD,20,2.0,14,long,429
190,-0.03578407372088169,0.07245210906968146,-0.17779020749745733,0.10622206005569396,82,0.16775643032943777,0.10820881448619649,-0.04433284606350735,0.3798457067223829,AUD_USD,20,2.5,14,long,272
561,0.041244491730572076,0.041964517968606715,-0.04100596348789708,0.12349494694904123,241,0.02624925296098043,0.06440764601602564,-0.09998973323042981,0.15248823915239068,AUD_USD,20,1.0,14,short,802
436,0.003850011435242436,0.047736311749401156,-0.08971315959358382,0.0974131824640687,187,0.023134063976450715,0.07312846945432143,-0.1201977361540193,0.1664658641069207,AUD_USD,20,1.5,14,short,623
303,0.07701295096080113,0.05720549186420125,-0.03510981309303332,0.18913571501463558,130,0.03123830196183892,0.08720601245625201,-0.13968548245241502,0.20216208637609284,AUD_USD,20,2.0,14,short,433
182,0.11800487767360861,0.07365103301826502,-0.02635114704219084,0.26236090238940807,78,0.042967043601144436,0.11321263107651577,-0.17892971330882645,0.26486380051111535,AUD_USD,20,2.5,14,short,260
386,-0.022059340885775873,0.05048227040828501,-0.12100459088601451,0.07688590911446275,166,0.13253012048192772,0.07716317881371036,-0.01870970999294458,0.2837699509568,AUD_USD,50,1.0,14,long,552
350,0.0012885935418021027,0.05304689210729102,-0.10268331498848829,0.1052605020720925,151,-0.006622516556291391,0.08164786758899308,-0.16665233703071783,0.15340730391813504,AUD_USD,50,1.5,14,long,501
309,-0.005011283082210715,0.056646730543507315,-0.11603887494748505,0.10601630878306362,133,-0.022556390977443608,0.08701668288436143,-0.193109089430792,0.14799630747590478,AUD_USD,50,2.0,14,long,442
264,0.02329412686778845,0.061110845073819496,-0.09648312947689776,0.14307138321247465,114,0.22593006392117454,0.0908227838513596,0.04791740757250973,0.40394272026983935,AUD_USD,50,2.5,14,long,378
393,0.015405970232880088,0.05041760386813858,-0.08341253334867152,0.11422447381443171,169,-0.05325443786982249,0.07704219487240069,-0.20425713981972782,0.09774826408008286,AUD_USD,50,1.0,14,short,562
357,0.05421661016233869,0.05279110690568129,-0.049253959372796634,0.157687179697474,153,0.11150966833358861,0.07997849080980604,-0.045248173653631235,0.2682675103208084,AUD_USD,50,1.5,14,short,510
315,0.05436314783680346,0.0558403464338668,-0.055083931173575476,0.16381022684718238,135,0.13933803587516538,0.0850307798674644,-0.027322292665064862,0.30599836441539563,AUD_USD,50,2.0,14,short,450
267,0.16742240956070617,0.060220335534520844,0.049390551913045325,0.28545426720836703,115,0.051227048672395595,0.09313182699836961,-0.13131133224440883,0.23376542958920005,AUD_USD,50,2.5,14,short,382
291,-0.005261585867555975,0.05864244013876706,-0.1202007685395394,0.10967759680442746,126,0.09523809523809523,0.08903615918110663,-0.07927277675687378,0.26974896723306424,AUD_USD,100,1.0,14,long,417
254,-0.0689849895364242,0.06243776054216642,-0.19136300019907038,0.05339302112622199,109,0.08256880733944955,0.09589647157098258,-0.10538827693967631,0.27052589161857543,AUD_USD,100,1.5,14,long,363
247,-0.036018929763263055,0.06338528817285297,-0.16025409458205486,0.08821623505552875,107,0.102803738317757,0.09661396591238637,-0.08655963487052028,0.2921671115060343,AUD_USD,100,2.0,14,long,354
