tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tenkan,kijun,senkou_b,displacement,trigger,direction,total_n
95,0.07103964353073382,0.0990166721140586,-0.12303303381282103,0.26511232087428865,41,0.12910520704347134,0.15581417068845294,-0.1762905675058964,0.43450098159283906,USD_CHF,12,30,60,30,tk_cross,short,136
183,-0.054184736052576475,0.0706688160072537,-0.19269561542679375,0.08432614332164079,79,-0.10193603273724501,0.11174178526282418,-0.3209499318523804,0.11707786637789037,USD_CHF,12,30,60,30,cloud_break,long,262
177,0.09974315261697567,0.07243968078589429,-0.04223862172337714,0.24172492695732847,76,0.19600128204392964,0.11024659985588561,-0.02008205367360616,0.41208461776146543,USD_CHF,12,30,60,30,cloud_break,short,253
38,0.2937911314519389,0.1488739967892399,0.001998097745028682,0.5855841651588491,17,0.1687557885242958,0.24457919125323965,-0.3106194263320539,0.6481310033806456,USD_CHF,12,30,60,30,tk_cross_above_cloud,long,55
52,0.14109608832015247,0.1359106190830272,-0.12528872508258088,0.4074809017228858,23,0.14318754299053585,0.208646325742419,-0.26575925546460544,0.5521343414456771,USD_CHF,12,30,60,30,tk_cross_above_cloud,short,75
143,0.03496503496503497,0.08386682292920537,-0.12941393797620757,0.19934400790627751,62,-0.03225806451612903,0.12797024611108765,-0.28307974689386084,0.21856361786160275,NZD_USD,9,26,52,26,tk_cross,long,205
143,0.06293706293706294,0.08375176794891799,-0.1012164022428163,0.2270905281169422,62,0.16129032258064516,0.12636049340078187,-0.08637624448488732,0.4089568896461776,NZD_USD,9,26,52,26,tk_cross,short,205
189,0.164021164021164,0.07194475783222841,0.02300943866999633,0.3050328893723317,81,-0.037037037037037035,0.11172668984443229,-0.2560213491321243,0.18194727505805025,NZD_USD,9,26,52,26,cloud_break,long,270
191,-0.09947643979057591,0.07218778282429325,-0.24096449412619067,0.04201161454503885,82,0.0975609756097561,0.11058106104662961,-0.11917790404163794,0.3142998552611501,NZD_USD,9,26,52,26,cloud_break,short,273
67,0.014925373134328358,0.12307777986918389,-0.22630707540927208,0.2561578216779288,29,-0.10344827586206896,0.1879683155501371,-0.4718661743403377,0.2649696226161998,NZD_USD,9,26,52,26,tk_cross_above_cloud,long,96
68,0.14705882352941177,0.12084118740506009,-0.08978990378450599,0.3839075508433295,30,0.26666666666666666,0.17897109079679924,-0.08411667129505984,0.6174500046283932,NZD_USD,9,26,52,26,tk_cross_above_cloud,short,98
169,0.0814414530616585,0.07667886010518628,-0.0688491127445066,0.23173201886782357,73,-0.07566029263399783,0.11688616819200065,-0.3047571822903191,0.15343659702232343,NZD_USD,7,22,44,22,tk_cross,long,242
163,0.10429447852760736,0.07813894958913212,-0.04885786266709159,0.2574468197223063,71,0.014084507042253521,0.11951100527096581,-0.22015706328883944,0.2483260773733465,NZD_USD,7,22,44,22,tk_cross,short,234
208,0.18269230769230768,0.06833504843058172,0.04875561276836751,0.3166290026162478,90,-0.08888888888888889,0.10558019293260693,-0.2958260670367985,0.11804828925902068,NZD_USD,7,22,44,22,cloud_break,long,298
