tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tenkan,kijun,senkou_b,displacement,trigger,direction,total_n
280,0.10169931264101326,0.03889665480902538,0.02546186921532352,0.177936756066703,120,0.038631045595857345,0.06339207458386692,-0.08561742058852181,0.16287951178023652,EUR_CZK,9,26,52,26,tk_cross,short,400
301,-0.08841631956408841,0.03694929909406106,-0.1608369457884481,-0.015995693339728723,129,-0.07678842688198069,0.06247116239108178,-0.19923190516850098,0.0456550514045396,EUR_CZK,9,26,52,26,cloud_break,long,430
351,0.09651447408064198,0.03277401829571771,0.03227739822103527,0.1607515499402487,151,-0.05820006471079526,0.057095580132623044,-0.1701074017707364,0.0537072723491459,EUR_CZK,9,26,52,26,cloud_break,short,502
94,-0.024971151691606363,0.06957705727305608,-0.16134218394679625,0.11139988056358353,41,-0.13976029875474327,0.11334797150201054,-0.3619223228986839,0.08240172538919738,EUR_CZK,9,26,52,26,tk_cross_above_cloud,long,135
139,0.045220268789372166,0.057285331421274,-0.06705898079632486,0.1574995183750692,60,0.06249658120932198,0.08541133541978133,-0.10490963621344943,0.22990279863209337,EUR_CZK,9,26,52,26,tk_cross_above_cloud,short,199
331,-0.0709733574269352,0.03705948458697921,-0.14360994721741444,0.0016632323635440566,143,-0.004574753440550843,0.05738758251703769,-0.11705441517394471,0.10790490829284302,EUR_CZK,7,22,44,22,tk_cross,long,474
340,0.08854314981782496,0.03594046112992321,0.018099846003175477,0.15898645363247443,146,-0.033841223681104364,0.05399749948721669,-0.13967632267604907,0.07199387531384036,EUR_CZK,7,22,44,22,tk_cross,short,486
329,-0.06867477281231145,0.03546249500028734,-0.13818126301287464,0.0008317173882517459,141,-0.03375973952664084,0.05740793372515646,-0.1462792896279475,0.07875981057466581,EUR_CZK,7,22,44,22,cloud_break,long,470
384,0.11455606184428428,0.03185627835724722,0.05211775626407973,0.17699436742448882,165,-0.02517218997926549,0.05233740699919955,-0.1277535076976966,0.07740912773916564,EUR_CZK,7,22,44,22,cloud_break,short,549
112,-0.022942565338510006,0.06452594414265307,-0.14941341585811002,0.10352828518109002,49,-0.11779058190221528,0.10428604870486559,-0.3221912373637518,0.08661007355932127,EUR_CZK,7,22,44,22,tk_cross_above_cloud,long,161
172,0.07478490758617441,0.050345902801664025,-0.023893061905087068,0.1734628770774359,74,0.12586038771616564,0.06949771574859213,-0.010355135151074946,0.26207591058340624,EUR_CZK,7,22,44,22,tk_cross_above_cloud,short,246
233,0.008971092843544103,0.04368853842292247,-0.07665844246538392,0.09460062815247214,101,0.047156429655677415,0.07238836334122428,-0.09472476249312219,0.18903762180447703,EUR_CZK,12,30,60,30,tk_cross,long,334
236,0.07051297726540416,0.043586693613989515,-0.014916942218015289,0.1559428967488236,102,-0.026350604329892047,0.07000605522456445,-0.16356247257003836,0.11086126391025426,EUR_CZK,12,30,60,30,tk_cross,short,338
275,-0.10881806939751877,0.038730709374881926,-0.18473025977228735,-0.032905879022750203,119,-0.025590035528040917,0.06471554906256104,-0.15243251169066055,0.10125244063457871,EUR_CZK,12,30,60,30,cloud_break,long,394
319,0.10301246392863525,0.033473661306066715,0.03740408776874449,0.16862084008852601,138,-0.06733930807027723,0.06017613825623588,-0.18528453905249953,0.050605922911945087,EUR_CZK,12,30,60,30,cloud_break,short,457
75,0.030097856340225722,0.07405044910290455,-0.1150410239014672,0.17523673658191863,33,0.007883229241814744,0.13687450344127713,-0.26039079750308847,0.2761572559867179,EUR_CZK,12,30,60,30,tk_cross_above_cloud,long,108
117,0.034258128733916975,0.062411469546511715,-0.08806835157724599,0.15658460904507993,51,0.04475842308051553,0.09540386394240175,-0.1422331502465919,0.23174999640762295,EUR_CZK,12,30,60,30,tk_cross_above_cloud,short,168
262,-0.06570076731693499,0.061449578728049944,-0.18614194162391287,0.0547404069900429,113,0.18116494739366729,0.09217690347942366,0.0004982165739969291,0.3618316782133376,CAD_JPY,9,26,52,26,tk_cross,long,375
255,0.06037030563328327,0.062409826532247484,-0.06195295436992179,0.18269356563648834,110,-0.20540042116061893,0.09255668236678165,-0.38681151859951096,-0.023989323721726907,CAD_JPY,9,26,52,26,tk_cross,short,365
319,-0.05892935100186882,0.05554653438465071,-0.1678005583957842,0.04994185639204656,138,0.3547937457491451,0.07954642135123578,0.19888275990072293,0.5107047315975672,CAD_JPY,9,26,52,26,cloud_break,long,457
249,0.060240963855421686,0.06338473874634667,-0.0639931240874178,0.18447505179826118,108,-0.16155058235877717,0.09504037839070945,-0.3478297240045677,0.02472855928701334,CAD_JPY,9,26,52,26,cloud_break,short,357
123,-0.06677724420355255,0.08934892892586246,-0.24190114489824296,0.10834665649113787,54,0.09188031321077811,0.13549816443714802,-0.173696089086032,0.35745671550758823,CAD_JPY,9,26,52,26,tk_cross_above_cloud,long,177
96,0.20833333333333334,0.10034662148993578,0.011653955213059203,0.4050127114536075,42,-0.04741547622253989,0.153736409021778,-0.34873883790522475,0.253907885460145,CAD_JPY,9,26,52,26,tk_cross_above_cloud,short,138
288,-0.017009602787560148,0.058724900310009896,-0.13211040739517954,0.09809120182005926,124,0.09262028024003728,0.08913023209820915,-0.08207497467245266,0.2673155351525272,CAD_JPY,7,22,44,22,tk_cross,long,412
291,0.058030505902245844,0.05841019844217756,-0.05645348304442217,0.17251449484891385,125,-0.22900535019227986,0.08719130990758799,-0.3999003176111523,-0.05811038277340741,CAD_JPY,7,22,44,22,tk_cross,short,416
326,-0.031780937993406734,0.05507464216232308,-0.13972723663155998,0.0761653606447465,141,0.2875648095578966,0.08005947143377928,0.1306482455476892,0.444481373568104,CAD_JPY,7,22,44,22,cloud_break,long,467
294,0.11564625850340136,0.058028648417669075,0.0019101076047699783,0.22938240940203275,127,-0.2648664671557357,0.08515904653481109,-0.4317781983639654,-0.09795473594750598,CAD_JPY,7,22,44,22,cloud_break,short,421
136,-0.08013798237365678,0.08487417088096355,-0.24649135730034533,0.08621539255303177,59,0.06714469344715285,0.12989169973806125,-0.18744303803944717,0.32173242493375287,CAD_JPY,7,22,44,22,tk_cross_above_cloud,long,195
105,0.14285714285714285,0.09705231721239392,-0.04736539887914923,0.33307968459343495,45,-0.19168152831188848,0.1469179665998684,-0.4796407428476305,0.09627768622385355,CAD_JPY,7,22,44,22,tk_cross_above_cloud,short,150
221,-0.016101513261900832,0.06713348859379507,-0.1476831509057392,0.11548012438193751,95,0.10685855369300083,0.1018255597622135,-0.09271954344093762,0.30643665082693927,CAD_JPY,12,30,60,30,tk_cross,long,316
212,0.12198516182584046,0.06802341882660246,-0.01134073907430036,0.25531106272598125,91,-0.09762853861583262,0.10356331906906871,-0.3006126439912073,0.10535556675954205,CAD_JPY,12,30,60,30,tk_cross,short,303
277,-0.034526129407599956,0.059872212100323396,-0.1518756651242338,0.0828234063090339,120,0.32758442050509634,0.08624552706125012,0.15854318746504611,0.49662565354514654,CAD_JPY,12,30,60,30,cloud_break,long,397
228,0.14035087719298245,0.06571536645914515,0.011548758933057957,0.26915299545290694,98,-0.23605825115136647,0.09797505428838711,-0.4280893575566052,-0.04402714474612773,CAD_JPY,12,30,60,30,cloud_break,short,326
114,0.027145825701466456,0.09304551907967554,-0.1552233916946976,0.2095150430976305,50,-0.050029919200243606,0.14159925722900574,-0.32756446336909484,0.22750462496860765,CAD_JPY,12,30,60,30,tk_cross_above_cloud,long,164
70,0.17142857142857143,0.11860372729790546,-0.061034734075323255,0.4038918769324661,31,0.008087607381884621,0.1797873018577579,-0.3442955042593209,0.36047071902309014,CAD_JPY,12,30,60,30,tk_cross_above_cloud,short,101
271,-0.10976864724324988,0.05887186928180596,-0.22515751103558956,0.005620216549089799,117,-0.2173576176404141,0.08711516777119403,-0.38810334647195444,-0.04661188880887382,CAD_CHF,9,26,52,26,tk_cross,long,388
270,0.11826215347605405,0.05951220452118436,0.0016182326145327136,0.23490607433757538,117,0.07369756464297032,0.0878179497421778,-0.09842561685169816,0.24582074613763882,CAD_CHF,9,26,52,26,tk_cross,short,387
318,-0.13201268857881937,0.054289515135048476,-0.23842013824351438,-0.025605238914124362,137,-0.1445813543893696,0.08096649783025656,-0.30327569013667244,0.014112981357933263,CAD_CHF,9,26,52,26,cloud_break,long,455
298,0.137860953947718,0.055351322787369484,0.029372361284473805,0.2463495466109622,128,-0.04098291020494099,0.08207855575556261,-0.20185687948584372,0.11989105907596173,CAD_CHF,9,26,52,26,cloud_break,short,426
119,0.00034542252064321296,0.09082658909350866,-0.17767469210263376,0.17836553714392017,52,-0.2779283259430554,0.13185850339980584,-0.5363709926066749,-0.019485659279435963,CAD_CHF,9,26,52,26,tk_cross_above_cloud,long,171
114,0.21539649105347589,0.0895863097506329,0.039807323942235406,0.39098565816471637,49,0.12573754500142584,0.13609908992473482,-0.1410166712510544,0.39249176125390606,CAD_CHF,9,26,52,26,tk_cross_above_cloud,short,163
324,-0.0787174485847233,0.05412978090286801,-0.1848118191543446,0.027376921984897995,139,-0.06485375856715907,0.08022104631663604,-0.2220870093477657,0.09237949221344756,CAD_CHF,7,22,44,22,tk_cross,long,463
329,0.03648631261688976,0.0539393424660646,-0.06923479861659684,0.14220742385037638,141,0.020988089444867047,0.08003185890599963,-0.13587435401089223,0.17785053290062633,CAD_CHF,7,22,44,22,tk_cross,short,470
349,-0.03346510872294866,0.052121007745765634,-0.1356222839046493,0.06869206645875198,150,-0.12363316947955402,0.07646273288464693,-0.273500125933462,0.026233786974353968,CAD_CHF,7,22,44,22,cloud_break,long,499
335,0.12006744614788718,0.0522436921245231,0.017669809583821902,0.22246508271195248,144,0.07357068249395894,0.07678111921011817,-0.07692031115787266,0.22406167614579053,CAD_CHF,7,22,44,22,cloud_break,short,479
135,-0.004708250398050222,0.08537047444208101,-0.172034380304529,0.16261787950842854,59,-0.09065851826945791,0.12558803094404417,-0.33681105891978447,0.15549402238086868,CAD_CHF,7,22,44,22,tk_cross_above_cloud,long,194
137,0.15974837204964226,0.08190232059003082,-0.0007801763068181478,0.32027692040610267,59,0.05504357064080726,0.12672353617420257,-0.19333456026062978,0.3034217015422443,CAD_CHF,7,22,44,22,tk_cross_above_cloud,short,196
218,-0.09736370070835629,0.06563449027535828,-0.22600730164805852,0.03127990023134594,94,-0.25257841529548664,0.09334183694176434,-0.4355284157013447,-0.06962841488962854,CAD_CHF,12,30,60,30,tk_cross,long,312
223,0.09134967130871552,0.0656536475794872,-0.03733147794707939,0.22003082056451043,96,0.19577070984509973,0.09409247687633054,0.011349455167491862,0.3801919645227076,CAD_CHF,12,30,60,30,tk_cross,short,319
277,-0.0993316255353435,0.05784704034336717,-0.21271182460834315,0.01404857353765615,119,-0.21913502905248602,0.08617142036038045,-0.3880310129588317,-0.05023904514614036,CAD_CHF,12,30,60,30,cloud_break,long,396
279,0.09337532664064213,0.05761235056623516,-0.01954488046917878,0.20629553375046306,120,-0.03120673347116158,0.08641509872888006,-0.2005803269797665,0.13816686003744336,CAD_CHF,12,30,60,30,cloud_break,short,399
99,0.024666269890545486,0.09828038917718437,-0.1679632928967359,0.21729583267782687,43,-0.2506387492726489,0.14470732596109456,-0.5342651081563943,0.032987609611096425,CAD_CHF,12,30,60,30,tk_cross_above_cloud,long,142
93,0.2130647296853139,0.09875492390600207,0.019505078829549827,0.40662438054107797,41,0.15964973408307792,0.14584226559225041,-0.12620110647773286,0.4455005746438887,CAD_CHF,12,30,60,30,tk_cross_above_cloud,short,134
249,-0.0009504623440915359,0.06059294047669308,-0.11971262567840997,0.1178117009902269,107,0.2657560694565118,0.09232334697325802,0.0848023093889261,0.44670982952409755,USD_JPY,9,26,52,26,tk_cross,long,356
249,-0.02344186554199733,0.06125226067384637,-0.1434962964627362,0.09661256537874155,108,-0.11855584903275773,0.09444249367397262,-0.30366313663374406,0.0665514385682286,USD_JPY,9,26,52,26,tk_cross,short,357
280,0.056881576338525384,0.05695979248586685,-0.05475961693377363,0.1685227696108244,121,0.13036931063460175,0.08861663725022703,-0.043319298375843224,0.3040579196450467,USD_JPY,9,26,52,26,cloud_break,long,401
268,0.12021004901164782,0.058708792258369606,0.0051408161852433965,0.23527928183805225,116,-0.05984664896420809,0.09050909482761495,-0.23724447482633337,0.1175511768979172,USD_JPY,9,26,52,26,cloud_break,short,384
116,0.17961799521898789,0.08749988965186706,0.008118211501328465,0.3511177789366473,51,0.1933473439897695,0.13645309988538334,-0.07410073178558185,0.46079541976512084,USD_JPY,9,26,52,26,tk_cross_above_cloud,long,167
88,-0.047943059928733864,0.1050485957327895,-0.2538383075650013,0.15795218770753355,39,0.036719986599346756,0.1606959135765949,-0.27824400401077926,0.3516839772094728,USD_JPY,9,26,52,26,tk_cross_above_cloud,short,127
302,0.07180580692012056,0.05531522827592822,-0.036612040500698745,0.18022365434093987,130,0.14704593067591298,0.08568784399404965,-0.020902243552424316,0.3149941049042503,USD_JPY,7,22,44,22,tk_cross,long,432
296,-0.006751462278837233,0.05616969951453327,-0.11684407332732243,0.10334114876964796,127,-0.0648370387002273,0.08756956476331124,-0.2364733856363173,0.1067993082358627,USD_JPY,7,22,44,22,tk_cross,short,423
316,0.03848006701263119,0.053401630775947576,-0.06618712930822607,0.14314726333348843,136,0.1721005436341001,0.08301648462565998,0.009388233767806536,0.3348128535003937,USD_JPY,7,22,44,22,cloud_break,long,452
284,0.08098682231961993,0.05721904207365624,-0.031162500144746294,0.19313614478398616,123,-0.13922728360404454,0.08799327453842457,-0.3116941016993567,0.0332395344912676,USD_JPY,7,22,44,22,cloud_break,short,407
142,0.15529764849605138,0.07939345425501802,-0.00031352184378394266,0.3109088188358867,61,0.22038428672557858,0.12403988583701502,-0.02273388951497085,0.463502462966128,USD_JPY,7,22,44,22,tk_cross_above_cloud,long,203
99,-0.07002104675378108,0.09906604190974601,-0.26419048889688324,0.12414839538932108,43,-0.04005318072191306,0.1513513415209295,-0.3367018101029349,0.25659544865910877,USD_JPY,7,22,44,22,tk_cross_above_cloud,short,142
217,0.009815903736436982,0.0648654117848432,-0.1173203033618557,0.13695211083472966,93,0.1611979504285817,0.10097929148409106,-0.036721460880236756,0.35911736173740016,USD_JPY,12,30,60,30,tk_cross,long,310
219,-0.018823712452915774,0.06572389627866587,-0.14764254915910088,0.10999512425326932,94,-0.08733536197540757,0.10059798090097267,-0.284507404541314,0.10983668059049888,USD_JPY,12,30,60,30,tk_cross,short,313
256,0.06580025758371141,0.059266496206800245,-0.05036207498161707,0.1819625901490399,110,0.2975843815687972,0.08794883861085545,0.1252046578915205,0.4699641052460739,USD_JPY,12,30,60,30,cloud_break,long,366
237,0.15693712783647099,0.060965534696872,0.037444679830601874,0.27642957584234007,103,-0.1326552604275017,0.09497192004970316,-0.3188002237249199,0.0534897028699165,USD_JPY,12,30,60,30,cloud_break,short,340
109,0.1944724248117275,0.08997385158335501,0.01812367570835169,0.3708211739151033,47,0.19356664592517184,0.14214874948671619,-0.0850449030687919,0.4721781949191356,USD_JPY,12,30,60,30,tk_cross_above_cloud,long,156
78,0.14133110278222452,0.11059220406234381,-0.07542961717996935,0.3580918227444184,34,0.2948612591089694,0.16620436620257054,-0.030899298648068896,0.6206218168660076,USD_JPY,12,30,60,30,tk_cross_above_cloud,short,112
266,-0.04682523386456847,0.058773569746230686,-0.1620214305671806,0.06837096283804367,115,0.03761423804173913,0.07615251509734929,-0.11164469154906545,0.18687316763254372,EUR_GBP,9,26,52,26,tk_cross,long,381
261,-0.03541032277361951,0.05926440969700331,-0.151568565779746,0.08074792023250699,113,-0.001030423736891841,0.07947358060123544,-0.1567986417153133,0.15473779424152964,EUR_GBP,9,26,52,26,tk_cross,short,374
301,-0.022822164544908728,0.05573487106597632,-0.13206251183422232,0.08641818274440485,130,0.0742494072527875,0.07109525334385455,-0.06509728930116743,0.21359610380674243,EUR_GBP,9,26,52,26,cloud_break,long,431
297,0.002139210905313922,0.05620286624909946,-0.10801840694292102,0.11229682875354886,128,0.010116189498982346,0.07390516780017559,-0.1347379393893618,0.1549703183873265,EUR_GBP,9,26,52,26,cloud_break,short,425
116,-0.1398964762035411,0.08750713446111318,-0.31141045974732295,0.03161750734024074,50,0.05676702993442659,0.11738057335456802,-0.1732988938405267,0.2868329537093799,EUR_GBP,9,26,52,26,tk_cross_above_cloud,long,166
112,-0.0839663854236337,0.09003701816217358,-0.2604389410214939,0.0925061701742265,49,-0.04711215948292764,0.12052906313108133,-0.28334912321984707,0.18912480425399175,EUR_GBP,9,26,52,26,tk_cross_above_cloud,short,161
309,-0.0036784465072507637,0.05515699030510744,-0.11178614750526134,0.10442925449075982,133,0.0437566371763734,0.0708062567219682,-0.09502362599868427,0.18253690035143108,EUR_GBP,7,22,44,22,tk_cross,long,442
316,-0.04471566575187298,0.0540814234377565,-0.1507152556898757,0.061283924186129754,136,-0.010130540114993265,0.07235529763551976,-0.15194692348061198,0.13168584325062546,EUR_GBP,7,22,44,22,tk_cross,short,452
322,0.022017162628481145,0.05379424529147476,-0.08341955814280938,0.12745388339977168,139,0.054670373731675735,0.06943483037635362,-0.08142189380597734,0.19076264126932882,EUR_GBP,7,22,44,22,cloud_break,long,461
326,-0.023168791694616615,0.05363316815313966,-0.12828980127477035,0.08195221788553711,141,-0.03702050720989901,0.07033404034904861,-0.1748752262940343,0.10083421187423626,EUR_GBP,7,22,44,22,cloud_break,short,467
124,-0.07329534333527359,0.0865947842788905,-0.24302112052189895,0.09643043385135179,54,-0.02276773917972072,0.11358742853340051,-0.2453990991051857,0.19986362074574426,EUR_GBP,7,22,44,22,tk_cross_above_cloud,long,178
140,-0.07437089497610189,0.08083762583609316,-0.2328126416148445,0.08407085166264072,61,-0.08256769993560356,0.10548055233095394,-0.2893095825042733,0.12417418263306615,EUR_GBP,7,22,44,22,tk_cross_above_cloud,short,201
228,-0.024411484938674732,0.06318724808015697,-0.14825849117578238,0.09943552129843292,98,0.10322206070721833,0.08421294820491283,-0.06183531777441083,0.2682794391888475,EUR_GBP,12,30,60,30,tk_cross,long,326
220,-0.08557795694553438,0.06459992080920605,-0.21219380173157826,0.04103788784050949,95,-0.016908236009296015,0.0862469634749663,-0.18595228442022993,0.15213581240163793,EUR_GBP,12,30,60,30,tk_cross,short,315
259,-0.05634152456110459,0.05988177800923148,-0.17370980945919828,0.06102676033698911,112,-0.08658511771267362,0.07653652319477722,-0.23659670317443698,0.06342646774908973,EUR_GBP,12,30,60,30,cloud_break,long,371
272,-0.052662752546181635,0.05794726671013328,-0.16623939529804288,0.0609138902056796,117,-0.010995051139170348,0.07566707543239842,-0.15930251898667125,0.13731241670833055,EUR_GBP,12,30,60,30,cloud_break,short,389
100,-0.0333061396032093,0.09440533743278978,-0.21834060097147728,0.15172832176505868,44,0.0660537073673537,0.1325031002898982,-0.19365236920084677,0.3257597839355542,EUR_GBP,12,30,60,30,tk_cross_above_cloud,long,144
93,-0.0680373995052406,0.09834690147242045,-0.2607973263911847,0.12472252738070347,41,-0.14784521674175685,0.13464158948042157,-0.4117427321233831,0.1160522986398694,EUR_GBP,12,30,60,30,tk_cross_above_cloud,short,134
254,-0.03970501113216992,0.061281965775884906,-0.15981766405290435,0.0804076417885645,109,0.1254039669646943,0.09250473236828177,-0.055905308477137955,0.30671324240652653,EUR_JPY,9,26,52,26,tk_cross,long,363
249,0.10215439959722925,0.06174752437812597,-0.018870748183897654,0.22317954737835616,108,-0.16522207172816447,0.09246177762091402,-0.34644715586515595,0.01600301240882701,EUR_JPY,9,26,52,26,tk_cross,short,357
318,-0.003363010959802316,0.05444623645031194,-0.11007763440241372,0.10335161248280908,137,0.1919814756089449,0.08065257149860931,0.033902435471670656,0.35006051574621916,EUR_JPY,9,26,52,26,cloud_break,long,455
282,-0.013891196825856962,0.05775863651659359,-0.1270981243983804,0.09931573074666647,121,-0.1638010831037846,0.08738007096077859,-0.3350660221869106,0.007463855979341433,EUR_JPY,9,26,52,26,cloud_break,short,403
121,-0.06809984659250289,0.08942480278986231,-0.243372460060633,0.10717276687562725,52,0.05665992498142301,0.13252679329428538,-0.20309258987537632,0.31641243983822237,EUR_JPY,9,26,52,26,tk_cross_above_cloud,long,173
98,0.0832654419040857,0.09931032830539102,-0.1113828015744807,0.2779136853826521,42,-0.22877839767851546,0.14857080550516633,-0.5199771764686415,0.06242038111161055,EUR_JPY,9,26,52,26,tk_cross_above_cloud,short,140
297,-0.013988226969776038,0.056786720524347974,-0.12529019919749806,0.09731374525794598,128,0.1744588471239072,0.08400074942421504,0.009817378252445719,0.33910031599536866,EUR_JPY,7,22,44,22,tk_cross,long,425
296,0.03425026350833991,0.05706492589624527,-0.07759699124830083,0.14609751826498063,127,-0.23720542233170716,0.08495951353590861,-0.40372606886208806,-0.07068477580132629,EUR_JPY,7,22,44,22,tk_cross,short,423
338,0.009072017422626276,0.05215538133747119,-0.09315252999881726,0.1112965648440698,146,0.16782796831455163,0.07773864099263549,0.015460231968986077,0.32019570466011715,EUR_JPY,7,22,44,22,cloud_break,long,484
295,-0.01002306356200342,0.057000260850559994,-0.121743574829101,0.10169744770509417,127,-0.23486062335778513,0.08465912803560698,-0.4007925143075748,-0.06892873240799546,EUR_JPY,7,22,44,22,cloud_break,short,422
130,0.017871434356950554,0.08552875643695146,-0.14976492825947432,0.1855077969733754,56,0.2480210900530441,0.1247734145004936,0.0034651976320766442,0.49257698247401155,EUR_JPY,7,22,44,22,tk_cross_above_cloud,long,186
114,0.024539428997884055,0.09293613939740682,-0.1576154042210333,0.2066942622168014,49,-0.25428894700391025,0.13698302512859167,-0.5227756762559499,0.014197782248129454,EUR_JPY,7,22,44,22,tk_cross_above_cloud,short,163
228,-0.09897932224643814,0.06466119297015768,-0.2257152604679472,0.02775661597507091,99,0.3335155776404109,0.09120074168624584,0.15476212393536906,0.5122690313454528,EUR_JPY,12,30,60,30,tk_cross,long,327
217,0.03852531513307822,0.06673427180336515,-0.09227385760151746,0.1693244878676739,93,-0.21485175211308027,0.09897258817639278,-0.4088380249388101,-0.02086547928735044,EUR_JPY,12,30,60,30,tk_cross,short,310
315,-0.036938848497925586,0.05519404666226145,-0.14511917995595802,0.07124148296010685,135,0.14416342044109348,0.08180355171415062,-0.01617154091864173,0.30449838180082867,EUR_JPY,12,30,60,30,cloud_break,long,450
248,0.027982570152896204,0.061418695495905805,-0.09239807301907917,0.14836321332487157,107,-0.17648174801515615,0.09396863542992082,-0.36066027345780094,0.007696777427488644,EUR_JPY,12,30,60,30,cloud_break,short,355
108,-0.13462483799704833,0.09360524396860191,-0.3180911161755081,0.04884144018141143,47,0.23124650049190273,0.1361117381452092,-0.03553250627270729,0.49802550725651273,EUR_JPY,12,30,60,30,tk_cross_above_cloud,long,155
84,0.013622818288923274,0.10795297202107754,-0.1979650068723887,0.22521064345023525,36,-0.22423771685291927,0.16003892952155677,-0.5379140187151705,0.089438585009332,EUR_JPY,12,30,60,30,tk_cross_above_cloud,short,120
254,-0.0010835081573880609,0.06244724208907574,-0.12348010265197651,0.1213130863372004,109,0.24386439200356522,0.09063100366599788,0.06622762481820937,0.42150115918892106,GBP_JPY,9,26,52,26,tk_cross,long,363
248,0.03424892603623503,0.06321857316758382,-0.08965947737222926,0.15815732944469932,107,-0.21481216141658047,0.09281548998424853,-0.39673052178570756,-0.03289380104745335,GBP_JPY,9,26,52,26,tk_cross,short,355
277,0.07104318266687687,0.05957423308732186,-0.045722314184273985,0.1878086795180277,119,-0.015918466204434923,0.08992722737719613,-0.19217583186373935,0.16033889945486948,GBP_JPY,9,26,52,26,cloud_break,long,396
275,0.13279716691024843,0.05979615242075711,0.015596708165564493,0.24999762565493236,119,-0.20323412413447386,0.0894958691984439,-0.37864602776342393,-0.027822220505523826,GBP_JPY,9,26,52,26,cloud_break,short,394
116,0.08090753841655421,0.09179394125434386,-0.09900858644195976,0.2608236632750682,50,0.2878211318672153,0.12981080638833126,0.033391951346086024,0.5422503123883446,GBP_JPY,9,26,52,26,tk_cross_above_cloud,long,166
93,0.03225806451612892,0.10420294878545137,-0.17197971510335577,0.23649584413561361,40,-0.04024792484978251,0.15873539287001082,-0.3513692948750037,0.27087344517543865,GBP_JPY,9,26,52,26,tk_cross_above_cloud,short,133
291,-0.05832850703997696,0.05842311579485677,-0.17283781399789622,0.0561807999179423,125,0.2771926262938188,0.08288724794454208,0.11473362032251633,0.4396516322651213,GBP_JPY,7,22,44,22,tk_cross,long,416
296,0.09183691704239248,0.05784877389329586,-0.0215466797884674,0.20522051387325235,127,-0.1933001470445614,0.0853717961439776,-0.3606288674867575,-0.025971426602365316,GBP_JPY,7,22,44,22,tk_cross,short,423
311,0.05907378717274649,0.05612596511574147,-0.050933104454106794,0.1690806787995998,134,0.17512556649998276,0.08475965110058102,0.00899665034284397,0.34125448265712155,GBP_JPY,7,22,44,22,cloud_break,long,445
310,0.172642648065543,0.0559657302644457,0.06294981674722942,0.28233547938385656,133,-0.16492625816438497,0.0850956625867676,-0.3317137568344495,0.0018612405056795123,GBP_JPY,7,22,44,22,cloud_break,short,443
123,0.024604914238753526,0.08978205659985254,-0.15136791669695746,0.2005777451744645,54,0.34766810232058176,0.12223662832210126,0.10808431080926328,0.5872518938319002,GBP_JPY,7,22,44,22,tk_cross_above_cloud,long,177
115,0.1407280647352015,0.09219488803424775,-0.03997391581192408,0.3214300452823271,50,-0.2,0.13997084244475302,-0.47434285119171593,0.07434285119171591,GBP_JPY,7,22,44,22,tk_cross_above_cloud,short,165
214,-0.007413339466170731,0.06810119049284034,-0.1408916728321378,0.12606499389979633,92,0.31764575813695944,0.09690421974815182,0.1277134874305819,0.507578028843337,GBP_JPY,12,30,60,30,tk_cross,long,306
214,0.0797828563037201,0.06814052947511125,-0.05377258146749793,0.21333829407493815,92,-0.3190019700162606,0.09629027720602548,-0.5077309133400706,-0.1302730266924507,GBP_JPY,12,30,60,30,tk_cross,short,306
270,-0.01335042502659775,0.06014276590102838,-0.13123024619261336,0.10452939613941786,116,0.05855338644708993,0.09047238389403828,-0.11877248598522508,0.23587925887940495,GBP_JPY,12,30,60,30,cloud_break,long,386
250,0.08607688360127325,0.06304422911918377,-0.03748980547232693,0.20964357267487344,108,-0.1706518058597157,0.09494823316012839,-0.3567503428535673,0.015446731134135944,GBP_JPY,12,30,60,30,cloud_break,short,358
100,0.04026404451366684,0.09942916635562524,-0.15461712154335863,0.2351452105706923,44,0.2633460737642989,0.14067786427137466,-0.012382540207595383,0.5390746877361932,GBP_JPY,12,30,60,30,tk_cross_above_cloud,long,144
75,0.09333333333333334,0.11574020820698307,-0.13351747475235348,0.32018414141902013,33,-0.2727272727272727,0.1700753357624519,-0.6060749308216784,0.06062038536713299,GBP_JPY,12,30,60,30,tk_cross_above_cloud,short,108
269,0.026095056266592035,0.06048037443256179,-0.09244647762122907,0.14463659015441313,116,0.02906763916599073,0.08805290524529626,-0.14351605511478993,0.20165133344677139,GBP_AUD,9,26,52,26,tk_cross,long,385
272,-0.03848925790038947,0.06038382686717557,-0.15684155856005358,0.07986304275927464,117,-0.04161583458834881,0.08925972918105671,-0.21656490378321994,0.13333323460652233,GBP_AUD,9,26,52,26,tk_cross,short,389
293,-0.02291711445352657,0.058189282341725476,-0.1369681078433085,0.09113387893625537,126,-0.0026249407478812197,0.08709927153170505,-0.17333951295002312,0.16808963145426067,GBP_AUD,9,26,52,26,cloud_break,long,419
301,-0.07527537990449093,0.057516643762848575,-0.18800800167967413,0.03745724187069227,130,-0.034036043670785505,0.08512233252228903,-0.200875815414472,0.132803728072901,GBP_AUD,9,26,52,26,cloud_break,short,431
108,0.07845458087785627,0.09552629209342535,-0.1087769516252574,0.2656861133809699,47,0.04780391992536968,0.14075597485569938,-0.2280777907918011,0.32368563064254047,GBP_AUD,9,26,52,26,tk_cross_above_cloud,long,155
