tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tenkan,kijun,senkou_b,displacement,trigger,direction,total_n
56,0.08502798798417344,0.13107374124831767,-0.17187654486252918,0.34193252083087605,25,-0.18114843558224217,0.19773368584996592,-0.5687064598481754,0.20640958868369105,AUD_CHF,9,26,52,26,cloud_break,short,81
51,-0.0196078431372549,0.14139416766525448,-0.2967404117611537,0.2575247254866439,23,-0.13043478260869565,0.21137931948017294,-0.5447382487898346,0.2838686835724433,AUD_CHF,9,26,52,26,tk_cross_above_cloud,long,74
41,0.2138736574458684,0.15083150706865003,-0.08175609640868564,0.5095034113004224,18,0.0,0.24253562503633302,-0.4753698250712127,0.4753698250712127,AUD_CHF,9,26,52,26,tk_cross_above_cloud,short,59
133,-0.08690159222297585,0.08554158871463315,-0.2545631061036568,0.08075992165770511,58,0.07424168417739965,0.13149280807733577,-0.18348421965417847,0.33196758800897774,AUD_CHF,7,22,44,22,tk_cross,long,191
142,-0.017400668374902558,0.08306990440970309,-0.18021768101792063,0.1454163442681155,61,-0.03382152790384235,0.12796665980106603,-0.28463618111393174,0.21699312530624704,AUD_CHF,7,22,44,22,tk_cross,short,203
72,0.1562592359785603,0.11643573104659352,-0.07195479687276299,0.38447326882988364,31,0.16129032258064516,0.18018374250024446,-0.19186981271983397,0.5144504578811243,AUD_CHF,7,22,44,22,cloud_break,long,103
76,0.05394795423431136,0.11382690369990044,-0.16915277701749348,0.2770486854861162,33,-0.030303030303030304,0.1766955119650091,-0.37662623375444815,0.3160201731483875,AUD_CHF,7,22,44,22,cloud_break,short,109
53,-0.03687297725901388,0.13726812056714782,-0.3059184935706236,0.23217253905259583,24,-0.15391592990461753,0.20373793524257752,-0.5532422829800695,0.24541042317083442,AUD_CHF,7,22,44,22,tk_cross_above_cloud,long,77
49,-0.1236728277887906,0.1387637887408904,-0.39564985372093575,0.14830419814335458,21,0.23809523809523808,0.21717627144745486,-0.1875702539417734,0.6637607301322496,AUD_CHF,7,22,44,22,tk_cross_above_cloud,short,70
97,0.10738580020465895,0.09952872171311428,-0.08769049435304503,0.3024620947623629,42,0.09523809523809523,0.15546387747761883,-0.2094711046180377,0.39994729509422816,AUD_CHF,12,30,60,30,tk_cross,long,139
111,-0.0032136420965029346,0.09308031356082436,-0.18565105667571866,0.1792237724827128,48,0.20833333333333334,0.1426644047676464,-0.07128890001125363,0.4879555666779203,AUD_CHF,12,30,60,30,tk_cross,short,159
60,-0.06666666666666667,0.12989928011932128,-0.3212692557005364,0.18793592236720308,27,-0.037037037037037035,0.19598157859737708,-0.4211609310878961,0.347086857013822,AUD_CHF,12,30,60,30,cloud_break,long,87
53,0.22252210742748588,0.13390720240969448,-0.0399360092955153,0.484980224150487,24,0.25,0.2018932132718121,-0.14571069801275166,0.6457106980127516,AUD_CHF,12,30,60,30,cloud_break,short,77
37,0.24324324324324326,0.16166088689122848,-0.07361209506356459,0.5600985815500511,17,-0.058823529411764705,0.2495670992423109,-0.547975043926694,0.43032798510316467,AUD_CHF,12,30,60,30,tk_cross_above_cloud,long,54
35,0.33715556729977164,0.15275913459800722,0.037747663487677496,0.6365634711118657,16,-0.125,0.25617376914899,-0.6271005875320204,0.37710058753202036,AUD_CHF,12,30,60,30,tk_cross_above_cloud,short,51
99,-0.15036715890980756,0.09132228671615618,-0.32935884087347367,0.02862452305385854,43,0.1475268245112729,0.13662234511765856,-0.12025297191933787,0.4153066209418837,AUD_NZD,9,26,52,26,tk_cross,long,142
109,0.0808468123974877,0.08988356438084323,-0.09532497378896504,0.25701859858394044,47,-0.11502900032581163,0.11989585899484492,-0.3500248839557077,0.1199668833040844,AUD_NZD,9,26,52,26,tk_cross,short,156
53,-0.2705035363098724,0.11938049936050435,-0.5044893150564609,-0.036517757563283876,23,0.027511384800674884,0.19735848493988847,-0.3593112456815065,0.4143340152828563,AUD_NZD,9,26,52,26,cloud_break,long,76
54,0.24018114984567182,0.12659285876222615,-0.00794085332829142,0.48830315301963506,24,-0.21896164444293828,0.16685021056275365,-0.5459880571459355,0.10806476826005887,AUD_NZD,9,26,52,26,cloud_break,short,78
39,-0.1980901471355508,0.14902450431384856,-0.490178175590694,0.09399788131959241,17,0.177299286020309,0.20339523050481131,-0.22135536576912115,0.5759539378097391,AUD_NZD,9,26,52,26,tk_cross_above_cloud,long,56
39,0.24118305695940342,0.1463643888663247,-0.04569114521859294,0.5280572591373998,18,-0.23584756945981056,0.19715825114663785,-0.6222777417072207,0.1505826027875996,AUD_NZD,9,26,52,26,tk_cross_above_cloud,short,57
125,-0.13252062506122547,0.0819054878225886,-0.2930553811934991,0.028014131071048165,55,0.12951402379143745,0.12109964526656589,-0.10784128093103168,0.3668693285139066,AUD_NZD,7,22,44,22,tk_cross,long,180
118,0.23110897122251928,0.08194182922492999,0.07050298594165652,0.39171495650338206,51,-0.01563736997362488,0.12532737724173829,-0.2612790293674319,0.23000428942018214,AUD_NZD,7,22,44,22,tk_cross,short,169
77,-0.35912661864881645,0.10236100773186638,-0.5597541938032745,-0.15849904349435837,34,0.2766932994738935,0.13539493865102428,0.011319219717885909,0.5420673792299011,AUD_NZD,7,22,44,22,cloud_break,long,111
72,0.19949691983389323,0.10740526442487257,-0.01101739843885699,0.4100112381066434,31,-0.44791069379752874,0.12979932760709129,-0.7023173759074277,-0.19350401168762982,AUD_NZD,7,22,44,22,cloud_break,short,103
39,0.10627550171153582,0.15110153755350836,-0.18988351189334057,0.4024345153164122,18,-0.19307330718149915,0.2155679890267537,-0.6155865656739364,0.2294399513109381,AUD_NZD,7,22,44,22,tk_cross_above_cloud,long,57
44,0.35547271140966114,0.12918880873541788,0.10226264628824211,0.6086827765310802,20,-0.0787222367713151,0.20176177841997917,-0.47417532247447425,0.3167308489318441,AUD_NZD,7,22,44,22,tk_cross_above_cloud,short,64
86,-0.1793078747533453,0.10011565107375009,-0.37553455085789544,0.016918801351204854,38,0.14492034424071962,0.14638861691736385,-0.1420013449173135,0.4318420333987527,AUD_NZD,12,30,60,30,tk_cross,long,124
93,0.04134547121402198,0.09790630387152921,-0.15055088437417527,0.23324182680221925,40,-0.16686265848000045,0.13600112699791136,-0.4334248673959067,0.09969955043590581,AUD_NZD,12,30,60,30,tk_cross,short,133
41,-0.06372640893616682,0.15120073771092696,-0.36007985484958366,0.23262703697725,18,0.25275943139013374,0.19598269058657009,-0.13136664215954363,0.6368855049398111,AUD_NZD,12,30,60,30,cloud_break,long,59
51,0.22084505275964764,0.13277227278001918,-0.03938860188918994,0.48107870740848524,22,-0.13493485676564926,0.18042178393613656,-0.4885615532804769,0.21869183974917838,AUD_NZD,12,30,60,30,cloud_break,short,73
24,-0.28219037179093887,0.19219167633006148,-0.6588860573978594,0.09450531381598165,11,0.29816317327573777,0.22677428657542079,-0.14631442841208697,0.7426407749635625,AUD_NZD,12,30,60,30,tk_cross_above_cloud,long,35
39,0.04165599097007595,0.14905909104485537,-0.2504998274778406,0.3338118094179925,17,-0.18241367913493253,0.22850768843314076,-0.6302887484638884,0.26546139019402337,AUD_NZD,12,30,60,30,tk_cross_above_cloud,short,56
116,-0.010568062943624583,0.09146512520894552,-0.1898397083531578,0.16870358246590864,51,0.08323709702811906,0.13175242977968069,-0.17499766534005512,0.3414718593962932,AUD_CAD,9,26,52,26,tk_cross,long,167
127,0.03616166135127305,0.08710487030866773,-0.1345638844537157,0.2068872071562618,55,0.15009218848943667,0.12827676487483566,-0.1013302706652412,0.40151464764411454,AUD_CAD,9,26,52,26,tk_cross,short,182
68,-0.16270048920409058,0.11788830441772266,-0.39376156586282696,0.06836058745464582,30,0.35997089674248745,0.15952098026735004,0.04730977541848136,0.6726320180664935,AUD_CAD,9,26,52,26,cloud_break,long,98
66,0.15151515151515152,0.12260274553716728,-0.08878622973769634,0.3918165327679994,29,-0.05097816889358236,0.1811406474457785,-0.40601383788730827,0.30405750010014354,AUD_CAD,9,26,52,26,cloud_break,short,95
37,0.1891891891891892,0.16365677589716174,-0.13157809156924782,0.5099564699476262,17,-0.05636322599241062,0.23444232983156996,-0.5158701924622877,0.4031437404774665,AUD_CAD,9,26,52,26,tk_cross_above_cloud,long,54
41,-0.009234857762004322,0.15644656116490213,-0.3158701176452125,0.29740040212120383,18,-0.05438695547080183,0.23533594070528538,-0.5156453992531612,0.4068714883115575,AUD_CAD,9,26,52,26,tk_cross_above_cloud,short,59
148,-0.028845837056628874,0.0809127568912769,-0.1874348405635316,0.12974316645027384,64,0.09744594047775307,0.12157916404910515,-0.14084922105849304,0.3357411020139992,AUD_CAD,7,22,44,22,tk_cross,long,212
142,0.10721204523984804,0.08145615913509655,-0.05244202666494119,0.26686611714463726,62,-0.040145875474815185,0.12143905197586223,-0.27816641734750513,0.1978746663978748,AUD_CAD,7,22,44,22,tk_cross,short,204
70,-0.129851560997709,0.11512239236042722,-0.35549145002414634,0.09578832802872833,30,0.3172056184535775,0.1667459382362275,-0.009616420489428401,0.6440276573965833,AUD_CAD,7,22,44,22,cloud_break,long,100
72,-0.06423254874555173,0.11772138798819955,-0.29496646920242287,0.16650137171131937,31,0.014443183214694231,0.17067864248091993,-0.3200869560479088,0.3489733224772973,AUD_CAD,7,22,44,22,cloud_break,short,103
51,-0.02258483587229323,0.1387200576873412,-0.29447614893948193,0.2493064771948955,23,0.29295276036507806,0.19419500213222476,-0.08766944381408248,0.6735749645442386,AUD_CAD,7,22,44,22,tk_cross_above_cloud,long,74
53,0.08867730928668711,0.13557173023475277,-0.17704328197342833,0.35439790054680254,23,-0.060366706107590665,0.2041287867402877,-0.46045912811855455,0.33972571590337325,AUD_CAD,7,22,44,22,tk_cross_above_cloud,short,76
98,0.007777212292042117,0.09773922389998274,-0.18379166655192405,0.1993460911360083,43,0.12077921968881267,0.13979385920188708,-0.15321674434688604,0.39477518372451137,AUD_CAD,12,30,60,30,tk_cross,long,141
107,0.13212204397563,0.09426087212601185,-0.052629265391353236,0.31687335334261324,46,0.26551047630617247,0.14307830919992107,-0.014923009725672787,0.5459439623380178,AUD_CAD,12,30,60,30,tk_cross,short,153
60,0.09989727705211686,0.12427754111891573,-0.14368670354095797,0.34348125764519166,26,0.22928485962253917,0.17777005293495476,-0.11914444412997219,0.5777141633750505,AUD_CAD,12,30,60,30,cloud_break,long,86
53,0.01184974148936497,0.13787073983143294,-0.2583769085802436,0.2820763915589735,24,0.04140901033563235,0.19693270229529877,-0.34457908616315325,0.4273971068344179,AUD_CAD,12,30,60,30,cloud_break,short,77
39,0.1548813019902349,0.15221967164252453,-0.1434692544291132,0.453231858409583,17,0.19228096820532214,0.21227463875470587,-0.22377732375390136,0.6083392601645456,AUD_CAD,12,30,60,30,tk_cross_above_cloud,long,56
40,0.2722059945468086,0.15105529381922997,-0.023862381338882133,0.5682743704324993,18,0.0118601061157741,0.23993516817462662,-0.4584128235064941,0.4821330357380423,AUD_CAD,12,30,60,30,tk_cross_above_cloud,short,58
105,0.08790934618128941,0.09508503520145885,-0.09845732281356993,0.27427601517614875,46,-0.127696420164446,0.14094834680282814,-0.4039551798979891,0.14856233956909715,EUR_AUD,9,26,52,26,tk_cross,long,151
114,-0.2115357477010479,0.08832647026655091,-0.3846556294234877,-0.03841586597860813,50,0.022706566992506855,0.1375324264981574,-0.2468569889438816,0.2922701229288953,EUR_AUD,9,26,52,26,tk_cross,short,164
46,-0.1578552774956828,0.14531331428746144,-0.44266937349910723,0.12695881850774166,21,0.3121816282712293,0.19033659870604847,-0.06087810519262565,0.6852413617350843,EUR_AUD,9,26,52,26,cloud_break,long,67
58,0.3291614348707916,0.12193782803272897,0.0901632919266428,0.5681595778149404,26,-0.09205345363146741,0.19168056674633374,-0.46774736445428156,0.2836404571913467,EUR_AUD,9,26,52,26,cloud_break,short,84
32,-0.09603792185063414,0.16789373481262693,-0.4251096420833829,0.23303379838211463,14,-0.18072752602320202,0.26481853262788674,-0.6997718499738601,0.338316797927456,EUR_AUD,9,26,52,26,tk_cross_above_cloud,long,46
43,-0.18739944283155427,0.1465665995191673,-0.47466997788912224,0.09987109222601367,19,-0.07891962111781618,0.2233488222963842,-0.5166833128187291,0.3588440705830968,EUR_AUD,9,26,52,26,tk_cross_above_cloud,short,62
130,0.06325236956614808,0.08517218554295225,-0.10368511409803832,0.23018985323033447,57,-0.15717093849460773,0.12897822646396087,-0.40996826236397105,0.0956263853747556,EUR_AUD,7,22,44,22,tk_cross,long,187
157,-0.15158501596369595,0.07610801953808727,-0.300756734258347,-0.0024132976690449115,68,0.08025312833107989,0.12020880002291395,-0.15535611971383145,0.31586237637599124,EUR_AUD,7,22,44,22,tk_cross,short,225
58,-0.09466575420606754,0.13098460117701566,-0.35139557251301823,0.16206406410088314,25,-0.12264015031987725,0.17962876773678915,-0.474712535083984,0.2294322344442295,EUR_AUD,7,22,44,22,cloud_break,long,83
65,0.0640813729335878,0.12213704924497609,-0.17530724358656535,0.30346998945374093,29,-0.20480406960838587,0.1816294806164355,-0.5607978516165995,0.1511897123998277,EUR_AUD,7,22,44,22,cloud_break,short,94
43,-0.06482013631364703,0.14636081870708256,-0.35168734097952886,0.2220470683522348,19,-0.2910623875960436,0.22038706537480604,-0.7230210357306635,0.14089626053857623,EUR_AUD,7,22,44,22,tk_cross_above_cloud,long,62
56,-0.1926335455211367,0.12797466534675336,-0.4434638896007733,0.05819679855849991,24,0.25,0.2018932132718121,-0.14571069801275166,0.6457106980127516,EUR_AUD,7,22,44,22,tk_cross_above_cloud,short,80
83,0.0002856641343837632,0.10625805933106036,-0.20798013215449454,0.20855146042326209,36,-0.33117901118019044,0.14951625561916515,-0.6242308721937542,-0.038127150166626766,EUR_AUD,12,30,60,30,tk_cross,long,119
95,-0.09999928904699311,0.10055283755108176,-0.2970828506471134,0.09708427255312714,41,-0.012093609274346835,0.14873164746645617,-0.30360763830860094,0.2794204197599073,EUR_AUD,12,30,60,30,tk_cross,short,136
55,0.1400796633314738,0.13334533704257578,-0.12127719727197472,0.40143652393492235,24,-0.1564357621657039,0.18780232463470353,-0.5245283184497228,0.21165679411831503,EUR_AUD,12,30,60,30,cloud_break,long,79
63,0.23504780765395566,0.12137892639858475,-0.0028548880872704407,0.47295050339518174,28,-0.01357730325382922,0.17874654337459103,-0.3639205282680276,0.3367659217603692,EUR_AUD,12,30,60,30,cloud_break,short,91
27,0.002015318417425103,0.1864718167077745,-0.36346944232981293,0.3675000791646631,12,-0.7275121107961979,0.1891274839989819,-1.0982019794342024,-0.3568222421581934,EUR_AUD,12,30,60,30,tk_cross_above_cloud,long,39
38,-0.3060893565958242,0.1523057850330401,-0.6046086952605828,-0.007570017931065598,17,0.12283309987916148,0.2173964796669806,-0.3032640002681205,0.5489302000264434,EUR_AUD,12,30,60,30,tk_cross_above_cloud,short,55
109,0.16864652643052536,0.08902096180076859,-0.005834558698981057,0.3431276115600318,47,0.2439242563474294,0.12732020840427857,-0.005623352124956599,0.4934718648198154,EUR_CAD,9,26,52,26,tk_cross,long,156
124,0.08262764387759686,0.08569667208244673,-0.08533783340399873,0.2505931211591924,54,-0.0567881589104171,0.12448784965175565,-0.30078434422785816,0.18720802640702397,EUR_CAD,9,26,52,26,tk_cross,short,178
64,-0.09508378039416482,0.11805989932420087,-0.3264811830695985,0.1363136222812689,28,-0.30195229729292994,0.18091655858157604,-0.656548752112819,0.05264415752695911,EUR_CAD,9,26,52,26,cloud_break,long,92
53,-0.1437732343308525,0.12700166230283702,-0.39269649244441307,0.10515002378270805,24,-0.1963520794224228,0.18713048374318023,-0.563127827559056,0.1704236687142104,EUR_CAD,9,26,52,26,cloud_break,short,77
34,0.11983636803973446,0.1661970282592236,-0.2059098073483438,0.4455825434278127,15,0.2896291205874526,0.23055232208437149,-0.16225343069791548,0.7415116718728207,EUR_CAD,9,26,52,26,tk_cross_above_cloud,long,49
52,0.012704009190339947,0.12973346086192436,-0.24157357409903177,0.26698159247971165,23,-0.03892139958983142,0.20085124966481982,-0.4325898489328783,0.3547470497532154,EUR_CAD,9,26,52,26,tk_cross_above_cloud,short,75
130,0.07622855429798214,0.08152553357669066,-0.08356149151233155,0.23601860010829584,57,0.34668173274634084,0.1008152884103783,0.14908376746199936,0.5442796980306823,EUR_CAD,7,22,44,22,tk_cross,long,187
134,0.06585929035067356,0.0817075822261234,-0.09428757081252831,0.22600615151387543,58,-0.1298940273570518,0.11958854877230102,-0.3642875829507618,0.1044995282366582,EUR_CAD,7,22,44,22,tk_cross,short,192
65,-0.2315558562488191,0.11147201917853128,-0.4500410138387404,-0.013070698658897817,28,-0.0007254851792167941,0.18323113865840265,-0.35985851694968596,0.3584075465912524,EUR_CAD,7,22,44,22,cloud_break,long,93
78,-0.08638130115950202,0.10669126448858228,-0.29549617955712326,0.12273357723811926,34,-0.22060172879005974,0.16011049592054152,-0.5344183007943211,0.09321484321420165,EUR_CAD,7,22,44,22,cloud_break,short,112
38,-0.19135768347231183,0.1507309295511867,-0.4867903053926378,0.1040749384480141,17,0.3989788369478434,0.2039773610319372,-0.000816790674753487,0.7987744645704403,EUR_CAD,7,22,44,22,tk_cross_above_cloud,long,55
54,-0.007648574801272625,0.12306901562859728,-0.24886384543332327,0.23356669583077802,24,-0.08231907697528539,0.19518434162102352,-0.4648803865524915,0.3002422326019207,EUR_CAD,7,22,44,22,tk_cross_above_cloud,short,78
91,-0.028109357485305162,0.09911155567176648,-0.22236800660196746,0.16614929163135714,39,0.14238469549222715,0.15431210660953756,-0.16006703346246648,0.4448364244469208,EUR_CAD,12,30,60,30,tk_cross,long,130
95,0.11245781431149117,0.09981729373426451,-0.08318408140766727,0.3080997100306496,41,-0.1751803353082849,0.14321092052460516,-0.455873739536511,0.1055130689199412,EUR_CAD,12,30,60,30,tk_cross,short,136
58,-0.007347590762645347,0.12347378463299842,-0.24935620864332225,0.23466102711803155,25,0.045249902535581976,0.19095494079082315,-0.3290217814144314,0.41952158648559534,EUR_CAD,12,30,60,30,cloud_break,long,83
66,-0.1110994821409847,0.11585722449776202,-0.33817964215659824,0.11598067787462887,29,0.26980873017834467,0.15645988358696236,-0.03685264165210156,0.5764701020087909,EUR_CAD,12,30,60,30,cloud_break,short,95
30,-0.2846564926932711,0.16697227445170781,-0.6119221506186183,0.042609165232076196,13,0.12382923261275147,0.27680565482418945,-0.4187098508426599,0.6663683160681628,EUR_CAD,12,30,60,30,tk_cross_above_cloud,long,43
40,0.004021413302535126,0.15344563371197292,-0.2967320287729318,0.3047748553780021,18,0.050332013910141936,0.218070807234333,-0.3770867682691508,0.4777507960894346,EUR_CAD,12,30,60,30,tk_cross_above_cloud,short,58
122,-0.049736035308293895,0.07301182058385092,-0.1928392036526417,0.0933671330360539,53,-0.02528734872962103,0.11649072077022889,-0.25360916143926965,0.20303446398002756,EUR_CHF,9,26,52,26,tk_cross,long,175
114,-0.07180269381367005,0.07660687842869575,-0.22195217553391372,0.07834678790657362,49,0.2797107429576579,0.1104122608221407,0.06330271174626215,0.4961187741690537,EUR_CHF,9,26,52,26,tk_cross,short,163
54,-0.05822737067862125,0.11085933742584247,-0.2755116720332725,0.15905693067603,24,0.08552145776504233,0.1743404950483252,-0.25618591252967504,0.4272288280597597,EUR_CHF,9,26,52,26,cloud_break,long,78
62,0.07446057284839469,0.10250634507542115,-0.12645186349943077,0.27537300919622015,28,0.0841224292499662,0.16331761943467318,-0.23598010484199322,0.40422496334192565,EUR_CHF,9,26,52,26,cloud_break,short,90
31,-0.20330171014508264,0.13998628490308612,-0.47767482855513144,0.07107140826496616,14,-0.1367951520806136,0.21660117390226236,-0.5613334529290478,0.2877431487678206,EUR_CHF,9,26,52,26,tk_cross_above_cloud,long,45
46,-0.16663387303079927,0.11239644263116598,-0.3869309005878846,0.05366315452628606,20,0.3462397986143858,0.18687253981914254,-0.02003037943113356,0.7125099766599052,EUR_CHF,9,26,52,26,tk_cross_above_cloud,short,66
136,-0.06721655900792535,0.06839361363001768,-0.20126804172276003,0.06683492370690931,59,-0.08659464823099228,0.1074200868476935,-0.29713801845247156,0.12394872199048698,EUR_CHF,7,22,44,22,tk_cross,long,195
133,-0.005071023650776603,0.0683397919142362,-0.13901701580267956,0.12887496850112634,57,-0.005852707049350038,0.11608754002143831,-0.23338428549136914,0.22167887139266906,EUR_CHF,7,22,44,22,tk_cross,short,190
65,0.07162240931074061,0.09558860454037361,-0.11573125558839166,0.2589760742098729,28,-0.20539251457482824,0.1465660738515735,-0.4926620193239123,0.08187699017425579,EUR_CHF,7,22,44,22,cloud_break,long,93
58,-0.04569968614775764,0.10427798536866749,-0.2500845374703459,0.1586851651748306,26,0.1526613192717661,0.17532657377391866,-0.19097876532511446,0.49630140386864663,EUR_CHF,7,22,44,22,cloud_break,short,84
45,-0.07337436968163054,0.11817772289744011,-0.3050027065606131,0.15825396719735207,20,-0.21193611564954593,0.1832683468541469,-0.5711420754836738,0.14726984418458197,EUR_CHF,7,22,44,22,tk_cross_above_cloud,long,65
52,-0.01792905966485707,0.10720154327996306,-0.22804408449358465,0.19218596516387054,23,-0.04068204500892318,0.18103823494392005,-0.3955169854990065,0.3141528954811601,EUR_CHF,7,22,44,22,tk_cross_above_cloud,short,75
95,0.10546913225961915,0.08221645656002077,-0.05567512259802157,0.2666133871172599,42,-0.001085919458518891,0.1362129307477735,-0.2680632637241549,0.26589142480711714,EUR_CHF,12,30,60,30,tk_cross,long,137
85,-0.06326425299724979,0.08636225608970091,-0.23253427493306356,0.10600576893856399,37,0.16966014278150246,0.13812948760153645,-0.101073652917509,0.4403939384805139,EUR_CHF,12,30,60,30,tk_cross,short,122
53,0.008557742024383147,0.11792413674753165,-0.22257356600077888,0.23968905004954516,24,0.1297781276661217,0.16631144520069255,-0.1961923049272357,0.4557485602594791,EUR_CHF,12,30,60,30,cloud_break,long,77
44,0.15275418715138114,0.11966110522047829,-0.08178157908075631,0.38728995338351857,19,0.14536845141161256,0.19350833670392284,-0.23390788852807617,0.5246447913513013,EUR_CHF,12,30,60,30,cloud_break,short,63
35,0.21921501831816412,0.13782776884911413,-0.050927408626099596,0.48935744526242786,15,-0.17525456343005777,0.24090712193814098,-0.6474325224288141,0.2969233955686985,EUR_CHF,12,30,60,30,tk_cross_above_cloud,long,50
40,-0.08009871464234065,0.13221223086431008,-0.3392346871363884,0.1790372578517071,18,0.08269181073020547,0.18216620582914256,-0.2743539526949139,0.4397375741553249,EUR_CHF,12,30,60,30,tk_cross_above_cloud,short,58
93,-0.011445452392027234,0.1029820652081915,-0.21329030020008258,0.1903993954160281,41,-0.13344107099624122,0.15183249906566262,-0.43103276916493993,0.16415062717245751,EUR_NZD,9,26,52,26,tk_cross,long,134
110,-0.06399774617849607,0.09350424336681071,-0.24726606317744507,0.11927057082045292,48,0.04410326166824624,0.14197832872495153,-0.23417426263265878,0.32238078596915126,EUR_NZD,9,26,52,26,tk_cross,short,158
54,-0.09639538965654762,0.13371278248548885,-0.3584724433281058,0.16568166401501053,24,0.04385719508434138,0.1936292810021786,-0.33565619567992866,0.4233705858486114,EUR_NZD,9,26,52,26,cloud_break,long,78
57,-0.008752374968775215,0.13274209474283902,-0.2689268806647397,0.2514221307271892,25,0.1700457003808042,0.18483203317110103,-0.19222508463455384,0.5323164853961622,EUR_NZD,9,26,52,26,cloud_break,short,82
29,0.01650347295527513,0.18642725991730705,-0.34889395648264665,0.38190090239319696,13,-0.23076923076923078,0.2808833628231621,-0.7813006219026286,0.319762160364167,EUR_NZD,9,26,52,26,tk_cross_above_cloud,long,42
39,-0.1968547269689649,0.1559865239522787,-0.5025883139154311,0.10887885997750135,18,-0.14547553853475031,0.23406440322113564,-0.6042417688481762,0.3132906917786755,EUR_NZD,9,26,52,26,tk_cross_above_cloud,short,57
134,-0.021624360643598337,0.08563676391502903,-0.1894724179170552,0.14622369662985857,58,-0.08462070259366238,0.12851792434960216,-0.3365158343188826,0.16727442913155782,EUR_NZD,7,22,44,22,tk_cross,long,192
117,0.18346672803394623,0.08798327759626552,0.011019503945265824,0.35591395212262666,51,0.035230901824582196,0.13330379745481027,-0.22604454118684594,0.29650634483601035,EUR_NZD,7,22,44,22,tk_cross,short,168
62,-0.07079392494677214,0.12571428720625988,-0.3171939278710415,0.17560607797749722,27,-0.29052963792729264,0.18143434140250575,-0.6461409470762038,0.06508167122161862,EUR_NZD,7,22,44,22,cloud_break,long,89
67,-0.15669978168985355,0.12087023663581037,-0.3936054454960419,0.08020588211633478,29,0.18634677328852514,0.17290033722035353,-0.15253788766336776,0.5252314342404181,EUR_NZD,7,22,44,22,cloud_break,short,96
48,-0.07584399993931656,0.14189202015570979,-0.35395235944450776,0.20226435956587463,21,-0.30777684535658817,0.20831181593235087,-0.7160680045839959,0.10051431387081955,EUR_NZD,7,22,44,22,tk_cross_above_cloud,long,69
46,0.23687290768538954,0.13859698588137087,-0.034777184642097336,0.5085230000128764,20,0.015395533273760809,0.20638710532451826,-0.389123193162295,0.4199142597098166,EUR_NZD,7,22,44,22,tk_cross_above_cloud,short,66
88,-0.012764862553655136,0.10502119317240707,-0.218606401171573,0.19307667606426274,38,-0.35465698007938845,0.14655565989824493,-0.6419060734799484,-0.06740788667882841,EUR_NZD,12,30,60,30,tk_cross,long,126
95,-0.04201003017102724,0.10225536654226006,-0.24243054859385693,0.15841048825180248,42,0.044279551520587525,0.14852393545718,-0.2468273619754853,0.33538646501666036,EUR_NZD,12,30,60,30,tk_cross,short,137
48,0.08658795784884214,0.1417741328647117,-0.19128934256599273,0.36446525826367704,21,0.071263590596305,0.19338667849293154,-0.3077742992498408,0.4503014804424508,EUR_NZD,12,30,60,30,cloud_break,long,69
43,0.16279069767441862,0.15224503969952957,-0.13560958013665936,0.4611909754854966,19,0.049261535916322895,0.21881820572430732,-0.37962214730331945,0.4781452191359652,EUR_NZD,12,30,60,30,cloud_break,short,62
33,0.04544945816900519,0.17457199107428314,-0.29671164433658975,0.38761056067460015,15,-0.28154539011107177,0.2446313276746068,-0.7610227923533011,0.19793201213115752,EUR_NZD,12,30,60,30,tk_cross_above_cloud,long,48
44,0.060520768469558076,0.15067232256873941,-0.23479698376517116,0.3558385207042873,20,-0.20657963834214157,0.21279875864909367,-0.6236652052943652,0.21050592861008202,EUR_NZD,12,30,60,30,tk_cross_above_cloud,short,64
118,0.03265484972495471,0.06385645923085342,-0.092503810367518,0.15781350981742742,52,-0.015127556939470184,0.09239328169223834,-0.19621838905625733,0.16596327517731696,EUR_CZK,9,26,52,26,tk_cross,long,170
115,0.20176671648568825,0.05982326630002325,0.08451311453764268,0.3190203184337338,50,0.015102884458144101,0.10370866095244077,-0.18816609100863982,0.218371859924928,EUR_CZK,9,26,52,26,tk_cross,short,165
76,0.02498936573552704,0.07772840405110977,-0.1273583062046481,0.1773370376757022,33,-0.08998271317391153,0.13139991865917944,-0.34752655374590324,0.16756112739808016,EUR_CZK,9,26,52,26,cloud_break,long,109
88,0.08966166796045996,0.06411430316950295,-0.03600236625176581,0.21532570217268573,38,-0.0033156709740088837,0.10822436130400084,-0.21543541912985054,0.20880407718183275,EUR_CZK,9,26,52,26,cloud_break,short,126
40,0.12260800109764063,0.09836629275634337,-0.07018993270479239,0.3154059349000736,18,0.023096369828136638,0.16625658859332576,-0.30276654381478185,0.3489592834710551,EUR_CZK,9,26,52,26,tk_cross_above_cloud,long,58
52,0.14517504558810107,0.09167519688961867,-0.03450834031555153,0.32485843149175364,23,0.05857257927970571,0.15137906197178796,-0.2381303821849987,0.35527554074441015,EUR_CZK,9,26,52,26,tk_cross_above_cloud,short,75
147,0.029565806142319802,0.052303550076529065,-0.07294915200767715,0.13208076429231677,64,0.056382731968460456,0.0870094099463605,-0.11415571152640612,0.22692117546332702,EUR_CZK,7,22,44,22,tk_cross,long,211
