evaluator,level,pair_or_pooled,direction,bucket_type,bucket,n,mean_R,SE,CI_low
ema,PAIR,EUR_NOK,long,fixed,0.25_0.5,66,0.018369361780458258,0.12047344460346682,-0.21775858964233671
ema,PAIR,EUR_NOK,long,fixed,0.5_1,42,0.09303318532953131,0.14637929173996914,-0.1938702264808082
ema,PAIR,EUR_NOK,long,fixed,0_0.1,77,0.03967470426190778,0.1108088014800572,-0.17751054663900434
ema,PAIR,EUR_NOK,long,fixed,>=1,7,-0.5148176676839514,0.32003624459915786,-1.1420887070983008
ema,PAIR,EUR_NOK,long,quintile,Q1_shallow,66,0.07822185578501253,0.11979011090849993,-0.15656676159564734
ema,PAIR,EUR_NOK,long,quintile,Q2,54,-0.009761907873593956,0.13147112771111855,-0.26744531818738626
ema,PAIR,EUR_NOK,long,quintile,Q3,67,0.05446794198017514,0.11917651501653508,-0.1791180274522336
ema,PAIR,EUR_NOK,long,quintile,Q4,47,0.12549829378254992,0.14192717544808825,-0.15267897009570305
ema,PAIR,EUR_NOK,long,quintile,Q5_deep,39,-0.0281655197964847,0.1519664746364832,-0.3260198100839917
ema,PAIR,EUR_NOK,short,fixed,0.1_0.25,81,-0.06444702589590895,0.10658528327778048,-0.2733541811203587
ema,PAIR,EUR_NOK,short,fixed,0.25_0.5,77,0.11693771599922913,0.11175514671763996,-0.10210237156734518
ema,PAIR,EUR_NOK,short,fixed,0.5_1,59,-0.032728311042045655,0.13012331481511732,-0.2877700080796756
ema,PAIR,EUR_NOK,short,fixed,0_0.1,72,-0.0494082506376245,0.11449491669202277,-0.27381828735398916
ema,PAIR,EUR_NOK,short,fixed,>=1,12,-0.16666666666666666,0.2972941950052816,-0.7493632888770185
ema,PAIR,EUR_NOK,short,quintile,Q1_shallow,56,-0.0992391793912315,0.12822198278784705,-0.3505542656554117
ema,PAIR,EUR_NOK,short,quintile,Q2,53,-0.030989314352282853,0.1362695290907203,-0.29807759137009465
ema,PAIR,EUR_NOK,short,quintile,Q3,73,0.06471357404164309,0.11232061861929296,-0.1554348384521711
ema,PAIR,EUR_NOK,short,quintile,Q4,53,0.03211958094345401,0.13629182800784567,-0.23501240195192352
ema,PAIR,EUR_NOK,short,quintile,Q5_deep,66,-0.04440864168910141,0.12297270214664763,-0.28543513789653074
ema,PAIR,EUR_USD,long,fixed,0.1_0.25,120,0.15893714088350663,0.08735502646140292,-0.012278710980843072
ema,PAIR,EUR_USD,long,fixed,0.25_0.5,108,-0.013581619468694028,0.09362040823168376,-0.19707761960279419
ema,PAIR,EUR_USD,long,fixed,0.5_1,62,-0.06887347208661893,0.12629712479601743,-0.31641583668681306
ema,PAIR,EUR_USD,long,fixed,0_0.1,85,-0.010322723715240041,0.10511844319805141,-0.2163548723834208
ema,PAIR,EUR_USD,long,fixed,>=1,19,-0.058008968986500965,0.22592725333479236,-0.500826385522694
ema,PAIR,EUR_USD,long,quintile,Q1_shallow,66,0.02167160811615309,0.12140751198950354,-0.21628711538327386
ema,PAIR,EUR_USD,long,quintile,Q2,94,0.11796815272207413,0.09878169060165158,-0.07564396085716298
ema,PAIR,EUR_USD,long,quintile,Q3,85,0.050342245601639135,0.1057305984188523,-0.15688972729931136
ema,PAIR,EUR_USD,long,quintile,Q4,85,-0.03230272571364998,0.10496784980375722,-0.2380397113290141
ema,PAIR,EUR_USD,long,quintile,Q5_deep,64,-0.04213760741449371,0.12357457776087248,-0.2843437798258038
ema,PAIR,EUR_USD,short,fixed,0.1_0.25,88,0.11971573427284099,0.10074797309939675,-0.07775029300197664
ema,PAIR,EUR_USD,short,fixed,0.25_0.5,97,0.12393787980974125,0.09818080423409067,-0.06849649648907646
ema,PAIR,EUR_USD,short,fixed,0.5_1,80,-0.04245154872964581,0.10651418644621856,-0.2512193541642342
ema,PAIR,EUR_USD,short,fixed,0_0.1,80,0.14809219966521878,0.10828778144011729,-0.0641518519574111
ema,PAIR,EUR_USD,short,fixed,>=1,27,-0.16136630036471533,0.1859148294168912,-0.525759366021822
ema,PAIR,EUR_USD,short,quintile,Q1_shallow,65,0.10534424574180773,0.12023917662910576,-0.13032454045123956
ema,PAIR,EUR_USD,short,quintile,Q2,71,0.16246457205647896,0.10996318822844728,-0.05306327687127771
ema,PAIR,EUR_USD,short,quintile,Q3,58,-0.013747157891346564,0.13123867160367714,-0.27097495423455376
ema,PAIR,EUR_USD,short,quintile,Q4,85,0.18726079809500298,0.10339441647461821,-0.015392258195248698
ema,PAIR,EUR_USD,short,quintile,Q5_deep,93,-0.07366529405431435,0.09867000786072988,-0.2670585094613449
ema,PAIR,GBP_CAD,long,fixed,0.1_0.25,76,-0.022542714889912933,0.11289174245684319,-0.24381053010532558
ema,PAIR,GBP_CAD,long,fixed,0.25_0.5,83,-0.16905233261672428,0.10549234880306294,-0.37581733627072766
ema,PAIR,GBP_CAD,long,fixed,0.5_1,69,0.0773497174860082,0.11655899155323839,-0.151105905958339
ema,PAIR,GBP_CAD,long,fixed,0_0.1,79,-0.06825826348041968,0.11124230198942107,-0.28629317537968496
ema,PAIR,GBP_CAD,long,fixed,>=1,18,0.19748356041758994,0.22626109173944414,-0.24598817939172055
ema,PAIR,GBP_CAD,long,quintile,Q1_shallow,65,-0.14449850484543314,0.12135523987501652,-0.38235477500046555
ema,PAIR,GBP_CAD,long,quintile,Q2,62,0.11178959281874362,0.1256277976754362,-0.1344408906251113
ema,PAIR,GBP_CAD,long,quintile,Q3,57,-0.22075055137709051,0.12458858753416542,-0.4649441829440547
ema,PAIR,GBP_CAD,long,quintile,Q4,62,-0.07479120205112053,0.1247614274263872,-0.31932359980683944
ema,PAIR,GBP_CAD,long,quintile,Q5_deep,79,0.09412817539406605,0.10855793690029425,-0.11864538093051068
ema,PAIR,GBP_CAD,short,fixed,0.1_0.25,96,0.09880696953783628,0.09806447057360265,-0.09339939278642491
ema,PAIR,GBP_CAD,short,fixed,0.25_0.5,81,-0.04390734630683474,0.10801961382555016,-0.25562578940491304
ema,PAIR,GBP_CAD,short,fixed,0.5_1,61,0.03946488235986292,0.12222469255313417,-0.20009551504428005
ema,PAIR,GBP_CAD,short,fixed,0_0.1,84,-0.0017530316050728887,0.1055468499825847,-0.2086248575709389
ema,PAIR,GBP_CAD,short,fixed,>=1,20,0.04098545993621017,0.2236003755204749,-0.39727127608392065
ema,PAIR,GBP_CAD,short,quintile,Q1_shallow,65,0.019890962152958366,0.11942386438025886,-0.21417981203234898
ema,PAIR,GBP_CAD,short,quintile,Q2,80,0.046801650388645796,0.10911971212080693,-0.16707298536813575
ema,PAIR,GBP_CAD,short,quintile,Q3,59,-0.019830763219444564,0.12357313925336852,-0.2620341161560469
ema,PAIR,GBP_CAD,short,quintile,Q4,67,0.027979289827437248,0.11886002748645286,-0.20498636404601034
ema,PAIR,GBP_CAD,short,quintile,Q5_deep,71,0.0460161187761037,0.11536191476565538,-0.18009323416458084
ema,PAIR,NZD_CHF,long,fixed,0.1_0.25,103,-0.05723734797158424,0.09760748289373586,-0.24854801444330654
ema,PAIR,NZD_CHF,long,fixed,0.25_0.5,77,-0.14285714285714285,0.11353134489128948,-0.3653785788440702
ema,PAIR,NZD_CHF,long,fixed,0.5_1,46,-0.043478260869565216,0.14893023279611745,-0.33538151714995545
ema,PAIR,NZD_CHF,long,fixed,0_0.1,74,0.019569944675464683,0.11555613101375668,-0.2069200721114984
ema,PAIR,NZD_CHF,long,fixed,>=1,16,-0.15445614616615,0.23034820346206036,-0.6059386249517883
ema,PAIR,NZD_CHF,long,quintile,Q1_shallow,64,-0.008622251468993952,0.12416154714934714,-0.25197888388171436
ema,PAIR,NZD_CHF,long,quintile,Q2,73,0.004046223097095589,0.11711106718981676,-0.22549146859494523
ema,PAIR,NZD_CHF,long,quintile,Q3,68,-0.09104148716413463,0.12015825190547276,-0.32655166089886123
ema,PAIR,NZD_CHF,long,quintile,Q4,63,-0.20634920634920634,0.12426688273949404,-0.44991229651861464
ema,PAIR,NZD_CHF,long,quintile,Q5_deep,48,-0.009818715388716648,0.14140811371752224,-0.2869786182750602
ema,PAIR,NZD_CHF,short,fixed,0.1_0.25,72,0.15311156862664543,0.11467467142219595,-0.07165078736085861
ema,PAIR,NZD_CHF,short,fixed,0.25_0.5,58,0.24491908001552837,0.1279845003721221,-0.0059305407138309785
ema,PAIR,NZD_CHF,short,fixed,0.5_1,28,0.0,0.19245008972987526,-0.3772021758705555
ema,PAIR,NZD_CHF,short,fixed,0_0.1,73,0.30588973659112195,0.11052769670626474,0.08925545104684307
ema,PAIR,NZD_CHF,short,fixed,>=1,8,0.0,0.3779644730092272,-0.7408103670980853
ema,PAIR,NZD_CHF,short,quintile,Q1_shallow,52,0.371729822522152,0.12711889402002613,0.12257679024290077
ema,PAIR,NZD_CHF,short,quintile,Q2,62,0.08254921899257012,0.12636914382532186,-0.1651343029050607
ema,PAIR,NZD_CHF,short,quintile,Q3,45,0.19791069696842475,0.14448042491300572,-0.08527093586106646
ema,PAIR,NZD_CHF,short,quintile,Q4,48,0.295943888352097,0.13874367254829073,0.024006290157447152
