tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,k,atr_period,direction,total_n
177,68,108,1,0.38636363636363635,0.31442645725198054,0.45830081547529217,76,43,33,0,0.5657894736842105,0.4543531231837611,0.6772258241846599,GBP_JPY,H4,200,2.5,14,long,253
188,95,93,0,0.5053191489361702,0.4338493476850552,0.5767889501872854,81,22,49,10,0.30985915492957744,0.2022924342636502,0.4174258755955047,GBP_JPY,H4,200,1.0,14,short,269
186,84,102,0,0.45161290322580644,0.3800930879722202,0.5231327184793927,80,28,40,12,0.4117647058823529,0.2947873733948295,0.5287420383698763,GBP_JPY,H4,200,1.5,14,short,266
200,87,113,0,0.435,0.3662915856681294,0.5037084143318706,87,32,43,12,0.4266666666666667,0.3147297362764457,0.5386035970568877,GBP_JPY,H4,200,2.0,14,short,287
188,66,119,3,0.3567567567567568,0.2877257945090802,0.42578771900443335,81,33,40,8,0.4520547945205479,0.3378830211493826,0.5662265678917132,GBP_JPY,H4,200,2.5,14,short,269
562,271,279,12,0.49272727272727274,0.45094435303439334,0.5345101924201521,242,109,113,20,0.49099099099099097,0.42522837506278355,0.5567536069191984,GBP_AUD,H4,20,1.0,14,long,804
405,195,201,9,0.49242424242424243,0.4431830425619006,0.5416654422865842,174,75,78,21,0.49019607843137253,0.41098300607152605,0.569409150791219,GBP_AUD,H4,20,1.5,14,long,579
263,133,125,5,0.5155038759689923,0.45452107899348315,0.5764866729445014,114,52,49,13,0.5148514851485149,0.41738086650840117,0.6123221037886286,GBP_AUD,H4,20,2.0,14,long,377
158,80,74,4,0.5194805194805194,0.44056982901419367,0.5983912099468452,68,36,24,8,0.6,0.47603871572139955,0.7239612842786004,GBP_AUD,H4,20,2.5,14,long,226
543,245,282,16,0.4648956356736243,0.42231150901654807,0.5074797623307005,233,99,113,21,0.4669811320754717,0.3998213777173787,0.5341408864335647,GBP_AUD,H4,20,1.0,14,short,776
381,177,185,19,0.4889502762430939,0.4374551991172126,0.5404453533689753,164,66,86,12,0.4342105263157895,0.35541312720624074,0.5130079254253382,GBP_AUD,H4,20,1.5,14,short,545
261,120,130,11,0.48,0.4180689622240996,0.5419310377759003,113,48,60,5,0.4444444444444444,0.35072781038806744,0.5381610785008214,GBP_AUD,H4,20,2.0,14,short,374
164,72,87,5,0.4528301886792453,0.37545775464511766,0.5302026227133729,71,30,34,7,0.46875,0.34648949192017275,0.5910105080798272,GBP_AUD,H4,20,2.5,14,short,235
415,201,209,5,0.4902439024390244,0.4418543664057455,0.5386334384723033,178,76,89,13,0.46060606060606063,0.38455032791762156,0.5366617932944997,GBP_AUD,H4,50,1.0,14,long,593
357,176,178,3,0.4971751412429379,0.44508956019232226,0.5492607222935535,153,66,72,15,0.4782608695652174,0.394916616698541,0.5616051224318938,GBP_AUD,H4,50,1.5,14,long,510
309,159,145,5,0.5230263157894737,0.4668790956369059,0.5791735359420415,133,55,60,18,0.4782608695652174,0.3869618148982309,0.5695599242322039,GBP_AUD,H4,50,2.0,14,long,442
247,112,124,11,0.4745762711864407,0.41086622486875585,0.5382863175041255,107,41,51,15,0.44565217391304346,0.34408547281102897,0.547218875015058,GBP_AUD,H4,50,2.5,14,long,354
350,156,189,5,0.45217391304347826,0.3996544073385146,0.504693418748442,150,57,78,15,0.4222222222222222,0.3389039706377316,0.5055404738067129,GBP_AUD,H4,50,1.0,14,short,500
322,137,180,5,0.43217665615141954,0.37764311317697463,0.48671019912586444,139,50,70,19,0.4166666666666667,0.32845658493833746,0.5048767483949959,GBP_AUD,H4,50,1.5,14,short,461
301,143,147,11,0.49310344827586206,0.4355613412289503,0.5506455553227738,130,47,65,18,0.41964285714285715,0.32824528811063397,0.5110404261750803,GBP_AUD,H4,50,2.0,14,short,431
254,127,121,6,0.5120967741935484,0.44988492712150263,0.5743086212655941,109,51,48,10,0.5151515151515151,0.41670304172963235,0.6135999885733979,GBP_AUD,H4,50,2.5,14,short,363
266,122,140,4,0.46564885496183206,0.4052473071730698,0.5260504027505943,115,52,50,13,0.5098039215686274,0.4127881174487346,0.6068197256885202,GBP_AUD,H4,100,1.0,14,long,381
263,118,139,6,0.4591439688715953,0.3982176709012948,0.5200702668418958,114,43,57,14,0.43,0.33296515265122534,0.5270348473487747,GBP_AUD,H4,100,1.5,14,long,377
231,121,106,4,0.5330396475770925,0.46813692677273344,0.5979423683814516,100,50,35,15,0.5882352941176471,0.48360758721016833,0.6928630010251259,GBP_AUD,H4,100,2.0,14,long,331
221,112,105,4,0.5161290322580645,0.4496369196892095,0.5826211448269195,95,54,33,8,0.6206896551724138,0.5187293698114492,0.7226499405333784,GBP_AUD,H4,100,2.5,14,long,316
284,125,150,9,0.45454545454545453,0.3956939369187,0.513396972172209,123,44,65,14,0.4036697247706422,0.31156130298942075,0.4957781465518637,GBP_AUD,H4,100,1.0,14,short,407
261,120,135,6,0.47058823529411764,0.4093245232120499,0.5318519473761854,113,50,55,8,0.47619047619047616,0.3806607639228998,0.5717201884580525,GBP_AUD,H4,100,1.5,14,short,374
235,118,117,0,0.502127659574468,0.4382000872150547,0.5660552319338814,102,51,41,10,0.5543478260869565,0.45278112498494205,0.655914527188971,GBP_AUD,H4,100,2.0,14,short,337
203,91,109,3,0.455,0.3859847567562064,0.5240152432437937,88,44,39,5,0.5301204819277109,0.42274686702951925,0.6374940968259025,GBP_AUD,H4,100,2.5,14,short,291
172,75,91,6,0.45180722891566266,0.3760986198772047,0.5275158379541206,74,26,35,13,0.4262295081967213,0.30212658393074165,0.5503324324627009,GBP_AUD,H4,200,1.0,14,long,246
165,71,93,1,0.4329268292682927,0.3570933559569121,0.5087603025796732,72,32,32,8,0.5,0.3775,0.6225,GBP_AUD,H4,200,1.5,14,long,237
155,71,82,2,0.46405228758169936,0.38502901234774844,0.5430755628156503,67,34,23,10,0.5964912280701754,0.4691270889749408,0.72385536716541,GBP_AUD,H4,200,2.0,14,long,222
162,68,91,3,0.4276729559748428,0.3507713273517797,0.5045745845979058,70,39,25,6,0.609375,0.48984183518690566,0.7289081648130944,GBP_AUD,H4,200,2.5,14,long,232
200,71,119,10,0.3736842105263158,0.3048937328797562,0.4424746881728754,87,41,33,13,0.5540540540540541,0.4407990525811987,0.6673090555269094,GBP_AUD,H4,200,1.0,14,short,287
203,85,111,7,0.4336734693877551,0.3642920921298476,0.5030548466456626,88,50,18,20,0.7352941176470589,0.6304331268225267,0.840155108471591,GBP_AUD,H4,200,1.5,14,short,291
195,86,104,5,0.45263157894736844,0.3818546743181298,0.5234084835766071,84,53,16,15,0.7681159420289855,0.6685340527782496,0.8676978312797213,GBP_AUD,H4,200,2.0,14,short,279
191,87,101,3,0.4627659574468085,0.391490566079782,0.5340413488138349,82,46,31,5,0.5974025974025974,0.48786082934967945,0.7069443654555153,GBP_AUD,H4,200,2.5,14,short,273
520,214,279,27,0.4340770791075051,0.3903254044663954,0.4778287537486148,224,95,104,25,0.47738693467336685,0.4079876603856485,0.5467862089610852,GBP_CAD,H4,20,1.0,14,long,744
395,177,203,15,0.46578947368421053,0.41563434736285215,0.5159446000055689,170,87,70,13,0.554140127388535,0.47638747035392004,0.63189278442315,GBP_CAD,H4,20,1.5,14,long,565
288,131,146,11,0.4729241877256318,0.41412809129902156,0.5317202841522419,124,60,54,10,0.5263157894736842,0.4346575947046457,0.6179739842427227,GBP_CAD,H4,20,2.0,14,long,412
183,85,91,7,0.48295454545454547,0.40912720416526105,0.5567818867438299,79,33,35,11,0.4852941176470588,0.3665030749469951,0.6040851603471226,GBP_CAD,H4,20,2.5,14,long,262
553,275,254,24,0.5198487712665406,0.47727366226456985,0.5624238802685114,237,80,124,33,0.39215686274509803,0.32515811950546,0.4591556059847361,GBP_CAD,H4,20,1.0,14,short,790
422,206,200,16,0.5073891625615764,0.4587578905750103,0.5560204345481425,181,61,80,40,0.4326241134751773,0.350845957499797,0.5144022694505577,GBP_CAD,H4,20,1.5,14,short,603
270,131,129,10,0.5038461538461538,0.443070932060727,0.5646213756315807,117,45,43,29,0.5113636363636364,0.40692226929689,0.6158050034303827,GBP_CAD,H4,20,2.0,14,short,387
177,93,82,2,0.5314285714285715,0.4574940274048203,0.6053631154523227,76,31,25,20,0.5535714285714286,0.42336726197143076,0.6837755951714264,GBP_CAD,H4,20,2.5,14,short,253
376,193,173,10,0.5273224043715847,0.4761735219139257,0.5784712868292438,162,70,80,12,0.4666666666666667,0.38682801455899163,0.5465053187743417,GBP_CAD,H4,50,1.0,14,long,538
353,180,159,14,0.5309734513274337,0.4778493815133621,0.5840975211415053,152,61,69,22,0.46923076923076923,0.3834419864671378,0.5550195519944007,GBP_CAD,H4,50,1.5,14,long,505
305,134,154,17,0.4652777777777778,0.4076701357380099,0.5228854198175457,132,54,55,23,0.4954128440366973,0.40154981846593446,0.58927586960746,GBP_CAD,H4,50,2.0,14,long,437
249,98,138,13,0.4152542372881356,0.3523846444200448,0.4781238301562264,108,44,43,21,0.5057471264367817,0.40068703886684154,0.6108072140067218,GBP_CAD,H4,50,2.5,14,long,357
373,185,173,15,0.5167597765363129,0.464994272488038,0.5685252805845877,161,63,77,21,0.45,0.36759004914453597,0.532409950855464,GBP_CAD,H4,50,1.0,14,short,534
316,156,150,10,0.5098039215686274,0.4537918209443593,0.5658160221928955,136,49,64,23,0.4336283185840708,0.3422535198993065,0.5250031172688351,GBP_CAD,H4,50,1.5,14,short,452
281,130,145,6,0.4727272727272727,0.4137190264138741,0.5317355190406713,121,43,52,26,0.45263157894736844,0.3525379205179121,0.5527252373768248,GBP_CAD,H4,50,2.0,14,short,402
245,110,120,15,0.4782608695652174,0.4137026888942699,0.542819050236165,106,42,43,21,0.49411764705882355,0.3878290791015675,0.6004062150160796,GBP_CAD,H4,50,2.5,14,short,351
277,136,132,9,0.5074626865671642,0.44760632695041597,0.5673190461839125,119,55,51,13,0.5188679245283019,0.4237497063325231,0.6139861427240807,GBP_CAD,H4,100,1.0,14,long,396
265,128,124,13,0.5079365079365079,0.44621008821502745,0.5696629276579884,114,55,43,16,0.5612244897959183,0.4629744962870646,0.6594744833047721,GBP_CAD,H4,100,1.5,14,long,379
259,114,131,14,0.46530612244897956,0.40284712365287134,0.5277651212450878,112,51,41,20,0.5543478260869565,0.45278112498494205,0.655914527188971,GBP_CAD,H4,100,2.0,14,long,371
236,107,121,8,0.4692982456140351,0.40451862878148154,0.5340778624465886,102,43,46,13,0.48314606741573035,0.3793253071060094,0.5869668277254513,GBP_CAD,H4,100,2.5,14,long,338
277,114,152,11,0.42857142857142855,0.36910007323742633,0.48804278390543077,119,40,59,20,0.40404040404040403,0.30737762409598834,0.5007031839848197,GBP_CAD,H4,100,1.0,14,short,396
277,121,140,16,0.46360153256704983,0.4031020008166794,0.5241010643174202,119,37,61,21,0.37755102040816324,0.28157058022392994,0.47353146059239654,GBP_CAD,H4,100,1.5,14,short,396
247,121,117,9,0.5084033613445378,0.4448883687478981,0.5719183539411774,107,36,46,25,0.43902439024390244,0.3316092600918853,0.5464395203959196,GBP_CAD,H4,100,2.0,14,short,354
229,111,113,5,0.4955357142857143,0.43005932004225433,0.5610121085291743,99,32,39,28,0.4507042253521127,0.334966260624249,0.5664421900799763,GBP_CAD,H4,100,2.5,14,short,328
207,113,85,9,0.5707070707070707,0.5017614047992354,0.6396527366149061,89,52,22,15,0.7027027027027027,0.5985617601633896,0.8068436452420159,GBP_CAD,H4,200,1.0,14,long,296
182,88,86,8,0.5057471264367817,0.43145842608402446,0.5800358267895388,79,50,23,6,0.684931506849315,0.5783650070890493,0.7914980066095808,GBP_CAD,H4,200,1.5,14,long,261
169,88,74,7,0.5432098765432098,0.4665018613699129,0.6199178917165068,73,46,21,6,0.6865671641791045,0.5754880441729533,0.7976462841852556,GBP_CAD,H4,200,2.0,14,long,242
138,66,61,11,0.5196850393700787,0.4327915224447998,0.6065785562953576,60,29,25,6,0.5370370370370371,0.4040423061820221,0.6700317678920521,GBP_CAD,H4,200,2.5,14,long,198
240,105,121,14,0.4646017699115044,0.3995767120484264,0.5296268277745825,103,39,50,14,0.43820224719101125,0.33511893439179735,0.5412855599902251,GBP_CAD,H4,200,1.0,14,short,343
220,94,113,13,0.45410628019323673,0.38627910946870575,0.5219334509177678,95,26,55,14,0.32098765432098764,0.21931677918702192,0.42265852945495336,GBP_CAD,H4,200,1.5,14,short,315
208,106,95,7,0.527363184079602,0.4583429034904799,0.5963834646687242,90,27,39,24,0.4090909090909091,0.2904718830945515,0.5277099350872667,GBP_CAD,H4,200,2.0,14,short,298
196,90,101,5,0.4712041884816754,0.4004115723213307,0.54199680464202,84,35,31,18,0.5303030303030303,0.4098951150314439,0.6507109455746167,GBP_CAD,H4,200,2.5,14,short,280
534,226,282,26,0.4448818897637795,0.40166641617848187,0.48809736334907716,230,89,106,35,0.4564102564102564,0.3864981978256675,0.5263223149948453,GBP_CHF,H4,20,1.0,14,long,764
400,173,208,19,0.4540682414698163,0.40407361512073864,0.5040628678188939,172,72,73,27,0.496551724137931,0.41516908932806706,0.577934358947795,GBP_CHF,H4,20,1.5,14,long,572
276,111,153,12,0.42045454545454547,0.360907888315721,0.4800012025933699,119,42,61,16,0.4077669902912621,0.3128618365600808,0.5026721440224434,GBP_CHF,H4,20,2.0,14,long,395
175,67,98,10,0.40606060606060607,0.33112631649293073,0.4809948956282814,76,34,35,7,0.4927536231884058,0.3747878778734156,0.610719368503396,GBP_CHF,H4,20,2.5,14,long,251
516,230,260,26,0.46938775510204084,0.4251989209781981,0.5135765892258836,222,93,92,37,0.5027027027027027,0.430652722353423,0.5747526830519823,GBP_CHF,H4,20,1.0,14,short,738
387,172,201,14,0.46112600536193027,0.41053712405173254,0.5117148866721279,167,77,63,27,0.55,0.467590049144536,0.6324099508554641,GBP_CHF,H4,20,1.5,14,short,554
252,104,140,8,0.4262295081967213,0.3641780460637315,0.4882809703297111,109,46,40,23,0.5348837209302325,0.42946510595874277,0.6403023359017223,GBP_CHF,H4,20,2.0,14,short,361
143,56,81,6,0.40875912408759124,0.3264379144142613,0.4910803337609212,62,27,22,13,0.5510204081632653,0.4117511783695059,0.6902896379570246,GBP_CHF,H4,20,2.5,14,short,205
367,165,183,19,0.47413793103448276,0.4216747376186555,0.52660112445031,158,60,72,26,0.45454545454545453,0.36960060568539266,0.5394903034055164,GBP_CHF,H4,50,1.0,14,long,525
324,139,171,14,0.4483870967741935,0.39302417703775977,0.5037500165106273,139,54,67,18,0.4462809917355372,0.35770576001811505,0.5348562234529594,GBP_CHF,H4,50,1.5,14,long,463
291,125,159,7,0.44014084507042256,0.38240678098528014,0.497874909155565,125,38,61,26,0.3838383838383838,0.28803960010787377,0.47963716756889385,GBP_CHF,H4,50,2.0,14,long,416
241,101,133,7,0.43162393162393164,0.3681611954512251,0.4950866677966382,104,35,45,24,0.4375,0.3287920339855446,0.5462079660144554,GBP_CHF,H4,50,2.5,14,long,345
357,145,194,18,0.4277286135693215,0.3750612728947277,0.48039595424391535,153,64,64,25,0.5,0.41337941930464794,0.5866205806953521,GBP_CHF,H4,50,1.0,14,short,510
319,121,186,12,0.3941368078175896,0.3394732788541406,0.4488003367810386,138,58,59,21,0.49572649572649574,0.4051287730008962,0.5863242184520953,GBP_CHF,H4,50,1.5,14,short,457
300,120,167,13,0.4181184668989547,0.3610518555215866,0.47518507827632284,129,46,60,23,0.4339622641509434,0.33961011119170553,0.5283144171101812,GBP_CHF,H4,50,2.0,14,short,429
235,102,124,9,0.45132743362831856,0.3864484046830201,0.516206462573617,101,34,49,18,0.40963855421686746,0.3038408042977351,0.5154363041359998,GBP_CHF,H4,50,2.5,14,short,336
264,134,117,13,0.5338645418326693,0.4721495296312837,0.5955795540340548,114,47,47,20,0.5,0.39892071786663824,0.6010792821333617,GBP_CHF,H4,100,1.0,14,long,378
249,118,123,8,0.4896265560165975,0.426512794150166,0.5527403178830289,108,51,45,12,0.53125,0.43142471317033443,0.6310752868296655,GBP_CHF,H4,100,1.5,14,long,357
226,107,111,8,0.4908256880733945,0.42446288691847445,0.5571884892283145,97,31,57,9,0.3522727272727273,0.25246817795074306,0.45207727659471153,GBP_CHF,H4,100,2.0,14,long,323
205,88,112,5,0.44,0.37120427920284577,0.5087957207971543,88,27,53,8,0.3375,0.23388063947794313,0.4411193605220569,GBP_CHF,H4,100,2.5,14,long,293
237,99,118,20,0.45622119815668205,0.3899499620032972,0.522492434310067,102,36,48,18,0.42857142857142855,0.3227413761288449,0.5344014810140122,GBP_CHF,H4,100,1.0,14,short,339
225,106,105,14,0.5023696682464455,0.43490444363737646,0.5698348928555145,97,32,41,24,0.4383561643835616,0.3245308918824124,0.5521814368847109,GBP_CHF,H4,100,1.5,14,short,322
230,106,111,13,0.48847926267281105,0.42197018999334507,0.5549883353522771,99,40,46,13,0.46511627906976744,0.3596976640982777,0.5705348940412572,GBP_CHF,H4,100,2.0,14,short,329
209,94,106,9,0.47,0.4008283815427165,0.5391716184572835,90,38,43,9,0.4691358024691358,0.3604545664045016,0.57781703853377,GBP_CHF,H4,100,2.5,14,short,299
201,109,82,10,0.5706806282722513,0.5004823928064319,0.6408788637380707,87,29,42,16,0.4084507042253521,0.29411228268253764,0.5227891257681666,GBP_CHF,H4,200,1.0,14,long,288
201,106,80,15,0.5698924731182796,0.49874088777104786,0.6410440584655114,87,31,39,17,0.44285714285714284,0.3264921996826627,0.559222086031623,GBP_CHF,H4,200,1.5,14,long,288
178,92,79,7,0.5380116959064327,0.46328610377880763,0.6127372880340578,77,29,41,7,0.4142857142857143,0.2988872740882836,0.5296841544831451,GBP_CHF,H4,200,2.0,14,long,255
186,86,92,8,0.48314606741573035,0.4097337037727835,0.5565584310586772,81,29,47,5,0.3815789473684211,0.2723636152310616,0.49079427950578053,GBP_CHF,H4,200,2.5,14,long,267
186,70,106,10,0.3977272727272727,0.3254188276965238,0.4700357177580216,81,34,28,19,0.5483870967741935,0.4245111430070425,0.6722630505413445,GBP_CHF,H4,200,1.0,14,short,267
194,79,100,15,0.441340782122905,0.3685979726220173,0.5140835916237927,84,33,35,16,0.4852941176470588,0.3665030749469951,0.6040851603471226,GBP_CHF,H4,200,1.5,14,short,278
172,72,87,13,0.4528301886792453,0.37545775464511766,0.5302026227133729,75,30,30,15,0.5,0.373482544023891,0.626517455976109,GBP_CHF,H4,200,2.0,14,short,247
165,68,84,13,0.4473684210526316,0.36832153087305364,0.5264153112322095,71,28,24,19,0.5384615384615384,0.40296266252500634,0.6739604143980705,GBP_CHF,H4,200,2.5,14,short,236
527,278,239,10,0.5377176015473888,0.4947400564064,0.5806951466883775,226,111,87,28,0.5606060606060606,0.49147401597249313,0.6297381052396279,GBP_NZD,H4,20,1.0,14,long,753
394,207,180,7,0.5348837209302325,0.4851889092571431,0.5845785326033219,170,90,59,21,0.6040268456375839,0.5254989554717999,0.6825547358033679,GBP_NZD,H4,20,1.5,14,long,564
255,131,114,10,0.5346938775510204,0.4722348787549122,0.5971528763471285,110,60,32,18,0.6521739130434783,0.5548487937555204,0.7494990323314361,GBP_NZD,H4,20,2.0,14,long,365
149,75,70,4,0.5172413793103449,0.43590520904027186,0.5985775495804179,65,39,23,3,0.6290322580645161,0.5087878860295819,0.7492766300994503,GBP_NZD,H4,20,2.5,14,long,214
542,281,251,10,0.5281954887218046,0.4857747093189053,0.5706162681247038,233,90,121,22,0.4265402843601896,0.35980641170182914,0.49327415701855004,GBP_NZD,H4,20,1.0,14,short,775
378,191,181,6,0.5134408602150538,0.46264858905601036,0.5642331313740971,162,60,90,12,0.4,0.3216,0.47840000000000005,GBP_NZD,H4,20,1.5,14,short,540
256,123,128,5,0.4900398406374502,0.42819506338134494,0.5518846178935555,110,44,56,10,0.44,0.3427081586154317,0.5372918413845683,GBP_NZD,H4,20,2.0,14,short,366
165,91,71,3,0.5617283950617284,0.4853213472199992,0.6381354429034577,72,28,37,7,0.4307692307692308,0.3103860222779149,0.5511524392605467,GBP_NZD,H4,20,2.5,14,short,237
397,202,189,6,0.5166240409207161,0.4670907113092485,0.5661573705321837,171,88,58,25,0.6027397260273972,0.5233650217017762,0.6821144303530182,GBP_NZD,H4,50,1.0,14,long,568
340,176,158,6,0.5269461077844312,0.4734008210534422,0.5804913945154202,147,69,54,24,0.5609756097560976,0.4732715232470689,0.6486796962651263,GBP_NZD,H4,50,1.5,14,long,487
279,151,121,7,0.5551470588235294,0.496088360038568,0.6142057576084909,120,61,39,20,0.61,0.5144010125576636,0.7055989874423364,GBP_NZD,H4,50,2.0,14,long,399
224,117,104,3,0.5294117647058824,0.4636039815146253,0.5952195478971394,96,52,36,8,0.5909090909090909,0.4881820010240785,0.6936361807941034,GBP_NZD,H4,50,2.5,14,long,320
387,172,207,8,0.45382585751978893,0.40370175003691106,0.5039499650026668,167,73,82,12,0.47096774193548385,0.39238505390960227,0.5495504299613654,GBP_NZD,H4,50,1.0,14,short,554
369,172,192,5,0.4725274725274725,0.421239109996701,0.523815835058244,159,73,71,15,0.5069444444444444,0.42528565495808707,0.5886032339308018,GBP_NZD,H4,50,1.5,14,short,528
314,160,152,2,0.5128205128205128,0.4573571796651566,0.568283845975869,135,55,72,8,0.4330708661417323,0.34689253435724154,0.519249197926223,GBP_NZD,H4,50,2.0,14,short,449
251,124,127,0,0.4940239043824701,0.43217127132738037,0.5558765374375598,108,41,61,6,0.4019607843137255,0.3068099370948478,0.49711163153260324,GBP_NZD,H4,50,2.5,14,short,359
280,152,125,3,0.5487364620938628,0.49013435682556294,0.6073385673621627,120,58,41,21,0.5858585858585859,0.48882787689554663,0.6828892948216251,GBP_NZD,H4,100,1.0,14,long,400
266,135,126,5,0.5172413793103449,0.4566169773925513,0.5778657812281384,114,60,35,19,0.631578947368421,0.5345770317764221,0.7285808629604199,GBP_NZD,H4,100,1.5,14,long,380
226,107,117,2,0.47767857142857145,0.4122648490293302,0.5430922938278128,97,49,31,17,0.6125,0.5057421109472466,0.7192578890527535,GBP_NZD,H4,100,2.0,14,long,323
195,84,108,3,0.4375,0.3673293096709887,0.5076706903290114,84,46,28,10,0.6216216216216216,0.5111205669170003,0.732122676326243,GBP_NZD,H4,100,2.5,14,long,279
299,149,147,3,0.5033783783783784,0.44641833565854183,0.560338421098215,129,43,79,7,0.3524590163934426,0.2676847385722073,0.43723329421467794,GBP_NZD,H4,100,1.0,14,short,428
266,132,130,4,0.5038167938931297,0.4432739557410498,0.5643596320452097,114,40,72,2,0.35714285714285715,0.26840166039636293,0.4458840538893514,GBP_NZD,H4,100,1.5,14,short,380
280,125,152,3,0.45126353790613716,0.39266143263783726,0.509865643174437,121,45,68,8,0.39823008849557523,0.3079693007723211,0.48849087621882936,GBP_NZD,H4,100,2.0,14,short,401
274,131,141,2,0.48161764705882354,0.4222365906652955,0.5409987034523516,118,50,60,8,0.45454545454545453,0.36149303481640876,0.5475978742745002,GBP_NZD,H4,100,2.5,14,short,392
191,97,90,4,0.5187165775401069,0.4471021073367735,0.5903310477434403,83,51,20,12,0.7183098591549296,0.6136768695810882,0.822942848728771,GBP_NZD,H4,200,1.0,14,long,274
176,90,81,5,0.5263157894736842,0.45147718683075666,0.6011543921166117,76,53,17,6,0.7571428571428571,0.6566878921087683,0.8575978221769459,GBP_NZD,H4,200,1.5,14,long,252
159,75,81,3,0.4807692307692308,0.4023644914950878,0.5591739700433738,69,50,13,6,0.7936507936507936,0.6937194042935192,0.893582183008068,GBP_NZD,H4,200,2.0,14,long,228
157,73,81,3,0.474025974025974,0.3951619506387321,0.552889997413216,68,46,15,7,0.7540983606557377,0.6460331599978262,0.8621635613136491,GBP_NZD,H4,200,2.5,14,long,225
202,92,109,1,0.4577114427860697,0.3888352476359027,0.5265876379362366,87,34,46,7,0.425,0.3166723142497727,0.5333276857502273,GBP_NZD,H4,200,1.0,14,short,289
203,91,108,4,0.457286432160804,0.38807002847892225,0.5265028358426858,87,35,46,6,0.43209876543209874,0.32421863048129435,0.5399789003829032,GBP_NZD,H4,200,1.5,14,short,290
214,96,111,7,0.463768115942029,0.39583247782283876,0.5317037540612192,92,43,46,3,0.48314606741573035,0.3793253071060094,0.5869668277254513,GBP_NZD,H4,200,2.0,14,short,306
207,97,108,2,0.47317073170731705,0.4048231701757782,0.5415182932388559,89,36,50,3,0.4186046511627907,0.3143381867958471,0.5228711155297344,GBP_NZD,H4,200,2.5,14,short,296
510,232,219,59,0.5144124168514412,0.468285193971803,0.5605396397310795,220,113,97,10,0.5380952380952381,0.47066538428266347,0.6055250919078127,CHF_JPY,H4,20,1.0,14,long,730
405,181,188,36,0.4905149051490515,0.43950732341069687,0.5415224868874061,174,98,66,10,0.5975609756097561,0.5225067229493386,0.6726152282701735,CHF_JPY,H4,20,1.5,14,long,579
237,112,101,24,0.5258215962441315,0.4587627056292888,0.5928804868589742,103,59,40,4,0.5959595959595959,0.4992968160151803,0.6926223759040115,CHF_JPY,H4,20,2.0,14,long,340
140,76,51,13,0.5984251968503937,0.5131657768120981,0.6836846168886894,61,36,24,1,0.6,0.47603871572139955,0.7239612842786004,CHF_JPY,H4,20,2.5,14,long,201
570,235,278,57,0.4580896686159844,0.4149738781391249,0.5012054590928439,245,106,124,15,0.4608695652173913,0.3964484716917989,0.5252906587429838,CHF_JPY,H4,20,1.0,14,short,815
430,183,208,39,0.4680306905370844,0.4185713697950587,0.5174900112791101,185,72,103,10,0.4114285714285714,0.33851911525174894,0.4843380276053939,CHF_JPY,H4,20,1.5,14,short,615
297,132,148,17,0.4714285714285714,0.4129580660433774,0.5298990768137655,128,54,68,6,0.4426229508196721,0.3544840436095459,0.5307618580297984,CHF_JPY,H4,20,2.0,14,short,425
176,89,76,11,0.5393939393939394,0.46333820670550036,0.6154496720823786,76,28,38,10,0.42424242424242425,0.30500544034122423,0.5434794081436243,CHF_JPY,H4,20,2.5,14,short,252
371,161,159,51,0.503125,0.4483424045551704,0.5579075954448297,160,78,68,14,0.5342465753424658,0.4533316672111961,0.6151614834737354,CHF_JPY,H4,50,1.0,14,long,531
311,143,135,33,0.5143884892086331,0.4556363369796685,0.5731406414375977,134,72,55,7,0.5669291338582677,0.48075080207377696,0.6531074656427585,CHF_JPY,H4,50,1.5,14,long,445
267,121,111,35,0.521551724137931,0.45727136884144154,0.5858320794344206,115,54,55,6,0.4954128440366973,0.40154981846593446,0.58927586960746,CHF_JPY,H4,50,2.0,14,long,382
217,102,98,17,0.51,0.44071739612283617,0.5792826038771639,94,48,42,4,0.5333333333333333,0.4302620766677756,0.636404589998891,CHF_JPY,H4,50,2.5,14,long,311
422,175,207,40,0.4581151832460733,0.40815026006243565,0.508080106429711,181,68,108,5,0.38636363636363635,0.31442645725198054,0.45830081547529217,CHF_JPY,H4,50,1.0,14,short,603
364,145,181,38,0.4447852760736196,0.3908400571635887,0.4987304949836505,156,66,84,6,0.44,0.3605615441573373,0.5194384558426627,CHF_JPY,H4,50,1.5,14,short,520
312,106,175,31,0.37722419928825623,0.3205521981184718,0.43389620045804067,135,57,70,8,0.44881889763779526,0.3623147486920181,0.5353230465835724,CHF_JPY,H4,50,2.0,14,short,447
259,101,129,29,0.4391304347826087,0.374991778169537,0.5032690913956804,111,36,67,8,0.34951456310679613,0.25742956446449017,0.4415995617491021,CHF_JPY,H4,50,2.5,14,short,370
273,120,124,29,0.4918032786885246,0.42907363835812534,0.5545329190189238,117,57,53,7,0.5181818181818182,0.4248042829436651,0.6115593534199713,CHF_JPY,H4,100,1.0,14,long,390
245,118,100,27,0.5412844036697247,0.4751370712663783,0.6074317360730712,106,56,44,6,0.56,0.46270815861543174,0.6572918413845683,CHF_JPY,H4,100,1.5,14,long,351
