pair,tf,period,k,atr_period,direction,n,w,l,t,wr_decisive,ci_low,ci_high
CAD_JPY,H4,100,1.5,14,short,375,181,187,7,0.49184782608695654,0.4407685852390671,0.5429270669348459
CAD_JPY,H4,100,2.0,14,short,355,165,179,11,0.4796511627906977,0.42685687991210375,0.5324454456692916
CAD_JPY,H4,100,2.5,14,short,348,171,169,8,0.5029411764705882,0.44979413382788824,0.5560882191132882
CAD_JPY,H4,200,1.0,14,long,332,148,175,9,0.4582043343653251,0.40386651948297536,0.5125421492476748
CAD_JPY,H4,200,1.5,14,long,341,161,178,2,0.4749262536873156,0.4217669280204499,0.5280855793541813
CAD_JPY,H4,200,2.0,14,long,309,174,135,0,0.5631067961165048,0.507802373754845,0.6184112184781646
CAD_JPY,H4,200,2.5,14,long,257,154,103,0,0.5992217898832685,0.5393068180990995,0.6591367616674374
CAD_JPY,H4,200,1.0,14,short,287,145,139,3,0.5105633802816901,0.4524240583280643,0.5687027022353159
CAD_JPY,H4,200,1.5,14,short,272,135,135,2,0.5,0.4403590992938819,0.559640900706118
CAD_JPY,H4,200,2.0,14,short,265,130,132,3,0.4961832061068702,0.4356403679547903,0.5567260442589501
CAD_JPY,H4,200,2.5,14,short,258,123,126,9,0.4939759036144578,0.431875434773212,0.5560763724557036
CAD_CHF,H4,20,1.0,14,long,807,336,396,75,0.45901639344262296,0.4229164367065481,0.4951163501786978
CAD_CHF,H4,20,1.5,14,long,570,250,278,42,0.4734848484848485,0.4308958340696531,0.516073862900044
CAD_CHF,H4,20,2.0,14,long,394,183,192,19,0.488,0.4374075945198623,0.5385924054801376
CAD_CHF,H4,20,2.5,14,long,237,111,118,8,0.4847161572052402,0.41998619687016775,0.5494461175403126
CAD_CHF,H4,20,1.0,14,short,743,400,298,45,0.5730659025787965,0.5363705499788594,0.6097612551787337
CAD_CHF,H4,20,1.5,14,short,537,275,234,28,0.5402750491159135,0.4969784610690019,0.5835716371628251
CAD_CHF,H4,20,2.0,14,short,364,170,175,19,0.4927536231884058,0.4399977380802568,0.5455095082965549
CAD_CHF,H4,20,2.5,14,short,211,105,99,7,0.5147058823529411,0.446121841872743,0.5832899228331393
CAD_CHF,H4,50,1.0,14,long,572,217,288,67,0.4297029702970297,0.38652670088514296,0.47287923970891643
CAD_CHF,H4,50,1.5,14,long,492,205,236,51,0.46485260770975056,0.41830138215253204,0.511403833266969
CAD_CHF,H4,50,2.0,14,long,409,159,218,32,0.4217506631299735,0.3719000097342959,0.4716013165256511
CAD_CHF,H4,50,2.5,14,long,337,140,179,18,0.438871473354232,0.3844136122272749,0.4933293344811891
CAD_CHF,H4,50,1.0,14,short,595,300,258,37,0.5376344086021505,0.496265386661445,0.5790034305428561
CAD_CHF,H4,50,1.5,14,short,489,251,213,25,0.540948275862069,0.49560574440359734,0.5862908073205405
CAD_CHF,H4,50,2.0,14,short,388,203,172,13,0.5413333333333333,0.49089956581401556,0.591767100852651
CAD_CHF,H4,50,2.5,14,short,301,156,136,9,0.5342465753424658,0.47703109510375846,0.591462055581173
CAD_CHF,H4,100,1.0,14,long,426,175,209,42,0.4557291666666667,0.4059151682972471,0.5055431650360863
CAD_CHF,H4,100,1.5,14,long,414,173,189,52,0.47790055248618785,0.4264432318145631,0.5293578731578126
CAD_CHF,H4,100,2.0,14,long,386,170,183,33,0.48158640226628896,0.4294616482096246,0.5337111563229533
CAD_CHF,H4,100,2.5,14,long,341,155,155,31,0.5,0.44433974024378764,0.5556602597562124
CAD_CHF,H4,100,1.0,14,short,426,226,174,26,0.565,0.5164158143013593,0.6135841856986406
CAD_CHF,H4,100,1.5,14,short,415,224,172,19,0.5656565656565656,0.5168361441080924,0.6144769872050388
CAD_CHF,H4,100,2.0,14,short,371,190,164,17,0.536723163841808,0.4847774279840506,0.5886688996995653
CAD_CHF,H4,100,2.5,14,short,319,165,142,12,0.5374592833876222,0.4816849160802346,0.5932336506950098
CAD_CHF,H4,200,1.0,14,long,341,147,169,25,0.4651898734177215,0.41019433387639725,0.5201854129590457
CAD_CHF,H4,200,1.5,14,long,322,154,151,17,0.5049180327868853,0.44880611058444164,0.561029954989329
CAD_CHF,H4,200,2.0,14,long,307,154,136,17,0.5310344827586206,0.47359786087290895,0.5884711046443323
CAD_CHF,H4,200,2.5,14,long,275,134,128,13,0.5114503816793893,0.45092165772219794,0.5719791056365806
CAD_CHF,H4,200,1.0,14,short,309,173,120,16,0.590443686006826,0.5341359176364499,0.646751454377202
CAD_CHF,H4,200,1.5,14,short,336,178,134,24,0.5705128205128205,0.5155857318202951,0.6254399092053459
CAD_CHF,H4,200,2.0,14,short,312,164,120,28,0.5774647887323944,0.520014646486529,0.6349149309782598
CAD_CHF,H4,200,2.5,14,short,262,147,98,17,0.6,0.5386550735594213,0.6613449264405786
USD_JPY,H4,20,1.0,14,long,699,325,327,47,0.49846625766871167,0.46008667618618576,0.5368458391512375
USD_JPY,H4,20,1.5,14,long,544,274,234,36,0.5393700787401575,0.4960246090768046,0.5827155484035104
USD_JPY,H4,20,2.0,14,long,407,207,167,33,0.553475935828877,0.5030920016008554,0.6038598700568986
USD_JPY,H4,20,2.5,14,long,291,134,140,17,0.48905109489051096,0.42986132601399196,0.54824086376703
USD_JPY,H4,20,1.0,14,short,731,302,366,63,0.45209580838323354,0.4143528974841378,0.4898387192823293
USD_JPY,H4,20,1.5,14,short,612,262,292,58,0.4729241877256318,0.43134906923507754,0.514499306216186
USD_JPY,H4,20,2.0,14,short,494,220,230,44,0.4888888888888889,0.442702654085407,0.5350751236923708
USD_JPY,H4,20,2.5,14,short,323,142,146,35,0.4930555555555556,0.4353140717662675,0.5507970393448436
USD_JPY,H4,50,1.0,14,long,508,222,244,42,0.47639484978540775,0.431047846049006,0.5217418535218095
USD_JPY,H4,50,1.5,14,long,464,229,208,27,0.5240274599542334,0.47720186279687565,0.5708530571115911
USD_JPY,H4,50,2.0,14,long,397,210,166,21,0.5585106382978723,0.5083182344901438,0.6087030421056008
USD_JPY,H4,50,2.5,14,long,347,182,149,16,0.5498489425981873,0.49625164302715663,0.6034462421692179
USD_JPY,H4,50,1.0,14,short,540,227,268,45,0.4585858585858586,0.41468948952381546,0.5024822276479017
USD_JPY,H4,50,1.5,14,short,493,180,260,53,0.4090909090909091,0.3631499578681853,0.4550318603136329
USD_JPY,H4,50,2.0,14,short,465,191,223,51,0.4613526570048309,0.41333237846656495,0.5093729355430969
USD_JPY,H4,50,2.5,14,short,379,150,189,40,0.4424778761061947,0.38960498533430393,0.4953507668780855
USD_JPY,H4,100,1.0,14,long,352,145,170,37,0.4603174603174603,0.4052748904345585,0.5153600302003621
USD_JPY,H4,100,1.5,14,long,332,149,160,23,0.48220064724919093,0.4264857315476732,0.5379155629507086
USD_JPY,H4,100,2.0,14,long,330,147,165,18,0.47115384615384615,0.41576468094104735,0.5265430113666449
USD_JPY,H4,100,2.5,14,long,302,141,146,15,0.4912891986062718,0.4334504070576153,0.5491279901549283
USD_JPY,H4,100,1.0,14,short,395,160,189,46,0.4584527220630373,0.4061759426569421,0.5107295014691324
USD_JPY,H4,100,1.5,14,short,360,130,185,45,0.4126984126984127,0.35832985888881563,0.4670669665080097
USD_JPY,H4,100,2.0,14,short,350,126,184,40,0.4064516129032258,0.35177423056736035,0.46112899523909123
USD_JPY,H4,100,2.5,14,short,322,115,172,35,0.40069686411149824,0.34400165390024046,0.457392074322756
USD_JPY,H4,200,1.0,14,long,277,130,111,36,0.5394190871369294,0.4764882262276412,0.6023499480462177
USD_JPY,H4,200,1.5,14,long,276,134,112,30,0.5447154471544715,0.48248329486980884,0.6069475994391342
USD_JPY,H4,200,2.0,14,long,244,122,99,23,0.5520361990950227,0.486472239577191,0.6176001586128543
USD_JPY,H4,200,2.5,14,long,199,99,88,12,0.5294117647058824,0.4578711619489244,0.6009523674628403
USD_JPY,H4,200,1.0,14,short,291,113,144,34,0.4396887159533074,0.3790043450430666,0.5003730868635482
USD_JPY,H4,200,1.5,14,short,254,101,113,40,0.4719626168224299,0.40507660212105656,0.5388486315238032
USD_JPY,H4,200,2.0,14,short,240,110,107,23,0.5069124423963134,0.4403920653787562,0.5734328194138706
USD_JPY,H4,200,2.5,14,short,243,99,128,16,0.43612334801762115,0.37161144284885517,0.5006352531863871
EUR_GBP,H4,20,1.0,14,long,771,360,272,139,0.569620253164557,0.531017688749883,0.608222817579231
EUR_GBP,H4,20,1.5,14,long,592,267,216,109,0.5527950310559007,0.5084527651974151,0.5971372969143862
EUR_GBP,H4,20,2.0,14,long,378,175,130,73,0.5737704918032787,0.5182699768302309,0.6292710067763264
EUR_GBP,H4,20,2.5,14,long,240,106,80,54,0.5698924731182796,0.49874088777104786,0.6410440584655114
EUR_GBP,H4,20,1.0,14,short,742,322,280,140,0.5348837209302325,0.49503922967717073,0.5747282121832943
EUR_GBP,H4,20,1.5,14,short,556,241,221,94,0.5216450216450217,0.47609403732620775,0.5671960059638357
EUR_GBP,H4,20,2.0,14,short,408,172,167,69,0.5073746312684366,0.45415412726097104,0.5605951352759022
EUR_GBP,H4,20,2.5,14,short,272,122,116,34,0.5126050420168067,0.4491012665921805,0.5761088174414328
EUR_GBP,H4,50,1.0,14,long,537,254,191,92,0.5707865168539326,0.5247979795446477,0.6167750541632174
EUR_GBP,H4,50,1.5,14,long,488,231,165,92,0.5833333333333334,0.5347752814824707,0.6318913851841961
EUR_GBP,H4,50,2.0,14,long,451,208,146,97,0.5875706214689266,0.5362892922424949,0.6388519506953583
EUR_GBP,H4,50,2.5,14,long,371,175,116,80,0.6013745704467354,0.5451191199571852,0.6576300209362855
EUR_GBP,H4,50,1.0,14,short,522,209,207,106,0.5024038461538461,0.45435594834189796,0.5504517439657943
EUR_GBP,H4,50,1.5,14,short,489,197,188,104,0.5116883116883116,0.4617565355435489,0.5616200878330744
EUR_GBP,H4,50,2.0,14,short,412,172,150,90,0.5341614906832298,0.4796758431287552,0.5886471382377044
EUR_GBP,H4,50,2.5,14,short,347,147,138,62,0.5157894736842106,0.45776823557663326,0.5738107117917879
EUR_GBP,H4,100,1.0,14,long,424,197,147,80,0.5726744186046512,0.5203974750567821,0.6249513621525202
EUR_GBP,H4,100,1.5,14,long,390,177,131,82,0.5746753246753247,0.5194609347892781,0.6298897145613712
EUR_GBP,H4,100,2.0,14,long,378,170,122,86,0.5821917808219178,0.5256217819330185,0.6387617797108172
EUR_GBP,H4,100,2.5,14,long,321,148,99,74,0.5991902834008097,0.5380736959790176,0.6603068708226019
EUR_GBP,H4,100,1.0,14,short,397,169,157,71,0.5184049079754601,0.4641645122021987,0.5726453037487216
EUR_GBP,H4,100,1.5,14,short,366,145,146,75,0.49828178694158076,0.4408335087361124,0.5557300651470491
EUR_GBP,H4,100,2.0,14,short,354,143,121,90,0.5416666666666666,0.481561627437491,0.6017717058958423
EUR_GBP,H4,100,2.5,14,short,317,132,119,66,0.5258964143426295,0.4641223842333312,0.5876704444519277
EUR_GBP,H4,200,1.0,14,long,289,113,112,64,0.5022222222222222,0.43688953415956516,0.5675549102848794
EUR_GBP,H4,200,1.5,14,long,296,106,113,77,0.4840182648401826,0.41782983883415103,0.5502066908462142
EUR_GBP,H4,200,2.0,14,long,287,119,90,78,0.569377990430622,0.5022457134734729,0.6365102673877711
EUR_GBP,H4,200,2.5,14,long,269,127,74,68,0.6318407960199005,0.5651632349906838,0.6985183570491172
EUR_GBP,H4,200,1.0,14,short,309,142,103,64,0.5795918367346938,0.5177802731906845,0.6414034002787031
EUR_GBP,H4,200,1.5,14,short,313,141,118,54,0.5444015444015444,0.4837478882058082,0.6050552005972806
EUR_GBP,H4,200,2.0,14,short,280,138,97,45,0.5872340425531914,0.5242863683649015,0.6501817167414814
EUR_GBP,H4,200,2.5,14,short,284,129,96,59,0.5733333333333334,0.5087065164402789,0.6379601502263879
EUR_JPY,H4,20,1.0,14,long,717,354,338,25,0.5115606936416185,0.47431664280053787,0.5488047444826991
EUR_JPY,H4,20,1.5,14,long,590,273,296,21,0.4797891036906854,0.4387389440103435,0.5208392633710273
EUR_JPY,H4,20,2.0,14,long,391,182,194,15,0.48404255319148937,0.4335286575216737,0.534556448861305
EUR_JPY,H4,20,2.5,14,long,274,138,126,10,0.5227272727272727,0.46247478307421824,0.5829797623803272
EUR_JPY,H4,20,1.0,14,short,814,346,410,58,0.4576719576719577,0.4221576497501558,0.49318626559375955
EUR_JPY,H4,20,1.5,14,short,622,273,309,40,0.4690721649484536,0.4285276454739082,0.509616684422999
EUR_JPY,H4,20,2.0,14,short,438,209,205,24,0.5048309178743962,0.4566687936807791,0.5529930420680133
EUR_JPY,H4,20,2.5,14,short,289,131,147,11,0.4712230215827338,0.4125439555611677,0.5299020876042999
EUR_JPY,H4,50,1.0,14,long,512,243,246,23,0.49693251533742333,0.4526162174447007,0.541248813230146
EUR_JPY,H4,50,1.5,14,long,479,223,230,26,0.4922737306843267,0.4462348116752751,0.5383126496933783
EUR_JPY,H4,50,2.0,14,long,453,222,216,15,0.5068493150684932,0.4600274975100612,0.5536711326269251
EUR_JPY,H4,50,2.5,14,long,344,166,173,5,0.4896755162241888,0.4364605709777105,0.5428904614706671
EUR_JPY,H4,50,1.0,14,short,543,227,277,39,0.4503968253968254,0.40695949964049627,0.49383415115315454
EUR_JPY,H4,50,1.5,14,short,489,210,249,30,0.45751633986928103,0.4119392739004092,0.5030934058381529
EUR_JPY,H4,50,2.0,14,short,446,194,224,28,0.46411483253588515,0.4163050770232363,0.5119245880485339
EUR_JPY,H4,50,2.5,14,short,434,191,212,31,0.4739454094292804,0.42519445571297637,0.5226963631455844
EUR_JPY,H4,100,1.0,14,long,414,204,180,30,0.53125,0.48133735658516724,0.5811626434148328
EUR_JPY,H4,100,1.5,14,long,353,187,147,19,0.5598802395209581,0.5066429615567074,0.6131175174852088
EUR_JPY,H4,100,2.0,14,long,313,178,124,11,0.5894039735099338,0.5339201347900482,0.6448878122298194
EUR_JPY,H4,100,2.5,14,long,297,146,144,7,0.503448275862069,0.4459020629171858,0.5609944888069521
EUR_JPY,H4,100,1.0,14,short,405,181,201,23,0.4738219895287958,0.42374959699508613,0.5238943820625055
EUR_JPY,H4,100,1.5,14,short,394,180,186,28,0.4918032786885246,0.4405847418359276,0.5430218155411215
EUR_JPY,H4,100,2.0,14,short,389,184,178,27,0.5082872928176796,0.45678671185491504,0.5597878737804441
EUR_JPY,H4,100,2.5,14,short,384,184,172,28,0.5168539325842697,0.4649435524294092,0.5687643127391302
EUR_JPY,H4,200,1.0,14,long,299,165,120,14,0.5789473684210527,0.5216253629194975,0.6362693739226079
EUR_JPY,H4,200,1.5,14,long,272,148,114,10,0.5648854961832062,0.5048528595837861,0.6249181327826262
EUR_JPY,H4,200,2.0,14,long,288,149,132,7,0.5302491103202847,0.47189429602745064,0.5886039246131187
EUR_JPY,H4,200,2.5,14,long,236,111,119,6,0.4826086956521739,0.41802851026070864,0.5471888810436392
EUR_JPY,H4,200,1.0,14,short,288,118,151,19,0.43866171003717475,0.3793613775139582,0.4979620425603913
EUR_JPY,H4,200,1.5,14,short,278,115,146,17,0.44061302681992337,0.3803819457286591,0.5008441079111876
EUR_JPY,H4,200,2.0,14,short,264,102,154,8,0.3984375,0.3384643901046272,0.4584106098953728
EUR_JPY,H4,200,2.5,14,short,274,110,152,12,0.4198473282442748,0.3600857207337711,0.4796089357547785
GBP_JPY,H4,20,1.0,14,long,708,315,383,10,0.4512893982808023,0.414372296296622,0.4882065002649826
GBP_JPY,H4,20,1.5,14,long,554,268,280,6,0.48905109489051096,0.4471976079410599,0.530904581839962
GBP_JPY,H4,20,2.0,14,long,407,194,209,4,0.4813895781637717,0.4326061282211156,0.5301730281064279
GBP_JPY,H4,20,2.5,14,long,261,145,114,2,0.5598455598455598,0.4993890805869197,0.6203020391042
GBP_JPY,H4,20,1.0,14,short,823,378,421,24,0.47309136420525655,0.4384717000703165,0.5077110283401967
GBP_JPY,H4,20,1.5,14,short,653,304,328,21,0.4810126582278481,0.4420584691800533,0.5199668472756429
GBP_JPY,H4,20,2.0,14,short,447,204,232,11,0.46788990825688076,0.42105330257122703,0.5147265139425344
GBP_JPY,H4,20,2.5,14,short,290,123,160,7,0.43462897526501765,0.3768740581247754,0.49238389240525987
GBP_JPY,H4,50,1.0,14,long,472,219,247,6,0.4699570815450644,0.4246414819895899,0.5152726811005388
GBP_JPY,H4,50,1.5,14,long,437,195,235,7,0.45348837209302323,0.4064334970127608,0.5005432471732856
GBP_JPY,H4,50,2.0,14,long,370,169,198,3,0.4604904632152589,0.40949483779604445,0.5114860886344733
GBP_JPY,H4,50,2.5,14,long,320,132,187,1,0.41379310344827586,0.3597453289824136,0.4678408779141381
GBP_JPY,H4,50,1.0,14,short,517,235,258,24,0.4766734279918864,0.4325845063617424,0.5207623496220304
GBP_JPY,H4,50,1.5,14,short,505,214,269,22,0.44306418219461696,0.39876268518343744,0.4873656792057965
GBP_JPY,H4,50,2.0,14,short,451,202,232,17,0.46543778801843316,0.41850880376968147,0.5123667722671849
GBP_JPY,H4,50,2.5,14,short,376,159,207,10,0.4344262295081967,0.38364324997594934,0.48520920904044407
GBP_JPY,H4,100,1.0,14,long,353,150,202,1,0.42613636363636365,0.3744752944230083,0.477797432849719
GBP_JPY,H4,100,1.5,14,long,328,152,174,2,0.4662576687116564,0.41210422375463857,0.5204111136686743
GBP_JPY,H4,100,2.0,14,long,331,165,162,4,0.5045871559633027,0.4503953128830701,0.5587789990435353
GBP_JPY,H4,100,2.5,14,long,315,161,153,1,0.5127388535031847,0.4574522063971759,0.5680255006091935
GBP_JPY,H4,100,1.0,14,short,407,192,198,17,0.49230769230769234,0.4426893363579512,0.5419260482574335
GBP_JPY,H4,100,1.5,14,short,389,170,203,16,0.45576407506702415,0.40522057612009454,0.5063075740139538
GBP_JPY,H4,100,2.0,14,short,368,159,190,19,0.45558739255014324,0.4033365505206912,0.5078382345795953
GBP_JPY,H4,100,2.5,14,short,357,156,188,13,0.45348837209302323,0.40087942241690944,0.506097321769137
GBP_JPY,H4,200,1.0,14,long,272,152,116,4,0.5671641791044776,0.507843697414342,0.6264846607946132
GBP_JPY,H4,200,1.5,14,long,262,139,118,5,0.5408560311284046,0.4799297331581041,0.6017823290987052
GBP_JPY,H4,200,2.0,14,long,276,133,141,2,0.4854014598540146,0.4262227348751338,0.5445801848328955
GBP_JPY,H4,200,2.5,14,long,253,115,136,2,0.4581673306772908,0.39652715561176044,0.5198075057428212
GBP_JPY,H4,200,1.0,14,short,269,119,140,10,0.4594594594594595,0.39876571612514133,0.5201532027937776
GBP_JPY,H4,200,1.5,14,short,266,114,140,12,0.44881889763779526,0.38765122731746504,0.5099865679581255
GBP_JPY,H4,200,2.0,14,short,287,124,150,13,0.45255474452554745,0.39361792453663946,0.5114915645144554
GBP_JPY,H4,200,2.5,14,short,269,100,156,13,0.390625,0.3308584175934528,0.4503915824065472
GBP_AUD,H4,20,1.0,14,long,804,396,374,34,0.5142857142857142,0.47898338369048943,0.549588044880939
GBP_AUD,H4,20,1.5,14,long,579,278,270,31,0.5072992700729927,0.46544020600486147,0.5491583341411239
GBP_AUD,H4,20,2.0,14,long,377,188,169,20,0.5266106442577031,0.47481705311840006,0.5784042353970061
GBP_AUD,H4,20,2.5,14,long,226,118,95,13,0.5539906103286385,0.4872347384458049,0.6207464822114721
GBP_AUD,H4,20,1.0,14,short,776,352,385,39,0.47761194029850745,0.4415493817107749,0.51367449888624
GBP_AUD,H4,20,1.5,14,short,545,253,261,31,0.49221789883268485,0.44899718781512715,0.5354386098502425
GBP_AUD,H4,20,2.0,14,short,374,177,182,15,0.49303621169916434,0.4413188066636614,0.5447536167346673
GBP_AUD,H4,20,2.5,14,short,235,105,117,13,0.47297297297297297,0.407295839399108,0.538650106546838
GBP_AUD,H4,50,1.0,14,long,593,285,286,22,0.4991243432574431,0.45811268256976656,0.5401360039451196
GBP_AUD,H4,50,1.5,14,long,510,249,240,21,0.50920245398773,0.46489282872892196,0.553512079246538
GBP_AUD,H4,50,2.0,14,long,442,217,201,24,0.5191387559808612,0.4712405172400865,0.5670369947216359
GBP_AUD,H4,50,2.5,14,long,354,160,167,27,0.4892966360856269,0.43511493084910474,0.5434783413221491
GBP_AUD,H4,50,1.0,14,short,500,216,262,22,0.45188284518828453,0.40726673051954027,0.4964989598570288
GBP_AUD,H4,50,1.5,14,short,461,194,242,25,0.44495412844036697,0.3983059289781695,0.4916023279025644
GBP_AUD,H4,50,2.0,14,short,431,193,209,29,0.48009950248756217,0.43126027461800637,0.5289387303571179
GBP_AUD,H4,50,2.5,14,short,363,182,167,14,0.5214899713467048,0.469080248812182,0.5738996938812276
GBP_AUD,H4,100,1.0,14,long,381,178,183,20,0.4930747922437673,0.44150079241078327,0.5446487920767514
GBP_AUD,H4,100,1.5,14,long,377,169,185,23,0.4774011299435028,0.42536794679525486,0.5294343130917507
GBP_AUD,H4,100,2.0,14,long,331,173,138,20,0.5562700964630225,0.5010524257436269,0.6114877671824182
GBP_AUD,H4,100,2.5,14,long,316,168,133,15,0.5581395348837209,0.502036443891366,0.6142426258760758
GBP_AUD,H4,100,1.0,14,short,407,177,206,24,0.4621409921671018,0.4122090850731662,0.5120728992610374
GBP_AUD,H4,100,1.5,14,short,374,177,183,14,0.49166666666666664,0.4400233057342577,0.5433100275990755
GBP_AUD,H4,100,2.0,14,short,337,171,156,10,0.5229357798165137,0.4687987036457548,0.5770728559872726
GBP_AUD,H4,100,2.5,14,short,291,136,146,9,0.48226950354609927,0.4239480565016862,0.5405909505905123
GBP_AUD,H4,200,1.0,14,long,246,104,124,18,0.45614035087719296,0.39148844781513015,0.5207922539392558
GBP_AUD,H4,200,1.5,14,long,237,110,115,12,0.4888888888888889,0.42357168923485655,0.5542060885429212
GBP_AUD,H4,200,2.0,14,long,222,106,104,12,0.5047619047619047,0.4371385469739442,0.5723852625498652
GBP_AUD,H4,200,2.5,14,long,232,109,112,11,0.49321266968325794,0.42729680991534036,0.5591285294511755
GBP_AUD,H4,200,1.0,14,short,287,117,146,24,0.4448669201520912,0.3848060240708806,0.5049278162333019
GBP_AUD,H4,200,1.5,14,short,291,141,123,27,0.5340909090909091,0.47391643641949927,0.5942653817623189
GBP_AUD,H4,200,2.0,14,short,279,146,114,19,0.5615384615384615,0.5012235211456151,0.621853401931308
GBP_AUD,H4,200,2.5,14,short,273,136,129,8,0.5132075471698113,0.4530276321985431,0.5733874621410795
GBP_CAD,H4,20,1.0,14,long,744,329,367,48,0.47270114942528735,0.43560975223234283,0.5097925466182318
GBP_CAD,H4,20,1.5,14,long,565,274,264,27,0.5092936802973977,0.4670501794130184,0.5515371811817771
GBP_CAD,H4,20,2.0,14,long,412,198,192,22,0.5076923076923077,0.45807395174256654,0.5573106636420488
GBP_CAD,H4,20,2.5,14,long,262,122,122,18,0.5,0.43726192883288095,0.562738071167119
GBP_CAD,H4,20,1.0,14,short,789,360,367,62,0.4951856946354883,0.45884119136865675,0.5315301979023198
GBP_CAD,H4,20,1.5,14,short,603,272,276,55,0.49635036496350365,0.4544879549808099,0.5382127749461975
GBP_CAD,H4,20,2.0,14,short,387,178,170,39,0.5114942528735632,0.45897462173076187,0.5640138840163645
GBP_CAD,H4,20,2.5,14,short,253,126,105,22,0.5454545454545454,0.48124227538606196,0.6096668155230289
GBP_CAD,H4,50,1.0,14,long,538,271,244,23,0.5262135922330097,0.4830890213693069,0.5693381630967125
GBP_CAD,H4,50,1.5,14,long,505,245,222,38,0.5246252676659529,0.47933130894941406,0.5699192263824916
GBP_CAD,H4,50,2.0,14,long,437,193,203,41,0.48737373737373735,0.43814258904371167,0.536604885703763
GBP_CAD,H4,50,2.5,14,long,357,148,176,33,0.4567901234567901,0.4025493657563913,0.5110308811571889
GBP_CAD,H4,50,1.0,14,short,534,253,244,37,0.5090543259557344,0.46510252634400223,0.5530061255674666
GBP_CAD,H4,50,1.5,14,short,452,212,206,34,0.507177033492823,0.45924860499605846,0.5551054619895874
GBP_CAD,H4,50,2.0,14,short,402,177,191,34,0.48097826086956524,0.429929211377476,0.5320273103616545
GBP_CAD,H4,50,2.5,14,short,350,154,158,38,0.4935897435897436,0.43811272873377505,0.5490667584457122
GBP_CAD,H4,100,1.0,14,long,396,193,178,25,0.5202156334231806,0.4693781712117706,0.5710530956345905
GBP_CAD,H4,100,1.5,14,long,379,189,159,31,0.5431034482758621,0.4907655028892987,0.5954413936624254
GBP_CAD,H4,100,2.0,14,long,371,169,168,34,0.5014836795252225,0.4480999129057937,0.5548674461446514
GBP_CAD,H4,100,2.5,14,long,338,151,165,22,0.4778481012658228,0.4227729253277085,0.5329232772039371
GBP_CAD,H4,100,1.0,14,short,396,159,203,34,0.43922651933701656,0.3881007570190375,0.4903522816549956
GBP_CAD,H4,100,1.5,14,short,396,167,192,37,0.46518105849582175,0.4135842013959947,0.5167779155956488
GBP_CAD,H4,100,2.0,14,short,354,164,160,30,0.5061728395061729,0.4517325443163505,0.5606131346959953
GBP_CAD,H4,100,2.5,14,short,328,148,151,29,0.49498327759197325,0.43831126706074885,0.5516552881231976
GBP_CAD,H4,200,1.0,14,long,296,170,102,24,0.625,0.5674656432565519,0.6825343567434481
GBP_CAD,H4,200,1.5,14,long,261,141,105,15,0.573170731707317,0.5113608921088378,0.6349805713057962
GBP_CAD,H4,200,2.0,14,long,242,137,92,13,0.5982532751091703,0.5347557139428307,0.6617508362755098
GBP_CAD,H4,200,2.5,14,long,198,95,85,18,0.5277777777777778,0.45484570121680773,0.6007098543387479
GBP_CAD,H4,200,1.0,14,short,343,145,168,30,0.46325878594249204,0.4080156648614321,0.518501907023552
GBP_CAD,H4,200,1.5,14,short,315,124,159,32,0.4381625441696113,0.3803548265455637,0.49597026179365894
GBP_CAD,H4,200,2.0,14,short,298,136,130,32,0.5112781954887218,0.45120582818635074,0.5713505627910929
GBP_CAD,H4,200,2.5,14,short,280,128,128,24,0.5,0.43875,0.56125
GBP_CHF,H4,20,1.0,14,long,763,325,377,61,0.46296296296296297,0.4260768613118638,0.49984906461406214
GBP_CHF,H4,20,1.5,14,long,572,249,278,45,0.47248576850094876,0.4298609816728782,0.5151105553290193
GBP_CHF,H4,20,2.0,14,long,395,159,207,29,0.4344262295081967,0.38364324997594934,0.48520920904044407
GBP_CHF,H4,20,2.5,14,long,251,102,131,18,0.43776824034334766,0.3740655280962711,0.5014709525904242
GBP_CHF,H4,20,1.0,14,short,738,336,339,63,0.49777777777777776,0.46005793273792084,0.5354976228176347
GBP_CHF,H4,20,1.5,14,short,554,259,258,37,0.5009671179883946,0.4578668478943818,0.5440673880824073
GBP_CHF,H4,20,2.0,14,short,361,153,177,31,0.4636363636363636,0.4098319986465142,0.517440728626213
GBP_CHF,H4,20,2.5,14,short,205,86,98,21,0.4673913043478261,0.3952985529908089,0.5394840557048433
GBP_CHF,H4,50,1.0,14,long,525,229,248,48,0.480083857442348,0.4352483505193853,0.5249193643653106
GBP_CHF,H4,50,1.5,14,long,463,195,235,33,0.45348837209302323,0.4064334970127608,0.5005432471732856
GBP_CHF,H4,50,2.0,14,long,416,166,215,35,0.4356955380577428,0.3859055660834045,0.4854855100320811
GBP_CHF,H4,50,2.5,14,long,345,141,176,28,0.444794952681388,0.3900891911174949,0.49950071424528114
GBP_CHF,H4,50,1.0,14,short,510,215,252,43,0.4603854389721627,0.41517900489531456,0.5055918730490109
GBP_CHF,H4,50,1.5,14,short,457,190,234,33,0.4481132075471698,0.4007771574769532,0.49544925761738645
GBP_CHF,H4,50,2.0,14,short,429,172,223,34,0.43544303797468353,0.3865466157331339,0.48433946021623314
GBP_CHF,H4,50,2.5,14,short,336,142,167,27,0.459546925566343,0.40397943812958836,0.5151144130030977
