tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n
139,-0.0861169780519701,0.08391609376048935,-0.2505925218225292,0.07835856571858901,60,0.03333333333333333,0.13011656370600608,-0.22169513153043857,0.2883617981971052,AUD_CHF,14,3.0,long,199
138,-0.028586735953578902,0.08316216532374889,-0.19158457998812672,0.1344111080809689,60,0.14438816276803557,0.12732276120292693,-0.10516444918970122,0.3939407747257724,AUD_CHF,14,3.0,short,198
360,-0.09266681453107789,0.05208524654575191,-0.19475389776075164,0.009420268698595857,155,-0.052044381777699045,0.08007893509664221,-0.20899909456711777,0.10491033101171968,AUD_CHF,21,1.5,long,515
360,-0.012231617618836938,0.05167096244075874,-0.11350670400272407,0.08904346876505019,155,0.025905307021730675,0.08029486312779809,-0.1314726247087536,0.18328323875221492,AUD_CHF,21,1.5,short,515
256,-0.15485752148716772,0.06139957953871661,-0.2752006973830523,-0.03451434559128316,110,0.05454545454545454,0.09564003582760128,-0.13290901567664395,0.24199992476755303,AUD_CHF,21,2.0,long,366
255,-0.004611978758526279,0.06201449193852346,-0.12616038295803225,0.11693642544097971,110,0.0,0.09578262852211514,-0.18773395190334566,0.18773395190334566,AUD_CHF,21,2.0,short,365
188,-0.12538509729969088,0.07185102725770809,-0.2662131107247987,0.015442916125416956,81,0.05186523380470434,0.11098780974485904,-0.16567087329521937,0.2694013409046281,AUD_CHF,21,2.5,long,269
187,0.01730466172309315,0.07196837811252407,-0.12375335937745403,0.15836268282364033,81,0.08641975308641975,0.11138512166557987,-0.1318950853781168,0.3047345915509563,AUD_CHF,21,2.5,short,268
141,-0.09907985779591377,0.08322422565211958,-0.26219934007406814,0.0640396244822406,61,-0.11475409836065574,0.12824660469251112,-0.36611744355797754,0.13660924683666603,AUD_CHF,21,3.0,long,202
140,0.002520022865315249,0.08327631756290471,-0.160701559557978,0.16574160528860848,61,0.16523697522168837,0.1251376105502797,-0.08003274145685982,0.4105066919002366,AUD_CHF,21,3.0,short,201
322,-0.17482548232939138,0.050555030653696695,-0.2739133424106369,-0.07573762224814586,139,0.08906688767725088,0.07264583240848159,-0.053318943843373046,0.2314527191978748,AUD_NZD,7,1.5,long,461
322,0.12924989986869312,0.05088246959999736,0.029520259452698303,0.22897954028468792,138,-0.08590186647166748,0.0716603266138228,-0.22635610663476016,0.05455237369142521,AUD_NZD,7,1.5,short,460
223,-0.1362338076689687,0.06177211218589461,-0.2573071475533221,-0.015160467784615272,96,0.0007900892017768668,0.09010255287071786,-0.17581091442483013,0.17739109282838386,AUD_NZD,7,2.0,long,319
223,0.10084153682440246,0.06135477925181409,-0.019413830509153157,0.22109690415795807,96,0.003577460130428639,0.08864708292098065,-0.17017082239469344,0.17732574265555073,AUD_NZD,7,2.0,short,319
166,-0.14148567581171792,0.07203071966775357,-0.28266588636051493,-0.0003054652629209398,72,0.005145566880332004,0.10506044274036658,-0.2007729008907865,0.2110640346514505,AUD_NZD,7,2.5,long,238
166,0.09635323376089526,0.0699564705750462,-0.04076144856619528,0.23346791608798578,72,0.03710153702883221,0.10104929740642055,-0.16095508588775206,0.23515815994541647,AUD_NZD,7,2.5,short,238
126,-0.1152517747253723,0.0828406895368975,-0.27761952621769137,0.047115976766946774,55,0.11087702363941482,0.11932008913879667,-0.12299035107262665,0.3447443983514563,AUD_NZD,7,3.0,long,181
126,0.11081780704535199,0.07879571959895347,-0.043621803368596807,0.26525741745930076,55,-0.03323409751912477,0.11371042193586538,-0.2561065245134209,0.18963832947517137,AUD_NZD,7,3.0,short,181
317,-0.17788099586557238,0.05090110933725834,-0.27764717016659873,-0.07811482156454604,136,0.09994567330393526,0.07388796890466207,-0.044874745749202374,0.24476609235707292,AUD_NZD,10,1.5,long,453
316,0.12530400610359654,0.051566298160142625,0.024234061709716995,0.2263739504974761,136,-0.09916259703302657,0.07191435879942672,-0.24011474027990293,0.04178954621384978,AUD_NZD,10,1.5,short,452
220,-0.1447606185872394,0.06200358004830197,-0.26628763548191126,-0.02323360169256755,95,0.02709469057695463,0.08968630871551331,-0.14869047450545145,0.2028798556593607,AUD_NZD,10,2.0,long,315
220,0.1181792733037123,0.06173086157154427,-0.0028132153765144524,0.23917176198393908,95,-0.02158979670174416,0.08918153032442602,-0.19638559613761916,0.15320600273413085,AUD_NZD,10,2.0,short,315
161,-0.1361961897920082,0.07308221621488928,-0.2794373335731912,0.00704495398917479,70,0.024846154181606663,0.10721061814006835,-0.18528665737292732,0.23497896573614063,AUD_NZD,10,2.5,long,231
161,0.10580276579306955,0.07126531262826294,-0.03387724695832581,0.2454827785444649,70,0.03640909075510811,0.1002622503314951,-0.16010491989462228,0.23292310140483852,AUD_NZD,10,2.5,short,231
123,-0.09177953256498668,0.08386063114654661,-0.25614636961221804,0.07258730448224467,54,0.11061106126759294,0.12168969868563707,-0.12790074815625574,0.3491228706914416,AUD_NZD,10,3.0,long,177
123,0.11670441193991128,0.08018368064824981,-0.04045560213065834,0.2738644260104809,54,-0.03033084088395507,0.11626689372642765,-0.25821395258775326,0.1975522708198431,AUD_NZD,10,3.0,short,177
315,-0.17300284285054818,0.05148265510447528,-0.2739088468553197,-0.07209683884577664,136,0.09341672142444064,0.07330164952967733,-0.05025451165372692,0.23708795450260822,AUD_NZD,14,1.5,long,451
315,0.1496988501875305,0.05169150918829652,0.04838349217846934,0.2510142081965917,135,-0.12755777107709707,0.07045070893262557,-0.26564116058504317,0.010525618430849065,AUD_NZD,14,1.5,short,450
221,-0.15460093786687834,0.0620031838245757,-0.2761271781630467,-0.033074697570709966,96,0.03061671315062947,0.08882518630773514,-0.1434806520125314,0.20471407831379035,AUD_NZD,14,2.0,long,317
221,0.11165584634177016,0.06182543315611646,-0.009522002644218097,0.2328336953277584,96,-0.049793280068633934,0.08871276913150727,-0.22367030756638817,0.12408374742912032,AUD_NZD,14,2.0,short,317
161,-0.1544814490728632,0.07315337580581545,-0.2978620656522615,-0.01110083249346494,70,0.040854036235231914,0.10636822254567081,-0.16762767995428285,0.2493357524247467,AUD_NZD,14,2.5,long,231
161,0.11647876561996494,0.07107712266040371,-0.022832394794426322,0.2557899260343562,70,0.022017071381669615,0.10188595293267823,-0.17767939636637972,0.22171353912971895,AUD_NZD,14,2.5,short,231
123,-0.09359778540875437,0.0838342533282561,-0.25791292193213633,0.07071735111462758,53,0.12807819287822056,0.12077162759415683,-0.1086341972063268,0.3647905829627679,AUD_NZD,14,3.0,long,176
123,0.12992735402426409,0.07989190778688422,-0.026660785238028978,0.2865154932865571,53,-0.08750052289278397,0.11707682971870262,-0.3169711091414411,0.14197006335587314,AUD_NZD,14,3.0,short,176
312,-0.16726865235359148,0.05184814849277828,-0.26889102339943693,-0.06564628130774605,135,0.09240348482024748,0.07392746352932221,-0.05249434369722404,0.23730131333771898,AUD_NZD,21,1.5,long,447
312,0.14415599041228075,0.051894941124165865,0.04244190580891566,0.24587007501564584,134,-0.13246652420425,0.07129018317951817,-0.27219528323610565,0.0072622348276056015,AUD_NZD,21,1.5,short,446
218,-0.15732669968368018,0.06260354479474504,-0.2800296474813805,-0.034623751885979895,94,0.02667675270935588,0.08987930243559743,-0.14948668006441507,0.20284018548312682,AUD_NZD,21,2.0,long,312
218,0.1173972216029253,0.06256237265590374,-0.005225028802646026,0.24001947200849663,94,-0.016216597693703705,0.08976662829980943,-0.19215918916133018,0.15972599377392277,AUD_NZD,21,2.0,short,312
163,-0.14736730952943913,0.07267464994429332,-0.28980962342025407,-0.004924995638624224,71,0.012949194170517327,0.10647693662500923,-0.19574560161450077,0.22164398995553541,AUD_NZD,21,2.5,long,234
163,0.10341315588335603,0.07089663001448028,-0.035544238945025314,0.24237055071173738,71,0.03225108130742021,0.10124729983331016,-0.16619362636586768,0.2306957889807081,AUD_NZD,21,2.5,short,234
125,-0.14217934464550303,0.08420952079866514,-0.30723000541088674,0.022871316119880664,54,0.10012987144613612,0.12128006828800898,-0.13757906239836148,0.3378388052906337,AUD_NZD,21,3.0,long,179
125,0.11338388322159915,0.0790888598765501,-0.041630282136439045,0.26839804857963734,54,-0.10887402394504918,0.116892532374661,-0.3379833873993847,0.12023533950928637,AUD_NZD,21,3.0,short,179
357,-0.03649903859309701,0.051918867649373875,-0.1382600191858698,0.06526194199967578,153,0.03953931405644415,0.07711030581232806,-0.11159688533571885,0.19067551344860714,AUD_CAD,7,1.5,long,510
356,0.026320039173182593,0.05193837890034233,-0.07547918347148837,0.12811926181785355,153,-0.10312047127007196,0.0767904159461745,-0.25362968652457396,0.047388743984430076,AUD_CAD,7,1.5,short,509
251,-0.040020033509045164,0.061911315051945005,-0.16136621101085735,0.08132614399276704,109,-0.07475803761808171,0.09177799791574968,-0.2546429135329511,0.10512683829678766,AUD_CAD,7,2.0,long,360
251,0.023474910007435366,0.06177519036674633,-0.09760446311138743,0.14455428312625818,108,-0.060804052868197754,0.09149996383152009,-0.24014398197797715,0.11853587624158163,AUD_CAD,7,2.0,short,359
182,-0.06821150109467082,0.0729037876585437,-0.2111029249054165,0.07467992271607483,78,0.007701041337456837,0.10611099282280705,-0.200276504595245,0.21567858727015865,AUD_CAD,7,2.5,long,260
181,-0.04074833487869273,0.07368266344084962,-0.18516635522275798,0.10366968546537253,78,-0.12594999716602218,0.10654924569116629,-0.3347865187207081,0.08288652438866376,AUD_CAD,7,2.5,short,259
137,-0.045341702002583265,0.08388669821942553,-0.20975963051265728,0.11907622650749076,59,0.08597284944701412,0.12187241833869308,-0.15289709049682432,0.32484278939085254,AUD_CAD,7,3.0,long,196
136,0.040620994742929455,0.08391072008342652,-0.12384401662058653,0.20508600610644545,59,-0.1010901942124331,0.12344665990525162,-0.3430456476267263,0.14086525920186008,AUD_CAD,7,3.0,short,195
357,-0.038313915862525944,0.05194579629858626,-0.14012767660775502,0.06349984488270313,154,0.03278905877036333,0.07690477513949012,-0.11794430050303731,0.18352241804376399,AUD_CAD,10,1.5,long,511
357,0.018242643929800954,0.05197401975654064,-0.0836264347930187,0.1201117226526206,153,-0.11619236669490855,0.0766675109026472,-0.26646068806409706,0.03407595467427997,AUD_CAD,10,1.5,short,510
252,-0.03662207002294629,0.06194749269625742,-0.15803915570761085,0.08479501566171825,109,-0.06782785242396307,0.09222965961525412,-0.24859798526986115,0.112942280421935,AUD_CAD,10,2.0,long,361
251,0.03848649063924876,0.06147159340843129,-0.08199783244127656,0.1589708137197741,109,-0.050608409658351616,0.09118241232600088,-0.22932593781731334,0.1281091185006101,AUD_CAD,10,2.0,short,360
181,-0.03193662362136723,0.07336216085002474,-0.17572645888741573,0.11185321164468126,78,-0.028271049848887068,0.10681832914054247,-0.2376349749643503,0.18109287526657616,AUD_CAD,10,2.5,long,259
180,-0.04989133954667138,0.07394382742925733,-0.19482124130801573,0.09503856221467297,78,-0.10852787602619648,0.10733234672387404,-0.3188992756049896,0.10184352355259663,AUD_CAD,10,2.5,short,258
137,0.014602559396320918,0.08386688767824309,-0.14977654045303554,0.17898165924567735,60,-0.004517544763552965,0.1217190914633915,-0.24308696403180027,0.23405187450469436,AUD_CAD,10,3.0,long,197
137,0.03688410400223222,0.08390317445486646,-0.12756611792930606,0.20133432593377049,59,-0.10543417595317678,0.12393290859712128,-0.3483426768035345,0.13747432489718092,AUD_CAD,10,3.0,short,196
356,-0.044401815874493586,0.05206469736405871,-0.14644862270804865,0.057644990959061476,153,0.008617550155748412,0.07725582714487593,-0.1428038710482084,0.16003897135970524,AUD_CAD,14,1.5,long,509
355,0.007156733382452229,0.05211556426648546,-0.09498977257985927,0.10930323934476374,153,-0.09709763211668664,0.0771196217260151,-0.24825209069967624,0.05405682646630296,AUD_CAD,14,1.5,short,508
251,-0.04479753005015221,0.0619167333380935,-0.16615432739281547,0.07655926729251106,108,-0.029900707189590276,0.09235584177275778,-0.21091815706419553,0.15111674268501496,AUD_CAD,14,2.0,long,359
250,0.03348375494472164,0.06177429142037053,-0.0875938562392046,0.15456136612864788,108,-0.0667781580249945,0.09216135416245674,-0.2474144121834097,0.11385809613342072,AUD_CAD,14,2.0,short,358
177,3.123661215048293e-05,0.07418454778689869,-0.14537047705017095,0.14543295027447192,77,-0.0017570656099599382,0.10665295814124981,-0.21079686356680957,0.20728273234688968,AUD_CAD,14,2.5,long,254
177,-0.029795376042306955,0.07441436792963425,-0.17564753718439008,0.11605678509977618,76,-0.14664103251894364,0.10866874809572553,-0.3596317787865657,0.0663497137486784,AUD_CAD,14,2.5,short,253
136,0.04502317950201927,0.08403023703237032,-0.11967608508142656,0.2097224440854651,59,-0.02085357552014261,0.12259230422780339,-0.2611344918066373,0.21942734076635204,AUD_CAD,14,3.0,long,195
135,0.038410309553963566,0.0844136890572205,-0.1270405209981886,0.20386114010611575,59,-0.10400444847079027,0.12381281553185408,-0.34667756691322427,0.13866866997164373,AUD_CAD,14,3.0,short,194
359,-0.03208423443845297,0.05177590314288399,-0.13356500459850557,0.06939653572159964,155,-0.0009939056964434316,0.07703563193880537,-0.15198374429650194,0.1499959329036151,AUD_CAD,21,1.5,long,514
359,-0.017762749608161463,0.05175342207320927,-0.11919945687165164,0.08367395765532872,154,-0.04049056170111161,0.0769304646775482,-0.19127427246910605,0.11029314906688285,AUD_CAD,21,1.5,short,513
249,-0.05301958793022241,0.06215392437229932,-0.17484127969992908,0.06880210383948426,107,-0.008803530423765207,0.09234743578562306,-0.18980450456358638,0.172197443716056,AUD_CAD,21,2.0,long,356
248,0.03375378522653399,0.06201047897704666,-0.08778675356847745,0.15529432402154544,107,-0.039364869782237424,0.09270193931781738,-0.2210606708451595,0.14233093128068464,AUD_CAD,21,2.0,short,355
178,-0.02105116565858246,0.0737920317625179,-0.16568354791311754,0.12358121659595263,77,-0.02773109158398591,0.10660570108806616,-0.2366782657165956,0.18121608254862379,AUD_CAD,21,2.5,long,255
177,-0.011987325373524796,0.07431721628914349,-0.15764906930024603,0.13367441855319645,77,-0.119453595480248,0.1076586334473959,-0.33046451703714397,0.09155732607664796,AUD_CAD,21,2.5,short,254
137,0.008198192790325616,0.08382107388938087,-0.1560911120328609,0.17248749761351212,59,0.01544506149979567,0.12214727973735597,-0.22396360678542204,0.25485372978501336,AUD_CAD,21,3.0,long,196
136,0.030721460176584916,0.08413518506779091,-0.13418350255628528,0.19562642290945512,59,-0.12452342930068416,0.12233445459480519,-0.36429896030650233,0.115252101705134,AUD_CAD,21,3.0,short,195
362,0.01853599718891182,0.051682945266737675,-0.08276257553389403,0.11983456991171766,156,0.08137890085663625,0.07747919674370782,-0.07048032476103107,0.2332381264743036,EUR_AUD,7,1.5,long,518
362,-0.026141060246815118,0.050868520495744245,-0.12584336041847383,0.0735612399248436,156,0.03472508220877157,0.07879153293305466,-0.11970632234001555,0.1891564867575587,EUR_AUD,7,1.5,short,518
261,0.05304194401290283,0.06079004781723233,-0.06610654970887253,0.1721904377346782,112,0.05861872015680442,0.09097851385077942,-0.11969916699072325,0.23693660730433208,EUR_AUD,7,2.0,long,373
260,-0.013474290088449794,0.06065867822453457,-0.13236529940853756,0.10541671923163796,112,0.022910699389735285,0.09321300536550733,-0.15978679112665908,0.20560818990612964,EUR_AUD,7,2.0,short,372
199,0.055407811753363685,0.06979483034013399,-0.08139005571329894,0.1922056792200263,86,0.0520699960935542,0.1039018803239833,-0.15157768934145308,0.25571768152856145,EUR_AUD,7,2.5,long,285
199,-0.09825239877416961,0.06950653757395901,-0.23448521241912926,0.03798041487079004,86,0.009225968870515938,0.1045790423873904,-0.19574895420876923,0.2142008919498011,EUR_AUD,7,2.5,short,285
142,0.14665985831207207,0.08237879056671381,-0.014802571198686998,0.30812228782283113,61,-0.003594764465993738,0.12239244103698906,-0.2434839488984923,0.2362944199665048,EUR_AUD,7,3.0,long,203
142,-0.06695610440961813,0.08311680081263458,-0.2298650340023819,0.09595282518314563,61,0.09445550504509433,0.12278739296383394,-0.14620778516402017,0.33511879525420885,EUR_AUD,7,3.0,short,203
363,-0.0041964531559377976,0.05157588821475,-0.1052851940568478,0.09689228774497222,156,0.0630834767064014,0.07784221804607626,-0.08948727066390806,0.21565422407671087,EUR_AUD,10,1.5,long,519
363,-0.012351676171143963,0.05081490326785637,-0.11194888657614245,0.08724553423385452,156,0.03675092748213559,0.07923219832747563,-0.11854418123971663,0.19204603620398783,EUR_AUD,10,1.5,short,519
263,0.047707572138313906,0.060587684523740526,-0.07104428952821752,0.16645943380484535,113,0.06694952794302737,0.09055382472891833,-0.11053596852565255,0.24443502441170728,EUR_AUD,10,2.0,long,376
262,-0.0070594643122750145,0.06038826882119643,-0.12542047120182004,0.11130154257727,113,-0.003269239103511356,0.09281624597663171,-0.1851890812177095,0.1786506030106868,EUR_AUD,10,2.0,short,375
195,0.0513028687335408,0.07073245727229407,-0.08733274752015559,0.1899384849872372,84,0.05265329653451162,0.10567873655133032,-0.15447702710609582,0.259783620175119,EUR_AUD,10,2.5,long,279
195,-0.04547155478826667,0.07054823752015328,-0.1837461003277671,0.09280299075123374,84,-0.026239277806799115,0.10521611956484814,-0.23246287215390146,0.17998431654030325,EUR_AUD,10,2.5,short,279
140,0.18369483229490077,0.08222834878553438,0.022527268675253398,0.34486239591454815,60,0.008076609793909947,0.12281723594882431,-0.2326451726657857,0.2487983922536056,EUR_AUD,10,3.0,long,200
140,-0.06896028674335691,0.08370602277331565,-0.23302409137905558,0.09510351789234175,60,0.04133012826478222,0.12476765836751558,-0.2032144821355483,0.2858747386651127,EUR_AUD,10,3.0,short,200
362,0.009604109128161826,0.05164252832021162,-0.09161524637945295,0.11082346463577661,156,0.04174249896382083,0.07769793406060051,-0.11054545179495616,0.1940304497225978,EUR_AUD,14,1.5,long,518
362,-0.0297744891323507,0.050929003529733674,-0.1295953360506287,0.0700463577859273,156,0.043477901925671726,0.07894937490786619,-0.111262872893746,0.19821867674508944,EUR_AUD,14,1.5,short,518
259,0.06809488964998282,0.06108532212819049,-0.05163234172127054,0.1878221210212362,111,0.12412066631444649,0.09050650451715005,-0.0532720825391676,0.3015134151680606,EUR_AUD,14,2.0,long,370
259,-0.015087768792755819,0.06083757583700779,-0.13432941743329108,0.10415387984777943,111,-0.0033281443125836325,0.09362548883324562,-0.18683410242574505,0.1801778138005778,EUR_AUD,14,2.0,short,370
193,0.07136997492906429,0.07102740219557639,-0.06784373337426543,0.21058368323239401,84,0.08157272367702793,0.10591473886557076,-0.12602016449949077,0.2891656118535466,EUR_AUD,14,2.5,long,277
193,-0.01485467970835233,0.07097020563587914,-0.15395628275467543,0.12424692333797077,84,0.019587480189827297,0.10392854650043477,-0.18411247095102484,0.22328743133067946,EUR_AUD,14,2.5,short,277
142,0.15293856705131062,0.08210761878687212,-0.007992365770958715,0.3138694998735799,61,0.021658538107325605,0.12205954305795985,-0.21757816628627571,0.26089524250092694,EUR_AUD,14,3.0,long,203
142,-0.055570671398161235,0.08331929474642169,-0.21887648910114776,0.10773514630482528,61,-0.008527742690378147,0.12392171362876085,-0.2514143014027494,0.23435881602199313,EUR_AUD,14,3.0,short,203
360,0.010452493554639813,0.05170999973824551,-0.0908991059323214,0.11180409304160102,155,0.021085002173062032,0.07787577373092786,-0.13155151433955656,0.17372151868568061,EUR_AUD,21,1.5,long,515
360,-0.009497719947005217,0.05100777809271543,-0.10947296500872745,0.09047752511471703,155,0.04102910067082005,0.07902435297938686,-0.11385863116877817,0.19591683251041828,EUR_AUD,21,1.5,short,515
261,0.044584583982166866,0.06094148695054561,-0.07486073044090252,0.16402989840523627,112,0.09968706031015749,0.09030869187223146,-0.07731797575941617,0.27669209637973113,EUR_AUD,21,2.0,long,373
261,-0.007330633334066423,0.0606190642458414,-0.12614399925591557,0.11148273258778271,112,0.0056301426902073005,0.09321723088503078,-0.17707562984445302,0.18833591522486764,EUR_AUD,21,2.0,short,373
193,0.05825288169933225,0.07119679340864873,-0.08129283338161926,0.19779859678028378,84,0.057763199867504125,0.10610326127603102,-0.1501991922335167,0.2657255919685249,EUR_AUD,21,2.5,long,277
193,-0.008677490209524177,0.07108697421979472,-0.14800795968032185,0.13065297926127348,84,-0.006517832087703142,0.10406341493847698,-0.21048212536711802,0.19744646119171172,EUR_AUD,21,2.5,short,277
144,0.1508144202867091,0.08157458430859948,-0.009071764958145878,0.3107006055315641,62,0.06969630362172359,0.12087298391257796,-0.16721474484692922,0.3066073520903764,EUR_AUD,21,3.0,long,206
144,-0.044161487563208465,0.08258265944035748,-0.2060235000663091,0.11770052493989218,62,-0.056777295227630115,0.12277603024577449,-0.2974183145093481,0.18386372405408788,EUR_AUD,21,3.0,short,206
372,-0.007933189377259004,0.049835459823802546,-0.105610690631912,0.08974431187739398,160,0.17259934476421765,0.07010400113782474,0.03519550253408116,0.31000318699435414,EUR_CAD,7,1.5,long,532
372,-0.015178290394507521,0.05014869324312167,-0.11346972915102599,0.08311314836201095,160,-0.18148928498354744,0.06944554033860169,-0.3176025440472068,-0.045376025919888124,EUR_CAD,7,1.5,short,532
261,-0.03139426657846022,0.05975104978604029,-0.14850632415909917,0.08571779100217874,112,0.1332374663926196,0.08400614577899748,-0.03141457933421546,0.2978895121194547,EUR_CAD,7,2.0,long,373
260,0.05246036888543371,0.0599198181356071,-0.0649824746603562,0.16990321243122364,112,-0.11342815856355551,0.08545084159813164,-0.28091180809589356,0.05405549096878251,EUR_CAD,7,2.0,short,372
200,-0.12702725727872755,0.06856732044448688,-0.2614192053499218,0.007364690792466738,86,0.12363179660967552,0.09696808024890964,-0.06642564067818738,0.31368923389753844,EUR_CAD,7,2.5,long,286
199,0.08439255376377576,0.06775927328564964,-0.048415621876097534,0.21720072940364904,86,-0.12414577512807391,0.09752623612183153,-0.3152971979268637,0.06700564767071589,EUR_CAD,7,2.5,short,285
155,-0.07253513349653383,0.07782044501612373,-0.22506320572813632,0.07999293873506867,67,0.08520586582223459,0.11242634067034425,-0.13514976189164013,0.30556149353610934,EUR_CAD,7,3.0,long,222
154,-0.00516476375415477,0.0780175491188995,-0.15807916002719782,0.14774963251888826,67,-0.10545547548116119,0.11009389903809177,-0.32123951759582103,0.11032856663349869,EUR_CAD,7,3.0,short,221
374,-0.013049297745300923,0.04985238819463776,-0.11075997860679093,0.08466138311618909,161,0.16988280221999894,0.06969573442720893,0.03327916274266943,0.3064864416973284,EUR_CAD,10,1.5,long,535
374,-0.006846374108876194,0.05009934018491792,-0.1050410808713153,0.09134833265356293,161,-0.19544798363896598,0.06897604936968678,-0.3306410404035521,-0.06025492687437989,EUR_CAD,10,1.5,short,535
261,-0.06102775387814494,0.05959904349603968,-0.1778418791303827,0.05578637137409282,112,0.12054411414102627,0.08526742424580604,-0.04658003738075357,0.2876682656628061,EUR_CAD,10,2.0,long,373
260,0.06893459980370877,0.05982168204120126,-0.04831589699704569,0.18618509660446322,112,-0.11100434160357693,0.08557179034618197,-0.2787250506820936,0.05671636747493973,EUR_CAD,10,2.0,short,372
200,-0.14161900135732974,0.06816631961391073,-0.2752249878005948,-0.008013014914064726,86,0.14490330421178216,0.09698561897941133,-0.04518850898786403,0.33499511741142834,EUR_CAD,10,2.5,long,286
199,0.08528940263259162,0.0676606725689053,-0.04732551560246277,0.217904320867646,86,-0.1208249258059972,0.09798986941285166,-0.31288506985518644,0.07123521824319205,EUR_CAD,10,2.5,short,285
149,-0.014311248164266878,0.07929088083788507,-0.16972137460652162,0.14109887827798787,65,0.07799803638897244,0.11456220327170158,-0.14654388202356267,0.3025399548015075,EUR_CAD,10,3.0,long,214
149,-0.018867472653640336,0.07950379214021495,-0.17469490524846165,0.136959959941181,64,-0.09497374322747257,0.11245618002791086,-0.31538785608217784,0.1254403696272327,EUR_CAD,10,3.0,short,213
377,-0.016091591684836433,0.04963979112797449,-0.11338558229566642,0.08120239892599357,162,0.14885007972837072,0.06994638003249576,0.01175517486467903,0.2859449845920624,EUR_CAD,14,1.5,long,539
377,-0.018149541195057083,0.04997026234372607,-0.11609125538876018,0.07979217299864601,162,-0.1680096975604247,0.06976373619983813,-0.30474662051210744,-0.03127277460874198,EUR_CAD,14,1.5,short,539
263,-0.05577410881612844,0.05950757729562825,-0.1724089603155598,0.06086074268330293,114,0.0925778018163484,0.08543118523458382,-0.07486732124343588,0.2600229248761327,EUR_CAD,14,2.0,long,377
263,0.07457236349271329,0.05945138764660741,-0.04195235629463723,0.1910970832800638,113,-0.10613369942199037,0.08539310144517667,-0.27350417825453666,0.0612367794105559,EUR_CAD,14,2.0,short,376
195,-0.129285718766611,0.0690612914488569,-0.26464585000637053,0.006074412473148549,84,0.12321949160604395,0.09816722885104569,-0.0691882769420056,0.3156272601540935,EUR_CAD,14,2.5,long,279
194,0.09442365845018622,0.06839091956973299,-0.03962254390649045,0.22846986080686288,84,-0.09743035557463689,0.09988016284899794,-0.2931954747586728,0.09833476360939905,EUR_CAD,14,2.5,short,278
152,-0.04227127670979319,0.07820405064601156,-0.19555121597597586,0.11100866255638947,66,0.09436793074486596,0.11188382929171989,-0.12492437466690501,0.31366023615663696,EUR_CAD,14,3.0,long,218
151,0.011940183015323956,0.07876468212987911,-0.1424385939592391,0.16631895998988702,66,-0.11834292872577629,0.11073129489779963,-0.33537626672546356,0.09869040927391098,EUR_CAD,14,3.0,short,217
375,-0.02694736563327932,0.049748357958589,-0.12445414723211376,0.07055941596555512,161,0.1334246299505282,0.07081809172618025,-0.0053788298327850925,0.2722280897338415,EUR_CAD,21,1.5,long,536
374,-0.036267954613904065,0.05013209299446418,-0.13452685688305385,0.06199094765524573,161,-0.14945501444196055,0.07081023830415646,-0.2882430815181072,-0.01066694736581389,EUR_CAD,21,1.5,short,535
261,-0.0788229159647813,0.05960473891595434,-0.1956482042400518,0.038002372310489196,112,0.1299452625630689,0.08560527289316841,-0.03784107230754119,0.297731597433679,EUR_CAD,21,2.0,long,373
260,0.06328864964350696,0.05984062087726305,-0.05399896727592862,0.18057626656294254,112,-0.118203203653511,0.08492513798936697,-0.28465647411267025,0.04825006680564828,EUR_CAD,21,2.0,short,372
196,-0.13584269796959986,0.06895505340773163,-0.27099460264875386,-0.0006907932904458569,84,0.09639221799305876,0.09842624954312937,-0.0965232311114748,0.2893076670975923,EUR_CAD,21,2.5,long,280
195,0.08868280491191438,0.0686028190632425,-0.04577872045204093,0.2231443302758697,84,-0.078434044683887,0.09949319052935274,-0.27344069812141836,0.11657260875364438,EUR_CAD,21,2.5,short,279
154,-0.04791937327813647,0.07820930740512982,-0.20120961579219093,0.10537086923591799,67,0.09156584736129814,0.11209785491191207,-0.12814594826604953,0.3112776429886458,EUR_CAD,21,3.0,long,221
154,0.018201088540999468,0.07803728355505501,-0.13475198722690834,0.1711541643089073,66,-0.12420536291057836,0.11056419927454648,-0.3409111934886895,0.09250046766753274,EUR_CAD,21,3.0,short,220
351,-0.05794046391428831,0.04376590999838831,-0.1437216475111294,0.027840719682552778,151,-0.0852400013182856,0.06965930001888498,-0.22177222935530017,0.05129222671872896,EUR_CHF,7,1.5,long,502
351,0.028627330086851577,0.043871496546304664,-0.05736080314390557,0.11461546331760872,151,0.07229435471153003,0.06744373516592135,-0.059895366213675805,0.20448407563673587,EUR_CHF,7,1.5,short,502
244,-0.010313652449431329,0.053535140153389546,-0.11524252715007484,0.09461522225121217,106,-0.14718573521497139,0.08255644644653348,-0.308996370250177,0.014624899820234238,EUR_CHF,7,2.0,long,350
244,0.03262764477239849,0.05197141234220429,-0.06923632341832191,0.1344916129631189,106,0.1370307619304528,0.07891443706420041,-0.01764153471538002,0.29170305857628565,EUR_CHF,7,2.0,short,350
184,-0.09728166138027872,0.06263254321391176,-0.2200414460795458,0.02547812331898834,79,0.01700575447844438,0.09832502817043524,-0.1757113007356087,0.20972280969249746,EUR_CHF,7,2.5,long,263
