tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n
21,0.14285714285714285,0.22131333406899525,-0.29091699191808784,0.5766312776323735,9,0.4905544828759172,0.2888296230082273,-0.0755515782202083,1.0566605439720427,GBP_AUD,10,3.0,short,30
49,0.03959825400666946,0.1401463126273099,-0.23508851874285794,0.31428502675619685,21,-0.1178243380225438,0.2126278166154522,-0.53457485858883,0.2989261825437425,GBP_AUD,14,1.5,long,70
59,0.1536106245088413,0.12766919800401036,-0.09662100357901901,0.4038422525967016,26,0.12152632446286898,0.18519236293807115,-0.24145070689575043,0.4845033558214884,GBP_AUD,14,1.5,short,85
29,0.22176599182912593,0.1753418679475392,-0.12190406934805087,0.5654360530063027,13,0.0554955986624814,0.2828477300491982,-0.4988859522339471,0.6098771495589099,GBP_AUD,14,2.0,long,42
39,-0.1282051282051282,0.16088271677005372,-0.4435352530744335,0.1871249966641771,17,-0.3955136775691883,0.2157046367760183,-0.8182947656501842,0.027267410511807588,GBP_AUD,14,2.0,short,56
30,0.042965422745821866,0.18266267700123281,-0.31505342417659443,0.4009842696682382,13,-0.07692307692307693,0.2878197989826109,-0.6410498829289943,0.48720372908284043,GBP_AUD,14,2.5,long,43
24,0.08333333333333333,0.20778914433245896,-0.3239333895582862,0.49060005622495284,11,0.36390476785606596,0.27467196914802167,-0.17445229167405651,0.9022618273861884,GBP_AUD,14,2.5,short,35
27,-0.12845681135251721,0.18777442919220044,-0.49649469256923007,0.23958106986419567,12,-0.09117027681372714,0.28747990593648515,-0.654630892449238,0.47229033882178373,GBP_AUD,14,3.0,long,39
23,0.21739130434782608,0.20810192223064325,-0.19048846322423466,0.6252710719198868,10,0.18280517350442255,0.30152458174104574,-0.40818300670802704,0.7737933537168722,GBP_AUD,14,3.0,short,33
47,0.08383647758142136,0.14256487718422148,-0.1955906816996527,0.36326363686249546,21,-0.11782433802254381,0.21262781661545216,-0.53457485858883,0.29892618254374237,GBP_AUD,21,1.5,long,68
59,0.15361062450884114,0.12766919800401033,-0.09662100357901912,0.40384225259670137,26,0.18424978227681651,0.1782222018468423,-0.16506573334299438,0.5335652978966274,GBP_AUD,21,1.5,short,85
32,0.2093924157310713,0.17299141098402035,-0.12967074979760856,0.5484555812597511,14,-0.3404134258400027,0.2506312587606522,-0.8316506930108809,0.1508238413308755,GBP_AUD,21,2.0,long,46
37,-0.08108108108108109,0.16611791814942145,-0.4066722006539471,0.24451003849178493,17,-0.27786661874565893,0.22689163941157328,-0.7225742319923425,0.1668409945010247,GBP_AUD,21,2.0,short,54
30,0.0,0.18569533817705186,-0.3639628628270216,0.3639628628270216,13,-0.351407720355869,0.2621120978556862,-0.8651474321530139,0.16233199144127597,GBP_AUD,21,2.5,long,43
21,0.23809523809523808,0.21717627144745486,-0.1875702539417734,0.6637607301322496,10,0.3002952446416736,0.2954062571956314,-0.2787010194617639,0.8792915087451112,GBP_AUD,21,2.5,short,31
25,-0.22844149270501377,0.1948455009405862,-0.6103386745485627,0.15345568913853516,11,-0.07520323271204252,0.2836402349121286,-0.6311380931398146,0.4807316277157295,GBP_AUD,21,3.0,long,36
23,0.043478260869565216,0.21299910806810243,-0.37399999094391556,0.46095651268304594,11,0.40136275871665955,0.2763430720589105,-0.14026966251880507,0.9429951799521241,GBP_AUD,21,3.0,short,34
46,-0.1045486505557109,0.14667587394308734,-0.39203336348416207,0.1829360623727403,21,0.15619333804324853,0.20742119568834866,-0.25035220550591486,0.5627388815924119,GBP_CAD,7,1.5,long,67
49,-0.08932249457278682,0.1422358380164432,-0.36810473708501545,0.18945974793944184,21,0.10672091948619962,0.21565369402101991,-0.3159603207949994,0.5294021597673987,GBP_CAD,7,1.5,short,70
39,0.16944668385407893,0.15640990972309823,-0.1371167392031936,0.4760101069113515,18,0.09690977826085323,0.23835663227756565,-0.37026922100317544,0.564088777524882,GBP_CAD,7,2.0,long,57
33,-0.24724241721962334,0.16857252199537603,-0.5776445603305603,0.08315972589131368,15,0.2827426206140128,0.24468407442254114,-0.19683816525416786,0.7623234064821934,GBP_CAD,7,2.0,short,48
29,0.1724137931034483,0.1861521539674008,-0.19244442867265732,0.5372720148795539,13,0.38461538461538464,0.2664693550105965,-0.1376645512053845,0.9068953204361538,GBP_CAD,7,2.5,long,42
25,-0.09951413779370803,0.19996009765752543,-0.4914359292024579,0.2924076536150418,12,0.05401255731286042,0.2777486423340148,-0.49037478166180853,0.5983998962875294,GBP_CAD,7,2.5,short,37
23,0.21739130434782608,0.20810192223064325,-0.19048846322423466,0.6252710719198868,11,0.005966988395219808,0.30157038292842947,-0.585110962144502,0.5970449389349416,GBP_CAD,7,3.0,long,34
23,0.30434782608695654,0.20308668108561473,-0.09370206884084831,0.7023977210147614,11,-0.6363636363636364,0.24393468845452249,-1.1144756257345003,-0.15825164699277228,GBP_CAD,7,3.0,short,34
46,-0.16591188660991477,0.14379533165248742,-0.44775073664879006,0.11592696342896056,21,-0.08867929479847494,0.21490205244335459,-0.5098873175874499,0.33252872799050004,GBP_CAD,10,1.5,long,67
49,0.02911850767399713,0.1432835954337033,-0.25171733937606133,0.30995435472405564,22,0.14732451405500874,0.20958841229681724,-0.26346877404675306,0.5581178021567705,GBP_CAD,10,1.5,short,71
36,0.07358828866454492,0.16649545323994597,-0.25274279968574914,0.399919377014839,16,-0.015976499456540116,0.25454216796832074,-0.5148791486744488,0.48292614976136855,GBP_CAD,10,2.0,long,52
34,-0.019025094502655025,0.16954110093927047,-0.35132565234362517,0.3132754633383151,15,0.41607595394734614,0.23068350890385117,-0.036063723504202116,0.8682156313988945,GBP_CAD,10,2.0,short,49
28,0.14285714285714285,0.1904761904761905,-0.2304761904761905,0.5161904761904762,13,0.37551141629206974,0.2648680030848241,-0.14362986975418546,0.894652702338325,GBP_CAD,10,2.5,long,41
27,-0.16621679425343336,0.19056089189519346,-0.5397161423680126,0.20728255386114583,12,0.11561248451321106,0.288539227410648,-0.4499244012116591,0.6811493702380812,GBP_CAD,10,2.5,short,39
22,0.18181818181818182,0.2145806706734845,-0.23875993270184775,0.6023962963382115,10,0.3065636872347418,0.29934178265175865,-0.2801462067627051,0.8932735812321887,GBP_CAD,10,3.0,long,32
18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,GBP_CAD,10,3.0,short,27
44,-0.26436242691036543,0.1435593531009997,-0.5457387589883249,0.01701390516759399,20,-0.14311325953839868,0.2185618722669961,-0.5714945291817111,0.28526801010491365,GBP_CAD,14,1.5,long,64
49,0.15156748726583386,0.14166599824886836,-0.1260978693019481,0.4292328438336158,22,0.056415423145917847,0.21168205790580016,-0.35848141034945047,0.4713122566412862,GBP_CAD,14,1.5,short,71
37,0.09862644302496262,0.1638573372294163,-0.22253393794469337,0.41978682399461864,16,-0.25,0.25,-0.74,0.24,GBP_CAD,14,2.0,long,53
30,-0.2215617737696757,0.17548158144849618,-0.5655056734087283,0.12238212586937683,14,0.37436709351501374,0.243709913251933,-0.10330433645877496,0.8520385234888024,GBP_CAD,14,2.0,short,44
30,0.06666666666666667,0.18528222234124034,-0.2964864891221644,0.4298198224554977,13,0.37551141629206974,0.2648680030848241,-0.14362986975418546,0.894652702338325,GBP_CAD,14,2.5,long,43
25,-0.2,0.2,-0.5920000000000001,0.192,11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,GBP_CAD,14,2.5,short,36
19,0.2631578947368421,0.22739441047045122,-0.18253514978524232,0.7088509392589265,9,0.4517374302608242,0.2926817537380186,-0.12191880706569219,1.0253936675873405,GBP_CAD,14,3.0,long,28
16,0.25,0.25,-0.24,0.74,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,GBP_CAD,14,3.0,short,24
48,-0.31696433725383955,0.13412534668860168,-0.5798500167634988,-0.05407865774418025,21,-0.18391739003657018,0.21186036130614636,-0.5991636981966171,0.2313289181234767,GBP_CAD,21,1.5,long,69
49,0.10204081632653061,0.14358415591296209,-0.17938412926287506,0.3834657619159363,22,0.14732451405500874,0.20958841229681724,-0.26346877404675306,0.5581178021567705,GBP_CAD,21,1.5,short,71
39,0.07692307692307693,0.16174076401164517,-0.24008882053974762,0.39393497438590147,17,-0.043501312482263084,0.2464059528490418,-0.526456980066385,0.4394543551018588,GBP_CAD,21,2.0,long,56
36,-0.03025430818748774,0.16185105045284517,-0.3474823670750643,0.2869737507000888,16,0.22810759805142125,0.24655635677917587,-0.25514286123576346,0.7113580573386059,GBP_CAD,21,2.0,short,52
26,0.125845344498544,0.19478670478243368,-0.255936596875026,0.507627285872114,12,0.1568040343164089,0.2949351990960509,-0.4212689559118509,0.7348770245446686,GBP_CAD,21,2.5,long,38
22,0.0,0.21821789023599236,-0.427707064862545,0.427707064862545,10,0.29157556502862336,0.29004980187750773,-0.27692204665129183,0.8600731767085386,GBP_CAD,21,2.5,short,32
19,-0.01550759189733174,0.22993926231468736,-0.46618854603411897,0.43517336223945546,9,0.5555555555555556,0.2939723678960656,-0.020630285520732983,1.1317413966318441,GBP_CAD,21,3.0,long,28
18,0.4444444444444444,0.2172649691319564,0.018605104945809914,0.8702837839430789,9,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,GBP_CAD,21,3.0,short,27
58,0.1446197954466735,0.1270121191892046,-0.10432395816416751,0.3935635490575145,25,-0.0025145823323646254,0.20001580718609774,-0.3945455644171162,0.38951639975238694,GBP_CHF,7,1.5,long,83
49,-0.07997582405696296,0.13995183749355486,-0.3542814255443305,0.19432977743040458,21,-0.22301671066451578,0.21504430865312327,-0.6445035556246375,0.19847013429560584,GBP_CHF,7,1.5,short,70
37,-0.14687969914522817,0.15528871741651196,-0.45124558528159164,0.15748618699113529,16,0.211122588129334,0.2267110604172449,-0.233231090288466,0.655476266547134,GBP_CHF,7,2.0,long,53
25,-0.06618340077331177,0.19499857846737506,-0.44838061456936684,0.31601381302274334,12,0.09659492775588657,0.2875360096402222,-0.46697565113894896,0.6601655066507222,GBP_CHF,7,2.0,short,37
25,-0.1630054838278214,0.1972366425101288,-0.5495893031476738,0.22357833549203102,12,-0.11263254862671727,0.2385355446116759,-0.580162216065602,0.35489711881216746,GBP_CHF,7,2.5,long,37
28,-0.13823155623788855,0.18722663856774424,-0.5051957678306672,0.22873265535489015,12,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,GBP_CHF,7,2.5,short,40
19,-0.012624786399299554,0.21849342578389888,-0.44087190093574136,0.4156223281371423,9,0.01501767424903824,0.33367145765102735,-0.6389783827469754,0.6690137312450518,GBP_CHF,7,3.0,long,28
18,-0.33349263540658713,0.21600390973031772,-0.7568602984780098,0.08987502766483557,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,GBP_CHF,7,3.0,short,26
56,-0.060205539038731416,0.12793022414757302,-0.3109487783679745,0.19053770029051167,25,0.13869676647905002,0.19004706554450015,-0.23379548198817027,0.5111890149462703,GBP_CHF,10,1.5,long,81
51,-0.03571919676489468,0.13759351316749777,-0.30540248257319025,0.2339640890434009,22,-0.07651595108885599,0.21491045798900973,-0.4977404487473151,0.3447085465696031,GBP_CHF,10,1.5,short,73
32,-0.12591358348354142,0.1681788918612345,-0.45554421153156105,0.2037170445644782,15,0.14234393788275626,0.25555114131681217,-0.3585362990981956,0.6432241748637081,GBP_CHF,10,2.0,long,47
25,-0.12493592628341514,0.19712163345672912,-0.5112943278586042,0.2614224752917739,12,-0.0700717389107801,0.2882339732534579,-0.6350103264875576,0.4948668486659974,GBP_CHF,10,2.0,short,37
25,-0.1156140755085417,0.19200079831581698,-0.491935640207543,0.2607074891904596,12,0.07508769487698914,0.2689653827268817,-0.45208445526769897,0.6022598450216773,GBP_CHF,10,2.5,long,37
23,-0.12480363368090779,0.20698026349242085,-0.5304849501260527,0.2808776827642371,10,-0.4,0.3055050463303893,-0.998789890807563,0.19878989080756293,GBP_CHF,10,2.5,short,33
20,-0.16052355831767678,0.22081751132151756,-0.5933258805078512,0.2722787638724976,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,GBP_CHF,10,3.0,long,29
16,-0.335939895586814,0.23571667255910606,-0.7979445738026618,0.12606478262903387,7,-0.42857142857142855,0.3688555567816587,-1.1515283198634796,0.29438546272062255,GBP_CHF,10,3.0,short,23
51,0.0020204778751499414,0.1364770891160415,-0.26547461679229145,0.2695155725425913,23,0.0708708345741896,0.19852085779523782,-0.3182300467044765,0.4599717158528557,GBP_CHF,14,1.5,long,74
49,-0.037177123163461806,0.14026499464171707,-0.3120965126612273,0.23774226633430365,21,-0.03254052018832533,0.22063076184697014,-0.4649768134083868,0.3998957730317362,GBP_CHF,14,1.5,short,70
32,-0.1996765903096802,0.1640540013534142,-0.521222432962372,0.1218692523430116,14,0.22393993344581029,0.26013712213221335,-0.2859288259333278,0.7338086928249484,GBP_CHF,14,2.0,long,46
33,0.026563692209533987,0.17320809292000247,-0.3129241699136709,0.36605155433273884,15,-0.12272405779529075,0.2563424731937479,-0.6251553052550366,0.37970718966445516,GBP_CHF,14,2.0,short,48
25,0.01890196834137858,0.1896290870322796,-0.35277104224188943,0.3905749789246466,12,0.2417543615436558,0.25988793717085706,-0.267625995311224,0.7511347183985356,GBP_CHF,14,2.5,long,37
22,-0.009933694411386322,0.21626756522717105,-0.43381812225664157,0.41395073343386896,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,GBP_CHF,14,2.5,short,32
21,-0.39097481744540646,0.2002035312379473,-0.7833737386717832,0.0014241037809702428,10,-0.4,0.3055050463303893,-0.998789890807563,0.19878989080756293,GBP_CHF,14,3.0,long,31
19,-0.440791491020475,0.20554454928927654,-0.8436588076274569,-0.037924174413492995,9,-0.4015829766282274,0.2565761968417124,-0.9044723224379837,0.10130636918152891,GBP_CHF,14,3.0,short,28
54,-0.02229962361035744,0.12978297166194186,-0.2766742480677635,0.2320750008470486,24,-0.05708211686640163,0.19495005571670704,-0.43918422607114743,0.32501999233834417,GBP_CHF,21,1.5,long,78
48,-0.1348219970723958,0.1434239121456114,-0.41593286487779413,0.14628887073300254,21,0.06269757504976992,0.22030507949210953,-0.36910038075476476,0.4944955308543046,GBP_CHF,21,1.5,short,69
35,-0.20083527632780931,0.1591824798193063,-0.5128329367736497,0.11116238411803106,15,0.3607623281622969,0.23034502547701896,-0.09071392177266024,0.8122385780972541,GBP_CHF,21,2.0,long,50
34,-0.23892347520839352,0.16558521818931363,-0.5634705028594482,0.08562355244266118,15,-0.2560573911286241,0.24920678400152638,-0.7445026877716158,0.2323879055143676,GBP_CHF,21,2.0,short,49
26,-0.24133876420850225,0.18820616990499808,-0.6102228572222985,0.12754532880529396,12,0.22070078470661603,0.2315694518075832,-0.23317534083624702,0.6745769102494791,GBP_CHF,21,2.5,long,38
18,-0.368212728218308,0.21916403960931358,-0.7977742458525626,0.06134878941594657,8,0.5,0.32732683535398854,-0.14156059729381754,1.1415605972938176,GBP_CHF,21,2.5,short,26
22,-0.36363636363636365,0.20327890704543541,-0.762063021445417,0.03479029417268975,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,GBP_CHF,21,3.0,long,32
19,-0.3355283331257381,0.21630636549829688,-0.7594888095023999,0.08843214325092374,9,-0.12827834008852898,0.2915600035921239,-0.6997359471290919,0.4431792669520339,GBP_CHF,21,3.0,short,28
56,-0.04756229468792572,0.13361429073735462,-0.30944630453314076,0.21432171515728932,24,0.20710902966106456,0.19950756302911252,-0.18392579387599597,0.5981438531981251,GBP_NZD,7,1.5,long,80
54,0.1111111111111107,0.13651002596310025,-0.15644853977656575,0.3786707619987872,24,0.2161154837011138,0.18772587207195027,-0.1518272255599087,0.5840581929621363,GBP_NZD,7,1.5,short,78
36,0.1111111111111111,0.16798421022632326,-0.21813794093248245,0.44036016315470466,16,0.3566266513944069,0.22416043046637263,-0.08272779231968341,0.7959810951084972,GBP_NZD,7,2.0,long,52
40,0.09999999999999973,0.15932550136313822,-0.21227798267175116,0.41227798267175064,18,-0.31128917808035883,0.2259304608214421,-0.7541128812903853,0.13153452512966768,GBP_NZD,7,2.0,short,58
23,-0.06461624910063424,0.20930898196191514,-0.4748618537459879,0.3456293555447194,10,0.47556323613947366,0.27483553924974835,-0.0631144207900331,1.0142408930689804,GBP_NZD,7,2.5,long,33
28,0.05138201535456209,0.18939660326279467,-0.3198353270405154,0.42259935774963964,13,-0.03750510305324783,0.26683344121329816,-0.5604986478313122,0.48548844172481653,GBP_NZD,7,2.5,short,41
20,0.13474610135453607,0.2220119860025907,-0.3003973912105417,0.5698895939196138,9,0.3333333333333346,0.33333333333333365,-0.3199999999999994,0.9866666666666686,GBP_NZD,7,3.0,long,29
17,-0.4117647058823529,0.22782254977690689,-0.8582969034450905,0.034767491680384566,8,-0.2209634976582484,0.358538118269387,-0.9236982094662468,0.48177121414975,GBP_NZD,7,3.0,short,25
57,-0.029184008816207727,0.13252972041578806,-0.2889422608311523,0.23057424319873684,25,0.15882466847462198,0.1973585210335062,-0.22799803275105016,0.5456473697002941,GBP_NZD,10,1.5,long,82
58,0.1724137931034479,0.1304696969554368,-0.08330681292920822,0.428134399136104,26,0.12256813880102817,0.18473839578898554,-0.23951911694538347,0.48465539454743983,GBP_NZD,10,1.5,short,84
37,0.12199530461311957,0.16374316991826718,-0.19894130842668406,0.4429319176529232,17,0.39447214248885354,0.21393611733936174,-0.024842647496295445,0.8137869324740026,GBP_NZD,10,2.0,long,54
38,0.05263157894736842,0.16417112997159042,-0.2691438357969488,0.3744069936916856,17,-0.03548265914390938,0.24511741780560506,-0.5159127980428952,0.44494747975507654,GBP_NZD,10,2.0,short,55
25,0.04,0.20396078054371142,-0.3597631298656744,0.43976312986567434,11,0.45454545454545453,0.2816715160878121,-0.09753071698665722,1.0066216260775662,GBP_NZD,10,2.5,long,36
29,0.01512746310095725,0.18631049020535723,-0.3500410977015429,0.3802960239034574,13,0.11634105079290603,0.26493276141507505,-0.402927161580641,0.635609263166453,GBP_NZD,10,2.5,short,42
18,0.14971789039392835,0.23354048597859559,-0.30802146212411896,0.6074572429119757,9,0.555555555555558,0.29397236789606607,-0.02063028552073143,1.1317413966318475,GBP_NZD,10,3.0,long,27
20,-5.551115123125783e-16,0.22941573387056158,-0.4496548383863012,0.4496548383863001,9,-0.4089423052324636,0.2908770228359577,-0.9790612699909407,0.1611766595260134,GBP_NZD,10,3.0,short,29
57,0.07607914907852911,0.1321967398750641,-0.18302646107659656,0.33518475923365476,25,0.19999999999999957,0.19999999999999993,-0.19200000000000028,0.5919999999999994,GBP_NZD,14,1.5,long,82
58,0.06896551724137895,0.13213787041210445,-0.19002470876634575,0.32795574324910365,26,0.16603517220424055,0.1792040215191393,-0.18520470997327246,0.5172750543817536,GBP_NZD,14,1.5,short,84
35,0.07182360773386925,0.16923819761852762,-0.2598832595984449,0.4035304750661834,16,0.2316266513944069,0.23484039142243596,-0.22866051579356755,0.6919138185823814,GBP_NZD,14,2.0,long,51
36,3.0839528461809903e-16,0.16903085094570336,-0.33130046785357825,0.3313004678535789,16,0.024799674659596288,0.2529329303233217,-0.47094886877411424,0.5205482180933069,GBP_NZD,14,2.0,short,52
26,-0.07692307692307693,0.19940740610485724,-0.46776159288859714,0.3139154390424433,12,0.5,0.2611164839335468,-0.011788308509751766,1.0117883085097517,GBP_NZD,14,2.5,long,38
28,-0.01129205954322324,0.18813593800266884,-0.3800384980284542,0.35745437894200766,13,-0.03750510305324782,0.26683344121329816,-0.5604986478313122,0.48548844172481653,GBP_NZD,14,2.5,short,41
20,0.03474610135453608,0.22401202234165718,-0.40431746243511196,0.47380966514418416,9,0.5555555555555567,0.2939723678960659,-0.020630285520732428,1.131741396631846,GBP_NZD,14,3.0,long,29
18,0.2222222222222216,0.23647127470752338,-0.2412614762045242,0.6857059206489674,9,-0.18672008301024015,0.3180497128832172,-0.8100975202613458,0.4366573542408656,GBP_NZD,14,3.0,short,27
60,0.022275191624602668,0.1291907328827176,-0.2309386448255238,0.27548902807472914,27,0.25925925925925886,0.1894104859099106,-0.11198529312416594,0.6305038116426837,GBP_NZD,21,1.5,long,87
58,0.06896551724137892,0.13213787041210445,-0.19002470876634578,0.3279557432491036,26,0.019029728476122772,0.19264594661446577,-0.35855632688823014,0.3966157838404757,GBP_NZD,21,1.5,short,84
37,-0.04870180105819753,0.1635850188030729,-0.3693284379122205,0.2719248357958254,16,0.3605409854140319,0.2234208315905596,-0.0773638445034649,0.7984458153315287,GBP_NZD,21,2.0,long,53
32,-0.18750000000000033,0.17641993066398096,-0.533283064101403,0.15828306410140236,14,0.14285714285714285,0.2745054065230065,-0.39517345392794984,0.6808877396422355,GBP_NZD,21,2.0,short,46
27,-0.048263203065631005,0.19400843110868618,-0.4285197280386559,0.33199332190739395,12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,GBP_NZD,21,2.5,long,39
27,0.03703703703703745,0.19598157859737717,-0.3470868570138218,0.42116093108789665,12,0.2455498714753839,0.27636429064937607,-0.29612413819739325,0.787223881148161,GBP_NZD,21,2.5,short,39
17,0.05882352941176536,0.24956709924231102,-0.4303279851031643,0.5479750439266949,8,0.2500000000000014,0.3659625273557003,-0.46728655361717114,0.967286553617174,GBP_NZD,21,3.0,long,25
20,0.2,0.22478059477960655,-0.2405699657680288,0.6405699657680288,9,-0.4347525295362416,0.29595703359652165,-1.014828315385424,0.1453232563129408,GBP_NZD,21,3.0,short,29
49,-0.08819061278035302,0.13034774005657493,-0.3436721832912399,0.16729095773053387,22,0.3246251440763964,0.19947710712242303,-0.06634998588355273,0.7156002740363456,CHF_JPY,7,1.5,long,71
42,-0.15202962117090024,0.14278502946243035,-0.4318882789172637,0.12782903657546324,19,-0.26742670653485606,0.21783394198236875,-0.6943812328202987,0.15952781975058666,CHF_JPY,7,1.5,short,61
37,0.4935642423674692,0.13337049021117106,0.23215808155357393,0.7549704031813644,16,0.5629492372201972,0.18374707057639722,0.20280497889045862,0.9230934955499357,CHF_JPY,7,2.0,long,53
35,-0.14940936294641072,0.15784185982881016,-0.45877940821087865,0.1599606823180572,16,-0.1678576773421138,0.24704883911049585,-0.6520734019986857,0.31635804731445805,CHF_JPY,7,2.0,short,51
19,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,9,-0.2780714734039052,0.323967088275542,-0.9130469664239675,0.3569040196161571,CHF_JPY,7,2.5,long,28
23,-0.11017981764921704,0.20854327442682352,-0.5189246355257912,0.29856500022735705,11,-0.2727272727272727,0.30424000964875475,-0.869037691638832,0.32358314618428663,CHF_JPY,7,2.5,short,34
20,-0.04133923263462621,0.22358222856506785,-0.47956040062215916,0.3968819353529068,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,CHF_JPY,7,3.0,long,29
21,-0.11962490516909738,0.20107064003662048,-0.5137233596408735,0.27447354930267875,10,-0.15341358059319918,0.3171039750981504,-0.774937371785574,0.46811021059917557,CHF_JPY,7,3.0,short,31
47,0.015098076355036256,0.13140717129995094,-0.2424599793928676,0.2726561321029401,21,0.1972263414133677,0.21204798166493374,-0.21838770264990243,0.6128403854766378,CHF_JPY,10,1.5,long,68
41,-0.002129313776625738,0.144337671974325,-0.28503115084630276,0.2807725232930513,18,-0.36627641458129107,0.2188651283148045,-0.7952520660783079,0.06269923691572576,CHF_JPY,10,1.5,short,59
33,0.4488609075235634,0.15112081972450178,0.15266410086353993,0.7450577141835868,15,0.46756160004609576,0.21663484907328837,0.04295729586245056,0.892165904229741,CHF_JPY,10,2.0,long,48
39,-0.11427374839295784,0.14915741643975067,-0.40662228461486916,0.17807478782895347,17,-0.452101343380813,0.21543427852768998,-0.8743525292950853,-0.029850157466540628,CHF_JPY,10,2.0,short,56
17,0.14117627451143727,0.2411764574368221,-0.33152958206473404,0.6138821310876086,8,0.06216959242060667,0.3591092596791195,-0.6416845565504675,0.766023741391681,CHF_JPY,10,2.5,long,25
22,-0.03713707748242347,0.20571274677493312,-0.44033406116129237,0.36605990619644546,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,CHF_JPY,10,2.5,short,32
16,-0.05167404079328276,0.2498939796249631,-0.5414662408582105,0.43811815927164494,8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,CHF_JPY,10,3.0,long,24
18,-0.2068915236645586,0.2237246535970949,-0.6453918447148645,0.2316087973857474,9,-0.059348422881332415,0.33857546634334357,-0.7229563369142858,0.6042594911516209,CHF_JPY,10,3.0,short,27
49,0.03207623700345371,0.1336781525575826,-0.2299329420094082,0.2940854160163156,21,-0.08848794430091803,0.21567974453157876,-0.5112202435828124,0.3342443549809764,CHF_JPY,14,1.5,long,70
43,0.026722638136345424,0.14268226196851905,-0.25293459532195195,0.30637987159464275,19,-0.4014074982406787,0.20927891144145352,-0.8115941646659276,0.008779168184570252,CHF_JPY,14,1.5,short,62
30,0.3955289485266998,0.16970709624578115,0.06290303988496876,0.7281548571684309,14,0.4295302857636742,0.22908919232211242,-0.019484531187666132,0.8785451027150145,CHF_JPY,14,2.0,long,44
39,-0.07460044717116962,0.1491706716488807,-0.36697496360297577,0.21777406926063655,18,-0.46787493889089116,0.20372494631400845,-0.8671758336663478,-0.06857404411543461,CHF_JPY,14,2.0,short,57
20,0.24157784041788816,0.21262175725191904,-0.17516080379587312,0.6583164846316494,9,-0.05584925118168297,0.3379796591049021,-0.718289383027291,0.6065908806639251,CHF_JPY,14,2.5,long,29
24,0.14010760557359378,0.1960714370648846,-0.24419241107358006,0.5244076222207676,11,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,CHF_JPY,14,2.5,short,35
16,-0.04389164759132391,0.23300952061589592,-0.5005903079984799,0.4128070128158321,7,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798,CHF_JPY,14,3.0,long,23
20,-0.312019246387649,0.2078997128886098,-0.7195026836493242,0.09546419087402624,9,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,CHF_JPY,14,3.0,short,29
53,-0.02937732964793145,0.12785368283555404,-0.2799705480056173,0.22121588870975445,23,0.09311970302959659,0.20614305322779033,-0.31092068129687245,0.49716008735606565,CHF_JPY,21,1.5,long,76
42,-0.04406968000326542,0.14401754975287875,-0.3263440775189078,0.23820471751237696,19,-0.2269718581077219,0.2173753198719293,-0.6530274850567033,0.1990837688412595,CHF_JPY,21,1.5,short,61
29,0.28715774035869546,0.17138199104220805,-0.048750962084032345,0.6230664428014232,13,0.4820070637376169,0.240865218426509,0.009911235621659298,0.9541028918535746,CHF_JPY,21,2.0,long,42
37,-0.13268695782907067,0.15142696653512536,-0.4294838122379163,0.164109896579775,17,-0.5294117647058824,0.21209125149788172,-0.9451106176417305,-0.11371291177003418,CHF_JPY,21,2.0,short,54
23,0.2422892510996477,0.1891260788161685,-0.12839786338004258,0.612976365579338,11,-0.04569484187592243,0.30495427441365114,-0.6434052197266786,0.5520155359748338,CHF_JPY,21,2.5,long,34
22,0.026456034237112954,0.20132126423734326,-0.3681336436680798,0.42104571214230574,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,CHF_JPY,21,2.5,short,32
16,0.2061083524086761,0.22713393614934285,-0.2390741624440359,0.6512908672613881,8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,CHF_JPY,21,3.0,long,24
17,-0.36812842540553214,0.21063709625051974,-0.7809771340565508,0.04472028324548655,8,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,CHF_JPY,21,3.0,short,25
